# s/c   h_mean    h_std
0.54621787 565.12744965 295.80393587
0.54750395 564.36086701 295.61577371
0.54879004 563.79370216 295.52757285
0.55007613 563.34520230 295.41699345
0.55134744 563.02706789 295.26285461
0.55263352 562.81631195 295.07181182
0.55391961 562.50404879 294.81545081
0.55520570 561.99402444 294.52800226
0.55649179 561.37159418 294.27248830
0.55776309 560.68145535 294.03164998
0.55904918 560.12980775 293.83406163
0.56033527 559.78414190 293.64066145
0.56162136 559.47069091 293.36865198
0.56289266 559.14388465 293.04385539
0.56417875 558.69086567 292.66448817
0.56546484 558.07454637 292.27163057
0.56675093 557.36578940 291.91785279
0.56803702 556.61900679 291.63067725
0.56930832 555.82717783 291.39820193
0.57059441 555.03722942 291.21505340
0.57188050 554.37053361 291.09556017
0.57316659 553.85434940 290.99128993
0.57443789 553.44688917 290.85237276
0.57572398 553.09934843 290.65351202
0.57701007 552.77613768 290.38110989
0.57829616 552.43831600 290.03593215
0.57956746 552.06536967 289.64103392
0.58085355 551.57188897 289.20977417
0.58213964 550.89837766 288.78656226
0.58341094 550.07243770 288.41855817
0.58469703 549.16207931 288.12210254
0.58598312 548.33701145 287.93249691
0.58726921 547.66722569 287.81932540
0.58854051 547.05741782 287.70419888
0.58982660 546.56486273 287.59963047
0.59111269 546.20871468 287.51772970
0.59239878 545.77680717 287.40996524
0.59367008 545.24315030 287.30796328
0.59495617 544.71776396 287.25135046
0.59624226 544.28869524 287.23498128
0.59751356 543.99158737 287.22317450
0.59879965 543.77393226 287.16150434
0.60008574 543.58827973 287.02782958
0.60137183 543.37850446 286.81227903
0.60264313 543.11402021 286.53534273
0.60392922 542.74568111 286.22260932
0.60521531 542.21085980 285.90900693
0.60648661 541.56658471 285.66176692
0.60777270 540.81494772 285.47843538
0.60905879 540.09563712 285.38886664
0.61033010 539.61750781 285.40690416
0.61161618 539.30601249 285.43352376
0.61290227 539.10410065 285.43223575
0.61417358 538.95229806 285.38662838
0.61545967 538.73366326 285.27596957
0.61674575 538.45021933 285.12362096
0.61801706 538.13019398 284.94502965
0.61930315 537.78419358 284.74592743
0.62058924 537.40811507 284.52488473
0.62187532 536.97590628 284.26746940
0.62314663 536.53945753 283.98304822
0.62443272 536.12139855 283.66417504
0.62571880 535.67275892 283.29829949
0.62699011 535.20139233 282.92069136
0.62827620 534.60345483 282.53401735
0.62954750 533.82021621 282.17192007
0.63083359 532.99986998 281.91062834
0.63211968 532.21709684 281.75362486
0.63339099 531.48643155 281.67655776
0.63467707 530.87354044 281.67210424
0.63596316 530.39923042 281.70653617
0.63723447 530.03083282 281.73140235
0.63852056 529.73672528 281.71170560
0.63980664 529.51412122 281.63116352
0.64107795 529.34000248 281.47591500
0.64236404 529.11692436 281.22261204
0.64365012 528.78647274 280.87658262
0.64492143 528.36105902 280.46284855
0.64620752 527.85580888 279.99858296
0.64749361 527.27738428 279.49426584
0.64876491 526.62974276 278.96038542
0.65005100 525.91371349 278.40674802
0.65132231 525.13750864 277.84716632
0.65260839 524.30899480 277.29577188
0.65389448 523.43378688 276.76522092
0.65516579 522.52342323 276.26831389
0.65645188 521.58995701 275.81166137
0.65772318 520.67267759 275.40458064
0.65900927 519.80965105 275.04917771
0.66029536 519.00176387 274.73712747
0.66156666 518.24180556 274.46880964
0.66285275 517.47692932 274.23463660
0.66413884 516.68133826 274.02567922
0.66541014 515.94349680 273.85830343
0.66669623 515.33472019 273.72008293
0.66796754 514.84291179 273.56668081
0.66925363 514.39453817 273.35693696
0.67053971 513.90849521 273.06682543
0.67181102 513.35133492 272.70320385
0.67309711 512.77560151 272.31599921
0.67436841 512.10463281 271.91057347
0.67565450 511.23442448 271.49642787
0.67692581 510.28123043 271.14829085
0.67821189 509.35224965 270.89415579
0.67949798 508.47674751 270.72784007
0.68076929 507.67390839 270.65240947
0.68205538 506.91544753 270.64742249
0.68332668 506.18608299 270.68363061
0.68461277 505.57456357 270.76319652
0.68589886 505.19043590 270.88158558
0.68717016 504.93711251 270.97289486
0.68845625 504.61246866 270.98041546
0.68972756 504.19095717 270.93299197
0.69101364 503.72493547 270.86774893
0.69228495 503.23235746 270.79649142
0.69357104 502.71764515 270.72230502
0.69484234 502.20400617 270.65091392
0.69612843 501.70521342 270.57611917
0.69741452 501.22179129 270.48422120
0.69868582 500.78522703 270.38110727
0.69997191 500.39255560 270.26899874
0.70124322 499.95004381 270.12818422
0.70252931 499.42561471 269.97036175
0.70380061 498.90390999 269.84014292
0.70508670 498.43432536 269.74797116
0.70635801 497.97909219 269.67226883
0.70764409 497.51273244 269.61027781
0.70893018 497.04175747 269.57167319
0.71020149 496.57591376 269.56420046
0.71148758 496.13384987 269.59239402
0.71275888 495.71695262 269.64267108
0.71404497 495.33756420 269.69509696
0.71531627 495.08934150 269.75885150
0.71660236 494.95757128 269.80833105
0.71787367 494.78870684 269.79477683
0.71915976 494.53774983 269.73909085
0.72043106 494.24188927 269.67793237
0.72171715 493.92979627 269.62600005
0.72298845 493.62163092 269.58759493
0.72427454 493.34018379 269.56465666
0.72554585 493.09230657 269.55664130
0.72683194 492.86566197 269.57013727
0.72810324 492.60675121 269.59795390
0.72938933 492.29419847 269.64630574
0.73066064 491.99966336 269.73910040
0.73194672 491.78127043 269.87194473
0.73321803 491.65355652 270.02718129
0.73450412 491.59432101 270.17758376
0.73577542 491.55232386 270.30313510
0.73706151 491.50092864 270.40460007
0.73833282 491.44185049 270.49238024
0.73961890 491.37862772 270.57449916
0.74089021 491.31240463 270.65709278
0.74217630 491.24466147 270.74573412
0.74344760 491.17781073 270.84522671
0.74473369 491.11441383 270.95952449
0.74600500 491.06257462 271.09074002
0.74729108 491.03475945 271.23925269
0.74856239 491.03960918 271.40066231
0.74984848 491.07545621 271.56597145
0.75111978 491.13265519 271.72508019
0.75240587 491.20064138 271.87031884
0.75367718 491.27043046 271.99686974
0.75496327 491.33499422 272.10201669
0.75623457 491.38972652 272.18495575
0.75752066 491.43185809 272.24588262
0.75879196 491.45917107 272.28533843
0.76007805 491.47115140 272.30440953
0.76134936 491.46818753 272.30361136
0.76263545 491.45250505 272.28339359
0.76390675 491.42588722 272.24217126
0.76517806 491.38779179 272.17612965
0.76646414 491.33704935 272.07860919
0.76773545 491.26919166 271.94255502
0.76902154 491.19114459 271.76980244
0.77029284 491.07797458 271.55627146
0.77157893 490.88441646 271.30053585
0.77285024 490.61042534 271.02180446
0.77413633 490.27784575 270.74261342
0.77540763 489.90642556 270.47720668
0.77669372 489.51240624 270.23561953
0.77796502 489.10395154 270.02171503
0.77923633 488.69147087 269.83832288
0.78052242 488.30260857 269.69073983
0.78179372 487.94120980 269.56822986
0.78307981 487.61112454 269.46179606
0.78435112 487.33076608 269.36581051
0.78563720 487.08140919 269.26278886
0.78690851 486.83660562 269.14127430
0.78817982 486.58921273 268.99995479
0.78946590 486.33689667 268.83967832
0.79073721 486.07700948 268.66096655
0.79202330 485.80502999 268.46459893
0.79329460 485.51866503 268.25371211
0.79458069 485.21512776 268.03213907
0.79585200 484.88653747 267.80298431
0.79712330 484.53688414 267.57444847
0.79840939 484.17729664 267.35658842
0.79968070 483.80996516 267.15355331
0.80096678 483.44110044 266.97050654
0.80223809 483.07718084 266.80840813
0.80350939 482.72459117 266.66417996
0.80479548 482.40185874 266.53394440
0.80606679 482.12271366 266.41171671
0.80735288 481.86678670 266.28048482
0.80862418 481.60523171 266.12535906
0.80989549 481.33001455 265.94693140
0.81118157 481.03477215 265.74223548
0.81245288 480.72378390 265.51145670
0.81373897 480.41232424 265.26039471
0.81501027 480.08135398 264.98342708
0.81628158 479.70213539 264.67985616
0.81756767 479.27939819 264.36226177
0.81883897 478.82250557 264.04277451
0.82012506 478.33987213 263.73266169
0.82139637 477.84935593 263.44787515
0.82266767 477.33637901 263.19031903
0.82395376 476.80113822 262.95871433
0.82522507 476.31812213 262.77247218
0.82651115 475.92980240 262.62374517
0.82778246 475.59718585 262.47461926
0.82905376 475.27188256 262.29920197
0.83033985 474.92762509 262.08931732
0.83161116 474.54834403 261.84349454
0.83288246 474.12922632 261.56538623
0.83416855 473.67020696 261.26148218
0.83543986 473.16897454 260.93763093
0.83672594 472.62663801 260.60164162
0.83799725 472.05091053 260.26356023
0.83926856 471.45063947 259.93295612
0.84055464 470.83595802 259.61860970
0.84182595 470.21589888 259.32847082
0.84309725 469.60067777 259.06861043
0.84438334 469.00457788 258.84392456
0.84565465 468.44453147 258.65532003
0.84692595 467.93361318 258.49479696
0.84821204 467.47328388 258.34508917
0.84948335 467.07858310 258.19532610
0.85076944 466.74684922 258.03169395
0.85204074 466.41711561 257.83231354
0.85331205 466.03750970 257.59378336
0.85459813 465.60753358 257.33295715
0.85586944 465.14796078 257.07179457
0.85714075 464.67082034 256.82097031
0.85842683 464.18570846 256.58987870
0.85969814 463.70821591 256.38564556
0.86096944 463.25059605 256.21100168
0.86225553 462.81963754 256.05530050
0.86352684 462.43765239 255.90778270
0.86479814 462.12353379 255.75076016
0.86608423 461.86258475 255.54940287
0.86735554 461.61215229 255.28006761
0.86862684 461.30003602 254.92379684
0.86991293 460.88685258 254.48589770
0.87118424 460.37299956 253.99313042
0.87245554 459.77181041 253.47390091
0.87374163 459.10432028 252.95428459
0.87501293 458.38442501 252.45893200
0.87628424 457.62989365 252.00925896
0.87757033 456.86165517 251.62183629
0.87884163 456.10197101 251.31046391
0.88011294 455.37855523 251.08287409
0.88138424 454.71711907 250.94142443
0.88267033 454.13439872 250.87888070
0.88394164 453.64406525 250.88812750
0.88521294 453.23994560 250.95082249
0.88649903 452.89473954 251.03905798
0.88777034 452.62476949 251.14946003
0.88904164 452.43895097 251.27048643
0.89032773 452.28080208 251.37203593
0.89159904 452.11775242 251.44473496
0.89287034 451.95693836 251.49395581
0.89415643 451.80414675 251.52220175
0.89542774 451.65198707 251.52717367
0.89669904 451.48592320 251.50788562
0.89797035 451.29836131 251.46782678
0.89925643 451.08989409 251.41412130
0.90052774 450.86190424 251.35290193
0.90179905 450.61816249 251.29036811
0.90308513 450.36265970 251.23446961
0.90435644 450.09699467 251.19148478
0.90562774 449.82505890 251.16846500
0.90691383 449.55672589 251.17437950
0.90818514 449.29836122 251.21356811
0.90945644 449.05941618 251.28836578
0.91072775 448.85579097 251.39852765
0.91201384 448.70622759 251.54116423
0.91328514 448.61707045 251.70459813
0.91455645 448.57500339 251.86942621
0.91582775 448.56897382 252.02199304
0.91711384 448.58949648 252.14959439
0.91838515 448.61893129 252.23972561
0.91965645 448.63892646 252.28232884
0.92094254 448.63758111 252.27696700
0.92221385 448.60245448 252.22986691
0.92348515 448.50423309 252.14494216
0.92475646 448.32422584 252.03633710
0.92604254 448.08936163 251.92820902
0.92731385 447.84077575 251.83842479
0.92858516 447.60570863 251.77322676
0.92985646 447.39082963 251.72893998
0.93114255 447.19945726 251.70287583
0.93241385 447.02246987 251.68593841
0.93368516 446.85240356 251.66773133
0.93495647 446.72475390 251.65541460
0.93624255 446.63835393 251.63715164
0.93751386 446.52263766 251.57111163
0.93878516 446.39407159 251.46100946
0.94005647 446.29988450 251.32325027
0.94134256 446.15899679 251.12714971
0.94261386 445.90805905 250.87083826
0.94388517 445.57160200 250.58820088
0.94515647 445.18095047 250.30305006
0.94644256 444.75679802 250.03013092
0.94771387 444.30664068 249.77806102
0.94898517 443.83803277 249.55506255
0.95025648 443.36859148 249.37196775
0.95154257 442.92068447 249.24055998
0.95281387 442.50012027 249.16171735
0.95408518 442.10913118 249.12856257
0.95535648 441.78744083 249.13960390
0.95664257 441.57013879 249.17709089
0.95791388 441.46882371 249.21333154
0.95918518 441.44787952 249.21384736
0.96045649 441.40647356 249.13851997
0.96174258 441.27798368 248.98160915
0.96301388 441.06555623 248.76577469
0.96428519 440.79463478 248.51648836
0.96555649 440.46556219 248.24517248
0.96682780 440.07386499 247.96182952
0.96811389 439.63524294 247.68647578
0.96938519 439.16910276 247.43471461
0.97065650 438.69848633 247.21897234
0.97192780 438.24439540 247.04628588
0.97321389 437.81844545 246.91648706
0.97448520 437.42938504 246.82719385
0.97575650 437.08512715 246.77132276
0.97702781 436.78949854 246.73859377
0.97829911 436.54259403 246.71782799
0.97958520 436.33535462 246.69560954
0.98085651 436.14893341 246.65939321
0.98212781 435.96310281 246.60155519
0.98339912 435.76336035 246.51996050
0.98468520 435.54490525 246.41768294
0.98595651 435.30662646 246.29911267
0.98722781 435.05068642 246.17020805
0.98849912 434.78010241 246.03769912
0.98977043 434.49377732 245.90595312
0.99105651 434.20125056 245.78322384
0.99232782 433.90810346 245.67247906
0.99359912 433.62619159 245.58083196
0.99487043 433.36628730 245.51492711
0.99614174 433.11185846 245.46914952
