# s/c   h_mean    h_std
0.15574970 688.81165957 271.84598939
0.15703579 690.31883879 272.54002648
0.15833666 691.90112968 273.22700115
0.15963753 693.29502846 273.90344958
0.16092362 694.55425322 274.57753642
0.16222449 696.22101575 275.20361182
0.16351058 698.29202063 275.70412048
0.16481145 700.12696083 276.08602427
0.16611232 701.38394069 276.44401632
0.16739841 702.29847254 276.90478300
0.16869928 703.07619413 277.46828614
0.16998537 703.73550936 278.08239851
0.17128624 704.31070010 278.72349289
0.17257232 704.83434470 279.37112580
0.17387319 705.34927819 280.01315725
0.17517407 705.93724088 280.64703241
0.17646015 706.66450497 281.26832083
0.17776102 707.56950441 281.87446544
0.17904711 708.61390221 282.46035709
0.18034798 709.76447617 283.03096432
0.18163407 710.94722470 283.57593547
0.18293494 712.08112302 284.08222187
0.18422103 713.14893981 284.53558206
0.18552190 714.24613382 284.96823403
0.18680799 715.23807988 285.38200543
0.18810886 715.98382389 285.80534577
0.18939495 716.61940374 286.28503776
0.19069582 717.23997302 286.77895344
0.19199669 718.22180031 287.24725137
0.19328278 719.60076204 287.60394996
0.19458365 720.75645530 287.81422756
0.19586974 721.42895428 287.96688144
0.19717061 721.74668136 288.13547159
0.19845669 722.08223949 288.38837278
0.19975757 722.54526385 288.68122743
0.20104365 722.97201401 288.96088494
0.20234452 723.30614274 289.28093130
0.20363061 723.36567451 289.61525991
0.20493148 723.31831081 289.95633477
0.20621757 723.66246947 290.31164957
0.20750366 724.36440399 290.56696325
0.20880453 724.99121311 290.69616557
0.21009062 725.10858004 290.71440244
0.21139149 724.64852050 290.68067779
0.21267758 724.14654407 290.74097234
0.21397845 723.95803689 290.85641135
0.21526454 723.99741615 290.93110392
0.21656541 724.03848862 290.93678464
0.21785149 723.95971154 290.88018200
0.21915236 723.73219883 290.77535635
0.22043845 723.39356067 290.65233942
0.22173932 722.92298010 290.51915927
0.22302541 722.29469870 290.37072418
0.22432628 721.59751244 290.21069160
0.22561237 720.92791790 290.02567802
0.22689846 720.41084163 289.80514192
0.22819933 719.86437414 289.50774951
0.22948542 718.98120997 289.12184170
0.23078629 717.83756792 288.71032281
0.23207238 716.63394045 288.31788580
0.23337325 715.51573729 287.96925349
0.23465933 714.40854553 287.65786333
0.23594542 713.07445754 287.36999312
0.23724629 711.39912857 287.10554757
0.23853238 709.58662061 286.87672790
0.23983325 707.94456099 286.67381889
0.24111934 706.54080499 286.45419095
0.24240543 705.39828287 286.21352344
0.24370630 704.34760206 285.93534880
0.24499239 703.04377108 285.61788022
0.24629326 701.45664634 285.31035185
0.24757935 699.74761144 285.03097534
0.24886543 697.97051135 284.77113305
0.25016630 696.28194363 284.55062887
0.25145239 694.79659439 284.36638848
0.25275326 693.29027593 284.17544027
0.25403935 691.61737905 283.97386048
0.25532544 689.85982744 283.77241915
0.25662631 688.05087469 283.56075512
0.25791240 686.25534333 283.37046246
0.25919849 684.41270636 283.18747039
0.26049936 682.50308107 283.01974086
0.26178545 680.82595037 282.95558741
0.26307153 679.34171161 282.93160329
0.26437240 677.82377298 282.87907411
0.26565849 676.38165277 282.82762763
0.26695936 675.06714473 282.73320250
0.26824545 673.99172667 282.60384870
0.26953154 673.06664944 282.44385678
0.27083241 671.85896444 282.24454672
0.27211850 670.29238741 282.12368344
0.27340459 668.47642893 282.09771308
0.27470546 666.73526243 282.16962821
0.27599154 665.34968943 282.32066156
0.27727763 664.14503489 282.41345133
0.27857850 662.94705872 282.43954479
0.27986459 661.69024983 282.43449223
0.28115068 660.47254601 282.41400523
0.28243677 659.48362031 282.45974325
0.28373764 658.36518269 282.61890057
0.28502373 656.71829527 282.85236268
0.28630981 654.83987467 283.11109333
0.28761068 653.51623803 283.40565414
0.28889677 652.93569830 283.66575086
0.29018286 652.23738022 283.81638842
0.29148373 650.96619395 283.98900082
0.29276982 649.39394104 284.28682201
0.29405591 647.87553724 284.68310670
0.29534200 646.68873418 285.14990044
0.29664287 645.88544802 285.63126261
0.29792895 645.26556211 286.06300454
0.29921504 644.62995976 286.47373378
0.30051591 643.73671476 286.86543351
0.30180200 642.58729236 287.29323358
0.30308809 641.31966908 287.79765762
0.30437418 640.07254351 288.34283390
0.30567505 639.16092204 288.93572509
0.30696114 638.61844280 289.51013016
0.30824722 638.29273507 290.02571638
0.30953331 638.13332063 290.51293288
0.31083418 637.91549629 290.99174944
0.31212027 637.32469219 291.46892801
0.31340636 636.37882937 291.97121134
0.31469245 635.57707247 292.59002069
0.31599332 635.14675187 293.31530837
0.31727941 634.71131880 294.05637460
0.31856549 634.19691986 294.83155068
0.31985158 633.83292408 295.64810931
0.32115245 633.68433772 296.45016201
0.32243854 633.73988456 297.20532769
0.32372463 633.96164557 297.88524881
0.32501072 634.25652918 298.47811280
0.32629681 634.52157436 298.99995433
0.32759768 634.61750494 299.45261730
0.32888376 634.54366959 299.89052574
0.33016985 634.43071960 300.38288173
0.33145594 634.25349124 300.90414757
0.33275681 634.03641725 301.44093012
0.33404290 633.95434585 302.02287521
0.33532899 633.98752554 302.61119697
0.33661508 633.98282268 303.16196831
0.33790116 633.87446841 303.67520252
0.33918725 633.73323328 304.17475280
0.34048812 633.65269176 304.67239670
0.34177421 633.66878771 305.16084207
0.34306030 633.79967296 305.63051532
0.34434639 634.00851770 306.05639876
0.34563247 634.25742760 306.43452127
0.34693335 634.56495639 306.78985294
0.34821943 634.66217953 307.07962339
0.34950552 634.46063128 307.34989104
0.35079161 634.12432369 307.65171008
0.35207770 633.68647449 307.95911255
0.35336379 633.28265400 308.30869186
0.35466466 632.95838226 308.67742290
0.35595074 632.73990066 309.03858456
0.35723683 632.82039389 309.41470564
0.35852292 633.00644560 309.73766909
0.35980901 632.97653517 309.96827701
0.36109510 632.81483323 310.16369012
0.36238118 632.63964753 310.34577215
0.36368206 632.46885369 310.52362256
0.36496814 632.20481243 310.69354659
0.36625423 631.81125834 310.87555909
0.36754032 631.36490977 311.08835676
0.36882641 630.86835256 311.29025383
0.37011250 630.57957694 311.51345818
0.37139858 630.56167609 311.72941544
0.37269945 630.44127502 311.84870446
0.37398554 630.13990399 311.92185270
0.37527163 629.74918726 312.00303061
0.37655772 629.29579464 312.09223536
0.37784381 628.79595622 312.18936947
0.37912989 628.33510070 312.31084018
0.38041598 628.08299451 312.47498376
0.38170207 627.85605537 312.63093292
0.38298816 627.42595859 312.76420642
0.38428903 626.94756422 312.93226672
0.38557512 626.53051256 313.12631202
0.38686121 626.16216398 313.30567106
0.38814729 625.80881266 313.44647161
0.38943338 625.49202303 313.55160026
0.39071947 625.24280770 313.62709235
0.39200556 624.97959454 313.66103266
0.39329165 624.64705225 313.66115326
0.39457773 624.27541305 313.64237190
0.39586382 623.90389532 313.60358984
0.39714991 623.49133983 313.52955558
0.39843600 623.11961916 313.45725794
0.39973687 622.75501797 313.41851411
0.40102296 622.11604907 313.40523780
0.40230905 621.15114008 313.43161953
0.40359513 620.28191402 313.56821854
0.40488122 619.83199327 313.77638690
0.40616731 619.56249872 313.91902404
0.40745340 619.34321798 314.00140252
0.40873949 619.11439338 314.05812574
0.41002557 618.70437247 314.10198676
0.41131166 618.04521371 314.14072633
0.41259775 617.54980426 314.24850083
0.41388384 617.41174223 314.39471011
0.41516993 617.22799790 314.44437145
0.41645601 616.99261591 314.42783444
0.41774210 616.79840598 314.33125019
0.41902819 616.79496190 314.13512700
0.42031428 616.93871742 313.82910507
0.42160037 616.63793508 313.42674179
0.42288645 615.66019368 313.03187332
0.42417254 614.50723064 312.77218767
0.42545863 613.63557503 312.67668968
0.42674472 612.97829765 312.61354665
0.42803081 612.32265193 312.49901521
0.42931690 611.67902406 312.35697803
0.43060298 611.15580672 312.21903614
0.43188907 610.69868709 312.05007135
0.43317516 610.23739450 311.83035763
0.43446125 609.74494822 311.56670934
0.43574734 609.21381360 311.26875619
0.43703342 608.64449930 310.94243856
0.43831951 608.05576641 310.59858941
0.43960560 607.44643897 310.23798855
0.44089169 606.81556019 309.86619142
0.44217778 606.18195495 309.50428694
0.44346386 605.55230650 309.18738966
0.44474995 604.78866423 308.87325794
0.44603604 603.94920620 308.54081113
0.44732213 603.34262690 308.18534593
0.44860822 603.04879185 307.74593393
0.44989430 602.91155280 307.20651512
0.45118039 602.37733736 306.57458476
0.45246648 601.16679478 305.94985628
0.45375257 599.78016487 305.47717976
0.45503866 598.60906575 305.18341877
0.45632474 597.70992250 305.03053252
0.45761083 596.74085019 304.89570637
0.45889692 595.62545475 304.79950830
0.46018301 594.64952664 304.81594952
0.46146910 593.89451449 304.83170789
0.46275519 593.57705202 304.81566313
0.46404127 593.61523031 304.73626568
0.46532736 593.40138814 304.51757234
0.46661345 592.69270528 304.25361696
0.46789954 591.67775564 304.01819572
0.46917084 590.73074377 303.85823547
0.47045693 590.20661560 303.79157258
0.47174302 589.86222760 303.65428981
0.47302911 589.43007612 303.41988190
0.47431520 588.85824988 303.15349663
0.47560128 588.12521096 302.89023037
0.47688737 587.32301051 302.68173842
0.47817346 586.57111202 302.54432152
0.47945955 585.88251877 302.43668154
0.48074564 585.29206870 302.32628604
0.48203172 584.86144334 302.19931318
0.48331781 584.53974450 302.03321474
0.48460390 584.18690047 301.81969485
0.48587521 583.65809979 301.57924980
0.48716129 582.94380504 301.35161504
0.48844738 582.15871384 301.17542720
0.48973347 581.42811279 301.06258733
0.49101956 580.78370489 300.98222147
0.49230565 580.19782561 300.90132968
0.49359173 579.65927636 300.80467801
0.49487782 579.16248151 300.68457246
0.49616391 578.69390738 300.53733427
0.49743522 578.22779413 300.36304722
0.49872130 577.73603893 300.16762107
0.50000739 577.19868263 299.96275964
0.50129348 576.61261351 299.76501364
0.50257957 575.98819870 299.59347378
0.50386566 575.31741257 299.44758773
0.50515174 574.62576866 299.32768968
0.50643783 573.97556775 299.23558939
0.50770914 573.42176403 299.15664526
0.50899523 572.97150866 299.07549437
0.51028131 572.56289348 298.98111265
0.51156740 572.09805086 298.86704124
0.51285349 571.54220880 298.75561788
0.51413958 570.94016513 298.68270703
0.51542567 570.34737846 298.65938457
0.51669697 569.73041224 298.64187341
0.51798306 569.21249599 298.64410850
0.51926915 568.91870909 298.66203194
0.52055524 568.64639418 298.58872272
0.52184132 568.41881494 298.45778418
0.52312741 568.26069149 298.31682242
0.52439872 567.90646580 298.14242918
0.52568480 567.24981396 297.99085404
0.52697089 566.38011540 297.91045674
0.52825698 565.53149424 297.92515125
0.52954307 564.92151802 298.03095661
0.53082916 564.57747205 298.13366648
0.53210046 564.53858898 298.20913747
0.53338655 564.56213080 298.21404837
0.53467264 564.27650130 298.11718683
0.53595873 563.76120297 298.04851338
0.53724481 563.10693217 298.01394351
0.53853090 562.43058122 297.99075730
0.53980221 562.15031462 298.05637333
0.54108830 562.16216435 298.08370866
0.54237438 562.00838364 297.94521814
0.54366047 561.77670878 297.77636957
0.54494656 561.46008901 297.62070218
0.54621787 560.81820981 297.41994593
0.54750395 560.09182924 297.27806021
0.54879004 559.54944491 297.23049007
0.55007613 559.12601267 297.16831237
0.55134744 558.83666219 297.07362112
0.55263352 558.65903010 296.95117988
0.55391961 558.39465874 296.77124074
0.55520570 557.94417925 296.56013619
0.55649179 557.38224544 296.37247440
0.55776309 556.75530709 296.19481633
0.55904918 556.26351776 296.05951528
0.56033527 555.97599098 295.93335708
0.56162136 555.73373111 295.74140432
0.56289266 555.49100347 295.50623218
0.56417875 555.13792758 295.22397990
0.56546484 554.63504840 294.92988063
0.56675093 554.04399607 294.66983322
0.56803702 553.41262394 294.46849214
0.56930832 552.73334242 294.31408415
0.57059441 552.05096322 294.20245780
0.57188050 551.48183869 294.14954107
0.57316659 551.05744082 294.11399465
0.57443789 550.74335492 294.05159844
0.57572398 550.49929074 293.94145775
0.57701007 550.29481843 293.77107437
0.57829616 550.09621614 293.54223747
0.57956746 549.87945286 293.27401836
0.58085355 549.55647535 292.97387488
0.58213964 549.06243825 292.67751249
0.58341094 548.41214799 292.42180115
0.58469703 547.66752075 292.22113657
0.58598312 546.98945504 292.10948162
0.58726921 546.44555982 292.06008664
0.58854051 545.95094097 292.00157381
0.58982660 545.56089152 291.94716436
0.59111269 545.28895160 291.90569669
0.59239878 544.92637258 291.82557980
0.59367008 544.44497924 291.73442157
0.59495617 543.95591235 291.67534968
0.59624226 543.55168597 291.65148099
0.59751356 543.27640281 291.63507941
0.59879965 543.08682301 291.58085248
0.60008574 542.94439165 291.47245359
0.60137183 542.79836824 291.30138778
0.60264313 542.61561479 291.08472572
0.60392922 542.34327067 290.84086468
0.60521531 541.91068349 290.59426466
0.60648661 541.35686809 290.39876592
0.60777270 540.67628111 290.24536798
0.60905879 540.00138483 290.16377670
0.61033010 539.54024555 290.17648286
0.61161618 539.23562060 290.19840241
0.61290227 539.04201432 290.19865896
0.61417358 538.90476349 290.16399878
0.61545967 538.71732409 290.07722236
0.61674575 538.48678302 289.96254804
0.61801706 538.23832490 289.83663432
0.61930315 537.98398994 289.70648327
0.62058924 537.71939801 289.57008402
0.62187532 537.41824128 289.41380084
0.62314663 537.13317407 289.24755244
0.62443272 536.88695441 289.06436175
0.62571880 536.63625903 288.85163021
0.62699011 536.38147651 288.63747685
0.62827620 536.01197992 288.41652039
0.62954750 535.46420021 288.21263957
0.63083359 534.86852506 288.09317915
0.63211968 534.29367414 288.06107812
0.63339099 533.75327665 288.09451933
0.63467707 533.31108840 288.19037801
0.63596316 532.99082587 288.32204237
0.63723447 532.76939472 288.45048043
0.63852056 532.62690786 288.54886561
0.63980664 532.57173153 288.60943956
0.64107795 532.58978403 288.62308877
0.64236404 532.59136076 288.56864364
0.64365012 532.51931839 288.45066542
0.64492143 532.38439936 288.29109625
0.64620752 532.20052768 288.10628544
0.64749361 531.97158398 287.90450983
0.64876491 531.69932307 287.69407054
0.65005100 531.38194400 287.48171212
0.65132231 531.02358867 287.27827172
0.65260839 530.62834614 287.09317853
0.65389448 530.19523172 286.93358807
0.65516579 529.72895526 286.80749903
0.65645188 529.23798418 286.71664283
0.65772318 528.75782013 286.66990513
0.65900927 528.32481276 286.66947699
0.66029536 527.93992935 286.70707707
0.66156666 527.59334298 286.78281693
0.66285275 527.23331991 286.88518856
0.66413884 526.83369417 287.00503555
0.66541014 526.48602540 287.16341020
0.66669623 526.27268553 287.35685874
0.66796754 526.19146033 287.55213457
0.66925363 526.17753955 287.71305114
0.67053971 526.15276556 287.81454747
0.67181102 526.08544539 287.86165163
0.67309711 526.02166922 287.89792843
0.67436841 525.87929716 287.92042169
0.67565450 525.54873987 287.92859562
0.67692581 525.13248601 287.98674734
0.67821189 524.73129321 288.11879111
0.67949798 524.36979343 288.31709880
0.68076929 524.06134508 288.58013535
0.68205538 523.76775700 288.88155073
0.68332668 523.47285701 289.19497790
0.68461277 523.28075052 289.53658010
0.68589886 523.31845416 289.91648613
0.68717016 523.50154379 290.27701918
0.68845625 523.63142213 290.56049258
0.68972756 523.68034902 290.79167379
0.69101364 523.69305086 291.00638049
0.69228495 523.68247633 291.21345653
0.69357104 523.64913829 291.41353356
0.69484234 523.61218709 291.61382768
0.69612843 523.58442507 291.80708191
0.69741452 523.56958193 291.98377492
0.69868582 523.60110931 292.14997109
0.69997191 523.67219507 292.30548438
0.70124322 523.68088813 292.42411964
0.70252931 523.59228862 292.51207343
0.70380061 523.49504618 292.61901441
0.70508670 523.44175727 292.75730317
0.70635801 523.39860597 292.90617000
0.70764409 523.33800675 293.06061594
0.70893018 523.26151273 293.22748310
0.71020149 523.17658308 293.41387995
0.71148758 523.09938218 293.62502914
0.71275888 523.02852580 293.84729309
0.71404497 522.97723277 294.06373131
0.71531627 523.04433290 294.28993752
0.71660236 523.21932306 294.50279555
0.71787367 523.35400968 294.65360858
0.71915976 523.40130961 294.75733232
0.72043106 523.39079989 294.84503255
0.72171715 523.34728314 294.92957949
0.72298845 523.28840159 295.01439606
0.72427454 523.24054171 295.10414583
0.72554585 523.21478232 295.20050480
0.72683194 523.19783652 295.30879759
0.72810324 523.13532244 295.41855808
0.72938933 523.00233554 295.53237427
0.73066064 522.86683370 295.67458828
0.73194672 522.78793377 295.84550639
0.73321803 522.78318433 296.03209293
0.73450412 522.83326522 296.21111960
0.73577542 522.88809916 296.36275044
0.73706151 522.92148292 296.48731609
0.73833282 522.93395737 296.59345412
0.73961890 522.92883905 296.68837294
0.74089021 522.90663827 296.77628142
0.74217630 522.86773903 296.86101639
0.74344760 522.81271859 296.94568749
0.74473369 522.74186985 297.03174637
0.74600500 522.66208617 297.12152135
0.74729108 522.58734546 297.21722706
0.74856239 522.53127845 297.31877673
0.74984848 522.49683491 297.42098176
0.75111978 522.47888676 297.51680633
0.75240587 522.46986476 297.60067720
0.75367718 522.46274742 297.66925224
0.75496327 522.45244835 297.72113267
0.75623457 522.43573107 297.75647127
0.75752066 522.41068438 297.77633820
0.75879196 522.37570441 297.78190675
0.76007805 522.33051885 297.77465808
0.76134936 522.27632771 297.75631339
0.76263545 522.21608209 297.72822307
0.76390675 522.15358863 297.69089987
0.76517806 522.09107261 297.64265690
0.76646414 522.03253581 297.58068886
0.76773545 521.98169936 297.50380754
0.76902154 521.94672825 297.41417826
0.77029284 521.89994832 297.30331247
0.77157893 521.79296580 297.16471150
0.77285024 521.62356214 297.01409938
0.77413633 521.41068460 296.87054505
0.77540763 521.16912538 296.74499577
0.77669372 520.91094943 296.64495285
0.77796502 520.63924949 296.57130954
0.77923633 520.36260683 296.52623339
0.78052242 520.10773607 296.51648326
0.78179372 519.88133042 296.53468219
0.78307981 519.68814647 296.57357678
0.78435112 519.54728521 296.63012100
0.78563720 519.44498305 296.69033899
0.78690851 519.35532554 296.74302817
0.78817982 519.27090744 296.78706069
0.78946590 519.18927033 296.82292444
0.79073721 519.10730838 296.85059403
0.79202330 519.02052129 296.86986108
0.79329460 518.92615647 296.88270323
0.79458069 518.81963381 296.89064756
0.79585200 518.69051260 296.89383576
0.79712330 518.54057129 296.89913385
0.79840939 518.37895292 296.91483651
0.79968070 518.20802513 296.94561277
0.80096678 518.02980422 296.99343302
0.80223809 517.85037601 297.05889247
0.80350939 517.67755332 297.13926161
0.80479548 517.53901295 297.23841116
0.80606679 517.45784505 297.35704402
0.80735288 517.41521052 297.47923181
0.80862418 517.38496150 297.59269022
0.80989549 517.35642973 297.69382014
0.81118157 517.32300124 297.77976735
0.81245288 517.28990650 297.85218079
0.81373897 517.27317922 297.91783662
0.81501027 517.25158691 297.97001542
0.81628158 517.19422851 298.00438704
0.81756767 517.10278625 298.03183447
0.81883897 516.98325557 298.05970398
0.82012506 516.84112867 298.09617141
0.82139637 516.68349892 298.15094514
0.82266767 516.48204040 298.21277400
0.82395376 516.22835258 298.27684270
0.82522507 516.01159641 298.37838235
0.82651115 515.89500140 298.52790729
0.82778246 515.85213117 298.69517511
0.82905376 515.84327817 298.85698458
0.83033985 515.84396316 299.00429246
0.83161116 515.84090718 299.13570789
0.83288246 515.82823087 299.25386374
0.83416855 515.80337297 299.36337098
0.83543986 515.75928273 299.46637527
0.83672594 515.69164992 299.56669126
0.83799725 515.60318705 299.67063433
0.83926856 515.49762911 299.78411827
0.84055464 515.37906678 299.91188232
0.84182595 515.25059666 300.05804808
0.84309725 515.11487975 300.22447190
0.84438334 514.98093609 300.41321814
0.84565465 514.86195195 300.62546272
0.84692595 514.77099746 300.85567918
0.84821204 514.71606095 301.09269242
0.84948335 514.72465423 301.33538910
0.85076944 514.80179505 301.57642030
0.85204074 514.88912526 301.79466673
0.85331205 514.93348975 301.98347115
0.85459813 514.92925435 302.15683781
0.85586944 514.89536208 302.33322288
0.85714075 514.83913320 302.51864243
0.85842683 514.76779861 302.71944944
0.85969814 514.69365868 302.94023579
0.86096944 514.62897663 303.18265555
0.86225553 514.58276304 303.43984981
0.86352684 514.58667371 303.70863155
0.86479814 514.67566465 303.98401931
0.86608423 514.85697767 304.25230953
0.86735554 515.10189007 304.49938582
0.86862684 515.33108729 304.69656675
0.86991293 515.48904884 304.83246248
0.87118424 515.56745191 304.92283088
0.87245554 515.56947583 304.98812902
0.87374163 515.50408377 305.04895781
0.87501293 515.37828795 305.12348137
0.87628424 515.19791771 305.22500647
0.87757033 514.97587679 305.36550055
0.87884163 514.73016664 305.55369752
0.88011294 514.48297542 305.79468135
0.88138424 514.26236694 306.09209345
0.88267033 514.08422885 306.44033270
0.88394164 513.96679630 306.83522896
0.88521294 513.90868210 307.26223612
0.88649903 513.88702876 307.69831819
0.88777034 513.93726157 308.15273680
0.88904164 514.07591577 308.62411144
0.89032773 514.24479603 309.07656055
0.89159904 514.40703717 309.49202833
0.89287034 514.57007628 309.87592632
0.89415643 514.74297581 310.23251637
0.89542774 514.91920617 310.56165820
0.89669904 515.08370972 310.86253837
0.89797035 515.22668218 311.13916237
0.89925643 515.34636425 311.39840289
0.90052774 515.44331350 311.64566333
0.90179905 515.51859278 311.88678872
0.90308513 515.57351727 312.12652449
0.90435644 515.60759960 312.36868182
0.90562774 515.62242622 312.61754081
0.90691383 515.62513963 312.87934770
0.90818514 515.62008523 313.15539556
0.90945644 515.61448031 313.44655323
0.91072775 515.62541854 313.75355857
0.91201384 515.67478381 314.07478241
0.91328514 515.77195339 314.40345149
0.91455645 515.90903095 314.72394542
0.91582775 516.08142544 315.02670729
0.91711384 516.28453032 315.30442615
0.91838515 516.50809577 315.54893432
0.91965645 516.73723790 315.75451348
0.92094254 516.96379400 315.92373319
0.92221385 517.17350096 316.06149680
0.92348515 517.32713247 316.16861160
0.92475646 517.39915108 316.25261901
0.92604254 517.40714743 316.33147300
0.92731385 517.39022513 316.42319435
0.92858516 517.37586454 316.53502697
0.92985646 517.37300991 316.66557480
0.93114255 517.38473776 316.81298466
0.93241385 517.40457555 316.96977415
0.93368516 517.43106401 317.12982383
0.93495647 517.51313919 317.31298842
0.93624255 517.65844077 317.51327343
0.93751386 517.79043370 317.68093498
0.93878516 517.93385729 317.82053933
0.94005647 518.14315744 317.95160760
0.94134256 518.33667047 318.04153776
0.94261386 518.44346119 318.08248571
0.94388517 518.47890149 318.10273595
0.94515647 518.46968670 318.12331676
0.94644256 518.42964306 318.15535605
0.94771387 518.35929066 318.20236709
0.94898517 518.25908012 318.26728215
0.95025648 518.14226088 318.35823748
0.95154257 518.02116859 318.48133951
0.95281387 517.89176905 318.63178830
0.95408518 517.74874585 318.79906450
0.95535648 517.64021537 318.99402661
0.95664257 517.62463569 319.22107910
0.95791388 517.73717071 319.47027207
0.95918518 517.95727701 319.71594117
0.96045649 518.18478955 319.91632288
0.96174258 518.35225504 320.06185998
0.96301388 518.45810532 320.16985137
0.96428519 518.52577810 320.26407144
0.96555649 518.54974839 320.34894076
0.96682780 518.51404173 320.42383854
0.96811389 518.42883040 320.50219095
0.96938519 518.30759501 320.59441486
0.97065650 518.17033944 320.71043785
0.97192780 518.03366135 320.85454333
0.97321389 517.90736867 321.02595642
0.97448520 517.79979722 321.22170921
0.97575650 517.71866829 321.43676608
0.97702781 517.67224837 321.66500216
0.97829911 517.66535692 321.89930244
0.97958520 517.69614469 322.13169314
0.98085651 517.74878198 322.35257998
0.98212781 517.80361241 322.55616938
0.98339912 517.84772684 322.74123550
0.98468520 517.87396392 322.91133153
0.98595651 517.88014727 323.07133390
0.98722781 517.86659328 323.22613621
0.98849912 517.83257730 323.38032110
0.98977043 517.77532106 323.53614930
0.99105651 517.70214027 323.69946125
0.99232782 517.61818831 323.87214874
0.99359912 517.53696291 324.06042565
0.99487043 517.47064383 324.27054039
0.99614174 517.39789417 324.49169108
