# s/c   h_mean    h_std
0.47688737 584.84894517 302.33962290
0.47817346 584.19409198 302.25564292
0.47945955 583.59690700 302.19801080
0.48074564 583.09476977 302.13693744
0.48203172 582.75061291 302.06022251
0.48331781 582.51476973 301.94611336
0.48460390 582.25061397 301.78658820
0.48587521 581.81425920 301.60046848
0.48716129 581.19375636 301.42508024
0.48844738 580.50124258 301.29793330
0.48973347 579.85975094 301.23121221
0.49101956 579.30138543 301.19554242
0.49230565 578.80028069 301.15923903
0.49359173 578.34605925 301.10793102
0.49487782 577.93392599 301.03446171
0.49616391 577.55091490 300.93498000
0.49743522 577.17164993 300.80960294
0.49872130 576.76810051 300.66370143
0.50000739 576.31989773 300.50792265
0.50129348 575.82323325 300.35801785
0.50257957 575.28652388 300.23175231
0.50386566 574.70107577 300.12833486
0.50515174 574.09191645 300.04775450
0.50643783 573.52018633 299.99241293
0.50770914 573.04137253 299.94896759
0.50899523 572.66342789 299.90276700
0.51028131 572.32504138 299.84287926
0.51156740 571.92920191 299.76199560
0.51285349 571.44066210 299.68140450
0.51413958 570.90313345 299.63639663
0.51542567 570.37116712 299.63791816
0.51669697 569.81300900 299.64366948
0.51798306 569.35047849 299.66874397
0.51926915 569.10837458 299.71048579
0.52055524 568.89151904 299.66483151
0.52184132 568.72363546 299.56539040
0.52312741 568.62598938 299.45701831
0.52439872 568.33429643 299.31433110
0.52568480 567.73912241 299.18910742
0.52697089 566.92475039 299.12631760
0.52825698 566.12092029 299.15107999
0.52954307 565.54491242 299.26218863
0.53082916 565.23092107 299.37197580
0.53210046 565.22066494 299.45867053
0.53338655 565.27394842 299.47820510
0.53467264 565.02424065 299.39851106
0.53595873 564.54530470 299.34420080
0.53724481 563.92443795 299.32054598
0.53853090 563.28012901 299.30765658
0.53980221 563.02621387 299.38506548
0.54108830 563.06696951 299.43147086
0.54237438 562.95445002 299.32069582
0.54366047 562.77080370 299.18388431
0.54494656 562.50517907 299.06101365
0.54621787 561.91852711 298.89221615
0.54750395 561.24541864 298.77936086
0.54879004 560.74992115 298.75771544
0.55007613 560.37272431 298.72335909
0.55134744 560.13091888 298.66056027
0.55263352 560.00268512 298.57268634
0.55391961 559.79220773 298.42993414
0.55520570 559.39712070 298.25592193
0.55649179 558.88806829 298.10235987
0.55776309 558.31236741 297.95704936
0.55904918 557.86915114 297.85468541
0.56033527 557.62897551 297.76473073
0.56162136 557.43871441 297.61393735
0.56289266 557.25268387 297.42445670
0.56417875 556.96080467 297.19108919
0.56546484 556.52248049 296.94617215
0.56675093 555.99561784 296.73337536
0.56803702 555.42532488 296.57591428
0.56930832 554.80316265 296.46178154
0.57059441 554.17321106 296.38729220
0.57188050 553.65083748 296.36932847
0.57316659 553.26985701 296.36964082
0.57443789 552.99892696 296.34575491
0.57572398 552.80099371 296.27815874
0.57701007 552.64778985 296.15466039
0.57829616 552.50770699 295.97738086
0.57956746 552.35533052 295.76445641
0.58085355 552.10141485 295.52144957
0.58213964 551.67829332 295.28093319
0.58341094 551.09569711 295.07574462
0.58469703 550.41424516 294.92045229
0.58598312 549.79236495 294.84909926
0.58726921 549.29785803 294.83668649
0.58854051 548.85041696 294.81549113
0.58982660 548.50615044 294.79948017
0.59111269 548.27784480 294.79684581
0.59239878 547.95826831 294.75506612
0.59367008 547.51707239 294.70009833
0.59495617 547.06587941 294.67598332
0.59624226 546.69825965 294.68747426
0.59751356 546.46043985 294.70952388
0.59879965 546.31377979 294.70010254
0.60008574 546.22171148 294.64323295
0.60137183 546.13581175 294.53058637
0.60264313 546.02170172 294.37782865
0.60392922 545.82387771 294.20037408
0.60521531 545.46849017 294.01897607
0.60648661 544.98780526 293.88331491
0.60777270 544.37333951 293.78218236
0.60905879 543.75527198 293.74567590
0.61033010 543.34194683 293.79985804
0.61161618 543.08318986 293.86451797
0.61290227 542.93725089 293.91047012
0.61417358 542.85112939 293.92544610
0.61545967 542.71982277 293.89217289
0.61674575 542.54996295 293.83370070
0.61801706 542.36602829 293.76710915
0.61930315 542.17919413 293.69853462
0.62058924 541.98454821 293.62530045
0.62187532 541.75573406 293.53412023
0.62314663 541.54563905 293.43464035
0.62443272 541.37814167 293.32058055
0.62571880 541.21131635 293.17936684
0.62699011 541.04307351 293.03705687
0.62827620 540.75998788 292.88561172
0.62954750 540.29553427 292.74522604
0.63083359 539.77534128 292.68060352
0.63211968 539.26625289 292.69485692
0.63339099 538.78197774 292.76739083
0.63467707 538.38637556 292.89657521
0.63596316 538.10504802 293.05859636
0.63723447 537.91841548 293.21711636
0.63852056 537.81124217 293.34862542
0.63980664 537.79502569 293.44692456
0.64107795 537.85853090 293.50478766
0.64236404 537.91400500 293.50114666
0.64365012 537.90388339 293.43881368
0.64492143 537.83816887 293.33984528
0.64620752 537.72925466 293.21864988
0.64749361 537.58009298 293.08247211
0.64876491 537.39121477 292.93872396
0.65005100 537.15966680 292.79298516
0.65132231 536.88826006 292.65482692
0.65260839 536.57942476 292.53238593
0.65389448 536.22999259 292.43120075
0.65516579 535.84296414 292.35797226
0.65645188 535.42522220 292.31373295
0.65772318 535.01161989 292.30729023
0.65900927 534.63882974 292.34161363
0.66029536 534.30780678 292.40887225
0.66156666 534.00872723 292.50941650
0.66285275 533.68924786 292.63100349
0.66413884 533.32313674 292.76444644
0.66541014 533.00193130 292.93184940
0.66669623 532.81091705 293.13281623
0.66796754 532.75225447 293.33759777
0.66925363 532.76320832 293.51106615
0.67053971 532.76766944 293.62835407
0.67181102 532.73492817 293.69408715
0.67309711 532.70882537 293.75004033
0.67436841 532.60477153 293.79056711
0.67565450 532.30975755 293.81188164
0.67692581 531.92208594 293.87551446
0.67821189 531.54079099 294.00501225
0.67949798 531.18998542 294.19314130
0.68076929 530.88173575 294.43796304
0.68205538 530.57611138 294.71274555
0.68332668 530.25822279 294.99263103
0.68461277 530.03711167 295.29787489
0.68589886 530.04525026 295.64335711
0.68717016 530.20171304 295.97382147
0.68845625 530.30956176 296.23124029
0.68972756 530.33958765 296.43876289
0.69101364 530.33466267 296.63101391
0.69228495 530.30640966 296.81591498
0.69357104 530.25433851 296.99338459
0.69484234 530.19706542 297.17031342
0.69612843 530.14760580 297.34026069
0.69741452 530.11185253 297.49492733
0.69868582 530.12470999 297.64125783
0.69997191 530.17943422 297.77882799
0.70124322 530.17213410 297.87959070
0.70252931 530.06688068 297.94905310
0.70380061 529.95246924 298.03667981
0.70508670 529.88155128 298.15500429
0.70635801 529.82090906 298.28378931
0.70764409 529.74204102 298.41704226
0.70893018 529.64591456 298.56119953
0.71020149 529.53831198 298.72242988
0.71148758 529.43429849 298.90534809
0.71275888 529.33261956 299.09706489
0.71404497 529.24840893 299.28262907
0.71531627 529.28336046 299.48029422
0.71660236 529.42930389 299.66847732
0.71787367 529.53974617 299.79839448
0.71915976 529.56593467 299.88336427
0.72043106 529.53590586 299.95262411
0.72171715 529.47316382 300.01849756
0.72298845 529.39557740 300.08459619
0.72427454 529.33073510 300.15613821
0.72554585 529.28968116 300.23529356
0.72683194 529.25833010 300.32613099
0.72810324 529.18068097 300.41699100
0.72938933 529.02973896 300.50895775
0.73066064 528.87258893 300.62641591
0.73194672 528.76892215 300.77071380
0.73321803 528.73801787 300.93082871
0.73450412 528.76262020 301.08536553
0.73577542 528.79345354 301.21442784
0.73706151 528.80438724 301.31813433
0.73833282 528.79579551 301.40466753
0.73961890 528.77078598 301.48098071
0.74089021 528.72962041 301.55087120
0.74217630 528.67217067 301.61786448
0.74344760 528.59858297 301.68474104
0.74473369 528.50881273 301.75268178
0.74600500 528.40926583 301.82380936
0.74729108 528.31462347 301.90052722
0.74856239 528.23899936 301.98349406
0.74984848 528.18623598 302.06810335
0.75111978 528.15222116 302.14779849
0.75240587 528.12961929 302.21752576
0.75367718 528.11171454 302.27413579
0.75496327 528.09348799 302.31624559
0.75623457 528.07162514 302.34405914
0.75752066 528.04411306 302.35848878
0.75879196 528.00911174 302.36058037
0.76007805 527.96606283 302.35168673
0.76134936 527.91596829 302.33322431
0.76263545 527.86168938 302.30661393
0.76390675 527.80704758 302.27240452
0.76517806 527.75435221 302.22896399
0.76646414 527.70801587 302.17387797
0.76773545 527.67301031 302.10653408
0.76902154 527.65814296 302.02948895
0.77029284 527.63570348 301.93408824
0.77157893 527.55634591 301.81258239
0.77285024 527.41588241 301.67910729
0.77413633 527.23196310 301.55145791
0.77540763 527.01812094 301.43958632
0.77669372 526.78536991 301.34998631
0.77796502 526.53557897 301.28319335
0.77923633 526.27635840 301.24060007
0.78052242 526.03409611 301.22913523
0.78179372 525.81563083 301.24197768
0.78307981 525.62676091 301.27225635
0.78435112 525.48717457 301.31867362
0.78563720 525.38393187 301.36790600
0.78690851 525.29202084 301.40897230
0.78817982 525.20421036 301.44106763
0.78946590 525.11845552 301.46480989
0.79073721 525.03241176 301.48051065
0.79202330 524.94195963 301.48799795
0.79329460 524.84473122 301.48931475
0.79458069 524.73627683 301.48590638
0.79585200 524.60534941 301.47712485
0.79712330 524.45328987 301.46933038
0.79840939 524.28890280 301.47056487
0.79968070 524.11356588 301.48452799
0.80096678 523.92857813 301.51262745
0.80223809 523.73944383 301.55505304
0.80350939 523.55377003 301.60936930
0.80479548 523.39989701 301.67995474
0.80606679 523.30178196 301.76843372
0.80735288 523.24147853 301.85972795
0.80862418 523.19312595 301.94166946
0.80989549 523.14586012 302.01160037
0.81118157 523.09317541 302.06643793
0.81245288 523.04127275 302.10866478
0.81373897 523.00677057 302.14541100
0.81501027 522.96863088 302.16995181
0.81628158 522.89569742 302.17746141
0.81756767 522.78935893 302.17782950
0.81883897 522.65506268 302.17863062
0.82012506 522.49740103 302.18690741
0.82139637 522.32219550 302.21181537
0.82266767 522.10025299 302.24129985
0.82395376 521.82250590 302.27021449
0.82522507 521.57838134 302.33368473
0.82651115 521.43360863 302.44237642
0.82778246 521.36320460 302.56797478
0.82905376 521.32828363 302.68790729
0.83033985 521.30419719 302.79337498
0.83161116 521.27688475 302.88303132
0.83288246 521.24026648 302.95918501
0.83416855 521.19135522 303.02620821
0.83543986 521.12271253 303.08590649
0.83672594 521.02921677 303.14159994
0.83799725 520.91279357 303.19916559
0.83926856 520.77642604 303.26389839
0.84055464 520.62362700 303.34034926
0.84182595 520.45666681 303.43193673
0.84309725 520.27778359 303.54048938
0.84438334 520.09546011 303.66809074
0.84565465 519.92277762 303.81571267
0.84692595 519.77387856 303.97911774
0.84821204 519.65872095 304.14860829
0.84948335 519.60814184 304.32493673
0.85076944 519.62948038 304.50241820
0.85204074 519.66445083 304.65928674
0.85331205 519.65962403 304.78779093
0.85459813 519.60810907 304.90110179
0.85586944 519.52714364 305.01605730
0.85714075 519.42290668 305.13777688
0.85842683 519.30119092 305.27203841
0.85969814 519.17326388 305.42281358
0.86096944 519.05039922 305.59157943
0.86225553 518.94184641 305.77220936
0.86352684 518.88050765 305.96268873
0.86479814 518.90415670 306.16079497
0.86608423 519.02338592 306.35494176
0.86735554 519.21104737 306.53178052
0.86862684 519.38890890 306.66352980
0.86991293 519.50093938 306.73914161
0.87118424 519.53728666 306.77335561
0.87245554 519.49986541 306.78489089
0.87374163 519.39595005 306.79289227
0.87501293 519.23065755 306.81316629
0.87628424 519.00819647 306.85715901
0.87757033 518.73977428 306.93543583
0.87884163 518.44172578 307.05547408
0.88011294 518.13538706 307.22189586
0.88138424 517.84857831 307.43837999
0.88267033 517.59781962 307.69988818
0.88394164 517.40205015 308.00309586
0.88521294 517.26089557 308.33455553
0.88649903 517.15291690 308.67219500
0.88777034 517.11433139 309.02605803
0.88904164 517.16293795 309.39580541
0.89032773 517.24199919 309.74738676
0.89159904 517.31549651 310.06438636
0.89287034 517.39134869 310.35282280
0.89415643 517.47944459 310.61764688
0.89542774 517.57382418 310.85859744
0.89669904 517.65997930 311.07495148
0.89797035 517.72841244 311.27029295
0.89925643 517.77674016 311.45054251
0.90052774 517.80470606 311.62088987
0.90179905 517.81284954 311.78618034
0.90308513 517.80198721 311.95065436
0.90435644 517.77063683 312.11749181
0.90562774 517.71931667 312.29017510
0.90691383 517.65412758 312.47428708
0.90818514 517.57854608 312.67075740
0.90945644 517.49914024 312.88022455
0.91072775 517.43320973 313.10401597
0.91201384 517.40311640 313.34144108
0.91328514 517.41952047 313.58679876
0.91455645 517.47622967 313.82612349
0.91582775 517.57007871 314.05088382
0.91711384 517.69806043 314.25479400
0.91838515 517.85145288 314.43054418
0.91965645 518.01661639 314.57300550
0.92094254 518.18564843 314.68463586
0.92221385 518.34435493 314.76967032
0.92348515 518.45164720 314.82717035
0.92475646 518.47914893 314.86220594
0.92604254 518.44283689 314.89143380
0.92731385 518.38062611 314.93223696
0.92858516 518.31956580 314.99161421
0.92985646 518.26842542 315.06809801
0.93114255 518.23032898 315.15986966
0.93241385 518.19867955 315.25938876
0.93368516 518.17217848 315.36071715
0.93495647 518.19974054 315.48357337
0.93624255 518.28929817 315.62253152
0.93751386 518.36632181 315.73043197
0.93878516 518.45801679 315.81479112
0.94005647 518.62040449 315.89648413
0.94134256 518.77191053 315.94240932
0.94261386 518.83988157 315.94276641
0.94388517 518.83813838 315.92409001
0.94515647 518.79237378 315.90640215
0.94644256 518.71524734 315.89970664
0.94771387 518.60648635 315.90668478
0.94898517 518.46560688 315.92969463
0.95025648 518.30494415 315.97649394
0.95154257 518.13557555 316.05226665
0.95281387 517.95285219 316.15208308
0.95408518 517.75164020 316.26588553
0.95535648 517.58048865 316.40446556
0.95664257 517.50051500 316.57350759
0.95791388 517.55144436 316.76622537
0.95918518 517.71583783 316.95942061
0.96045649 517.89427353 317.11183032
0.96174258 518.01824575 317.21298551
0.96301388 518.08468707 317.27895163
0.96428519 518.11557310 317.33250198
0.96555649 518.10423994 317.37745113
0.96682780 518.03368951 317.41267440
0.96811389 517.91230226 317.45050739
0.96938519 517.75238817 317.50032325
0.97065650 517.57341655 317.57156149
0.97192780 517.39181527 317.66829933
0.97321389 517.21731011 317.78977753
0.97448520 517.05866675 317.93342429
0.97575650 516.92440118 318.09465319
0.97702781 516.82376884 318.26852261
0.97829911 516.76346668 318.44891038
0.97958520 516.74274874 318.62873905
0.98085651 516.74674087 318.79905917
0.98212781 516.75609867 318.95389560
0.98339912 516.75760049 319.09201114
0.98468520 516.74394860 319.21631616
0.98595651 516.71238730 319.33113172
0.98722781 516.66274086 319.44100914
0.98849912 516.59345936 319.54970656
0.98977043 516.50106102 319.65902726
0.99105651 516.39237680 319.77447944
0.99232782 516.27198937 319.89757253
0.99359912 516.15316378 320.03426189
0.99487043 516.04759931 320.19053166
0.99614174 515.93386152 320.35577925
