# s/c   cf_mean    cf_std
0.44860822 0.09500234 0.04665025
0.44989430 0.09561681 0.04667982
0.45118039 0.09602816 0.04667878
0.45246648 0.09604045 0.04664731
0.45375257 0.09584540 0.04663490
0.45503866 0.09565851 0.04665831
0.45632474 0.09547481 0.04670376
0.45761083 0.09518603 0.04673237
0.45889692 0.09476856 0.04674369
0.46018301 0.09434940 0.04676578
0.46146910 0.09408034 0.04680391
0.46275519 0.09414333 0.04686268
0.46404127 0.09446502 0.04691549
0.46532736 0.09472521 0.04694263
0.46661345 0.09470485 0.04694867
0.46789954 0.09447860 0.04694022
0.46917084 0.09428551 0.04694920
0.47045693 0.09426978 0.04699779
0.47174302 0.09439238 0.04705587
0.47302911 0.09451941 0.04708796
0.47431520 0.09456860 0.04710296
0.47560128 0.09450891 0.04710215
0.47688737 0.09436044 0.04709682
0.47817346 0.09418293 0.04710158
0.47945955 0.09402455 0.04711141
0.48074564 0.09393533 0.04712663
0.48203172 0.09396873 0.04714998
0.48331781 0.09408984 0.04717533
0.48460390 0.09421886 0.04719684
0.48587521 0.09426308 0.04720845
0.48716129 0.09419164 0.04720973
0.48844738 0.09405958 0.04721046
0.48973347 0.09392032 0.04722093
0.49101956 0.09380419 0.04724018
0.49230565 0.09371664 0.04726193
0.49359173 0.09366373 0.04728450
0.49487782 0.09364747 0.04730484
0.49616391 0.09366480 0.04732276
0.49743522 0.09370197 0.04733747
0.49872130 0.09373709 0.04734885
0.50000739 0.09375124 0.04735765
0.50129348 0.09372983 0.04736553
0.50257957 0.09366391 0.04737289
0.50386566 0.09354839 0.04737845
0.50515174 0.09340177 0.04738261
0.50643783 0.09326101 0.04739136
0.50770914 0.09316301 0.04740720
0.50899523 0.09312412 0.04742842
0.51028131 0.09310557 0.04744847
0.51156740 0.09305889 0.04746163
0.51285349 0.09295278 0.04746910
0.51413958 0.09278967 0.04747416
0.51542567 0.09259345 0.04748152
0.51669697 0.09238452 0.04748559
0.51798306 0.09222271 0.04749730
0.51926915 0.09216778 0.04752138
0.52055524 0.09220516 0.04753831
0.52184132 0.09232561 0.04755340
0.52312741 0.09247744 0.04757417
0.52439872 0.09251919 0.04758254
0.52568480 0.09236058 0.04756843
0.52697089 0.09202550 0.04754084
0.52825698 0.09163702 0.04751521
0.52954307 0.09132961 0.04751723
0.53082916 0.09119970 0.04754252
0.53210046 0.09127562 0.04757879
0.53338655 0.09141258 0.04761302
