# y/t    TKE_mean   TKE_std
0.78391960 0.00398079 0.00512876
0.78894472 0.00390483 0.00502117
0.79396985 0.00383442 0.00492137
0.79899497 0.00377189 0.00483287
0.80402010 0.00371041 0.00474584
0.80904523 0.00365049 0.00466095
0.81407035 0.00358857 0.00457359
0.81909548 0.00352651 0.00448642
0.82412060 0.00345401 0.00438454
0.82914573 0.00337870 0.00427859
0.83417085 0.00327418 0.00413114
0.83919598 0.00315720 0.00396616
0.84422111 0.00300834 0.00375593
0.84924623 0.00284320 0.00352256
0.85427136 0.00268883 0.00330417
0.85929648 0.00254993 0.00310779
0.86432161 0.00244896 0.00296507
0.86934673 0.00239956 0.00289496
0.87437186 0.00235957 0.00283809
0.87939698 0.00233843 0.00280772
0.88442211 0.00231676 0.00277661
0.88944724 0.00228986 0.00273810
0.89447236 0.00226505 0.00270260
0.89949749 0.00224246 0.00267026
0.90452261 0.00222108 0.00263973
0.90954774 0.00220223 0.00261294
0.91457286 0.00218414 0.00258729
0.91959799 0.00216720 0.00256348
0.92462312 0.00215527 0.00254668
0.92964824 0.00214826 0.00253675
0.93467337 0.00213262 0.00251496
0.93969849 0.00211354 0.00248839
0.94472362 0.00209462 0.00246202
0.94974874 0.00207807 0.00243893
0.95477387 0.00206306 0.00241798
0.95979899 0.00204793 0.00239687
0.96482412 0.00203274 0.00237553
0.96984925 0.00201727 0.00235368
0.97487437 0.00200173 0.00233176
0.97989950 0.00198598 0.00230933
0.98492462 0.00196967 0.00228567
0.98994975 0.00195335 0.00226201
0.99497487 0.00196960 0.00228445
1.00000000 0.00214775 0.00253603
