# s/c   P_w_mean    P_w_std
0.22689846 0.78082016 0.00054568
0.22819933 0.77803780 0.00056175
0.22948542 0.77522212 0.00058119
0.23078629 0.77238558 0.00060324
0.23207238 0.76953890 0.00062606
0.23337325 0.76668859 0.00064806
0.23465933 0.76384176 0.00066733
0.23594542 0.76100703 0.00068365
0.23724629 0.75819253 0.00069772
0.23853238 0.75539966 0.00070992
0.23983325 0.75262201 0.00072081
0.24111934 0.74984893 0.00073101
0.24240543 0.74707121 0.00074149
0.24370630 0.74428757 0.00075285
0.24499239 0.74150594 0.00076518
0.24629326 0.73873732 0.00077853
0.24757935 0.73599065 0.00079220
0.24886543 0.73327317 0.00080439
0.25016630 0.73058569 0.00081464
0.25145239 0.72792525 0.00082313
0.25275326 0.72528984 0.00083067
0.25403935 0.72267827 0.00083876
0.25532544 0.72009195 0.00084800
0.25662631 0.71753285 0.00085818
0.25791240 0.71500485 0.00086866
0.25919849 0.71251548 0.00087869
0.26049936 0.71007147 0.00088672
0.26178545 0.70767527 0.00089148
0.26307153 0.70532250 0.00089335
0.26437240 0.70300798 0.00089403
0.26565849 0.70072173 0.00089523
0.26695936 0.69844361 0.00089912
0.26824545 0.69616603 0.00090523
0.26953154 0.69389378 0.00091348
0.27083241 0.69164566 0.00092405
0.27211850 0.68945735 0.00093200
0.27340459 0.68734585 0.00093583
0.27470546 0.68530573 0.00093674
0.27599154 0.68331527 0.00093578
0.27727763 0.68134821 0.00093707
0.27857850 0.67940282 0.00094095
0.27986459 0.67748700 0.00094597
0.28115068 0.67560972 0.00095198
0.28243677 0.67377922 0.00095456
0.28373764 0.67200301 0.00095214
0.28502373 0.67029815 0.00095089
0.28630981 0.66866079 0.00095363
0.28761068 0.66707366 0.00095666
0.28889677 0.66551255 0.00095856
0.29018286 0.66397850 0.00096034
0.29148373 0.66251316 0.00096006
0.29276982 0.66113801 0.00095650
0.29405591 0.65985213 0.00094928
0.29534200 0.65863941 0.00093878
0.29664287 0.65747498 0.00092759
0.29792895 0.65634489 0.00091741
0.29921504 0.65525355 0.00090924
0.30051591 0.65421805 0.00090257
0.30180200 0.65325991 0.00089456
0.30308809 0.65238874 0.00088413
0.30437418 0.65159836 0.00087194
0.30567505 0.65087098 0.00085855
0.30696114 0.65018000 0.00084597
0.30824722 0.64950718 0.00083575
0.30953331 0.64884832 0.00082854
0.31083418 0.64821397 0.00082369
0.31212027 0.64762605 0.00081994
0.31340636 0.64710237 0.00081522
0.31469245 0.64664585 0.00080554
0.31599332 0.64624859 0.00078875
0.31727941 0.64590781 0.00076561
0.31856549 0.64562703 0.00073758
0.31985158 0.64539804 0.00070714
0.32115245 0.64520191 0.00067666
0.32243854 0.64501703 0.00064951
0.32372463 0.64482123 0.00063017
0.32501072 0.64460532 0.00062016
0.32629681 0.64437249 0.00061848
0.32759768 0.64413085 0.00062324
0.32888376 0.64389281 0.00063049
0.33016985 0.64367106 0.00063500
0.33145594 0.64347130 0.00063471
0.33275681 0.64329385 0.00063019
0.33404290 0.64313318 0.00062375
0.33532899 0.64297971 0.00061947
0.33661508 0.64282981 0.00061966
0.33790116 0.64268675 0.00062336
0.33918725 0.64255443 0.00062752
0.34048812 0.64242972 0.00063021
0.34177421 0.64230483 0.00063088
0.34306030 0.64216966 0.00063050
0.34434639 0.64201355 0.00063084
0.34563247 0.64182935 0.00063440
0.34693335 0.64161485 0.00064457
0.34821943 0.64137916 0.00066153
0.34950552 0.64114081 0.00068262
0.35079161 0.64091419 0.00070489
0.35207770 0.64070809 0.00072419
0.35336379 0.64052619 0.00073736
0.35466466 0.64036212 0.00074507
0.35595074 0.64019906 0.00075072
0.35723683 0.64001717 0.00075841
0.35852292 0.63980501 0.00077076
0.35980901 0.63956598 0.00078822
0.36109510 0.63931082 0.00080887
0.36238118 0.63904274 0.00083180
0.36368206 0.63876371 0.00085629
0.36496814 0.63848326 0.00087918
0.36625423 0.63821375 0.00089818
0.36754032 0.63796354 0.00091298
0.36882641 0.63772971 0.00092557
0.37011250 0.63749671 0.00094042
0.37139858 0.63724561 0.00096241
0.37269945 0.63697417 0.00099154
0.37398554 0.63669614 0.00102392
0.37527163 0.63642210 0.00105668
0.37655772 0.63615596 0.00108746
0.37784381 0.63589681 0.00111353
0.37912989 0.63563329 0.00113462
0.38041598 0.63535232 0.00115177
0.38170207 0.63505396 0.00116549
0.38298816 0.63475265 0.00117641
0.38428903 0.63446301 0.00118613
0.38557512 0.63418605 0.00119750
0.38686121 0.63391582 0.00121292
0.38814729 0.63364683 0.00123274
0.38943338 0.63337218 0.00125640
0.39071947 0.63308473 0.00128360
0.39200556 0.63278139 0.00131326
0.39329165 0.63246417 0.00134399
0.39457773 0.63213503 0.00137482
0.39586382 0.63179141 0.00140578
0.39714991 0.63142875 0.00143671
0.39843600 0.63104539 0.00146786
0.39973687 0.63065347 0.00149809
0.40102296 0.63028098 0.00152398
0.40230905 0.62995817 0.00154285
0.40359513 0.62968913 0.00155635
0.40488122 0.62944464 0.00157264
0.40616731 0.62919749 0.00159587
0.40745340 0.62893577 0.00162396
0.40873949 0.62866152 0.00165341
0.41002557 0.62839270 0.00167969
0.41131166 0.62814533 0.00170056
0.41259775 0.62791484 0.00171794
0.41388384 0.62768060 0.00173648
0.41516993 0.62742927 0.00175724
0.41645601 0.62715935 0.00178029
0.41774210 0.62685061 0.00181011
0.41902819 0.62647290 0.00184963
0.42031428 0.62600620 0.00189904
0.42160037 0.62547549 0.00195199
0.42288645 0.62494963 0.00199687
0.42417254 0.62445815 0.00203012
0.42545863 0.62399508 0.00205610
0.42674472 0.62354977 0.00208014
0.42803081 0.62311086 0.00210388
0.42931690 0.62267419 0.00212703
0.43060298 0.62223245 0.00215153
0.43188907 0.62177680 0.00217955
0.43317516 0.62130305 0.00221183
0.43446125 0.62081219 0.00224714
0.43574734 0.62030638 0.00228432
0.43703342 0.61978752 0.00232250
0.43831951 0.61925764 0.00236049
0.43960560 0.61871822 0.00239753
0.44089169 0.61817071 0.00243342
0.44217778 0.61761881 0.00246800
0.44346386 0.61707203 0.00249972
0.44474995 0.61653874 0.00252767
0.44603604 0.61601682 0.00255313
0.44732213 0.61548425 0.00258261
0.44860822 0.61490704 0.00262390
0.44989430 0.61426323 0.00267904
0.45118039 0.61357355 0.00274148
0.45246648 0.61290451 0.00279387
0.45375257 0.61228415 0.00283088
0.45503866 0.61170427 0.00285849
0.45632474 0.61116520 0.00287867
0.45761083 0.61066725 0.00289194
0.45889692 0.61022357 0.00289395
0.46018301 0.60983454 0.00288597
0.46146910 0.60947027 0.00287882
0.46275519 0.60909536 0.00288136
0.46404127 0.60867152 0.00290004
0.46532736 0.60819837 0.00293108
0.46661345 0.60772688 0.00295958
0.46789954 0.60728595 0.00297974
0.46917084 0.60687237 0.00299427
0.47045693 0.60646609 0.00301146
0.47174302 0.60604420 0.00303769
0.47302911 0.60560483 0.00307055
0.47431520 0.60515979 0.00310503
0.47560128 0.60472322 0.00313582
0.47688737 0.60430712 0.00315979
0.47817346 0.60391429 0.00317739
0.47945955 0.60353921 0.00319124
0.48074564 0.60317024 0.00320528
0.48203172 0.60279392 0.00322284
0.48331781 0.60239836 0.00324657
0.48460390 0.60198310 0.00327615
0.48587521 0.60156388 0.00330614
0.48716129 0.60115467 0.00333268
0.48844738 0.60076238 0.00335429
0.48973347 0.60038766 0.00337138
0.49101956 0.60002596 0.00338624
0.49230565 0.59967223 0.00340093
0.49359173 0.59932104 0.00341709
0.49487782 0.59896799 0.00343538
0.49616391 0.59860952 0.00345638
0.49743522 0.59824419 0.00347989
0.49872130 0.59787313 0.00350514
0.50000739 0.59749964 0.00353102
0.50129348 0.59712918 0.00355572
0.50257957 0.59676750 0.00357801
0.50386566 0.59641894 0.00359675
0.50515174 0.59608665 0.00361135
0.50643783 0.59576943 0.00362283
0.50770914 0.59545946 0.00363396
0.50899523 0.59515000 0.00364689
0.51028131 0.59483831 0.00366218
0.51156740 0.59452719 0.00367841
0.51285349 0.59422558 0.00369228
0.51413958 0.59394050 0.00370215
0.51542567 0.59367512 0.00370772
0.51669697 0.59342924 0.00370933
0.51798306 0.59319614 0.00370964
0.51926915 0.59296347 0.00371284
0.52055524 0.59271734 0.00372208
0.52184132 0.59245036 0.00373818
0.52312741 0.59216228 0.00376011
0.52439872 0.59186544 0.00378331
0.52568480 0.59158821 0.00379960
0.52697089 0.59134872 0.00380309
0.52825698 0.59115018 0.00379397
0.52954307 0.59098287 0.00377822
0.53082916 0.59081698 0.00376526
0.53210046 0.59062938 0.00376171
0.53338655 0.59041256 0.00376779
0.53467264 0.59017941 0.00377711
0.53595873 0.58995918 0.00378104
0.53724481 0.58976391 0.00377607
0.53853090 0.58958905 0.00376412
0.53980221 0.58941686 0.00375303
0.54108830 0.58922077 0.00375126
0.54237438 0.58899213 0.00375927
0.54366047 0.58874170 0.00377225
0.54494656 0.58848695 0.00378423
0.54621787 0.58824264 0.00379057
0.54750395 0.58801956 0.00378838
0.54879004 0.58781604 0.00377975
0.55007613 0.58761300 0.00377151
0.55134744 0.58739671 0.00376748
0.55263352 0.58715959 0.00376880
0.55391961 0.58690292 0.00377370
0.55520570 0.58664171 0.00377660
0.55649179 0.58638973 0.00377374
0.55776309 0.58615079 0.00376474
0.55904918 0.58591805 0.00375249
0.56033527 0.58567589 0.00374325
0.56162136 0.58541402 0.00373993
0.56289266 0.58513248 0.00374152
0.56417875 0.58483755 0.00374582
0.56546484 0.58454268 0.00374858
0.56675093 0.58425816 0.00374690
0.56803702 0.58399113 0.00373936
0.56930832 0.58374738 0.00372456
0.57059441 0.58352920 0.00370254
0.57188050 0.58333312 0.00367592
0.57316659 0.58314855 0.00364846
0.57443789 0.58296399 0.00362363
0.57572398 0.58276874 0.00360337
0.57701007 0.58255239 0.00358888
0.57829616 0.58230967 0.00357987
0.57956746 0.58204053 0.00357570
0.58085355 0.58175297 0.00357458
0.58213964 0.58146617 0.00357019
0.58341094 0.58119576 0.00355889
0.58469703 0.58094890 0.00353939
0.58598312 0.58072786 0.00351160
0.58726921 0.58052761 0.00347884
0.58854051 0.58033772 0.00344508
0.58982660 0.58015071 0.00341246
0.59111269 0.57996219 0.00338216
0.59239878 0.57977463 0.00335238
0.59367008 0.57959769 0.00331942
0.59495617 0.57943766 0.00328155
0.59624226 0.57929159 0.00324067
0.59751356 0.57914804 0.00320238
0.59879965 0.57899762 0.00316948
0.60008574 0.57883276 0.00314359
0.60137183 0.57864872 0.00312524
0.60264313 0.57844661 0.00311339
0.60392922 0.57823372 0.00310531
0.60521531 0.57802474 0.00309533
0.60648661 0.57783447 0.00307915
0.60777270 0.57767441 0.00305280
0.60905879 0.57754744 0.00301552
0.61033010 0.57744325 0.00297245
0.61161618 0.57734669 0.00292937
0.61290227 0.57724509 0.00289010
0.61417358 0.57713221 0.00285574
0.61545967 0.57700854 0.00282557
0.61674575 0.57687763 0.00279875
0.61801706 0.57674397 0.00277387
0.61930315 0.57660945 0.00275090
0.62058924 0.57647598 0.00272952
0.62187532 0.57634469 0.00270884
0.62314663 0.57621231 0.00269005
0.62443272 0.57607328 0.00267442
0.62571880 0.57592336 0.00266250
0.62699011 0.57576296 0.00265336
0.62827620 0.57560104 0.00264346
0.62954750 0.57545367 0.00262722
0.63083359 0.57533149 0.00260138
0.63211968 0.57523737 0.00256608
0.63339099 0.57517177 0.00252196
0.63467707 0.57513152 0.00247082
0.63596316 0.57510821 0.00241667
0.63723447 0.57509302 0.00236279
0.63852056 0.57507679 0.00231205
0.63980664 0.57504875 0.00226778
0.64107795 0.57500123 0.00223186
0.64236404 0.57493133 0.00220455
0.64365012 0.57484133 0.00218470
0.64492143 0.57473622 0.00216996
0.64620752 0.57461963 0.00215900
0.64749361 0.57449437 0.00215120
0.64876491 0.57436350 0.00214549
0.65005100 0.57423012 0.00214082
0.65132231 0.57409760 0.00213608
0.65260839 0.57396958 0.00212993
0.65389448 0.57384987 0.00212098
0.65516579 0.57374210 0.00210782
0.65645188 0.57364991 0.00208895
0.65772318 0.57357409 0.00206452
0.65900927 0.57351350 0.00203542
0.66029536 0.57346624 0.00200301
0.66156666 0.57343247 0.00196779
0.66285275 0.57341597 0.00192834
0.66413884 0.57342016 0.00188371
0.66541014 0.57344434 0.00183475
0.66669623 0.57348037 0.00178551
0.66796754 0.57351853 0.00174053
0.66925363 0.57355148 0.00170242
0.67053971 0.57357405 0.00167230
0.67181102 0.57358432 0.00164940
0.67309711 0.57358296 0.00163260
0.67436841 0.57357642 0.00161879
0.67565450 0.57357810 0.00160200
0.67692581 0.57359950 0.00157868
0.67821189 0.57364391 0.00154813
0.67949798 0.57371144 0.00151048
0.68076929 0.57380291 0.00146550
0.68205538 0.57391840 0.00141320
0.68332668 0.57405669 0.00135392
0.68461277 0.57421027 0.00129094
0.68589886 0.57436481 0.00123083
0.68717016 0.57450838 0.00117855
0.68845625 0.57463802 0.00113521
0.68972756 0.57475923 0.00109826
0.69101364 0.57487822 0.00106459
0.69228495 0.57499768 0.00103308
0.69357104 0.57511976 0.00100275
0.69484234 0.57524558 0.00097274
0.69612843 0.57537325 0.00094354
0.69741452 0.57549914 0.00091624
0.69868582 0.57561797 0.00089232
0.69997191 0.57572720 0.00087171
0.70124322 0.57582815 0.00085346
0.70252931 0.57592589 0.00083544
0.70380061 0.57602600 0.00081557
0.70508670 0.57612854 0.00079511
0.70635801 0.57623305 0.00077517
0.70764409 0.57634092 0.00075562
0.70893018 0.57645515 0.00073542
0.71020149 0.57657831 0.00071351
0.71148758 0.57671249 0.00068913
0.71275888 0.57685871 0.00066194
0.71404497 0.57701209 0.00063418
0.71531627 0.57716443 0.00060904
0.71660236 0.57730634 0.00058965
0.71787367 0.57743329 0.00057687
0.71915976 0.57754898 0.00056818
0.72043106 0.57765885 0.00056061
0.72171715 0.57776582 0.00055274
0.72298845 0.57787082 0.00054440
0.72427454 0.57797325 0.00053605
0.72554585 0.57807245 0.00052839
0.72683194 0.57816983 0.00052148
0.72810324 0.57826946 0.00051419
0.72938933 0.57837665 0.00050495
0.73066064 0.57849421 0.00049297
0.73194672 0.57862057 0.00047905
0.73321803 0.57875048 0.00046526
0.73450412 0.57887876 0.00045347
0.73577542 0.57900268 0.00044455
0.73706151 0.57912168 0.00043826
0.73833282 0.57923635 0.00043393
0.73961890 0.57934736 0.00043094
0.74089021 0.57945545 0.00042865
0.74217630 0.57956135 0.00042657
0.74344760 0.57966589 0.00042425
0.74473369 0.57977012 0.00042111
0.74600500 0.57987451 0.00041706
0.74729108 0.57997874 0.00041234
0.74856239 0.58008179 0.00040749
0.74984848 0.58018205 0.00040324
0.75111978 0.58027804 0.00040022
0.75240587 0.58036869 0.00039886
0.75367718 0.58045331 0.00039922
0.75496327 0.58053159 0.00040146
0.75623457 0.58060363 0.00040542
0.75752066 0.58066971 0.00041092
0.75879196 0.58073021 0.00041780
0.76007805 0.58078560 0.00042588
0.76134936 0.58083634 0.00043500
0.76263545 0.58088268 0.00044507
0.76390675 0.58092462 0.00045608
0.76517806 0.58096162 0.00046817
0.76646414 0.58099261 0.00048164
0.76773545 0.58101583 0.00049699
0.76902154 0.58102944 0.00051470
0.77029284 0.58103299 0.00053492
0.77157893 0.58102837 0.00055721
0.77285024 0.58101954 0.00058049
0.77413633 0.58101057 0.00060333
0.77540763 0.58100447 0.00062468
0.77669372 0.58100380 0.00064371
0.77796502 0.58101072 0.00065979
0.77923633 0.58102694 0.00067253
0.78052242 0.58105293 0.00068194
0.78179372 0.58108822 0.00068854
0.78307981 0.58113167 0.00069286
0.78435112 0.58118012 0.00069604
0.78563720 0.58123109 0.00069896
0.78690851 0.58128313 0.00070209
0.78817982 0.58133518 0.00070576
0.78946590 0.58138672 0.00071006
0.79073721 0.58143711 0.00071506
0.79202330 0.58148594 0.00072076
0.79329460 0.58153301 0.00072707
0.79458069 0.58157866 0.00073378
0.79585200 0.58162360 0.00074063
0.79712330 0.58166927 0.00074708
0.79840939 0.58171756 0.00075265
0.79968070 0.58176994 0.00075701
0.80096678 0.58182803 0.00075977
0.80223809 0.58189301 0.00076079
0.80350939 0.58196511 0.00076018
0.80479548 0.58204321 0.00075843
0.80606679 0.58212448 0.00075645
0.80735288 0.58220699 0.00075486
0.80862418 0.58228985 0.00075395
0.80989549 0.58237256 0.00075391
0.81118157 0.58245469 0.00075482
0.81245288 0.58253526 0.00075682
0.81373897 0.58261295 0.00076015
0.81501027 0.58268712 0.00076483
0.81628158 0.58275869 0.00077064
0.81756767 0.58282956 0.00077715
0.81883897 0.58290174 0.00078356
0.82012506 0.58297674 0.00078928
0.82139637 0.58305660 0.00079360
0.82266767 0.58314429 0.00079560
0.82395376 0.58324180 0.00079486
0.82522507 0.58334845 0.00079160
0.82651115 0.58346044 0.00078703
0.82778246 0.58357320 0.00078266
0.82905376 0.58368362 0.00077936
0.83033985 0.58379089 0.00077759
0.83161116 0.58389529 0.00077735
0.83288246 0.58399747 0.00077836
0.83416855 0.58409855 0.00078033
0.83543986 0.58419988 0.00078286
0.83672594 0.58430312 0.00078551
0.83799725 0.58440997 0.00078779
0.83926856 0.58452207 0.00078921
0.84055464 0.58464096 0.00078928
0.84182595 0.58476812 0.00078759
0.84309725 0.58490485 0.00078374
0.84438334 0.58505204 0.00077761
0.84565465 0.58520970 0.00076943
0.84692595 0.58537626 0.00075952
0.84821204 0.58554854 0.00074894
0.84948335 0.58572148 0.00073883
0.85076944 0.58589031 0.00073001
0.85204074 0.58605246 0.00072291
0.85331205 0.58620895 0.00071722
0.85459813 0.58636421 0.00071252
0.85586944 0.58652121 0.00070811
0.85714075 0.58668214 0.00070344
0.85842683 0.58684930 0.00069825
0.85969814 0.58702421 0.00069236
0.86096944 0.58720774 0.00068584
0.86225553 0.58739955 0.00067892
0.86352684 0.58759709 0.00067219
0.86479814 0.58779461 0.00066592
0.86608423 0.58798585 0.00066018
0.86735554 0.58816625 0.00065495
0.86862684 0.58833412 0.00065033
0.86991293 0.58849087 0.00064688
0.87118424 0.58863933 0.00064497
0.87245554 0.58878298 0.00064456
0.87374163 0.58892626 0.00064530
0.87501293 0.58907365 0.00064631
0.87628424 0.58922930 0.00064677
0.87757033 0.58939707 0.00064596
0.87884163 0.58957983 0.00064353
0.88011294 0.58977917 0.00063958
0.88138424 0.58999528 0.00063466
0.88267033 0.59022712 0.00062982
0.88394164 0.59047273 0.00062629
0.88521294 0.59072974 0.00062515
0.88649903 0.59099530 0.00062724
0.88777034 0.59126607 0.00063267
0.88904164 0.59153858 0.00064070
0.89032773 0.59181015 0.00065047
0.89159904 0.59207932 0.00066157
0.89287034 0.59234475 0.00067362
0.89415643 0.59260467 0.00068603
0.89542774 0.59285770 0.00069825
0.89669904 0.59310360 0.00071007
0.89797035 0.59334303 0.00072149
0.89925643 0.59357716 0.00073277
0.90052774 0.59380773 0.00074421
0.90179905 0.59403614 0.00075596
0.90308513 0.59426382 0.00076837
0.90435644 0.59449244 0.00078186
0.90562774 0.59472372 0.00079695
0.90691383 0.59495924 0.00081419
0.90818514 0.59520042 0.00083409
0.90945644 0.59544796 0.00085694
0.91072775 0.59570173 0.00088269
0.91201384 0.59596045 0.00091079
0.91328514 0.59622101 0.00093974
0.91455645 0.59648044 0.00096825
0.91582775 0.59673565 0.00099512
0.91711384 0.59698347 0.00101900
0.91838515 0.59722100 0.00103874
0.91965645 0.59744619 0.00105358
0.92094254 0.59765781 0.00106304
0.92221385 0.59785625 0.00106732
0.92348515 0.59804557 0.00106843
0.92475646 0.59823043 0.00106857
0.92604254 0.59841502 0.00106963
0.92731385 0.59860212 0.00107273
0.92858516 0.59879238 0.00107786
0.92985646 0.59898589 0.00108476
0.93114255 0.59918251 0.00109306
0.93241385 0.59938228 0.00110261
0.93368516 0.59958448 0.00111268
0.93495647 0.59978777 0.00112234
0.93624255 0.59999053 0.00113044
0.93751386 0.60019024 0.00113555
0.93878516 0.60038420 0.00113699
0.94005647 0.60056848 0.00113320
0.94134256 0.60074099 0.00112367
0.94261386 0.60090428 0.00111042
0.94388517 0.60106274 0.00109600
0.94515647 0.60122047 0.00108245
0.94644256 0.60137983 0.00107076
0.94771387 0.60154281 0.00106174
0.94898517 0.60171159 0.00105629
0.95025648 0.60188779 0.00105506
0.95154257 0.60207330 0.00105891
0.95281387 0.60226932 0.00106845
0.95408518 0.60247678 0.00108430
0.95535648 0.60269456 0.00110586
0.95664257 0.60291686 0.00112969
0.95791388 0.60313607 0.00115169
0.95918518 0.60334480 0.00116797
0.96045649 0.60353967 0.00117693
0.96174258 0.60372219 0.00117987
0.96301388 0.60389560 0.00117874
0.96428519 0.60406343 0.00117531
0.96555649 0.60422832 0.00117099
0.96682780 0.60439313 0.00116741
0.96811389 0.60456107 0.00116628
0.96938519 0.60473459 0.00116895
0.97065650 0.60491533 0.00117618
0.97192780 0.60510400 0.00118828
0.97321389 0.60530048 0.00120509
0.97448520 0.60550413 0.00122622
0.97575650 0.60571375 0.00125105
0.97702781 0.60592680 0.00127817
0.97829911 0.60614059 0.00130618
0.97958520 0.60635232 0.00133364
0.98085651 0.60655975 0.00135946
0.98212781 0.60676192 0.00138321
0.98339912 0.60695876 0.00140492
0.98468520 0.60715134 0.00142524
0.98595651 0.60734074 0.00144472
0.98722781 0.60752816 0.00146393
0.98849912 0.60771506 0.00148363
0.98977043 0.60790287 0.00150450
0.99105651 0.60809286 0.00152718
0.99232782 0.60828576 0.00155195
0.99359912 0.60848191 0.00157886
0.99487043 0.60868150 0.00160789
