# s/c   P_w_mean    P_w_std
0.20104365 0.82678706 0.00038203
0.20234452 0.82456054 0.00038822
0.20363061 0.82234292 0.00039075
0.20493148 0.82014426 0.00038969
0.20621757 0.81793634 0.00038725
0.20750366 0.81565955 0.00038473
0.20880453 0.81329946 0.00038394
0.21009062 0.81087825 0.00038741
0.21139149 0.80842485 0.00039652
0.21267758 0.80595821 0.00040761
0.21397845 0.80347190 0.00041753
0.21526454 0.80095165 0.00042665
0.21656541 0.79838928 0.00043569
0.21785149 0.79578170 0.00044554
0.21915236 0.79313233 0.00045669
0.22043845 0.79044881 0.00046920
0.22173932 0.78774054 0.00048219
0.22302541 0.78501506 0.00049511
0.22432628 0.78227533 0.00050781
0.22561237 0.77951318 0.00052057
0.22689846 0.77671209 0.00053393
0.22819933 0.77386752 0.00054858
0.22948542 0.77098779 0.00056568
0.23078629 0.76808597 0.00058531
0.23207238 0.76517325 0.00060643
0.23337325 0.76225655 0.00062780
0.23465933 0.75934326 0.00064751
0.23594542 0.75644232 0.00066521
0.23724629 0.75356199 0.00068137
0.23853238 0.75070372 0.00069604
0.23983325 0.74786078 0.00070942
0.24111934 0.74502195 0.00072180
0.24240543 0.74217785 0.00073389
0.24370630 0.73932700 0.00074627
0.24499239 0.73647747 0.00075914
0.24629326 0.73364068 0.00077274
0.24757935 0.73082601 0.00078674
0.24886543 0.72804086 0.00079987
0.25016630 0.72528615 0.00081174
0.25145239 0.72255895 0.00082231
0.25275326 0.71985678 0.00083185
0.25403935 0.71717839 0.00084121
0.25532544 0.71452496 0.00085084
0.25662631 0.71189848 0.00086055
0.25791240 0.70930306 0.00087005
0.25919849 0.70674683 0.00087942
0.26049936 0.70423684 0.00088781
0.26178545 0.70177585 0.00089418
0.26307153 0.69935936 0.00089849
0.26437240 0.69698173 0.00090178
0.26565849 0.69463232 0.00090480
0.26695936 0.69228970 0.00090829
0.26824545 0.68994591 0.00091180
0.26953154 0.68760642 0.00091629
0.27083241 0.68529104 0.00092367
0.27211850 0.68303712 0.00093081
0.27340459 0.68086241 0.00093635
0.27470546 0.67876113 0.00094019
0.27599154 0.67671016 0.00094139
0.27727763 0.67468162 0.00094229
0.27857850 0.67267355 0.00094342
0.27986459 0.67069465 0.00094462
0.28115068 0.66875484 0.00094783
0.28243677 0.66686316 0.00094977
0.28373764 0.66502721 0.00094794
0.28502373 0.66326399 0.00094756
0.28630981 0.66156914 0.00095031
0.28761068 0.65992451 0.00095142
0.28889677 0.65830519 0.00094943
0.29018286 0.65671301 0.00094694
0.29148373 0.65519123 0.00094408
0.29276982 0.65376249 0.00094007
0.29405591 0.65242573 0.00093376
0.29534200 0.65116386 0.00092427
0.29664287 0.64995094 0.00091260
0.29792895 0.64877190 0.00089999
0.29921504 0.64763138 0.00088786
0.30051591 0.64654758 0.00087679
0.30180200 0.64554289 0.00086545
0.30308809 0.64462738 0.00085276
0.30437418 0.64379459 0.00083850
0.30567505 0.64302589 0.00082230
0.30696114 0.64229341 0.00080512
0.30824722 0.64157831 0.00078854
0.30953331 0.64087660 0.00077381
0.31083418 0.64019934 0.00076088
0.31212027 0.63956942 0.00074927
0.31340636 0.63900576 0.00073796
0.31469245 0.63851156 0.00072330
0.31599332 0.63807907 0.00070288
0.31727941 0.63770574 0.00067722
0.31856549 0.63739504 0.00064756
0.31985158 0.63713834 0.00061541
0.32115245 0.63691544 0.00058223
0.32243854 0.63670315 0.00055049
0.32372463 0.63647812 0.00052290
0.32501072 0.63623036 0.00050122
0.32629681 0.63596334 0.00048582
0.32759768 0.63568603 0.00047671
0.32888376 0.63541176 0.00047203
0.33016985 0.63515439 0.00046685
0.33145594 0.63492020 0.00045869
0.33275681 0.63470946 0.00044750
0.33404290 0.63451620 0.00043445
0.33532899 0.63433025 0.00042269
0.33661508 0.63414732 0.00041479
0.33790116 0.63397083 0.00041058
0.33918725 0.63380537 0.00040727
0.34048812 0.63364794 0.00040308
0.34177421 0.63349069 0.00039744
0.34306030 0.63332324 0.00039119
0.34434639 0.63313423 0.00038635
0.34563247 0.63291582 0.00038553
0.34693335 0.63266533 0.00039219
0.34821943 0.63239166 0.00040669
0.34950552 0.63211401 0.00042620
0.35079161 0.63184764 0.00044741
0.35207770 0.63160246 0.00046584
0.35336379 0.63138263 0.00047806
0.35466466 0.63118185 0.00048472
0.35595074 0.63098255 0.00048958
0.35723683 0.63076365 0.00049692
0.35852292 0.63051291 0.00050938
0.35980901 0.63023328 0.00052741
0.36109510 0.62993587 0.00054887
0.36238118 0.62962414 0.00057277
0.36368206 0.62930042 0.00059818
0.36496814 0.62897470 0.00062203
0.36625423 0.62866030 0.00064187
0.36754032 0.62836593 0.00065741
0.36882641 0.62808829 0.00067085
0.37011250 0.62781089 0.00068663
0.37139858 0.62751319 0.00071003
0.37269945 0.62719276 0.00074081
0.37398554 0.62686430 0.00077470
0.37527163 0.62653900 0.00080897
0.37655772 0.62622150 0.00084105
0.37784381 0.62591134 0.00086829
0.37912989 0.62559717 0.00089033
0.38041598 0.62526563 0.00090824
0.38170207 0.62491688 0.00092265
0.38298816 0.62456562 0.00093420
0.38428903 0.62422643 0.00094467
0.38557512 0.62389974 0.00095701
0.38686121 0.62357899 0.00097363
0.38814729 0.62325823 0.00099485
0.38943338 0.62293022 0.00102010
0.39071947 0.62258766 0.00104892
0.39200556 0.62222752 0.00108017
0.39329165 0.62185192 0.00111236
0.39457773 0.62146308 0.00114460
0.39586382 0.62105845 0.00117686
0.39714991 0.62063348 0.00120902
0.39843600 0.62018653 0.00124127
0.39973687 0.61973034 0.00127246
0.40102296 0.61929409 0.00129933
0.40230905 0.61890901 0.00131910
0.40359513 0.61857922 0.00133355
0.40488122 0.61827445 0.00135135
0.40616731 0.61796626 0.00137653
0.40745340 0.61764229 0.00140668
0.40873949 0.61730509 0.00143811
0.41002557 0.61697337 0.00146627
0.41131166 0.61666390 0.00148904
0.41259775 0.61637198 0.00150853
0.41388384 0.61607610 0.00152949
0.41516993 0.61576201 0.00155287
0.41645601 0.61542747 0.00157861
0.41774210 0.61505090 0.00161104
0.41902819 0.61460052 0.00165297
0.42031428 0.61405554 0.00170441
0.42160037 0.61344219 0.00175894
0.42288645 0.61283222 0.00180504
0.42417254 0.61225665 0.00183930
0.42545863 0.61170951 0.00186645
0.42674472 0.61118000 0.00189216
0.42803081 0.61065656 0.00191787
0.42931690 0.61013472 0.00194322
0.43060298 0.60960662 0.00197017
0.43188907 0.60906276 0.00200076
0.43317516 0.60849830 0.00203578
0.43446125 0.60791427 0.00207398
0.43574734 0.60731314 0.00211410
0.43703342 0.60669700 0.00215529
0.43831951 0.60606824 0.00219636
0.43960560 0.60542863 0.00223655
0.44089169 0.60477997 0.00227561
0.44217778 0.60412617 0.00231347
0.44346386 0.60347689 0.00234859
0.44474995 0.60284066 0.00238001
0.44603604 0.60221478 0.00240916
0.44732213 0.60157612 0.00244269
0.44860822 0.60088956 0.00248830
0.44989430 0.60013239 0.00254791
0.45118039 0.59932644 0.00261490
0.45246648 0.59854131 0.00267150
0.45375257 0.59780664 0.00271233
0.45503866 0.59711428 0.00274372
0.45632474 0.59646519 0.00276767
0.45761083 0.59586015 0.00278462
0.45889692 0.59531302 0.00279020
0.46018301 0.59482417 0.00278584
0.46146910 0.59436215 0.00278268
0.46275519 0.59388945 0.00278974
0.46404127 0.59336570 0.00281327
0.46532736 0.59279039 0.00284927
0.46661345 0.59221636 0.00288266
0.46789954 0.59167378 0.00290764
0.46917084 0.59115930 0.00292719
0.47045693 0.59065177 0.00294982
0.47174302 0.59012752 0.00298191
0.47302911 0.58958479 0.00302079
0.47431520 0.58903621 0.00306132
0.47560128 0.58849723 0.00309798
0.47688737 0.58798060 0.00312769
0.47817346 0.58748948 0.00315098
0.47945955 0.58701816 0.00317062
0.48074564 0.58655445 0.00319052
0.48203172 0.58608407 0.00321406
0.48331781 0.58559442 0.00324390
0.48460390 0.58508503 0.00327961
0.48587521 0.58457205 0.00331575
0.48716129 0.58407014 0.00334838
0.48844738 0.58358645 0.00337608
0.48973347 0.58312159 0.00339929
0.49101956 0.58267084 0.00342038
0.49230565 0.58222883 0.00344152
0.49359173 0.58178993 0.00346417
0.49487782 0.58134953 0.00348904
0.49616391 0.58090395 0.00351668
0.49743522 0.58045170 0.00354679
0.49872130 0.57999406 0.00357862
0.50000739 0.57953463 0.00361095
0.50129348 0.57907911 0.00364200
0.50257957 0.57863369 0.00367056
0.50386566 0.57820310 0.00369549
0.50515174 0.57779064 0.00371615
0.50643783 0.57739507 0.00373366
0.50770914 0.57700840 0.00375080
0.50899523 0.57662352 0.00376972
0.51028131 0.57623757 0.00379098
0.51156740 0.57585367 0.00381303
0.51285349 0.57548100 0.00383262
0.51413958 0.57512692 0.00384813
0.51542567 0.57479478 0.00385923
0.51669697 0.57448408 0.00386642
0.51798306 0.57418746 0.00387234
0.51926915 0.57389212 0.00388114
0.52055524 0.57358335 0.00389597
0.52184132 0.57325339 0.00391741
0.52312741 0.57290202 0.00394444
0.52439872 0.57254233 0.00397253
0.52568480 0.57220463 0.00399331
0.52697089 0.57190801 0.00400101
0.52825698 0.57165595 0.00399599
0.52954307 0.57143828 0.00398441
0.53082916 0.57122344 0.00397579
0.53210046 0.57098685 0.00397655
0.53338655 0.57072027 0.00398680
0.53467264 0.57043712 0.00400014
0.53595873 0.57016810 0.00400784
0.53724481 0.56992590 0.00400642
0.53853090 0.56970538 0.00399798
0.53980221 0.56948737 0.00399053
0.54108830 0.56924377 0.00399239
0.54237438 0.56896517 0.00400384
0.54366047 0.56866276 0.00401991
0.54494656 0.56835499 0.00403467
0.54621787 0.56805778 0.00404352
0.54750395 0.56778265 0.00404354
0.54879004 0.56752783 0.00403715
0.55007613 0.56727343 0.00403104
0.55134744 0.56700469 0.00402901
0.55263352 0.56671382 0.00403209
0.55391961 0.56640217 0.00403830
0.55520570 0.56608536 0.00404234
0.55649179 0.56577840 0.00404026
0.55776309 0.56548528 0.00403178
0.55904918 0.56519832 0.00402001
0.56033527 0.56490100 0.00401113
0.56162136 0.56458217 0.00400800
0.56289266 0.56424159 0.00400957
0.56417875 0.56388593 0.00401373
0.56546484 0.56352962 0.00401599
0.56675093 0.56318377 0.00401355
0.56803702 0.56285594 0.00400516
0.56930832 0.56255249 0.00398936
0.57059441 0.56227595 0.00396624
0.57188050 0.56202251 0.00393862
0.57316659 0.56178106 0.00391026
0.57443789 0.56153930 0.00388458
0.57572398 0.56128552 0.00386340
0.57701007 0.56100855 0.00384773
0.57829616 0.56070247 0.00383718
0.57956746 0.56036727 0.00383106
0.58085355 0.56001176 0.00382756
0.58213964 0.55965626 0.00382042
0.58341094 0.55931782 0.00380608
0.58469703 0.55900432 0.00378316
0.58598312 0.55871818 0.00375173
0.58726921 0.55845412 0.00371538
0.58854051 0.55820103 0.00367785
0.58982660 0.55795072 0.00364153
0.59111269 0.55769853 0.00360746
0.59239878 0.55744711 0.00357367
0.59367008 0.55720657 0.00353670
0.59495617 0.55698376 0.00349463
0.59624226 0.55677524 0.00344957
0.59751356 0.55656854 0.00340728
0.59879965 0.55635323 0.00337052
0.60008574 0.55612097 0.00334088
0.60137183 0.55586660 0.00331884
0.60264313 0.55559137 0.00330328
0.60392922 0.55530339 0.00329132
0.60521531 0.55501848 0.00327730
0.60648661 0.55475290 0.00325693
0.60777270 0.55451946 0.00322597
0.60905879 0.55432151 0.00318375
0.61033010 0.55414775 0.00313572
0.61161618 0.55398189 0.00308772
0.61290227 0.55381018 0.00304358
0.61417358 0.55362556 0.00300433
0.61545967 0.55342838 0.00296926
0.61674575 0.55322238 0.00293763
0.61801706 0.55301233 0.00290796
0.61930315 0.55280032 0.00288022
0.62058924 0.55258845 0.00285417
0.62187532 0.55237789 0.00282899
0.62314663 0.55216545 0.00280570
0.62443272 0.55194509 0.00278569
0.62571880 0.55171224 0.00276942
0.62699011 0.55146754 0.00275586
0.62827620 0.55122062 0.00274152
0.62954750 0.55098942 0.00272027
0.63083359 0.55078565 0.00268880
0.63211968 0.55061248 0.00264736
0.63339099 0.55047064 0.00259651
0.63467707 0.55035672 0.00253830
0.63596316 0.55026164 0.00247681
0.63723447 0.55017575 0.00241559
0.63852056 0.55008888 0.00235771
0.63980664 0.54998906 0.00230670
0.64107795 0.54986761 0.00226460
0.64236404 0.54972128 0.00223165
0.64365012 0.54955234 0.00220684
0.64492143 0.54936604 0.00218771
0.64620752 0.54916650 0.00217284
0.64749361 0.54895691 0.00216165
0.64876491 0.54874073 0.00215299
0.65005100 0.54852152 0.00214570
0.65132231 0.54830313 0.00213859
0.65260839 0.54808974 0.00213012
0.65389448 0.54788571 0.00211880
0.65516579 0.54769516 0.00210302
0.65645188 0.54752228 0.00208110
0.65772318 0.54736815 0.00205317
0.65900927 0.54723161 0.00202008
0.66029536 0.54711085 0.00198322
0.66156666 0.54700611 0.00194313
0.66285275 0.54692133 0.00189837
0.66413884 0.54686024 0.00184799
0.66541014 0.54682206 0.00179297
0.66669623 0.54679779 0.00173762
0.66796754 0.54677690 0.00168684
0.66925363 0.54675137 0.00164347
0.67053971 0.54671554 0.00160876
0.67181102 0.54666724 0.00158197
0.67309711 0.54660726 0.00156185
0.67436841 0.54654278 0.00154497
0.67565450 0.54648828 0.00152517
0.67692581 0.54645641 0.00149849
0.67821189 0.54645108 0.00146402
0.67949798 0.54647252 0.00142177
0.68076929 0.54652164 0.00137141
0.68205538 0.54659866 0.00131303
0.68332668 0.54670219 0.00124710
0.68461277 0.54682397 0.00117723
0.68589886 0.54694830 0.00111037
0.68717016 0.54706206 0.00105169
0.68845625 0.54716178 0.00100275
0.68972756 0.54725307 0.00096122
0.69101364 0.54734278 0.00092372
0.69228495 0.54743384 0.00088911
0.69357104 0.54752845 0.00085638
0.69484234 0.54762788 0.00082458
0.69612843 0.54773003 0.00079425
0.69741452 0.54783093 0.00076644
0.69868582 0.54792476 0.00074260
0.69997191 0.54800875 0.00072253
0.70124322 0.54808429 0.00070547
0.70252931 0.54815676 0.00068965
0.70380061 0.54823237 0.00067303
0.70508670 0.54831129 0.00065661
0.70635801 0.54839299 0.00064125
0.70764409 0.54847896 0.00062697
0.70893018 0.54857246 0.00061290
0.71020149 0.54867633 0.00059802
0.71148758 0.54879287 0.00058191
0.71275888 0.54892326 0.00056457
0.71404497 0.54906208 0.00054761
0.71531627 0.54920045 0.00053323
0.71660236 0.54932811 0.00052317
0.71787367 0.54943986 0.00051793
0.71915976 0.54953957 0.00051634
0.72043106 0.54963297 0.00051675
0.72171715 0.54972326 0.00051818
0.72298845 0.54981147 0.00052043
0.72427454 0.54989695 0.00052349
0.72554585 0.54997916 0.00052727
0.72683194 0.55005970 0.00053159
0.72810324 0.55014303 0.00053604
0.72938933 0.55023497 0.00054026
0.73066064 0.55033865 0.00054414
0.73194672 0.55045249 0.00054766
0.73321803 0.55057071 0.00055055
0.73450412 0.55068775 0.00055329
0.73577542 0.55080056 0.00055628
0.73706151 0.55090832 0.00055960
0.73833282 0.55101161 0.00056342
0.73961890 0.55111101 0.00056770
0.74089021 0.55120723 0.00057244
0.74217630 0.55130103 0.00057767
0.74344760 0.55139321 0.00058345
0.74473369 0.55148481 0.00058978
0.74600500 0.55157635 0.00059680
0.74729108 0.55166746 0.00060454
0.74856239 0.55175700 0.00061293
0.74984848 0.55184324 0.00062182
0.75111978 0.55192454 0.00063105
0.75240587 0.55199976 0.00064054
0.75367718 0.55206812 0.00065004
0.75496327 0.55212929 0.00065958
0.75623457 0.55218339 0.00066915
0.75752066 0.55223068 0.00067870
0.75879196 0.55227162 0.00068833
0.76007805 0.55230670 0.00069810
0.76134936 0.55233645 0.00070810
0.76263545 0.55236116 0.00071838
0.76390675 0.55238076 0.00072903
0.76517806 0.55239475 0.00074012
0.76646414 0.55240196 0.00075171
0.76773545 0.55240047 0.00076389
0.76902154 0.55238829 0.00077689
0.77029284 0.55236492 0.00079108
0.77157893 0.55233248 0.00080691
0.77285024 0.55229521 0.00082459
0.77413633 0.55225772 0.00084348
0.77540763 0.55222351 0.00086281
0.77669372 0.55219546 0.00088189
0.77796502 0.55217615 0.00089997
0.77923633 0.55216755 0.00091657
0.78052242 0.55217034 0.00093136
0.78179372 0.55218422 0.00094427
0.78307981 0.55220778 0.00095534
0.78435112 0.55223792 0.00096493
0.78563720 0.55227186 0.00097343
0.78690851 0.55230780 0.00098122
0.78817982 0.55234460 0.00098868
0.78946590 0.55238154 0.00099602
0.79073721 0.55241783 0.00100344
0.79202330 0.55245289 0.00101110
0.79329460 0.55248643 0.00101907
0.79458069 0.55251871 0.00102738
0.79585200 0.55255055 0.00103599
0.79712330 0.55258357 0.00104454
0.79840939 0.55261972 0.00105286
0.79968070 0.55266078 0.00106061
0.80096678 0.55270880 0.00106741
0.80223809 0.55276506 0.00107317
0.80350939 0.55282992 0.00107783
0.80479548 0.55290229 0.00108140
0.80606679 0.55297915 0.00108420
0.80735288 0.55305851 0.00108635
0.80862418 0.55313947 0.00108801
0.80989549 0.55322116 0.00108946
0.81118157 0.55330313 0.00109089
0.81245288 0.55338421 0.00109250
0.81373897 0.55346273 0.00109452
0.81501027 0.55353793 0.00109706
0.81628158 0.55361072 0.00110026
0.81756767 0.55368306 0.00110411
0.81883897 0.55375717 0.00110817
0.82012506 0.55383467 0.00111210
0.82139637 0.55391771 0.00111552
0.82266767 0.55400955 0.00111807
0.82395376 0.55411225 0.00111965
0.82522507 0.55422513 0.00112015
0.82651115 0.55434425 0.00111991
0.82778246 0.55446484 0.00111946
0.82905376 0.55458363 0.00111897
0.83033985 0.55469981 0.00111881
0.83161116 0.55481374 0.00111905
0.83288246 0.55492611 0.00111948
0.83416855 0.55503819 0.00112003
0.83543986 0.55515143 0.00112048
0.83672594 0.55526764 0.00112066
0.83799725 0.55538868 0.00112033
0.83926856 0.55551632 0.00111923
0.84055464 0.55565223 0.00111709
0.84182595 0.55579801 0.00111370
0.84309725 0.55595504 0.00110887
0.84438334 0.55612426 0.00110262
0.84565465 0.55630555 0.00109523
0.84692595 0.55649713 0.00108690
0.84821204 0.55669545 0.00107834
0.84948335 0.55689487 0.00107009
0.85076944 0.55708997 0.00106246
0.85204074 0.55727793 0.00105567
0.85331205 0.55745991 0.00104958
0.85459813 0.55764057 0.00104446
0.85586944 0.55782337 0.00103987
0.85714075 0.55801086 0.00103544
0.85842683 0.55820557 0.00103112
0.85969814 0.55840928 0.00102686
0.86096944 0.55862296 0.00102273
0.86225553 0.55884624 0.00101882
0.86352684 0.55907644 0.00101535
0.86479814 0.55930728 0.00101158
0.86608423 0.55953184 0.00100681
0.86735554 0.55974513 0.00100055
0.86862684 0.55994516 0.00099279
0.86991293 0.56013319 0.00098451
0.87118424 0.56031209 0.00097664
0.87245554 0.56048555 0.00096982
0.87374163 0.56065826 0.00096445
0.87501293 0.56083532 0.00096039
0.87628424 0.56102138 0.00095747
0.87757033 0.56122066 0.00095562
0.87884163 0.56143650 0.00095487
0.88011294 0.56167073 0.00095549
0.88138424 0.56192368 0.00095789
0.88267033 0.56219429 0.00096266
0.88394164 0.56248056 0.00097038
0.88521294 0.56277992 0.00098142
0.88649903 0.56308925 0.00099585
0.88777034 0.56340501 0.00101313
0.88904164 0.56372342 0.00103211
0.89032773 0.56404141 0.00105178
0.89159904 0.56435720 0.00107187
0.89287034 0.56466903 0.00109216
0.89415643 0.56497479 0.00111219
0.89542774 0.56527271 0.00113152
0.89669904 0.56556243 0.00115009
0.89797035 0.56584466 0.00116803
0.89925643 0.56612054 0.00118564
0.90052774 0.56639209 0.00120348
0.90179905 0.56666096 0.00122169
0.90308513 0.56692870 0.00124065
0.90435644 0.56719726 0.00126092
0.90562774 0.56746856 0.00128306
0.90691383 0.56774439 0.00130768
0.90818514 0.56802632 0.00133532
0.90945644 0.56831516 0.00136624
0.91072775 0.56861077 0.00140035
0.91201384 0.56891175 0.00143700
0.91328514 0.56921468 0.00147446
0.91455645 0.56951619 0.00151134
0.91582775 0.56981285 0.00154629
0.91711384 0.57010107 0.00157786
0.91838515 0.57037758 0.00160481
0.91965645 0.57064003 0.00162630
0.92094254 0.57088708 0.00164187
0.92221385 0.57111917 0.00165172
0.92348515 0.57134070 0.00165803
0.92475646 0.57155693 0.00166321
0.92604254 0.57177250 0.00166931
0.92731385 0.57199049 0.00167759
0.92858516 0.57221176 0.00168809
0.92985646 0.57243647 0.00170053
0.93114255 0.57266456 0.00171457
0.93241385 0.57289614 0.00173004
0.93368516 0.57313048 0.00174614
0.93495647 0.57336626 0.00176190
0.93624255 0.57360173 0.00177606
0.93751386 0.57383412 0.00178704
0.93878516 0.57406035 0.00179405
0.94005647 0.57427596 0.00179533
0.94134256 0.57447857 0.00179030
0.94261386 0.57467082 0.00178111
0.94388517 0.57485743 0.00177047
0.94515647 0.57504294 0.00176070
0.94644256 0.57523000 0.00175293
0.94771387 0.57542080 0.00174807
0.94898517 0.57561779 0.00174719
0.95025648 0.57582279 0.00175103
0.95154257 0.57603780 0.00176057
0.95281387 0.57626417 0.00177648
0.95408518 0.57650288 0.00179943
0.95535648 0.57675269 0.00182871
0.95664257 0.57700735 0.00186053
0.95791388 0.57725863 0.00189040
0.95918518 0.57749855 0.00191410
0.96045649 0.57772337 0.00192987
0.96174258 0.57793465 0.00193906
0.96301388 0.57813585 0.00194379
0.96428519 0.57833087 0.00194604
0.96555649 0.57852257 0.00194735
0.96682780 0.57871404 0.00194951
0.96811389 0.57890873 0.00195441
0.96938519 0.57910931 0.00196354
0.97065650 0.57931757 0.00197776
0.97192780 0.57953429 0.00199745
0.97321389 0.57975935 0.00202242
0.97448520 0.57999206 0.00205227
0.97575650 0.58023112 0.00208625
0.97702781 0.58047377 0.00212283
0.97829911 0.58071708 0.00216044
0.97958520 0.58095797 0.00219748
0.98085651 0.58119400 0.00223274
0.98212781 0.58142411 0.00226575
0.98339912 0.58164820 0.00229653
0.98468520 0.58186748 0.00232581
0.98595651 0.58208313 0.00235423
0.98722781 0.58229647 0.00238241
0.98849912 0.58250914 0.00241121
0.98977043 0.58272270 0.00244141
0.99105651 0.58293856 0.00247373
0.99232782 0.58315758 0.00250852
0.99359912 0.58338014 0.00254585
0.99487043 0.58360648 0.00258574
