# y/t    d_mean   d_std
0.29648241 0.63731633 0.00393690
0.30150754 0.63834387 0.00395797
0.30653266 0.63937877 0.00397741
0.31155779 0.64043561 0.00399274
0.31658291 0.64149246 0.00400736
0.32160804 0.64256809 0.00401912
0.32663317 0.64365279 0.00402899
0.33165829 0.64473961 0.00403883
0.33668342 0.64584901 0.00404492
0.34170854 0.64695841 0.00405107
0.34673367 0.64807502 0.00405673
0.35175879 0.64920288 0.00406097
0.35678392 0.65032520 0.00406567
0.36180905 0.65146310 0.00406975
0.36683417 0.65259650 0.00407549
0.37185930 0.65373309 0.00408179
0.37688442 0.65487015 0.00409010
0.38190955 0.65600507 0.00409916
0.38693467 0.65712832 0.00409979
0.39195980 0.65824513 0.00409700
0.39698492 0.65928229 0.00403412
0.40201005 0.66029584 0.00395445
0.40703518 0.66108281 0.00374187
0.41206030 0.66180041 0.00348736
0.41708543 0.66216771 0.00313819
0.42211055 0.66239459 0.00275247
0.42713568 0.66234988 0.00250757
0.43216080 0.66219787 0.00236013
0.43718593 0.66202419 0.00250839
0.44221106 0.66184533 0.00273538
0.44723618 0.66187075 0.00307878
0.45226131 0.66189254 0.00346125
0.45728643 0.66223588 0.00384978
0.46231156 0.66253366 0.00427869
0.46733668 0.66317682 0.00457320
0.47236181 0.66382818 0.00485769
0.47738693 0.66470105 0.00500071
0.48241206 0.66561915 0.00511286
0.48743719 0.66660343 0.00516124
0.49246231 0.66762974 0.00517746
0.49748744 0.66865919 0.00516113
0.50251256 0.66969602 0.00511638
0.50753769 0.67072191 0.00505552
0.51256281 0.67170071 0.00497285
0.51758794 0.67267195 0.00488485
0.52261307 0.67353116 0.00478300
0.52763819 0.67437070 0.00468263
0.53266332 0.67510245 0.00458278
0.53768844 0.67577423 0.00448699
0.54271357 0.67636518 0.00439463
0.54773869 0.67685064 0.00430162
0.55276382 0.67729367 0.00420912
0.55778894 0.67758935 0.00411093
0.56281407 0.67786168 0.00401337
0.56783920 0.67800277 0.00391149
0.57286432 0.67810232 0.00381319
0.57788945 0.67811640 0.00371192
0.58291457 0.67806171 0.00362631
0.58793970 0.67795339 0.00354321
0.59296482 0.67776660 0.00349398
0.59798995 0.67754928 0.00346983
0.60301508 0.67726436 0.00347563
0.60804020 0.67698164 0.00355448
0.61306533 0.67663318 0.00364923
0.61809045 0.67634574 0.00387416
0.62311558 0.67602266 0.00415058
0.62814070 0.67577461 0.00453823
0.63316583 0.67559490 0.00507415
0.63819095 0.67548525 0.00568929
0.64321608 0.67547957 0.00644637
0.64824121 0.67556815 0.00725070
0.65326633 0.67567777 0.00809057
0.65829146 0.67584488 0.00877234
0.66331658 0.67595768 0.00931019
0.66834171 0.67602618 0.00960143
0.67336683 0.67607835 0.00960820
0.67839196 0.67618090 0.00955687
0.68341709 0.67638981 0.00947112
0.68844221 0.67675010 0.00943687
0.69346734 0.67712164 0.00948187
0.69849246 0.67746838 0.00946888
0.70351759 0.67764984 0.00928813
0.70854271 0.67773433 0.00896576
0.71356784 0.67769216 0.00838231
0.71859296 0.67766477 0.00769018
0.72361809 0.67765422 0.00693390
0.72864322 0.67769667 0.00612494
0.73366834 0.67772184 0.00536554
0.73869347 0.67771268 0.00461034
0.74371859 0.67757112 0.00404097
0.74874372 0.67727758 0.00356938
0.75376884 0.67672807 0.00333654
0.75879397 0.67575508 0.00370079
0.76381910 0.67396565 0.00538815
0.76884422 0.67144716 0.00844540
0.77386935 0.66724521 0.01397307
0.77889447 0.66214152 0.02085673
0.78391960 0.65595761 0.02909957
0.78894472 0.64946606 0.03771464
0.79396985 0.64427223 0.04360520
0.79899497 0.63961847 0.04837543
0.80402010 0.63595511 0.04870867
0.80904523 0.63248596 0.04812197
0.81407035 0.62727851 0.04521181
0.81909548 0.62152055 0.04301874
0.82412060 0.61434386 0.04212605
0.82914573 0.60683808 0.04319002
0.83417085 0.60035278 0.04308666
0.83919598 0.59436635 0.04206182
0.84422111 0.58884250 0.03717643
0.84924623 0.58353823 0.03013410
0.85427136 0.57827291 0.02154577
0.85929648 0.57318369 0.01237804
0.86432161 0.56925971 0.00501591
0.86934673 0.56718280 0.00198941
0.87437186 0.56587917 0.00439444
0.87939698 0.56633831 0.00494102
0.88442211 0.56697572 0.00514844
0.88944724 0.56801219 0.00442021
0.89447236 0.56908606 0.00362965
0.89949749 0.57006770 0.00296779
0.90452261 0.57102906 0.00240612
0.90954774 0.57178755 0.00216909
0.91457286 0.57250294 0.00202442
0.91959799 0.57304295 0.00202934
0.92462312 0.57352722 0.00206343
0.92964824 0.57397388 0.00211717
0.93467337 0.57436752 0.00218339
0.93969849 0.57482680 0.00226541
0.94472362 0.57519599 0.00233106
0.94974874 0.57555642 0.00239248
0.95477387 0.57594483 0.00243757
0.95979899 0.57637357 0.00246700
0.96482412 0.57681681 0.00249477
0.96984925 0.57736454 0.00251125
0.97487437 0.57794219 0.00252485
0.97989950 0.57852535 0.00253764
0.98492462 0.57918747 0.00254601
0.98994975 0.57985019 0.00255438
0.99497487 0.57948609 0.00249693
1.00000000 0.57399389 0.00212085
