# y/t    TKE_mean   TKE_std
0.58291457 0.07623844 0.01149298
0.58793970 0.07660154 0.01284927
0.59296482 0.07669112 0.01469651
0.59798995 0.07657968 0.01681196
0.60301508 0.07620186 0.01928798
0.60804020 0.07528952 0.02222774
0.61306533 0.07422003 0.02534465
0.61809045 0.07235798 0.02884252
0.62311558 0.07031008 0.03228227
0.62814070 0.06785434 0.03563813
0.63316583 0.06519925 0.03820940
0.63819095 0.06247215 0.04029140
0.64321608 0.05969122 0.04123607
0.64824121 0.05671501 0.04141656
0.65326633 0.05365161 0.04125281
0.65829146 0.04988071 0.04027304
0.66331658 0.04586521 0.03938114
0.66834171 0.04139385 0.03843735
0.67336683 0.03679834 0.03730619
0.67839196 0.03234331 0.03608491
0.68341709 0.02822465 0.03438022
0.68844221 0.02471336 0.03187594
0.69346734 0.02140064 0.02903899
0.69849246 0.01850630 0.02546280
0.70351759 0.01566261 0.02166931
0.70854271 0.01287377 0.01774429
0.71356784 0.01013602 0.01383938
0.71859296 0.00757780 0.01020606
0.72361809 0.00519873 0.00683667
0.72864322 0.00333691 0.00420535
0.73366834 0.00198385 0.00229240
0.73869347 0.00090481 0.00076625
0.74371859 0.00055100 0.00026541
0.74874372 0.00030801 0.00007862
0.75376884 0.00024564 0.00016709
0.75879397 0.00024264 0.00017157
0.76381910 0.00024274 0.00017164
0.76884422 0.00024283 0.00017171
0.77386935 0.00024291 0.00017176
0.77889447 0.00024298 0.00017182
0.78391960 0.00024305 0.00017187
0.78894472 0.00024312 0.00017191
0.79396985 0.00024318 0.00017196
0.79899497 0.00024324 0.00017200
0.80402010 0.00024330 0.00017204
0.80904523 0.00024335 0.00017208
0.81407035 0.00024340 0.00017211
0.81909548 0.00024345 0.00017214
0.82412060 0.00024349 0.00017217
0.82914573 0.00024353 0.00017220
0.83417085 0.00024356 0.00017223
0.83919598 0.00024360 0.00017225
0.84422111 0.00024363 0.00017227
0.84924623 0.00024365 0.00017229
0.85427136 0.00024367 0.00017230
0.85929648 0.00024369 0.00017232
0.86432161 0.00024371 0.00017233
0.86934673 0.00024372 0.00017233
0.87437186 0.00024372 0.00017234
0.87939698 0.00024371 0.00017233
0.88442211 0.00024370 0.00017232
0.88944724 0.00024368 0.00017231
0.89447236 0.00024365 0.00017229
0.89949749 0.00024362 0.00017227
0.90452261 0.00024359 0.00017224
0.90954774 0.00024355 0.00017221
0.91457286 0.00024350 0.00017218
0.91959799 0.00024345 0.00017214
0.92462312 0.00024343 0.00017213
0.92964824 0.00024346 0.00017215
0.93467337 0.00024337 0.00017209
0.93969849 0.00024326 0.00017201
0.94472362 0.00024315 0.00017193
0.94974874 0.00024306 0.00017187
0.95477387 0.00024299 0.00017182
0.95979899 0.00024292 0.00017177
0.96482412 0.00024285 0.00017172
0.96984925 0.00024278 0.00017167
0.97487437 0.00024271 0.00017162
0.97989950 0.00024265 0.00017158
0.98492462 0.00025215 0.00015803
0.98994975 0.00026173 0.00014436
0.99497487 0.00026992 0.00013299
1.00000000 0.00024346 0.00017215
