# s/c   h_mean    h_std
0.10808432 374.85694050 233.85491708
0.10935651 373.78822204 234.34535198
0.11062870 372.68944326 234.82439417
0.11190090 371.56242507 235.28870196
0.11317309 370.40897078 235.73497796
0.11444528 369.23085880 236.15997794
0.11571747 368.02983571 236.56051961
0.11698967 366.80760950 236.93349140
0.11826201 365.56584321 237.27586119
0.11953420 364.30614884 237.58468489
0.12080654 363.03008147 237.85711479
0.12207873 361.73913374 238.09040778
0.12335107 360.43473061 238.28193330
0.12462341 359.11822443 238.42918089
0.12589561 357.79089018 238.52976752
0.12716809 356.44192796 238.57341718
0.12844029 355.49361147 239.13070019
0.12971277 354.55256722 239.17384467
0.13098511 353.55020755 238.86460021
0.13225745 352.87008505 238.18375487
0.13352979 352.51918861 237.10796701
0.13480228 352.23030898 235.94440524
0.13607462 351.70625646 234.90614554
0.13734711 350.85732141 233.91870148
0.13861945 349.74248371 232.75185657
0.13989194 348.55919320 231.32316668
0.14116443 347.44362099 229.74298379
0.14243692 346.30958105 228.34265674
0.14370940 345.07704916 227.37813663
0.14498189 343.79995212 226.64880839
0.14625453 342.51583642 225.89638872
0.14752702 341.10557457 225.06300992
0.14879891 339.55413471 224.20611835
0.15007170 337.93199699 223.40588523
0.15134448 336.28382139 222.68522039
0.15261726 334.57709965 221.98054115
0.15389005 332.79408352 221.23808600
0.15516283 331.05451407 220.51179855
0.15643561 329.50291058 219.87960999
0.15770840 327.99489601 219.19821218
0.15897970 326.23012879 218.21366534
0.16025249 324.12048433 216.85692645
0.16152527 321.82541435 215.29588109
0.16279805 319.54231139 213.74013682
0.16407084 317.33261238 212.28743644
0.16534362 315.18297546 210.92971059
0.16661641 313.03665461 209.61068454
0.16788919 310.87852528 208.31100019
0.16916197 308.71073275 207.01677265
0.17043476 306.55159332 205.72747478
0.17170754 304.43564472 204.45134104
0.17298032 302.39189981 203.19370511
0.17425311 300.44137943 201.96106009
0.17552589 298.56099026 200.73421152
0.17679868 296.72126132 199.50119169
0.17807146 294.85818995 198.22015422
0.17934424 292.88855037 196.83665823
0.18061703 290.73427988 195.28966206
0.18188981 288.40545746 193.58386032
0.18316407 286.01240150 191.81557831
0.18443686 283.75227043 190.15974454
0.18570964 281.76422467 188.71550319
0.18698242 279.80659235 187.26404938
0.18825521 277.55859872 185.53026589
0.18952799 274.93537594 183.43734718
0.19080077 272.09081843 181.13803074
0.19207356 269.21409647 178.82201495
0.19334782 266.34547029 176.53692319
0.19462060 263.47137149 174.25628733
0.19589339 260.56133285 171.93911325
0.19716617 257.62659278 169.60176781
0.19843896 254.74731159 167.34253925
0.19971322 252.02019656 165.26098275
0.20098600 249.33612473 163.23629461
0.20225878 246.42658031 161.04335273
0.20353157 243.11752502 158.53340942
0.20480583 239.46935897 155.73904327
0.20607861 235.65465429 152.81773476
0.20735140 231.83286830 149.90058770
0.20862418 228.11860479 147.04915152
0.20989844 224.51490920 144.21437900
0.21117123 220.90959208 141.29710188
0.21244401 217.16488439 138.22493153
0.21371827 213.26618395 135.02322622
0.21499106 209.24671419 131.73176497
0.21626384 205.15162484 128.39988616
0.21753810 201.02099816 125.06801709
0.21881089 196.88262008 121.76609775
0.22008367 192.70608773 118.45964060
0.22135793 188.40902993 115.08209497
0.22263072 183.95950580 111.60473653
0.22390498 179.31409139 107.99978787
0.22517776 174.48113576 104.30430899
0.22645054 169.61490002 100.63555342
0.22772481 164.83707236 97.05934581
0.22899759 160.19497883 93.59245017
0.23027185 155.64727262 90.21351042
0.23154464 151.09071778 86.87931205
0.23281890 146.47350194 83.57492645
0.23409168 141.86139627 80.32795664
0.23536594 137.34999347 77.15242902
0.23663873 132.93683883 74.01156803
0.23791299 128.61818269 70.90154184
0.23918577 124.33162989 67.79978303
0.24046004 119.95900213 64.68495096
0.24173430 115.53904359 61.62625742
0.24300708 111.18637994 58.69429191
0.24428134 106.94598806 55.90220227
0.24555413 102.86147762 53.26379249
0.24682839 98.90861982 50.74194492
0.24810117 94.94371944 48.26447171
0.24937543 90.90256965 45.82690953
0.25064970 86.84500821 43.46185128
0.25192248 82.83216280 41.19143659
0.25319674 78.93133087 39.05402950
0.25447100 75.20548726 37.08980546
0.25574379 71.69327356 35.31511036
0.25701805 68.42719835 33.72873137
0.25829231 65.37187192 32.29077970
0.25956657 62.36710825 30.94331791
0.26083936 59.29267336 29.65712414
0.26211362 56.12516389 28.42209406
0.26338788 52.99267471 27.27250162
0.26466214 50.02282609 26.24715569
0.26593493 47.19763582 25.40705963
0.26720919 44.56213436 24.79941142
0.26848345 42.13821267 24.37390641
0.26975771 39.80699108 24.05644046
0.27103197 37.44973051 23.81542059
0.27230476 35.04262966 23.64774793
0.27357902 32.64151001 23.55909655
0.27485328 30.36945832 23.52940748
0.27612754 28.39267527 23.48795941
0.27740181 26.72170517 23.38580573
0.27867607 25.07862438 23.34152605
0.27995033 23.33775283 23.44365170
0.28122459 21.56274956 23.63472609
0.28249885 19.91367025 23.78622865
0.28377164 18.56627968 23.79172239
0.28504590 17.40524664 23.74711017
0.28632016 16.34068141 23.72947765
0.28759442 15.46683364 23.67124828
0.28886869 14.80668498 23.53050006
0.29014295 14.27399629 23.33689513
0.29141721 13.79766131 23.12818779
0.29269147 13.35436162 22.92033997
0.29396573 12.96731435 22.70173123
0.29524000 12.68696500 22.43797315
0.29651426 12.56160759 22.08838529
0.29779000 12.57434024 21.65131430
0.29906426 12.67603892 21.14079027
0.30033852 12.85503302 20.54580762
0.30161278 13.05763272 19.88520164
0.30288705 13.23633750 19.18485473
0.30416131 13.42526738 18.43681380
0.30543557 13.64329126 17.65214414
0.30670983 13.90820378 16.85633308
0.30798557 14.27839039 16.04611958
0.30925983 14.86971606 15.17595817
0.31053410 15.70215497 14.25722319
0.31180836 16.66330916 13.38259214
0.31308262 17.71729821 12.60256568
0.31435836 18.85988872 11.93358100
0.31563262 19.99426227 11.39973737
0.31690688 21.01217467 11.00285520
0.31818115 21.85798926 10.71220107
0.31945689 22.52967609 10.47699489
0.32073115 23.08766692 10.27855760
0.32200541 23.58713008 10.12447973
0.32328115 24.06080665 10.04340835
0.32455541 24.54124602 10.08263501
0.32582967 25.05463370 10.28626887
0.32710541 25.59515484 10.64798472
0.32837968 26.12602590 11.10828562
0.32965394 26.61611711 11.60421438
0.33092968 27.07658653 12.11731102
0.33220394 27.53839680 12.65791152
0.33347968 28.04437317 13.24133027
0.33475394 28.59824641 13.85905834
0.33602968 29.16055139 14.47322574
0.33730395 29.68188073 15.04523955
0.33857969 30.10119091 15.52728178
0.33985395 30.36303301 15.88291984
0.34112969 30.46733829 16.13763733
0.34240395 30.41031052 16.33468082
0.34367969 30.24099114 16.55429098
0.34495395 30.08131401 16.88034165
0.34622969 30.01085267 17.33092574
0.34750395 30.04962259 17.89190379
0.34877969 30.14130569 18.49457374
0.35005396 30.18211864 19.03936659
0.35132970 30.11611617 19.46421101
0.35260544 29.92564052 19.75103517
0.35387970 29.62270744 19.92008822
0.35515544 29.26780012 20.01744213
0.35643118 28.89490605 20.06142513
0.35770544 28.52869516 20.07508699
0.35898118 28.20971837 20.11458586
0.36025692 27.95593877 20.24127272
0.36153118 27.75364963 20.47896684
0.36280692 27.50484861 20.75681270
0.36408266 27.12451916 20.99734529
0.36535840 26.58792101 21.16567648
0.36663267 25.92230547 21.28657744
0.36790841 25.22400855 21.43736632
0.36918415 24.55481577 21.66232318
0.37045989 23.93729606 21.96205891
0.37173563 23.34616902 22.29770431
0.37301137 22.72091037 22.60248414
0.37428563 22.04613214 22.84366519
0.37556137 21.36903470 23.04875446
0.37683711 20.74872326 23.25854548
0.37811285 20.19793761 23.48495098
0.37938859 19.68021927 23.70382131
0.38066433 19.16256151 23.90062329
0.38194007 18.61586204 24.06044186
0.38321581 18.00753210 24.17342464
0.38449155 17.32013807 24.24060173
0.38576729 16.55214718 24.27991164
0.38704303 15.71235998 24.32375079
0.38831877 14.79936850 24.38426309
0.38959451 13.79611166 24.45414987
0.39087025 12.66806556 24.49809786
0.39214599 11.45315443 24.53869823
0.39342173 10.27153233 24.65963639
0.39469747 9.29417615 24.98621473
0.39597321 8.55198876 25.52185514
0.39724895 7.96818889 26.17430370
0.39852469 7.42272568 26.80682409
0.39980191 6.77813639 27.28542146
0.40107765 6.05251674 27.61769914
0.40235339 5.34873547 27.87205983
0.40362913 4.78877264 28.13442344
0.40490487 4.37730924 28.40016359
0.40618209 4.02434856 28.59948745
0.40745783 3.63790923 28.67663463
0.40873357 3.18221522 28.63197288
0.41000931 2.61407531 28.47013844
0.41128653 1.77282597 28.11085321
0.41256227 0.45486585 27.45019300
0.41383801 -1.23419768 26.61344979
0.41511375 -2.94342361 25.89230226
0.41639097 -4.43576013 25.46707457
0.41766671 -5.72232867 25.30883316
0.41894245 -6.92161262 25.27810923
0.42021967 -8.07569206 25.28727544
0.42149541 -9.19669423 25.29246141
0.42277263 -10.30479789 25.26147454
0.42404837 -11.44959761 25.16273236
0.42532559 -12.65596173 24.98746475
0.42660133 -13.91678265 24.75614250
0.42787707 -15.21809263 24.49240437
0.42915429 -16.55112674 24.22986324
0.43043003 -17.92293414 24.00037717
0.43170724 -19.34384407 23.84025561
0.43298299 -20.82270603 23.76522672
0.43426020 -22.32874960 23.76331230
0.43553742 -23.81780470 23.81377633
0.43681316 -25.23681367 23.90480253
0.43809038 -26.56141236 24.02117748
0.43936612 -27.84952400 24.13346579
0.44064334 -29.23711464 24.22196310
0.44192056 -30.91771274 24.25907434
0.44319630 -32.82706304 24.29958033
0.44447352 -34.66988530 24.41816881
0.44575074 -36.23209716 24.61351689
0.44702648 -37.51995533 24.85086052
0.44830369 -38.64494092 25.11456090
0.44958091 -39.61381270 25.40451393
0.45085813 -40.39451739 25.69936094
0.45213387 -40.97775924 25.98631662
0.45341109 -41.43291524 26.28185845
0.45468831 -41.93268729 26.62256372
0.45596553 -42.69589672 27.02737262
0.45724127 -43.74245221 27.45101347
0.45851849 -44.86181788 27.86754459
0.45979570 -45.81390527 28.25482547
0.46107292 -46.56070472 28.58701203
0.46235014 -47.23510625 28.90147208
0.46362736 -47.95005163 29.24940820
0.46490458 -48.77741193 29.65801893
0.46618180 -49.66564604 30.09590486
0.46745902 -50.52876551 30.53190952
0.46873623 -51.31559586 30.94606731
0.47001345 -52.00880771 31.33201263
0.47129067 -52.62184521 31.69550492
0.47256789 -53.20265948 32.05657601
0.47384511 -53.81556496 32.43964659
0.47512233 -54.52906384 32.87232574
0.47639954 -55.35259030 33.35481471
0.47767676 -56.22714198 33.86306283
0.47895398 -57.06427939 34.35724403
0.48023120 -57.79716087 34.79807832
0.48150842 -58.42491303 35.17989179
0.48278564 -58.97133360 35.51882602
0.48406433 -59.46827449 35.83852115
0.48534155 -59.94438057 36.15649922
0.48661877 -60.42578838 36.48715975
0.48789599 -60.93309172 36.83994407
0.48917321 -61.48011134 37.21918015
0.49045190 -62.06735751 37.62286602
0.49172912 -62.67962313 38.03990852
0.49300634 -63.29563319 38.45740393
0.49428356 -63.89110250 38.86139250
0.49556226 -64.44235140 39.23449778
0.49683948 -64.93446347 39.56783886
0.49811669 -65.37013354 39.86361243
0.49939539 -65.76272614 40.13825394
0.50067261 -66.13500118 40.41470146
0.50195131 -66.50414477 40.70811794
0.50322852 -66.85471802 41.00572973
0.50450574 -67.15161600 41.28230637
0.50578444 -67.36061295 41.51479962
0.50706166 -67.46975345 41.69014910
0.50834036 -67.48133282 41.80880935
0.50961757 -67.42862583 41.89092132
0.51089627 -67.36285676 41.97514463
0.51217349 -67.35208575 42.10442089
0.51345219 -67.47220161 42.31594097
0.51473088 -67.74668238 42.61143893
0.51600810 -68.10967885 42.95166215
0.51728680 -68.44587620 43.26056494
0.51856402 -68.64358371 43.45103950
0.51984271 -68.65580303 43.49140308
0.52112141 -68.53124468 43.42366071
0.52239863 -68.37011243 43.34152226
0.52367732 -68.31119061 43.35038290
0.52495602 -68.44624519 43.49085785
0.52623324 -68.71116599 43.70508658
0.52751194 -68.98387260 43.90259639
0.52879063 -69.16481180 44.01139726
0.53006933 -69.24972894 44.03238799
0.53134803 -69.32575645 44.03097443
0.53262525 -69.49239542 44.09725386
0.53390394 -69.83744718 44.28968194
0.53518264 -70.32995626 44.56372244
0.53646134 -70.87328093 44.86018109
0.53774003 -71.37315119 45.11928811
0.53901873 -71.76454587 45.29070289
0.54029743 -72.05610773 45.38237496
0.54157612 -72.30469705 45.44906590
0.54285482 -72.60043783 45.55817886
0.54413204 -73.01156551 45.74455213
0.54541074 -73.54205275 45.99591922
0.54668943 -74.13601429 46.26758591
0.54796813 -74.71426387 46.51018993
0.54924830 -75.23289327 46.69742993
0.55052700 -75.71161162 46.85438046
0.55180570 -76.19566981 47.02499187
0.55308439 -76.72580588 47.24560995
0.55436309 -77.32804128 47.52821033
0.55564179 -77.97281479 47.84560498
0.55692048 -78.62508277 48.16765441
0.55819918 -79.24623359 48.46271813
0.55947936 -79.79302536 48.70505106
0.56075805 -80.24152888 48.87927469
0.56203675 -80.57883841 48.98096946
0.56331545 -80.82593173 49.02704075
0.56459414 -81.03695031 49.05674483
0.56587432 -81.30028438 49.12299949
0.56715301 -81.68321226 49.25532423
0.56843171 -82.20803362 49.46243412
0.56971189 -82.85862496 49.72953354
0.57099058 -83.61883875 50.04818932
0.57226928 -84.43567449 50.38979936
0.57354946 -85.23084560 50.72251771
0.57482815 -85.92939009 51.00823665
0.57610833 -86.47881677 51.20665389
0.57738702 -86.89863365 51.32692645
0.57866572 -87.21825621 51.39176583
0.57994590 -87.47105425 51.43299684
0.58122459 -87.70813646 51.48209755
0.58250477 -87.99274342 51.56691583
0.58378494 -88.34822887 51.68553954
0.58506364 -88.72695225 51.80502923
0.58634381 -89.05791266 51.89115963
0.58762251 -89.33385785 51.95483031
0.58890269 -89.58602844 52.02046240
0.59018138 -89.86264620 52.11480242
0.59146156 -90.21324565 52.26303025
0.59274173 -90.66390871 52.46626197
0.59402043 -91.23397100 52.72978798
0.59530060 -91.91936167 53.04383373
0.59658078 -92.68785930 53.39545610
0.59786095 -93.44808264 53.74056152
0.59913965 -94.06704822 54.01317701
0.60041983 -94.48198918 54.18743462
0.60170000 -94.71282199 54.27723533
0.60298018 -94.84344401 54.33394673
0.60426035 -94.96253467 54.39457895
0.60554053 -95.09524231 54.45588735
0.60681922 -95.22313793 54.50109987
0.60809940 -95.32653959 54.52346060
0.60937957 -95.42703696 54.54543463
0.61065975 -95.56643544 54.59654117
0.61193992 -95.75685305 54.68348893
0.61322010 -95.99132495 54.80361476
0.61450027 -96.27360318 54.95597082
0.61578045 -96.62055863 55.14368875
0.61706062 -97.03152687 55.35852992
0.61834080 -97.48564367 55.57746183
0.61962097 -97.91387948 55.76664357
0.62090115 -98.23879413 55.89598485
0.62218132 -98.41177303 55.94867111
0.62346298 -98.41541480 55.92162601
0.62474315 -98.26069768 55.82037096
0.62602333 -97.95822291 55.65177474
0.62730350 -97.53873510 55.43280237
0.62858368 -97.04717410 55.18597324
0.62986533 -96.53993829 54.93507132
0.63114551 -96.07282959 54.70102968
0.63242568 -95.69737088 54.50204964
0.63370586 -95.43806953 54.34787845
0.63498751 -95.27977494 54.23283041
0.63626768 -95.19659896 54.15119669
0.63754786 -95.17080574 54.10111230
0.63882951 -95.19995738 54.08334672
0.64010969 -95.28911563 54.10251420
0.64139134 -95.45297523 54.16610622
0.64267152 -95.69920682 54.27731794
0.64395169 -96.00204599 54.42119574
0.64523334 -96.31647042 54.57396716
0.64651352 -96.59400078 54.70855395
0.64779517 -96.78515965 54.79885763
0.64907535 -96.85631979 54.82719507
0.65035700 -96.79269839 54.78681003
0.65163865 -96.59596084 54.68179269
0.65291883 -96.26092509 54.50911924
0.65420048 -95.79027985 54.27182269
0.65548066 -95.20402004 53.98086627
0.65676231 -94.55464296 53.66590578
0.65804396 -93.90344480 53.36373380
0.65932414 -93.29167336 53.10039840
0.66060579 -92.74035757 52.88424656
0.66188745 -92.25083772 52.70774417
0.66316910 -91.83226862 52.56391490
0.66444927 -91.49167658 52.45038725
0.66573093 -91.21290749 52.35555450
0.66701258 -90.93095243 52.25530974
0.66829423 -90.59617995 52.13374896
0.66957589 -90.20846026 51.99537365
0.67085754 -89.78484831 51.85705776
0.67213771 -89.30990994 51.71007458
0.67341937 -88.72083327 51.51688528
0.67470102 -87.96106221 51.23851746
0.67598267 -87.03515609 50.87171873
0.67726433 -86.01889840 50.45102984
0.67854598 -85.03726956 50.03986668
0.67982763 -84.16085058 49.67468695
0.68110929 -83.39368437 49.36672322
0.68239094 -82.72112379 49.12218722
0.68367259 -82.12091300 48.93513609
0.68495573 -81.57329544 48.79600704
0.68623738 -81.04610076 48.68352688
0.68751903 -80.50896174 48.57273601
0.68880069 -79.94558454 48.44223100
0.69008234 -79.37090296 48.28603383
0.69136399 -78.84353836 48.13124229
0.69264712 -78.39523102 47.99674566
0.69392878 -77.99480517 47.87491876
0.69521043 -77.57580636 47.73782752
0.69649208 -77.09868747 47.56808451
0.69777522 -76.54495650 47.35401780
0.69905687 -75.89790587 47.08227483
0.70033852 -75.13983623 46.74216595
0.70162165 -74.29923428 46.35903564
0.70290331 -73.41781424 45.97018996
0.70418644 -72.54624132 45.61749592
0.70546809 -71.73164383 45.33613771
0.70675122 -71.00296674 45.13281124
0.70803288 -70.40206467 45.01038210
0.70931601 -69.92614953 44.93935237
0.71059766 -69.51988852 44.87054302
0.71188079 -69.10631353 44.75866911
0.71316245 -68.64219286 44.58336420
0.71444558 -68.11171021 44.33928636
0.71572723 -67.52802090 44.03849943
0.71701036 -66.90956679 43.69731950
0.71829349 -66.28492682 43.34456378
0.71957515 -65.66674069 43.00647821
0.72085828 -65.06047965 42.70867761
0.72214141 -64.47542817 42.46943637
0.72342454 -63.89380624 42.26973893
0.72470620 -63.30540442 42.08534264
0.72598933 -62.69718120 41.88660823
0.72727246 -62.06492234 41.65369524
0.72855559 -61.43763667 41.40441665
0.72983872 -60.86425725 41.18125822
0.73112185 -60.37877532 41.01569292
0.73240351 -59.97808621 40.90687921
0.73368664 -59.60416172 40.80540580
0.73496977 -59.19670764 40.65949820
0.73625290 -58.73145197 40.44917555
0.73753603 -58.20228402 40.17076429
0.73881916 -57.65691757 39.86825152
0.74010230 -57.15574486 39.59553525
0.74138543 -56.76782318 39.41334866
0.74266856 -56.50570909 39.33240988
0.74395317 -56.30336367 39.29270090
0.74523630 -56.10661173 39.24446445
0.74651943 -55.86830683 39.14417999
0.74780256 -55.59441752 38.99753478
0.74908569 -55.33729407 38.85421456
0.75036883 -55.17421710 38.78699452
0.75165344 -55.14925373 38.83855547
0.75293657 -55.18447415 38.93887352
0.75421970 -55.18299449 38.99840716
0.75550431 -55.08956739 38.96468185
0.75678744 -54.88564597 38.81903165
0.75807057 -54.60530888 38.59164167
0.75935518 -54.31664446 38.34243441
0.76063831 -54.10263046 38.14140969
0.76192145 -54.01178987 38.02595492
0.76320605 -54.02420127 37.97896517
0.76448919 -54.07384500 37.95201723
0.76577380 -54.10892355 37.91407039
0.76705693 -54.09420522 37.84530337
0.76834154 -54.00618080 37.73284948
0.76962467 -53.83883787 37.57797739
0.77090928 -53.59533158 37.38763987
0.77219389 -53.29519996 37.18066375
0.77347702 -52.96028670 36.97612274
0.77476163 -52.60511746 36.78292313
0.77604476 -52.21996593 36.58615803
0.77732937 -51.79925114 36.37255289
0.77861398 -51.34120759 36.13288549
0.77989859 -50.84730764 35.86484740
0.78118172 -50.32934767 35.57562802
0.78246633 -49.80486153 35.27710441
0.78375094 -49.29074174 34.98025659
0.78503555 -48.80158759 34.69444975
0.78632016 -48.34841050 34.42723625
0.78760477 -47.92772774 34.17603352
0.78888790 -47.52848518 33.93519874
0.79017251 -47.13021275 33.69328601
0.79145712 -46.71027097 33.43958656
0.79274173 -46.24435498 33.16135050
0.79402634 -45.71216210 32.84717034
0.79531095 -45.10641481 32.49449417
0.79659556 -44.43204545 32.10753146
0.79788017 -43.73602377 31.72062440
0.79916626 -43.07525409 31.37366650
0.80045087 -42.48779481 31.09058580
0.80173548 -41.96757538 30.86326187
0.80302009 -41.46534643 30.65345676
0.80430470 -40.94241612 30.42968654
0.80558931 -40.36849953 30.16718228
0.80687540 -39.73951413 29.86133894
0.80816001 -39.06615274 29.52166083
0.80944462 -38.37966556 29.17242345
0.81072923 -37.73621920 28.85077579
0.81201531 -37.15782785 28.56787342
0.81329992 -36.59517462 28.29029003
0.81458453 -35.98248953 27.97631659
0.81587062 -35.24369792 27.58014690
0.81715523 -34.39781228 27.11565002
0.81844132 -33.59044508 26.66953650
0.81972593 -32.96751857 26.32678875
0.82101202 -32.52386866 26.09023920
0.82229663 -32.11557601 25.88549683
0.82358272 -31.62891400 25.64949534
0.82486733 -31.01500169 25.35339187
0.82615341 -30.26626448 24.99525910
0.82743802 -29.39916483 24.58910318
0.82872411 -28.41691270 24.14389355
0.83001020 -27.27006255 23.64836531
0.83129481 -25.96504707 23.12434046
0.83258090 -24.61370964 22.62580739
0.83386699 -23.39517070 22.19241511
0.83515307 -22.34068427 21.79912431
0.83643768 -21.32642840 21.39971423
0.83772377 -20.28298390 20.97692800
0.83900986 -19.18504022 20.53075781
0.84029595 -18.04824991 20.07413572
0.84158204 -16.90053221 19.63157445
0.84286812 -15.77771499 19.23009409
0.84415421 -14.70673627 18.88966405
0.84544030 -13.67892730 18.60129737
0.84672639 -12.68283891 18.34499248
0.84801248 -11.70672797 18.10152253
0.84929856 -10.75195518 17.84872941
0.85058465 -9.82505776 17.57252895
0.85187074 -8.92996200 17.25433808
0.85315683 -8.04520865 16.89294422
0.85444292 -7.13271740 16.49852896
0.85572900 -6.17194544 16.09729179
0.85701657 -5.16516835 15.72551789
0.85830266 -4.11746275 15.43787906
0.85958875 -2.99573640 15.30786193
0.86087484 -1.80590145 15.36577499
0.86216092 -0.66409089 15.54729583
0.86344849 0.24872080 15.68827021
0.86473458 0.87942830 15.67908133
0.86602067 1.34037671 15.54574690
0.86730823 1.73190425 15.32098955
0.86859432 2.10130318 15.00278469
0.86988189 2.49236022 14.59515409
0.87116797 2.96078561 14.12102805
0.87245406 3.55199841 13.60953970
0.87374163 4.26245382 13.06414072
0.87502772 5.02313453 12.44523007
0.87631528 5.76541241 11.71954580
0.87760285 6.47752456 10.90082251
0.87888894 7.22639433 10.07085674
0.88017650 8.05786332 9.30062801
0.88146259 8.99649920 8.64593732
0.88275016 10.01828648 8.12274522
0.88403773 11.04587018 7.68527489
0.88532529 12.01921280 7.28396577
0.88661138 12.91408497 6.89969127
0.88789895 13.74534969 6.55787208
0.88918651 14.51672168 6.26156012
0.89047408 15.23032930 5.99874439
0.89176165 15.88611133 5.74611287
0.89304773 16.49000081 5.48977969
0.89433530 17.05195189 5.22651674
0.89562287 17.58493386 4.96121477
0.89691043 18.10291087 4.70493673
0.89819800 18.61893620 4.47066656
0.89948556 19.15790215 4.29471154
0.90077313 19.73271760 4.19989630
0.90206070 20.33525904 4.18603708
0.90334974 20.95136151 4.25085432
0.90463731 21.58524564 4.41661329
0.90592487 22.25418672 4.69932099
0.90721244 22.95453487 5.07394243
0.90850001 23.65669076 5.49332611
0.90978757 24.31210217 5.91102784
0.91107662 24.86140924 6.28956130
0.91236418 25.28659129 6.62316876
0.91365175 25.59955845 6.91737651
0.91494080 25.85401269 7.18722720
0.91622836 26.11662262 7.44585894
0.91751593 26.41191859 7.70586359
0.91880497 26.74233874 7.98417671
0.92009254 27.09136107 8.28651168
0.92138158 27.44259268 8.61335118
0.92266915 27.76112896 8.96118223
0.92395819 28.01541840 9.33311281
0.92524576 28.20705316 9.74047576
0.92653481 28.35414577 10.19121959
0.92782237 28.49505908 10.67766416
0.92911142 28.69274586 11.16846719
0.93040046 28.97240164 11.63313899
0.93168803 29.30154560 12.05039643
0.93297707 29.60011990 12.41182615
0.93426612 29.78338059 12.73256871
0.93555516 29.82945172 13.04432334
0.93684273 29.76369766 13.39113519
0.93813177 29.61333847 13.80459041
0.93942082 29.42529873 14.28595298
0.94070986 29.24787859 14.82189435
0.94199891 29.11309739 15.40078364
0.94328795 29.04134725 16.01372503
0.94457700 29.01967429 16.67330310
0.94586604 29.01470315 17.40996364
0.94715361 29.00638950 18.24854691
0.94844265 28.98816448 19.18581647
0.94973317 28.97853717 20.17696905
0.95102222 28.99072119 21.14265714
0.95231126 29.01705170 21.99987458
0.95360031 29.02702295 22.72899595
0.95488935 29.00180171 23.36203281
0.95617840 28.93139699 23.95896587
0.95746744 28.79205489 24.58312502
0.95875796 28.55151306 25.29757036
0.96004701 28.21449215 26.12404155
0.96133605 27.81870347 27.05128972
0.96262510 27.43059118 28.03782674
0.96391562 27.11052392 29.03325263
0.96520467 26.86614015 30.03007043
