# y/t    Temp_mean   Temp_std
0.31155779 0.83413001 0.00185170
0.31658291 0.83467340 0.00185817
0.32160804 0.83522586 0.00186356
0.32663317 0.83577990 0.00186800
0.33165829 0.83633572 0.00187317
0.33668342 0.83689918 0.00187644
0.34170854 0.83746264 0.00187972
0.34673367 0.83802941 0.00188331
0.35175879 0.83860037 0.00188663
0.35678392 0.83916819 0.00188960
0.36180905 0.83974315 0.00189087
0.36683417 0.84031480 0.00189236
0.37185930 0.84088755 0.00189372
0.37688442 0.84145990 0.00189300
0.38190955 0.84203109 0.00189168
0.38693467 0.84261389 0.00190476
0.39195980 0.84320192 0.00192211
0.39698492 0.84387793 0.00201706
0.40201005 0.84457737 0.00213625
0.40703518 0.84555346 0.00242523
0.41206030 0.84659782 0.00276840
0.41708543 0.84807339 0.00323199
0.42211055 0.84971193 0.00376460
0.42713568 0.85166562 0.00419539
0.43216080 0.85375191 0.00461799
0.43718593 0.85581991 0.00466136
0.44221106 0.85788725 0.00461700
0.44723618 0.85965213 0.00412452
0.45226131 0.86139025 0.00358300
0.45728643 0.86269298 0.00292754
0.46231156 0.86399376 0.00225998
0.46733668 0.86482510 0.00182793
0.47236181 0.86560193 0.00142734
0.47738693 0.86604446 0.00125331
0.48241206 0.86641173 0.00112656
0.48743719 0.86661241 0.00109460
0.49246231 0.86675092 0.00110791
0.49748744 0.86680493 0.00116480
0.50251256 0.86681851 0.00125785
0.50753769 0.86679945 0.00137135
0.51256281 0.86676880 0.00150661
0.51758794 0.86673809 0.00164791
0.52261307 0.86673764 0.00179393
0.52763819 0.86676001 0.00193757
0.53266332 0.86682227 0.00207113
0.53768844 0.86692538 0.00219729
0.54271357 0.86706921 0.00231418
0.54773869 0.86726786 0.00242519
0.55276382 0.86749464 0.00253281
0.55778894 0.86779037 0.00264082
0.56281407 0.86811470 0.00274926
0.56783920 0.86847339 0.00285609
0.57286432 0.86887062 0.00296055
0.57788945 0.86927629 0.00306266
0.58291457 0.86972251 0.00314665
0.58793970 0.87016418 0.00322353
0.59296482 0.87062792 0.00325899
0.59798995 0.87108725 0.00326655
0.60301508 0.87152829 0.00323779
0.60804020 0.87194752 0.00313701
0.61306533 0.87232740 0.00302608
0.61809045 0.87263275 0.00281449
0.62311558 0.87284835 0.00260474
0.62814070 0.87297136 0.00242546
0.63316583 0.87289845 0.00239652
0.63819095 0.87272548 0.00266941
0.64321608 0.87233230 0.00330282
0.64824121 0.87180322 0.00416102
0.65326633 0.87117081 0.00518501
0.65829146 0.87044921 0.00601394
0.66331658 0.86972877 0.00669617
0.66834171 0.86903980 0.00705205
0.67336683 0.86831329 0.00701232
0.67839196 0.86750374 0.00689995
0.68341709 0.86651598 0.00675169
0.68844221 0.86533204 0.00671881
0.69346734 0.86409169 0.00686548
0.69849246 0.86288697 0.00697224
0.70351759 0.86185777 0.00686805
0.70854271 0.86094493 0.00656817
0.71356784 0.86018364 0.00591600
0.71859296 0.85939346 0.00513236
0.72361809 0.85857922 0.00427207
0.72864322 0.85769180 0.00336386
0.73366834 0.85683937 0.00251646
0.73869347 0.85598151 0.00172755
0.74371859 0.85527545 0.00121525
0.74874372 0.85459204 0.00097983
0.75376884 0.85390253 0.00112507
0.75879397 0.85318039 0.00161674
0.76381910 0.85210741 0.00264010
0.76884422 0.85073926 0.00415220
0.77386935 0.84850774 0.00693137
0.77889447 0.84579933 0.01041696
0.78391960 0.84237130 0.01487865
0.78894472 0.83871767 0.01966737
0.79396985 0.83573491 0.02313592
0.79899497 0.83306983 0.02603968
0.80402010 0.83120853 0.02636026
0.80904523 0.82952130 0.02611929
0.81407035 0.82692550 0.02446804
0.81909548 0.82402192 0.02309490
0.82412060 0.82013145 0.02241103
0.82914573 0.81599396 0.02298001
0.83417085 0.81239960 0.02321885
0.83919598 0.80910338 0.02308289
0.84422111 0.80617881 0.02070602
0.84924623 0.80342760 0.01706072
0.85427136 0.80056406 0.01234144
0.85929648 0.79768530 0.00714332
0.86432161 0.79543491 0.00287722
0.86934673 0.79425058 0.00119000
0.87437186 0.79350636 0.00281742
0.87939698 0.79375889 0.00312962
0.88442211 0.79411398 0.00324631
0.88944724 0.79471744 0.00280234
0.89447236 0.79532959 0.00233397
0.89949749 0.79595409 0.00183907
0.90452261 0.79657048 0.00139539
0.90954774 0.79700282 0.00122648
0.91457286 0.79740351 0.00111775
0.91959799 0.79771087 0.00110607
0.92462312 0.79798117 0.00111980
0.92964824 0.79823169 0.00116002
0.93467337 0.79846283 0.00120053
0.93969849 0.79873183 0.00125267
0.94472362 0.79895208 0.00128882
0.94974874 0.79916130 0.00132423
0.95477387 0.79937659 0.00134676
0.95979899 0.79960809 0.00135487
0.96482412 0.79984727 0.00136209
0.96984925 0.80014989 0.00136007
0.97487437 0.80047123 0.00135536
0.97989950 0.80079386 0.00135064
0.98492462 0.80115504 0.00134670
0.98994975 0.80151656 0.00134290
0.99497487 0.80130617 0.00131318
1.00000000 0.79824444 0.00116101
