# y/t    Temp_mean   Temp_std
0.45226131 0.88732514 0.00062229
0.45728643 0.88746116 0.00053214
0.46231156 0.88761111 0.00049176
0.46733668 0.88751097 0.00046993
0.47236181 0.88739572 0.00044735
0.47738693 0.88716251 0.00042240
0.48241206 0.88690600 0.00042452
0.48743719 0.88659838 0.00048300
0.49246231 0.88628459 0.00059611
0.49748744 0.88595433 0.00075432
0.50251256 0.88564645 0.00093856
0.50753769 0.88534507 0.00113940
0.51256281 0.88510125 0.00133905
0.51758794 0.88487358 0.00154153
0.52261307 0.88473965 0.00171834
0.52763819 0.88463651 0.00188981
0.53266332 0.88461229 0.00203765
0.53768844 0.88464143 0.00217776
0.54271357 0.88472968 0.00230843
0.54773869 0.88488551 0.00243505
0.55276382 0.88507356 0.00255824
0.55778894 0.88533951 0.00267602
0.56281407 0.88563169 0.00279038
0.56783920 0.88596802 0.00289522
0.57286432 0.88633787 0.00298245
0.57788945 0.88672722 0.00305643
0.58291457 0.88715030 0.00308201
0.58793970 0.88757424 0.00309294
0.59296482 0.88800826 0.00302524
0.59798995 0.88842368 0.00291404
0.60301508 0.88881334 0.00275066
0.60804020 0.88912559 0.00250459
0.61306533 0.88940239 0.00229877
0.61809045 0.88953701 0.00213708
0.62311558 0.88961267 0.00221601
0.62814070 0.88959975 0.00258475
0.63316583 0.88950318 0.00315861
0.63819095 0.88938683 0.00382329
0.64321608 0.88926035 0.00441808
0.64824121 0.88916695 0.00483167
0.65326633 0.88908774 0.00515941
0.65829146 0.88895584 0.00515691
0.66331658 0.88875208 0.00513851
0.66834171 0.88842780 0.00506555
0.67336683 0.88789170 0.00500472
0.67839196 0.88726875 0.00504630
0.68341709 0.88651807 0.00519641
0.68844221 0.88580386 0.00534576
0.69346734 0.88511051 0.00550154
0.69849246 0.88457947 0.00540483
0.70351759 0.88410239 0.00513989
0.70854271 0.88365790 0.00475000
0.71356784 0.88318417 0.00423190
0.71859296 0.88266927 0.00367327
0.72361809 0.88213107 0.00309305
0.72864322 0.88158278 0.00250976
0.73366834 0.88107940 0.00198769
0.73869347 0.88059519 0.00149715
0.74371859 0.88021961 0.00115420
0.74874372 0.87987912 0.00086451
0.75376884 0.87958435 0.00063957
0.75879397 0.87934752 0.00049508
0.76381910 0.87912698 0.00037435
0.76884422 0.87892735 0.00028237
0.77386935 0.87874646 0.00021852
0.77889447 0.87857191 0.00016611
0.78391960 0.87840642 0.00013102
0.78894472 0.87825070 0.00011229
0.79396985 0.87809800 0.00010568
0.79899497 0.87795307 0.00010872
0.80402010 0.87781246 0.00011670
0.80904523 0.87767494 0.00012605
0.81407035 0.87754227 0.00013589
0.81909548 0.87741245 0.00014452
0.82412060 0.87728524 0.00015241
0.82914573 0.87716089 0.00015926
0.83417085 0.87703667 0.00016529
0.83919598 0.87691507 0.00017045
0.84422111 0.87679609 0.00017462
0.84924623 0.87667916 0.00017870
0.85427136 0.87656517 0.00018173
0.85929648 0.87645381 0.00018384
0.86432161 0.87634391 0.00018610
0.86934673 0.87623732 0.00018823
0.87437186 0.87613106 0.00019100
0.87939698 0.87602519 0.00019273
0.88442211 0.87592014 0.00019433
0.88944724 0.87581305 0.00019578
0.89447236 0.87570603 0.00019717
0.89949749 0.87559389 0.00019927
0.90452261 0.87548152 0.00020101
0.90954774 0.87536398 0.00020247
0.91457286 0.87524507 0.00020426
0.91959799 0.87513555 0.00020575
0.92462312 0.87502919 0.00020761
0.92964824 0.87494647 0.00020829
0.93467337 0.87488856 0.00020932
0.93969849 0.87481946 0.00021057
0.94472362 0.87473239 0.00021088
0.94974874 0.87464176 0.00021164
0.95477387 0.87454461 0.00021267
0.95979899 0.87444268 0.00021372
0.96482412 0.87434284 0.00021424
0.96984925 0.87425370 0.00021436
0.97487437 0.87416732 0.00021468
0.97989950 0.87408095 0.00021564
0.98492462 0.87399416 0.00021568
0.98994975 0.87390738 0.00021579
0.99497487 0.87399298 0.00021450
1.00000000 0.87494127 0.00020831
