# y/t    Temp_mean   Temp_std
0.00000000 0.87487857 0.00028793
0.00502513 0.87401260 0.00029153
0.01005025 0.87350591 0.00029603
0.01507538 0.87342269 0.00029518
0.02010050 0.87333946 0.00029437
0.02512563 0.87325893 0.00029347
0.03015075 0.87318377 0.00029240
0.03517588 0.87310861 0.00029138
0.04020101 0.87303732 0.00028961
0.04522613 0.87296821 0.00028797
0.05025126 0.87289989 0.00028650
0.05527638 0.87283606 0.00028561
0.06030151 0.87277270 0.00028398
0.06532663 0.87271117 0.00028194
0.07035176 0.87265268 0.00027943
0.07537688 0.87259531 0.00027816
0.08040201 0.87254205 0.00027655
0.08542714 0.87249129 0.00027471
0.09045226 0.87244095 0.00027280
0.09547739 0.87239683 0.00027105
0.10050251 0.87235411 0.00026905
0.10552764 0.87231328 0.00026665
0.11055276 0.87227778 0.00026401
0.11557789 0.87224392 0.00026122
0.12060302 0.87221413 0.00025802
0.12562814 0.87218847 0.00025441
0.13065327 0.87216448 0.00025117
0.13567839 0.87214603 0.00024776
0.14070352 0.87213020 0.00024406
0.14572864 0.87211650 0.00023946
0.15075377 0.87210938 0.00023557
0.15577889 0.87210379 0.00023192
0.16080402 0.87210194 0.00022829
0.16582915 0.87210543 0.00022443
0.17085427 0.87210904 0.00022047
0.17587940 0.87211892 0.00021644
0.18090452 0.87213226 0.00021260
0.18592965 0.87214566 0.00020910
0.19095477 0.87216972 0.00020472
0.19597990 0.87219462 0.00020093
0.20100503 0.87222263 0.00019718
0.20603015 0.87225806 0.00019312
0.21105528 0.87229442 0.00018886
0.21608040 0.87233688 0.00018423
0.22110553 0.87238386 0.00017961
0.22613065 0.87243096 0.00017510
0.23115578 0.87248915 0.00017198
0.23618090 0.87254794 0.00016723
0.24120603 0.87261093 0.00016307
0.24623116 0.87268150 0.00015827
0.25125628 0.87275208 0.00015361
0.25628141 0.87283067 0.00014870
0.26130653 0.87291281 0.00014454
0.26633166 0.87299600 0.00014089
0.27135678 0.87309009 0.00013566
0.27638191 0.87318422 0.00013089
0.28140704 0.87328385 0.00012672
0.28643216 0.87338947 0.00012193
0.29145729 0.87349593 0.00011823
0.29648241 0.87361181 0.00011413
0.30150754 0.87372949 0.00011071
0.30653266 0.87385025 0.00010760
0.31155779 0.87397909 0.00010414
0.31658291 0.87410712 0.00010177
0.32160804 0.87424292 0.00010052
0.32663317 0.87438262 0.00009903
0.33165829 0.87452330 0.00009871
0.33668342 0.87467315 0.00009943
0.34170854 0.87482300 0.00010102
0.34673367 0.87497730 0.00010325
0.35175879 0.87513678 0.00010539
0.35678392 0.87529381 0.00010989
0.36180905 0.87546128 0.00011444
0.36683417 0.87563286 0.00012402
0.37185930 0.87580723 0.00013444
0.37688442 0.87601633 0.00016782
0.38190955 0.87623628 0.00021354
0.38693467 0.87656378 0.00031966
0.39195980 0.87693669 0.00046710
0.39698492 0.87755121 0.00072177
0.40201005 0.87824685 0.00103809
0.40703518 0.87926872 0.00140794
0.41206030 0.88039645 0.00184479
0.41708543 0.88174155 0.00219528
0.42211055 0.88317970 0.00255909
0.42713568 0.88462278 0.00266299
0.43216080 0.88607078 0.00268340
0.43718593 0.88737978 0.00239482
0.44221106 0.88864775 0.00204491
0.44723618 0.88969384 0.00158755
0.45226131 0.89072959 0.00122346
0.45728643 0.89145116 0.00108424
0.46231156 0.89218773 0.00116075
0.46733668 0.89262433 0.00131112
0.47236181 0.89304095 0.00149884
0.47738693 0.89328396 0.00162614
0.48241206 0.89348668 0.00173509
0.48743719 0.89360680 0.00180066
0.49246231 0.89369348 0.00183833
0.49748744 0.89374195 0.00185021
0.50251256 0.89377551 0.00183258
0.50753769 0.89379652 0.00180076
0.51256281 0.89382437 0.00174757
0.51758794 0.89385434 0.00168948
0.52261307 0.89391421 0.00162687
0.52763819 0.89398861 0.00156545
0.53266332 0.89409420 0.00150824
0.53768844 0.89422672 0.00145112
0.54271357 0.89438771 0.00139484
0.54773869 0.89457842 0.00134037
0.55276382 0.89478474 0.00128630
0.55778894 0.89501966 0.00124967
0.56281407 0.89526523 0.00122230
0.56783920 0.89551901 0.00121906
0.57286432 0.89577942 0.00124281
0.57788945 0.89603624 0.00129032
0.58291457 0.89628276 0.00139383
0.58793970 0.89651688 0.00151633
0.59296482 0.89670699 0.00172777
0.59798995 0.89685408 0.00199877
0.60301508 0.89694056 0.00235124
0.60804020 0.89691500 0.00284795
0.61306533 0.89684170 0.00339173
0.61809045 0.89659920 0.00411934
0.62311558 0.89629032 0.00489110
0.62814070 0.89587272 0.00575605
0.63316583 0.89537034 0.00659691
0.63819095 0.89485857 0.00736916
0.64321608 0.89437603 0.00791085
0.64824121 0.89393298 0.00820080
0.65326633 0.89351262 0.00835682
0.65829146 0.89302822 0.00822274
0.66331658 0.89245655 0.00807767
0.66834171 0.89174536 0.00789973
0.67336683 0.89079084 0.00774171
0.67839196 0.88975113 0.00767453
0.68341709 0.88859680 0.00769406
0.68844221 0.88756603 0.00763769
0.69346734 0.88658784 0.00755380
0.69849246 0.88584962 0.00717919
0.70351759 0.88517549 0.00664195
0.70854271 0.88454490 0.00598562
0.71356784 0.88388190 0.00520415
0.71859296 0.88319085 0.00440236
0.72361809 0.88249123 0.00359918
0.72864322 0.88183421 0.00286622
0.73366834 0.88125190 0.00223713
0.73869347 0.88070748 0.00166480
0.74371859 0.88030039 0.00128460
0.74874372 0.87993468 0.00096356
0.75376884 0.87962092 0.00071721
0.75879397 0.87937246 0.00056082
0.76381910 0.87914196 0.00042892
0.76884422 0.87893258 0.00032937
0.77386935 0.87874337 0.00025928
0.77889447 0.87856265 0.00020211
0.78391960 0.87839189 0.00016417
0.78894472 0.87822980 0.00014261
0.79396985 0.87807257 0.00013146
0.79899497 0.87792361 0.00013290
0.80402010 0.87777813 0.00013867
0.80904523 0.87763685 0.00014832
0.81407035 0.87750221 0.00015873
0.81909548 0.87737006 0.00016966
0.82412060 0.87723955 0.00017959
0.82914573 0.87711240 0.00018842
0.83417085 0.87698605 0.00019648
0.83919598 0.87686246 0.00020485
0.84422111 0.87674124 0.00021189
0.84924623 0.87662217 0.00021869
0.85427136 0.87650718 0.00022396
0.85929648 0.87639393 0.00022979
0.86432161 0.87628359 0.00023519
0.86934673 0.87617613 0.00024084
0.87437186 0.87606836 0.00024518
0.87939698 0.87596249 0.00024987
0.88442211 0.87585655 0.00025542
0.88944724 0.87574879 0.00025982
0.89447236 0.87564174 0.00026341
0.89949749 0.87552961 0.00026708
0.90452261 0.87541724 0.00027119
0.90954774 0.87529993 0.00027528
0.91457286 0.87518238 0.00027863
0.91959799 0.87507238 0.00028163
0.92462312 0.87496570 0.00028463
0.92964824 0.87488370 0.00028770
0.93467337 0.87482623 0.00028895
0.93969849 0.87475768 0.00029035
0.94472362 0.87467165 0.00029196
0.94974874 0.87458144 0.00029352
0.95477387 0.87448501 0.00029472
0.95979899 0.87438463 0.00029559
0.96482412 0.87428570 0.00029706
0.96984925 0.87419751 0.00029774
0.97487437 0.87411242 0.00029787
0.97989950 0.87402698 0.00029733
0.98492462 0.87394133 0.00029718
0.98994975 0.87385570 0.00029711
0.99497487 0.87394048 0.00029550
1.00000000 0.87487857 0.00028793
