# s/c   P_w_mean    P_w_std
0.11558532 0.94049310 0.00012688
0.11687141 0.93923897 0.00013036
0.11817228 0.93796553 0.00013390
0.11947315 0.93667283 0.00013749
0.12075924 0.93536091 0.00014113
0.12206011 0.93402986 0.00014483
0.12336098 0.93267975 0.00014858
0.12466185 0.93131067 0.00015237
0.12594794 0.92992275 0.00015622
0.12724881 0.92851611 0.00016011
0.12854968 0.92709088 0.00016404
0.12983577 0.92561606 0.00016801
0.13113664 0.92407828 0.00017503
0.13243751 0.92253245 0.00018053
0.13372359 0.92097654 0.00018510
0.13502447 0.91940649 0.00018920
0.13632534 0.91782449 0.00019288
0.13761142 0.91623257 0.00019591
0.13891229 0.91462912 0.00019855
0.14019838 0.91300003 0.00020195
0.14149925 0.91132263 0.00020833
0.14280012 0.90958688 0.00021726
0.14408621 0.90781452 0.00022793
0.14538708 0.90605009 0.00023955
0.14668795 0.90431994 0.00024773
0.14797404 0.90262479 0.00025110
0.14927491 0.90095256 0.00025194
0.15056100 0.89927919 0.00025188
0.15186187 0.89758935 0.00025220
0.15316274 0.89589248 0.00025321
0.15444883 0.89420568 0.00025427
0.15574970 0.89252649 0.00025439
0.15703579 0.89083740 0.00025399
0.15833666 0.88914306 0.00025297
0.15963753 0.88746155 0.00025052
0.16092362 0.88579832 0.00024649
0.16222449 0.88411129 0.00024225
0.16351058 0.88233758 0.00024273
0.16481145 0.88048216 0.00025037
0.16611232 0.87858951 0.00026428
0.16739841 0.87669674 0.00028103
0.16869928 0.87482471 0.00029372
0.16998537 0.87297513 0.00030134
0.17128624 0.87114522 0.00030575
0.17257232 0.86933117 0.00030772
0.17387319 0.86752871 0.00030815
0.17517407 0.86573333 0.00030746
0.17646015 0.86394047 0.00030596
0.17776102 0.86214585 0.00030374
0.17904711 0.86034683 0.00030088
0.18034798 0.85854018 0.00029743
0.18163407 0.85672292 0.00029371
0.18293494 0.85488768 0.00029062
0.18422103 0.85302009 0.00029000
0.18552190 0.85111229 0.00029215
0.18680799 0.84917208 0.00029641
0.18810886 0.84722868 0.00029997
0.18939495 0.84531031 0.00029763
0.19069582 0.84341578 0.00028931
0.19199669 0.84149894 0.00028055
0.19328278 0.83949158 0.00027786
0.19458365 0.83739463 0.00028348
0.19586974 0.83525026 0.00029622
0.19717061 0.83308171 0.00031229
0.19845669 0.83089971 0.00032574
0.19975757 0.82869443 0.00033687
0.20104365 0.82646513 0.00034667
0.20234452 0.82423435 0.00035141
0.20363061 0.82201907 0.00034852
0.20493148 0.81983027 0.00033844
0.20621757 0.81763388 0.00032705
0.20750366 0.81535840 0.00032182
0.20880453 0.81298902 0.00032482
0.21009062 0.81055448 0.00033496
0.21139149 0.80808979 0.00034873
0.21267758 0.80561639 0.00036033
0.21397845 0.80312557 0.00036863
0.21526454 0.80060016 0.00037618
0.21656541 0.79803040 0.00038494
0.21785149 0.79541299 0.00039599
0.21915236 0.79275207 0.00040928
0.22043845 0.79005652 0.00042390
0.22173932 0.78733767 0.00043781
0.22302541 0.78460384 0.00045009
0.22432628 0.78185777 0.00046079
0.22561237 0.77908934 0.00047149
0.22689846 0.77627796 0.00048498
0.22819933 0.77341829 0.00050252
0.22948542 0.77052086 0.00052418
0.23078629 0.76760082 0.00054859
0.23207238 0.76467120 0.00057289
0.23337325 0.76174014 0.00059492
0.23465933 0.75881511 0.00061325
0.23594542 0.75590549 0.00062794
0.23724629 0.75301992 0.00063985
0.23853238 0.75015866 0.00064989
0.23983325 0.74731349 0.00065882
0.24111934 0.74447158 0.00066748
0.24240543 0.74162204 0.00067711
0.24370630 0.73876375 0.00068814
0.24499239 0.73590588 0.00070044
0.24629326 0.73306087 0.00071381
0.24757935 0.73023934 0.00072715
0.24886543 0.72744972 0.00073845
0.25016630 0.72469275 0.00074729
0.25145239 0.72196458 0.00075420
0.25275326 0.71926167 0.00076030
0.25403935 0.71658118 0.00076746
0.25532544 0.71392417 0.00077622
0.25662631 0.71129294 0.00078609
0.25791240 0.70869234 0.00079625
0.25919849 0.70613238 0.00080555
0.26049936 0.70362180 0.00081217
0.26178545 0.70116367 0.00081488
0.26307153 0.69875267 0.00081442
0.26437240 0.69638155 0.00081299
0.26565849 0.69403640 0.00081283
0.26695936 0.69169259 0.00081597
0.26824545 0.68934116 0.00082229
0.26953154 0.68699011 0.00083144
0.27083241 0.68466449 0.00084242
0.27211850 0.68240659 0.00084978
0.27340459 0.68023592 0.00085171
0.27470546 0.67814345 0.00085020
0.27599154 0.67609979 0.00084733
0.27727763 0.67407311 0.00084743
0.27857850 0.67206169 0.00085098
0.27986459 0.67007681 0.00085610
0.28115068 0.66813267 0.00086192
0.28243677 0.66623966 0.00086383
0.28373764 0.66440500 0.00086017
0.28502373 0.66264695 0.00085763
0.28630981 0.66095796 0.00085966
0.28761068 0.65931647 0.00086180
0.28889677 0.65769513 0.00086330
0.29018286 0.65609773 0.00086560
0.29148373 0.65457567 0.00086493
0.29276982 0.65315410 0.00085972
0.29405591 0.65182977 0.00085015
0.29534200 0.65058186 0.00083728
0.29664287 0.64937955 0.00082453
0.29792895 0.64820626 0.00081375
0.29921504 0.64706871 0.00080558
0.30051591 0.64598833 0.00079893
0.30180200 0.64499120 0.00079024
0.30308809 0.64408837 0.00077803
0.30437418 0.64327110 0.00076346
0.30567505 0.64251725 0.00074810
0.30696114 0.64179574 0.00073448
0.30824722 0.64108631 0.00072473
0.30953331 0.64038627 0.00071939
0.31083418 0.63970943 0.00071704
0.31212027 0.63908209 0.00071544
0.31340636 0.63852564 0.00071146
0.31469245 0.63804319 0.00070115
0.31599332 0.63762593 0.00068279
0.31727941 0.63727117 0.00065761
0.31856549 0.63698299 0.00062738
0.31985158 0.63675108 0.00059482
0.32115245 0.63655243 0.00056312
0.32243854 0.63636102 0.00053624
0.32372463 0.63614993 0.00051955
0.32501072 0.63590917 0.00051507
0.32629681 0.63564459 0.00052080
0.32759768 0.63536755 0.00053378
0.32888376 0.63509422 0.00054863
0.33016985 0.63484082 0.00055813
0.33145594 0.63461416 0.00056059
0.33275681 0.63441390 0.00055774
0.33404290 0.63423244 0.00055279
0.33532899 0.63405721 0.00055137
0.33661508 0.63388409 0.00055550
0.33790116 0.63371766 0.00056351
0.33918725 0.63356344 0.00057164
0.34048812 0.63341846 0.00057780
0.34177421 0.63327405 0.00058175
0.34306030 0.63311870 0.00058488
0.34434639 0.63294003 0.00058925
0.34563247 0.63272904 0.00059758
0.34693335 0.63248201 0.00061365
0.34821943 0.63220981 0.00063655
0.34950552 0.63193445 0.00066334
0.35079161 0.63167326 0.00069042
0.35207770 0.63143692 0.00071249
0.35336379 0.63122990 0.00072707
0.35466466 0.63104460 0.00073573
0.35595074 0.63086065 0.00074271
0.35723683 0.63065412 0.00075274
0.35852292 0.63041163 0.00076849
0.35980901 0.63013767 0.00078967
0.36109510 0.62984471 0.00081382
0.36238118 0.62953643 0.00084019
0.36368206 0.62921537 0.00086791
0.36496814 0.62889365 0.00089322
0.36625423 0.62858626 0.00091362
0.36754032 0.62830260 0.00092890
0.36882641 0.62803788 0.00094187
0.37011250 0.62777172 0.00095804
0.37139858 0.62748089 0.00098268
0.37269945 0.62716335 0.00101565
0.37398554 0.62683662 0.00105200
0.37527163 0.62651424 0.00108819
0.37655772 0.62620149 0.00112162
0.37784381 0.62589836 0.00114889
0.37912989 0.62559209 0.00116997
0.38041598 0.62526780 0.00118645
0.38170207 0.62492637 0.00119919
0.38298816 0.62458407 0.00120916
0.38428903 0.62425649 0.00121807
0.38557512 0.62394315 0.00122946
0.38686121 0.62363530 0.00124608
0.38814729 0.62332609 0.00126784
0.38943338 0.62300779 0.00129394
0.39071947 0.62267243 0.00132387
0.39200556 0.62231728 0.00135616
0.39329165 0.62194548 0.00138919
0.39457773 0.62155987 0.00142190
0.39586382 0.62115744 0.00145446
0.39714991 0.62073313 0.00148663
0.39843600 0.62028468 0.00151881
0.39973687 0.61982675 0.00154991
0.40102296 0.61939391 0.00157600
0.40230905 0.61902054 0.00159363
0.40359513 0.61870934 0.00160505
0.40488122 0.61842368 0.00162130
0.40616731 0.61813027 0.00164686
0.40745340 0.61781699 0.00167790
0.40873949 0.61748865 0.00170996
0.41002557 0.61716820 0.00173780
0.41131166 0.61687494 0.00175923
0.41259775 0.61660241 0.00177702
0.41388384 0.61632551 0.00179682
0.41516993 0.61602902 0.00181931
0.41645601 0.61571075 0.00184427
0.41774210 0.61534516 0.00187700
0.41902819 0.61489509 0.00192038
0.42031428 0.61433842 0.00197431
0.42160037 0.61370868 0.00203116
0.42288645 0.61308760 0.00207721
0.42417254 0.61251111 0.00210873
0.42545863 0.61197050 0.00213176
0.42674472 0.61144985 0.00215379
0.42803081 0.61093644 0.00217652
0.42931690 0.61042509 0.00219917
0.43060298 0.60990646 0.00222396
0.43188907 0.60936960 0.00225318
0.43317516 0.60880963 0.00228738
0.43446125 0.60822811 0.00232492
0.43574734 0.60762805 0.00236439
0.43703342 0.60701224 0.00240482
0.43831951 0.60638346 0.00244478
0.43960560 0.60574394 0.00248340
0.44089169 0.60509540 0.00252067
0.44217778 0.60444243 0.00255646
0.44346386 0.60379688 0.00258925
0.44474995 0.60316829 0.00261782
0.44603604 0.60255272 0.00264366
0.44732213 0.60192174 0.00267509
0.44860822 0.60123277 0.00272118
0.44989430 0.60046084 0.00278300
0.45118039 0.59963479 0.00285181
0.45246648 0.59883578 0.00290829
0.45375257 0.59809810 0.00294637
0.45503866 0.59741037 0.00297358
0.45632474 0.59677131 0.00299353
0.45761083 0.59618204 0.00300667
0.45889692 0.59565897 0.00300784
0.46018301 0.59520228 0.00299876
0.46146910 0.59477313 0.00299283
0.46275519 0.59432748 0.00299976
0.46404127 0.59381900 0.00302528
0.46532736 0.59324877 0.00306397
0.46661345 0.59268196 0.00309874
0.46789954 0.59215368 0.00312315
0.46917084 0.59165749 0.00314117
0.47045693 0.59116676 0.00316373
0.47174302 0.59065383 0.00319775
0.47302911 0.59011791 0.00323943
0.47431520 0.58957507 0.00328253
0.47560128 0.58904430 0.00332029
0.47688737 0.58854011 0.00334973
0.47817346 0.58806552 0.00337191
0.47945955 0.58761347 0.00339006
0.48074564 0.58716873 0.00340902
0.48203172 0.58671454 0.00343251
0.48331781 0.58623642 0.00346320
0.48460390 0.58573419 0.00350053
0.48587521 0.58522816 0.00353801
0.48716129 0.58473573 0.00357103
0.48844738 0.58426444 0.00359819
0.48973347 0.58381447 0.00362021
0.49101956 0.58337963 0.00364008
0.49230565 0.58295299 0.00366051
0.49359173 0.58252830 0.00368301
0.49487782 0.58210039 0.00370814
0.49616391 0.58166492 0.00373644
0.49743522 0.58122061 0.00376737
0.49872130 0.58076907 0.00380001
0.50000739 0.58031462 0.00383307
0.50129348 0.57986433 0.00386450
0.50257957 0.57942527 0.00389298
0.50386566 0.57900279 0.00391735
0.50515174 0.57860063 0.00393702
0.50643783 0.57821688 0.00395343
0.50770914 0.57784167 0.00396982
0.50899523 0.57746663 0.00398860
0.51028131 0.57708865 0.00401023
0.51156740 0.57671171 0.00403288
0.51285349 0.57634730 0.00405271
0.51413958 0.57600376 0.00406798
0.51542567 0.57568451 0.00407852
0.51669697 0.57538875 0.00408496
0.51798306 0.57510739 0.00409056
0.51926915 0.57482496 0.00410005
0.52055524 0.57452455 0.00411654
0.52184132 0.57419739 0.00414059
0.52312741 0.57384391 0.00417075
0.52439872 0.57348098 0.00420126
0.52568480 0.57314399 0.00422339
0.52697089 0.57285553 0.00423034
0.52825698 0.57261894 0.00422270
0.52954307 0.57242015 0.00420887
0.53082916 0.57222211 0.00419916
0.53210046 0.57199558 0.00420088
0.53338655 0.57173212 0.00421364
0.53467264 0.57144979 0.00422892
0.53595873 0.57118440 0.00423774
0.53724481 0.57095088 0.00423597
0.53853090 0.57074233 0.00422590
0.53980221 0.57053433 0.00421785
0.54108830 0.57029401 0.00422103
0.54237438 0.57001117 0.00423498
0.54366047 0.56969976 0.00425399
0.54494656 0.56938279 0.00427102
0.54621787 0.56907923 0.00428069
0.54750395 0.56880162 0.00428003
0.54879004 0.56854714 0.00427215
0.55007613 0.56829182 0.00426523
0.55134744 0.56801834 0.00426332
0.55263352 0.56771833 0.00426731
0.55391961 0.56739415 0.00427462
0.55520570 0.56706533 0.00427862
0.55649179 0.56674931 0.00427548
0.55776309 0.56644989 0.00426526
0.55904918 0.56615748 0.00425160
0.56033527 0.56585208 0.00424167
0.56162136 0.56552055 0.00423884
0.56289266 0.56516328 0.00424156
0.56417875 0.56478894 0.00424679
0.56546484 0.56441427 0.00425007
0.56675093 0.56405216 0.00424805
0.56803702 0.56371123 0.00423925
0.56930832 0.56339840 0.00422223
0.57059441 0.56311620 0.00419728
0.57188050 0.56285956 0.00416812
0.57316659 0.56261529 0.00413896
0.57443789 0.56236915 0.00411355
0.57572398 0.56210794 0.00409359
0.57701007 0.56181904 0.00407968
0.57829616 0.56149611 0.00407112
0.57956746 0.56113945 0.00406706
0.58085355 0.56075952 0.00406577
0.58213964 0.56038114 0.00406013
0.58341094 0.56002391 0.00404586
0.58469703 0.55969609 0.00402186
0.58598312 0.55939980 0.00398847
0.58726921 0.55912814 0.00394986
0.58854051 0.55886769 0.00391103
0.58982660 0.55860891 0.00387446
0.59111269 0.55834679 0.00384100
0.59239878 0.55808509 0.00380817
0.59367008 0.55783658 0.00377135
0.59495617 0.55760851 0.00372892
0.59624226 0.55739607 0.00368349
0.59751356 0.55718413 0.00364171
0.59879965 0.55696023 0.00360672
0.60008574 0.55671496 0.00357994
0.60137183 0.55644282 0.00356166
0.60264313 0.55614559 0.00355040
0.60392922 0.55583311 0.00354298
0.60521531 0.55552494 0.00353275
0.60648661 0.55523988 0.00351462
0.60777270 0.55499275 0.00348380
0.60905879 0.55478688 0.00344000
0.61033010 0.55460792 0.00339030
0.61161618 0.55443638 0.00334144
0.61290227 0.55425647 0.00329743
0.61417358 0.55406037 0.00325916
0.61545967 0.55384905 0.00322552
0.61674575 0.55362723 0.00319538
0.61801706 0.55339995 0.00316719
0.61930315 0.55316978 0.00314114
0.62058924 0.55293928 0.00311683
0.62187532 0.55270992 0.00309324
0.62314663 0.55247751 0.00307178
0.62443272 0.55223520 0.00305387
0.62571880 0.55197785 0.00304006
0.62699011 0.55170649 0.00302896
0.62827620 0.55143353 0.00301593
0.62954750 0.55117950 0.00299477
0.63083359 0.55095802 0.00296167
0.63211968 0.55077237 0.00291702
0.63339099 0.55062262 0.00286210
0.63467707 0.55050461 0.00279929
0.63596316 0.55040727 0.00273389
0.63723447 0.55031928 0.00266981
0.63852056 0.55022901 0.00261006
0.63980664 0.55012251 0.00255845
0.64107795 0.54998992 0.00251671
0.64236404 0.54982779 0.00248489
0.64365012 0.54963903 0.00246157
0.64492143 0.54943026 0.00244360
0.64620752 0.54920635 0.00242965
0.64749361 0.54897081 0.00241905
0.64876491 0.54872773 0.00241052
0.65005100 0.54848128 0.00240293
0.65132231 0.54823588 0.00239499
0.65260839 0.54799645 0.00238507
0.65389448 0.54776801 0.00237155
0.65516579 0.54755530 0.00235280
0.65645188 0.54736330 0.00232681
0.65772318 0.54719290 0.00229419
0.65900927 0.54704247 0.00225629
0.66029536 0.54690965 0.00221481
0.66156666 0.54679458 0.00217047
0.66285275 0.54670243 0.00212136
0.66413884 0.54663741 0.00206615
0.66541014 0.54659801 0.00200604
0.66669623 0.54657312 0.00194650
0.66796754 0.54654992 0.00189318
0.66925363 0.54651928 0.00184894
0.67053971 0.54647498 0.00181484
0.67181102 0.54641508 0.00178943
0.67309711 0.54634079 0.00177112
0.67436841 0.54626081 0.00175613
0.67565450 0.54619307 0.00173687
0.67692581 0.54615219 0.00170912
0.67821189 0.54614196 0.00167246
0.67949798 0.54616248 0.00162716
0.68076929 0.54621471 0.00157327
0.68205538 0.54629886 0.00151063
0.68332668 0.54641336 0.00143980
0.68461277 0.54654811 0.00136524
0.68589886 0.54668407 0.00129508
0.68717016 0.54680564 0.00123529
0.68845625 0.54690951 0.00118687
0.68972756 0.54700312 0.00114629
0.69101364 0.54709437 0.00110972
0.69228495 0.54718690 0.00107582
0.69357104 0.54728348 0.00104336
0.69484234 0.54738548 0.00101129
0.69612843 0.54749035 0.00098032
0.69741452 0.54759330 0.00095190
0.69868582 0.54768765 0.00092764
0.69997191 0.54777010 0.00090755
0.70124322 0.54784285 0.00089013
0.70252931 0.54791281 0.00087283
0.70380061 0.54798697 0.00085354
0.70508670 0.54806514 0.00083365
0.70635801 0.54814635 0.00081447
0.70764409 0.54823232 0.00079586
0.70893018 0.54832683 0.00077653
0.71020149 0.54843302 0.00075533
0.71148758 0.54855370 0.00073146
0.71275888 0.54869019 0.00070467
0.71404497 0.54883573 0.00067795
0.71531627 0.54897963 0.00065486
0.71660236 0.54911007 0.00063830
0.71787367 0.54922137 0.00062896
0.71915976 0.54931864 0.00062407
0.72043106 0.54940918 0.00062038
0.72171715 0.54949665 0.00061649
0.72298845 0.54958209 0.00061241
0.72427454 0.54966464 0.00060859
0.72554585 0.54974336 0.00060563
0.72683194 0.54982025 0.00060342
0.72810324 0.54990081 0.00060077
0.72938933 0.54999186 0.00059626
0.73066064 0.55009691 0.00058932
0.73194672 0.55021367 0.00058092
0.73321803 0.55033478 0.00057276
0.73450412 0.55045368 0.00056636
0.73577542 0.55056714 0.00056236
0.73706151 0.55067441 0.00056047
0.73833282 0.55077645 0.00056017
0.73961890 0.55087403 0.00056096
0.74089021 0.55096811 0.00056240
0.74217630 0.55105957 0.00056417
0.74344760 0.55114939 0.00056608
0.74473369 0.55123903 0.00056771
0.74600500 0.55132895 0.00056917
0.74729108 0.55141867 0.00057075
0.74856239 0.55150681 0.00057283
0.74984848 0.55159122 0.00057586
0.75111978 0.55167001 0.00058008
0.75240587 0.55174179 0.00058566
0.75367718 0.55180570 0.00059246
0.75496327 0.55186141 0.00060048
0.75623457 0.55190906 0.00060959
0.75752066 0.55194903 0.00061958
0.75879196 0.55198186 0.00063040
0.76007805 0.55200818 0.00064195
0.76134936 0.55202858 0.00065419
0.76263545 0.55204340 0.00066706
0.76390675 0.55205255 0.00068064
0.76517806 0.55205538 0.00069502
0.76646414 0.55205043 0.00071041
0.76773545 0.55203528 0.00072712
0.76902154 0.55200753 0.00074554
0.77029284 0.55196666 0.00076590
0.77157893 0.55191536 0.00078820
0.77285024 0.55185892 0.00081185
0.77413633 0.55180277 0.00083567
0.77540763 0.55175097 0.00085861
0.77669372 0.55170684 0.00087981
0.77796502 0.55167332 0.00089867
0.77923633 0.55165265 0.00091473
0.78052242 0.55164558 0.00092781
0.78179372 0.55165144 0.00093836
0.78307981 0.55166837 0.00094679
0.78435112 0.55169264 0.00095382
0.78563720 0.55172086 0.00096013
0.78690851 0.55175096 0.00096617
0.78817982 0.55178173 0.00097224
0.78946590 0.55181235 0.00097848
0.79073721 0.55184193 0.00098507
0.79202330 0.55186979 0.00099211
0.79329460 0.55189559 0.00099967
0.79458069 0.55191966 0.00100770
0.79585200 0.55194300 0.00101603
0.79712330 0.55196758 0.00102433
0.79840939 0.55199579 0.00103221
0.79968070 0.55202975 0.00103929
0.80096678 0.55207182 0.00104521
0.80223809 0.55212356 0.00104987
0.80350939 0.55218527 0.00105331
0.80479548 0.55225557 0.00105573
0.80606679 0.55233063 0.00105751
0.80735288 0.55240806 0.00105889
0.80862418 0.55248698 0.00105999
0.80989549 0.55256634 0.00106103
0.81118157 0.55264570 0.00106218
0.81245288 0.55272367 0.00106363
0.81373897 0.55279821 0.00106566
0.81501027 0.55286852 0.00106835
0.81628158 0.55293576 0.00107178
0.81756767 0.55300236 0.00107589
0.81883897 0.55307096 0.00108011
0.82012506 0.55314352 0.00108405
0.82139637 0.55322268 0.00108725
0.82266767 0.55331221 0.00108930
0.82395376 0.55341468 0.00109012
0.82522507 0.55352902 0.00108980
0.82651115 0.55365018 0.00108888
0.82778246 0.55377235 0.00108804
0.82905376 0.55389167 0.00108750
0.83033985 0.55400737 0.00108744
0.83161116 0.55412001 0.00108785
0.83288246 0.55423051 0.00108849
0.83416855 0.55434037 0.00108920
0.83543986 0.55445139 0.00108978
0.83672594 0.55456574 0.00109001
0.83799725 0.55468562 0.00108962
0.83926856 0.55481313 0.00108832
0.84055464 0.55495024 0.00108582
0.84182595 0.55509882 0.00108186
0.84309725 0.55526052 0.00107626
0.84438334 0.55543644 0.00106901
0.84565465 0.55562634 0.00106043
0.84692595 0.55582805 0.00105086
0.84821204 0.55603718 0.00104110
0.84948335 0.55624680 0.00103179
0.85076944 0.55645040 0.00102335
0.85204074 0.55664473 0.00101599
0.85331205 0.55683142 0.00100953
0.85459813 0.55701642 0.00100406
0.85586944 0.55720401 0.00099900
0.85714075 0.55739719 0.00099387
0.85842683 0.55759901 0.00098854
0.85969814 0.55781159 0.00098290
0.86096944 0.55803603 0.00097702
0.86225553 0.55827181 0.00097108
0.86352684 0.55851565 0.00096529
0.86479814 0.55875951 0.00095905
0.86608423 0.55899500 0.00095172
0.86735554 0.55921636 0.00094285
0.86862684 0.55942139 0.00093264
0.86991293 0.55961193 0.00092240
0.87118424 0.55979170 0.00091320
0.87245554 0.55996516 0.00090566
0.87374163 0.56013796 0.00089992
0.87501293 0.56031614 0.00089541
0.87628424 0.56050517 0.00089150
0.87757033 0.56071018 0.00088755
0.87884163 0.56093489 0.00088324
0.88011294 0.56118134 0.00087869
0.88138424 0.56144970 0.00087436
0.88267033 0.56173856 0.00087111
0.88394164 0.56204545 0.00086988
0.88521294 0.56236711 0.00087138
0.88649903 0.56270006 0.00087595
0.88777034 0.56303994 0.00088316
0.88904164 0.56338225 0.00089178
0.89032773 0.56372356 0.00090079
0.89159904 0.56406186 0.00090992
0.89287034 0.56439523 0.00091907
0.89415643 0.56472110 0.00092786
0.89542774 0.56503743 0.00093593
0.89669904 0.56534384 0.00094332
0.89797035 0.56564128 0.00095017
0.89925643 0.56593126 0.00095683
0.90052774 0.56621621 0.00096381
0.90179905 0.56649815 0.00097120
0.90308513 0.56677899 0.00097935
0.90435644 0.56706102 0.00098882
0.90562774 0.56734656 0.00100018
0.90691383 0.56763775 0.00101406
0.90818514 0.56793647 0.00103109
0.90945644 0.56824360 0.00105154
0.91072775 0.56855891 0.00107534
0.91201384 0.56888073 0.00110184
0.91328514 0.56920471 0.00112894
0.91455645 0.56952678 0.00115526
0.91582775 0.56984302 0.00117941
0.91711384 0.57014911 0.00119979
0.91838515 0.57044118 0.00121518
0.91965645 0.57071646 0.00122473
0.92094254 0.57097338 0.00122797
0.92221385 0.57121261 0.00122517
0.92348515 0.57143972 0.00121892
0.92475646 0.57166127 0.00121196
0.92604254 0.57188283 0.00120653
0.92731385 0.57210798 0.00120393
0.92858516 0.57233755 0.00120397
0.92985646 0.57257155 0.00120622
0.93114255 0.57280984 0.00121016
0.93241385 0.57305253 0.00121554
0.93368516 0.57329880 0.00122146
0.93495647 0.57354689 0.00122662
0.93624255 0.57379463 0.00122952
0.93751386 0.57403884 0.00122856
0.93878516 0.57427568 0.00122283
0.94005647 0.57449976 0.00121057
0.94134256 0.57470824 0.00119141
0.94261386 0.57490459 0.00116805
0.94388517 0.57509471 0.00114371
0.94515647 0.57528388 0.00112086
0.94644256 0.57547524 0.00110054
0.94771387 0.57567140 0.00108362
0.94898517 0.57587514 0.00107113
0.95025648 0.57608865 0.00106375
0.95154257 0.57631424 0.00106251
0.95281387 0.57655352 0.00106813
0.95408518 0.57680760 0.00108135
0.95535648 0.57707477 0.00110134
0.95664257 0.57734736 0.00112386
0.95791388 0.57761518 0.00114362
0.95918518 0.57786870 0.00115600
0.96045649 0.57810372 0.00115930
0.96174258 0.57832246 0.00115531
0.96301388 0.57852947 0.00114665
0.96428519 0.57872936 0.00113546
0.96555649 0.57892560 0.00112345
0.96682780 0.57912199 0.00111261
0.96811389 0.57932259 0.00110502
0.96938519 0.57953055 0.00110226
0.97065650 0.57974784 0.00110518
0.97192780 0.57997533 0.00111409
0.97321389 0.58021268 0.00112869
0.97448520 0.58045908 0.00114853
0.97575650 0.58071291 0.00117283
0.97702781 0.58097066 0.00119972
0.97829911 0.58122878 0.00122750
0.97958520 0.58148371 0.00125442
0.98085651 0.58173248 0.00127919
0.98212781 0.58197392 0.00130142
0.98339912 0.58220807 0.00132111
0.98468520 0.58243641 0.00133916
0.98595651 0.58266048 0.00135629
0.98722781 0.58288189 0.00137322
0.98849912 0.58310262 0.00139088
0.98977043 0.58332460 0.00141015
0.99105651 0.58354948 0.00143181
0.99232782 0.58377820 0.00145615
0.99359912 0.58401118 0.00148322
0.99487043 0.58424864 0.00151291
