# s/c   cf_mean    cf_std
0.13372359 0.05434577 0.01511862
0.13502447 0.05505931 0.01536348
0.13632534 0.05575822 0.01560838
0.13761142 0.05644008 0.01585337
0.13891229 0.05713814 0.01609233
0.14019838 0.05792116 0.01632334
0.14149925 0.05887536 0.01655342
0.14280012 0.05991063 0.01678169
0.14408621 0.06080040 0.01700700
0.14538708 0.06143505 0.01724046
0.14668795 0.06189402 0.01749510
0.14797404 0.06229602 0.01775926
0.14927491 0.06274263 0.01801793
0.15056100 0.06332012 0.01827103
0.15186187 0.06398407 0.01851735
0.15316274 0.06456807 0.01875057
0.15444883 0.06504193 0.01898115
0.15574970 0.06557368 0.01922088
0.15703579 0.06619022 0.01945866
0.15833666 0.06678080 0.01969380
0.15963753 0.06721430 0.01992016
0.16092362 0.06765238 0.02013873
0.16222449 0.06843453 0.02035878
0.16351058 0.06957682 0.02056674
0.16481145 0.07072601 0.02074873
0.16611232 0.07160894 0.02092807
0.16739841 0.07226020 0.02112707
0.16869928 0.07277968 0.02134961
0.16998537 0.07324141 0.02158960
0.17128624 0.07368163 0.02183522
0.17257232 0.07411991 0.02208178
0.17387319 0.07456831 0.02232548
0.17517407 0.07503972 0.02256553
0.17646015 0.07554363 0.02280159
0.17776102 0.07607906 0.02303316
0.17904711 0.07664285 0.02326120
0.18034798 0.07723044 0.02348563
0.18163407 0.07785722 0.02370648
0.18293494 0.07854435 0.02392237
0.18422103 0.07932902 0.02413651
0.18552190 0.08020471 0.02435830
0.18680799 0.08104436 0.02457933
0.18810886 0.08168946 0.02478510
0.18939495 0.08211773 0.02499118
0.19069582 0.08258735 0.02520624
0.19199669 0.08340368 0.02544073
0.19328278 0.08460049 0.02567836
0.19458365 0.08583559 0.02588722
0.19586974 0.08685565 0.02607891
0.19717061 0.08771340 0.02627067
0.19845669 0.08854204 0.02648771
0.19975757 0.08940625 0.02672918
0.20104365 0.09024639 0.02697596
0.20234452 0.09097043 0.02722248
0.20363061 0.09148069 0.02746021
0.20493148 0.09195266 0.02771174
0.20621757 0.09272012 0.02797906
0.20750366 0.09387048 0.02824402
0.20880453 0.09516244 0.02850407
0.21009062 0.09630535 0.02874400
0.21139149 0.09722374 0.02896543
0.21267758 0.09804560 0.02920147
0.21397845 0.09892307 0.02946091
0.21526454 0.09990002 0.02972638
0.21656541 0.10095332 0.02999388
0.21785149 0.10203849 0.03025928
0.21915236 0.10311425 0.03052354
0.22043845 0.10415072 0.03078860
0.22173932 0.10512087 0.03105386
0.22302541 0.10601167 0.03131593
0.22432628 0.10689383 0.03157984
0.22561237 0.10785221 0.03184778
0.22689846 0.10893429 0.03212193
0.22819933 0.11008230 0.03239742
0.22948542 0.11117426 0.03266543
0.23078629 0.11216292 0.03292439
0.23207238 0.11306000 0.03317957
0.23337325 0.11388879 0.03343789
0.23465933 0.11463626 0.03370103
0.23594542 0.11527747 0.03397048
0.23724629 0.11582083 0.03424496
0.23853238 0.11632578 0.03452427
0.23983325 0.11686916 0.03480611
0.24111934 0.11748679 0.03508450
0.24240543 0.11817119 0.03535934
0.24370630 0.11886754 0.03563218
0.24499239 0.11950313 0.03590285
0.24629326 0.12004346 0.03617321
0.24757935 0.12049154 0.03643814
0.24886543 0.12086206 0.03669508
0.25016630 0.12119067 0.03694844
0.25145239 0.12152548 0.03720485
0.25275326 0.12186266 0.03746365
0.25403935 0.12219003 0.03772388
0.25532544 0.12250790 0.03798501
0.25662631 0.12279727 0.03824039
0.25791240 0.12303357 0.03848975
0.25919849 0.12317658 0.03872196
0.26049936 0.12321754 0.03893935
0.26178545 0.12322545 0.03916164
0.26307153 0.12322573 0.03938463
0.26437240 0.12324989 0.03960285
0.26565849 0.12338895 0.03983104
0.26695936 0.12368515 0.04006736
0.26824545 0.12408878 0.04029736
0.26953154 0.12444523 0.04051089
0.27083241 0.12458764 0.04069316
0.27211850 0.12444994 0.04086296
0.27340459 0.12411077 0.04103962
0.27470546 0.12380032 0.04123369
0.27599154 0.12367803 0.04145550
0.27727763 0.12370983 0.04168080
0.27857850 0.12377476 0.04189182
0.27986459 0.12377155 0.04207929
0.28115068 0.12366952 0.04222506
0.28243677 0.12346178 0.04236666
0.28373764 0.12316006 0.04253571
0.28502373 0.12273312 0.04271272
0.28630981 0.12228775 0.04289678
0.28761068 0.12203060 0.04310235
0.28889677 0.12193386 0.04329681
0.29018286 0.12171971 0.04343921
0.29148373 0.12120748 0.04356324
0.29276982 0.12048255 0.04369125
0.29405591 0.11971641 0.04382702
0.29534200 0.11907559 0.04397490
0.29664287 0.11861632 0.04412740
0.29792895 0.11825821 0.04427316
0.29921504 0.11786545 0.04440447
0.30051591 0.11731378 0.04451451
0.30180200 0.11657484 0.04460870
0.30308809 0.11572247 0.04470251
0.30437418 0.11488627 0.04479726
0.30567505 0.11418838 0.04489591
0.30696114 0.11367810 0.04498960
0.30824722 0.11330809 0.04506917
0.30953331 0.11298657 0.04514135
0.31083418 0.11258826 0.04520881
0.31212027 0.11200638 0.04526797
0.31340636 0.11125710 0.04531186
0.31469245 0.11045748 0.04535234
0.31599332 0.10967172 0.04539848
0.31727941 0.10884012 0.04544339
0.31856549 0.10797012 0.04549548
0.31985158 0.10715983 0.04555188
0.32115245 0.10650952 0.04560632
0.32243854 0.10606056 0.04565380
0.32372463 0.10581473 0.04569806
0.32501072 0.10570913 0.04574092
0.32629681 0.10562989 0.04577205
0.32759768 0.10548328 0.04578354
0.32888376 0.10523022 0.04577743
0.33016985 0.10488520 0.04576985
0.33145594 0.10446151 0.04576218
0.33275681 0.10401812 0.04576136
0.33404290 0.10364255 0.04578203
0.33532899 0.10335421 0.04581802
0.33661508 0.10309017 0.04585268
0.33790116 0.10280332 0.04587795
0.33918725 0.10249321 0.04589195
0.34048812 0.10219399 0.04589637
0.34177421 0.10194940 0.04589723
0.34306030 0.10178875 0.04589579
0.34434639 0.10173685 0.04589570
0.34563247 0.10179118 0.04589960
0.34693335 0.10191481 0.04591582
0.34821943 0.10200418 0.04593566
0.34950552 0.10198015 0.04595248
0.35079161 0.10183728 0.04596744
0.35207770 0.10157829 0.04596540
0.35336379 0.10125680 0.04595727
0.35466466 0.10095771 0.04595291
0.35595074 0.10077173 0.04595308
0.35723683 0.10077211 0.04596870
0.35852292 0.10088734 0.04598436
0.35980901 0.10099364 0.04599226
0.36109510 0.10107957 0.04600168
0.36238118 0.10116507 0.04601098
0.36368206 0.10123254 0.04601933
0.36496814 0.10121590 0.04602044
0.36625423 0.10108123 0.04601626
0.36754032 0.10087138 0.04601492
0.36882641 0.10068806 0.04601791
0.37011250 0.10065632 0.04603912
0.37139858 0.10079363 0.04607614
0.37269945 0.10095353 0.04610319
0.37398554 0.10102779 0.04611846
0.37527163 0.10101481 0.04612622
0.37655772 0.10093525 0.04612249
0.37784381 0.10082927 0.04610725
0.37912989 0.10076272 0.04608973
0.38041598 0.10078241 0.04608233
0.38170207 0.10079193 0.04607914
0.38298816 0.10069429 0.04608392
0.38428903 0.10054790 0.04611039
0.38557512 0.10042888 0.04615233
0.38686121 0.10035780 0.04619837
0.38814729 0.10033979 0.04624004
0.38943338 0.10038549 0.04627527
0.39071947 0.10049595 0.04630473
0.39200556 0.10063139 0.04632587
0.39329165 0.10075683 0.04634007
0.39457773 0.10088166 0.04635200
0.39586382 0.10103019 0.04636099
0.39714991 0.10121870 0.04636775
0.39843600 0.10141833 0.04637816
0.39973687 0.10153375 0.04639582
0.40102296 0.10139555 0.04640719
0.40230905 0.10101204 0.04641784
0.40359513 0.10060664 0.04645265
0.40488122 0.10038319 0.04651742
0.40616731 0.10035240 0.04658155
0.40745340 0.10041064 0.04662464
0.40873949 0.10044134 0.04664805
0.41002557 0.10032735 0.04665383
0.41131166 0.10008316 0.04665164
0.41259775 0.09989801 0.04666676
0.41388384 0.09988373 0.04669517
0.41516993 0.09994156 0.04671077
0.41645601 0.10008471 0.04672339
0.41774210 0.10044723 0.04674318
0.41902819 0.10115920 0.04677152
0.42031428 0.10204848 0.04679267
0.42160037 0.10268533 0.04678056
0.42288645 0.10286003 0.04674439
0.42417254 0.10277956 0.04673424
0.42545863 0.10271902 0.04676279
0.42674472 0.10272022 0.04680907
0.42803081 0.10274466 0.04684935
0.42931690 0.10280395 0.04688440
0.43060298 0.10295588 0.04693086
0.43188907 0.10320002 0.04698163
0.43317516 0.10349652 0.04702923
0.43446125 0.10381436 0.04707188
0.43574734 0.10413230 0.04710737
0.43703342 0.10444511 0.04713808
0.43831951 0.10474777 0.04716371
0.43960560 0.10504103 0.04718548
0.44089169 0.10531265 0.04720462
0.44217778 0.10555149 0.04722722
0.44346386 0.10573635 0.04725656
0.44474995 0.10584550 0.04727980
0.44603604 0.10597171 0.04730399
0.44732213 0.10631362 0.04735544
0.44860822 0.10700265 0.04742502
0.44989430 0.10784784 0.04749148
0.45118039 0.10845642 0.04751614
0.45246648 0.10860008 0.04749845
0.45375257 0.10847181 0.04749356
0.45503866 0.10832160 0.04752463
0.45632474 0.10814561 0.04757762
0.45761083 0.10783452 0.04761292
0.45889692 0.10736953 0.04763290
0.46018301 0.10689973 0.04767100
0.46146910 0.10661360 0.04773796
0.46275519 0.10671493 0.04783886
0.46404127 0.10712604 0.04793628
0.46532736 0.10748327 0.04800289
0.46661345 0.10753260 0.04803973
0.46789954 0.10735432 0.04805875
0.46917084 0.10721052 0.04810117
0.47045693 0.10726705 0.04818901
0.47174302 0.10748315 0.04828926
0.47302911 0.10770491 0.04836235
0.47431520 0.10782634 0.04841052
0.47560128 0.10780733 0.04843693
0.47688737 0.10767228 0.04845644
0.47817346 0.10748910 0.04848383
0.47945955 0.10732288 0.04851959
0.48074564 0.10723667 0.04856422
0.48203172 0.10728904 0.04862075
0.48331781 0.10744529 0.04868011
0.48460390 0.10761173 0.04873397
0.48587521 0.10768179 0.04877319
0.48716129 0.10762098 0.04879755
0.48844738 0.10748827 0.04881994
0.48973347 0.10734562 0.04885213
0.49101956 0.10723024 0.04889482
0.49230565 0.10715089 0.04894227
0.49359173 0.10711381 0.04899248
0.49487782 0.10712088 0.04904201
0.49616391 0.10716699 0.04908960
0.49743522 0.10723463 0.04913350
0.49872130 0.10729654 0.04917164
0.50000739 0.10732947 0.04920523
0.50129348 0.10731419 0.04923507
0.50257957 0.10723795 0.04926052
0.50386566 0.10709638 0.04928193
0.50515174 0.10691055 0.04930063
0.50643783 0.10672354 0.04932446
0.50770914 0.10657886 0.04935682
0.50899523 0.10649354 0.04939598
0.51028131 0.10642670 0.04943247
0.51156740 0.10632180 0.04945942
0.51285349 0.10614399 0.04947618
0.51413958 0.10589903 0.04948776
0.51542567 0.10561541 0.04949883
0.51669697 0.10532141 0.04950653
0.51798306 0.10508475 0.04952485
0.51926915 0.10497285 0.04955737
0.52055524 0.10497162 0.04958599
0.52184132 0.10506730 0.04961164
0.52312741 0.10518630 0.04963878
0.52439872 0.10516830 0.04964415
0.52568480 0.10490845 0.04961718
0.52697089 0.10442743 0.04957190
0.52825698 0.10387343 0.04952889
0.52954307 0.10340734 0.04951959
0.53082916 0.10314746 0.04954278
0.53210046 0.10312848 0.04958339
0.53338655 0.10318110 0.04961935
0.53467264 0.10310190 0.04961927
0.53595873 0.10283352 0.04959228
0.53724481 0.10244728 0.04955313
0.53853090 0.10208465 0.04951568
0.53980221 0.10193494 0.04952362
0.54108830 0.10203706 0.04955663
0.54237438 0.10219735 0.04955853
0.54366047 0.10233185 0.04954910
0.54494656 0.10237713 0.04952626
0.54621787 0.10223894 0.04946736
0.54750395 0.10201237 0.04940234
0.54879004 0.10182543 0.04936189
0.55007613 0.10174492 0.04933819
0.55134744 0.10180313 0.04932480
0.55263352 0.10195368 0.04931352
0.55391961 0.10207894 0.04928860
0.55520570 0.10208281 0.04924478
0.55649179 0.10197109 0.04918885
0.55776309 0.10181914 0.04913434
0.55904918 0.10174437 0.04910015
0.56033527 0.10181111 0.04908881
0.56162136 0.10198803 0.04908116
0.56289266 0.10219564 0.04907084
0.56417875 0.10235903 0.04904954
0.56546484 0.10242732 0.04901596
0.56675093 0.10239396 0.04897822
0.56803702 0.10227462 0.04893849
0.56930832 0.10207246 0.04889637
0.57059441 0.10182535 0.04885611
0.57188050 0.10159914 0.04883324
0.57316659 0.10144963 0.04882779
0.57443789 0.10140156 0.04882634
0.57572398 0.10146501 0.04882348
0.57701007 0.10163702 0.04881259
0.57829616 0.10189858 0.04879690
0.57956746 0.10218217 0.04877591
0.58085355 0.10240028 0.04874959
0.58213964 0.10246795 0.04871198
0.58341094 0.10236078 0.04865925
0.58469703 0.10213415 0.04860282
0.58598312 0.10186850 0.04855753
0.58726921 0.10162594 0.04853089
0.58854051 0.10142879 0.04851276
0.58982660 0.10130221 0.04850468
0.59111269 0.10121613 0.04849969
0.59239878 0.10107666 0.04847699
0.59367008 0.10084059 0.04843652
0.59495617 0.10057136 0.04839763
0.59624226 0.10035257 0.04837070
0.59751356 0.10024333 0.04835788
0.59879965 0.10026134 0.04835392
0.60008574 0.10038893 0.04834760
0.60137183 0.10059586 0.04833736
0.60264313 0.10082192 0.04831827
0.60392922 0.10099065 0.04828925
0.60521531 0.10101927 0.04824086
0.60648661 0.10087133 0.04817206
0.60777270 0.10057075 0.04808675
0.60905879 0.10020134 0.04800186
0.61033010 0.09990135 0.04794710
0.61161618 0.09973097 0.04791292
0.61290227 0.09968509 0.04788594
0.61417358 0.09972941 0.04786085
0.61545967 0.09980491 0.04782795
0.61674575 0.09988748 0.04779382
0.61801706 0.09998174 0.04776298
0.61930315 0.10008372 0.04773326
0.62058924 0.10018683 0.04770488
0.62187532 0.10029214 0.04767350
0.62314663 0.10043090 0.04764339
0.62443272 0.10063074 0.04761576
0.62571880 0.10087811 0.04758479
0.62699011 0.10111104 0.04754803
0.62827620 0.10123966 0.04749501
0.62954750 0.10120268 0.04742104
0.63083359 0.10102852 0.04734352
0.63211968 0.10077587 0.04727194
0.63339099 0.10048172 0.04720904
0.63467707 0.10019339 0.04716197
0.63596316 0.09995720 0.04713285
0.63723447 0.09980777 0.04711748
0.63852056 0.09976823 0.04711113
0.63980664 0.09986744 0.04711444
0.64107795 0.10009827 0.04712386
0.64236404 0.10040714 0.04712777
0.64365012 0.10074219 0.04712215
0.64492143 0.10108472 0.04711036
0.64620752 0.10142587 0.04709390
0.64749361 0.10175844 0.04707503
0.64876491 0.10207219 0.04705371
0.65005100 0.10235601 0.04703006
0.65132231 0.10259844 0.04700428
0.65260839 0.10278937 0.04697596
0.65389448 0.10291478 0.04694365
0.65516579 0.10296888 0.04690682
0.65645188 0.10295644 0.04686805
0.65772318 0.10289640 0.04683403
0.65900927 0.10281955 0.04681262
0.66029536 0.10272867 0.04680294
0.66156666 0.10261156 0.04680070
0.66285275 0.10244132 0.04679510
0.66413884 0.10221965 0.04678306
0.66541014 0.10201222 0.04677882
0.66669623 0.10189070 0.04679658
0.66796754 0.10188689 0.04683593
0.66925363 0.10198143 0.04688371
0.67053971 0.10213842 0.04692843
0.67181102 0.10233441 0.04696903
0.67309711 0.10253395 0.04700632
0.67436841 0.10265796 0.04703265
0.67565450 0.10262904 0.04703661
0.67692581 0.10246209 0.04702914
0.67821189 0.10221462 0.04703018
0.67949798 0.10191282 0.04703803
0.68076929 0.10155623 0.04705083
0.68205538 0.10113796 0.04706208
0.68332668 0.10069140 0.04707322
0.68461277 0.10031214 0.04710572
0.68589886 0.10009830 0.04717608
0.68717016 0.10002866 0.04726696
0.68845625 0.10000133 0.04734956
0.68972756 0.09995970 0.04742134
0.69101364 0.09989637 0.04748707
0.69228495 0.09980986 0.04754749
0.69357104 0.09970080 0.04760469
0.69484234 0.09957729 0.04765859
0.69612843 0.09945980 0.04771238
0.69741452 0.09937431 0.04776905
0.69868582 0.09933522 0.04783059
0.69997191 0.09932496 0.04789341
0.70124322 0.09927836 0.04794397
0.70252931 0.09916270 0.04798118
0.70380061 0.09901118 0.04801973
0.70508670 0.09885999 0.04806654
0.70635801 0.09871231 0.04811481
0.70764409 0.09854565 0.04815612
0.70893018 0.09835258 0.04818994
0.71020149 0.09812838 0.04821650
0.71148758 0.09787516 0.04823805
0.71275888 0.09760663 0.04825590
0.71404497 0.09736410 0.04828063
0.71531627 0.09721003 0.04832552
0.71660236 0.09714941 0.04838046
0.71787367 0.09712057 0.04842478
0.71915976 0.09706385 0.04844973
0.72043106 0.09696576 0.04846159
0.72171715 0.09683418 0.04846725
0.72298845 0.09668410 0.04847157
0.72427454 0.09653473 0.04848081
0.72554585 0.09639310 0.04849521
0.72683194 0.09623903 0.04850840
0.72810324 0.09603830 0.04851110
0.72938933 0.09577634 0.04849573
0.73066064 0.09548799 0.04847604
0.73194672 0.09522008 0.04846295
0.73321803 0.09499958 0.04846038
0.73450412 0.09483108 0.04846506
0.73577542 0.09469236 0.04846562
0.73706151 0.09456387 0.04845893
0.73833282 0.09443627 0.04844397
0.73961890 0.09430546 0.04842267
0.74089021 0.09416769 0.04839521
0.74217630 0.09401838 0.04836283
0.74344760 0.09385385 0.04832509
0.74473369 0.09367221 0.04828268
0.74600500 0.09347850 0.04823864
0.74729108 0.09328553 0.04819565
0.74856239 0.09310783 0.04815723
0.74984848 0.09295598 0.04812393
0.75111978 0.09283431 0.04809484
0.75240587 0.09274227 0.04806815
0.75367718 0.09267673 0.04804213
0.75496327 0.09263447 0.04801559
0.75623457 0.09261206 0.04798772
0.75752066 0.09260638 0.04795786
0.75879196 0.09261496 0.04792577
0.76007805 0.09263591 0.04789113
0.76134936 0.09266965 0.04785426
0.76263545 0.09271822 0.04781530
0.76390675 0.09278636 0.04777529
0.76517806 0.09288115 0.04773453
0.76646414 0.09301288 0.04769541
0.76773545 0.09319162 0.04766029
0.76902154 0.09341599 0.04762904
0.77029284 0.09366218 0.04759728
0.77157893 0.09389065 0.04755711
0.77285024 0.09407827 0.04750954
0.77413633 0.09421897 0.04745765
0.77540763 0.09431219 0.04740467
0.77669372 0.09435984 0.04735322
0.77796502 0.09436163 0.04730255
0.77923633 0.09432574 0.04725479
0.78052242 0.09426757 0.04721279
0.78179372 0.09420561 0.04717878
0.78307981 0.09415356 0.04715301
0.78435112 0.09412836 0.04713724
0.78563720 0.09413438 0.04712879
0.78690851 0.09416086 0.04712145
0.78817982 0.09420410 0.04711353
0.78946590 0.09426159 0.04710355
0.79073721 0.09433182 0.04709091
0.79202330 0.09441276 0.04707453
0.79329460 0.09449914 0.04705411
0.79458069 0.09458453 0.04702874
0.79585200 0.09465779 0.04699772
0.79712330 0.09471116 0.04696300
0.79840939 0.09474141 0.04692694
0.79968070 0.09474432 0.04689120
0.80096678 0.09471773 0.04685555
0.80223809 0.09466602 0.04682127
0.80350939 0.09460491 0.04678930
0.80479548 0.09456309 0.04676655
0.80606679 0.09456092 0.04675375
0.80735288 0.09459893 0.04674855
0.80862418 0.09466495 0.04674630
0.80989549 0.09474607 0.04674131
0.81118157 0.09484279 0.04673505
0.81245288 0.09496097 0.04672781
0.81373897 0.09510587 0.04672172
0.81501027 0.09526455 0.04671344
0.81628158 0.09541409 0.04669868
0.81756767 0.09554207 0.04667844
0.81883897 0.09564394 0.04665370
0.82012506 0.09571292 0.04662550
0.82139637 0.09573633 0.04659085
0.82266767 0.09569745 0.04654534
0.82395376 0.09560363 0.04649359
0.82522507 0.09550833 0.04645183
0.82651115 0.09546834 0.04643355
0.82778246 0.09549954 0.04643474
0.82905376 0.09558644 0.04644650
0.83033985 0.09571143 0.04646263
0.83161116 0.09585994 0.04648064
0.83288246 0.09601878 0.04649865
0.83416855 0.09617734 0.04651543
0.83543986 0.09632307 0.04652994
0.83672594 0.09644528 0.04654083
0.83799725 0.09653668 0.04654824
0.83926856 0.09659260 0.04655234
0.84055464 0.09660924 0.04655341
0.84182595 0.09658405 0.04655109
0.84309725 0.09651658 0.04654575
0.84438334 0.09641288 0.04653806
0.84565465 0.09628609 0.04653006
0.84692595 0.09615923 0.04652511
0.84821204 0.09606371 0.04652680
0.84948335 0.09603207 0.04653985
0.85076944 0.09607597 0.04656420
0.85204074 0.09616322 0.04658899
0.85331205 0.09624849 0.04660685
0.85459813 0.09630712 0.04661690
0.85586944 0.09633108 0.04662029
0.85714075 0.09631900 0.04661959
0.85842683 0.09627108 0.04661380
0.85969814 0.09619258 0.04660462
0.86096944 0.09609440 0.04659144
0.86225553 0.09600020 0.04657977
0.86352684 0.09595121 0.04657492
0.86479814 0.09599387 0.04658817
0.86608423 0.09615880 0.04662434
0.86735554 0.09642773 0.04667377
0.86862684 0.09674633 0.04672439
0.86991293 0.09706219 0.04676246
0.87118424 0.09734239 0.04678510
0.87245554 0.09756365 0.04679314
0.87374163 0.09771220 0.04679005
0.87501293 0.09777548 0.04677715
0.87628424 0.09774214 0.04675553
0.87757033 0.09761554 0.04672661
0.87884163 0.09740317 0.04669271
0.88011294 0.09712163 0.04665835
0.88138424 0.09679345 0.04662860
0.88267033 0.09644038 0.04660811
0.88394164 0.09608293 0.04659992
0.88521294 0.09573441 0.04660358
0.88649903 0.09541083 0.04661854
0.88777034 0.09513695 0.04665044
0.88904164 0.09492568 0.04670026
0.89032773 0.09475792 0.04675681
0.89159904 0.09461168 0.04681060
0.89287034 0.09448913 0.04686095
0.89415643 0.09439634 0.04690874
0.89542774 0.09433118 0.04695299
0.89669904 0.09428265 0.04699201
0.89797035 0.09423888 0.04702546
0.89925643 0.09419094 0.04705436
0.90052774 0.09413263 0.04707994
0.90179905 0.09405738 0.04710231
0.90308513 0.09395950 0.04712160
0.90435644 0.09383333 0.04713763
0.90562774 0.09367381 0.04714974
0.90691383 0.09347895 0.04715809
0.90818514 0.09325029 0.04716271
0.90945644 0.09299309 0.04716488
0.91072775 0.09272468 0.04716816
0.91201384 0.09246423 0.04717668
0.91328514 0.09223091 0.04719243
0.91455645 0.09203912 0.04721410
0.91582775 0.09189622 0.04723966
0.91711384 0.09181259 0.04726790
0.91838515 0.09179096 0.04729668
0.91965645 0.09182889 0.04732464
0.92094254 0.09191458 0.04735056
0.92221385 0.09201992 0.04737217
0.92348515 0.09210430 0.04738316
0.92475646 0.09213450 0.04737823
0.92604254 0.09210815 0.04736114
0.92731385 0.09204535 0.04733893
0.92858516 0.09196474 0.04731658
0.92985646 0.09187761 0.04729646
0.93114255 0.09178829 0.04727826
0.93241385 0.09170244 0.04726240
0.93368516 0.09163011 0.04725187
0.93495647 0.09159569 0.04725409
0.93624255 0.09160641 0.04727098
0.93751386 0.09165160 0.04729113
0.93878516 0.09174973 0.04731532
0.94005647 0.09191825 0.04734758
0.94134256 0.09212156 0.04737365
0.94261386 0.09230132 0.04738158
0.94388517 0.09243686 0.04737473
0.94515647 0.09252807 0.04735982
0.94644256 0.09257320 0.04733900
0.94771387 0.09256911 0.04731331
0.94898517 0.09251242 0.04728320
0.95025648 0.09240399 0.04724933
0.95154257 0.09224465 0.04721192
0.95281387 0.09203507 0.04716868
0.95408518 0.09178646 0.04712079
0.95535648 0.09154405 0.04708198
0.95664257 0.09137257 0.04706772
0.95791388 0.09132264 0.04708559
0.95918518 0.09140140 0.04712873
0.96045649 0.09155950 0.04717706
0.96174258 0.09173924 0.04721793
0.96301388 0.09190995 0.04725024
0.96428519 0.09206292 0.04727710
0.96555649 0.09218301 0.04729653
0.96682780 0.09225241 0.04730389
0.96811389 0.09226432 0.04729975
0.96938519 0.09221794 0.04728667
0.97065650 0.09212198 0.04726855
0.97192780 0.09198657 0.04724901
0.97321389 0.09182348 0.04723060
0.97448520 0.09164405 0.04721513
0.97575650 0.09146468 0.04720468
0.97702781 0.09130470 0.04720124
0.97829911 0.09118061 0.04720562
0.97958520 0.09110287 0.04721690
0.98085651 0.09106928 0.04723203
0.98212781 0.09106827 0.04724742
0.98339912 0.09108644 0.04726132
0.98468520 0.09111100 0.04727291
0.98595651 0.09113393 0.04728310
0.98722781 0.09114644 0.04729259
0.98849912 0.09113963 0.04730018
0.98977043 0.09110811 0.04730667
0.99105651 0.09104987 0.04731329
0.99232782 0.09096837 0.04732185
0.99359912 0.09086669 0.04733471
0.99487043 0.09074452 0.04735254
