# y/t    Temp_mean   Temp_std
0.79899497 0.87807121 0.00008576
0.80402010 0.87793489 0.00010209
0.80904523 0.87780158 0.00011647
0.81407035 0.87767299 0.00012590
0.81909548 0.87754611 0.00013321
0.82412060 0.87742149 0.00013938
0.82914573 0.87729863 0.00014311
0.83417085 0.87717666 0.00014600
0.83919598 0.87705605 0.00014650
0.84422111 0.87693782 0.00014674
0.84924623 0.87682043 0.00014561
0.85427136 0.87670603 0.00014296
0.85929648 0.87659466 0.00014035
0.86432161 0.87648458 0.00013699
0.86934673 0.87637736 0.00013308
0.87437186 0.87626971 0.00012842
0.87939698 0.87616288 0.00012436
0.88442211 0.87605714 0.00012096
0.88944724 0.87594804 0.00011584
0.89447236 0.87584015 0.00011279
0.89949749 0.87572571 0.00010795
0.90452261 0.87561116 0.00010448
0.90954774 0.87549118 0.00010055
0.91457286 0.87537068 0.00009691
0.91959799 0.87525840 0.00009429
0.92462312 0.87514879 0.00009254
0.92964824 0.87506479 0.00009151
0.93467337 0.87500338 0.00008911
0.93969849 0.87493092 0.00008790
0.94472362 0.87484023 0.00008637
0.94974874 0.87474604 0.00008546
0.95477387 0.87464557 0.00008504
0.95979899 0.87454052 0.00008493
0.96482412 0.87443741 0.00008535
0.96984925 0.87434450 0.00008622
0.97487437 0.87425425 0.00008741
0.97989950 0.87416430 0.00008846
0.98492462 0.87407351 0.00008937
0.98994975 0.87398270 0.00009064
0.99497487 0.87407169 0.00008891
1.00000000 0.87505873 0.00009032
