# s/c   M_is_mean    M_is_std
0.25919849 0.72427919 0.00130485
0.26049936 0.72814681 0.00131519
0.26178545 0.73193618 0.00132131
0.26307153 0.73564619 0.00132373
0.26437240 0.73928267 0.00132501
0.26565849 0.74287386 0.00132689
0.26695936 0.74646752 0.00133082
0.26824545 0.75007941 0.00133654
0.26953154 0.75368660 0.00134583
0.27083241 0.75723937 0.00135973
0.27211850 0.76067753 0.00137116
0.27340459 0.76397831 0.00137700
0.27470546 0.76715650 0.00137844
0.27599154 0.77025658 0.00137646
0.27727763 0.77332744 0.00137610
0.27857850 0.77638375 0.00137802
0.27986459 0.77941824 0.00138135
0.28115068 0.78240942 0.00138632
0.28243677 0.78530494 0.00138746
0.28373764 0.78805172 0.00138760
0.28502373 0.79066409 0.00139006
0.28630981 0.79319145 0.00139137
0.28761068 0.79568849 0.00138871
0.28889677 0.79817047 0.00138481
0.29018286 0.80057902 0.00138485
0.29148373 0.80285250 0.00138379
0.29276982 0.80497451 0.00137657
0.29405591 0.80695880 0.00136292
0.29534200 0.80883641 0.00134417
0.29664287 0.81064736 0.00132372
0.29792895 0.81240568 0.00130456
0.29921504 0.81409499 0.00128801
0.30051591 0.81568260 0.00127330
0.30180200 0.81713550 0.00125683
0.30308809 0.81844709 0.00123635
0.30437418 0.81964326 0.00121193
0.30567505 0.82076762 0.00118550
0.30696114 0.82186446 0.00116098
0.30824722 0.82294891 0.00114083
0.30953331 0.82400483 0.00112565
0.31083418 0.82499817 0.00111433
0.31212027 0.82590268 0.00110443
0.31340636 0.82671489 0.00109181
0.31469245 0.82743842 0.00107110
0.31599332 0.82806776 0.00104062
0.31727941 0.82859094 0.00100131
0.31856549 0.82901252 0.00095412
0.31985158 0.82936014 0.00090269
0.32115245 0.82966635 0.00085136
0.32243854 0.82996546 0.00080537
0.32372463 0.83029411 0.00077116
0.32501072 0.83066674 0.00075169
0.32629681 0.83107531 0.00074588
0.32759768 0.83150302 0.00075143
0.32888376 0.83192578 0.00076225
0.33016985 0.83231949 0.00076850
0.33145594 0.83267276 0.00076665
0.33275681 0.83298413 0.00075772
0.33404290 0.83326279 0.00074542
0.33532899 0.83352575 0.00073680
0.33661508 0.83378310 0.00073570
0.33790116 0.83403697 0.00074094
0.33918725 0.83428874 0.00074786
0.34048812 0.83454498 0.00075339
0.34177421 0.83481488 0.00075631
0.34306030 0.83510869 0.00075805
0.34434639 0.83543410 0.00076142
0.34563247 0.83579267 0.00076996
0.34693335 0.83617993 0.00078885
0.34821943 0.83657671 0.00081677
0.34950552 0.83696838 0.00085076
0.35079161 0.83735064 0.00088855
0.35207770 0.83770996 0.00092175
0.35336379 0.83804121 0.00094486
0.35466466 0.83835918 0.00095939
0.35595074 0.83868941 0.00097108
0.35723683 0.83905367 0.00098638
0.35852292 0.83945486 0.00100808
0.35980901 0.83988598 0.00103709
0.36109510 0.84034497 0.00107215
0.36238118 0.84083135 0.00111181
0.36368206 0.84133335 0.00115337
0.36496814 0.84182757 0.00119126
0.36625423 0.84229135 0.00122180
0.36754032 0.84271937 0.00124539
0.36882641 0.84312840 0.00126673
0.37011250 0.84354889 0.00129350
0.37139858 0.84400289 0.00133175
0.37269945 0.84448263 0.00138056
0.37398554 0.84497063 0.00143455
0.37527163 0.84546022 0.00148946
0.37655772 0.84595329 0.00154113
0.37784381 0.84645983 0.00158480
0.37912989 0.84699496 0.00161978
0.38041598 0.84755532 0.00164707
0.38170207 0.84810988 0.00166626
0.38298816 0.84862996 0.00167954
0.38428903 0.84911353 0.00169231
0.38557512 0.84957673 0.00171010
0.38686121 0.85003811 0.00173646
0.38814729 0.85051376 0.00177138
0.38943338 0.85101672 0.00181345
0.39071947 0.85155237 0.00186063
0.39200556 0.85211664 0.00191030
0.39329165 0.85270561 0.00196074
0.39457773 0.85332324 0.00201184
0.39586382 0.85397687 0.00206317
0.39714991 0.85466918 0.00211519
0.39843600 0.85537978 0.00216655
0.39973687 0.85605888 0.00221128
0.40102296 0.85665405 0.00224420
0.40230905 0.85715451 0.00226631
0.40359513 0.85760540 0.00229016
0.40488122 0.85805911 0.00232495
0.40616731 0.85854348 0.00236973
0.40745340 0.85906048 0.00242084
0.40873949 0.85957786 0.00246986
0.41002557 0.86006154 0.00250996
0.41131166 0.86051559 0.00254357
0.41259775 0.86097062 0.00257702
0.41388384 0.86144431 0.00261214
0.41516993 0.86193276 0.00264682
0.41645601 0.86246785 0.00268620
0.41774210 0.86311641 0.00274174
0.41902819 0.86392976 0.00281761
0.42031428 0.86486474 0.00290211
0.42160037 0.86580184 0.00297547
0.42288645 0.86668727 0.00303030
0.42417254 0.86752838 0.00307362
0.42545863 0.86834674 0.00311576
0.42674472 0.86916049 0.00315947
0.42803081 0.86996970 0.00320163
0.42931690 0.87077715 0.00324217
0.43060298 0.87159542 0.00328446
0.43188907 0.87243979 0.00333256
0.43317516 0.87331848 0.00338776
0.43446125 0.87423025 0.00344813
0.43574734 0.87517248 0.00351175
0.43703342 0.87614443 0.00357807
0.43831951 0.87714119 0.00364432
0.43960560 0.87815875 0.00370990
0.44089169 0.87918453 0.00377300
0.44217778 0.88019336 0.00382858
0.44346386 0.88116652 0.00387403
0.44474995 0.88210930 0.00391182
0.44603604 0.88307145 0.00395737
0.44732213 0.88411914 0.00402521
0.44860822 0.88529188 0.00411796
0.44989430 0.88655118 0.00422324
0.45118039 0.88778380 0.00431414
0.45246648 0.88893924 0.00438098
0.45375257 0.89003078 0.00443332
0.45503866 0.89106569 0.00447902
0.45632474 0.89204006 0.00451679
0.45761083 0.89292386 0.00453618
0.45889692 0.89370251 0.00453431
0.46018301 0.89441692 0.00452644
0.46146910 0.89513537 0.00453181
0.46275519 0.89593422 0.00456400
0.46404127 0.89681810 0.00461730
0.46532736 0.89769819 0.00466700
0.46661345 0.89852278 0.00470244
0.46789954 0.89929736 0.00472829
0.46917084 0.90005803 0.00475835
0.47045693 0.90084891 0.00480453
0.47174302 0.90167984 0.00486473
0.47302911 0.90253491 0.00493256
0.47431520 0.90338931 0.00499929
0.47560128 0.90421485 0.00505555
0.47688737 0.90499859 0.00509966
0.47817346 0.90574523 0.00513492
0.47945955 0.90647380 0.00516787
0.48074564 0.90720939 0.00520540
0.48203172 0.90797423 0.00525242
0.48331781 0.90876962 0.00530868
0.48460390 0.90956837 0.00536529
0.48587521 0.91034620 0.00541573
0.48716129 0.91109192 0.00545775
0.48844738 0.91180557 0.00549245
0.48973347 0.91249607 0.00552399
0.49101956 0.91317345 0.00555628
0.49230565 0.91384721 0.00559164
0.49359173 0.91452546 0.00563116
0.49487782 0.91521478 0.00567576
0.49616391 0.91591747 0.00572476
0.49743522 0.91663142 0.00577681
0.49872130 0.91735049 0.00582992
0.50000739 0.91806474 0.00588103
0.50129348 0.91876382 0.00592811
0.50257957 0.91943961 0.00596924
0.50386566 0.92008652 0.00600343
0.50515174 0.92070700 0.00603268
0.50643783 0.92131465 0.00606158
0.50770914 0.92192165 0.00609383
0.50899523 0.92253304 0.00613045
0.51028131 0.92314288 0.00616872
0.51156740 0.92373340 0.00620257
0.51285349 0.92428937 0.00622838
0.51413958 0.92480316 0.00624487
0.51542567 0.92527699 0.00625364
0.51669697 0.92572691 0.00626087
0.51798306 0.92617708 0.00627383
0.51926915 0.92665350 0.00629782
0.52055524 0.92716996 0.00633401
0.52184132 0.92772714 0.00638046
0.52312741 0.92830136 0.00642891
0.52439872 0.92884268 0.00646641
0.52568480 0.92931906 0.00648317
0.52697089 0.92972151 0.00647839
0.52825698 0.93006637 0.00646236
0.52954307 0.93040513 0.00645025
0.53082916 0.93077987 0.00645336
0.53210046 0.93120453 0.00647206
0.53338655 0.93165316 0.00649418
0.53467264 0.93207487 0.00650652
0.53595873 0.93244750 0.00650300
0.53724481 0.93277939 0.00648661
0.53853090 0.93310514 0.00647212
0.53980221 0.93347265 0.00647308
0.54108830 0.93389946 0.00649030
0.54237438 0.93436733 0.00651575
0.54366047 0.93484588 0.00653949
0.54494656 0.93530936 0.00655393
0.54621787 0.93573872 0.00655434
0.54750395 0.93613834 0.00654522
0.54879004 0.93654106 0.00653747
0.55007613 0.93697181 0.00653725
0.55134744 0.93744429 0.00654650
0.55263352 0.93795388 0.00656107
0.55391961 0.93847252 0.00657137
0.55520570 0.93897413 0.00657117
0.55649179 0.93944994 0.00655935
0.55776309 0.93991123 0.00654049
0.55904918 0.94038616 0.00652516
0.56033527 0.94089575 0.00651921
0.56162136 0.94144259 0.00652180
0.56289266 0.94201511 0.00652873
0.56417875 0.94258956 0.00653312
0.56546484 0.94314720 0.00653005
0.56675093 0.94367497 0.00651706
0.56803702 0.94416255 0.00649195
0.56930832 0.94460570 0.00645488
0.57059441 0.94501134 0.00641089
0.57188050 0.94539840 0.00636631
0.57316659 0.94578798 0.00632692
0.57443789 0.94619972 0.00629554
0.57572398 0.94665244 0.00627359
0.57701007 0.94715566 0.00626010
0.57829616 0.94770921 0.00625387
0.57956746 0.94829775 0.00625197
0.58085355 0.94888566 0.00624382
0.58213964 0.94944396 0.00622316
0.58341094 0.94995941 0.00618776
0.58469703 0.95042846 0.00613801
0.58598312 0.95086088 0.00608012
0.58726921 0.95127656 0.00602127
0.58854051 0.95169072 0.00596592
0.58982660 0.95211142 0.00591564
0.59111269 0.95253354 0.00586711
0.59239878 0.95293561 0.00581228
0.59367008 0.95330122 0.00574622
0.59495617 0.95363258 0.00567113
0.59624226 0.95395025 0.00559630
0.59751356 0.95427976 0.00553077
0.59879965 0.95463976 0.00547835
0.60008574 0.95504039 0.00543984
0.60137183 0.95548135 0.00541395
0.60264313 0.95594983 0.00539634
0.60392922 0.95641861 0.00537721
0.60521531 0.95686068 0.00534957
0.60648661 0.95725610 0.00530767
0.60777270 0.95759493 0.00524720
0.60905879 0.95789195 0.00517590
0.61033010 0.95817352 0.00510329
0.61161618 0.95846190 0.00503514
0.61290227 0.95876826 0.00497358
0.61417358 0.95909038 0.00491650
0.61545967 0.95942043 0.00486202
0.61674575 0.95975232 0.00480899
0.61801706 0.96008570 0.00475845
0.61930315 0.96041968 0.00471092
0.62058924 0.96075527 0.00466641
0.62187532 0.96110051 0.00462761
0.62314663 0.96146692 0.00459746
0.62443272 0.96186239 0.00457671
0.62571880 0.96228449 0.00456284
0.62699011 0.96271411 0.00454850
0.62827620 0.96311830 0.00452257
0.62954750 0.96347478 0.00447815
0.63083359 0.96377793 0.00441552
0.63211968 0.96402712 0.00433645
0.63339099 0.96422814 0.00424439
0.63467707 0.96439618 0.00414643
0.63596316 0.96454644 0.00404808
0.63723447 0.96469450 0.00395372
0.63852056 0.96485901 0.00386847
0.63980664 0.96505493 0.00379605
0.64107795 0.96528924 0.00373741
0.64236404 0.96555913 0.00369088
0.64365012 0.96585831 0.00365408
0.64492143 0.96618155 0.00362484
0.64620752 0.96652401 0.00360208
0.64749361 0.96688069 0.00358440
0.64876491 0.96724619 0.00357004
0.65005100 0.96761433 0.00355716
0.65132231 0.96797875 0.00354373
0.65260839 0.96833230 0.00352730
0.65389448 0.96866804 0.00350541
0.65516579 0.96897941 0.00347579
0.65645188 0.96926142 0.00343653
0.65772318 0.96951398 0.00338845
0.65900927 0.96973908 0.00333349
0.66029536 0.96993468 0.00327180
0.66156666 0.97009175 0.00320014
0.66285275 0.97020305 0.00311652
0.66413884 0.97026902 0.00302224
0.66541014 0.97030257 0.00292349
0.66669623 0.97032596 0.00283073
0.66796754 0.97035796 0.00275105
0.66925363 0.97041270 0.00268862
0.67053971 0.97049684 0.00264339
0.67181102 0.97060800 0.00261262
0.67309711 0.97073214 0.00258956
0.67436841 0.97084172 0.00256210
0.67565450 0.97091399 0.00252340
0.67692581 0.97094192 0.00247157
0.67821189 0.97092566 0.00240731
0.67949798 0.97086608 0.00233189
0.68076929 0.97076322 0.00224469
0.68205538 0.97061752 0.00214607
0.68332668 0.97043570 0.00203799
0.68461277 0.97023726 0.00192853
0.68589886 0.97004585 0.00182774
0.68717016 0.96987214 0.00174009
0.68845625 0.96971180 0.00166481
0.68972756 0.96955529 0.00159725
0.69101364 0.96939793 0.00153513
0.69228495 0.96923725 0.00147758
0.69357104 0.96907148 0.00142293
0.69484234 0.96890482 0.00137247
0.69612843 0.96874357 0.00132754
0.69741452 0.96859805 0.00129087
0.69868582 0.96847577 0.00126372
0.69997191 0.96837274 0.00124303
0.70124322 0.96827646 0.00122420
0.70252931 0.96816981 0.00120078
0.70380061 0.96804649 0.00117182
0.70508670 0.96790867 0.00114014
0.70635801 0.96775788 0.00110727
0.70764409 0.96759336 0.00107409
0.70893018 0.96741205 0.00103986
0.71020149 0.96721028 0.00100352
0.71148758 0.96698694 0.00096541
0.71275888 0.96675227 0.00092912
0.71404497 0.96652264 0.00089915
0.71531627 0.96631616 0.00087906
0.71660236 0.96614078 0.00086941
0.71787367 0.96598894 0.00086713
0.71915976 0.96585093 0.00086876
0.72043106 0.96571924 0.00087155
0.72171715 0.96559077 0.00087464
0.72298845 0.96546477 0.00087790
0.72427454 0.96534017 0.00088097
0.72554585 0.96521368 0.00088360
0.72683194 0.96507719 0.00088506
0.72810324 0.96492267 0.00088441
0.72938933 0.96474618 0.00088180
0.73066064 0.96455166 0.00087837
0.73194672 0.96435065 0.00087489
0.73321803 0.96415364 0.00087280
0.73450412 0.96396669 0.00087281
0.73577542 0.96379126 0.00087474
0.73706151 0.96362595 0.00087848
0.73833282 0.96346928 0.00088361
0.73961890 0.96331989 0.00088992
0.74089021 0.96317625 0.00089713
0.74217630 0.96303687 0.00090512
0.74344760 0.96290012 0.00091379
0.74473369 0.96276390 0.00092294
0.74600500 0.96262730 0.00093274
0.74729108 0.96249085 0.00094336
0.74856239 0.96235648 0.00095488
0.74984848 0.96222712 0.00096727
0.75111978 0.96210551 0.00098059
0.75240587 0.96199366 0.00099478
0.75367718 0.96189281 0.00100948
0.75496327 0.96180350 0.00102479
0.75623457 0.96172557 0.00104061
0.75752066 0.96165856 0.00105682
0.75879196 0.96160187 0.00107350
0.76007805 0.96155472 0.00109066
0.76134936 0.96151656 0.00110841
0.76263545 0.96148733 0.00112686
0.76390675 0.96146762 0.00114615
0.76517806 0.96145900 0.00116647
0.76646414 0.96146473 0.00118810
0.76773545 0.96148922 0.00121141
0.76902154 0.96153524 0.00123676
0.77029284 0.96160037 0.00126485
0.77157893 0.96167661 0.00129602
0.77285024 0.96175468 0.00132916
0.77413633 0.96182754 0.00136272
0.77540763 0.96188974 0.00139534
0.77669372 0.96193668 0.00142572
0.77796502 0.96196447 0.00145294
0.77923633 0.96197079 0.00147646
0.78052242 0.96195554 0.00149611
0.78179372 0.96192187 0.00151236
0.78307981 0.96187604 0.00152608
0.78435112 0.96182365 0.00153808
0.78563720 0.96176844 0.00154916
0.78690851 0.96171271 0.00155994
0.78817982 0.96165799 0.00157076
0.78946590 0.96160587 0.00158199
0.79073721 0.96155741 0.00159387
0.79202330 0.96151338 0.00160658
0.79329460 0.96147323 0.00162012
0.79458069 0.96143545 0.00163431
0.79585200 0.96139710 0.00164878
0.79712330 0.96135330 0.00166282
0.79840939 0.96130007 0.00167574
0.79968070 0.96123422 0.00168696
0.80096678 0.96115299 0.00169603
0.80223809 0.96105556 0.00170294
0.80350939 0.96094222 0.00170787
0.80479548 0.96081621 0.00171114
0.80606679 0.96068337 0.00171333
0.80735288 0.96054774 0.00171476
0.80862418 0.96041242 0.00171585
0.80989549 0.96027914 0.00171706
0.81118157 0.96014962 0.00171874
0.81245288 0.96002673 0.00172128
0.81373897 0.95991154 0.00172488
0.81501027 0.95980252 0.00172972
0.81628158 0.95969605 0.00173589
0.81756767 0.95958845 0.00174264
0.81883897 0.95947685 0.00174952
0.82012506 0.95935875 0.00175604
0.82139637 0.95923022 0.00176142
0.82266767 0.95908596 0.00176522
0.82395376 0.95892220 0.00176721
0.82522507 0.95874036 0.00176739
0.82651115 0.95854755 0.00176639
0.82778246 0.95835214 0.00176514
0.82905376 0.95815973 0.00176393
0.83033985 0.95797152 0.00176318
0.83161116 0.95778674 0.00176294
0.83288246 0.95760404 0.00176287
0.83416855 0.95742115 0.00176277
0.83543986 0.95723540 0.00176229
0.83672594 0.95704360 0.00176115
0.83799725 0.95684245 0.00175894
0.83926856 0.95662888 0.00175526
0.84055464 0.95639998 0.00174970
0.84182595 0.95615327 0.00174198
0.84309725 0.95588686 0.00173197
0.84438334 0.95560066 0.00172008
0.84565465 0.95529758 0.00170675
0.84692595 0.95498301 0.00169286
0.84821204 0.95466644 0.00167935
0.84948335 0.95435710 0.00166689
0.85076944 0.95405960 0.00165575
0.85204074 0.95377185 0.00164577
0.85331205 0.95348551 0.00163722
0.85459813 0.95319461 0.00162934
0.85586944 0.95289461 0.00162145
0.85714075 0.95258115 0.00161345
0.85842683 0.95225101 0.00160519
0.85969814 0.95190280 0.00159686
0.86096944 0.95153691 0.00158878
0.86225553 0.95115704 0.00158130
0.86352684 0.95077407 0.00157378
0.86479814 0.95039921 0.00156552
0.86608423 0.95004212 0.00155559
0.86735554 0.94971029 0.00154295
0.86862684 0.94940558 0.00152806
0.86991293 0.94912423 0.00151257
0.87118424 0.94885797 0.00149855
0.87245554 0.94859617 0.00148735
0.87374163 0.94832822 0.00147868
0.87501293 0.94804492 0.00147191
0.87628424 0.94773829 0.00146641
0.87757033 0.94740238 0.00146148
0.87884163 0.94703364 0.00145729
0.88011294 0.94663132 0.00145437
0.88138424 0.94619706 0.00145377
0.88267033 0.94573423 0.00145677
0.88394164 0.94524753 0.00146440
0.88521294 0.94474107 0.00147766
0.88649903 0.94421964 0.00149670
0.88777034 0.94369046 0.00152023
0.88904164 0.94316144 0.00154564
0.89032773 0.94263910 0.00157072
0.89159904 0.94212742 0.00159464
0.89287034 0.94162888 0.00161713
0.89415643 0.94114540 0.00163794
0.89542774 0.94067681 0.00165729
0.89669904 0.94022133 0.00167565
0.89797035 0.93977653 0.00169369
0.89925643 0.93933870 0.00171235
0.90052774 0.93890498 0.00173184
0.90179905 0.93847274 0.00175269
0.90308513 0.93803864 0.00177581
0.90435644 0.93759939 0.00180206
0.90562774 0.93715191 0.00183242
0.90691383 0.93669349 0.00186783
0.90818514 0.93622284 0.00190869
0.90945644 0.93574025 0.00195486
0.91072775 0.93524813 0.00200532
0.91201384 0.93475262 0.00205703
0.91328514 0.93425953 0.00210783
0.91455645 0.93377472 0.00215547
0.91582775 0.93330441 0.00219755
0.91711384 0.93285426 0.00223207
0.91838515 0.93242828 0.00225770
0.91965645 0.93202885 0.00227365
0.92094254 0.93165513 0.00228025
0.92221385 0.93129936 0.00228124
0.92348515 0.93095244 0.00228059
0.92475646 0.93060631 0.00228174
0.92604254 0.93025564 0.00228675
0.92731385 0.92989887 0.00229572
0.92858516 0.92953540 0.00230839
0.92985646 0.92916526 0.00232414
0.93114255 0.92878811 0.00234278
0.93241385 0.92840382 0.00236387
0.93368516 0.92801373 0.00238637
0.93495647 0.92762176 0.00240760
0.93624255 0.92723557 0.00242293
0.93751386 0.92686410 0.00242859
0.93878516 0.92651544 0.00242149
0.94005647 0.92619211 0.00240196
0.94134256 0.92588817 0.00237460
0.94261386 0.92559452 0.00234464
0.94388517 0.92530305 0.00231614
0.94515647 0.92500900 0.00229105
0.94644256 0.92470863 0.00227077
0.94771387 0.92439780 0.00225699
0.94898517 0.92407358 0.00225075
0.95025648 0.92373345 0.00225307
0.95154257 0.92337521 0.00226489
0.95281387 0.92299695 0.00228751
0.95408518 0.92259875 0.00232115
0.95535648 0.92218802 0.00236186
0.95664257 0.92177827 0.00240255
0.95791388 0.92138515 0.00243483
0.95918518 0.92101771 0.00245407
0.96045649 0.92067415 0.00246200
0.96174258 0.92034846 0.00246219
0.96301388 0.92003439 0.00245761
0.96428519 0.91972755 0.00245046
0.96555649 0.91942347 0.00244312
0.96682780 0.91911635 0.00243865
0.96811389 0.91880059 0.00244025
0.96938519 0.91847227 0.00244994
0.97065650 0.91812955 0.00246861
0.97192780 0.91777248 0.00249610
0.97321389 0.91740211 0.00253176
0.97448520 0.91702058 0.00257450
0.97575650 0.91663271 0.00262166
0.97702781 0.91624354 0.00267067
0.97829911 0.91585828 0.00271891
0.97958520 0.91548115 0.00276438
0.98085651 0.91511394 0.00280634
0.98212781 0.91475675 0.00284485
0.98339912 0.91440754 0.00288115
0.98468520 0.91406423 0.00291626
0.98595651 0.91372456 0.00295125
0.98722781 0.91338570 0.00298751
0.98849912 0.91304495 0.00302636
0.98977043 0.91269981 0.00306902
0.99105651 0.91234863 0.00311619
0.99232782 0.91199050 0.00316816
0.99359912 0.91162505 0.00322488
0.99487043 0.91125204 0.00328626
