# s/c    P_stat_mean   P_stat_std
0.99614174 0.60906247 0.00138419
0.99742782 0.60927516 0.00141579
0.99869913 0.60949433 0.00145116
0.99997043 0.60972011 0.00149042
1.00124174 0.60995118 0.00153279
1.00251305 0.61018588 0.00157731
1.00378435 0.61042258 0.00162307
1.00507044 0.61066002 0.00166943
1.00634174 0.61089770 0.00171617
1.00761305 0.61113539 0.00176323
1.00888436 0.61137290 0.00181054
1.01015566 0.61161004 0.00185800
1.01144175 0.61184658 0.00190547
1.01271305 0.61208207 0.00195266
1.01398436 0.61231609 0.00199930
1.01525567 0.61254812 0.00204504
1.01652697 0.61277751 0.00208946
1.01779828 0.61300348 0.00213204
1.01908436 0.61322537 0.00217236
1.02035567 0.61344314 0.00221037
1.02162698 0.61365785 0.00224677
1.02289828 0.61387166 0.00228301
1.02416959 0.61408714 0.00232077
1.02545567 0.61430646 0.00236143
1.02672698 0.61453055 0.00240555
1.02799829 0.61475886 0.00245276
1.02926959 0.61499021 0.00250224
1.03054090 0.61522329 0.00255312
1.03181220 0.61545682 0.00260458
1.03309829 0.61568937 0.00265568
1.03436960 0.61591930 0.00270536
1.03564090 0.61614499 0.00275258
1.03691221 0.61636540 0.00279668
1.03818351 0.61658056 0.00283768
1.03945482 0.61679063 0.00287568
1.04072612 0.61699585 0.00291082
1.04201221 0.61719654 0.00294329
1.04328352 0.61739289 0.00297318
1.04455482 0.61758526 0.00300070
1.04582613 0.61777439 0.00302632
1.04709743 0.61796152 0.00305089
1.04836874 0.61814802 0.00307531
1.04965483 0.61833496 0.00310032
1.05092613 0.61852305 0.00312639
1.05219744 0.61871242 0.00315365
1.05346874 0.61890233 0.00318163
1.05474005 0.61909134 0.00320937
1.05601135 0.61927765 0.00323569
1.05728266 0.61945886 0.00325900
1.05856875 0.61963262 0.00327778
1.05984005 0.61979666 0.00329054
1.06111136 0.61994988 0.00329658
1.06238266 0.62009333 0.00329665
1.06365397 0.62022811 0.00329148
1.06492527 0.62035520 0.00328172
1.06619658 0.62047551 0.00326799
1.06746788 0.62059020 0.00325106
1.06875397 0.62070130 0.00323228
1.07002528 0.62081123 0.00321328
1.07129658 0.62092249 0.00319573
1.07256789 0.62103713 0.00318098
1.07383919 0.62115690 0.00317018
1.07511050 0.62128296 0.00316405
1.07638181 0.62141583 0.00316289
1.07766789 0.62155431 0.00316584
1.07893920 0.62169433 0.00317007
1.08021050 0.62183037 0.00317181
1.08148181 0.62195841 0.00316839
1.08275312 0.62207787 0.00315951
1.08402442 0.62219056 0.00314650
1.08529573 0.62229861 0.00313083
1.08656703 0.62240304 0.00311325
1.08783834 0.62250445 0.00309419
1.08912443 0.62260359 0.00307422
1.09039573 0.62270105 0.00305387
1.09166704 0.62279740 0.00303366
1.09293834 0.62289292 0.00301404
1.09420965 0.62298778 0.00299543
1.09548095 0.62308201 0.00297824
1.09675226 0.62317580 0.00296294
1.09802356 0.62326951 0.00295000
1.09930965 0.62336352 0.00293971
1.10058096 0.62345826 0.00293211
1.10185226 0.62355425 0.00292691
1.10312357 0.62365183 0.00292345
1.10439487 0.62375152 0.00292107
1.10566618 0.62385384 0.00291922
1.10693748 0.62395913 0.00291737
1.10820879 0.62406760 0.00291513
1.10948010 0.62417925 0.00291207
1.11075140 0.62429381 0.00290775
1.11203749 0.62441083 0.00290167
1.11330879 0.62452972 0.00289332
1.11458010 0.62464983 0.00288214
1.11585141 0.62477059 0.00286777
1.11712271 0.62489125 0.00284973
1.11839402 0.62501157 0.00282749
1.11966532 0.62513236 0.00280159
1.12093663 0.62525581 0.00277332
1.12220793 0.62538664 0.00274534
1.12347924 0.62553095 0.00272127
1.12475054 0.62569295 0.00270370
1.12603663 0.62587169 0.00269304
1.12730794 0.62606134 0.00268795
1.12857924 0.62625377 0.00268697
1.12985055 0.62644011 0.00268900
1.13112185 0.62661126 0.00269342
1.13239316 0.62675705 0.00269955
1.13366446 0.62686802 0.00270649
1.13493577 0.62693948 0.00271322
1.13620707 0.62696884 0.00271826
1.13747838 0.62696210 0.00271897
1.13874969 0.62693020 0.00271375
1.14002099 0.62689222 0.00270467
1.14130708 0.62686541 0.00269565
1.14257838 0.62685602 0.00268973
1.14384969 0.62686994 0.00268886
1.14512100 0.62690950 0.00269492
1.14639230 0.62697049 0.00270988
1.14766361 0.62704173 0.00273293
1.14893491 0.62711797 0.00276237
1.15020622 0.62720697 0.00279673
1.15147752 0.62732054 0.00283360
1.15274883 0.62746512 0.00287440
1.15402013 0.62764771 0.00291626
1.15529144 0.62782838 0.00295157
1.15656274 0.62799132 0.00298799
1.15783405 0.62815743 0.00302547
1.15912014 0.62832652 0.00306386
1.16039144 0.62849832 0.00310303
1.16166275 0.62867260 0.00314280
1.16293405 0.62884909 0.00318302
1.16420536 0.62902750 0.00322351
1.16547667 0.62920754 0.00326409
1.16674797 0.62938890 0.00330459
1.16801928 0.62957126 0.00334480
1.16929058 0.62975427 0.00338454
1.17056189 0.62993761 0.00342361
1.17183319 0.63012090 0.00346181
1.17310450 0.63030380 0.00349892
1.17437580 0.63048591 0.00353473
1.17564711 0.63066687 0.00356904
1.17691841 0.63084628 0.00360163
1.17818972 0.63102375 0.00363227
1.17946103 0.63119888 0.00366075
1.18074711 0.63137128 0.00368686
1.18201842 0.63154053 0.00371037
1.18328972 0.63170625 0.00373106
1.18456103 0.63186802 0.00374871
1.18583234 0.63202544 0.00376312
1.18710364 0.63217813 0.00377406
1.18837495 0.63232568 0.00378133
1.18964625 0.63246770 0.00378472
1.19091756 0.63260383 0.00378403
1.19218886 0.63273369 0.00377906
1.19346017 0.63285692 0.00376963
1.19473147 0.63297318 0.00375555
1.19600278 0.63308213 0.00373664
1.19727408 0.63318346 0.00371275
1.19854539 0.63327687 0.00368371
1.19981670 0.63336209 0.00364938
1.20108800 0.63343884 0.00360962
1.20235931 0.63350691 0.00356431
1.20363061 0.63356608 0.00351335
1.20490192 0.63361617 0.00345663
1.20617322 0.63365702 0.00339408
1.20744453 0.63368852 0.00332563
1.20873062 0.63371058 0.00325124
1.21000192 0.63372314 0.00317088
1.21127323 0.63372619 0.00308453
1.21254453 0.63371976 0.00299222
1.21381584 0.63370390 0.00289398
1.21508714 0.63367874 0.00278986
1.21635845 0.63364444 0.00267995
1.21762975 0.63360119 0.00256436
1.21890106 0.63354927 0.00244323
1.22017237 0.63348899 0.00231672
1.22144367 0.63342072 0.00218504
1.22271498 0.63334488 0.00204844
1.22398628 0.63326199 0.00190719
1.22525759 0.63317258 0.00176163
1.22652889 0.63307730 0.00161215
1.22780020 0.63297683 0.00145923
1.22907150 0.63287195 0.00130345
1.23034281 0.63276350 0.00114556
1.23161411 0.63265240 0.00098655
1.23288542 0.63253967 0.00082795
1.23415673 0.63242640 0.00067226
1.23542803 0.63231377 0.00052436
1.23669934 0.63220304 0.00039527
1.23797064 0.63209558 0.00031091
1.23924195 0.63199286 0.00031026
1.24051325 0.63189644 0.00039260
1.24178456 0.63180798 0.00051810
1.24305586 0.63172926 0.00066049
1.24432717 0.63166217 0.00080850
1.24559847 0.63160870 0.00095694
1.24686978 0.63157096 0.00110293
1.24814109 0.63155120 0.00124452
1.24941239 0.63155178 0.00138022
1.25068370 0.63157518 0.00150874
1.25195500 0.63162403 0.00162893
1.25322631 0.63170107 0.00173971
1.25449761 0.63180921 0.00184009
1.25576892 0.63195148 0.00192917
1.25704022 0.63213106 0.00200617
1.25831153 0.63235129 0.00207047
1.25958283 0.63261565 0.00212165
1.26085414 0.63292779 0.00215966
1.26212545 0.63329152 0.00218487
1.26339675 0.63371080 0.00219830
1.26466806 0.63418979 0.00220187
1.26593936 0.63473279 0.00219871
1.26721067 0.63534430 0.00219355
1.26848197 0.63602901 0.00219319
1.26975328 0.63679176 0.00220680
1.27102458 0.63763763 0.00224591
1.27229589 0.63857185 0.00232376
1.27356719 0.63959988 0.00245387
1.27483850 0.64072737 0.00264819
1.27610981 0.64196018 0.00291553
1.27738111 0.64330439 0.00326123
1.27865242 0.64476628 0.00368783
1.27992372 0.64635238 0.00419617
1.28119503 0.64806941 0.00478649
-0.96316762 0.64376887 0.00353236
-0.96189631 0.64170825 0.00392097
-0.96062353 0.64093984 0.00388241
-0.95934927 0.64043322 0.00387397
-0.95807353 0.63983995 0.00376677
-0.95679779 0.63875099 0.00336423
-0.95551909 0.63668084 0.00249472
-0.95423744 0.63248432 0.00251319
-0.95295431 0.62202927 0.00728485
-0.95167118 0.60883879 0.01112773
-0.95038804 0.60811057 0.01084396
-0.94910048 0.62107131 0.00905449
-0.94781143 0.63390871 0.00781192
-0.94651943 0.64207294 0.00702303
-0.94522743 0.64778281 0.00653134
-0.94393247 0.65217398 0.00613059
-0.94263604 0.65619907 0.00581175
-0.94133960 0.66006783 0.00552053
-0.94004021 0.66387108 0.00525084
-0.93873934 0.66751243 0.00501317
-0.93743699 0.67094774 0.00480335
-0.93613316 0.67418165 0.00461690
-0.93482786 0.67724553 0.00444869
-0.93351959 0.68015679 0.00429559
-0.93221133 0.68293705 0.00415502
-0.93090011 0.68560232 0.00402529
-0.92958890 0.68816562 0.00390497
-0.92827472 0.69063902 0.00379291
-0.92695907 0.69303206 0.00368679
-0.92564341 0.69535610 0.00358983
-0.92432480 0.69761533 0.00349618
-0.92300472 0.69981672 0.00340915
-0.92168315 0.70196051 0.00332435
-0.92036010 0.70405807 0.00324222
-0.91903410 0.70610685 0.00316267
-0.91770810 0.70810453 0.00308901
-0.91638062 0.71005343 0.00301536
-0.91505167 0.71194657 0.00294741
-0.91371975 0.71379094 0.00288264
-0.91238784 0.71561208 0.00282065
-0.91105297 0.71740999 0.00276142
-0.90971810 0.71919164 0.00270493
-0.90838027 0.72095470 0.00265143
-0.90704096 0.72270151 0.00259498
-0.90570166 0.72442741 0.00254423
-0.90435940 0.72614634 0.00249351
-0.90301565 0.72784204 0.00244549
-0.90167044 0.72952846 0.00239780
-0.90032374 0.73120325 0.00235548
-0.89897556 0.73286411 0.00230751
-0.89762591 0.73451800 0.00226523
-0.89627478 0.73615796 0.00222296
-0.89492217 0.73778630 0.00218371
-0.89356808 0.73940767 0.00214112
-0.89221251 0.74101974 0.00210455
-0.89085547 0.74262485 0.00206800
-0.88949695 0.74421835 0.00202883
-0.88813547 0.74580720 0.00199494
-0.88677399 0.74738908 0.00196106
-0.88541103 0.74896167 0.00192416
-0.88404659 0.75053194 0.00189333
-0.88267920 0.75209292 0.00185948
-0.88131181 0.75364925 0.00182867
-0.87994294 0.75520325 0.00179485
-0.87857259 0.75674564 0.00176408
-0.87719928 0.75828804 0.00173545
-0.87582598 0.75982346 0.00170471
-0.87445120 0.76135656 0.00167656
-0.87307345 0.76288269 0.00164842
-0.87169571 0.76440883 0.00162029
-0.87031650 0.76592799 0.00159217
-0.86893580 0.76744251 0.00156713
-0.86755215 0.76895238 0.00154159
-0.86616849 0.77046225 0.00151605
-0.86478336 0.77196980 0.00149105
-0.86339675 0.77347038 0.00146608
-0.86200866 0.77497096 0.00144309
-0.86061762 0.77646458 0.00141814
-0.85922657 0.77796283 0.00139573
-0.85783405 0.77945180 0.00137584
-0.85644005 0.78093844 0.00135094
-0.85504457 0.78242741 0.00133106
-0.85364761 0.78391173 0.00130869
-0.85224918 0.78539373 0.00128882
-0.85084926 0.78687108 0.00126647
-0.84944787 0.78835075 0.00124724
-0.84804648 0.78982578 0.00122739
-0.84664213 0.79130546 0.00120820
-0.84523630 0.79277816 0.00119082
-0.84382899 0.79425087 0.00117166
-0.84242169 0.79572590 0.00115183
-0.84101143 0.79719628 0.00113514
-0.83960116 0.79867131 0.00112090
-0.83818795 0.80014402 0.00110180
-0.83677473 0.80161905 0.00108756
-0.83536003 0.80309408 0.00107332
-0.83394238 0.80456911 0.00105909
-0.83252472 0.80604646 0.00104245
-0.83110559 0.80752381 0.00103136
-0.82968498 0.80900348 0.00101400
-0.82826289 0.81048316 0.00100217
-0.82684081 0.81196051 0.00099109
-0.82541576 0.81343786 0.00097611
-0.82398924 0.81491057 0.00096428
-0.82256272 0.81638328 0.00095245
-0.82113324 0.81784901 0.00094063
-0.81970376 0.81930778 0.00092880
-0.81827280 0.82075958 0.00091697
-0.81684036 0.82219744 0.00090514
-0.81540645 0.82362834 0.00089332
-0.81397106 0.82504762 0.00088076
-0.81253418 0.82644832 0.00086580
-0.81109584 0.82783508 0.00085470
-0.80965749 0.82920557 0.00084216
-0.80821618 0.83055517 0.00082792
-0.80677488 0.83188850 0.00081610
-0.80533209 0.83320325 0.00080185
-0.80388783 0.83449710 0.00078762
-0.80244209 0.83577468 0.00077579
-0.80099487 0.83703368 0.00076156
-0.79954765 0.83827642 0.00074807
-0.79809748 0.83950987 0.00073699
-0.79664730 0.84072706 0.00072278
-0.79519565 0.84193728 0.00071251
-0.79374252 0.84313589 0.00070147
-0.79228791 0.84432985 0.00068811
-0.79083182 0.84552149 0.00067710
-0.78937573 0.84670383 0.00066698
-0.78791669 0.84788850 0.00065602
-0.78645764 0.84907317 0.00064507
-0.78499712 0.85026016 0.00063732
-0.78353512 0.85144715 0.00062961
-0.78207164 0.85264111 0.00062192
-0.78060816 0.85383972 0.00061648
-0.77914320 0.85504297 0.00060784
-0.77767528 0.85625784 0.00060019
-0.77620885 0.85747735 0.00059600
-0.77473946 0.85870383 0.00059057
-0.77326859 0.85993264 0.00058416
-0.77179771 0.86116376 0.00058095
-0.77032537 0.86239257 0.00057455
-0.76885154 0.86362137 0.00056814
-0.76737623 0.86484553 0.00056494
-0.76590093 0.86606272 0.00055761
-0.76442266 0.86727294 0.00055441
-0.76294440 0.86847154 0.00055031
-0.76146466 0.86965854 0.00054394
-0.75998492 0.87082927 0.00053439
-0.75850222 0.87198606 0.00053035
-0.75701953 0.87312195 0.00052083
-0.75553535 0.87423693 0.00051684
-0.75405118 0.87533333 0.00051052
-0.75256405 0.87640418 0.00050184
-0.75107691 0.87745645 0.00049236
-0.74958830 0.87848548 0.00048368
-0.74809822 0.87949129 0.00047581
-0.74660813 0.88047851 0.00046714
-0.74511656 0.88144715 0.00046163
-0.74362352 0.88239721 0.00045380
-0.74212899 0.88333101 0.00044428
-0.74063447 0.88425319 0.00043647
-0.73913847 0.88516841 0.00042868
-0.73764099 0.88607201 0.00042413
-0.73614351 0.88697096 0.00041867
-0.73464307 0.88786527 0.00041099
-0.73314412 0.88875958 0.00040876
-0.73164220 0.88965854 0.00040334
-0.73014029 0.89055517 0.00040013
-0.72863542 0.89146109 0.00039895
-0.72713202 0.89237398 0.00039471
-0.72562567 0.89329849 0.00039150
-0.72411933 0.89423461 0.00038508
-0.72261150 0.89517305 0.00038187
-0.72110367 0.89609524 0.00037546
-0.71959436 0.89699652 0.00036905
-0.71808358 0.89788153 0.00036362
-0.71657132 0.89874797 0.00035721
-0.71505906 0.89960279 0.00035401
-0.71354532 0.90044135 0.00034761
-0.71203158 0.90127294 0.00034537
-0.71051488 0.90209292 0.00034217
-0.70899966 0.90290592 0.00033353
-0.70748148 0.90370964 0.00033130
-0.70596331 0.90450639 0.00032489
-0.70444366 0.90529617 0.00032267
-0.70292400 0.90607898 0.00031625
-0.70140287 0.90685482 0.00031404
-0.69988026 0.90762834 0.00030864
-0.69835765 0.90839257 0.00030542
-0.69683356 0.90915215 0.00030002
-0.69530800 0.90990941 0.00029680
-0.69378243 0.91065738 0.00029463
-0.69225538 0.91140302 0.00028925
-0.69072834 0.91213937 0.00028603
-0.68919982 0.91287573 0.00028280
-0.68766982 0.91360511 0.00027958
-0.68613981 0.91433217 0.00027743
-0.68460833 0.91504994 0.00027206
-0.68307685 0.91576539 0.00026883
-0.68154390 0.91647619 0.00026883
-0.68001094 0.91718235 0.00026237
-0.67847650 0.91788386 0.00025914
-0.67694059 0.91858304 0.00025701
-0.67540467 0.91927062 0.00025378
-0.67386728 0.91995819 0.00025055
-0.67232841 0.92064111 0.00025055
-0.67078954 0.92131707 0.00024519
-0.66925067 0.92199071 0.00024196
-0.66771032 0.92265970 0.00024196
-0.66616849 0.92331940 0.00023873
-0.66462666 0.92397445 0.00023873
-0.66308484 0.92462718 0.00023549
-0.66154005 0.92527294 0.00023226
-0.65999675 0.92591173 0.00022904
-0.65845049 0.92654355 0.00022581
-0.65690570 0.92716841 0.00022258
-0.65535796 0.92779094 0.00022044
-0.65381022 0.92840186 0.00021721
-0.65226248 0.92900581 0.00021398
-0.65071326 0.92960279 0.00021076
-0.64916404 0.93019280 0.00020753
-0.64761335 0.93077120 0.00020216
-0.64606265 0.93133798 0.00020004
-0.64451047 0.93189547 0.00020004
-0.64295830 0.93244367 0.00019680
-0.64140464 0.93298722 0.00019680
-0.63985099 0.93353078 0.00019147
-0.63829586 0.93407433 0.00019147
-0.63674073 0.93462253 0.00018822
-0.63518412 0.93516609 0.00018822
-0.63362751 0.93571196 0.00018615
-0.63207090 0.93625319 0.00018290
-0.63051133 0.93678978 0.00018290
-0.62895324 0.93732404 0.00017966
-0.62739368 0.93785366 0.00017966
-0.62583411 0.93838328 0.00017966
-0.62427306 0.93890360 0.00017642
-0.62271202 0.93942393 0.00017318
-0.62114950 0.93993961 0.00017318
-0.61958697 0.94044599 0.00016994
-0.61802445 0.94095006 0.00016882
-0.61646045 0.94144715 0.00016670
-0.61489497 0.94194193 0.00016670
-0.61333097 0.94243206 0.00016559
-0.61176401 0.94291289 0.00016559
-0.61019853 0.94339141 0.00016237
-0.60863157 0.94386295 0.00015915
-0.60706461 0.94432985 0.00015915
-0.60549618 0.94478746 0.00015593
-0.60392774 0.94524274 0.00015377
-0.60235783 0.94569570 0.00015377
-0.60078939 0.94613937 0.00015054
-0.59921800 0.94657840 0.00015054
-0.59764808 0.94701278 0.00014950
-0.59607669 0.94744019 0.00014732
-0.59450530 0.94786295 0.00014409
-0.59293243 0.94828107 0.00014409
-0.59135956 0.94869686 0.00014087
-0.58978669 0.94910105 0.00014087
-0.58821234 0.94950755 0.00013871
-0.58663799 0.94990708 0.00013766
-0.58506364 0.95029965 0.00013549
-0.58348781 0.95068990 0.00013549
-0.58191198 0.95107782 0.00013226
-0.58033616 0.95145877 0.00012904
-0.57875885 0.95183508 0.00012904
-0.57718302 0.95220674 0.00012689
-0.57560424 0.95257607 0.00012689
-0.57402693 0.95294309 0.00012366
-0.57244815 0.95330546 0.00012366
-0.57086937 0.95366783 0.00012366
-0.56929058 0.95402555 0.00012155
-0.56771032 0.95437863 0.00011831
-0.56613006 0.95473403 0.00011831
-0.56454980 0.95508246 0.00011831
-0.56296805 0.95542857 0.00011507
-0.56138779 0.95577700 0.00011507
-0.55980605 0.95611847 0.00011507
-0.55822283 0.95646690 0.00011507
-0.55664109 0.95680836 0.00011507
-0.55505787 0.95714983 0.00011507
-0.55347466 0.95749361 0.00011399
-0.55189144 0.95783740 0.00011184
-0.55030822 0.95818351 0.00011399
-0.54872352 0.95853194 0.00011399
-0.54713882 0.95887805 0.00011077
-0.54555413 0.95922184 0.00010979
-0.54396943 0.95955633 0.00010979
-0.54238325 0.95987921 0.00010890
-0.54079708 0.96019512 0.00010660
-0.53921090 0.96050174 0.00010660
-0.53762473 0.96080372 0.00010574
-0.53603855 0.96109872 0.00010341
-0.53445090 0.96139141 0.00010341
-0.53286472 0.96167712 0.00010341
-0.53127707 0.96196051 0.00010023
-0.52968942 0.96223926 0.00010023
-0.52810029 0.96251568 0.00009706
-0.52651263 0.96278746 0.00009706
-0.52492498 0.96305923 0.00009706
-0.52333585 0.96332869 0.00009390
-0.52174671 0.96359350 0.00009390
-0.52015758 0.96385830 0.00009390
-0.51856845 0.96411614 0.00009390
-0.51697932 0.96437631 0.00009157
-0.51538871 0.96463415 0.00009157
-0.51379958 0.96488734 0.00009074
-0.51220897 0.96514053 0.00008839
-0.51061836 0.96539141 0.00008839
-0.50902775 0.96563995 0.00009074
-0.50743714 0.96588618 0.00008839
-0.50584653 0.96613008 0.00008839
-0.50425592 0.96637398 0.00008839
-0.50266383 0.96661556 0.00008522
-0.50107322 0.96685482 0.00008446
-0.49948261 0.96709175 0.00008446
-0.49789052 0.96732869 0.00008446
-0.49629843 0.96756098 0.00008206
-0.49470782 0.96779326 0.00008133
-0.49311573 0.96802323 0.00008133
-0.49152364 0.96824855 0.00008446
-0.48993156 0.96847619 0.00008133
-0.48833947 0.96869919 0.00008133
-0.48674738 0.96891754 0.00008073
-0.48515529 0.96913589 0.00007822
-0.48356320 0.96935192 0.00007822
-0.48196964 0.96956330 0.00007767
-0.48037755 0.96977236 0.00007767
-0.47878546 0.96998142 0.00007767
-0.47719337 0.97018351 0.00007767
-0.47559980 0.97038328 0.00007462
-0.47400772 0.97057840 0.00007462
-0.47241563 0.97076887 0.00007205
-0.47082206 0.97095470 0.00006899
-0.46922997 0.97113589 0.00006899
-0.46763788 0.97131010 0.00006899
-0.46604432 0.97148432 0.00006899
-0.46445223 0.97165621 0.00006953
-0.46286014 0.97182811 0.00006644
-0.46126658 0.97200000 0.00006899
-0.45967449 0.97217422 0.00006899
-0.45808240 0.97234611 0.00006595
-0.45649031 0.97251800 0.00006644
-0.45489822 0.97269222 0.00006644
-0.45330613 0.97286411 0.00006336
-0.45171257 0.97303600 0.00006595
-0.45012048 0.97320557 0.00006336
-0.44852839 0.97337282 0.00006336
-0.44693778 0.97354007 0.00006336
-0.44534569 0.97370732 0.00006336
-0.44375360 0.97387224 0.00006031
-0.44216151 0.97403949 0.00006031
-0.44057090 0.97419977 0.00006031
-0.43897882 0.97436005 0.00006031
-0.43738821 0.97452033 0.00006031
-0.43579612 0.97467828 0.00005728
-0.43420551 0.97483624 0.00005995
-0.43261490 0.97499187 0.00005728
-0.43102429 0.97514518 0.00005728
-0.42943368 0.97529617 0.00005995
-0.42784307 0.97544715 0.00005699
-0.42625394 0.97559582 0.00005428
-0.42466333 0.97574216 0.00005428
-0.42307419 0.97588850 0.00005428
-0.42148358 0.97603252 0.00005699
-0.41989445 0.97617654 0.00005408
-0.41830532 0.97631591 0.00005408
-0.41671619 0.97645528 0.00005408
-0.41512853 0.97659466 0.00005408
-0.41353940 0.97672938 0.00005131
-0.41195175 0.97686643 0.00005408
-0.41036262 0.97699884 0.00005408
-0.40877496 0.97712892 0.00005121
-0.40718731 0.97726132 0.00005121
-0.40560114 0.97738908 0.00004839
-0.40401348 0.97751916 0.00005121
-0.40242731 0.97764460 0.00005121
-0.40084113 0.97776771 0.00004839
-0.39925496 0.97789082 0.00004839
-0.39766878 0.97801161 0.00004839
-0.39608261 0.97813240 0.00004552
-0.39449791 0.97825087 0.00004552
-0.39291321 0.97836934 0.00004552
-0.39132851 0.97848780 0.00004552
-0.38974382 0.97859930 0.00004552
-0.38816060 0.97871545 0.00004271
-0.38657738 0.97882695 0.00004271
-0.38499416 0.97893844 0.00004271
-0.38341094 0.97904994 0.00004271
-0.38182920 0.97915447 0.00004271
-0.38024598 0.97926365 0.00003996
-0.37866424 0.97937050 0.00004271
-0.37708398 0.97947503 0.00004271
-0.37550224 0.97957724 0.00003996
-0.37392198 0.97967944 0.00003983
-0.37234172 0.97978165 0.00003702
-0.37076145 0.97988153 0.00003983
-0.36918267 0.97998374 0.00003702
-0.36760388 0.98008130 0.00003702
-0.36602510 0.98017886 0.00003702
-0.36444780 0.98027875 0.00003414
-0.36286901 0.98037631 0.00003414
-0.36129171 0.98047387 0.00003414
-0.35971588 0.98057143 0.00003414
-0.35814005 0.98066899 0.00003414
-0.35656422 0.98076423 0.00003134
-0.35498840 0.98085714 0.00003414
-0.35341405 0.98095238 0.00003134
-0.35183970 0.98104530 0.00003414
-0.35026535 0.98113821 0.00003134
-0.34869248 0.98122880 0.00003134
-0.34711961 0.98131940 0.00003134
-0.34554674 0.98140999 0.00003134
-0.34397534 0.98150058 0.00003134
-0.34240395 0.98158885 0.00002845
-0.34083256 0.98167944 0.00002845
-0.33926264 0.98176307 0.00002845
-0.33769273 0.98185134 0.00002864
-0.33612429 0.98193728 0.00002845
-0.33455586 0.98202323 0.00002566
-0.33298742 0.98210685 0.00002566
-0.33142046 0.98219048 0.00002566
-0.32985350 0.98227178 0.00002276
-0.32828655 0.98235308 0.00002300
-0.32672107 0.98243438 0.00002566
-0.32515559 0.98251336 0.00002300
-0.32359159 0.98259001 0.00002300
-0.32202758 0.98267131 0.00001998
-0.32046358 0.98274797 0.00001998
-0.31890106 0.98282462 0.00001998
-0.31734002 0.98289895 0.00002052
-0.31577749 0.98297561 0.00002052
-0.31421793 0.98304994 0.00001738
-0.31265688 0.98312195 0.00002052
-0.31109731 0.98319396 0.00001829
-0.30953923 0.98326365 0.00001829
-0.30798114 0.98333566 0.00001643
-0.30642305 0.98340534 0.00001643
-0.30486644 0.98347038 0.00001505
-0.30330983 0.98353775 0.00001643
-0.30175470 0.98360743 0.00001643
-0.30019957 0.98367712 0.00001643
-0.29864591 0.98374681 0.00001643
-0.29709226 0.98382114 0.00001314
-0.29554008 0.98389547 0.00001505
-0.29398791 0.98396980 0.00001643
-0.29243721 0.98404646 0.00001643
-0.29088651 0.98412544 0.00001505
-0.28933730 0.98420209 0.00001505
-0.28778808 0.98427875 0.00001505
-0.28623886 0.98435772 0.00001314
-0.28469112 0.98443670 0.00001184
-0.28314485 0.98451568 0.00001505
-0.28159859 0.98459466 0.00001314
-0.28005381 0.98467364 0.00001184
-0.27850902 0.98475261 0.00001505
-0.27696572 0.98483391 0.00001184
-0.27542241 0.98491057 0.00001184
-0.27388059 0.98499419 0.00001184
-0.27234024 0.98507085 0.00001184
-0.27079989 0.98515447 0.00001184
-0.26925954 0.98523113 0.00001184
-0.26772067 0.98531475 0.00001184
-0.26618327 0.98539141 0.00001184
-0.26464588 0.98547503 0.00001184
-0.26310997 0.98555168 0.00001184
-0.26157405 0.98563531 0.00001184
-0.26003962 0.98571429 0.00001138
-0.25850518 0.98579559 0.00001184
-0.25697222 0.98587689 0.00000869
-0.25544074 0.98595587 0.00001184
-0.25390926 0.98603949 0.00001184
-0.25237926 0.98612079 0.00000869
-0.25084926 0.98619977 0.00001184
-0.24932074 0.98628339 0.00001184
-0.24779369 0.98636702 0.00001184
-0.24626665 0.98645064 0.00001184
-0.24474108 0.98653426 0.00001184
-0.24321552 0.98662021 0.00000986
-0.24169143 0.98670383 0.00000986
-0.24016882 0.98678746 0.00000986
-0.23864621 0.98687805 0.00000986
-0.23712508 0.98696400 0.00000869
-0.23560542 0.98704762 0.00000869
-0.23408577 0.98712427 0.00000869
-0.23256759 0.98719861 0.00000569
-0.23104942 0.98726597 0.00000869
-0.22953272 0.98733101 0.00000569
-0.22801750 0.98739141 0.00000869
-0.22650376 0.98745180 0.00000657
-0.22499002 0.98750987 0.00000869
-0.22347628 0.98757027 0.00000657
-0.22196550 0.98762834 0.00000869
-0.22045471 0.98768409 0.00000869
-0.21894541 0.98774448 0.00000657
-0.21743610 0.98780023 0.00000657
-0.21592827 0.98786063 0.00000986
-0.21442193 0.98791870 0.00000657
-0.21291705 0.98797909 0.00000986
-0.21141218 0.98803717 0.00000657
-0.20990879 0.98809756 0.00000986
-0.20840540 0.98815563 0.00000657
-0.20690496 0.98821603 0.00000986
-0.20540453 0.98827875 0.00000986
-0.20390557 0.98833914 0.00000869
-0.20240661 0.98840186 0.00000869
-0.20090913 0.98846458 0.00000869
-0.19941313 0.98852729 0.00000869
-0.19791861 0.98859001 0.00000869
-0.19642408 0.98865505 0.00000986
-0.19493104 0.98872009 0.00000657
-0.19343947 0.98878513 0.00000869
-0.19194791 0.98885017 0.00000986
-0.19045930 0.98891754 0.00000869
-0.18897069 0.98898722 0.00000869
-0.18748355 0.98904994 0.00000869
-0.18599642 0.98911498 0.00001138
-0.18451077 0.98918235 0.00000869
-0.18302659 0.98924506 0.00000869
-0.18154390 0.98931010 0.00001138
-0.18006268 0.98937515 0.00000869
-0.17858146 0.98943786 0.00000869
