# y/t    WL_mean   WL_std
0.49246231 0.91864147 0.00571813
0.49748744 0.91469733 0.00683574
0.50251256 0.91112912 0.00794120
0.50753769 0.90775178 0.00903759
0.51256281 0.90486435 0.01007945
0.51758794 0.90210540 0.01110750
0.52261307 0.89996738 0.01205787
0.52763819 0.89798675 0.01299559
0.53266332 0.89646873 0.01389275
0.53768844 0.89522307 0.01478471
0.54271357 0.89429500 0.01566572
0.54773869 0.89374820 0.01656264
0.55276382 0.89337675 0.01746834
0.55778894 0.89349582 0.01843020
0.56281407 0.89376225 0.01941465
0.56783920 0.89438741 0.02046170
0.57286432 0.89526088 0.02155555
0.57788945 0.89634403 0.02268808
0.58291457 0.89781140 0.02388843
0.58793970 0.89940193 0.02510922
0.59296482 0.90144041 0.02638751
0.59798995 0.90368628 0.02768648
0.60301508 0.90621370 0.02901175
0.60804020 0.90915325 0.03037478
0.61306533 0.91221534 0.03174450
0.61809045 0.91582693 0.03317198
0.62311558 0.91960262 0.03461062
0.62814070 0.92371285 0.03607789
0.63316583 0.92810358 0.03742479
0.63819095 0.93257891 0.03861759
0.64321608 0.93709493 0.03937699
0.64824121 0.94143764 0.03954341
0.65326633 0.94569672 0.03940595
0.65829146 0.94960457 0.03821052
0.66331658 0.95348627 0.03683119
0.66834171 0.95728658 0.03507211
0.67336683 0.96123270 0.03319934
0.67839196 0.96524136 0.03144811
0.68341709 0.96937247 0.02986066
0.68844221 0.97322650 0.02823221
0.69346734 0.97693558 0.02661965
0.69849246 0.98003071 0.02457000
0.70351759 0.98266888 0.02215631
0.70854271 0.98499665 0.01947418
0.71356784 0.98696308 0.01648927
0.71859296 0.98884172 0.01356483
0.72361809 0.99065053 0.01073223
0.72864322 0.99233194 0.00827897
0.73366834 0.99376902 0.00618596
0.73869347 0.99505845 0.00427705
0.74371859 0.99586384 0.00299120
0.74874372 0.99644613 0.00188368
0.75376884 0.99677679 0.00108639
0.75879397 0.99676086 0.00094524
0.76381910 0.99674977 0.00121077
0.76884422 0.99671871 0.00152310
0.77386935 0.99705841 0.00121000
0.77889447 0.99760695 0.00059467
0.78391960 0.99821847 0.00061281
0.78894472 0.99876818 0.00152234
0.79396985 0.99864148 0.00196391
0.79899497 0.99831154 0.00233544
0.80402010 0.99785013 0.00261554
0.80904523 0.99737596 0.00287222
0.81407035 0.99730724 0.00242645
0.81909548 0.99734445 0.00174745
0.82412060 0.99780710 0.00089539
0.82914573 0.99837686 0.00138990
0.83417085 0.99842601 0.00190020
0.83919598 0.99827449 0.00216311
0.84422111 0.99838208 0.00186977
0.84924623 0.99863190 0.00127410
0.85427136 0.99906424 0.00039438
0.85929648 0.99951096 0.00061382
0.86432161 0.99969716 0.00120980
0.86934673 0.99964769 0.00124204
0.87437186 0.99958196 0.00122608
0.87939698 0.99946694 0.00110746
0.88442211 0.99934582 0.00097730
0.88944724 0.99917035 0.00075086
0.89447236 0.99894101 0.00050596
0.89949749 0.99891690 0.00049761
0.90452261 0.99890685 0.00050584
0.90954774 0.99887530 0.00052789
0.91457286 0.99883642 0.00055802
0.91959799 0.99881911 0.00061546
0.92462312 0.99882669 0.00067261
0.92964824 0.99881341 0.00071653
0.93467337 0.99875701 0.00077373
0.93969849 0.99868995 0.00084187
0.94472362 0.99861767 0.00089375
0.94974874 0.99857070 0.00094068
0.95477387 0.99855706 0.00097906
0.95979899 0.99856218 0.00101193
0.96482412 0.99857543 0.00103751
0.96984925 0.99857561 0.00105549
0.97487437 0.99856713 0.00107474
0.97989950 0.99856907 0.00108240
0.98492462 0.99859182 0.00107302
0.98994975 0.99861451 0.00106404
0.99497487 0.99865926 0.00100373
1.00000000 0.99880952 0.00071803
