# s/c   h_mean    h_std
0.12466185 526.01462412 210.25255916
0.12594794 526.88620451 210.76187841
0.12724881 527.75640641 211.25800698
0.12854968 528.62424233 211.74109660
0.12983577 529.47093621 212.20415777
0.13113664 531.29810495 212.74279959
0.13243751 532.76109739 213.21003132
0.13372359 533.87220134 213.71104705
0.13502447 534.96732257 214.23915890
0.13632534 536.02426029 214.77675962
0.13761142 537.06882770 215.31171474
0.13891229 538.04567462 215.81553124
0.14019838 538.96720241 216.27451788
0.14149925 539.93078166 216.67491635
0.14280012 540.90419958 217.01492103
0.14408621 541.64745678 217.31365011
0.14538708 542.08302041 217.65116735
0.14668795 542.44969289 218.07773340
0.14797404 542.81089728 218.51624219
0.14927491 543.17804817 218.93946998
0.15056100 543.63108720 219.33128299
0.15186187 544.17640150 219.68246820
0.15316274 544.59956752 219.97949594
0.15444883 544.86403890 220.26930995
0.15574970 545.21204850 220.57912799
0.15703579 545.67633009 220.84890172
0.15833666 546.21810109 221.09911621
0.15963753 546.72797505 221.31897089
0.16092362 547.19709665 221.51989298
0.16222449 547.88182290 221.66708594
0.16351058 548.78337480 221.67519857
0.16481145 549.51613384 221.57167637
0.16611232 549.87483647 221.46007497
0.16739841 550.00164049 221.43843420
0.16869928 550.03372104 221.49285142
0.16998537 549.98818612 221.57586773
0.17128624 549.89127217 221.67472163
0.17257232 549.77472571 221.77284537
0.17387319 549.67914457 221.86110511
0.17517407 549.67306715 221.93690428
0.17646015 549.81308336 221.99404710
0.17776102 550.13138608 222.03061475
0.17904711 550.59691669 222.03806230
0.18034798 551.17333780 222.02295494
0.18163407 551.79240506 221.97807561
0.18293494 552.37798610 221.89553475
0.18422103 552.89548452 221.76744596
0.18552190 553.38925515 221.61673396
0.18680799 553.79347296 221.45195495
0.18810886 554.06562664 221.31022075
0.18939495 554.33844689 221.22255966
0.19069582 554.63989800 221.13697998
0.19199669 555.12802316 221.01579197
0.19328278 555.80966677 220.78615678
0.19458365 556.31338412 220.44148482
0.19586974 556.48166589 220.07675498
0.19717061 556.40834963 219.74049262
0.19845669 556.33053826 219.47041587
0.19975757 556.32316377 219.22389758
0.20104365 556.28172804 218.96860500
0.20234452 556.17318726 218.75226650
0.20363061 555.93444442 218.55159382
0.20493148 555.64869601 218.36450489
0.20621757 555.56637884 218.18950784
0.20750366 555.64467387 217.92175603
0.20880453 555.60041654 217.54380858
0.21009062 555.16907644 217.08610711
0.21139149 554.33084450 216.61524473
0.21267758 553.45992614 216.23454605
0.21397845 552.81182773 215.90000360
0.21526454 552.32225833 215.52616986
0.21656541 551.80725397 215.08336157
0.21785149 551.16583188 214.59343844
0.21915236 550.38068918 214.07151985
0.22043845 549.48006218 213.54075253
0.22173932 548.45963441 213.00551793
0.22302541 547.31867283 212.46388594
0.22432628 546.11135256 211.91895263
0.22561237 544.88889032 211.35438575
0.22689846 543.71664568 210.76644485
0.22819933 542.46889025 210.10928451
0.22948542 540.94649736 209.37632354
0.23078629 539.21480808 208.64250980
0.23207238 537.43922217 207.93582025
0.23337325 535.72611149 207.27082344
0.23465933 534.01862437 206.63212703
0.23594542 532.13774340 206.00436139
0.23724629 529.99390589 205.39724482
0.23853238 527.73702812 204.83476523
0.23983325 525.60257020 204.31174204
0.24111934 523.66000669 203.77735777
0.24240543 521.91747486 203.23316709
0.24370630 520.24485031 202.65587676
0.24499239 518.38489219 202.03490072
0.24629326 516.30198814 201.43308857
0.24757935 514.12683988 200.87252941
0.24886543 511.92518493 200.33551511
0.25016630 509.81215478 199.84385278
0.25145239 507.85674010 199.38842919
0.25275326 505.89361245 198.91734792
0.25403935 503.80137036 198.44151839
0.25532544 501.63465135 197.98263041
0.25662631 499.43451466 197.52657316
0.25791240 497.25763369 197.09339826
0.25919849 495.08793904 196.67414683
0.26049936 492.93163829 196.27519035
0.26178545 490.98200299 195.96610245
0.26307153 489.22029023 195.69075466
0.26437240 487.47913436 195.39082202
0.26565849 485.79104362 195.09688330
0.26695936 484.19792644 194.77132426
0.26824545 482.77851265 194.43644919
0.26953154 481.49007128 194.08494291
0.27083241 480.05460452 193.69371927
0.27211850 478.40870472 193.37431893
0.27340459 476.64067119 193.14663490
0.27470546 474.94058476 193.01471653
0.27599154 473.46877037 192.95072706
0.27727763 472.12555564 192.84620099
0.27857850 470.80815029 192.69130980
0.27986459 469.50125640 192.51391508
0.28115068 468.27351122 192.36563286
0.28243677 467.25978646 192.29035728
0.28373764 466.18384594 192.26446458
0.28502373 464.70831900 192.29574111
0.28630981 463.06813738 192.36847662
0.28761068 461.81180838 192.50021299
0.28889677 461.09882176 192.64375960
0.29018286 460.38802482 192.68984829
0.29148373 459.31901678 192.74909193
0.29276982 458.05760009 192.92866751
0.29405591 456.86879785 193.20695748
0.29534200 455.93693550 193.55478985
0.29664287 455.28820856 193.92127106
0.29792895 454.78398609 194.25261761
0.29921504 454.28281651 194.56992752
0.30051591 453.62494265 194.88045630
0.30180200 452.80957740 195.23377082
0.30308809 451.94150039 195.65635332
0.30437418 451.12110584 196.12505697
0.30567505 450.55757765 196.64751720
0.30696114 450.28435757 197.16012011
0.30824722 450.19377785 197.62900330
0.30953331 450.23033525 198.08244000
0.31083418 450.23849059 198.52000413
0.31212027 450.00927113 198.95149786
0.31340636 449.55753618 199.41902124
0.31469245 449.21838779 200.00840182
0.31599332 449.16380547 200.68778278
0.31727941 449.16091115 201.36226780
0.31856549 449.13488346 202.07098504
0.31985158 449.23044267 202.82769431
0.32115245 449.48502337 203.57914653
0.32243854 449.87788549 204.29350685
0.32372463 450.37121269 204.94991088
0.32501072 450.89865951 205.53542690
0.32629681 451.39232171 206.06218166
0.32759768 451.76395633 206.53400629
0.32888376 452.01823048 206.99316213
0.33016985 452.24196049 207.49174035
0.33145594 452.43297541 208.01192917
0.33275681 452.60439900 208.54696266
0.33404290 452.85344581 209.11884837
0.33532899 453.16062021 209.69235743
0.33661508 453.42939723 210.23379558
0.33790116 453.62318832 210.74796205
0.33918725 453.79858510 211.25513627
0.34048812 454.02578662 211.76101457
0.34177421 454.32856014 212.25670714
0.34306030 454.71001422 212.73444831
0.34434639 455.13221081 213.17392179
0.34563247 455.55236095 213.56942854
0.34693335 455.96196855 213.94361594
0.34821943 456.19639620 214.25540396
0.34950552 456.20041698 214.54695290
0.35079161 456.09067333 214.87145232
0.35207770 455.92362699 215.20401717
0.35336379 455.80056811 215.57093740
0.35466466 455.75634462 215.95205113
0.35595074 455.79271966 216.32386996
0.35723683 456.00506607 216.70949865
0.35852292 456.26905572 217.04044005
0.35980901 456.37649887 217.28677880
0.36109510 456.37208289 217.51178036
0.36238118 456.34056955 217.72686440
0.36368206 456.29662853 217.93597301
0.36496814 456.18672720 218.13350206
0.36625423 455.99563474 218.33668261
0.36754032 455.77999001 218.56560920
0.36882641 455.54228029 218.78642503
0.37011250 455.42429560 219.02967771
0.37139858 455.46195181 219.26295885
0.37269945 455.42749950 219.40929542
0.37398554 455.26694469 219.51905945
0.37527163 455.04567416 219.63323118
0.37655772 454.79004646 219.75217469
0.37784381 454.51145166 219.87523469
0.37912989 454.25249447 220.01441177
0.38041598 454.10676845 220.18932980
0.38170207 453.97605109 220.34649749
0.38298816 453.72168327 220.47515575
0.38428903 453.43077636 220.63557336
0.38557512 453.17720019 220.81681548
0.38686121 452.95687867 220.98886501
0.38814729 452.74894422 221.13252166
0.38943338 452.56106583 221.24965422
0.39071947 452.40652788 221.34321074
0.39200556 452.23586855 221.39833357
0.39329165 452.01381356 221.42202786
0.39457773 451.75718571 221.42790991
0.39586382 451.48872503 221.41687867
0.39714991 451.17456400 221.37422239
0.39843600 450.86068320 221.33424102
0.39973687 450.53482965 221.31213272
0.40102296 450.05858448 221.29699131
0.40230905 449.41174176 221.31702912
0.40359513 448.84638327 221.43637731
0.40488122 448.56503820 221.61847491
0.40616731 448.40470881 221.74270776
0.40745340 448.25878470 221.82386081
0.40873949 448.09560554 221.88109647
0.41002557 447.83426779 221.91954280
0.41131166 447.43907793 221.94905758
0.41259775 447.13938436 222.04341391
0.41388384 447.05198007 222.16769919
0.41516993 446.94446062 222.19839731
0.41645601 446.79683196 222.17781311
0.41774210 446.64881665 222.08303122
0.41902819 446.52163894 221.91927904
0.42031428 446.40174843 221.67088189
0.42160037 446.00000906 221.31576233
0.42288645 445.18745694 220.95903140
0.42417254 444.27657704 220.71399227
0.42545863 443.55101269 220.60043760
0.42674472 442.98007250 220.51519637
0.42803081 442.42943428 220.39599987
0.42931690 441.89189071 220.26015681
0.43060298 441.42235685 220.12484861
0.43188907 440.98367317 219.96059791
0.43317516 440.53063462 219.75576400
0.43446125 440.04704480 219.51517742
0.43574734 439.53049621 219.24659604
0.43703342 438.98096798 218.95431573
0.43831951 438.41206485 218.64692997
0.43960560 437.82161122 218.32450039
0.44089169 437.21031064 217.99238209
0.44217778 436.59096221 217.66559705
0.44346386 435.96942142 217.36536737
0.44474995 435.27677548 217.06409766
0.44603604 434.55470595 216.75201650
0.44732213 433.97415390 216.43045104
0.44860822 433.53863662 216.04666844
0.44989430 433.14259092 215.58155211
0.45118039 432.48651807 215.03029032
0.45246648 431.42031141 214.47756074
0.45375257 430.25857768 214.05362559
0.45503866 429.25511632 213.77011189
0.45632474 428.44747910 213.59827418
0.45761083 427.63619069 213.44660257
0.45889692 426.77546838 213.33384962
0.46018301 426.04644733 213.31272116
0.46146910 425.49469392 213.29212016
0.46275519 425.18477246 213.25662368
0.46404127 425.05180619 213.17246436
0.46532736 424.75328318 212.96522067
0.46661345 424.15043575 212.71902589
0.46789954 423.37197808 212.50613643
0.46917084 422.64782606 212.36285937
0.47045693 422.19478267 212.29281176
0.47174302 421.85362141 212.16464245
0.47302911 421.44370035 211.96342773
0.47431520 420.93582980 211.73592452
0.47560128 420.32834541 211.50952455
0.47688737 419.68743173 211.32411251
0.47817346 419.09404631 211.19218547
0.47945955 418.55681423 211.08276855
0.48074564 418.09059344 210.97350426
0.48203172 417.71434690 210.85137603
0.48331781 417.38942495 210.69567181
0.48460390 417.02985829 210.49896367
0.48587521 416.55254726 210.27703407
0.48716129 415.96104145 210.06651778
0.48844738 415.33022426 209.89815023
0.48973347 414.74429676 209.78076547
0.49101956 414.22548782 209.69191320
0.49230565 413.75481138 209.60623895
0.49359173 413.32003512 209.51186548
0.49487782 412.91232770 209.40131460
0.49616391 412.52023840 209.27093669
0.49743522 412.12464082 209.11932928
0.49872130 411.70775536 208.95072634
0.50000739 411.25808312 208.77448720
0.50129348 410.77513768 208.60250197
0.50257957 410.26852781 208.44955678
0.50386566 409.73919183 208.31671415
0.50515174 409.20695364 208.20645215
0.50643783 408.71136912 208.11972926
0.50770914 408.28423919 208.04573370
0.50899523 407.92088792 207.97042639
0.51028131 407.58117849 207.88362825
0.51156740 407.20546214 207.78156194
0.51285349 406.77380042 207.68183003
0.51413958 406.31707748 207.61124280
0.51542567 405.87576342 207.58014437
0.51669697 405.43543289 207.55799844
0.51798306 405.07128701 207.55567489
0.51926915 404.85506679 207.56858263
0.52055524 404.65275619 207.51080750
0.52184132 404.45758199 207.41095666
0.52312741 404.28215579 207.29778970
0.52439872 403.97805592 207.14948260
0.52568480 403.48384799 207.01703024
0.52697089 402.87175802 206.94197943
0.52825698 402.30328591 206.94845634
0.52954307 401.91692062 207.02922145
0.53082916 401.71289707 207.11005401
0.53210046 401.67715824 207.17108352
0.53338655 401.65887404 207.17068926
0.53467264 401.44008961 207.08723014
0.53595873 401.07255354 207.02443625
0.53724481 400.62964446 206.99262742
0.53853090 400.19469755 206.97586005
0.53980221 400.01325393 207.03363339
0.54108830 400.00319843 207.06122353
0.54237438 399.87527802 206.95905992
0.54366047 399.67578884 206.83572223
0.54494656 399.40999383 206.71479969
0.54621787 398.94861332 206.56114558
0.54750395 398.44350177 206.45958565
0.54879004 398.07149724 206.43146642
0.55007613 397.78988860 206.39481271
0.55134744 397.58390040 206.33586905
0.55263352 397.42936301 206.25198163
0.55391961 397.20626693 206.11831668
0.55520570 396.86084206 205.95851242
0.55649179 396.44913946 205.81853490
0.55776309 396.00563983 205.68841500
0.55904918 395.64953218 205.59345580
0.56033527 395.41945166 205.50593683
0.56162136 395.20407394 205.36627706
0.56289266 394.97081881 205.19294525
0.56417875 394.65881166 204.98210623
0.56546484 394.24796755 204.76291353
0.56675093 393.78324659 204.57130002
0.56803702 393.29955396 204.42525365
0.56930832 392.80129222 204.31844837
0.57059441 392.32207105 204.25094265
0.57188050 391.93650448 204.23220936
0.57316659 391.65966587 204.23034777
0.57443789 391.45905055 204.21198912
0.57572398 391.29635643 204.15690149
0.57701007 391.14305134 204.05591114
0.57829616 390.96886820 203.90716040
0.57956746 390.76188204 203.72519179
0.58085355 390.47536580 203.51609251
0.58213964 390.07771974 203.30622777
0.58341094 389.58687048 203.12758748
0.58469703 389.04880936 202.99411895
0.58598312 388.57059853 202.93123278
0.58726921 388.19505242 202.91909304
0.58854051 387.86690248 202.90507279
0.58982660 387.60417047 202.89733631
0.59111269 387.41093102 202.89959826
0.59239878 387.16289726 202.87130535
0.59367008 386.84936589 202.84049570
0.59495617 386.54367973 202.83828760
0.59624226 386.30352127 202.86480151
0.59751356 386.15194210 202.90075602
0.59879965 386.05315559 202.91055940
0.60008574 385.97563621 202.88144146
0.60137183 385.87926668 202.80428348
0.60264313 385.74437201 202.69186318
0.60392922 385.54292476 202.55780540
0.60521531 385.23842550 202.41963051
0.60648661 384.86511538 202.32056482
0.60777270 384.42882854 202.25641569
0.60905879 384.01873397 202.25124754
0.61033010 383.76157323 202.31995091
0.61161618 383.61222432 202.39565550
0.61290227 383.52830609 202.45676171
0.61417358 383.47209854 202.49151229
0.61545967 383.38091647 202.48693311
0.61674575 383.26040622 202.46420476
0.61801706 383.12762805 202.43363742
0.61930315 382.99261620 202.40080456
0.62058924 382.85310373 202.36431286
0.62187532 382.69426237 202.31371041
0.62314663 382.54376583 202.25765904
0.62443272 382.40907267 202.18840688
0.62571880 382.25506237 202.09344631
0.62699011 382.08181745 201.99334854
0.62827620 381.83426503 201.88481359
0.62954750 381.48329374 201.78950664
0.63083359 381.11473138 201.75850809
0.63211968 380.77822302 201.79443414
0.63339099 380.48512407 201.88215000
0.63467707 380.27289342 202.01936656
0.63596316 380.15480298 202.18618022
0.63723447 380.10906217 202.35322155
0.63852056 380.11498586 202.50008414
0.63980664 380.16849151 202.61890158
0.64107795 380.25389160 202.70089186
0.64236404 380.31618472 202.73045335
0.64365012 380.32243705 202.71229115
0.64492143 380.27905063 202.66260331
0.64620752 380.19669226 202.59296659
0.64749361 380.07888751 202.50909172
0.64876491 379.92857090 202.41751235
0.65005100 379.74559682 202.32314388
0.65132231 379.53465130 202.23403311
0.65260839 379.29909064 202.15707166
0.65389448 379.04032438 202.09789722
0.65516579 378.76493755 202.06299610
0.65645188 378.47958836 202.05450968
0.65772318 378.20913748 202.07926733
0.65900927 377.97533558 202.13845564
0.66029536 377.77921476 202.22640125
0.66156666 377.61489478 202.34291777
0.66285275 377.45416425 202.48104743
0.66413884 377.28433517 202.63669494
0.66541014 377.16176078 202.82553518
0.66669623 377.13563832 203.04226751
0.66796754 377.19754404 203.26070342
0.66925363 377.30009965 203.45344692
0.67053971 377.38868112 203.60229352
0.67181102 377.43618303 203.70903712
0.67309711 377.46969397 203.80499585
0.67436841 377.44760177 203.88752360
0.67565450 377.31199306 203.95902203
0.67692581 377.12984141 204.06986303
0.67821189 376.96680119 204.23549376
0.67949798 376.83988009 204.44976832
0.68076929 376.75682351 204.71105064
0.68205538 376.69697718 205.00183509
0.68332668 376.65161215 205.30597313
0.68461277 376.68246190 205.63369551
0.68589886 376.85618653 205.98870888
0.68717016 377.11434469 206.32642925
0.68845625 377.33488865 206.60607782
0.68972756 377.50017215 206.84969624
0.69101364 377.63939369 207.08121322
0.69228495 377.76255251 207.30661318
0.69357104 377.87014728 207.52638347
0.69484234 377.97501245 207.74546634
0.69612843 378.08416274 207.95888868
0.69741452 378.19625651 208.15892053
0.69868582 378.32586572 208.34856413
0.69997191 378.46414483 208.52504747
0.70124322 378.55367182 208.67102535
0.70252931 378.57885204 208.79524325
0.70380061 378.59933534 208.93328813
0.70508670 378.65012958 209.09297302
0.70635801 378.70893917 209.25953948
0.70764409 378.75889535 209.42983728
0.70893018 378.80185390 209.60957829
0.71020149 378.84519825 209.80407433
0.71148758 378.90036105 210.01665964
0.71275888 378.97002766 210.23941029
0.71404497 379.06057402 210.45977039
0.71531627 379.22256331 210.68631519
0.71660236 379.44092247 210.89907006
0.71787367 379.62072485 211.06257743
0.71915976 379.73450724 211.19037843
0.72043106 379.80371171 211.30501659
0.72171715 379.84762283 211.41607776
0.72298845 379.87919055 211.52616379
0.72427454 379.91525642 211.63930791
0.72554585 379.96202421 211.75560431
0.72683194 380.01232041 211.87787111
0.72810324 380.03562423 212.00047976
0.72938933 380.02048945 212.12757978
0.73066064 380.01151262 212.27703202
0.73194672 380.04628768 212.44851684
0.73321803 380.13338242 212.63108536
0.73450412 380.25524922 212.80755299
0.73577542 380.37655512 212.96339021
0.73706151 380.47919356 213.09831655
0.73833282 380.56305456 213.21864123
0.73961890 380.63052079 213.32925453
0.74089021 380.68208624 213.43317255
0.74217630 380.71891593 213.53344986
0.74344760 380.74244524 213.63247989
0.74473369 380.75402249 213.73163854
0.74600500 380.75996771 213.83320726
0.74729108 380.77041646 213.93913772
0.74856239 380.79457959 214.04942053
0.74984848 380.83378081 214.16012182
0.75111978 380.88364824 214.26612584
0.75240587 380.93796928 214.36318352
0.75367718 380.99130328 214.44876263
0.75496327 381.03985227 214.52166784
0.75623457 381.08105719 214.58192080
0.75752066 381.11339111 214.63006770
0.75879196 381.13564064 214.66693831
0.76007805 381.14754776 214.69354727
0.76134936 381.14991399 214.71097676
0.76263545 381.14460120 214.72031482
0.76390675 381.13419392 214.72192584
0.76517806 381.12019473 214.71467124
0.76646414 381.10497468 214.69666642
0.76773545 381.09010733 214.66652094
0.76902154 381.07813242 214.62502395
0.77029284 381.05048147 214.56611342
0.77157893 380.97842660 214.48545158
0.77285024 380.86229153 214.39521060
0.77413633 380.71617118 214.30922720
0.77540763 380.55187577 214.23548953
0.77669372 380.37883061 214.17966936
0.77796502 380.20171553 214.14344003
0.77923633 380.02736017 214.12841354
0.78052242 379.87434217 214.13997062
0.78179372 379.74748779 214.17311388
0.78307981 379.64815962 214.22190073
0.78435112 379.58611696 214.28433614
0.78563720 379.55061516 214.34959179
0.78690851 379.52460589 214.40973266
0.78817982 379.50181797 214.46389635
0.78946590 379.47951916 214.51208163
0.79073721 379.45475736 214.55405440
0.79202330 379.42395943 214.58951113
0.79329460 379.38528773 214.61989117
0.79458069 379.33558078 214.64612235
0.79585200 379.26932590 214.66874534
0.79712330 379.18983773 214.69305611
0.79840939 379.10471285 214.72522237
0.79968070 379.01728594 214.76889928
0.80096678 378.92913186 214.82527757
0.80223809 378.84542452 214.89569895
0.80350939 378.77145528 214.97840266
0.80479548 378.72420151 215.07557124
0.80606679 378.71783837 215.18740716
0.80735288 378.73804696 215.30179402
0.80862418 378.76583045 215.40962825
0.80989549 378.79254809 215.50850977
0.81118157 378.81318606 215.59613565
0.81245288 378.82980204 215.67355958
0.81373897 378.85069333 215.74479085
0.81501027 378.86292543 215.80498756
0.81628158 378.84813554 215.85154103
0.81756767 378.80853474 215.89258477
0.81883897 378.74849938 215.93362517
0.82012506 378.67229311 215.98019954
0.82139637 378.58555341 216.03940319
0.82266767 378.47257554 216.10444667
0.82395376 378.33195653 216.17399583
0.82522507 378.22409992 216.27347566
0.82651115 378.18987006 216.40877259
0.82778246 378.20920816 216.55791390
0.82905376 378.25237866 216.70407312
0.83033985 378.30010722 216.83987901
0.83161116 378.34251875 216.96413375
0.83288246 378.37533459 217.07833579
0.83416855 378.39695832 217.18560303
0.83543986 378.40306029 217.28740511
0.83672594 378.39143930 217.38657476
0.83799725 378.36451895 217.48779805
0.83926856 378.32560190 217.59528459
0.84055464 378.27823150 217.71285853
0.84182595 378.22591417 217.84354456
0.84309725 378.17203705 217.98947377
0.84438334 378.12352801 218.15266147
0.84565465 378.09060465 218.33389201
0.84692595 378.08315656 218.53066352
0.84821204 378.10563776 218.73479329
0.84948335 378.17327807 218.94497306
0.85076944 378.28408173 219.15435966
0.85204074 378.39959155 219.34724706
0.85331205 378.48625779 219.51945543
0.85459813 378.54010711 219.68127354
0.85586944 378.57460003 219.84573775
0.85714075 378.59475488 220.01686350
0.85842683 378.60658021 220.19956654
0.85969814 378.61866008 220.39733289
0.86096944 378.64092769 220.61195299
0.86225553 378.68004784 220.83877603
0.86352684 378.75635673 221.07631406
0.86479814 378.89173013 221.32066352
0.86608423 379.08739683 221.56063519
0.86735554 379.32026847 221.78395854
0.86862684 379.53415418 221.96887906
0.86991293 379.68846230 222.10764559
0.87118424 379.77729598 222.21118028
0.87245554 379.80651208 222.29433552
0.87374163 379.78576281 222.37271012
0.87501293 379.72371575 222.45976442
0.87628424 379.62746948 222.56577216
0.87757033 379.50795946 222.70015756
0.87884163 379.37928818 222.86999723
0.88011294 379.25811975 223.07969515
0.88138424 379.16463162 223.33256766
0.88267033 379.11003805 223.62477342
0.88394164 379.10581619 223.95359913
0.88521294 379.15043430 224.30896515
0.88649903 379.22881362 224.67484906
0.88777034 379.36134685 225.05726552
0.88904164 379.55562285 225.45320981
0.89032773 379.77057068 225.83664479
0.89159904 379.97838201 226.19476276
0.89287034 380.18135098 226.53056108
0.89415643 380.38362363 226.84626174
0.89542774 380.58032272 227.14108541
0.89669904 380.76253005 227.41458936
0.89797035 380.92583869 227.67003420
0.89925643 381.07088415 227.91257324
0.90052774 381.19889028 228.14634483
0.90179905 381.31120559 228.37528759
0.90308513 381.40900745 228.60276664
0.90435644 381.49262187 228.83164426
0.90562774 381.56331461 229.06499165
0.90691383 381.62677580 229.30739811
0.90818514 381.68617187 229.56009424
0.90945644 381.74811325 229.82430004
0.91072775 381.82432161 230.10076637
0.91201384 381.92796929 230.38858349
0.91328514 382.06580708 230.68267724
0.91455645 382.23081360 230.97195302
0.91582775 382.41826943 231.24954973
0.91711384 382.62262757 231.50908684
0.91838515 382.83582115 231.74468163
0.91965645 383.04591519 231.95128944
0.92094254 383.24624091 232.13013081
0.92221385 383.42736113 232.28414835
0.92348515 383.56492643 232.41360648
0.92475646 383.64480783 232.52473765
0.92604254 383.67956060 232.63106414
0.92731385 383.69660143 232.74592391
0.92858516 383.71540779 232.87456066
0.92985646 383.74264761 233.01613961
0.93114255 383.78086216 233.16970869
0.93241385 383.82651863 233.33039073
0.93368516 383.87990470 233.49487470
0.93495647 383.97240150 233.67619301
0.93624255 384.10851508 233.86912331
0.93751386 384.23774314 234.03940999
0.93878516 384.36995788 234.18942084
0.94005647 384.53579185 234.33088365
0.94134256 384.68179415 234.43925050
0.94261386 384.76273905 234.50975608
0.94388517 384.79033011 234.56342403
0.94515647 384.78435107 234.61561812
0.94644256 384.75668540 234.67444260
0.94771387 384.71010973 234.74315429
0.94898517 384.64639603 234.82441692
0.95025648 384.57529421 234.92439186
0.95154257 384.50490853 235.04706651
0.95281387 384.43472531 235.19046138
0.95408518 384.36364580 235.34849647
0.95535648 384.32590833 235.52983825
0.95664257 384.36045971 235.73821013
0.95791388 384.48439561 235.96481748
0.95918518 384.67830567 236.18930962
0.96045649 384.87317500 236.38043223
0.96174258 385.02348127 236.53141235
0.96301388 385.12779724 236.65451584
0.96428519 385.20117513 236.76593025
0.96555649 385.24051161 236.86843605
0.96682780 385.23578032 236.96196788
0.96811389 385.19494344 237.05645617
0.96938519 385.12874831 237.15978789
0.97065650 385.05268019 237.27985478
0.97192780 384.97998316 237.42036058
0.97321389 384.91937356 237.58156507
0.97448520 384.87726237 237.76180123
0.97575650 384.85894226 237.95776683
0.97702781 384.86981617 238.16546268
0.97829911 384.91126910 238.37919930
0.97958520 384.98044684 238.59322037
0.98085651 385.06501442 238.79983989
0.98212781 385.15094092 238.99441375
0.98339912 385.22856798 239.17617281
0.98468520 385.29286120 239.34712093
0.98595651 385.34237519 239.51063702
0.98722781 385.37706907 239.67015961
0.98849912 385.39696673 239.82893233
0.98977043 385.40081736 239.98875462
0.99105651 385.39400192 240.15409079
0.99232782 385.38102892 240.32666366
0.99359912 385.37101134 240.51076720
0.99487043 385.37208318 240.71051174
0.99614174 385.37070539 240.91833123
