# s/c   h_mean    h_std
0.09094269 515.31819715 196.35143764
0.09224356 515.54153436 197.18309490
0.09352965 515.78750834 197.99479845
0.09483052 516.05477767 198.78660202
0.09613139 516.34198978 199.55856853
0.09743226 516.64778371 200.31076922
0.09871835 516.97079272 201.04328294
0.10001922 517.30964687 201.75619539
0.10132009 517.66297540 202.44959847
0.10260618 518.02940916 203.12358967
0.10390705 518.40758284 203.77827146
0.10520792 518.79613719 204.41375077
0.10650879 519.19372110 205.03013847
0.10779488 519.59899362 205.62754893
0.10909575 520.01062588 206.20609955
0.11039662 520.42730292 206.76591037
0.11169749 520.84772546 207.30710369
0.11298358 521.27061151 207.82980369
0.11428445 521.69469802 208.33413615
0.11558532 522.11874226 208.82022804
0.11687141 522.54152332 209.28820732
0.11817228 522.96184333 209.73820255
0.11947315 523.37852873 210.17034271
0.12075924 523.79043139 210.58475683
0.12206011 524.19642964 210.98157379
0.12336098 524.59542924 211.36092205
0.12466185 524.98636422 211.72292935
0.12594794 525.36819770 212.06772250
0.12724881 525.73992254 212.39542705
0.12854968 526.10056195 212.70616710
0.12983577 526.43145715 212.99289837
0.13113664 527.75068778 213.32444287
0.13243751 528.64084937 213.60930566
0.13372359 529.17311452 213.91315723
0.13502447 529.69155571 214.24425395
0.13632534 530.17126728 214.58658488
0.13761142 530.64144676 214.92513952
0.13891229 531.02929283 215.23245817
0.14019838 531.30961596 215.48024405
0.14149925 531.52271768 215.63679070
0.14280012 531.66450179 215.71752087
0.14408621 531.60568889 215.77400132
0.14538708 531.34441756 215.89233311
0.14668795 531.11719826 216.10587206
0.14797404 530.94170766 216.33877096
0.14927491 530.77650654 216.55048867
0.15056100 530.63690536 216.71038514
0.15186187 530.53329627 216.81831669
0.15316274 530.33020986 216.89417522
0.15444883 530.02683797 216.96977168
0.15574970 529.79566292 217.03601220
0.15703579 529.63241515 217.05162967
0.15833666 529.55589458 217.04505668
0.15963753 529.53678542 217.04041975
0.16092362 529.50094024 217.01436618
0.16222449 529.50838004 216.87109201
0.16351058 529.49892905 216.54355596
0.16481145 529.25123844 216.10215516
0.16611232 528.71767291 215.67392633
0.16739841 528.04671527 215.34669403
0.16869928 527.34251044 215.10113992
0.16998537 526.59333351 214.88829725
0.17128624 525.81260042 214.69188767
0.17257232 525.02288374 214.49483807
0.17387319 524.26275589 214.28589258
0.17517407 523.59992485 214.05854780
0.17646015 523.08926426 213.80498191
0.17776102 522.76442673 213.52307979
0.17904711 522.58742671 213.20769099
0.18034798 522.51688694 212.86518708
0.18163407 522.46776272 212.48925099
0.18293494 522.34092717 212.06954906
0.18422103 522.07056491 211.58779482
0.18552190 521.69259629 211.05769212
0.18680799 521.20889454 210.50997652
0.18810886 520.68917159 210.01456381
0.18939495 520.31366845 209.60639133
0.19069582 519.97794207 209.19802710
0.19199669 519.64125770 208.69090977
0.19328278 519.25796583 208.01256606
0.19458365 518.61205310 207.21463175
0.19586974 517.68903226 206.41797825
0.19717061 516.58433606 205.66710408
0.19845669 515.47668789 204.96643679
0.19975757 514.40745507 204.26887772
0.20104365 513.30105098 203.56097565
0.20234452 512.17995943 202.90212408
0.20363061 511.04999348 202.31092866
0.20493148 509.92524693 201.73597133
0.20621757 508.85575850 201.10788841
0.20750366 507.70454881 200.33605366
0.20880453 506.27931164 199.42806411
0.21009062 504.46245666 198.46013694
0.21139149 502.32066124 197.50982850
0.21267758 500.20005973 196.63850529
0.21397845 498.29632680 195.78504831
0.21526454 496.49810538 194.87335026
0.21656541 494.59423011 193.87933218
0.21785149 492.50741295 192.82632958
0.21915236 490.24210191 191.73202953
0.22043845 487.84521004 190.62314714
0.22173932 485.33726164 189.51340631
0.22302541 482.73453933 188.40825329
0.22432628 480.06409068 187.29549106
0.22561237 477.32190325 186.14358700
0.22689846 474.53880321 184.93344631
0.22819933 471.59235614 183.63631079
0.22948542 468.33652500 182.26948753
0.23078629 464.90348861 180.90191320
0.23207238 461.47787282 179.56311708
0.23337325 458.16601888 178.26454407
0.23465933 454.90057467 177.00367231
0.23594542 451.48956041 175.77578151
0.23724629 447.84088287 174.58675931
0.23853238 444.10281507 173.44328488
0.23983325 440.50266698 172.32277078
0.24111934 437.08832075 171.17859810
0.24240543 433.86633422 170.00855916
0.24370630 430.70020915 168.80454767
0.24499239 427.33213313 167.57307670
0.24629326 423.76425038 166.36679703
0.24757935 420.15706080 165.20939813
0.24886543 416.58656677 164.09170782
0.25016630 413.16848334 163.02330923
0.25145239 409.93906480 161.98885817
0.25275326 406.68897101 160.94802476
0.25403935 403.29164269 159.90388570
0.25532544 399.81813662 158.86910035
0.25662631 396.32812871 157.83823234
0.25791240 392.90045045 156.83426503
0.25919849 389.55832386 155.86720386
0.26049936 386.33145888 154.95064449
0.26178545 383.38570651 154.12673445
0.26307153 380.68314488 153.35361537
0.26437240 378.00376606 152.57239370
0.26565849 375.30891766 151.77238521
0.26695936 372.62003524 150.90982077
0.26824545 370.07599763 150.00124855
0.26953154 367.71174366 149.07877019
0.27083241 365.30409292 148.17857520
0.27211850 362.84530773 147.40916535
0.27340459 360.41683025 146.78215457
0.27470546 358.08293928 146.24388811
0.27599154 355.88663432 145.73066645
0.27727763 353.73603285 145.15822147
0.27857850 351.58819336 144.53103692
0.27986459 349.50846297 143.90033946
0.28115068 347.66466937 143.32530794
0.28243677 346.16409123 142.84525505
0.28373764 344.60549412 142.44869658
0.28502373 342.66429741 142.14191963
0.28630981 340.54882017 141.89090025
0.28761068 338.77163517 141.64843686
0.28889677 337.57152537 141.37313700
0.29018286 336.45554637 141.06299639
0.29148373 335.10792096 140.83426467
0.29276982 333.71476877 140.76514279
0.29405591 332.48205166 140.81485903
0.29534200 331.49652567 140.91463419
0.29664287 330.73298324 141.00559571
0.29792895 330.07460538 141.05479105
0.29921504 329.42930570 141.10025949
0.30051591 328.71123739 141.18373785
0.30180200 327.95387986 141.35563482
0.30308809 327.22839242 141.62820562
0.30437418 326.58463427 141.95705062
0.30567505 326.18085266 142.31617122
0.30696114 326.01589717 142.64475440
0.30824722 325.98648637 142.91926874
0.30953331 326.07003741 143.17372867
0.31083418 326.14245242 143.43433507
0.31212027 326.04747931 143.73214934
0.31340636 325.83809255 144.10821886
0.31469245 325.85081382 144.61320286
0.31599332 326.22151468 145.21912738
0.31727941 326.69569093 145.86745811
0.31856549 327.19847627 146.56696900
0.31985158 327.83853798 147.31138764
0.32115245 328.58185896 148.03545592
0.32243854 329.34719628 148.69472405
0.32372463 330.07423125 149.26274597
0.32501072 330.71776833 149.72820074
0.32629681 331.27602514 150.12458831
0.32759768 331.73193231 150.48270285
0.32888376 332.12468758 150.85159548
0.33016985 332.54417699 151.27860724
0.33145594 332.99635615 151.75401031
0.33275681 333.46375940 152.25601400
0.33404290 333.97233977 152.77189972
0.33532899 334.47544924 153.26597706
0.33661508 334.90590407 153.72483771
0.33790116 335.26296902 154.16422924
0.33918725 335.62879576 154.60594157
0.34048812 336.06684017 155.05391599
0.34177421 336.57892671 155.49297499
0.34306030 337.13710201 155.90715147
0.34434639 337.67440497 156.26725443
0.34563247 338.11686542 156.55637667
0.34693335 338.45134110 156.79075572
0.34821943 338.55812721 156.95664805
0.34950552 338.43477578 157.10601016
0.35079161 338.25093787 157.29616892
0.35207770 338.10074413 157.52870398
0.35336379 338.07536189 157.82012647
0.35466466 338.16254043 158.13299206
0.35595074 338.29523590 158.42435921
0.35723683 338.49793790 158.67944104
0.35852292 338.64812142 158.85899424
0.35980901 338.58869635 158.95840106
0.36109510 338.39495828 159.02006449
0.36238118 338.15535049 159.05839523
0.36368206 337.89921089 159.08558298
0.36496814 337.62158561 159.11978696
0.36625423 337.33239991 159.18423771
0.36754032 337.07941331 159.29035521
0.36882641 336.80281504 159.38764103
0.37011250 336.55473607 159.45661158
0.37139858 336.33509962 159.46501031
0.37269945 335.98287506 159.38296052
0.37398554 335.52388944 159.26996118
0.37527163 335.04531375 159.16950544
0.37655772 334.58666803 159.09339982
0.37784381 334.14949324 159.04153228
0.37912989 333.73721296 159.01012700
0.38041598 333.41084478 158.99875378
0.38170207 333.10301651 158.98524545
0.38298816 332.71601785 158.96522928
0.38428903 332.31061607 158.96077357
0.38557512 331.91498119 158.95512673
0.38686121 331.51465388 158.92324041
0.38814729 331.08795713 158.85061911
0.38943338 330.63476175 158.73400735
0.39071947 330.16417914 158.57606672
0.39200556 329.64029506 158.37448809
0.39329165 329.04829109 158.14033944
0.39457773 328.40733576 157.88269006
0.39586382 327.73181620 157.60071777
0.39714991 326.97728126 157.27900972
0.39843600 326.20030006 156.94303515
0.39973687 325.43991611 156.62933954
0.40102296 324.66104227 156.37424860
0.40230905 323.86640715 156.20042071
0.40359513 323.21154794 156.11871410
0.40488122 322.78109511 156.05763194
0.40616731 322.37092746 155.91656186
0.40745340 321.91845717 155.72077413
0.40873949 321.45170346 155.51593922
0.41002557 320.96639302 155.33569912
0.41131166 320.43665583 155.18336699
0.41259775 320.00354969 155.06761016
0.41388384 319.70329398 154.94914465
0.41516993 319.32156418 154.75253181
0.41645601 318.81199966 154.47299754
0.41774210 318.11520403 154.06306596
0.41902819 317.18105362 153.48081622
0.42031428 316.06762103 152.75252198
0.42160037 314.71859500 151.96431925
0.42288645 313.17007797 151.23324461
0.42417254 311.66828166 150.62857480
0.42545863 310.36293771 150.13241132
0.42674472 309.20449565 149.65766471
0.42803081 308.08067148 149.16138420
0.42931690 306.95821003 148.64326238
0.43060298 305.82621613 148.09000711
0.43188907 304.63686275 147.47736216
0.43317516 303.36964064 146.80406320
0.43446125 302.02408112 146.07779694
0.43574734 300.61697825 145.31325833
0.43703342 299.15871159 144.51817191
0.43831951 297.67119219 143.70307173
0.43960560 296.15938970 142.87143037
0.44089169 294.63556471 142.03087832
0.44217778 293.11392129 141.19358363
0.44346386 291.59561577 140.37691761
0.44474995 290.02605476 139.56851989
0.44603604 288.40767610 138.74724244
0.44732213 286.80817458 137.85784876
0.44860822 285.13060230 136.81683327
0.44989430 283.33224409 135.64288296
0.45118039 281.34358651 134.42647359
0.45246648 279.17467727 133.29101996
0.45375257 277.08540828 132.31880104
0.45503866 275.21564923 131.48909402
0.45632474 273.60637860 130.78111436
0.45761083 272.13724888 130.16042220
0.45889692 270.77770727 129.64312139
0.46018301 269.61144897 129.23054068
0.46146910 268.56209021 128.80313342
0.46275519 267.55570514 128.27154141
0.46404127 266.51859251 127.62950188
0.46532736 265.28993592 126.89474700
0.46661345 263.89444250 126.16709934
0.46789954 262.44995136 125.50847121
0.46917084 261.06152571 124.90205041
0.47045693 259.83342820 124.30591321
0.47174302 258.60959623 123.62167298
0.47302911 257.29676295 122.86836485
0.47431520 255.93704130 122.11218946
0.47560128 254.57178013 121.39618696
0.47688737 253.26446548 120.75015806
0.47817346 252.06429672 120.17498972
0.47945955 250.94473535 119.63170099
0.48074564 249.87683744 119.08286357
0.48203172 248.83324183 118.49658573
0.48331781 247.77454640 117.85772096
0.48460390 246.65980149 117.17697942
0.48587521 245.47089100 116.49009747
0.48716129 244.24293276 115.84093771
0.48844738 243.02999394 115.25022038
0.48973347 241.88507894 114.71557978
0.49101956 240.80962937 114.21054201
0.49230565 239.77553092 113.70953777
0.49359173 238.76192958 113.19694669
0.49487782 237.75436973 112.66380076
0.49616391 236.73920179 112.10579291
0.49743522 235.70432973 111.52398742
0.49872130 234.64741768 110.92783791
0.50000739 233.57327941 110.33116683
0.50129348 232.49665770 109.74965524
0.50257957 231.44073783 109.20300668
0.50386566 230.41675535 108.69830362
0.50515174 229.44015169 108.23699452
0.50643783 228.53095162 107.81096885
0.50770914 227.69319246 107.40018049
0.50899523 226.90715896 106.98544590
0.51028131 226.14747981 106.56557886
0.51156740 225.38980401 106.15173923
0.51285349 224.63929453 105.76715696
0.51413958 223.92090924 105.43407010
0.51542567 223.26312379 105.15933277
0.51669697 222.64145958 104.91712426
0.51798306 222.09157231 104.69591234
0.51926915 221.63811613 104.47341951
0.52055524 221.14393961 104.17853913
0.52184132 220.59430060 103.82254178
0.52312741 220.03592467 103.44582951
0.52439872 219.42477859 103.07410196
0.52568480 218.78313889 102.77962420
0.52697089 218.19679970 102.60868109
0.52825698 217.76305104 102.56144821
0.52954307 217.52705130 102.59208680
0.53082916 217.39977274 102.59859837
0.53210046 217.30729259 102.53647754
0.53338655 217.17505972 102.40907811
0.53467264 216.91287129 102.24451952
0.53595873 216.61791583 102.14015959
0.53724481 216.34619896 102.10740325
0.53853090 216.10674992 102.10881393
0.53980221 216.01579970 102.13076497
0.54108830 215.94173503 102.07143003
0.54237438 215.68109214 101.88848320
0.54366047 215.32273559 101.67059409
0.54494656 214.92730503 101.46849866
0.54621787 214.44634074 101.28783512
0.54750395 213.99347585 101.17821335
0.54879004 213.67118588 101.13324243
0.55007613 213.39342658 101.06604613
0.55134744 213.10703388 100.94457134
0.55263352 212.79265602 100.77171690
0.55391961 212.40084484 100.55656408
0.55520570 211.94969400 100.34104157
0.55649179 211.50732925 100.16839469
0.55776309 211.07271054 100.02139323
0.55904918 210.68306254 99.88448172
0.56033527 210.32135871 99.71704501
0.56162136 209.88044196 99.47117611
0.56289266 209.36595436 99.17261331
0.56417875 208.76918900 98.83938013
0.56546484 208.11214954 98.50852741
0.56675093 207.45660076 98.21908146
0.56803702 206.84012925 97.99019473
0.56930832 206.27575753 97.82296065
0.57059441 205.78324538 97.71221067
0.57188050 205.39722519 97.64732018
0.57316659 205.09120699 97.58450097
0.57443789 204.80587984 97.48671688
0.57572398 204.47921353 97.32814639
0.57701007 204.06991366 97.09962101
0.57829616 203.54506909 96.79627383
0.57956746 202.93194324 96.44326271
0.58085355 202.25295386 96.06831971
0.58213964 201.54407520 95.71456998
0.58341094 200.86198168 95.43037180
0.58469703 200.23684242 95.22457627
0.58598312 199.72793369 95.10259778
0.58726921 199.34242327 95.03557743
0.58854051 199.00780412 94.97056290
0.58982660 198.71211546 94.89909388
0.59111269 198.46626372 94.83021468
0.59239878 198.21989283 94.76381605
0.59367008 197.99670229 94.73218946
0.59495617 197.82062940 94.74033811
0.59624226 197.68476921 94.76479443
0.59751356 197.56330217 94.77288210
0.59879965 197.40152232 94.72630177
0.60008574 197.16274888 94.61099060
0.60137183 196.82086789 94.42230732
0.60264313 196.39098812 94.18291351
0.60392922 195.90685570 93.92638381
0.60521531 195.40692281 93.69577482
0.60648661 194.97353182 93.55007430
0.60777270 194.62844098 93.49743646
0.60905879 194.41029128 93.53861587
0.61033010 194.34214421 93.64071925
0.61161618 194.31718772 93.72668438
0.61290227 194.27061882 93.77032178
0.61417358 194.16645549 93.76252237
0.61545967 193.97519060 93.70446248
0.61674575 193.71630422 93.61323901
0.61801706 193.40414230 93.49454961
0.61930315 193.05334885 93.35579802
0.62058924 192.67449559 93.20148138
0.62187532 192.26056034 93.02569572
0.62314663 191.81354787 92.82407961
0.62443272 191.32015568 92.58445058
0.62571880 190.74082387 92.29425243
0.62699011 190.11392429 91.98647905
0.62827620 189.46459141 91.69130728
0.62954750 188.82406898 91.44802045
0.63083359 188.27425965 91.30010039
0.63211968 187.83688997 91.24220170
0.63339099 187.50675676 91.25710880
0.63467707 187.28533270 91.32642721
0.63596316 187.14752956 91.41675609
0.63723447 187.03506920 91.48798293
0.63852056 186.89026270 91.50733235
0.63980664 186.66220264 91.44848687
0.64107795 186.31888088 91.29889616
0.64236404 185.83520537 91.05776655
0.64365012 185.21677715 90.74063655
0.64492143 184.48837103 90.36569748
0.64620752 183.66993236 89.94551928
0.64749361 182.77719456 89.49012608
0.64876491 181.82519887 89.00939469
0.65005100 180.82881157 88.51404459
0.65132231 179.80674820 88.01646638
0.65260839 178.77783958 87.52995135
0.65389448 177.76262029 87.06876103
0.65516579 176.78295384 86.64582559
0.65645188 175.85159796 86.26727963
0.65772318 174.98293506 85.93342301
0.65900927 174.17911315 85.63556680
0.66029536 173.43501763 85.36706680
0.66156666 172.75211659 85.13161155
0.66285275 172.12454612 84.93662945
0.66413884 171.54517730 84.78335605
0.66541014 171.01823694 84.66345627
0.66669623 170.52474356 84.54485169
0.66796754 170.01987119 84.38926684
0.66925363 169.46260331 84.17483628
0.67053971 168.82272855 83.89510141
0.67181102 168.08612249 83.55318061
0.67309711 167.29703230 83.18177144
0.67436841 166.48765221 82.81238927
0.67565450 165.68051568 82.47701627
0.67692581 164.94264130 82.21816175
0.67821189 164.30939559 82.03774984
0.67949798 163.78660317 81.92876786
0.68076929 163.38671437 81.89443777
0.68205538 163.11161267 81.93057085
0.68332668 162.94100053 82.01818540
0.68461277 162.83614813 82.11936921
0.68589886 162.75322685 82.19079281
0.68717016 162.62652719 82.19929132
0.68845625 162.41237507 82.14563143
0.68972756 162.13724465 82.05992151
0.69101364 161.83768827 81.96383256
0.69228495 161.53621771 81.86874626
0.69357104 161.24042834 81.77806804
0.69484234 160.96046619 81.69344281
0.69612843 160.69375176 81.60804322
0.69741452 160.41800484 81.50472030
0.69868582 160.12535329 81.37568384
0.69997191 159.81660472 81.22402441
0.70124322 159.49694227 81.06210340
0.70252931 159.18584868 80.90872635
0.70380061 158.90409142 80.77419343
0.70508670 158.65117408 80.65584985
0.70635801 158.40235514 80.54531518
0.70764409 158.16039104 80.45190719
0.70893018 157.94064297 80.38620026
0.71020149 157.75979855 80.35660722
0.71148758 157.63450333 80.36775540
0.71275888 157.56750660 80.41202560
0.71404497 157.54125909 80.46502465
0.71531627 157.54561341 80.50268643
0.71660236 157.54697095 80.50443896
0.71787367 157.49424745 80.46273782
0.71915976 157.40286448 80.40495416
0.72043106 157.31062880 80.35474786
0.72171715 157.23748385 80.31953222
0.72298845 157.18819248 80.29732513
0.72427454 157.15957646 80.28182361
0.72554585 157.14408923 80.26816397
0.72683194 157.14480413 80.26602821
0.72810324 157.16130602 80.28751424
0.72938933 157.20248494 80.34774790
0.73066064 157.29237267 80.45191840
0.73194672 157.43607104 80.58509431
0.73321803 157.62077471 80.72695291
0.73450412 157.82315739 80.85947841
0.73577542 158.02286259 80.97795153
0.73706151 158.21419377 81.08627023
0.73833282 158.40361191 81.19283367
0.73961890 158.59627777 81.30222672
0.74089021 158.79711444 81.41933371
0.74217630 159.01083779 81.54769405
0.74344760 159.24320468 81.69152445
0.74473369 159.49972928 81.85423339
0.74600500 159.78202181 82.03442394
0.74729108 160.08780547 82.22841372
0.74856239 160.40796205 82.42775001
0.74984848 160.72927051 82.62316133
0.75111978 161.03839319 82.80674692
0.75240587 161.32506319 82.97349344
0.75367718 161.58263848 83.12074929
0.75496327 161.80733974 83.24760212
0.75623457 161.99731474 83.35409809
0.75752066 162.15247082 83.44106666
0.75879196 162.27312156 83.50943922
0.76007805 162.36053475 83.56041630
0.76134936 162.41495295 83.59432710
0.76263545 162.43591476 83.61087687
0.76390675 162.42053199 83.60790308
0.76517806 162.36213176 83.58112821
0.76646414 162.25036541 83.52329932
0.76773545 162.06994001 83.42472752
0.76902154 161.81878397 83.28378510
0.77029284 161.49881545 83.10418900
0.77157893 161.11837761 82.89764622
0.77285024 160.69923181 82.68146094
0.77413633 160.26467782 82.46955781
0.77540763 159.83332129 82.27137813
0.77669372 159.41739409 82.09263801
0.77796502 159.02778189 81.93820743
0.77923633 158.66819522 81.80818781
0.78052242 158.34346656 81.70142447
0.78179372 158.04363035 81.60820858
0.78307981 157.75980594 81.51889292
0.78435112 157.48676981 81.42529576
0.78563720 157.20821295 81.31676649
0.78690851 156.91407869 81.19024016
0.78817982 156.60057188 81.04610937
0.78946590 156.26674988 80.88598678
0.79073721 155.91136681 80.71084692
0.79202330 155.53284851 80.52234640
0.79329460 155.13271826 80.32332400
0.79458069 154.71482159 80.11825363
0.79585200 154.28558865 79.91260686
0.79712330 153.85474530 79.71184752
0.79840939 153.43338368 79.52155296
0.79968070 153.02963042 79.34478038
0.80096678 152.65208097 79.18604780
0.80223809 152.30396404 79.04488971
0.80350939 151.98010325 78.91689159
0.80479548 151.66307592 78.78855965
0.80606679 151.33693243 78.64882985
0.80735288 150.98729574 78.48892739
0.80862418 150.60500941 78.30438734
0.80989549 150.19525262 78.10066086
0.81118157 149.75499067 77.87609103
0.81245288 149.27982526 77.62881907
0.81373897 148.76906629 77.35863374
0.81501027 148.22028881 77.06656676
0.81628158 147.63736581 76.75969344
0.81756767 147.03460928 76.44820245
0.81883897 146.42559469 76.14081008
0.82012506 145.82288981 75.84554856
0.82139637 145.24900706 75.57686302
0.82266767 144.72195209 75.34662638
0.82395376 144.24804727 75.15489493
0.82522507 143.82528823 74.99149678
0.82651115 143.42238513 74.82858379
0.82778246 142.99565432 74.63951771
0.82905376 142.51978848 74.41322752
0.83033985 141.98803762 74.14967303
0.83161116 141.40118068 73.85217682
0.83288246 140.76598875 73.52643886
0.83416855 140.09230083 73.17970422
0.83543986 139.39119581 72.81968631
0.83672594 138.67546171 72.45520810
0.83799725 137.95881159 72.09492900
0.83926856 137.25428757 71.74682473
0.84055464 136.57433268 71.41798798
0.84182595 135.93096465 71.11548683
0.84309725 135.33459519 70.84428578
0.84438334 134.79268403 70.60717021
0.84565465 134.30838113 70.40239080
0.84692595 133.87331085 70.21995832
0.84821204 133.46291203 70.04121378
0.84948335 133.04915939 69.84607712
0.85076944 132.60759406 69.61971477
0.85204074 132.12272644 69.35954719
0.85331205 131.60102793 69.07691469
0.85459813 131.06332474 68.78755423
0.85586944 130.53089506 68.50573673
0.85714075 130.01571935 68.23847161
0.85842683 129.52665449 67.99276503
0.85969814 129.07058443 67.77197398
0.86096944 128.65042847 67.57752466
0.86225553 128.25485929 67.39790165
0.86352684 127.86261398 67.21530459
0.86479814 127.43964035 67.00097209
0.86608423 126.93866531 66.72101764
0.86735554 126.33540602 66.36445797
0.86862684 125.62827028 65.93613292
0.86991293 124.83795916 65.45832513
0.87118424 123.99274525 64.95598095
0.87245554 123.12612574 64.45317137
0.87374163 122.27086293 63.97071671
0.87501293 121.45501045 63.52730072
0.87628424 120.70662346 63.14046574
0.87757033 120.04428193 62.82210933
0.87884163 119.48285806 62.57988751
0.88011294 119.03139601 62.41528721
0.88138424 118.69174849 62.32313193
0.88267033 118.45775502 62.29274483
0.88394164 118.32000659 62.31230464
0.88521294 118.26201973 62.36731060
0.88649903 118.25281253 62.43774012
0.88777034 118.26948883 62.50654626
0.88904164 118.29556511 62.56067294
0.89032773 118.31396863 62.59241348
0.89159904 118.32068235 62.60391618
0.89287034 118.31364098 62.59768303
0.89415643 118.28692861 62.57271513
0.89542774 118.23402213 62.52863867
0.89669904 118.15422209 62.46828372
0.89797035 118.05237062 62.39702005
0.89925643 117.93736093 62.32065369
0.90052774 117.81666759 62.24412755
0.90179905 117.69856295 62.17279189
0.90308513 117.59245714 62.11249525
0.90435644 117.50603262 62.06901681
0.90562774 117.44825352 62.04864175
0.90691383 117.42953342 62.05756572
0.90818514 117.45621957 62.09949257
0.90945644 117.53347877 62.17515606
0.91072775 117.66010230 62.27977799
0.91201384 117.83043762 62.40481196
0.91328514 118.03136259 62.53697799
0.91455645 118.23969184 62.66127471
0.91582775 118.43531375 62.76618716
0.91711384 118.59696387 62.84049352
0.91838515 118.70483039 62.87525465
0.91965645 118.74316092 62.86419279
0.92094254 118.70743843 62.80782012
0.92221385 118.61011881 62.71573068
0.92348515 118.47074819 62.60355458
0.92475646 118.31304184 62.49105554
0.92604254 118.16107244 62.39348204
0.92731385 118.02892549 62.31672080
0.92858516 117.92067866 62.25840630
0.92985646 117.83382553 62.21470561
0.93114255 117.76575374 62.18163507
0.93241385 117.70922361 62.15459091
0.93368516 117.65208120 62.12349246
0.93495647 117.58876223 62.08093532
0.93624255 117.51152768 62.01902126
0.93751386 117.39310529 61.92108250
0.93878516 117.21965566 61.78126193
0.94005647 116.98537058 61.59652966
0.94134256 116.67056649 61.36533857
0.94261386 116.28640904 61.10621832
0.94388517 115.86843924 60.84314544
0.94515647 115.44157671 60.58919096
0.94644256 115.02426669 60.35379366
0.94771387 114.62991874 60.14369872
0.94898517 114.27051722 59.96589922
0.95025648 113.95922167 59.82631785
0.95154257 113.71128537 59.73237937
0.95281387 113.53648148 59.68733710
0.95408518 113.43400735 59.68664304
0.95535648 113.39565733 59.71792899
0.95664257 113.38331867 59.74877269
0.95791388 113.34650563 59.74295910
0.95918518 113.23966232 59.67505188
0.96045649 113.03417192 59.53967020
0.96174258 112.73732080 59.35162158
0.96301388 112.37737617 59.13140019
0.96428519 111.98006732 58.89510803
0.96555649 111.56156223 58.65363960
0.96682780 111.13945836 58.41966284
0.96811389 110.73382206 58.20669438
0.96938519 110.36293133 58.02552183
0.97065650 110.03915691 57.88144298
0.97192780 109.77036148 57.77602485
0.97321389 109.55699490 57.70647034
0.97448520 109.39617429 57.66762881
0.97575650 109.27905383 57.65086635
0.97702781 109.18958976 57.64412593
0.97829911 109.10849459 57.63459365
0.97958520 109.01528008 57.61092308
0.98085651 108.89403757 57.56631993
0.98212781 108.73889151 57.50027576
0.98339912 108.55136659 57.41580689
0.98468520 108.34023376 57.31863435
0.98595651 108.11386534 57.21396882
0.98722781 107.88197170 57.10745988
0.98849912 107.65669931 57.00674962
0.98977043 107.44579567 56.91714097
0.99105651 107.25931939 56.84451535
0.99232782 107.10186934 56.79079474
0.99359912 106.98057544 56.75994397
0.99487043 106.90229324 56.75532444
0.99614174 106.86627781 56.77644525
