# s/c   M_is_mean    M_is_std
0.22948542 0.61630323 0.00094620
0.23078629 0.62087733 0.00097908
0.23207238 0.62546092 0.00101290
0.23337325 0.63003792 0.00104554
0.23465933 0.63458922 0.00107394
0.23594542 0.63909853 0.00109803
0.23724629 0.64356019 0.00111836
0.23853238 0.64798229 0.00113509
0.23983325 0.65238174 0.00114947
0.24111934 0.65677399 0.00116299
0.24240543 0.66116485 0.00117725
0.24370630 0.66554665 0.00119334
0.24499239 0.66990498 0.00121127
0.24629326 0.67423133 0.00123038
0.24757935 0.67851972 0.00124951
0.24886543 0.68276136 0.00126623
0.25016630 0.68695254 0.00127989
0.25145239 0.69108969 0.00129120
0.25275326 0.69517029 0.00130159
0.25403935 0.69920026 0.00131273
0.25532544 0.70318508 0.00132525
0.25662631 0.70712589 0.00133895
0.25791240 0.71101970 0.00135313
0.25919849 0.71485757 0.00136680
0.26049936 0.71862948 0.00137763
0.26178545 0.72232708 0.00138359
0.26307153 0.72594914 0.00138549
0.26437240 0.72949972 0.00138592
0.26565849 0.73300255 0.00138717
0.26695936 0.73650110 0.00139187
0.26824545 0.74000970 0.00139966
0.26953154 0.74350866 0.00141132
0.27083241 0.74695517 0.00142738
0.27211850 0.75029400 0.00143944
0.27340459 0.75350495 0.00144491
0.27470546 0.75659990 0.00144567
0.27599154 0.75961572 0.00144327
0.27727763 0.76259717 0.00144427
0.27857850 0.76555734 0.00144885
0.27986459 0.76849107 0.00145509
0.28115068 0.77138191 0.00146240
0.28243677 0.77418252 0.00146462
0.28373764 0.77684374 0.00146461
0.28502373 0.77937587 0.00146681
0.28630981 0.78182226 0.00146929
0.28761068 0.78423213 0.00146927
0.28889677 0.78662085 0.00146875
0.29018286 0.78893776 0.00147202
0.29148373 0.79112676 0.00147306
0.29276982 0.79317338 0.00146738
0.29405591 0.79508968 0.00145504
0.29534200 0.79690207 0.00143745
0.29664287 0.79864575 0.00141884
0.29792895 0.80033330 0.00140247
0.29921504 0.80195052 0.00138959
0.30051591 0.80346878 0.00137900
0.30180200 0.80485828 0.00136622
0.30308809 0.80611320 0.00134930
0.30437418 0.80725677 0.00132887
0.30567505 0.80832761 0.00130663
0.30696114 0.80936663 0.00128675
0.30824722 0.81038836 0.00127150
0.30953331 0.81137909 0.00126123
0.31083418 0.81230841 0.00125487
0.31212027 0.81315265 0.00125003
0.31340636 0.81390946 0.00124244
0.31469245 0.81458278 0.00122646
0.31599332 0.81516858 0.00120039
0.31727941 0.81565624 0.00116516
0.31856549 0.81604944 0.00112207
0.31985158 0.81637276 0.00107477
0.32115245 0.81665504 0.00102780
0.32243854 0.81692654 0.00098645
0.32372463 0.81721979 0.00095761
0.32501072 0.81754809 0.00094363
0.32629681 0.81790526 0.00094264
0.32759768 0.81827759 0.00095167
0.32888376 0.81864473 0.00096433
0.33016985 0.81898582 0.00097255
0.33145594 0.81929092 0.00097313
0.33275681 0.81955855 0.00096699
0.33404290 0.81979588 0.00095768
0.33532899 0.82001739 0.00095162
0.33661508 0.82023194 0.00095236
0.33790116 0.82044214 0.00095873
0.33918725 0.82064990 0.00096624
0.34048812 0.82086231 0.00097211
0.34177421 0.82108840 0.00097510
0.34306030 0.82133762 0.00097640
0.34434639 0.82161663 0.00097848
0.34563247 0.82192593 0.00098498
0.34693335 0.82226030 0.00100100
0.34821943 0.82260217 0.00102542
0.34950552 0.82293825 0.00105601
0.35079161 0.82326428 0.00109036
0.35207770 0.82356946 0.00112097
0.35336379 0.82385033 0.00114275
0.35466466 0.82412032 0.00115644
0.35595074 0.82440239 0.00116702
0.35723683 0.82471562 0.00118031
0.35852292 0.82506174 0.00119923
0.35980901 0.82543419 0.00122512
0.36109510 0.82583074 0.00125670
0.36238118 0.82625098 0.00129270
0.36368206 0.82668496 0.00133087
0.36496814 0.82711194 0.00136597
0.36625423 0.82751195 0.00139467
0.36754032 0.82788002 0.00141714
0.36882641 0.82823013 0.00143719
0.37011250 0.82858862 0.00146183
0.37139858 0.82897464 0.00149680
0.37269945 0.82938105 0.00154149
0.37398554 0.82979282 0.00159113
0.37527163 0.83020513 0.00164199
0.37655772 0.83062059 0.00169034
0.37784381 0.83104943 0.00173188
0.37912989 0.83150642 0.00176594
0.38041598 0.83198923 0.00179314
0.38170207 0.83246949 0.00181279
0.38298816 0.83292017 0.00182671
0.38428903 0.83333765 0.00183945
0.38557512 0.83373501 0.00185620
0.38686121 0.83412817 0.00188040
0.38814729 0.83453144 0.00191237
0.38943338 0.83495690 0.00195098
0.39071947 0.83541012 0.00199465
0.39200556 0.83588792 0.00204104
0.39329165 0.83638729 0.00208841
0.39457773 0.83691189 0.00213671
0.39586382 0.83746877 0.00218551
0.39714991 0.83806022 0.00223525
0.39843600 0.83866817 0.00228452
0.39973687 0.83924888 0.00232759
0.40102296 0.83975376 0.00236001
0.40230905 0.84017182 0.00238253
0.40359513 0.84054371 0.00240561
0.40488122 0.84091515 0.00243780
0.40616731 0.84131139 0.00247892
0.40745340 0.84173591 0.00252601
0.40873949 0.84216103 0.00257158
0.41002557 0.84255671 0.00260921
0.41131166 0.84292620 0.00264066
0.41259775 0.84329689 0.00267152
0.41388384 0.84368501 0.00270360
0.41516993 0.84408679 0.00273516
0.41645601 0.84452977 0.00277106
0.41774210 0.84507176 0.00282213
0.41902819 0.84575911 0.00289257
0.42031428 0.84655661 0.00297230
0.42160037 0.84735550 0.00304253
0.42288645 0.84810817 0.00309629
0.42417254 0.84882165 0.00313961
0.42545863 0.84951278 0.00318083
0.42674472 0.85019897 0.00322276
0.42803081 0.85088039 0.00326282
0.42931690 0.85155946 0.00330102
0.43060298 0.85224697 0.00334043
0.43188907 0.85295585 0.00338491
0.43317516 0.85369328 0.00343577
0.43446125 0.85445830 0.00349137
0.43574734 0.85524891 0.00355002
0.43703342 0.85606478 0.00361123
0.43831951 0.85690209 0.00367250
0.43960560 0.85775754 0.00373321
0.44089169 0.85862049 0.00379162
0.44217778 0.85946897 0.00384288
0.44346386 0.86028589 0.00388465
0.44474995 0.86107473 0.00391906
0.44603604 0.86187834 0.00395989
0.44732213 0.86275395 0.00402028
0.44860822 0.86373755 0.00410348
0.44989430 0.86479891 0.00419990
0.45118039 0.86583589 0.00428293
0.45246648 0.86680429 0.00434382
0.45375257 0.86771693 0.00439186
0.45503866 0.86857822 0.00443261
0.45632474 0.86938604 0.00446538
0.45761083 0.87011468 0.00448103
0.45889692 0.87075147 0.00447668
0.46018301 0.87133203 0.00446579
0.46146910 0.87191500 0.00446560
0.46275519 0.87256699 0.00448943
0.46404127 0.87329318 0.00453322
0.46532736 0.87401633 0.00457396
0.46661345 0.87469086 0.00460189
0.46789954 0.87532030 0.00462090
0.46917084 0.87593499 0.00464261
0.47045693 0.87657385 0.00467823
0.47174302 0.87724626 0.00472650
0.47302911 0.87793910 0.00478186
0.47431520 0.87863188 0.00483661
0.47560128 0.87930061 0.00488228
0.47688737 0.87993401 0.00491703
0.47817346 0.88053621 0.00494360
0.47945955 0.88112365 0.00496778
0.48074564 0.88171796 0.00499584
0.48203172 0.88233853 0.00503245
0.48331781 0.88298689 0.00507765
0.48460390 0.88363924 0.00512321
0.48587521 0.88427437 0.00516331
0.48716129 0.88488204 0.00519573
0.48844738 0.88546170 0.00522126
0.48973347 0.88602084 0.00524352
0.49101956 0.88656766 0.00526579
0.49230565 0.88711092 0.00529062
0.49359173 0.88765778 0.00531910
0.49487782 0.88821396 0.00535214
0.49616391 0.88878185 0.00538942
0.49743522 0.88935981 0.00542973
0.49872130 0.88994271 0.00547131
0.50000739 0.89052201 0.00551131
0.50129348 0.89108875 0.00554774
0.50257957 0.89163603 0.00557883
0.50386566 0.89215884 0.00560354
0.50515174 0.89265901 0.00562353
0.50643783 0.89314875 0.00564312
0.50770914 0.89363845 0.00566563
0.50899523 0.89413259 0.00569207
0.51028131 0.89462659 0.00572020
0.51156740 0.89510516 0.00574446
0.51285349 0.89555495 0.00576135
0.51413958 0.89596903 0.00576957
0.51542567 0.89634883 0.00577049
0.51669697 0.89670756 0.00576940
0.51798306 0.89706595 0.00577318
0.51926915 0.89744679 0.00578713
0.52055524 0.89786215 0.00581257
0.52184132 0.89831328 0.00584811
0.52312741 0.89878083 0.00588655
0.52439872 0.89922079 0.00591515
0.52568480 0.89960625 0.00592523
0.52697089 0.89992910 0.00591578
0.52825698 0.90020201 0.00589500
0.52954307 0.90047072 0.00587749
0.53082916 0.90077070 0.00587364
0.53210046 0.90111416 0.00588421
0.53338655 0.90148068 0.00589923
0.53467264 0.90182451 0.00590525
0.53595873 0.90212633 0.00589665
0.53724481 0.90239339 0.00587663
0.53853090 0.90265355 0.00585752
0.53980221 0.90294821 0.00585225
0.54108830 0.90329269 0.00586244
0.54237438 0.90367154 0.00588090
0.54366047 0.90405851 0.00589835
0.54494656 0.90443186 0.00590802
0.54621787 0.90477497 0.00590532
0.54750395 0.90509052 0.00589351
0.54879004 0.90540807 0.00588302
0.55007613 0.90574866 0.00587968
0.55134744 0.90612392 0.00588524
0.55263352 0.90653150 0.00589660
0.55391961 0.90694729 0.00590504
0.55520570 0.90734896 0.00590435
0.55649179 0.90772865 0.00589322
0.55776309 0.90809521 0.00587549
0.55904918 0.90847294 0.00586098
0.56033527 0.90887946 0.00585518
0.56162136 0.90931657 0.00585726
0.56289266 0.90977511 0.00586388
0.56417875 0.91023425 0.00586840
0.56546484 0.91067808 0.00586634
0.56675093 0.91109542 0.00585535
0.56803702 0.91147716 0.00583321
0.56930832 0.91181957 0.00579993
0.57059441 0.91212803 0.00575957
0.57188050 0.91241910 0.00571800
0.57316659 0.91271077 0.00568070
0.57443789 0.91301982 0.00565067
0.57572398 0.91336257 0.00562983
0.57701007 0.91374730 0.00561771
0.57829616 0.91417406 0.00561329
0.57956746 0.91463023 0.00561375
0.58085355 0.91508556 0.00560906
0.58213964 0.91551534 0.00559344
0.58341094 0.91590816 0.00556479
0.58469703 0.91626052 0.00552308
0.58598312 0.91658045 0.00547344
0.58726921 0.91688483 0.00542251
0.58854051 0.91718664 0.00537444
0.58982660 0.91749265 0.00533048
0.59111269 0.91779916 0.00528834
0.59239878 0.91808824 0.00524083
0.59367008 0.91834575 0.00518315
0.59495617 0.91857283 0.00511706
0.59624226 0.91878632 0.00505069
0.59751356 0.91900743 0.00499220
0.59879965 0.91925144 0.00494544
0.60008574 0.91952704 0.00491144
0.60137183 0.91983427 0.00488926
0.60264313 0.92016272 0.00487499
0.60392922 0.92048992 0.00485986
0.60521531 0.92079320 0.00483739
0.60648661 0.92105594 0.00480239
0.60777270 0.92126994 0.00475115
0.60905879 0.92144738 0.00468979
0.61033010 0.92161027 0.00462679
0.61161618 0.92177731 0.00456765
0.61290227 0.92195809 0.00451448
0.61417358 0.92215079 0.00446569
0.61545967 0.92234888 0.00441955
0.61674575 0.92254686 0.00437478
0.61801706 0.92274420 0.00433233
0.61930315 0.92294012 0.00429258
0.62058924 0.92313533 0.00425537
0.62187532 0.92333688 0.00422331
0.62314663 0.92355452 0.00419897
0.62443272 0.92379506 0.00418315
0.62571880 0.92405703 0.00417392
0.62699011 0.92432500 0.00416490
0.62827620 0.92457159 0.00414624
0.62954750 0.92477820 0.00411181
0.63083359 0.92494020 0.00406163
0.63211968 0.92505679 0.00399703
0.63339099 0.92513273 0.00392078
0.63467707 0.92518090 0.00383898
0.63596316 0.92521388 0.00375635
0.63723447 0.92524462 0.00367678
0.63852056 0.92528864 0.00360500
0.63980664 0.92535817 0.00354430
0.64107795 0.92545897 0.00349575
0.64236404 0.92558876 0.00345799
0.64365012 0.92574205 0.00342873
0.64492143 0.92591442 0.00340612
0.64620752 0.92610205 0.00338924
0.64749361 0.92630081 0.00337673
0.64876491 0.92650642 0.00336708
0.65005100 0.92671390 0.00335869
0.65132231 0.92691820 0.00334976
0.65260839 0.92711360 0.00333827
0.65389448 0.92729460 0.00332209
0.65516579 0.92745586 0.00329926
0.65645188 0.92759350 0.00326828
0.65772318 0.92770762 0.00322964
0.65900927 0.92779996 0.00318502
0.66029536 0.92786899 0.00313455
0.66156666 0.92790723 0.00307543
0.66285275 0.92790862 0.00300596
0.66413884 0.92787324 0.00292716
0.66541014 0.92781134 0.00284406
0.66669623 0.92774141 0.00276554
0.66796754 0.92767889 0.00269769
0.66925363 0.92763561 0.00264416
0.67053971 0.92761743 0.00260519
0.67181102 0.92762265 0.00257857
0.67309711 0.92764006 0.00255872
0.67436841 0.92764696 0.00253526
0.67565450 0.92762447 0.00250227
0.67692581 0.92756670 0.00245808
0.67821189 0.92747376 0.00240328
0.67949798 0.92734648 0.00233895
0.68076929 0.92718485 0.00226444
0.68205538 0.92698941 0.00218009
0.68332668 0.92676571 0.00208742
0.68461277 0.92652956 0.00199306
0.68589886 0.92630040 0.00190579
0.68717016 0.92608705 0.00182947
0.68845625 0.92588588 0.00176325
0.68972756 0.92568883 0.00170310
0.69101364 0.92549199 0.00164717
0.69228495 0.92529330 0.00159464
0.69357104 0.92509118 0.00154406
0.69484234 0.92488913 0.00149658
0.69612843 0.92469226 0.00145328
0.69741452 0.92450911 0.00141682
0.69868582 0.92434605 0.00138855
0.69997191 0.92419980 0.00136559
0.70124322 0.92406033 0.00134381
0.70252931 0.92391357 0.00131709
0.70380061 0.92375417 0.00128441
0.70508670 0.92358373 0.00124852
0.70635801 0.92340328 0.00121091
0.70764409 0.92321214 0.00117220
0.70893018 0.92300757 0.00113151
0.71020149 0.92278659 0.00108764
0.71148758 0.92254829 0.00104039
0.71275888 0.92230095 0.00099355
0.71404497 0.92205807 0.00095239
0.71531627 0.92183473 0.00092204
0.71660236 0.92163765 0.00090350
0.71787367 0.92146056 0.00089253
0.71915976 0.92129539 0.00088483
0.72043106 0.92113593 0.00087708
0.72171715 0.92097957 0.00086833
0.72298845 0.92082561 0.00085855
0.72427454 0.92067326 0.00084784
0.72554585 0.92051994 0.00083626
0.72683194 0.92035908 0.00082216
0.72810324 0.92018398 0.00080378
0.72938933 0.91999134 0.00078057
0.73066064 0.91978430 0.00075427
0.73194672 0.91957210 0.00072858
0.73321803 0.91936360 0.00070680
0.73450412 0.91916387 0.00069055
0.73577542 0.91897404 0.00067956
0.73706151 0.91879295 0.00067266
0.73833282 0.91861928 0.00066864
0.73961890 0.91845180 0.00066653
0.74089021 0.91828920 0.00066535
0.74217630 0.91813014 0.00066433
0.74344760 0.91797322 0.00066277
0.74473369 0.91781664 0.00065973
0.74600500 0.91765959 0.00065508
0.74729108 0.91750247 0.00064921
0.74856239 0.91734682 0.00064292
0.74984848 0.91719507 0.00063735
0.75111978 0.91704952 0.00063352
0.75240587 0.91691185 0.00063210
0.75367718 0.91678308 0.00063322
0.75496327 0.91666372 0.00063710
0.75623457 0.91655361 0.00064356
0.75752066 0.91645241 0.00065231
0.75879196 0.91635962 0.00066317
0.76007805 0.91627463 0.00067586
0.76134936 0.91619697 0.00069020
0.76263545 0.91612653 0.00070614
0.76390675 0.91606384 0.00072378
0.76517806 0.91601019 0.00074348
0.76646414 0.91596820 0.00076597
0.76773545 0.91594148 0.00079221
0.76902154 0.91593235 0.00082280
0.77029284 0.91593904 0.00085752
0.77157893 0.91595497 0.00089480
0.77285024 0.91597266 0.00093217
0.77413633 0.91598654 0.00096759
0.77540763 0.91599215 0.00099951
0.77669372 0.91598586 0.00102673
0.77796502 0.91596452 0.00104845
0.77923633 0.91592649 0.00106439
0.78052242 0.91587170 0.00107489
0.78179372 0.91580249 0.00108121
0.78307981 0.91572453 0.00108536
0.78435112 0.91564225 0.00108891
0.78563720 0.91555852 0.00109286
0.78690851 0.91547535 0.00109787
0.78817982 0.91539381 0.00110417
0.78946590 0.91531515 0.00111195
0.79073721 0.91524008 0.00112123
0.79202330 0.91516913 0.00113199
0.79329460 0.91510172 0.00114384
0.79458069 0.91503662 0.00115629
0.79585200 0.91497158 0.00116863
0.79712330 0.91490232 0.00117950
0.79840939 0.91482582 0.00118809
0.79968070 0.91473980 0.00119392
0.80096678 0.91464199 0.00119646
0.80223809 0.91453177 0.00119583
0.80350939 0.91440951 0.00119247
0.80479548 0.91427783 0.00118741
0.80606679 0.91414172 0.00118222
0.80735288 0.91400469 0.00117798
0.80862418 0.91386889 0.00117538
0.80989549 0.91373590 0.00117482
0.81118157 0.91360704 0.00117653
0.81245288 0.91348433 0.00118088
0.81373897 0.91336861 0.00118784
0.81501027 0.91325855 0.00119709
0.81628158 0.91315107 0.00120799
0.81756767 0.91304312 0.00121933
0.81883897 0.91293234 0.00123024
0.82012506 0.91281656 0.00123994
0.82139637 0.91269256 0.00124718
0.82266767 0.91255579 0.00125065
0.82395376 0.91240313 0.00124961
0.82522507 0.91223569 0.00124445
0.82651115 0.91205940 0.00123711
0.82778246 0.91188147 0.00122996
0.82905376 0.91170673 0.00122438
0.83033985 0.91153641 0.00122111
0.83161116 0.91137000 0.00122011
0.83288246 0.91120641 0.00122091
0.83416855 0.91104383 0.00122304
0.83543986 0.91088006 0.00122585
0.83672594 0.91071246 0.00122864
0.83799725 0.91053828 0.00123060
0.83926856 0.91035495 0.00123097
0.84055464 0.91016000 0.00122902
0.84182595 0.90995137 0.00122416
0.84309725 0.90972740 0.00121596
0.84438334 0.90948771 0.00120466
0.84565465 0.90923467 0.00119086
0.84692595 0.90897248 0.00117571
0.84821204 0.90870865 0.00116100
0.84948335 0.90845057 0.00114814
0.85076944 0.90820207 0.00113771
0.85204074 0.90796164 0.00112932
0.85331205 0.90772233 0.00112225
0.85459813 0.90747953 0.00111537
0.85586944 0.90722975 0.00110783
0.85714075 0.90696939 0.00109921
0.85842683 0.90669596 0.00108921
0.85969814 0.90640827 0.00107803
0.86096944 0.90610665 0.00106610
0.86225553 0.90579421 0.00105428
0.86352684 0.90547967 0.00104337
0.86479814 0.90517212 0.00103379
0.86608423 0.90487957 0.00102556
0.86735554 0.90460819 0.00101834
0.86862684 0.90435938 0.00101231
0.86991293 0.90413001 0.00100832
0.87118424 0.90391318 0.00100704
0.87245554 0.90369987 0.00100836
0.87374163 0.90348151 0.00101087
0.87501293 0.90325054 0.00101295
0.87628424 0.90300040 0.00101324
0.87757033 0.90272624 0.00101057
0.87884163 0.90242516 0.00100488
0.88011294 0.90209654 0.00099680
0.88138424 0.90174175 0.00098783
0.88267033 0.90136367 0.00097994
0.88394164 0.90096613 0.00097508
0.88521294 0.90055271 0.00097513
0.88649903 0.90012732 0.00098109
0.88777034 0.89969601 0.00099272
0.88904164 0.89926527 0.00100819
0.89032773 0.89884035 0.00102552
0.89159904 0.89842438 0.00104364
0.89287034 0.89801909 0.00106180
0.89415643 0.89762582 0.00107941
0.89542774 0.89724429 0.00109626
0.89669904 0.89687301 0.00111251
0.89797035 0.89650982 0.00112868
0.89925643 0.89615187 0.00114531
0.90052774 0.89579695 0.00116261
0.90179905 0.89544289 0.00118107
0.90308513 0.89508710 0.00120135
0.90435644 0.89472693 0.00122424
0.90562774 0.89435990 0.00125056
0.90691383 0.89398382 0.00128114
0.90818514 0.89359758 0.00131641
0.90945644 0.89320139 0.00135632
0.91072775 0.89279728 0.00140004
0.91201384 0.89239010 0.00144521
0.91328514 0.89198453 0.00148986
0.91455645 0.89158541 0.00153207
0.91582775 0.89119773 0.00156974
0.91711384 0.89082605 0.00160106
0.91838515 0.89047359 0.00162479
0.91965645 0.89014231 0.00164019
0.92094254 0.88983169 0.00164752
0.92221385 0.88953538 0.00164987
0.92348515 0.88924618 0.00165063
0.92475646 0.88895759 0.00165275
0.92604254 0.88866518 0.00165800
0.92731385 0.88836771 0.00166652
0.92858516 0.88806468 0.00167813
0.92985646 0.88775618 0.00169233
0.93114255 0.88744201 0.00170899
0.93241385 0.88712216 0.00172773
0.93368516 0.88679779 0.00174772
0.93495647 0.88647212 0.00176678
0.93624255 0.88615169 0.00178087
0.93751386 0.88584366 0.00178688
0.93878516 0.88555452 0.00178218
0.94005647 0.88528632 0.00176681
0.94134256 0.88503406 0.00174465
0.94261386 0.88479023 0.00172011
0.94388517 0.88454804 0.00169666
0.94515647 0.88430358 0.00167599
0.94644256 0.88405380 0.00165934
0.94771387 0.88379522 0.00164814
0.94898517 0.88352547 0.00164327
0.95025648 0.88324242 0.00164562
0.95154257 0.88294424 0.00165595
0.95281387 0.88262927 0.00167541
0.95408518 0.88229733 0.00170432
0.95535648 0.88195462 0.00173923
0.95664257 0.88161221 0.00177438
0.95791388 0.88128296 0.00180266
0.95918518 0.88097474 0.00181991
0.96045649 0.88068620 0.00182750
0.96174258 0.88041246 0.00182837
0.96301388 0.88014841 0.00182501
0.96428519 0.87989044 0.00181929
0.96555649 0.87963482 0.00181324
0.96682780 0.87937671 0.00180943
0.96811389 0.87911139 0.00181057
0.96938519 0.87883549 0.00181843
0.97065650 0.87854740 0.00183377
0.97192780 0.87824707 0.00185650
0.97321389 0.87793531 0.00188614
0.97448520 0.87761389 0.00192177
0.97575650 0.87728676 0.00196120
0.97702781 0.87695805 0.00200231
0.97829911 0.87663213 0.00204284
0.97958520 0.87631251 0.00208108
0.98085651 0.87600071 0.00211639
0.98212781 0.87569687 0.00214876
0.98339912 0.87539936 0.00217919
0.98468520 0.87510652 0.00220852
0.98595651 0.87481650 0.00223765
0.98722781 0.87452703 0.00226769
0.98849912 0.87423592 0.00229975
0.98977043 0.87394108 0.00233485
0.99105651 0.87364117 0.00237358
0.99232782 0.87333545 0.00241617
0.99359912 0.87302360 0.00246261
0.99487043 0.87270545 0.00251279
