# s/c   M_is_mean    M_is_std
0.08445312 0.22940211 0.00015227
0.08575399 0.23209859 0.00015123
0.08704008 0.23481924 0.00015050
0.08834095 0.23756448 0.00015009
0.08964182 0.24033469 0.00015000
0.09094269 0.24313019 0.00015023
0.09224356 0.24595125 0.00015079
0.09352965 0.24879809 0.00015166
0.09483052 0.25167086 0.00015286
0.09613139 0.25456969 0.00015436
0.09743226 0.25749463 0.00015618
0.09871835 0.26044570 0.00015830
0.10001922 0.26342287 0.00016071
0.10132009 0.26642608 0.00016343
0.10260618 0.26945521 0.00016643
0.10390705 0.27251011 0.00016972
0.10520792 0.27559058 0.00017329
0.10650879 0.27869641 0.00017714
0.10779488 0.28182731 0.00018126
0.10909575 0.28498301 0.00018566
0.11039662 0.28816316 0.00019032
0.11169749 0.29136742 0.00019524
0.11298358 0.29459538 0.00020042
0.11428445 0.29784665 0.00020585
0.11558532 0.30112077 0.00021153
0.11687141 0.30441728 0.00021744
0.11817228 0.30773570 0.00022358
0.11947315 0.31107552 0.00022994
0.12075924 0.31443622 0.00023652
0.12206011 0.31781725 0.00024329
0.12336098 0.32121805 0.00025026
0.12466185 0.32463804 0.00025740
0.12594794 0.32807664 0.00026470
0.12724881 0.33153325 0.00027216
0.12854968 0.33500726 0.00027976
0.12983577 0.34036386 0.00030151
0.13113664 0.34405431 0.00031728
0.13243751 0.34772726 0.00033051
0.13372359 0.35139462 0.00034070
0.13502447 0.35506370 0.00034872
0.13632534 0.35873112 0.00035544
0.13761142 0.36239200 0.00036077
0.13891229 0.36605130 0.00036547
0.14019838 0.36973781 0.00037105
0.14149925 0.37349523 0.00037856
0.14280012 0.37734456 0.00038690
0.14408621 0.38124235 0.00039817
0.14538708 0.38509937 0.00041739
0.14668795 0.38886342 0.00043596
0.14797404 0.39253098 0.00044699
0.14927491 0.39612530 0.00045228
0.15056100 0.39969409 0.00045285
0.15186187 0.40326883 0.00045054
0.15316274 0.40683422 0.00044842
0.15444883 0.41035924 0.00044790
0.15574970 0.41384836 0.00044614
0.15703579 0.41733550 0.00044144
0.15833666 0.42081381 0.00043509
0.15963753 0.42425240 0.00042828
0.16092362 0.42764081 0.00042155
0.16222449 0.43105316 0.00041225
0.16351058 0.43460684 0.00040049
0.16481145 0.43829121 0.00039278
0.16611232 0.44202598 0.00039883
0.16739841 0.44574700 0.00041986
0.16869928 0.44941314 0.00044111
0.16998537 0.45302022 0.00045700
0.17128624 0.45657365 0.00046833
0.17257232 0.46008106 0.00047454
0.17387319 0.46355233 0.00047719
0.17517407 0.46699760 0.00047667
0.17646015 0.47042656 0.00047378
0.17776102 0.47384681 0.00046893
0.17904711 0.47726212 0.00046261
0.18034798 0.48067646 0.00045501
0.18163407 0.48409421 0.00044673
0.18293494 0.48752728 0.00043855
0.18422103 0.49099937 0.00043099
0.18552190 0.49452644 0.00042302
0.18680799 0.49809913 0.00041541
0.18810886 0.50167125 0.00041165
0.18939495 0.50519623 0.00040847
0.19069582 0.50867146 0.00040296
0.19199669 0.51216892 0.00039536
0.19328278 0.51580287 0.00038125
0.19458365 0.51957264 0.00036666
0.19586974 0.52341167 0.00036457
0.19717061 0.52728479 0.00037586
0.19845669 0.53117257 0.00039041
0.19975757 0.53508849 0.00040313
0.20104365 0.53903276 0.00041372
0.20234452 0.54297182 0.00042055
0.20363061 0.54687780 0.00042157
0.20493148 0.55073211 0.00041841
0.20621757 0.55458662 0.00041475
0.20750366 0.55854962 0.00040875
0.20880453 0.56264727 0.00040174
0.21009062 0.56684005 0.00040026
0.21139149 0.57107844 0.00040945
0.21267758 0.57533103 0.00042376
0.21397845 0.57960775 0.00043688
0.21526454 0.58392881 0.00044894
0.21656541 0.58830568 0.00046046
0.21785149 0.59274498 0.00047243
0.21915236 0.59724186 0.00048588
0.22043845 0.60178298 0.00050147
0.22173932 0.60635216 0.00051807
0.22302541 0.61093618 0.00053484
0.22432628 0.61553055 0.00055162
0.22561237 0.62014959 0.00056836
0.22689846 0.62482040 0.00058500
0.22819933 0.62955034 0.00060285
0.22948542 0.63432785 0.00062420
0.23078629 0.63913692 0.00064946
0.23207238 0.64395939 0.00067750
0.23337325 0.64877668 0.00070662
0.23465933 0.65356793 0.00073376
0.23594542 0.65831571 0.00075821
0.23724629 0.66301406 0.00078013
0.23853238 0.66767195 0.00079907
0.23983325 0.67230846 0.00081559
0.24111934 0.67694087 0.00083073
0.24240543 0.68157545 0.00084547
0.24370630 0.68620455 0.00086086
0.24499239 0.69081322 0.00087707
0.24629326 0.69539169 0.00089361
0.24757935 0.69993273 0.00091027
0.24886543 0.70442712 0.00092577
0.25016630 0.70886971 0.00093978
0.25145239 0.71325706 0.00095260
0.25275326 0.71758771 0.00096451
0.25403935 0.72186867 0.00097534
0.25532544 0.72610707 0.00098522
0.25662631 0.73030441 0.00099411
0.25791240 0.73445651 0.00100224
0.25919849 0.73855193 0.00101081
0.26049936 0.74257892 0.00101912
0.26178545 0.74652736 0.00102561
0.26307153 0.75039581 0.00103017
0.26437240 0.75419028 0.00103395
0.26565849 0.75793853 0.00103651
0.26695936 0.76169116 0.00103655
0.26824545 0.76546405 0.00103368
0.26953154 0.76923344 0.00103228
0.27083241 0.77295014 0.00103741
0.27211850 0.77655154 0.00104479
0.27340459 0.78001421 0.00105156
0.27470546 0.78335240 0.00105668
0.27599154 0.78660970 0.00105684
0.27727763 0.78983900 0.00105346
0.27857850 0.79305531 0.00104718
0.27986459 0.79624997 0.00104015
0.28115068 0.79940160 0.00103720
0.28243677 0.80245587 0.00103496
0.28373764 0.80536005 0.00103543
0.28502373 0.80812854 0.00103889
0.28630981 0.81081024 0.00103802
0.28761068 0.81346097 0.00102873
0.28889677 0.81609652 0.00101453
0.29018286 0.81865811 0.00100473
0.29148373 0.82108256 0.00099769
0.29276982 0.82335177 0.00098861
0.29405591 0.82547925 0.00097605
0.29534200 0.82749627 0.00095844
0.29664287 0.82944311 0.00093637
0.29792895 0.83133687 0.00091134
0.29921504 0.83316173 0.00088568
0.30051591 0.83488290 0.00086157
0.30180200 0.83646696 0.00083820
0.30308809 0.83790664 0.00081341
0.30437418 0.83922763 0.00078528
0.30567505 0.84047371 0.00075346
0.30696114 0.84169201 0.00071940
0.30824722 0.84289836 0.00068569
0.30953331 0.84407597 0.00065456
0.31083418 0.84519095 0.00062660
0.31212027 0.84621570 0.00060114
0.31340636 0.84714500 0.00057592
0.31469245 0.84798145 0.00054575
0.31599332 0.84871862 0.00050897
0.31727941 0.84934338 0.00046642
0.31856549 0.84986038 0.00041810
0.31985158 0.85029779 0.00036593
0.32115245 0.85069084 0.00031286
0.32243854 0.85107737 0.00026131
0.32372463 0.85149588 0.00021062
0.32501072 0.85196371 0.00016216
0.32629681 0.85247308 0.00012233
0.32759768 0.85300577 0.00010672
0.32888376 0.85353608 0.00011912
0.33016985 0.85403732 0.00013826
0.33145594 0.85449647 0.00015300
0.33275681 0.85491200 0.00016352
0.33404290 0.85529303 0.00017589
0.33532899 0.85565749 0.00019697
0.33661508 0.85601786 0.00022843
0.33790116 0.85637597 0.00026591
0.33918725 0.85673208 0.00030441
0.34048812 0.85709218 0.00034148
0.34177421 0.85746493 0.00037611
0.34306030 0.85786062 0.00040948
0.34434639 0.85828835 0.00044288
0.34563247 0.85875172 0.00047800
0.34693335 0.85924720 0.00051680
0.34821943 0.85975762 0.00055746
0.34950552 0.86026877 0.00060067
0.35079161 0.86077410 0.00064665
0.35207770 0.86125641 0.00068927
0.35336379 0.86170897 0.00072641
0.35466466 0.86214599 0.00075984
0.35595074 0.86259301 0.00079223
0.35723683 0.86307448 0.00082714
0.35852292 0.86359625 0.00086477
0.35980901 0.86415228 0.00090432
0.36109510 0.86474161 0.00094629
0.36238118 0.86536342 0.00099022
0.36368206 0.86600403 0.00103380
0.36496814 0.86663980 0.00107543
0.36625423 0.86724565 0.00111280
0.36754032 0.86781518 0.00114685
0.36882641 0.86836590 0.00118091
0.37011250 0.86892933 0.00121860
0.37139858 0.86953286 0.00126496
0.37269945 0.87016940 0.00131776
0.37398554 0.87081956 0.00137318
0.37527163 0.87147609 0.00142915
0.37655772 0.87213823 0.00148173
0.37784381 0.87281372 0.00152840
0.37912989 0.87351642 0.00156817
0.38041598 0.87424207 0.00160165
0.38170207 0.87495892 0.00162936
0.38298816 0.87563825 0.00165315
0.38428903 0.87627960 0.00167834
0.38557512 0.87690181 0.00170917
0.38686121 0.87752497 0.00174675
0.38814729 0.87816786 0.00179078
0.38943338 0.87884454 0.00183976
0.39071947 0.87956056 0.00189125
0.39200556 0.88031210 0.00194325
0.39329165 0.88109468 0.00199456
0.39457773 0.88191165 0.00204541
0.39586382 0.88276974 0.00209537
0.39714991 0.88367045 0.00214492
0.39843600 0.88459234 0.00219363
0.39973687 0.88548528 0.00223733
0.40102296 0.88629428 0.00227204
0.40230905 0.88700679 0.00229965
0.40359513 0.88766853 0.00233280
0.40488122 0.88833148 0.00237731
0.40616731 0.88902435 0.00243072
0.40745340 0.88975051 0.00249017
0.40873949 0.89047721 0.00254790
0.41002557 0.89116947 0.00259981
0.41131166 0.89183026 0.00264887
0.41259775 0.89249025 0.00270055
0.41388384 0.89316827 0.00275585
0.41516993 0.89386266 0.00281248
0.41645601 0.89460860 0.00287418
0.41774210 0.89547546 0.00294897
0.41902819 0.89651860 0.00303971
0.42031428 0.89769888 0.00313666
0.42160037 0.89889241 0.00322414
0.42288645 0.90004342 0.00329722
0.42417254 0.90115890 0.00336410
0.42545863 0.90225681 0.00343487
0.42674472 0.90335562 0.00351002
0.42803081 0.90445495 0.00358573
0.42931690 0.90555789 0.00366194
0.43060298 0.90667855 0.00374103
0.43188907 0.90783398 0.00382641
0.43317516 0.90903479 0.00391928
0.43446125 0.91028037 0.00401805
0.43574734 0.91156793 0.00412092
0.43703342 0.91289630 0.00422737
0.43831951 0.91426007 0.00433516
0.43960560 0.91565394 0.00444360
0.44089169 0.91706432 0.00455102
0.44217778 0.91846634 0.00465326
0.44346386 0.91984102 0.00474827
0.44474995 0.92119391 0.00483849
0.44603604 0.92257706 0.00493866
0.44732213 0.92405617 0.00506109
0.44860822 0.92567106 0.00520749
0.44989430 0.92738635 0.00536842
0.45118039 0.92908280 0.00551681
0.45246648 0.93070728 0.00564387
0.45375257 0.93227202 0.00576052
0.45503866 0.93377999 0.00587269
0.45632474 0.93522664 0.00597796
0.45761083 0.93657961 0.00606596
0.45889692 0.93782301 0.00613366
0.46018301 0.93899684 0.00619520
0.46146910 0.94017036 0.00626857
0.46275519 0.94142276 0.00636620
0.46404127 0.94276167 0.00648317
0.46532736 0.94410001 0.00659707
0.46661345 0.94538522 0.00669880
0.46789954 0.94662249 0.00679323
0.46917084 0.94784895 0.00689424
0.47045693 0.94910969 0.00701209
0.47174302 0.95041550 0.00714411
0.47302911 0.95175011 0.00728398
0.47431520 0.95308745 0.00742304
0.47560128 0.95439781 0.00755276
0.47688737 0.95566561 0.00767081
0.47817346 0.95689421 0.00778041
0.47945955 0.95810187 0.00788711
0.48074564 0.95931401 0.00799690
0.48203172 0.96055346 0.00811432
0.48331781 0.96182177 0.00823888
0.48460390 0.96309212 0.00836240
0.48587521 0.96433958 0.00847902
0.48716129 0.96555268 0.00858712
0.48844738 0.96673144 0.00868787
0.48973347 0.96788480 0.00878540
0.49101956 0.96902326 0.00888374
0.49230565 0.97015713 0.00898486
0.49359173 0.97129478 0.00908984
0.49487782 0.97244296 0.00919966
0.49616391 0.97360440 0.00931374
0.49743522 0.97477639 0.00943102
0.49872130 0.97595192 0.00954956
0.50000739 0.97712045 0.00966683
0.50129348 0.97826994 0.00978121
0.50257957 0.97939064 0.00989091
0.50386566 0.98047589 0.00999505
0.50515174 0.98152719 0.01009571
0.50643783 0.98255685 0.01019700
0.50770914 0.98357689 0.01030220
0.50899523 0.98459171 0.01041215
0.51028131 0.98559442 0.01052414
0.51156740 0.98656655 0.01063259
0.51285349 0.98749148 0.01073445
0.51413958 0.98836067 0.01082861
0.51542567 0.98917624 0.01091621
0.51669697 0.98995633 0.01100364
0.51798306 0.99072577 0.01109736
0.51926915 0.99151203 0.01120146
0.52055524 0.99233036 0.01131637
0.52184132 0.99318130 0.01144033
0.52312741 0.99404119 0.01156630
0.52439872 0.99485495 0.01168093
0.52568480 0.99558775 0.01177561
0.52697089 0.99622984 0.01185037
0.52825698 0.99679572 0.01191454
0.52954307 0.99733958 0.01198231
0.53082916 0.99790533 0.01206288
0.53210046 0.99850825 0.01215639
0.53338655 0.99912399 0.01225254
0.53467264 0.99969690 0.01233783
0.53595873 1.00020366 0.01240713
0.53724481 1.00065484 0.01246415
0.53853090 1.00108728 0.01252281
0.53980221 1.00155447 0.01259558
0.54108830 1.00207663 0.01268153
0.54237438 1.00263694 0.01277323
0.54366047 1.00320603 0.01286225
0.54494656 1.00375672 0.01294147
0.54621787 1.00426901 0.01300666
0.54750395 1.00474765 0.01306309
0.54879004 1.00522776 0.01312047
0.55007613 1.00573595 0.01318397
0.55134744 1.00628675 0.01325492
0.55263352 1.00687642 0.01332960
0.55391961 1.00747602 0.01340042
0.55520570 1.00805532 0.01346078
0.55649179 1.00860381 0.01350994
0.55776309 1.00913467 0.01355315
0.55904918 1.00967830 0.01360000
0.56033527 1.01025846 0.01365506
0.56162136 1.01087919 0.01371736
0.56289266 1.01153003 0.01378406
0.56417875 1.01218463 0.01384761
0.56546484 1.01282270 0.01390406
0.56675093 1.01343077 0.01395222
0.56803702 1.01399642 0.01398973
0.56930832 1.01451488 0.01401689
0.57059441 1.01499372 0.01403885
0.57188050 1.01545301 0.01406138
0.57316659 1.01591581 0.01408905
0.57443789 1.01640495 0.01412419
0.57572398 1.01694155 0.01416729
0.57701007 1.01753763 0.01421719
0.57829616 1.01819281 0.01427248
0.57956746 1.01888916 0.01433000
0.58085355 1.01958833 0.01438017
0.58213964 1.02025623 0.01441747
0.58341094 1.02087638 0.01443905
0.58469703 1.02144375 0.01444552
0.58598312 1.02196756 0.01444378
0.58726921 1.02246916 0.01443867
0.58854051 1.02296484 0.01443420
0.58982660 1.02346275 0.01443179
0.59111269 1.02395718 0.01442754
0.59239878 1.02442499 0.01441463
0.59367008 1.02484603 0.01438786
0.59495617 1.02522408 0.01435020
0.59624226 1.02558462 0.01431020
0.59751356 1.02595716 0.01427533
0.59879965 1.02636676 0.01424958
0.60008574 1.02682779 0.01423302
0.60137183 1.02734021 0.01422389
0.60264313 1.02789008 0.01421782
0.60392922 1.02844764 0.01420633
0.60521531 1.02898090 0.01418343
0.60648661 1.02946484 0.01414379
0.60777270 1.02988614 0.01408390
0.60905879 1.03026153 0.01401239
0.61033010 1.03061976 0.01393814
0.61161618 1.03098623 0.01386561
0.61290227 1.03137635 0.01379685
0.61417358 1.03178981 0.01372981
0.61545967 1.03221952 0.01366250
0.61674575 1.03266063 0.01359467
0.61801706 1.03311543 0.01352760
0.61930315 1.03358417 0.01346140
0.62058924 1.03406983 0.01339727
0.62187532 1.03458114 0.01333662
0.62314663 1.03513186 0.01328214
0.62443272 1.03573134 0.01323413
0.62571880 1.03637615 0.01319015
0.62699011 1.03704538 0.01314565
0.62827620 1.03769785 0.01308889
0.62954750 1.03830598 0.01301550
0.63083359 1.03886205 0.01292734
0.63211968 1.03936278 0.01282600
0.63339099 1.03981401 0.01271631
0.63467707 1.04023282 0.01260341
0.63596316 1.04063700 0.01249207
0.63723447 1.04104587 0.01238600
0.63852056 1.04148320 0.01228843
0.63980664 1.04196927 0.01220190
0.64107795 1.04251527 0.01212626
0.64236404 1.04312062 0.01205925
0.64365012 1.04378036 0.01199885
0.64492143 1.04448982 0.01194336
0.64620752 1.04524428 0.01189166
0.64749361 1.04603827 0.01184285
0.64876491 1.04686529 0.01179581
0.65005100 1.04771758 0.01174939
0.65132231 1.04858666 0.01170226
0.65260839 1.04946274 0.01165296
0.65389448 1.05033605 0.01159984
0.65516579 1.05119659 0.01154110
0.65645188 1.05203597 0.01147612
0.65772318 1.05285167 0.01140602
0.65900927 1.05364364 0.01133276
0.66029536 1.05440732 0.01125678
0.66156666 1.05513210 0.01117572
0.66285275 1.05580900 0.01108692
0.66413884 1.05643902 0.01099142
0.66541014 1.05703802 0.01089584
0.66669623 1.05763122 0.01080804
0.66796754 1.05824393 0.01073456
0.66925363 1.05889414 0.01067891
0.67053971 1.05958944 0.01064052
0.67181102 1.06032712 0.01061756
0.67309711 1.06108929 0.01060414
0.67436841 1.06184380 0.01058958
0.67565450 1.06256164 0.01056702
0.67692581 1.06323133 0.01053543
0.67821189 1.06385048 0.01049576
0.67949798 1.06441698 0.01044866
0.68076929 1.06492886 0.01039408
0.68205538 1.06538449 0.01033144
0.68332668 1.06578981 0.01026217
0.68461277 1.06616676 0.01019392
0.68589886 1.06654502 0.01013639
0.68717016 1.06694093 0.01009331
0.68845625 1.06735146 0.01006193
0.68972756 1.06776791 0.01003805
0.69101364 1.06818552 0.01001983
0.69228495 1.06860090 0.01000604
0.69357104 1.06901195 0.00999562
0.69484234 1.06942195 0.00998969
0.69612843 1.06983733 0.00999008
0.69741452 1.07026832 0.00999997
0.69868582 1.07072064 0.01002076
0.69997191 1.07118903 0.01005000
0.70124322 1.07165646 0.01008168
0.70252931 1.07209971 0.01010819
0.70380061 1.07251083 0.01012810
0.70508670 1.07289426 0.01014397
0.70635801 1.07325408 0.01015689
0.70764409 1.07359061 0.01016574
0.70893018 1.07390194 0.01016934
0.71020149 1.07418499 0.01016589
0.71148758 1.07443816 0.01015488
0.71275888 1.07467118 0.01014163
0.71404497 1.07490184 0.01013316
0.71531627 1.07514921 0.01013640
0.71660236 1.07542190 0.01015262
0.71787367 1.07571145 0.01017593
0.71915976 1.07600508 0.01020042
0.72043106 1.07629371 0.01022274
0.72171715 1.07657160 0.01024143
0.72298845 1.07683594 0.01025633
0.72427454 1.07708490 0.01026742
0.72554585 1.07731506 0.01027374
0.72683194 1.07751928 0.01027288
0.72810324 1.07768969 0.01026115
0.72938933 1.07782363 0.01023709
0.73066064 1.07792700 0.01020363
0.73194672 1.07801251 0.01016613
0.73321803 1.07809306 0.01012911
0.73450412 1.07817617 0.01009437
0.73577542 1.07826356 0.01006099
0.73706151 1.07835391 0.01002703
0.73833282 1.07844545 0.00999092
0.73961890 1.07853634 0.00995139
0.74089021 1.07862475 0.00990734
0.74217630 1.07870869 0.00985779
0.74344760 1.07878505 0.00980158
0.74473369 1.07885134 0.00973778
0.74600500 1.07890632 0.00966620
0.74729108 1.07895063 0.00958754
0.74856239 1.07898770 0.00950355
0.74984848 1.07902273 0.00941647
0.75111978 1.07906122 0.00932832
0.75240587 1.07910771 0.00924051
0.75367718 1.07916567 0.00915387
0.75496327 1.07923760 0.00906883
0.75623457 1.07932512 0.00898552
0.75752066 1.07942930 0.00890392
0.75879196 1.07955085 0.00882393
0.76007805 1.07969030 0.00874542
0.76134936 1.07984830 0.00866829
0.76263545 1.08002642 0.00859277
0.76390675 1.08022696 0.00851924
0.76517806 1.08045360 0.00844849
0.76646414 1.08071232 0.00838209
0.76773545 1.08101038 0.00832212
0.76902154 1.08135199 0.00826951
0.77029284 1.08173461 0.00822289
0.77157893 1.08214864 0.00817889
0.77285024 1.08258077 0.00813331
0.77413633 1.08302083 0.00808398
0.77540763 1.08346124 0.00803008
0.77669372 1.08389479 0.00797069
0.77796502 1.08431578 0.00790528
0.77923633 1.08472048 0.00783403
0.78052242 1.08510858 0.00775819
0.78179372 1.08548408 0.00767993
0.78307981 1.08585474 0.00760261
0.78435112 1.08622812 0.00752904
0.78563720 1.08660898 0.00746007
0.78690851 1.08700039 0.00739561
0.78817982 1.08740447 0.00733548
0.78946590 1.08782301 0.00727935
0.79073721 1.08825734 0.00722661
0.79202330 1.08870788 0.00717658
0.79329460 1.08917401 0.00712837
0.79458069 1.08965286 0.00708054
0.79585200 1.09013906 0.00703145
0.79712330 1.09062669 0.00697967
0.79840939 1.09110997 0.00692424
0.79968070 1.09158373 0.00686461
0.80096678 1.09204445 0.00680079
0.80223809 1.09249034 0.00673306
0.80350939 1.09292293 0.00666275
0.80479548 1.09334752 0.00659177
0.80606679 1.09377304 0.00652322
0.80735288 1.09420942 0.00646069
0.80862418 1.09466140 0.00640420
0.80989549 1.09513105 0.00635323
0.81118157 1.09562143 0.00630797
0.81245288 1.09613555 0.00626824
0.81373897 1.09667502 0.00623386
0.81501027 1.09723722 0.00620317
0.81628158 1.09781676 0.00617426
0.81756767 1.09840803 0.00614536
0.81883897 1.09900616 0.00611548
0.82012506 1.09960614 0.00608353
0.82139637 1.10019988 0.00604676
0.82266767 1.10077832 0.00600305
0.82395376 1.10133428 0.00595060
0.82522507 1.10186827 0.00589078
0.82651115 1.10239246 0.00582953
0.82778246 1.10292263 0.00577252
0.82905376 1.10346934 0.00572257
0.83033985 1.10403732 0.00568027
0.83161116 1.10462796 0.00564534
0.83288246 1.10523980 0.00561678
0.83416855 1.10586965 0.00559346
0.83543986 1.10651310 0.00557414
0.83672594 1.10716438 0.00555723
0.83799725 1.10781720 0.00554115
0.83926856 1.10846525 0.00552442
0.84055464 1.10910245 0.00550561
0.84182595 1.10972313 0.00548345
0.84309725 1.11032294 0.00545706
0.84438334 1.11089976 0.00542592
0.84565465 1.11145511 0.00539093
0.84692595 1.11199590 0.00535431
0.84821204 1.11253406 0.00531953
0.84948335 1.11308262 0.00529013
0.85076944 1.11364846 0.00526725
0.85204074 1.11422901 0.00524930
0.85331205 1.11481593 0.00523299
0.85459813 1.11540019 0.00521592
0.85586944 1.11597485 0.00519667
0.85714075 1.11653465 0.00517399
0.85842683 1.11707496 0.00514677
0.85969814 1.11759437 0.00511491
0.86096944 1.11809400 0.00507901
0.86225553 1.11858054 0.00504117
0.86352684 1.11907000 0.00500725
0.86479814 1.11958066 0.00498287
0.86608423 1.12013116 0.00497249
0.86735554 1.12073386 0.00497942
0.86862684 1.12139154 0.00500374
0.86991293 1.12209680 0.00504177
0.87118424 1.12283448 0.00508782
0.87245554 1.12358696 0.00513619
0.87374163 1.12433419 0.00518100
0.87501293 1.12505978 0.00521819
0.87628424 1.12574928 0.00524376
0.87757033 1.12639113 0.00525467
0.87884163 1.12697822 0.00524961
0.88011294 1.12750659 0.00522827
0.88138424 1.12797666 0.00519230
0.88267033 1.12839173 0.00514429
0.88394164 1.12875711 0.00508771
0.88521294 1.12907911 0.00502568
0.88649903 1.12936533 0.00496125
0.88777034 1.12962745 0.00489976
0.88904164 1.12987942 0.00484662
0.89032773 1.13013104 0.00480444
0.89159904 1.13038727 0.00477298
0.89287034 1.13065131 0.00475073
0.89415643 1.13092525 0.00473623
0.89542774 1.13120935 0.00472781
0.89669904 1.13150114 0.00472350
0.89797035 1.13179725 0.00472164
0.89925643 1.13209410 0.00472109
0.90052774 1.13238690 0.00472035
0.90179905 1.13267161 0.00471832
0.90308513 1.13294374 0.00471420
0.90435644 1.13319805 0.00470649
0.90562774 1.13342994 0.00469391
0.90691383 1.13363507 0.00467544
0.90818514 1.13381109 0.00465064
0.90945644 1.13395780 0.00461997
0.91072775 1.13407848 0.00458515
0.91201384 1.13418125 0.00454929
0.91328514 1.13427469 0.00451510
0.91455645 1.13436799 0.00448480
0.91582775 1.13447153 0.00446047
0.91711384 1.13459476 0.00444355
0.91838515 1.13474596 0.00443495
0.91965645 1.13492989 0.00443472
0.92094254 1.13514611 0.00444198
0.92221385 1.13538738 0.00445376
0.92348515 1.13564006 0.00446540
0.92475646 1.13589230 0.00447370
0.92604254 1.13613759 0.00447729
0.92731385 1.13637284 0.00447607
0.92858516 1.13659762 0.00447095
0.92985646 1.13681197 0.00446288
0.93114255 1.13701653 0.00445285
0.93241385 1.13721194 0.00444178
0.93368516 1.13740082 0.00443135
0.93495647 1.13759192 0.00442531
0.93624255 1.13779667 0.00442780
0.93751386 1.13802816 0.00444239
0.93878516 1.13829904 0.00447115
0.94005647 1.13861402 0.00451284
0.94134256 1.13896505 0.00456267
0.94261386 1.13933827 0.00461550
0.94388517 1.13972276 0.00466841
0.94515647 1.14010880 0.00471918
0.94644256 1.14048870 0.00476625
0.94771387 1.14085525 0.00480833
0.94898517 1.14120171 0.00484391
0.95025648 1.14152296 0.00487214
0.95154257 1.14181353 0.00489179
0.95281387 1.14206989 0.00490168
0.95408518 1.14229269 0.00490245
0.95535648 1.14249140 0.00489776
0.95664257 1.14268696 0.00489572
0.95791388 1.14290437 0.00490525
0.95918518 1.14316025 0.00493050
0.96045649 1.14345446 0.00496972
0.96174258 1.14377896 0.00501964
0.96301388 1.14412631 0.00507818
0.96428519 1.14448837 0.00514330
0.96555649 1.14485699 0.00521301
0.96682780 1.14522268 0.00528450
0.96811389 1.14557531 0.00535464
0.96938519 1.14590706 0.00542104
0.97065650 1.14621319 0.00548257
0.97192780 1.14649125 0.00553894
0.97321389 1.14674118 0.00559048
0.97448520 1.14696615 0.00563873
0.97575650 1.14717169 0.00568580
0.97702781 1.14736580 0.00573438
0.97829911 1.14755777 0.00578732
0.97958520 1.14775513 0.00584658
0.98085651 1.14796228 0.00591290
0.98212781 1.14817981 0.00598591
0.98339912 1.14840608 0.00606484
0.98468520 1.14863814 0.00614900
0.98595651 1.14887157 0.00623704
0.98722781 1.14910146 0.00632772
0.98849912 1.14932248 0.00642001
0.98977043 1.14952946 0.00651266
0.99105651 1.14971819 0.00660489
0.99232782 1.14988526 0.00669632
0.99359912 1.15002771 0.00678675
0.99487043 1.15014288 0.00687597
