# s/c   P_w_mean    P_w_std
0.10260618 0.95060571 0.00010957
0.10390705 0.94951189 0.00011209
0.10520792 0.94839859 0.00011459
0.10650879 0.94726569 0.00011707
0.10779488 0.94611311 0.00011951
0.10909575 0.94494077 0.00012193
0.11039662 0.94374861 0.00012432
0.11169749 0.94253658 0.00012668
0.11298358 0.94130465 0.00012901
0.11428445 0.94005281 0.00013132
0.11558532 0.93878106 0.00013359
0.11687141 0.93748941 0.00013584
0.11817228 0.93617789 0.00013806
0.11947315 0.93484655 0.00014025
0.12075924 0.93349545 0.00014241
0.12206011 0.93212466 0.00014456
0.12336098 0.93073427 0.00014667
0.12466185 0.92932438 0.00014877
0.12594794 0.92789511 0.00015084
0.12724881 0.92644659 0.00015290
0.12854968 0.92497896 0.00015493
0.12983577 0.92346130 0.00015695
0.13113664 0.92187660 0.00015770
0.13243751 0.92028577 0.00015775
0.13372359 0.91868513 0.00015819
0.13502447 0.91706970 0.00015949
0.13632534 0.91544273 0.00016060
0.13761142 0.91380660 0.00016134
0.13891229 0.91215983 0.00016126
0.14019838 0.91048504 0.00016180
0.14149925 0.90875174 0.00016848
0.14280012 0.90694927 0.00018244
0.14408621 0.90510688 0.00019821
0.14538708 0.90327990 0.00020669
0.14668795 0.90149924 0.00020538
0.14797404 0.89976189 0.00019941
0.14927491 0.89805062 0.00019283
0.15056100 0.89633520 0.00018939
0.15186187 0.89459757 0.00019087
0.15316274 0.89285208 0.00019357
0.15444883 0.89112050 0.00019350
0.15574970 0.88939804 0.00019243
0.15703579 0.88766289 0.00019374
0.15833666 0.88592242 0.00019557
0.15963753 0.88420128 0.00019368
0.16092362 0.88250541 0.00018634
0.16222449 0.88077927 0.00018217
0.16351058 0.87894516 0.00019685
0.16481145 0.87701123 0.00022685
0.16611232 0.87503688 0.00025545
0.16739841 0.87307085 0.00027170
0.16869928 0.87113486 0.00027530
0.16998537 0.86922790 0.00027213
0.17128624 0.86734542 0.00026632
0.17257232 0.86548173 0.00026013
0.17387319 0.86363150 0.00025453
0.17517407 0.86178945 0.00024987
0.17646015 0.85995039 0.00024613
0.17776102 0.85810984 0.00024319
0.17904711 0.85626539 0.00024042
0.18034798 0.85441377 0.00023762
0.18163407 0.85255159 0.00023499
0.18293494 0.85066932 0.00023440
0.18422103 0.84874844 0.00023990
0.18552190 0.84677892 0.00025402
0.18680799 0.84477261 0.00027308
0.18810886 0.84276977 0.00028347
0.18939495 0.84080752 0.00027615
0.19069582 0.83888130 0.00025713
0.19199669 0.83692868 0.00024271
0.19328278 0.83486231 0.00025400
0.19458365 0.83268545 0.00028653
0.19586974 0.83045785 0.00031834
0.19717061 0.82821118 0.00033871
0.19845669 0.82595547 0.00034809
0.19975757 0.82367575 0.00035582
0.20104365 0.82137148 0.00036396
0.20234452 0.81907303 0.00036274
0.20363061 0.81680277 0.00034769
0.20493148 0.81457331 0.00032093
0.20621757 0.81233949 0.00029454
0.20750366 0.81000625 0.00028967
0.20880453 0.80755572 0.00030756
0.21009062 0.80503078 0.00033327
0.21139149 0.80247866 0.00035089
0.21267758 0.79992554 0.00035505
0.21397845 0.79735793 0.00035305
0.21526454 0.79475323 0.00035159
0.21656541 0.79209830 0.00035492
0.21785149 0.78938957 0.00036367
0.21915236 0.78663259 0.00037601
0.22043845 0.78383846 0.00038916
0.22173932 0.78102227 0.00039884
0.22302541 0.77819427 0.00040353
0.22432628 0.77535681 0.00040393
0.22561237 0.77249541 0.00040421
0.22689846 0.76958175 0.00041303
0.22819933 0.76660854 0.00043292
0.22948542 0.76359052 0.00046011
0.23078629 0.76054734 0.00048908
0.23207238 0.75749547 0.00051363
0.23337325 0.75444548 0.00053005
0.23465933 0.75140571 0.00053851
0.23594542 0.74838641 0.00054059
0.23724629 0.74539708 0.00053795
0.23853238 0.74243625 0.00053318
0.23983325 0.73949254 0.00052860
0.24111934 0.73654967 0.00052621
0.24240543 0.73359434 0.00052805
0.24370630 0.73062554 0.00053422
0.24499239 0.72765437 0.00054383
0.24629326 0.72469577 0.00055536
0.24757935 0.72176287 0.00056561
0.24886543 0.71886607 0.00057081
0.25016630 0.71600616 0.00057042
0.25145239 0.71317759 0.00056664
0.25275326 0.71037449 0.00056304
0.25403935 0.70759118 0.00056428
0.25532544 0.70482793 0.00057145
0.25662631 0.70208752 0.00058320
0.25791240 0.69937660 0.00059681
0.25919849 0.69670947 0.00060704
0.26049936 0.69409827 0.00060927
0.26178545 0.69154700 0.00060256
0.26307153 0.68904900 0.00058969
0.26437240 0.68659350 0.00057603
0.26565849 0.68415966 0.00056896
0.26695936 0.68171487 0.00057486
0.26824545 0.67924840 0.00059476
0.26953154 0.67677415 0.00062170
0.27083241 0.67432797 0.00064344
0.27211850 0.67196316 0.00064981
0.27340459 0.66970269 0.00063952
0.27470546 0.66753120 0.00062130
0.27599154 0.66540645 0.00060817
0.27727763 0.66328667 0.00060967
0.27857850 0.66117064 0.00062551
0.27986459 0.65907579 0.00064692
0.28115068 0.65702532 0.00066144
0.28243677 0.65503349 0.00066229
0.28373764 0.65310733 0.00065399
0.28502373 0.65126648 0.00064458
0.28630981 0.64949720 0.00064234
0.28761068 0.64776891 0.00065002
0.28889677 0.64604939 0.00066718
0.29018286 0.64434873 0.00068701
0.29148373 0.64273430 0.00069486
0.29276982 0.64123826 0.00068764
0.29405591 0.63985286 0.00067116
0.29534200 0.63854835 0.00065370
0.29664287 0.63728394 0.00064532
0.29792895 0.63603846 0.00064843
0.29921504 0.63482293 0.00065953
0.30051591 0.63366675 0.00067186
0.30180200 0.63260340 0.00067684
0.30308809 0.63164607 0.00067321
0.30437418 0.63078156 0.00066705
0.30567505 0.62998000 0.00066514
0.30696114 0.62920308 0.00067252
0.30824722 0.62842799 0.00069026
0.30953331 0.62765497 0.00071510
0.31083418 0.62690332 0.00074317
0.31212027 0.62620617 0.00076918
0.31340636 0.62559076 0.00078614
0.31469245 0.62506083 0.00079189
0.31599332 0.62460626 0.00078774
0.31727941 0.62422518 0.00077678
0.31856549 0.62392263 0.00076263
0.31985158 0.62368448 0.00075065
0.32115245 0.62348036 0.00074545
0.32243854 0.62327613 0.00074979
0.32372463 0.62303657 0.00076906
0.32501072 0.62275002 0.00080286
0.32629681 0.62242702 0.00084540
0.32759768 0.62208558 0.00089022
0.32888376 0.62174902 0.00092916
0.33016985 0.62143857 0.00095667
0.33145594 0.62116361 0.00097365
0.33275681 0.62092288 0.00098372
0.33404290 0.62070452 0.00099316
0.33532899 0.62049080 0.00100908
0.33661508 0.62027579 0.00103252
0.33790116 0.62006644 0.00106027
0.33918725 0.61987184 0.00108722
0.34048812 0.61968993 0.00111148
0.34177421 0.61951127 0.00113325
0.34306030 0.61932234 0.00115371
0.34434639 0.61910768 0.00117481
0.34563247 0.61885396 0.00119876
0.34693335 0.61855397 0.00122987
0.34821943 0.61822119 0.00126739
0.34950552 0.61788160 0.00130784
0.35079161 0.61755751 0.00134827
0.35207770 0.61726531 0.00138239
0.35336379 0.61701182 0.00140828
0.35466466 0.61678794 0.00142886
0.35595074 0.61656763 0.00144815
0.35723683 0.61631960 0.00147069
0.35852292 0.61602621 0.00149859
0.35980901 0.61569246 0.00153085
0.36109510 0.61533337 0.00156515
0.36238118 0.61495336 0.00160099
0.36368206 0.61455672 0.00163728
0.36496814 0.61416029 0.00167059
0.36625423 0.61378423 0.00169815
0.36754032 0.61343971 0.00172036
0.36882641 0.61311810 0.00174085
0.37011250 0.61279041 0.00176547
0.37139858 0.61242477 0.00180018
0.37269945 0.61201947 0.00184430
0.37398554 0.61159935 0.00189169
0.37527163 0.61118343 0.00193845
0.37655772 0.61078036 0.00198144
0.37784381 0.61039245 0.00201654
0.37912989 0.61000571 0.00204360
0.38041598 0.60960316 0.00206498
0.38170207 0.60918662 0.00208229
0.38298816 0.60877458 0.00209717
0.38428903 0.60838348 0.00211175
0.38557512 0.60800825 0.00213037
0.38686121 0.60763406 0.00215604
0.38814729 0.60725161 0.00218769
0.38943338 0.60685207 0.00222409
0.39071947 0.60642671 0.00226432
0.39200556 0.60597405 0.00230649
0.39329165 0.60549946 0.00234889
0.39457773 0.60500752 0.00239042
0.39586382 0.60449478 0.00243142
0.39714991 0.60395580 0.00247127
0.39843600 0.60338774 0.00251051
0.39973687 0.60280878 0.00254858
0.40102296 0.60226458 0.00258103
0.40230905 0.60179646 0.00260398
0.40359513 0.60140362 0.00262102
0.40488122 0.60103663 0.00264648
0.40616731 0.60065326 0.00268415
0.40745340 0.60024217 0.00272691
0.40873949 0.59981322 0.00276927
0.41002557 0.59939765 0.00280583
0.41131166 0.59901997 0.00283490
0.41259775 0.59867020 0.00286065
0.41388384 0.59831567 0.00288986
0.41516993 0.59793803 0.00292249
0.41645601 0.59753268 0.00295791
0.41774210 0.59706331 0.00300238
0.41902819 0.59648106 0.00305861
0.42031428 0.59576092 0.00312541
0.42160037 0.59495047 0.00319378
0.42288645 0.59415400 0.00324770
0.42417254 0.59341671 0.00328363
0.42545863 0.59272423 0.00331139
0.42674472 0.59205251 0.00334166
0.42803081 0.59138772 0.00337503
0.42931690 0.59072425 0.00340920
0.43060298 0.59004839 0.00344677
0.43188907 0.58934496 0.00349020
0.43317516 0.58860672 0.00354004
0.43446125 0.58783590 0.00359414
0.43574734 0.58703722 0.00365076
0.43703342 0.58621504 0.00370877
0.43831951 0.58537408 0.00376647
0.43960560 0.58451819 0.00382299
0.44089169 0.58365002 0.00387844
0.44217778 0.58277583 0.00393284
0.44346386 0.58191009 0.00398572
0.44474995 0.58106369 0.00403588
0.44603604 0.58022923 0.00408452
0.44732213 0.57936696 0.00414240
0.44860822 0.57842098 0.00421872
0.44989430 0.57736287 0.00431217
0.45118039 0.57623502 0.00441215
0.45246648 0.57514487 0.00449640
0.45375257 0.57413763 0.00455844
0.45503866 0.57319440 0.00460972
0.45632474 0.57231133 0.00465591
0.45761083 0.57149356 0.00469637
0.45889692 0.57076417 0.00472430
0.46018301 0.57012232 0.00474263
0.46146910 0.56951475 0.00476749
0.46275519 0.56888169 0.00480887
0.46404127 0.56816348 0.00486988
0.46532736 0.56736227 0.00494353
0.46661345 0.56656614 0.00501178
0.46789954 0.56582112 0.00506800
0.46917084 0.56511336 0.00511868
0.47045693 0.56440486 0.00517847
0.47174302 0.56366060 0.00525396
0.47302911 0.56288310 0.00533858
0.47431520 0.56209622 0.00542429
0.47560128 0.56132765 0.00550240
0.47688737 0.56059688 0.00557076
0.47817346 0.55990765 0.00563140
0.47945955 0.55925072 0.00568814
0.48074564 0.55860530 0.00574659
0.48203172 0.55794893 0.00581047
0.48331781 0.55726290 0.00588213
0.48460390 0.55654732 0.00596072
0.48587521 0.55582959 0.00603911
0.48716129 0.55513251 0.00611214
0.48844738 0.55446379 0.00617901
0.48973347 0.55382199 0.00624109
0.49101956 0.55319818 0.00630214
0.49230565 0.55258219 0.00636564
0.49359173 0.55196623 0.00643255
0.49487782 0.55134404 0.00650295
0.49616391 0.55071011 0.00657709
0.49743522 0.55006343 0.00665392
0.49872130 0.54940674 0.00673229
0.50000739 0.54874648 0.00681081
0.50129348 0.54809262 0.00688738
0.50257957 0.54745497 0.00696072
0.50386566 0.54684115 0.00702958
0.50515174 0.54625624 0.00709342
0.50643783 0.54569757 0.00715409
0.50770914 0.54515249 0.00721488
0.50899523 0.54461017 0.00727812
0.51028131 0.54406729 0.00734384
0.51156740 0.54352998 0.00740977
0.51285349 0.54301397 0.00747181
0.51413958 0.54252960 0.00752839
0.51542567 0.54208013 0.00757969
0.51669697 0.54166331 0.00762671
0.51798306 0.54126576 0.00767342
0.51926915 0.54086666 0.00772462
0.52055524 0.54044458 0.00778243
0.52184132 0.53998839 0.00784651
0.52312741 0.53950044 0.00791511
0.52439872 0.53900591 0.00798172
0.52568480 0.53855259 0.00803740
0.52697089 0.53817205 0.00807450
0.52825698 0.53786754 0.00809471
0.52954307 0.53761744 0.00811003
0.53082916 0.53737289 0.00813068
0.53210046 0.53709511 0.00816328
0.53338655 0.53677432 0.00820647
0.53467264 0.53643703 0.00824965
0.53595873 0.53613032 0.00828460
0.53724481 0.53587303 0.00830713
0.53853090 0.53565294 0.00831977
0.53980221 0.53543225 0.00833601
0.54108830 0.53516599 0.00836450
0.54237438 0.53484041 0.00840213
0.54366047 0.53447306 0.00844275
0.54494656 0.53409547 0.00847925
0.54621787 0.53373396 0.00850542
0.54750395 0.53340361 0.00851886
0.54879004 0.53309854 0.00852494
0.55007613 0.53278806 0.00853227
0.55134744 0.53244934 0.00854426
0.55263352 0.53207174 0.00856159
0.55391961 0.53166097 0.00858079
0.55520570 0.53124529 0.00859470
0.55649179 0.53084934 0.00860041
0.55776309 0.53047732 0.00859884
0.55904918 0.53011377 0.00859476
0.56033527 0.52973032 0.00859578
0.56162136 0.52930869 0.00860469
0.56289266 0.52884933 0.00861951
0.56417875 0.52836458 0.00863671
0.56546484 0.52787697 0.00865202
0.56675093 0.52740388 0.00866221
0.56803702 0.52695625 0.00866623
0.56930832 0.52654303 0.00866278
0.57059441 0.52616738 0.00865262
0.57188050 0.52582164 0.00864094
0.57316659 0.52548828 0.00863201
0.57443789 0.52514854 0.00862890
0.57572398 0.52478500 0.00863221
0.57701007 0.52438114 0.00864093
0.57829616 0.52392873 0.00865360
0.57956746 0.52342916 0.00866907
0.58085355 0.52289818 0.00868616
0.58213964 0.52237142 0.00869787
0.58341094 0.52187672 0.00869939
0.58469703 0.52142536 0.00868951
0.58598312 0.52101932 0.00866932
0.58726921 0.52064867 0.00864449
0.58854051 0.52029677 0.00861996
0.58982660 0.51995119 0.00859772
0.59111269 0.51960662 0.00857827
0.59239878 0.51927030 0.00855805
0.59367008 0.51896063 0.00853182
0.59495617 0.51868602 0.00849872
0.59624226 0.51843574 0.00846249
0.59751356 0.51818568 0.00843020
0.59879965 0.51791478 0.00840493
0.60008574 0.51760837 0.00838710
0.60137183 0.51725887 0.00837605
0.60264313 0.51686886 0.00836960
0.60392922 0.51645342 0.00836441
0.60521531 0.51604171 0.00835361
0.60648661 0.51566170 0.00833210
0.60777270 0.51533569 0.00829483
0.60905879 0.51506860 0.00824216
0.61033010 0.51483877 0.00818413
0.61161618 0.51461806 0.00812775
0.61290227 0.51438414 0.00807555
0.61417358 0.51412427 0.00802795
0.61545967 0.51383810 0.00798333
0.61674575 0.51353065 0.00794071
0.61801706 0.51320486 0.00789952
0.61930315 0.51286252 0.00786021
0.62058924 0.51250679 0.00782270
0.62187532 0.51213874 0.00778659
0.62314663 0.51175308 0.00775243
0.62443272 0.51134040 0.00772132
0.62571880 0.51089468 0.00769317
0.62699011 0.51041911 0.00766580
0.62827620 0.50993262 0.00763500
0.62954750 0.50946665 0.00759451
0.63083359 0.50904140 0.00754128
0.63211968 0.50866134 0.00747697
0.63339099 0.50832661 0.00740362
0.63467707 0.50803132 0.00732466
0.63596316 0.50776011 0.00724554
0.63723447 0.50749650 0.00716985
0.63852056 0.50722312 0.00709984
0.63980664 0.50691866 0.00703792
0.64107795 0.50656663 0.00698492
0.64236404 0.50616018 0.00693995
0.64365012 0.50570236 0.00690082
0.64492143 0.50520081 0.00686503
0.64620752 0.50466146 0.00683165
0.64749361 0.50408897 0.00680024
0.64876491 0.50348887 0.00677002
0.65005100 0.50286746 0.00674033
0.65132231 0.50223176 0.00671023
0.65260839 0.50158997 0.00667862
0.65389448 0.50095062 0.00664404
0.65516579 0.50032235 0.00660505
0.65645188 0.49971393 0.00656010
0.65772318 0.49912821 0.00651003
0.65900927 0.49856420 0.00645703
0.66029536 0.49801967 0.00640327
0.66156666 0.49749551 0.00634973
0.66285275 0.49699994 0.00629430
0.66413884 0.49653761 0.00623502
0.66541014 0.49610365 0.00617326
0.66669623 0.49568067 0.00611485
0.66796754 0.49524647 0.00606543
0.66925363 0.49478712 0.00602725
0.67053971 0.49429538 0.00600030
0.67181102 0.49376966 0.00598234
0.67309711 0.49321376 0.00597185
0.67436841 0.49264228 0.00596578
0.67565450 0.49208378 0.00595594
0.67692581 0.49156085 0.00593811
0.67821189 0.49108005 0.00591317
0.67949798 0.49064347 0.00588183
0.68076929 0.49025474 0.00584456
0.68205538 0.48991657 0.00580083
0.68332668 0.48962832 0.00575105
0.68461277 0.48937534 0.00570044
0.68589886 0.48912777 0.00565857
0.68717016 0.48886054 0.00563165
0.68845625 0.48856796 0.00561914
0.68972756 0.48825957 0.00561656
0.69101364 0.48794619 0.00561968
0.69228495 0.48763385 0.00562735
0.69357104 0.48732692 0.00563861
0.69484234 0.48702859 0.00565216
0.69612843 0.48673598 0.00566904
0.69741452 0.48644320 0.00569066
0.69868582 0.48614329 0.00571835
0.69997191 0.48583286 0.00575238
0.70124322 0.48551826 0.00578988
0.70252931 0.48521257 0.00582683
0.70380061 0.48492580 0.00586172
0.70508670 0.48465567 0.00589649
0.70635801 0.48439804 0.00593216
0.70764409 0.48415392 0.00596720
0.70893018 0.48392627 0.00599979
0.71020149 0.48371878 0.00602854
0.71148758 0.48353521 0.00605169
0.71275888 0.48337748 0.00606919
0.71404497 0.48323682 0.00608611
0.71531627 0.48309881 0.00610750
0.71660236 0.48294814 0.00613716
0.71787367 0.48277836 0.00617457
0.71915976 0.48259897 0.00621373
0.72043106 0.48242096 0.00625034
0.72171715 0.48225122 0.00628260
0.72298845 0.48209288 0.00631078
0.72427454 0.48194475 0.00633636
0.72554585 0.48180520 0.00636046
0.72683194 0.48167576 0.00638337
0.72810324 0.48156338 0.00640188
0.72938933 0.48147606 0.00641205
0.73066064 0.48141599 0.00641289
0.73194672 0.48137853 0.00640685
0.73321803 0.48135261 0.00639949
0.73450412 0.48132862 0.00639373
0.73577542 0.48130263 0.00638991
0.73706151 0.48127433 0.00638701
0.73833282 0.48124547 0.00638312
0.73961890 0.48121774 0.00637703
0.74089021 0.48119294 0.00636783
0.74217630 0.48117283 0.00635470
0.74344760 0.48115990 0.00633653
0.74473369 0.48115698 0.00631273
0.74600500 0.48116515 0.00628321
0.74729108 0.48118363 0.00624865
0.74856239 0.48120964 0.00621071
0.74984848 0.48123870 0.00617121
0.75111978 0.48126634 0.00613171
0.75240587 0.48128889 0.00609311
0.75367718 0.48130364 0.00605583
0.75496327 0.48130870 0.00601994
0.75623457 0.48130290 0.00598528
0.75752066 0.48128549 0.00595161
0.75879196 0.48125612 0.00591859
0.76007805 0.48121449 0.00588597
0.76134936 0.48116029 0.00585347
0.76263545 0.48109266 0.00582108
0.76390675 0.48100984 0.00578895
0.76517806 0.48090924 0.00575752
0.76646414 0.48078627 0.00572804
0.76773545 0.48063530 0.00570166
0.76902154 0.48045177 0.00567945
0.77029284 0.48023510 0.00566134
0.77157893 0.47999052 0.00564524
0.77285024 0.47972733 0.00562833
0.77413633 0.47945556 0.00560830
0.77540763 0.47918239 0.00558447
0.77669372 0.47891369 0.00555635
0.77796502 0.47865487 0.00552353
0.77923633 0.47840970 0.00548598
0.78052242 0.47817901 0.00544460
0.78179372 0.47796131 0.00540085
0.78307981 0.47775336 0.00535649
0.78435112 0.47754813 0.00531426
0.78563720 0.47734046 0.00527562
0.78690851 0.47712776 0.00524059
0.78817982 0.47690797 0.00520890
0.78946590 0.47668010 0.00517985
0.79073721 0.47644284 0.00515277
0.79202330 0.47619548 0.00512689
0.79329460 0.47593759 0.00510132
0.79458069 0.47566992 0.00507498
0.79585200 0.47539545 0.00504660
0.79712330 0.47511765 0.00501519
0.79840939 0.47484010 0.00498040
0.79968070 0.47456696 0.00494204
0.80096678 0.47430259 0.00489981
0.80223809 0.47405011 0.00485364
0.80350939 0.47380902 0.00480464
0.80479548 0.47357540 0.00475443
0.80606679 0.47334251 0.00470527
0.80735288 0.47310198 0.00466025
0.80862418 0.47285053 0.00461928
0.80989549 0.47258819 0.00458139
0.81118157 0.47231382 0.00454652
0.81245288 0.47202535 0.00451437
0.81373897 0.47171978 0.00448528
0.81501027 0.47139599 0.00445882
0.81628158 0.47105656 0.00443366
0.81756767 0.47070655 0.00440794
0.81883897 0.47035079 0.00438061
0.82012506 0.46999367 0.00435063
0.82139637 0.46964220 0.00431569
0.82266767 0.46930483 0.00427396
0.82395376 0.46898743 0.00422417
0.82522507 0.46868874 0.00416811
0.82651115 0.46839735 0.00411140
0.82778246 0.46809930 0.00405898
0.82905376 0.46778560 0.00401297
0.83033985 0.46745204 0.00397383
0.83161116 0.46709790 0.00394112
0.83288246 0.46672437 0.00391376
0.83416855 0.46633397 0.00389096
0.83543986 0.46593058 0.00387172
0.83672594 0.46551902 0.00385473
0.83799725 0.46510462 0.00383873
0.83926856 0.46469269 0.00382259
0.84055464 0.46428841 0.00380519
0.84182595 0.46389690 0.00378551
0.84309725 0.46352271 0.00376257
0.84438334 0.46316938 0.00373556
0.84565465 0.46283833 0.00370468
0.84692595 0.46252648 0.00367105
0.84821204 0.46222648 0.00363682
0.84948335 0.46192674 0.00360519
0.85076944 0.46161499 0.00357884
0.85204074 0.46128526 0.00355845
0.85331205 0.46094026 0.00354228
0.85459813 0.46058841 0.00352729
0.85586944 0.46023789 0.00351179
0.85714075 0.45989471 0.00349461
0.85842683 0.45956358 0.00347459
0.85969814 0.45924823 0.00345073
0.86096944 0.45894965 0.00342292
0.86225553 0.45866526 0.00339149
0.86352684 0.45838804 0.00335853
0.86479814 0.45810082 0.00333028
0.86608423 0.45778348 0.00331156
0.86735554 0.45742422 0.00330519
0.86862684 0.45702010 0.00331143
0.86991293 0.45657629 0.00332693
0.87118424 0.45610330 0.00334773
0.87245554 0.45561228 0.00337023
0.87374163 0.45511468 0.00339169
0.87501293 0.45462486 0.00340917
0.87628424 0.45415549 0.00341978
0.87757033 0.45371650 0.00342130
0.87884163 0.45331657 0.00341197
0.88011294 0.45296065 0.00339099
0.88138424 0.45265031 0.00335906
0.88267033 0.45238378 0.00331817
0.88394164 0.45215744 0.00327091
0.88521294 0.45196606 0.00322008
0.88649903 0.45180281 0.00316876
0.88777034 0.45165880 0.00312046
0.88904164 0.45152307 0.00307882
0.89032773 0.45138953 0.00304551
0.89159904 0.45125688 0.00301958
0.89287034 0.45112327 0.00299983
0.89415643 0.45098557 0.00298567
0.89542774 0.45084056 0.00297655
0.89669904 0.45068717 0.00297151
0.89797035 0.45052655 0.00296940
0.89925643 0.45036101 0.00296941
0.90052774 0.45019340 0.00297077
0.90179905 0.45002739 0.00297255
0.90308513 0.44986679 0.00297421
0.90435644 0.44971549 0.00297495
0.90562774 0.44957793 0.00297363
0.90691383 0.44945823 0.00296929
0.90818514 0.44936010 0.00296103
0.90945644 0.44928552 0.00294853
0.91072775 0.44923461 0.00293224
0.91201384 0.44920480 0.00291356
0.91328514 0.44918913 0.00289517
0.91455645 0.44918072 0.00287904
0.91582775 0.44917243 0.00286649
0.91711384 0.44915588 0.00285878
0.91838515 0.44912318 0.00285659
0.91965645 0.44906745 0.00286018
0.92094254 0.44898496 0.00286935
0.92221385 0.44887608 0.00288319
0.92348515 0.44874802 0.00289919
0.92475646 0.44861319 0.00291389
0.92604254 0.44848161 0.00292450
0.92731385 0.44835837 0.00293000
0.92858516 0.44824453 0.00293090
0.92985646 0.44813923 0.00292818
0.93114255 0.44804096 0.00292266
0.93241385 0.44794851 0.00291507
0.93368516 0.44785877 0.00290656
0.93495647 0.44776500 0.00289950
0.93624255 0.44766130 0.00289646
0.93751386 0.44754220 0.00289844
0.93878516 0.44740161 0.00290622
0.94005647 0.44723141 0.00292121
0.94134256 0.44702718 0.00294290
0.94261386 0.44679531 0.00296783
0.94388517 0.44654679 0.00299258
0.94515647 0.44629107 0.00301490
0.94644256 0.44603518 0.00303360
0.94771387 0.44578557 0.00304812
0.94898517 0.44554848 0.00305729
0.95025648 0.44532989 0.00306015
0.95154257 0.44513491 0.00305593
0.95281387 0.44496893 0.00304320
0.95408518 0.44483500 0.00302202
0.95535648 0.44472884 0.00299477
0.95664257 0.44463655 0.00296670
0.95791388 0.44453612 0.00294569
0.95918518 0.44440767 0.00293613
0.96045649 0.44424085 0.00293807
0.96174258 0.44403746 0.00294877
0.96301388 0.44380519 0.00296493
0.96428519 0.44355103 0.00298485
0.96555649 0.44328313 0.00300649
0.96682780 0.44301001 0.00302764
0.96811389 0.44274064 0.00304631
0.96938519 0.44248287 0.00306061
0.97065650 0.44224216 0.00306957
0.97192780 0.44202174 0.00307301
0.97321389 0.44182311 0.00307129
0.97448520 0.44164627 0.00306515
0.97575650 0.44148819 0.00305594
0.97702781 0.44134407 0.00304540
0.97829911 0.44120720 0.00303546
0.97958520 0.44106962 0.00302796
0.98085651 0.44092497 0.00302378
0.98212781 0.44076934 0.00302300
0.98339912 0.44060194 0.00302495
0.98468520 0.44042372 0.00302893
0.98595651 0.44023655 0.00303458
0.98722781 0.44004384 0.00304083
0.98849912 0.43984920 0.00304700
0.98977043 0.43965643 0.00305268
0.99105651 0.43946909 0.00305724
0.99232782 0.43928968 0.00306061
0.99359912 0.43911991 0.00306312
0.99487043 0.43896138 0.00306508
