# s/c   P_w_mean    P_w_std
0.26953154 0.68513779 0.00154052
0.27083241 0.68278581 0.00154562
0.27211850 0.68051112 0.00156117
0.27340459 0.67833528 0.00158619
0.27470546 0.67624442 0.00161437
0.27599154 0.67419974 0.00163519
0.27727763 0.67216358 0.00164504
0.27857850 0.67013504 0.00164538
0.27986459 0.66812936 0.00164224
0.28115068 0.66616692 0.00164723
0.28243677 0.66426012 0.00166237
0.28373764 0.66241594 0.00168011
0.28502373 0.66065434 0.00169843
0.28630981 0.65896343 0.00171306
0.28761068 0.65731520 0.00171734
0.28889677 0.65567865 0.00171243
0.29018286 0.65406179 0.00170717
0.29148373 0.65252736 0.00171033
0.29276982 0.65110509 0.00172161
0.29405591 0.64978799 0.00173627
0.29534200 0.64854904 0.00174839
0.29664287 0.64735066 0.00175230
0.29792895 0.64617377 0.00174820
0.29921504 0.64502856 0.00173948
0.30051591 0.64394171 0.00173051
0.30180200 0.64294446 0.00172595
0.30308809 0.64204902 0.00172547
0.30437418 0.64124323 0.00172506
0.30567505 0.64049945 0.00172051
0.30696114 0.63978233 0.00170978
0.30824722 0.63907002 0.00169363
0.30953331 0.63836175 0.00167452
0.31083418 0.63767544 0.00165399
0.31212027 0.63704196 0.00163483
0.31340636 0.63648604 0.00162144
0.31469245 0.63601061 0.00161410
0.31599332 0.63560523 0.00161146
0.31727941 0.63526761 0.00161215
0.31856549 0.63500262 0.00161432
0.31985158 0.63479788 0.00161487
0.32115245 0.63462586 0.00161158
0.32243854 0.63445548 0.00160333
0.32372463 0.63425601 0.00158623
0.32501072 0.63401702 0.00156018
0.32629681 0.63374732 0.00152884
0.32759768 0.63346271 0.00149697
0.32888376 0.63318338 0.00147077
0.33016985 0.63292825 0.00145399
0.33145594 0.63270517 0.00144549
0.33275681 0.63251292 0.00144270
0.33404290 0.63234134 0.00144069
0.33532899 0.63217429 0.00143325
0.33661508 0.63200734 0.00142005
0.33790116 0.63184715 0.00140392
0.33918725 0.63170065 0.00138862
0.34048812 0.63156523 0.00137605
0.34177421 0.63143151 0.00136642
0.34306030 0.63128631 0.00135864
0.34434639 0.63111593 0.00135109
0.34563247 0.63090931 0.00134179
0.34693335 0.63066075 0.00132627
0.34821943 0.63038414 0.00130519
0.34950552 0.63010450 0.00128180
0.35079161 0.62984183 0.00125890
0.35207770 0.62960895 0.00124197
0.35336379 0.62941094 0.00123293
0.35466466 0.62923866 0.00122940
0.35595074 0.62906799 0.00122777
0.35723683 0.62887111 0.00122340
0.35852292 0.62863234 0.00121348
0.35980901 0.62835823 0.00119927
0.36109510 0.62806360 0.00118315
0.36238118 0.62775182 0.00116538
0.36368206 0.62742593 0.00114705
0.36496814 0.62710116 0.00113208
0.36625423 0.62679518 0.00112325
0.36754032 0.62651818 0.00112051
0.36882641 0.62626303 0.00112047
0.37011250 0.62600365 0.00111651
0.37139858 0.62571299 0.00110322
0.37269945 0.62538977 0.00108071
0.37398554 0.62505575 0.00105485
0.37527163 0.62472774 0.00103014
0.37655772 0.62441207 0.00100947
0.37784381 0.62410909 0.00099715
0.37912989 0.62380425 0.00099272
0.38041598 0.62348086 0.00099366
0.38170207 0.62314056 0.00099874
0.38298816 0.62280176 0.00100625
0.38428903 0.62248179 0.00101529
0.38557512 0.62217828 0.00102201
0.38686121 0.62187879 0.00102225
0.38814729 0.62157545 0.00101694
0.38943338 0.62126015 0.00100716
0.39071947 0.62092411 0.00099323
0.39200556 0.62056538 0.00097707
0.39329165 0.62018845 0.00096047
0.39457773 0.61979704 0.00094465
0.39586382 0.61938729 0.00092921
0.39714991 0.61895346 0.00091427
0.39843600 0.61849236 0.00089914
0.39973687 0.61802094 0.00088518
0.40102296 0.61758179 0.00087880
0.40230905 0.61721402 0.00088457
0.40359513 0.61691739 0.00089896
0.40488122 0.61664588 0.00090841
0.40616731 0.61635994 0.00090661
0.40745340 0.61604854 0.00089840
0.40873949 0.61571992 0.00088998
0.41002557 0.61540294 0.00088827
0.41131166 0.61512039 0.00089648
0.41259775 0.61486290 0.00091100
0.41388384 0.61460015 0.00092493
0.41516993 0.61431617 0.00093650
0.41645601 0.61400893 0.00094501
0.41774210 0.61364638 0.00094233
0.41902819 0.61318414 0.00092283
0.42031428 0.61259848 0.00088635
0.42160037 0.61193314 0.00084258
0.42288645 0.61128560 0.00081220
0.42417254 0.61069713 0.00080239
0.42545863 0.61015348 0.00080561
0.42674472 0.60963154 0.00081317
0.42803081 0.60911744 0.00082115
0.42931690 0.60860624 0.00082951
0.43060298 0.60808639 0.00083567
0.43188907 0.60754472 0.00083615
0.43317516 0.60697610 0.00083026
0.43446125 0.60638319 0.00081987
0.43574734 0.60576973 0.00080694
0.43703342 0.60513923 0.00079300
0.43831951 0.60449532 0.00077967
0.43960560 0.60384061 0.00076800
0.44089169 0.60317689 0.00075826
0.44217778 0.60250991 0.00075121
0.44346386 0.60185392 0.00074856
0.44474995 0.60122051 0.00075174
0.44603604 0.60060405 0.00075854
0.44732213 0.59996793 0.00075797
0.44860822 0.59925906 0.00073771
0.44989430 0.59844972 0.00069606
0.45118039 0.59757862 0.00064439
0.45246648 0.59674502 0.00060624
0.45375257 0.59598946 0.00058989
0.45503866 0.59529314 0.00058802
0.45632474 0.59465115 0.00059823
0.45761083 0.59406654 0.00061957
0.45889692 0.59356026 0.00065669
0.46018301 0.59313169 0.00070822
0.46146910 0.59273186 0.00075793
0.46275519 0.59230685 0.00079200
0.46404127 0.59180234 0.00080323
0.46532736 0.59122143 0.00079635
0.46661345 0.59064771 0.00079119
0.46789954 0.59012445 0.00079729
0.46917084 0.58963940 0.00081012
0.47045693 0.58915750 0.00081880
0.47174302 0.58864552 0.00081529
0.47302911 0.58810474 0.00080233
0.47431520 0.58755588 0.00078779
0.47560128 0.58702365 0.00077974
0.47688737 0.58652449 0.00078109
0.47817346 0.58606082 0.00079123
0.47945955 0.58562401 0.00080706
0.48074564 0.58519443 0.00082241
0.48203172 0.58475165 0.00083266
0.48331781 0.58427864 0.00083494
0.48460390 0.58377584 0.00082993
0.48587521 0.58326955 0.00082408
0.48716129 0.58278131 0.00082201
0.48844738 0.58231891 0.00082499
0.48973347 0.58188161 0.00083250
0.49101956 0.58146135 0.00084209
0.49230565 0.58104907 0.00085110
0.49359173 0.58063766 0.00085797
0.49487782 0.58022126 0.00086192
0.49616391 0.57979469 0.00086257
0.49743522 0.57935673 0.00086038
0.49872130 0.57890954 0.00085631
0.50000739 0.57845865 0.00085179
0.50129348 0.57801278 0.00084837
0.50257957 0.57758032 0.00084741
0.50386566 0.57716771 0.00084950
0.50515174 0.57677913 0.00085471
0.50643783 0.57641167 0.00086249
0.50770914 0.57605278 0.00087071
0.50899523 0.57569223 0.00087820
0.51028131 0.57532659 0.00088498
0.51156740 0.57496110 0.00089175
0.51285349 0.57461057 0.00090004
0.51413958 0.57428497 0.00091075
0.51542567 0.57398781 0.00092395
0.51669697 0.57371781 0.00093890
0.51798306 0.57346331 0.00095474
0.51926915 0.57320501 0.00097006
0.52055524 0.57292285 0.00098304
0.52184132 0.57260634 0.00099341
0.52312741 0.57225684 0.00100305
0.52439872 0.57189686 0.00101366
0.52568480 0.57156964 0.00102590
0.52697089 0.57130265 0.00103843
0.52825698 0.57109847 0.00105148
0.52954307 0.57093716 0.00106789
0.53082916 0.57077340 0.00108625
0.53210046 0.57057166 0.00110532
0.53338655 0.57032336 0.00112470
0.53467264 0.57005367 0.00114217
0.53595873 0.56980612 0.00115845
0.53724481 0.56959854 0.00117288
0.53853090 0.56942137 0.00118467
0.53980221 0.56924212 0.00119829
0.54108830 0.56902093 0.00121453
0.54237438 0.56874682 0.00123071
0.54366047 0.56843787 0.00124666
0.54494656 0.56812362 0.00126226
0.54621787 0.56782790 0.00127499
0.54750395 0.56756452 0.00128346
0.54879004 0.56732829 0.00129059
0.55007613 0.56708990 0.00129916
0.55134744 0.56682818 0.00130974
0.55263352 0.56653353 0.00132281
0.55391961 0.56621008 0.00133681
0.55520570 0.56588282 0.00134812
0.55649179 0.56557324 0.00135533
0.55776309 0.56528482 0.00135885
0.55904918 0.56500459 0.00136111
0.56033527 0.56470757 0.00136620
0.56162136 0.56437776 0.00137557
0.56289266 0.56401635 0.00138816
0.56417875 0.56363513 0.00140215
0.56546484 0.56325411 0.00141528
0.56675093 0.56288880 0.00142545
0.56803702 0.56254930 0.00143178
0.56930832 0.56224328 0.00143311
0.57059441 0.56197333 0.00142978
0.57188050 0.56173268 0.00142554
0.57316659 0.56150502 0.00142324
0.57443789 0.56127340 0.00142487
0.57572398 0.56102229 0.00143046
0.57701007 0.56073696 0.00143898
0.57829616 0.56040987 0.00144947
0.57956746 0.56004190 0.00146152
0.58085355 0.55964698 0.00147461
0.58213964 0.55925542 0.00148372
0.58341094 0.55889088 0.00148528
0.58469703 0.55856279 0.00147824
0.58598312 0.55827189 0.00146362
0.58726921 0.55800875 0.00144612
0.58854051 0.55775726 0.00143019
0.58982660 0.55750571 0.00141731
0.59111269 0.55724842 0.00140802
0.59239878 0.55699092 0.00139930
0.59367008 0.55674974 0.00138605
0.59495617 0.55653321 0.00136778
0.59624226 0.55633417 0.00134762
0.59751356 0.55613357 0.00133153
0.59879965 0.55591605 0.00132195
0.60008574 0.55567064 0.00131927
0.60137183 0.55539140 0.00132336
0.60264313 0.55508083 0.00133290
0.60392922 0.55475120 0.00134563
0.60521531 0.55442767 0.00135531
0.60648661 0.55413303 0.00135695
0.60777270 0.55388477 0.00134552
0.60905879 0.55368607 0.00132108
0.61033010 0.55351800 0.00129229
0.61161618 0.55335630 0.00126575
0.61290227 0.55318240 0.00124416
0.61417358 0.55298738 0.00122785
0.61545967 0.55277279 0.00121520
0.61674575 0.55254537 0.00120485
0.61801706 0.55231079 0.00119620
0.61930315 0.55207172 0.00118968
0.62058924 0.55183168 0.00118500
0.62187532 0.55159267 0.00118132
0.62314663 0.55134903 0.00118000
0.62443272 0.55109245 0.00118235
0.62571880 0.55081682 0.00118877
0.62699011 0.55052370 0.00119756
0.62827620 0.55022958 0.00120301
0.62954750 0.54995902 0.00119892
0.63083359 0.54972808 0.00118128
0.63211968 0.54954031 0.00115072
0.63339099 0.54939469 0.00110934
0.63467707 0.54928585 0.00106014
0.63596316 0.54920032 0.00100963
0.63723447 0.54912435 0.00096192
0.63852056 0.54904410 0.00091967
0.63980664 0.54894288 0.00088661
0.64107795 0.54880894 0.00086400
0.64236404 0.54863854 0.00085185
0.64365012 0.54843560 0.00084847
0.64492143 0.54820878 0.00085004
0.64620752 0.54796411 0.00085575
0.64749361 0.54770550 0.00086522
0.64876491 0.54743789 0.00087697
0.65005100 0.54716625 0.00088995
0.65132231 0.54689584 0.00090269
0.65260839 0.54663253 0.00091332
0.65389448 0.54638233 0.00091997
0.65516579 0.54615097 0.00092076
0.65645188 0.54594437 0.00091343
0.65772318 0.54576312 0.00089916
0.65900927 0.54560496 0.00088009
0.66029536 0.54546668 0.00085829
0.66156666 0.54534842 0.00083459
0.66285275 0.54525706 0.00080660
0.66413884 0.54519759 0.00077304
0.66541014 0.54516742 0.00073601
0.66669623 0.54515231 0.00070186
0.66796754 0.54513616 0.00067631
0.66925363 0.54510845 0.00066152
0.67053971 0.54506226 0.00065762
0.67181102 0.54499591 0.00066260
0.67309711 0.54491113 0.00067412
0.67436841 0.54481874 0.00068839
0.67565450 0.54474202 0.00069854
0.67692581 0.54469811 0.00070069
0.67821189 0.54469048 0.00069502
0.67949798 0.54471896 0.00068253
0.68076929 0.54478439 0.00066426
0.68205538 0.54488749 0.00064150
0.68332668 0.54502636 0.00061704
0.68461277 0.54518812 0.00059589
0.68589886 0.54534895 0.00058198
0.68717016 0.54548965 0.00057534
0.68845625 0.54560727 0.00057435
0.68972756 0.54571206 0.00057706
0.69101364 0.54581360 0.00058159
0.69228495 0.54591624 0.00058687
0.69357104 0.54602361 0.00059253
0.69484234 0.54613742 0.00059856
0.69612843 0.54625436 0.00060476
0.69741452 0.54636838 0.00061125
0.69868582 0.54647158 0.00061789
0.69997191 0.54656006 0.00062460
0.70124322 0.54663721 0.00063205
0.70252931 0.54671206 0.00064095
0.70380061 0.54679275 0.00065094
0.70508670 0.54687840 0.00066078
0.70635801 0.54696721 0.00066976
0.70764409 0.54706123 0.00067817
0.70893018 0.54716492 0.00068655
0.71020149 0.54728195 0.00069494
0.71148758 0.54741577 0.00070387
0.71275888 0.54756802 0.00071367
0.71404497 0.54773020 0.00072299
0.71531627 0.54788898 0.00073014
0.71660236 0.54803037 0.00073371
0.71787367 0.54814826 0.00073450
0.71915976 0.54824970 0.00073546
0.72043106 0.54834376 0.00073853
0.72171715 0.54843494 0.00074396
0.72298845 0.54852440 0.00075112
0.72427454 0.54861073 0.00075907
0.72554585 0.54869254 0.00076689
0.72683194 0.54877219 0.00077396
0.72810324 0.54885669 0.00078105
0.72938933 0.54895432 0.00078948
0.73066064 0.54906892 0.00079979
0.73194672 0.54919726 0.00081079
0.73321803 0.54932971 0.00081942
0.73450412 0.54945834 0.00082486
0.73577542 0.54957986 0.00082747
0.73706151 0.54969374 0.00082796
0.73833282 0.54980140 0.00082767
0.73961890 0.54990390 0.00082726
0.74089021 0.55000248 0.00082742
0.74217630 0.55009826 0.00082864
0.74344760 0.55019251 0.00083132
0.74473369 0.55028710 0.00083611
0.74600500 0.55038259 0.00084315
0.74729108 0.55047824 0.00085215
0.74856239 0.55057231 0.00086255
0.74984848 0.55066210 0.00087342
0.75111978 0.55074528 0.00088408
0.75240587 0.55082016 0.00089405
0.75367718 0.55088582 0.00090301
0.75496327 0.55094185 0.00091095
0.75623457 0.55098849 0.00091794
0.75752066 0.55102625 0.00092412
0.75879196 0.55105577 0.00092972
0.76007805 0.55107789 0.00093497
0.76134936 0.55109332 0.00094010
0.76263545 0.55110248 0.00094527
0.76390675 0.55110524 0.00095056
0.76517806 0.55110076 0.00095594
0.76646414 0.55108715 0.00096120
0.76773545 0.55106132 0.00096602
0.76902154 0.55102022 0.00097032
0.77029284 0.55096336 0.00097456
0.77157893 0.55089427 0.00098000
0.77285024 0.55081966 0.00098774
0.77413633 0.55074612 0.00099779
0.77540763 0.55067835 0.00100964
0.77669372 0.55062042 0.00102262
0.77796502 0.55057565 0.00103622
0.77923633 0.55054654 0.00105000
0.78052242 0.55053393 0.00106340
0.78179372 0.55053664 0.00107599
0.78307981 0.55055218 0.00108736
0.78435112 0.55057594 0.00109718
0.78563720 0.55060375 0.00110525
0.78690851 0.55063321 0.00111177
0.78817982 0.55066299 0.00111711
0.78946590 0.55069217 0.00112164
0.79073721 0.55071969 0.00112574
0.79202330 0.55074475 0.00112974
0.79329460 0.55076691 0.00113401
0.79458069 0.55078666 0.00113884
0.79585200 0.55080540 0.00114434
0.79712330 0.55082533 0.00115070
0.79840939 0.55084954 0.00115779
0.79968070 0.55088077 0.00116520
0.80096678 0.55092172 0.00117280
0.80223809 0.55097433 0.00118040
0.80350939 0.55103890 0.00118786
0.80479548 0.55111347 0.00119479
0.80606679 0.55119311 0.00120015
0.80735288 0.55127479 0.00120359
0.80862418 0.55135754 0.00120518
0.80989549 0.55144036 0.00120502
0.81118157 0.55152273 0.00120356
0.81245288 0.55160289 0.00120109
0.81373897 0.55167830 0.00119779
0.81501027 0.55174801 0.00119398
0.81628158 0.55181364 0.00119027
0.81756767 0.55187829 0.00118721
0.81883897 0.55194506 0.00118491
0.82012506 0.55201642 0.00118325
0.82139637 0.55209580 0.00118229
0.82266767 0.55218776 0.00118253
0.82395376 0.55229552 0.00118439
0.82522507 0.55241744 0.00118755
0.82651115 0.55254683 0.00119110
0.82778246 0.55267643 0.00119409
0.82905376 0.55280155 0.00119578
0.83033985 0.55292149 0.00119611
0.83161116 0.55303716 0.00119518
0.83288246 0.55314973 0.00119298
0.83416855 0.55326110 0.00118971
0.83543986 0.55337350 0.00118552
0.83672594 0.55348962 0.00118063
0.83799725 0.55361216 0.00117515
0.83926856 0.55374362 0.00116909
0.84055464 0.55388640 0.00116245
0.84182595 0.55404276 0.00115519
0.84309725 0.55421470 0.00114737
0.84438334 0.55440358 0.00113909
0.84565465 0.55460904 0.00113056
0.84692595 0.55482827 0.00112212
0.84821204 0.55505566 0.00111400
0.84948335 0.55528239 0.00110601
0.85076944 0.55550036 0.00109795
0.85204074 0.55570585 0.00108976
0.85331205 0.55590125 0.00108157
0.85459813 0.55609448 0.00107412
0.85586944 0.55629096 0.00106710
0.85714075 0.55649427 0.00106015
0.85842683 0.55670819 0.00105332
0.85969814 0.55693532 0.00104657
0.86096944 0.55717680 0.00103998
0.86225553 0.55743199 0.00103369
0.86352684 0.55769673 0.00102742
0.86479814 0.55796035 0.00101955
0.86608423 0.55821234 0.00100874
0.86735554 0.55844591 0.00099428
0.86862684 0.55865860 0.00097681
0.86991293 0.55885326 0.00095861
0.87118424 0.55903475 0.00094171
0.87245554 0.55920867 0.00092736
0.87374163 0.55938204 0.00091598
0.87501293 0.55956217 0.00090694
0.87628424 0.55975581 0.00089921
0.87757033 0.55996913 0.00089197
0.87884163 0.56020647 0.00088444
0.88011294 0.56047015 0.00087641
0.88138424 0.56076000 0.00086825
0.88267033 0.56107412 0.00086066
0.88394164 0.56140942 0.00085447
0.88521294 0.56176176 0.00085029
0.88649903 0.56212704 0.00084827
0.88777034 0.56249985 0.00084770
0.88904164 0.56287465 0.00084706
0.89032773 0.56324753 0.00084527
0.89159904 0.56361626 0.00084229
0.89287034 0.56397866 0.00083835
0.89415643 0.56433150 0.00083339
0.89542774 0.56467236 0.00082736
0.89669904 0.56500080 0.00082053
0.89797035 0.56531812 0.00081323
0.89925643 0.56562650 0.00080586
0.90052774 0.56592877 0.00079889
0.90179905 0.56622750 0.00079232
0.90308513 0.56652515 0.00078646
0.90435644 0.56682450 0.00078177
0.90562774 0.56712845 0.00077881
0.90691383 0.56743959 0.00077817
0.90818514 0.56776024 0.00078056
0.90945644 0.56809141 0.00078629
0.91072775 0.56843272 0.00079541
0.91201384 0.56878199 0.00080726
0.91328514 0.56913369 0.00081949
0.91455645 0.56948279 0.00083079
0.91582775 0.56982462 0.00083979
0.91711384 0.57015386 0.00084484
0.91838515 0.57046576 0.00084473
0.91965645 0.57075694 0.00083867
0.92094254 0.57102554 0.00082626
0.92221385 0.57127254 0.00080781
0.92348515 0.57150533 0.00078642
0.92475646 0.57173236 0.00076520
0.92604254 0.57196048 0.00074646
0.92731385 0.57219392 0.00073139
0.92858516 0.57243331 0.00071943
0.92985646 0.57267845 0.00070984
0.93114255 0.57292909 0.00070194
0.93241385 0.57318537 0.00069538
0.93368516 0.57344632 0.00068916
0.93495647 0.57370959 0.00068162
0.93624255 0.57397236 0.00067101
0.93751386 0.57423091 0.00065587
0.93878516 0.57448030 0.00063538
0.94005647 0.57471376 0.00060804
0.94134256 0.57492783 0.00057411
0.94261386 0.57512721 0.00053724
0.94388517 0.57531966 0.00050136
0.94515647 0.57551139 0.00046872
0.94644256 0.57570620 0.00043991
0.94771387 0.57590728 0.00041536
0.94898517 0.57611788 0.00039522
0.95025648 0.57634064 0.00037932
0.95154257 0.57657832 0.00036776
0.95281387 0.57683298 0.00036075
0.95408518 0.57710597 0.00035904
0.95535648 0.57739489 0.00036267
0.95664257 0.57769005 0.00036875
0.95791388 0.57797831 0.00037253
0.95918518 0.57824796 0.00036963
0.96045649 0.57849419 0.00035862
0.96174258 0.57872026 0.00034167
0.96301388 0.57893242 0.00032192
0.96428519 0.57913623 0.00030149
0.96555649 0.57933601 0.00028202
0.96682780 0.57953652 0.00026520
0.96811389 0.57974271 0.00025195
0.96938519 0.57995838 0.00024223
0.97065650 0.58018579 0.00023533
0.97192780 0.58042579 0.00023069
0.97321389 0.58067791 0.00022815
0.97448520 0.58094100 0.00022813
0.97575650 0.58121285 0.00023135
0.97702781 0.58148920 0.00023741
0.97829911 0.58176565 0.00024544
0.97958520 0.58203761 0.00025410
0.98085651 0.58230160 0.00026185
0.98212781 0.58255631 0.00026794
0.98339912 0.58280193 0.00027222
0.98468520 0.58304047 0.00027529
0.98595651 0.58327390 0.00027771
0.98722781 0.58350429 0.00028007
0.98849912 0.58373410 0.00028317
0.98977043 0.58396572 0.00028784
0.99105651 0.58420119 0.00029484
0.99232782 0.58444151 0.00030442
0.99359912 0.58468708 0.00031657
0.99487043 0.58493811 0.00033122
