# s/c    P_w
-0.21291705 0.98739975
-0.21442193 0.98733709
-0.21592827 0.98727444
-0.21743610 0.98721178
-0.21894541 0.98715539
-0.22045471 0.98709273
-0.22196550 0.98703008
-0.22347628 0.98697368
-0.22499002 0.98691103
-0.22650376 0.98684837
-0.22801750 0.98678571
-0.22953272 0.98672306
-0.23104942 0.98665414
-0.23256759 0.98658521
-0.23408577 0.98651003
-0.23560542 0.98642857
-0.23712508 0.98634085
-0.23864621 0.98624687
-0.24016882 0.98615915
-0.24169143 0.98606516
-0.24321552 0.98597744
-0.24474108 0.98588346
-0.24626665 0.98579574
-0.24779369 0.98570802
-0.24932074 0.98562030
-0.25084926 0.98553258
-0.25237926 0.98545113
-0.25390926 0.98536341
-0.25544074 0.98527569
-0.25697222 0.98519424
-0.25850518 0.98510652
-0.26003962 0.98502506
-0.26157405 0.98493734
-0.26310997 0.98485589
-0.26464588 0.98476817
-0.26618327 0.98468672
-0.26772067 0.98459900
-0.26925954 0.98451754
-0.27079989 0.98442982
-0.27234024 0.98434837
-0.27388059 0.98426692
-0.27542241 0.98417920
-0.27696572 0.98409774
-0.27850902 0.98401003
-0.28005381 0.98392857
-0.28159859 0.98384712
-0.28314485 0.98375940
-0.28469112 0.98367794
-0.28623886 0.98359649
-0.28778808 0.98351504
-0.28933730 0.98343358
-0.29088651 0.98335213
-0.29243721 0.98327068
-0.29398791 0.98318922
-0.29554008 0.98311404
-0.29709226 0.98303258
-0.29864591 0.98295739
-0.30019957 0.98288221
-0.30175470 0.98280702
-0.30330983 0.98273810
-0.30486644 0.98266917
-0.30642305 0.98259398
-0.30798114 0.98252506
-0.30953923 0.98244987
-0.31109731 0.98237469
-0.31265688 0.98229950
-0.31421793 0.98222431
-0.31577749 0.98214912
-0.31734002 0.98206767
-0.31890106 0.98199248
-0.32046358 0.98191103
-0.32202758 0.98182957
-0.32359159 0.98174812
-0.32515559 0.98166667
-0.32672107 0.98157895
-0.32828655 0.98149749
-0.32985350 0.98140977
-0.33142046 0.98132206
-0.33298742 0.98124060
-0.33455586 0.98114662
-0.33612429 0.98105890
-0.33769273 0.98097118
-0.33926264 0.98087719
-0.34083256 0.98078947
-0.34240395 0.98069549
-0.34397534 0.98060150
-0.34554674 0.98050752
-0.34711961 0.98041353
-0.34869248 0.98031955
-0.35026535 0.98021930
-0.35183970 0.98012531
-0.35341405 0.98002506
-0.35498840 0.97993108
-0.35656422 0.97983083
-0.35814005 0.97973058
-0.35971588 0.97963033
-0.36129171 0.97952381
-0.36286901 0.97942356
-0.36444780 0.97932331
-0.36602510 0.97921679
-0.36760388 0.97911654
-0.36918267 0.97901003
-0.37076145 0.97890351
-0.37234172 0.97879699
-0.37392198 0.97869048
-0.37550224 0.97858396
-0.37708398 0.97847744
-0.37866424 0.97836466
-0.38024598 0.97825188
-0.38182920 0.97813910
-0.38341094 0.97802632
-0.38499416 0.97791353
-0.38657738 0.97779449
-0.38816060 0.97767544
-0.38974382 0.97755639
-0.39132851 0.97743734
-0.39291321 0.97731830
-0.39449791 0.97719298
-0.39608261 0.97706767
-0.39766878 0.97694236
-0.39925496 0.97681078
-0.40084113 0.97668546
-0.40242731 0.97655388
-0.40401348 0.97642231
-0.40560114 0.97628446
-0.40718731 0.97615288
-0.40877496 0.97601504
-0.41036262 0.97587719
-0.41195175 0.97573308
-0.41353940 0.97559524
-0.41512853 0.97545113
-0.41671619 0.97530075
-0.41830532 0.97515664
-0.41989445 0.97500627
-0.42148358 0.97485589
-0.42307419 0.97470551
-0.42466333 0.97455514
-0.42625394 0.97439850
-0.42784307 0.97424185
-0.42943368 0.97408521
-0.43102429 0.97392231
-0.43261490 0.97375940
-0.43420551 0.97359649
-0.43579612 0.97343358
-0.43738821 0.97326441
-0.43897882 0.97309524
-0.44057090 0.97292607
-0.44216151 0.97275689
-0.44375360 0.97258145
-0.44534569 0.97241228
-0.44693778 0.97223684
-0.44852839 0.97205514
-0.45012048 0.97187970
-0.45171257 0.97169799
-0.45330613 0.97152256
-0.45489822 0.97134085
-0.45649031 0.97115915
-0.45808240 0.97097744
-0.45967449 0.97078947
-0.46126658 0.97060777
-0.46286014 0.97042607
-0.46445223 0.97024436
-0.46604432 0.97006266
-0.46763788 0.96988095
-0.46922997 0.96969925
-0.47082206 0.96951128
-0.47241563 0.96931078
-0.47400772 0.96911028
-0.47559980 0.96890977
-0.47719337 0.96869674
-0.47878546 0.96848371
-0.48037755 0.96826441
-0.48196964 0.96804511
-0.48356320 0.96781955
-0.48515529 0.96759398
-0.48674738 0.96736216
-0.48833947 0.96713033
-0.48993156 0.96689850
-0.49152364 0.96666040
-0.49311573 0.96641604
-0.49470782 0.96617794
-0.49629843 0.96592732
-0.49789052 0.96568296
-0.49948261 0.96543233
-0.50107322 0.96518170
-0.50266383 0.96493108
-0.50425592 0.96467419
-0.50584653 0.96441729
-0.50743714 0.96416040
-0.50902775 0.96389724
-0.51061836 0.96363409
-0.51220897 0.96337093
-0.51379958 0.96310150
-0.51538871 0.96283208
-0.51697932 0.96256266
-0.51856845 0.96229323
-0.52015758 0.96201754
-0.52174671 0.96173559
-0.52333585 0.96145990
-0.52492498 0.96117168
-0.52651263 0.96088972
-0.52810029 0.96060150
-0.52968942 0.96030702
-0.53127707 0.96001253
-0.53286472 0.95971178
-0.53445090 0.95941103
-0.53603855 0.95910401
-0.53762473 0.95879073
-0.53921090 0.95847118
-0.54079708 0.95814536
-0.54238325 0.95781328
-0.54396943 0.95746867
-0.54555413 0.95711779
-0.54713882 0.95675439
-0.54872352 0.95638471
-0.55030822 0.95602130
-0.55189144 0.95565163
-0.55347466 0.95528822
-0.55505787 0.95492481
-0.55664109 0.95455514
-0.55822283 0.95419173
-0.55980605 0.95382832
-0.56138779 0.95346491
-0.56296805 0.95309524
-0.56454980 0.95272556
-0.56613006 0.95235589
-0.56771032 0.95198622
-0.56929058 0.95161028
-0.57086937 0.95122807
-0.57244815 0.95085213
-0.57402693 0.95046366
-0.57560424 0.95007519
-0.57718302 0.94968672
-0.57875885 0.94929198
-0.58033616 0.94889098
-0.58191198 0.94848997
-0.58348781 0.94807644
-0.58506364 0.94766917
-0.58663799 0.94724937
-0.58821234 0.94682957
-0.58978669 0.94639724
-0.59135956 0.94596491
-0.59293243 0.94552632
-0.59450530 0.94508772
-0.59607669 0.94463659
-0.59764808 0.94418546
-0.59921800 0.94372180
-0.60078939 0.94325815
-0.60235783 0.94278195
-0.60392774 0.94230576
-0.60549618 0.94182331
-0.60706461 0.94133459
-0.60863157 0.94083960
-0.61019853 0.94033835
-0.61176401 0.93983083
-0.61333097 0.93931704
-0.61489497 0.93880326
-0.61646045 0.93827694
-0.61802445 0.93774436
-0.61958697 0.93721178
-0.62114950 0.93667293
-0.62271202 0.93612782
-0.62427306 0.93557644
-0.62583411 0.93501880
-0.62739368 0.93446115
-0.62895324 0.93389098
-0.63051133 0.93332707
-0.63207090 0.93275063
-0.63362751 0.93217419
-0.63518412 0.93159774
-0.63674073 0.93102130
-0.63829586 0.93043860
-0.63985099 0.92985589
-0.64140464 0.92927945
-0.64295830 0.92869674
-0.64451047 0.92811404
-0.64606265 0.92752506
-0.64761335 0.92692356
-0.64916404 0.92630952
-0.65071326 0.92568296
-0.65226248 0.92505013
-0.65381022 0.92440476
-0.65535796 0.92375313
-0.65690570 0.92309524
-0.65845049 0.92242481
-0.65999675 0.92175439
-0.66154005 0.92107143
-0.66308484 0.92038221
-0.66462666 0.91968672
-0.66616849 0.91899123
-0.66771032 0.91828321
-0.66925067 0.91756892
-0.67078954 0.91685464
-0.67232841 0.91613409
-0.67386728 0.91540727
-0.67540467 0.91467419
-0.67694059 0.91393484
-0.67847650 0.91318922
-0.68001094 0.91244361
-0.68154390 0.91168546
-0.68307685 0.91092732
-0.68460833 0.91016291
-0.68613981 0.90939850
-0.68766982 0.90862155
-0.68919982 0.90784461
-0.69072834 0.90705514
-0.69225538 0.90626566
-0.69378243 0.90546992
-0.69530800 0.90467419
-0.69683356 0.90386591
-0.69835765 0.90305138
-0.69988026 0.90223684
-0.70140287 0.90140977
-0.70292400 0.90057644
-0.70444366 0.89974311
-0.70596331 0.89889724
-0.70748148 0.89804511
-0.70899966 0.89718045
-0.71051488 0.89631579
-0.71203158 0.89543860
-0.71354532 0.89454887
-0.71505906 0.89364662
-0.71657132 0.89273183
-0.71808358 0.89180451
-0.71959436 0.89085840
-0.72110367 0.88989348
-0.72261150 0.88890351
-0.72411933 0.88790100
-0.72562567 0.88689223
-0.72713202 0.88589599
-0.72863542 0.88491228
-0.73014029 0.88394110
-0.73164220 0.88296992
-0.73314412 0.88201128
-0.73464307 0.88104637
-0.73614351 0.88008772
-0.73764099 0.87912281
-0.73913847 0.87815163
-0.74063447 0.87717419
-0.74212899 0.87618421
-0.74362352 0.87518170
-0.74511656 0.87416040
-0.74660813 0.87312030
-0.74809822 0.87206140
-0.74958830 0.87097744
-0.75107691 0.86987469
-0.75256405 0.86874687
-0.75405118 0.86758772
-0.75553535 0.86640977
-0.75701953 0.86520677
-0.75850222 0.86397870
-0.75998492 0.86273183
-0.76146466 0.86146617
-0.76294440 0.86018797
-0.76442266 0.85889098
-0.76590093 0.85758145
-0.76737623 0.85625940
-0.76885154 0.85493108
-0.77032537 0.85360276
-0.77179771 0.85226817
-0.77326859 0.85092732
-0.77473946 0.84959900
-0.77620885 0.84826441
-0.77767528 0.84694236
-0.77914320 0.84562657
-0.78060816 0.84431704
-0.78207164 0.84301378
-0.78353512 0.84171679
-0.78499712 0.84042607
-0.78645764 0.83914160
-0.78791669 0.83785714
-0.78937573 0.83657268
-0.79083182 0.83528195
-0.79228791 0.83399123
-0.79374252 0.83269424
-0.79519565 0.83139098
-0.79664730 0.83008145
-0.79809748 0.82875313
-0.79954765 0.82741855
-0.80099487 0.82606516
-0.80244209 0.82469298
-0.80388783 0.82330201
-0.80533209 0.82189223
-0.80677488 0.82046366
-0.80821618 0.81901003
-0.80965749 0.81753759
-0.81109584 0.81604010
-0.81253418 0.81452381
-0.81397106 0.81298872
-0.81540645 0.81143484
-0.81684036 0.80986842
-0.81827280 0.80828947
-0.81970376 0.80669173
-0.82113324 0.80508772
-0.82256272 0.80347744
-0.82398924 0.80186090
-0.82541576 0.80023810
-0.82684081 0.79860902
-0.82826289 0.79697995
-0.82968498 0.79535088
-0.83110559 0.79371554
-0.83252472 0.79208647
-0.83394238 0.79045113
-0.83536003 0.78882206
-0.83677473 0.78719298
-0.83818795 0.78555764
-0.83960116 0.78392857
-0.84101143 0.78229323
-0.84242169 0.78066416
-0.84382899 0.77902882
-0.84523630 0.77739348
-0.84664213 0.77575815
-0.84804648 0.77411654
-0.84944787 0.77247494
-0.85084926 0.77082707
-0.85224918 0.76917920
-0.85364761 0.76753133
-0.85504457 0.76587093
-0.85644005 0.76421679
-0.85783405 0.76255013
-0.85922657 0.76088346
-0.86061762 0.75921053
-0.86200866 0.75753759
-0.86339675 0.75585213
-0.86478336 0.75416667
-0.86616849 0.75248120
-0.86755215 0.75078321
-0.86893580 0.74907895
-0.87031650 0.74737469
-0.87169571 0.74566416
-0.87307345 0.74394110
-0.87445120 0.74221805
-0.87582598 0.74048246
-0.87719928 0.73874687
-0.87857259 0.73699875
-0.87994294 0.73525063
-0.88131181 0.73348371
-0.88267920 0.73171679
-0.88404659 0.72994361
-0.88541103 0.72815163
-0.88677399 0.72635965
-0.88813547 0.72455514
-0.88949695 0.72273810
-0.89085547 0.72091479
-0.89221251 0.71907895
-0.89356808 0.71723058
-0.89492217 0.71536967
-0.89627478 0.71349624
-0.89762591 0.71161028
-0.89897556 0.70970551
-0.90032374 0.70778822
-0.90167044 0.70585840
-0.90301565 0.70390977
-0.90435940 0.70194236
-0.90570166 0.69995614
-0.90704096 0.69795113
-0.90838027 0.69592105
-0.90971810 0.69387218
-0.91105297 0.69179825
-0.91238784 0.68969925
-0.91371975 0.68758145
-0.91505167 0.68541980
-0.91638062 0.68320802
-0.91770810 0.68093358
-0.91903410 0.67859023
-0.92036010 0.67619048
-0.92168315 0.67372807
-0.92300472 0.67120301
-0.92432480 0.66860902
-0.92564341 0.66593985
-0.92695907 0.66319549
-0.92827472 0.66035714
-0.92958890 0.65742481
-0.93090011 0.65437970
-0.93221133 0.65120927
-0.93351959 0.64789474
-0.93482786 0.64441729
-0.93613316 0.64075188
-0.93743699 0.63687970
-0.93873934 0.63275689
-0.94004021 0.62838346
-0.94133960 0.62380576
-0.94263604 0.61911090
-0.94393247 0.61418358
-0.94522743 0.60881078
-0.94651943 0.60182456
-0.94781143 0.59202820
-0.94910048 0.57688784
-0.95038804 0.56217857
-0.95167118 0.56220489
-0.95295431 0.57290351
-0.95423744 0.57947243
-0.95551909 0.58122995
-0.95679779 0.58216729
-0.95807353 0.58267669
-0.95934927 0.58307331
-0.96062353 0.58361591
-0.96189631 0.58440727
-0.96316762 0.58668170
