# s/c    P_w
-0.21291705 0.98798606
-0.21442193 0.98792334
-0.21592827 0.98786760
-0.21743610 0.98780488
-0.21894541 0.98774913
-0.22045471 0.98768641
-0.22196550 0.98763066
-0.22347628 0.98757491
-0.22499002 0.98751220
-0.22650376 0.98745645
-0.22801750 0.98739373
-0.22953272 0.98733101
-0.23104942 0.98726829
-0.23256759 0.98719861
-0.23408577 0.98712195
-0.23560542 0.98704530
-0.23712508 0.98696167
-0.23864621 0.98687108
-0.24016882 0.98678049
-0.24169143 0.98669686
-0.24321552 0.98661324
-0.24474108 0.98652962
-0.24626665 0.98644599
-0.24779369 0.98636237
-0.24932074 0.98627875
-0.25084926 0.98619512
-0.25237926 0.98611847
-0.25390926 0.98603484
-0.25544074 0.98595122
-0.25697222 0.98587456
-0.25850518 0.98579094
-0.26003962 0.98571429
-0.26157405 0.98563066
-0.26310997 0.98554704
-0.26464588 0.98547038
-0.26618327 0.98538676
-0.26772067 0.98531010
-0.26925954 0.98522648
-0.27079989 0.98514983
-0.27234024 0.98506620
-0.27388059 0.98498955
-0.27542241 0.98490592
-0.27696572 0.98482927
-0.27850902 0.98474564
-0.28005381 0.98466899
-0.28159859 0.98458537
-0.28314485 0.98450871
-0.28469112 0.98443206
-0.28623886 0.98434843
-0.28778808 0.98427178
-0.28933730 0.98419512
-0.29088651 0.98411847
-0.29243721 0.98403484
-0.29398791 0.98395819
-0.29554008 0.98388850
-0.29709226 0.98381185
-0.29864591 0.98373519
-0.30019957 0.98366551
-0.30175470 0.98359582
-0.30330983 0.98352613
-0.30486644 0.98345645
-0.30642305 0.98339373
-0.30798114 0.98332404
-0.30953923 0.98324739
-0.31109731 0.98317770
-0.31265688 0.98310105
-0.31421793 0.98303136
-0.31577749 0.98295470
-0.31734002 0.98287805
-0.31890106 0.98280139
-0.32046358 0.98272474
-0.32202758 0.98264808
-0.32359159 0.98256446
-0.32515559 0.98248780
-0.32672107 0.98240418
-0.32828655 0.98232753
-0.32985350 0.98224390
-0.33142046 0.98216028
-0.33298742 0.98207666
-0.33455586 0.98199303
-0.33612429 0.98190244
-0.33769273 0.98181882
-0.33926264 0.98172822
-0.34083256 0.98164460
-0.34240395 0.98155401
-0.34397534 0.98146341
-0.34554674 0.98137282
-0.34711961 0.98128223
-0.34869248 0.98119164
-0.35026535 0.98110105
-0.35183970 0.98100348
-0.35341405 0.98091289
-0.35498840 0.98081533
-0.35656422 0.98072474
-0.35814005 0.98062718
-0.35971588 0.98052962
-0.36129171 0.98043206
-0.36286901 0.98033449
-0.36444780 0.98023693
-0.36602510 0.98013240
-0.36760388 0.98003484
-0.36918267 0.97993728
-0.37076145 0.97983275
-0.37234172 0.97973519
-0.37392198 0.97963066
-0.37550224 0.97952613
-0.37708398 0.97942160
-0.37866424 0.97931707
-0.38024598 0.97921254
-0.38182920 0.97910105
-0.38341094 0.97899652
-0.38499416 0.97888502
-0.38657738 0.97877352
-0.38816060 0.97866202
-0.38974382 0.97854355
-0.39132851 0.97843206
-0.39291321 0.97831359
-0.39449791 0.97819512
-0.39608261 0.97807666
-0.39766878 0.97795122
-0.39925496 0.97783275
-0.40084113 0.97770732
-0.40242731 0.97758188
-0.40401348 0.97745645
-0.40560114 0.97733101
-0.40718731 0.97719861
-0.40877496 0.97706620
-0.41036262 0.97693380
-0.41195175 0.97680139
-0.41353940 0.97666899
-0.41512853 0.97652962
-0.41671619 0.97639024
-0.41830532 0.97625087
-0.41989445 0.97611150
-0.42148358 0.97596516
-0.42307419 0.97582578
-0.42466333 0.97567944
-0.42625394 0.97553310
-0.42784307 0.97537979
-0.42943368 0.97522648
-0.43102429 0.97508014
-0.43261490 0.97492683
-0.43420551 0.97476655
-0.43579612 0.97461324
-0.43738821 0.97445296
-0.43897882 0.97429268
-0.44057090 0.97413240
-0.44216151 0.97397213
-0.44375360 0.97380488
-0.44534569 0.97363763
-0.44693778 0.97347038
-0.44852839 0.97330314
-0.45012048 0.97313589
-0.45171257 0.97296167
-0.45330613 0.97279443
-0.45489822 0.97262021
-0.45649031 0.97244599
-0.45808240 0.97227178
-0.45967449 0.97209756
-0.46126658 0.97192334
-0.46286014 0.97175610
-0.46445223 0.97158188
-0.46604432 0.97140767
-0.46763788 0.97123345
-0.46922997 0.97105923
-0.47082206 0.97087805
-0.47241563 0.97068990
-0.47400772 0.97049477
-0.47559980 0.97029965
-0.47719337 0.97009756
-0.47878546 0.96989547
-0.48037755 0.96968641
-0.48196964 0.96947735
-0.48356320 0.96926829
-0.48515529 0.96905226
-0.48674738 0.96882927
-0.48833947 0.96861324
-0.48993156 0.96839024
-0.49152364 0.96816028
-0.49311573 0.96793728
-0.49470782 0.96770732
-0.49629843 0.96747735
-0.49789052 0.96724042
-0.49948261 0.96700348
-0.50107322 0.96676655
-0.50266383 0.96652962
-0.50425592 0.96628571
-0.50584653 0.96604181
-0.50743714 0.96579791
-0.50902775 0.96554704
-0.51061836 0.96530314
-0.51220897 0.96505226
-0.51379958 0.96479443
-0.51538871 0.96454355
-0.51697932 0.96428571
-0.51856845 0.96402091
-0.52015758 0.96376307
-0.52174671 0.96349826
-0.52333585 0.96323345
-0.52492498 0.96296167
-0.52651263 0.96268990
-0.52810029 0.96241812
-0.52968942 0.96213937
-0.53127707 0.96186063
-0.53286472 0.96157491
-0.53445090 0.96128920
-0.53603855 0.96099652
-0.53762473 0.96069686
-0.53921090 0.96039721
-0.54079708 0.96009059
-0.54238325 0.95977003
-0.54396943 0.95944948
-0.54555413 0.95911498
-0.54713882 0.95877352
-0.54872352 0.95842509
-0.55030822 0.95807666
-0.55189144 0.95773519
-0.55347466 0.95738676
-0.55505787 0.95704530
-0.55664109 0.95670383
-0.55822283 0.95636237
-0.55980605 0.95601394
-0.56138779 0.95567247
-0.56296805 0.95532404
-0.56454980 0.95497561
-0.56613006 0.95462718
-0.56771032 0.95427178
-0.56929058 0.95391638
-0.57086937 0.95355401
-0.57244815 0.95319164
-0.57402693 0.95282927
-0.57560424 0.95245993
-0.57718302 0.95209059
-0.57875885 0.95171429
-0.58033616 0.95133798
-0.58191198 0.95095470
-0.58348781 0.95056446
-0.58506364 0.95017422
-0.58663799 0.94977700
-0.58821234 0.94937979
-0.58978669 0.94896864
-0.59135956 0.94856446
-0.59293243 0.94814634
-0.59450530 0.94772822
-0.59607669 0.94730314
-0.59764808 0.94687108
-0.59921800 0.94643902
-0.60078939 0.94600000
-0.60235783 0.94555401
-0.60392774 0.94510105
-0.60549618 0.94464111
-0.60706461 0.94418118
-0.60863157 0.94371429
-0.61019853 0.94324042
-0.61176401 0.94275958
-0.61333097 0.94227875
-0.61489497 0.94179094
-0.61646045 0.94129617
-0.61802445 0.94079443
-0.61958697 0.94029268
-0.62114950 0.93978397
-0.62271202 0.93926829
-0.62427306 0.93874564
-0.62583411 0.93822300
-0.62739368 0.93769338
-0.62895324 0.93716376
-0.63051133 0.93662718
-0.63207090 0.93609059
-0.63362751 0.93554704
-0.63518412 0.93499652
-0.63674073 0.93445296
-0.63829586 0.93390244
-0.63985099 0.93335889
-0.64140464 0.93280836
-0.64295830 0.93226481
-0.64451047 0.93171429
-0.64606265 0.93115679
-0.64761335 0.93058537
-0.64916404 0.93000000
-0.65071326 0.92940767
-0.65226248 0.92880836
-0.65381022 0.92820209
-0.65535796 0.92758885
-0.65690570 0.92696167
-0.65845049 0.92633449
-0.65999675 0.92570035
-0.66154005 0.92505923
-0.66308484 0.92441115
-0.66462666 0.92375610
-0.66616849 0.92310105
-0.66771032 0.92243902
-0.66925067 0.92177003
-0.67078954 0.92109408
-0.67232841 0.92041115
-0.67386728 0.91972822
-0.67540467 0.91903833
-0.67694059 0.91834843
-0.67847650 0.91764460
-0.68001094 0.91694077
-0.68154390 0.91622997
-0.68307685 0.91551916
-0.68460833 0.91480139
-0.68613981 0.91407666
-0.68766982 0.91334495
-0.68919982 0.91261324
-0.69072834 0.91187456
-0.69225538 0.91113589
-0.69378243 0.91038328
-0.69530800 0.90963066
-0.69683356 0.90887108
-0.69835765 0.90810453
-0.69988026 0.90733798
-0.70140287 0.90655749
-0.70292400 0.90577700
-0.70444366 0.90498955
-0.70596331 0.90419512
-0.70748148 0.90339373
-0.70899966 0.90258537
-0.71051488 0.90176307
-0.71203158 0.90094077
-0.71354532 0.90010453
-0.71505906 0.89926132
-0.71657132 0.89840418
-0.71808358 0.89753310
-0.71959436 0.89664111
-0.72110367 0.89573519
-0.72261150 0.89480836
-0.72411933 0.89386760
-0.72562567 0.89292683
-0.72713202 0.89200000
-0.72863542 0.89108711
-0.73014029 0.89017422
-0.73164220 0.88927526
-0.73314412 0.88836934
-0.73464307 0.88747038
-0.73614351 0.88656446
-0.73764099 0.88565854
-0.73913847 0.88474564
-0.74063447 0.88381882
-0.74212899 0.88288502
-0.74362352 0.88194425
-0.74511656 0.88098258
-0.74660813 0.88000697
-0.74809822 0.87901045
-0.74958830 0.87799303
-0.75107691 0.87695470
-0.75256405 0.87589547
-0.75405118 0.87481533
-0.75553535 0.87371429
-0.75701953 0.87259930
-0.75850222 0.87145645
-0.75998492 0.87029965
-0.76146466 0.86912195
-0.76294440 0.86793031
-0.76442266 0.86673171
-0.76590093 0.86551916
-0.76737623 0.86429965
-0.76885154 0.86307317
-0.77032537 0.86183972
-0.77179771 0.86060627
-0.77326859 0.85937282
-0.77473946 0.85813937
-0.77620885 0.85690592
-0.77767528 0.85568641
-0.77914320 0.85445993
-0.78060816 0.85324739
-0.78207164 0.85204181
-0.78353512 0.85083624
-0.78499712 0.84963763
-0.78645764 0.84843902
-0.78791669 0.84724042
-0.78937573 0.84604181
-0.79083182 0.84484321
-0.79228791 0.84363763
-0.79374252 0.84242509
-0.79519565 0.84121254
-0.79664730 0.83998606
-0.79809748 0.83875261
-0.79954765 0.83750523
-0.80099487 0.83624390
-0.80244209 0.83496864
-0.80388783 0.83367944
-0.80533209 0.83236934
-0.80677488 0.83103833
-0.80821618 0.82969338
-0.80965749 0.82832753
-0.81109584 0.82694774
-0.81253418 0.82554704
-0.81397106 0.82413240
-0.81540645 0.82270383
-0.81684036 0.82126132
-0.81827280 0.81981185
-0.81970376 0.81834843
-0.82113324 0.81687805
-0.82256272 0.81540070
-0.82398924 0.81391638
-0.82541576 0.81243206
-0.82684081 0.81094077
-0.82826289 0.80944948
-0.82968498 0.80795819
-0.83110559 0.80645993
-0.83252472 0.80496864
-0.83394238 0.80347038
-0.83536003 0.80197909
-0.83677473 0.80048780
-0.83818795 0.79899652
-0.83960116 0.79749826
-0.84101143 0.79600697
-0.84242169 0.79451568
-0.84382899 0.79301742
-0.84523630 0.79151916
-0.84664213 0.79002787
-0.84804648 0.78852265
-0.84944787 0.78702439
-0.85084926 0.78551916
-0.85224918 0.78401394
-0.85364761 0.78250871
-0.85504457 0.78099652
-0.85644005 0.77948432
-0.85783405 0.77796516
-0.85922657 0.77645296
-0.86061762 0.77492683
-0.86200866 0.77340070
-0.86339675 0.77187456
-0.86478336 0.77034146
-0.86616849 0.76880139
-0.86755215 0.76726132
-0.86893580 0.76572125
-0.87031650 0.76417422
-0.87169571 0.76262021
-0.87307345 0.76105923
-0.87445120 0.75949826
-0.87582598 0.75793031
-0.87719928 0.75635540
-0.87857259 0.75478049
-0.87994294 0.75319861
-0.88131181 0.75160279
-0.88267920 0.75000697
-0.88404659 0.74840418
-0.88541103 0.74679443
-0.88677399 0.74517770
-0.88813547 0.74355401
-0.88949695 0.74192334
-0.89085547 0.74027875
-0.89221251 0.73862718
-0.89356808 0.73696864
-0.89492217 0.73529617
-0.89627478 0.73361672
-0.89762591 0.73192334
-0.89897556 0.73021603
-0.90032374 0.72849477
-0.90167044 0.72676655
-0.90301565 0.72501742
-0.90435940 0.72326132
-0.90570166 0.72147735
-0.90704096 0.71968641
-0.90838027 0.71786760
-0.90971810 0.71603484
-0.91105297 0.71418118
-0.91238784 0.71230662
-0.91371975 0.71040418
-0.91505167 0.70847387
-0.91638062 0.70649477
-0.91770810 0.70445296
-0.91903410 0.70236237
-0.92036010 0.70021603
-0.92168315 0.69801394
-0.92300472 0.69576376
-0.92432480 0.69345226
-0.92564341 0.69107596
-0.92695907 0.68862857
-0.92827472 0.68610174
-0.92958890 0.68348641
-0.93090011 0.68077073
-0.93221133 0.67794146
-0.93351959 0.67498397
-0.93482786 0.67188014
-0.93613316 0.66860557
-0.93743699 0.66513868
-0.93873934 0.66144321
-0.94004021 0.65750592
-0.94133960 0.65335958
-0.94263604 0.64910732
-0.94393247 0.64464948
-0.94522743 0.63971289
-0.94651943 0.63339443
-0.94781143 0.62434983
-0.94910048 0.61032822
-0.95038804 0.59539303
-0.95167118 0.59503415
-0.95295431 0.61291847
-0.95423744 0.63090592
-0.95551909 0.63926202
-0.95679779 0.64309826
-0.95807353 0.64493519
-0.95934927 0.64575958
-0.96062353 0.64631359
-0.96189631 0.64718328
-0.96316762 0.64869338
