# s/c   h_mean    h_std
0.20363061 645.64080326 254.51394569
0.20493148 645.48800213 254.63592250
0.20621757 645.64695338 254.76304174
0.20750366 646.07553215 254.79081461
0.20880453 646.40173035 254.70119271
0.21009062 646.26361686 254.52016963
0.21139149 645.61998591 254.30819325
0.21267758 644.93721827 254.18205974
0.21397845 644.52702524 254.09902981
0.21526454 644.31103906 253.97536980
0.21656541 644.08017320 253.78583988
0.21785149 643.72476179 253.54052881
0.21915236 643.22027615 253.25353334
0.22043845 642.59867245 252.95076631
0.22173932 641.84610800 252.63959527
0.22302541 640.94931964 252.31818907
0.22432628 639.98361860 251.98776735
0.22561237 639.02592222 251.63319473
0.22689846 638.17523941 251.24364460
0.22819933 637.27012556 250.78147870
0.22948542 636.05160813 250.24160493
0.23078629 634.59753875 249.68342794
0.23207238 633.09148786 249.14278454
0.23337325 631.66027960 248.63908109
0.23465933 630.23340043 248.16768607
0.23594542 628.59839787 247.72014694
0.23724629 626.65669383 247.29938311
0.23853238 624.59258176 246.91707262
0.23983325 622.68405997 246.56014737
0.24111934 620.99821985 246.18551274
0.24240543 619.55160488 245.79068040
0.24370630 618.18625742 245.36261498
0.24499239 616.59398439 244.90180172
0.24629326 614.74763497 244.45520629
0.24757935 612.79528246 244.03941951
0.24886543 610.79643980 243.64428066
0.25016630 608.89133952 243.28669751
0.25145239 607.17048249 242.96269519
0.25275326 605.43272659 242.63453258
0.25403935 603.54777109 242.30239809
0.25532544 601.58695929 241.97665801
0.25662631 599.58492432 241.64623617
0.25791240 597.60204104 241.33586187
0.25919849 595.59894695 241.03546918
0.26049936 593.56984972 240.75351105
0.26178545 591.76576419 240.56399400
0.26307153 590.15325278 240.41360796
0.26437240 588.53317750 240.24514136
0.26565849 586.98385393 240.08192665
0.26695936 585.55354833 239.88132840
0.26824545 584.33990775 239.64726445
0.26953154 583.26557718 239.38363664
0.27083241 581.96114698 239.08930361
0.27211850 580.36003808 238.87390258
0.27340459 578.56483223 238.75710817
0.27470546 576.84278150 238.73647259
0.27599154 575.41802498 238.78678215
0.27727763 574.14944440 238.78946824
0.27857850 572.89590296 238.73470325
0.27986459 571.61511776 238.65185701
0.28115068 570.39973855 238.56082747
0.28243677 569.40769039 238.53310726
0.28373764 568.29440396 238.60488791
0.28502373 566.69416682 238.75165983
0.28630981 564.88723923 238.93599746
0.28761068 563.56905469 239.15738014
0.28889677 562.91961044 239.34569313
0.29018286 562.19649697 239.43820012
0.29148373 560.98830623 239.56083343
0.29276982 559.52643799 239.80669226
0.29405591 558.12820223 240.14941487
0.29534200 557.03362763 240.55855383
0.29664287 556.28095131 240.98177028
0.29792895 555.69503839 241.36269874
0.29921504 555.09815635 241.72742507
0.30051591 554.28398959 242.08302397
0.30180200 553.25441966 242.47994405
0.30308809 552.13391914 242.95319577
0.30437418 551.04988320 243.47114596
0.30567505 550.27367157 244.03434188
0.30696114 549.83780872 244.57989859
0.30824722 549.60859084 245.07304033
0.30953331 549.52914751 245.54134534
0.31083418 549.39570963 246.00262866
0.31212027 548.94223087 246.46785944
0.31340636 548.19408384 246.96485808
0.31469245 547.58500380 247.56911542
0.31599332 547.31095043 248.26637306
0.31727941 547.05156615 248.98227890
0.31856549 546.74039480 249.73557877
0.31985158 546.57183194 250.53148275
0.32115245 546.59761788 251.31696737
0.32243854 546.80123153 252.06016859
0.32372463 547.14381394 252.73601473
0.32501072 547.54177014 253.33165589
0.32629681 547.90643837 253.86101085
0.32759768 548.12120188 254.32775898
0.32888376 548.18814901 254.77988323
0.33016985 548.21786890 255.27736625
0.33145594 548.19725274 255.80165633
0.33275681 548.14779345 256.34260394
0.33404290 548.20792927 256.92306719
0.33532899 548.35625306 257.50681038
0.33661508 548.46502971 258.05787712
0.33790116 548.48313909 258.57790001
0.33918725 548.47787233 259.08605004
0.34048812 548.53267548 259.59156306
0.34177421 548.67825934 260.08659155
0.34306030 548.92512565 260.56273343
0.34434639 549.23465850 260.99726644
0.34563247 549.56536748 261.38486757
0.34693335 549.91942667 261.74809518
0.34821943 550.07129839 262.05126497
0.34950552 549.94977102 262.33643612
0.35079161 549.70205130 262.65062654
0.35207770 549.37397930 262.97206256
0.35336379 549.08686556 263.33163619
0.35466466 548.88294129 263.70799645
0.35595074 548.77807360 264.07594582
0.35723683 548.92086032 264.45129451
0.35852292 549.14205892 264.77421465
0.35980901 549.16959911 265.01545671
0.36109510 549.07543379 265.22513266
0.36238118 548.96158405 265.42006704
0.36368206 548.84265649 265.60800712
0.36496814 548.64029249 265.78676516
0.36625423 548.32761837 265.97664043
0.36754032 547.97458916 266.19589940
0.36882641 547.58539472 266.40758349
0.37011250 547.36736463 266.63504807
0.37139858 547.36673084 266.84918758
0.37269945 547.27261252 266.97607801
0.37398554 547.02082615 267.06162435
0.37527163 546.69125006 267.15206016
0.37655772 546.31240633 267.24864194
0.37784381 545.90084565 267.35099522
0.37912989 545.52462590 267.47169491
0.38041598 545.31890378 267.62526481
0.38170207 545.13101724 267.76959645
0.38298816 544.77116515 267.89693828
0.38428903 544.36734133 268.05591233
0.38557512 544.01173272 268.23639230
0.38686121 543.69705800 268.40516836
0.38814729 543.39728672 268.54051957
0.38943338 543.12823960 268.64272000
0.39071947 542.91181443 268.71542795
0.39200556 542.67864992 268.74843783
0.39329165 542.38266789 268.74941531
0.39457773 542.04937026 268.73106795
0.39586382 541.71130072 268.69264437
0.39714991 541.33097485 268.61969029
0.39843600 540.97451302 268.54405844
0.39973687 540.60993461 268.49322085
0.40102296 540.01555076 268.46600016
0.40230905 539.16117400 268.48244835
0.40359513 538.39866385 268.60094610
0.40488122 537.99911737 268.78026717
0.40616731 537.75621145 268.89928827
0.40745340 537.55185641 268.96317724
0.40873949 537.33368345 269.00238201
0.41002557 536.96749736 269.03140703
0.41131166 536.40264355 269.05911539
0.41259775 535.97769763 269.14551826
0.41388384 535.84732772 269.25970080
0.41516993 535.67839440 269.28863669
0.41645601 535.46454292 269.25907103
0.41774210 535.27274854 269.15281209
0.41902819 535.20423016 268.94673148
0.42031428 535.22126132 268.63230232
0.42160037 534.85122024 268.22806431
0.42288645 533.91358488 267.83226935
0.42417254 532.83304425 267.55710936
0.42545863 531.99192265 267.42512000
0.42674472 531.34014966 267.32364139
0.42803081 530.70150114 267.18243550
0.42931690 530.07680565 267.01970594
0.43060298 529.54688501 266.85739278
0.43188907 529.06495805 266.66429159
0.43317516 528.57330287 266.42518672
0.43446125 528.04919220 266.14543046
0.43574734 527.48739647 265.83373937
0.43703342 526.88872319 265.49532416
0.43831951 526.26987217 265.13976464
0.43960560 525.62980226 264.76782921
0.44089169 524.96878159 264.38453553
0.44217778 524.30001464 264.00833110
0.44346386 523.62495577 263.66772737
0.44474995 522.83923370 263.33133743
0.44603604 521.99915998 262.98484334
0.44732213 521.35681577 262.61775107
0.44860822 520.95992248 262.16902802
0.44989430 520.66724333 261.62362731
0.45118039 520.02731156 260.99364284
0.45246648 518.81990101 260.37398111
0.45375257 517.47302024 259.89248128
0.45503866 516.31756758 259.56844573
0.45632474 515.39985629 259.36894140
0.45761083 514.44331430 259.19437299
0.45889692 513.38653965 259.06457340
0.46018301 512.46817844 259.03932390
0.46146910 511.75525143 259.01907829
0.46275519 511.40175187 258.96669108
0.46404127 511.32673973 258.85139479
0.46532736 511.03260857 258.61254685
0.46661345 510.32371537 258.33467542
0.46789954 509.36488919 258.08938014
0.46917084 508.47005078 257.91519883
0.47045693 507.93131613 257.81813828
0.47174302 507.54103721 257.65695172
0.47302911 507.07189054 257.41104560
0.47431520 506.48110156 257.13587896
0.47560128 505.75587044 256.86427398
0.47688737 504.97785116 256.64110937
0.47817346 504.24919166 256.48072126
0.47945955 503.58256111 256.34836555
0.48074564 503.00536884 256.21559921
0.48203172 502.55969415 256.06640149
0.48331781 502.19871926 255.88003104
0.48460390 501.80479695 255.65006175
0.48587521 501.25932448 255.39530397
0.48716129 500.55911742 255.15368263
0.48844738 499.80181366 254.95888576
0.48973347 499.09461173 254.82093657
0.49101956 498.46547724 254.71396930
0.49230565 497.89143693 254.60938088
0.49359173 497.36108631 254.49334919
0.49487782 496.86708610 254.35764984
0.49616391 496.39673589 254.19836608
0.49743522 495.92677348 254.01477833
0.49872130 495.43340388 253.81193049
0.50000739 494.89992812 253.60070752
0.50129348 494.32366090 253.39494267
0.50257957 493.71470462 253.21167531
0.50386566 493.06957611 253.05229086
0.50515174 492.41249345 252.91841930
0.50643783 491.79655822 252.81107459
0.50770914 491.26637999 252.71718927
0.50899523 490.82385786 252.62137970
0.51028131 490.41656592 252.51360390
0.51156740 489.96325959 252.38970819
0.51285349 489.43467087 252.26910861
0.51413958 488.86769657 252.18260045
0.51542567 488.31175566 252.14077734
0.51669697 487.74430520 252.10902957
0.51798306 487.26856217 252.09794227
0.51926915 486.98506373 252.10135250
0.52055524 486.72320036 252.02646165
0.52184132 486.49290093 251.89910298
0.52312741 486.30811380 251.75777431
0.52439872 485.95415087 251.58383307
0.52568480 485.34633912 251.42970427
0.52697089 484.56817383 251.34210762
0.52825698 483.82466195 251.34420419
0.52954307 483.29854943 251.43097877
0.53082916 483.00614604 251.51735584
0.53210046 482.96133878 251.57576463
0.53338655 482.95737255 251.56875880
0.53467264 482.69169470 251.47247808
0.53595873 482.23093438 251.39959695
0.53724481 481.65899774 251.36046359
0.53853090 481.08143510 251.33766146
0.53980221 480.83866562 251.39181995
0.54108830 480.83293886 251.40826745
0.54237438 480.68258442 251.28044577
0.54366047 480.45580005 251.12321549
0.54494656 480.14635678 250.97179388
0.54621787 479.56800054 250.78456068
0.54750395 478.92455881 250.65202199
0.54879004 478.44281358 250.60210847
0.55007613 478.06960180 250.54209179
0.55134744 477.80663562 250.45250237
0.55263352 477.62762938 250.33427948
0.55391961 477.36757115 250.16326150
0.55520570 476.94899368 249.96363566
0.55649179 476.43816433 249.78535142
0.55776309 475.87724975 249.61840049
0.55904918 475.43095069 249.48839175
0.56033527 475.15402440 249.36505764
0.56162136 474.90861590 249.18302125
0.56289266 474.65389422 248.96113123
0.56417875 474.30181095 248.69685581
0.56546484 473.82167106 248.42214994
0.56675093 473.26716231 248.17748311
0.56803702 472.68029721 247.98423599
0.56930832 472.06004288 247.83492999
0.57059441 471.44785427 247.72787039
0.57188050 470.94177684 247.67517374
0.57316659 470.56582388 247.64015696
0.57443789 470.28638309 247.58391508
0.57572398 470.06307871 247.48493967
0.57701007 469.86590500 247.33195925
0.57829616 469.66156693 247.12409350
0.57956746 469.43048610 246.87795210
0.58085355 469.10223808 246.60189189
0.58213964 468.62694831 246.32693325
0.58341094 468.02267129 246.08819574
0.58469703 467.34582209 245.90031383
0.58598312 466.73413349 245.79248325
0.58726921 466.24444611 245.74192909
0.58854051 465.80631403 245.68796776
0.58982660 465.45729085 245.63841030
0.59111269 465.20404767 245.59881042
0.59239878 464.87677836 245.52679280
0.59367008 464.45627230 245.44973174
0.59495617 464.03481940 245.40313941
0.59624226 463.68881916 245.38817290
0.59751356 463.45242446 245.38140058
0.59879965 463.28551753 245.34191686
0.60008574 463.15221117 245.25468917
0.60137183 463.00603537 245.11026002
0.60264313 462.82021222 244.92347403
0.60392922 462.55207546 244.71088940
0.60521531 462.14638990 244.49425763
0.60648661 461.64178898 244.32236115
0.60777270 461.04036967 244.19070532
0.60905879 460.45649519 244.12617224
0.61033010 460.06072461 244.14501902
0.61161618 459.80053386 244.17239819
0.61290227 459.63153145 244.18131973
0.61417358 459.50548786 244.15920557
0.61545967 459.33537919 244.09221011
0.61674575 459.12720093 244.00183061
0.61801706 458.90179411 243.90086772
0.61930315 458.67018706 243.79592903
0.62058924 458.42927765 243.68578689
0.62187532 458.15916303 243.55867456
0.62314663 457.90120156 243.42319129
0.62443272 457.67099137 243.27126290
0.62571880 457.42816720 243.09015487
0.62699011 457.17261308 242.90418627
0.62827620 456.82016989 242.71106335
0.62954750 456.32459879 242.53490474
0.63083359 455.79640316 242.43357443
0.63211968 455.29614966 242.41061597
0.63339099 454.83753798 242.44866325
0.63467707 454.47225381 242.54437646
0.63596316 454.21925883 242.67448440
0.63723447 454.05578303 242.80481922
0.63852056 453.96066005 242.91067110
0.63980664 453.93528664 242.98328039
0.64107795 453.96305490 243.01263303
0.64236404 453.96910728 242.98109614
0.64365012 453.90772152 242.89383109
0.64492143 453.78749926 242.76822111
0.64620752 453.62046066 242.61873186
0.64749361 453.41063538 242.45273310
0.64876491 453.16082808 242.27773911
0.65005100 452.87031408 242.09988102
0.65132231 452.54390382 241.92884506
0.65260839 452.18551836 241.77295362
0.65389448 451.79595118 241.63907510
0.65516579 451.38152287 241.53503625
0.65645188 450.95049147 241.46323453
0.65772318 450.53396925 241.43158541
0.65900927 450.16177671 241.44138727
0.66029536 449.83567968 241.48622231
0.66156666 449.54780903 241.56605079
0.66285275 449.25724172 241.67254242
0.66413884 448.94433470 241.79954327
0.66541014 448.68417458 241.96441688
0.66669623 448.54242635 242.16197076
0.66796754 448.51294749 242.36201826
0.66925363 448.53942398 242.53286994
0.67053971 448.55478713 242.65266601
0.67181102 448.52902853 242.72387998
0.67309711 448.49794307 242.78253896
0.67436841 448.39769772 242.82809943
0.67565450 448.14454163 242.86292618
0.67692581 447.82527922 242.94297789
0.67821189 447.52459343 243.08807769
0.67949798 447.26412623 243.29202207
0.68076929 447.05480068 243.55360612
0.68205538 446.86840827 243.85209958
0.68332668 446.69365303 244.16704470
0.68461277 446.61299242 244.50980382
0.68589886 446.72234611 244.88440263
0.68717016 446.94847213 245.24054512
0.68845625 447.12941363 245.53102257
0.68972756 447.24172691 245.77772434
0.69101364 447.32167334 246.00942588
0.69228495 447.38102427 246.23411274
0.69357104 447.42072864 246.45261867
0.69484234 447.45716446 246.67087202
0.69612843 447.50085429 246.88294602
0.69741452 447.55306244 247.07982812
0.69868582 447.63729359 247.26509557
0.69997191 447.74512317 247.43683864
0.70124322 447.79722923 247.57544095
0.70252931 447.76863344 247.68880905
0.70380061 447.73311527 247.81814499
0.70508670 447.73418329 247.97349264
0.70635801 447.74360003 248.13758862
0.70764409 447.73963260 248.30674953
0.70893018 447.72398016 248.48702972
0.71020149 447.70444521 248.68500271
0.71148758 447.69503685 248.90514240
0.71275888 447.69737417 249.13728878
0.71404497 447.72234277 249.36687757
0.71531627 447.84475813 249.60332746
0.71660236 448.05005944 249.82487990
0.71787367 448.21495796 249.99085037
0.71915976 448.30185713 250.11494694
0.72043106 448.33591180 250.22392538
0.72171715 448.34034788 250.32902240
0.72298845 448.33074540 250.43348336
0.72427454 448.32852225 250.54164324
0.72554585 448.34217780 250.65391665
0.72683194 448.36089145 250.77466295
0.72810324 448.34177929 250.89677799
0.72938933 448.26772507 251.02433679
0.73066064 448.19623876 251.17787759
0.73194672 448.17633177 251.35723631
0.73321803 448.22136354 251.55021033
0.73450412 448.31246808 251.73628706
0.73577542 448.40630680 251.89851802
0.73706151 448.48009257 252.03661154
0.73833282 448.53360318 252.15776507
0.73961890 448.56932192 252.26786748
0.74089021 448.58772871 252.37053677
0.74217630 448.58998962 252.46939873
0.74344760 448.57758382 252.56731855
0.74473369 448.55153198 252.66583830
0.74600500 448.51881679 252.76747061
0.74729108 448.49141197 252.87434889
0.74856239 448.48030523 252.98631945
0.74984848 448.48740094 253.09881358
0.75111978 448.50759933 253.20558992
0.75240587 448.53374703 253.30164645
0.75367718 448.55941893 253.38402598
0.75496327 448.58016533 253.45125097
0.75623457 448.59296164 253.50336504
0.75752066 448.59599977 253.54113161
0.75879196 448.58785209 253.56546793
0.76007805 448.56816686 253.57767504
0.76134936 448.53795734 253.57913180
0.76263545 448.49963292 253.57103669
0.76390675 448.45641668 253.55391279
0.76517806 448.41030981 253.52642080
0.76646414 448.36473005 253.48627187
0.76773545 448.32215776 253.43202348
0.76902154 448.28804962 253.36481586
0.77029284 448.23969827 253.27735609
0.77157893 448.13854123 253.16482376
0.77285024 447.98310684 253.04125869
0.77413633 447.78998471 252.92290538
0.77540763 447.57335251 252.81961610
0.77669372 447.34445157 252.73847095
0.77796502 447.10756643 252.68085481
0.77923633 446.87072655 252.64914116
0.78052242 446.65663358 252.64937523
0.78179372 446.47142725 252.67561143
0.78307981 446.31796712 252.72137887
0.78435112 446.21066209 252.78336657
0.78563720 446.13761007 252.84948049
0.78690851 446.07726968 252.91026818
0.78817982 446.02248000 252.96441984
0.78946590 445.97005966 253.01196896
0.79073721 445.91653127 253.05249254
0.79202330 445.85794546 253.08580662
0.79329460 445.79190014 253.11335517
0.79458069 445.71451128 253.13651617
0.79585200 445.61808204 253.15571552
0.79712330 445.50494840 253.17697124
0.79840939 445.38322860 253.20785717
0.79968070 445.25587189 253.25249713
0.80096678 445.12480532 253.31271099
0.80223809 444.99601457 253.38984005
0.80350939 444.87642898 253.48172934
0.80479548 444.78805603 253.59118566
0.80606679 444.74978797 253.71889081
0.80735288 444.74472807 253.85071545
0.80862418 444.75002464 253.97579411
0.80989549 444.75597211 254.09065086
0.81118157 444.75655932 254.19262531
0.81245288 444.75525861 254.28271741
0.81373897 444.76405773 254.36590688
0.81501027 444.76587039 254.43655865
0.81628158 444.73607845 254.49146264
0.81756767 444.67671321 254.54014155
0.81883897 444.59308649 254.58860642
0.82012506 444.49050222 254.64395133
0.82139637 444.37533036 254.71458640
0.82266767 444.22601141 254.79165508
0.82395376 444.03830496 254.87275754
0.82522507 443.88698973 254.98861684
0.82651115 443.82346477 255.14760308
0.82778246 443.82365935 255.32391784
0.82905376 443.85238560 255.49730126
0.83033985 443.88747338 255.65910936
0.83161116 443.91736825 255.80789693
0.83288246 443.93713831 255.94550809
0.83416855 443.94495055 256.07573901
0.83543986 443.93538194 256.20032451
0.83672594 443.90554874 256.32260256
0.83799725 443.85817297 256.44801791
0.83926856 443.79691772 256.58168614
0.84055464 443.72577942 256.72786694
0.84182595 443.64871515 256.89042803
0.84309725 443.56936197 257.07149084
0.84438334 443.49621962 257.27333922
0.84565465 443.44120648 257.49708131
0.84692595 443.41534069 257.73862757
0.84821204 443.42444023 257.98829514
0.84948335 443.48871265 258.24395837
0.85076944 443.60862787 258.49798324
0.85204074 443.73522859 258.73256763
0.85331205 443.82482727 258.94261191
0.85459813 443.87267578 259.13988595
0.85586944 443.89501853 259.34025013
0.85714075 443.89826480 259.54885180
0.85842683 443.88949068 259.77163875
0.85969814 443.87937185 260.01266513
0.86096944 443.87980563 260.27416991
0.86225553 443.89930921 260.55086344
0.86352684 443.96392583 260.83999102
0.86479814 444.10191052 261.13690855
0.86608423 444.31680233 261.42888192
0.86735554 444.58168906 261.70237844
0.86862684 444.82784186 261.93130795
0.86991293 445.00711163 262.10492108
0.87118424 445.11214636 262.23607541
0.87245554 445.14755516 262.34267950
0.87374163 445.12296147 262.44291779
0.87501293 445.04654045 262.55320116
0.87628424 444.92558375 262.68601197
0.87757033 444.77242127 262.85240516
0.87884163 444.60384078 263.06091524
0.88011294 444.43996340 263.31677157
0.88138424 444.30533087 263.62386411
0.88267033 444.21389630 263.97783190
0.88394164 444.18053439 264.37524965
0.88521294 444.20367889 264.80400840
0.88649903 444.26436458 265.24492857
0.88777034 444.38980965 265.70550086
0.88904164 444.59115185 266.18315586
0.89032773 444.81847245 266.64625892
0.89159904 445.03919802 267.07850199
0.89287034 445.25754681 267.48339686
0.89415643 445.47920002 267.86356522
0.89542774 445.69844901 268.21867671
0.89669904 445.90367695 268.54816993
0.89797035 446.08791055 268.85580172
0.89925643 446.25045524 269.14772865
0.90052774 446.39198191 269.42843731
0.90179905 446.51372104 269.70310296
0.90308513 446.61687528 269.97573289
0.90435644 446.70154546 270.24982445
0.90562774 446.76938665 270.52919135
0.90691383 446.82723236 270.81946982
0.90818514 446.87906711 271.12204808
0.90945644 446.93226804 271.43829607
0.91072775 447.00148164 271.76900577
0.91201384 447.10440308 272.11268937
0.91328514 447.24916967 272.46345372
0.91455645 447.42792539 272.80776100
0.91582775 447.63559038 273.13726741
0.91711384 447.86646612 273.44469879
0.91838515 448.11089996 273.72282743
0.91965645 448.35504787 273.96593382
0.92094254 448.59109667 274.17563163
0.92221385 448.80659076 274.35572181
0.92348515 448.96969637 274.50703530
0.92475646 449.06119998 274.63700370
0.92604254 449.09677016 274.76135111
0.92731385 449.11024567 274.89585425
0.92858516 449.12545812 275.04710084
0.92985646 449.15048222 275.21425412
0.93114255 449.18822740 275.39616801
0.93241385 449.23427685 275.58709573
0.93368516 449.28851759 275.78269749
0.93495647 449.39061592 275.99963306
0.93624255 449.54666332 276.23214678
0.93751386 449.69361708 276.43790613
0.93878516 449.84806636 276.61844824
0.94005647 450.05121763 276.78794677
0.94134256 450.23448549 276.91857188
0.94261386 450.33997775 277.00445846
0.94388517 450.38201201 277.07012424
0.94515647 450.38447027 277.13393219
0.94644256 450.36081034 277.20582281
0.94771387 450.31280171 277.28944306
0.94898517 450.24176686 277.38782552
0.95025648 450.15930857 277.50803704
0.95154257 450.07575197 277.65523519
0.95281387 449.98910626 277.82629918
0.95408518 449.89678126 278.01338327
0.95535648 449.84038673 278.22705321
0.95664257 449.86843605 278.47215857
0.95791388 450.00608120 278.73856952
0.95918518 450.23204543 279.00233264
0.96045649 450.46096098 279.22710577
0.96174258 450.63621035 279.40451904
0.96301388 450.75616639 279.54872526
0.96428519 450.83967511 279.67929449
0.96555649 450.88281440 279.79967767
0.96682780 450.87298930 279.90933118
0.96811389 450.81943318 280.02000798
0.96938519 450.73488993 280.14128673
0.97065650 450.63813365 280.28239878
0.97192780 450.54456129 280.44780135
0.97321389 450.46369789 280.63740093
0.97448520 450.40271115 280.84908325
0.97575650 450.36816342 281.07891523
0.97702781 450.36709631 281.32161892
0.97829911 450.40172165 281.57084738
0.97958520 450.46922835 281.81948032
0.98085651 450.55507220 282.05856745
0.98212781 450.64206270 282.28296723
0.98339912 450.71868827 282.49167041
0.98468520 450.77872717 282.68731942
0.98595651 450.82038798 282.87402576
0.98722781 450.84368603 283.05599278
0.98849912 450.84841036 283.23717727
0.98977043 450.83275609 283.41979324
0.99105651 450.80323056 283.60909894
0.99232782 450.76499079 283.80702733
0.99359912 450.72955689 284.01901772
0.99487043 450.70734090 284.25034138
0.99614174 450.68162900 284.49184015
