# s/c   h_mean    h_std
0.09352965 584.37589121 235.29765122
0.09483052 585.53284465 236.23108996
0.09613139 586.73440314 237.14010318
0.09743226 587.97905554 238.02507706
0.09871835 589.26525722 238.88643177
0.10001922 590.59143275 239.72462009
0.10132009 591.95597853 240.54012596
0.10260618 593.35726536 241.33346309
0.10390705 594.79364101 242.10517340
0.10520792 596.26343266 242.85582551
0.10650879 597.76494931 243.58601316
0.10779488 599.29648416 244.29635356
0.10909575 600.85631690 244.98748571
0.11039662 602.44271595 245.66006868
0.11169749 604.05394067 246.31477979
0.11298358 605.68824346 246.95231276
0.11428445 607.34387189 247.57337581
0.11558532 609.01907067 248.17868970
0.11687141 610.71208363 248.76898568
0.11817228 612.42115566 249.34500344
0.11947315 614.14453453 249.90748892
0.12075924 615.88047269 250.45719219
0.12206011 617.62722903 250.99486515
0.12336098 619.38307054 251.52125928
0.12466185 621.14627396 252.03712326
0.12594794 622.91512734 252.54320067
0.12724881 624.68793158 253.04022752
0.12854968 626.46300186 253.52892984
0.12983577 628.21753135 254.00147485
0.13113664 631.16520421 254.54207062
0.13243751 633.66857944 255.06541693
0.13372359 635.81578213 255.62060530
0.13502447 637.95028039 256.19375418
0.13632534 640.03617701 256.78036467
0.13761142 642.10949354 257.37135417
0.13891229 644.09024590 257.94148762
0.14019838 646.00856055 258.46765278
0.14149925 648.02988206 258.92929949
0.14280012 650.09434351 259.33232618
0.14408621 651.83707018 259.70192158
0.14538708 653.15194613 260.12834209
0.14668795 654.37443146 260.66776112
0.14797404 655.56930187 261.24245790
0.14927491 656.76315612 261.81426437
0.15056100 658.08909634 262.36134111
0.15186187 659.54841300 262.87645320
0.15316274 660.80012597 263.35438632
0.15444883 661.80054683 263.83945265
0.15574970 662.92170796 264.35242443
0.15703579 664.18698011 264.83951538
0.15833666 665.53064859 265.31811661
0.15963753 666.74124805 265.79337111
0.16092362 667.84941902 266.26514827
0.16222449 669.30166233 266.67018612
0.16351058 671.07702882 266.92939010
0.16481145 672.60462359 267.06882220
0.16611232 673.59775384 267.19879007
0.16739841 674.27610696 267.44056212
0.16869928 674.82941121 267.78705844
0.16998537 675.27547861 268.18562467
0.17128624 675.64810802 268.61442796
0.17257232 675.97951896 269.05286037
0.17387319 676.31292566 269.48795432
0.17517407 676.72830727 269.91539275
0.17646015 677.29007115 270.32892995
0.17776102 678.03544421 270.72628809
0.17904711 678.92427469 271.10168790
0.18034798 679.92000790 271.46107655
0.18163407 680.94472884 271.79521618
0.18293494 681.91337067 272.09107187
0.18422103 682.79727625 272.33311256
0.18552190 683.67200957 272.54811375
0.18680799 684.42761280 272.74356442
0.18810886 684.97026523 272.96006486
0.18939495 685.45185180 273.24436943
0.19069582 685.93413360 273.54369563
0.19199669 686.71247346 273.80162701
0.19328278 687.79742016 273.92788467
0.19458365 688.63513002 273.90834503
0.19586974 689.01408154 273.84376792
0.19717061 689.06411198 273.80206194
0.19845669 689.12045132 273.83868980
0.19975757 689.28004720 273.90733499
0.20104365 689.39545432 273.96293442
0.20234452 689.42423106 274.06165990
0.20363061 689.23100781 274.18918809
0.20493148 688.95692948 274.33039162
0.20621757 689.00918167 274.47202492
0.20750366 689.33010142 274.49896745
0.20880453 689.52326196 274.39053776
0.21009062 689.21357843 274.17649474
0.21139149 688.36647996 273.92477194
0.21267758 687.48481349 273.76413248
0.21397845 686.89742967 273.64903890
0.21526454 686.51521620 273.48756798
0.21656541 686.11049664 273.25082838
0.21785149 685.56666513 272.94919309
0.21915236 684.86004724 272.59779921
0.22043845 684.02849101 272.22630681
0.22173932 683.06142171 271.84449415
0.22302541 681.94548479 271.45069283
0.22432628 680.75773518 271.04498694
0.22561237 679.57582005 270.60940423
0.22689846 678.50377234 270.13097833
0.22819933 677.36690441 269.56833929
0.22948542 675.88868117 268.91637346
0.23078629 674.15950611 268.24171019
0.23207238 672.38018498 267.58573693
0.23337325 670.68936665 266.97135748
0.23465933 669.01309082 266.39478650
0.23594542 667.12131051 265.84563458
0.23724629 664.90580604 265.32575583
0.23853238 662.56398284 264.84656447
0.23983325 660.39271501 264.39354231
0.24111934 658.45885564 263.92047952
0.24240543 656.78051460 263.42484405
0.24370630 655.18836426 262.89175568
0.24499239 653.34958750 262.32107139
0.24629326 651.23896620 261.76418944
0.24757935 649.01997032 261.24063703
0.24886543 646.75715078 260.74097236
0.25016630 644.60106958 260.28387207
0.25145239 642.64819283 259.86450529
0.25275326 640.67629428 259.43962154
0.25403935 638.54197258 259.00761791
0.25532544 636.32355386 258.57920415
0.25662631 634.06013679 258.14318024
0.25791240 631.81943556 257.72848750
0.25919849 629.56142004 257.32704582
0.26049936 627.28174280 256.94967738
0.26178545 625.25164684 256.67659640
0.26307153 623.43362437 256.44946047
0.26437240 621.60264174 256.20158510
0.26565849 619.83397902 255.95350469
0.26695936 618.17417517 255.65696206
0.26824545 616.73442010 255.31906789
0.26953154 615.44376182 254.94870158
0.27083241 613.91190775 254.54917444
0.27211850 612.07800056 254.24387867
0.27340459 610.05213529 254.05110921
0.27470546 608.10653060 253.96058608
0.27599154 606.47244992 253.94193189
0.27727763 604.99402523 253.86466399
0.27857850 603.51949500 253.71938083
0.27986459 602.01020563 253.54270285
0.28115068 600.58573659 253.36585737
0.28243677 599.42126960 253.26723179
0.28373764 598.12535023 253.27708342
0.28502373 596.30626492 253.36699499
0.28630981 594.26388613 253.49103553
0.28761068 592.74712472 253.64911261
0.28889677 591.95823117 253.77407090
0.29018286 591.09177822 253.79940497
0.29148373 589.71207165 253.86103638
0.29276982 588.07840287 254.06294227
0.29405591 586.52734788 254.37443199
0.29534200 585.30429230 254.75681110
0.29664287 584.44058066 255.15069086
0.29792895 583.74844088 255.49555875
0.29921504 583.04178068 255.82118285
0.30051591 582.10835211 256.14013894
0.30180200 580.95816344 256.50936395
0.30308809 579.72110430 256.96425649
0.30437418 578.52589152 257.46768083
0.30567505 577.65838305 258.01849028
0.30696114 577.14609026 258.54681457
0.30824722 576.84320798 259.01465545
0.30953331 576.69650403 259.45464918
0.31083418 576.49190775 259.88723465
0.31212027 575.94578404 260.32543479
0.31340636 575.09169173 260.80321355
0.31469245 574.40619342 261.40609869
0.31599332 574.10043308 262.11889840
0.31727941 573.82109971 262.85822949
0.31856549 573.49311463 263.64078390
0.31985158 573.32543214 264.47156942
0.32115245 573.36139269 265.28869535
0.32243854 573.57223216 266.05362822
0.32372463 573.91151775 266.73684200
0.32501072 574.28672136 267.32215039
0.32629681 574.61218371 267.82971892
0.32759768 574.77395759 268.26944522
0.32888376 574.78205752 268.69703304
0.33016985 574.76104704 269.18003117
0.33145594 574.69925743 269.69934064
0.33275681 574.61424984 270.23993081
0.33404290 574.64695450 270.82186336
0.33532899 574.76855289 271.40277349
0.33661508 574.84264639 271.94492608
0.33790116 574.81863193 272.45352322
0.33918725 574.77382991 272.95149362
0.34048812 574.79966486 273.45029974
0.34177421 574.92681142 273.94061676
0.34306030 575.16298599 274.41147448
0.34434639 575.46055513 274.83512503
0.34563247 575.76884782 275.20207938
0.34693335 576.09016966 275.53499903
0.34821943 576.18146104 275.79577466
0.34950552 575.97201703 276.03178511
0.35079161 575.63366395 276.30009964
0.35207770 575.22328544 276.58428819
0.35336379 574.87474901 276.91898892
0.35466466 574.62504826 277.27596498
0.35595074 574.47912031 277.62356498
0.35723683 574.58952719 277.97385798
0.35852292 574.77238112 278.26165796
0.35980901 574.73439178 278.45526098
0.36109510 574.55634504 278.60929061
0.36238118 574.35228385 278.74437516
0.36368206 574.14201732 278.87129273
0.36496814 573.84990717 278.99235241
0.36625423 573.45032460 279.13079271
0.36754032 573.01872882 279.30564078
0.36882641 572.54708039 279.47126885
0.37011250 572.24500080 279.64645278
0.37139858 572.15624813 279.79569428
0.37269945 571.94890648 279.84154046
0.37398554 571.56595528 279.84019715
0.37527163 571.10137807 279.84541369
0.37655772 570.59183895 279.86264784
0.37784381 570.05558943 279.89338578
0.37912989 569.56481903 279.95058239
0.38041598 569.26569646 280.04862441
0.38170207 568.99575906 280.14212819
0.38298816 568.54840651 280.21935681
0.38428903 568.05504104 280.32858884
0.38557512 567.60958190 280.45712351
0.38686121 567.20115585 280.56752380
0.38814729 566.79895951 280.63589387
0.38943338 566.41861391 280.66219374
0.39071947 566.08506974 280.65136744
0.39200556 565.72460030 280.59324316
0.39329165 565.28926002 280.49698471
0.39457773 564.80798558 280.37712620
0.39586382 564.31688841 280.23362637
0.39714991 563.77442720 280.05102361
0.39843600 563.25562199 279.86484709
0.39973687 562.73450757 279.70824349
0.40102296 561.98023059 279.58401403
0.40230905 560.96216681 279.51332340
0.40359513 560.05306848 279.55599194
0.40488122 559.53038525 279.66173282
0.40616731 559.16225273 279.69651557
0.40745340 558.82943580 279.67021299
0.40873949 558.48695950 279.62121159
0.41002557 557.99666866 279.56773478
0.41131166 557.30272936 279.51791602
0.41259775 556.76669286 279.53375841
0.41388384 556.54930321 279.57960974
0.41516993 556.28468492 279.53039038
0.41645601 555.95284143 279.40637376
0.41774210 555.60918759 279.18066659
0.41902819 555.35878325 278.82691627
0.42031428 555.17365048 278.34254276
0.42160037 554.56234120 277.75586212
0.42288645 553.34715251 277.17780142
0.42417254 551.99232664 276.73440898
0.42545863 550.90094340 276.44770077
0.42674472 550.01513777 276.19339342
0.42803081 549.14743066 275.89707803
0.42931690 548.29315046 275.57482935
0.43060298 547.52674343 275.24313980
0.43188907 546.79458166 274.86742908
0.43317516 546.03663692 274.43315371
0.43446125 545.22864082 273.94517958
0.43574734 544.36871417 273.41534144
0.43703342 543.46004434 272.85143778
0.43831951 542.52313615 272.26474886
0.43960560 541.55992518 271.65805728
0.44089169 540.57463901 271.03851141
0.44217778 539.58157042 270.42534620
0.44346386 538.57849087 269.84701539
0.44474995 537.44928448 269.26738530
0.44603604 536.24811926 268.66873863
0.44732213 535.23654373 268.03431950
0.44860822 534.45365692 267.29453685
0.44989430 533.75648620 266.43829989
0.45118039 532.67922988 265.48688046
0.45246648 531.00512137 264.55258766
0.45375257 529.20428167 263.77827813
0.45503866 527.62210107 263.18200107
0.45632474 526.31242460 262.73109623
0.45761083 524.99012431 262.32461136
0.45889692 523.59116672 261.98318700
0.46018301 522.35939443 261.76387352
0.46146910 521.34645820 261.54932965
0.46275519 520.70191466 261.29114505
0.46404127 520.33594349 260.95666765
0.46532736 519.72467505 260.48532202
0.46661345 518.67473925 259.97331810
0.46789954 517.36681254 259.49850348
0.46917084 516.12588134 259.09685394
0.47045693 515.25116681 258.76873167
0.47174302 514.51432019 258.36081854
0.47302911 513.68284255 257.85730144
0.47431520 512.72369480 257.32474637
0.47560128 511.63193511 256.80365506
0.47688737 510.49871070 256.34394984
0.47817346 509.43245887 255.96020651
0.47945955 508.44215389 255.61229271
0.48074564 507.55004090 255.26589037
0.48203172 506.79620825 254.90130453
0.48331781 506.13044622 254.49595349
0.48460390 505.42878197 254.04389735
0.48587521 504.56913519 253.56764142
0.48716129 503.55235035 253.10993185
0.48844738 502.48316050 252.70739773
0.48973347 501.47328976 252.36927696
0.49101956 500.54896912 252.06584879
0.49230565 499.68265387 251.76495351
0.49359173 498.85974144 251.45006412
0.49487782 498.07145421 251.11209158
0.49616391 497.30330974 250.74657152
0.49743522 496.53121009 250.35330895
0.49872130 495.73143615 249.93904216
0.50000739 494.88828721 249.51661509
0.50129348 494.00160794 249.10234074
0.50257957 493.08609138 248.71687396
0.50386566 492.14032548 248.36311431
0.50515174 491.19091086 248.04334495
0.50643783 490.29448474 247.75822883
0.50770914 489.49608706 247.49251953
0.50899523 488.79706316 247.22925287
0.51028131 488.14318825 246.95866197
0.51156740 487.45179462 246.67844931
0.51285349 486.69444315 246.41094668
0.51413958 485.90984163 246.18859346
0.51542567 485.14965388 246.02208666
0.51669697 484.38619136 245.87333018
0.51798306 483.72608414 245.75058103
0.51926915 483.27173679 245.64514477
0.52055524 482.83429147 245.45501111
0.52184132 482.42418496 245.20789818
0.52312741 482.06347959 244.94887465
0.52439872 481.53301621 244.66347605
0.52568480 480.75411179 244.41530823
0.52697089 479.82391379 244.25806093
0.52825698 478.96072178 244.21595912
0.52954307 478.34822667 244.27713520
0.53082916 477.98719666 244.34054695
0.53210046 477.88596732 244.37372364
0.53338655 477.83223492 244.34061851
0.53467264 477.51009693 244.21813183
0.53595873 477.00007733 244.13195982
0.53724481 476.39371980 244.09300332
0.53853090 475.79405871 244.07851634
0.53980221 475.55079520 244.14440202
0.54108830 475.54358425 244.15905077
0.54237438 475.36615336 244.01087305
0.54366047 475.09949813 243.82499422
0.54494656 474.74592069 243.64494383
0.54621787 474.11332485 243.42933367
0.54750395 473.41957747 243.27455517
0.54879004 472.90121156 243.20830952
0.55007613 472.49007473 243.12586338
0.55134744 472.18342391 243.00401553
0.55263352 471.95392208 242.84474596
0.55391961 471.63050443 242.62588400
0.55520570 471.14202873 242.37856644
0.55649179 470.56431248 242.15945151
0.55776309 469.93662838 241.95537923
0.55904918 469.42410725 241.78737379
0.56033527 469.07653613 241.61912129
0.56162136 468.74308511 241.37892766
0.56289266 468.38516444 241.08916217
0.56417875 467.91512280 240.74931715
0.56546484 467.30655793 240.39692392
0.56675093 466.62233761 240.07868298
0.56803702 465.91044450 239.81858743
0.56930832 465.17129765 239.60946885
0.57059441 464.44814872 239.44864864
0.57188050 463.84227575 239.34622852
0.57316659 463.37216718 239.25890924
0.57443789 462.99667622 239.14250933
0.57572398 462.66684755 238.97138566
0.57701007 462.34727362 238.73302409
0.57829616 461.99954025 238.42558268
0.57956746 461.60928591 238.07005235
0.58085355 461.11061884 237.67959996
0.58213964 460.45948761 237.29248502
0.58341094 459.68795032 236.95435229
0.58469703 458.85725338 236.68168148
0.58598312 458.11102131 236.50440832
0.58726921 457.50750066 236.39646929
0.58854051 456.96616495 236.29015843
0.58982660 456.52435601 236.19210844
0.59111269 456.19371865 236.11090006
0.59239878 455.80462099 236.00740802
0.59367008 455.34164100 235.91316886
0.59495617 454.89371544 235.86010272
0.59624226 454.52886795 235.84070138
0.59751356 454.27316956 235.82561320
0.59879965 454.07875074 235.76719191
0.60008574 453.90151569 235.64510676
0.60137183 453.69173380 235.44925959
0.60264313 453.42633010 235.19790132
0.60392922 453.06994735 234.91479105
0.60521531 452.57826502 234.63120084
0.60648661 452.00717129 234.40755254
0.60777270 451.36655583 234.24581087
0.60905879 450.77457265 234.17198574
0.61033010 450.39748859 234.19272832
0.61161618 450.16360666 234.21993047
0.61290227 450.01716402 234.22200202
0.61417358 449.90436498 234.18323497
0.61545967 449.72972063 234.08735186
0.61674575 449.49589200 233.95539377
0.61801706 449.22484753 233.79908059
0.61930315 448.92733390 233.62473476
0.62058924 448.60280309 233.43222964
0.62187532 448.23132421 233.20906243
0.62314663 447.85175135 232.96235054
0.62443272 447.47951974 232.68339393
0.62571880 447.06799429 232.35852301
0.62699011 446.62454479 232.01890164
0.62827620 446.07469501 231.66944350
0.62954750 445.37920832 231.34316744
0.63083359 444.66334220 231.10645873
0.63211968 443.99097484 230.96247078
0.63339099 443.37588448 230.89241508
0.63467707 442.86924448 230.88925816
0.63596316 442.48543504 230.92337556
0.63723447 442.19053443 230.95177552
0.63852056 441.95095931 230.94202529
0.63980664 441.75467689 230.87666437
0.64107795 441.57607819 230.74114272
0.64236404 441.33597703 230.51661688
0.64365012 440.98939947 230.20880352
0.64492143 440.54812482 229.83804200
0.64620752 440.02665632 229.41947057
0.64749361 439.43241914 228.96270871
0.64876491 438.77107590 228.47718533
0.65005100 438.04570306 227.97234976
0.65132231 437.26556554 227.46067655
0.65260839 436.43932312 226.95505614
0.65389448 435.57423581 226.46767082
0.65516579 434.68345009 226.01044689
0.65645188 433.77876998 225.59027737
0.65772318 432.89352779 225.21526599
0.65900927 432.05856437 224.88605120
0.66029536 431.27449868 224.59599125
0.66156666 430.53557754 224.34593222
0.66285275 429.80067071 224.12965740
0.66413884 429.05071982 223.94173354
0.66541014 428.35522580 223.79462184
0.66669623 427.76691627 223.67439237
0.66796754 427.27026945 223.54152105
0.66925363 426.80362968 223.36032432
0.67053971 426.30002698 223.11032993
0.67181102 425.72966822 222.79535192
0.67309711 425.13548041 222.45631354
0.67436841 424.46280831 222.10127200
0.67565450 423.63887148 221.74107349
0.67692581 422.76113216 221.44071665
0.67821189 421.91918613 221.22219455
0.67949798 421.13835358 221.07951013
0.68076929 420.43503176 221.01694028
0.68205538 419.79181398 221.01787429
0.68332668 419.19621843 221.05970177
0.68461277 418.71009625 221.13889909
0.68589886 418.40751257 221.24454305
0.68717016 418.20359658 221.32077196
0.68845625 417.93718933 221.32397233
0.68972756 417.58885839 221.28015220
0.69101364 417.20020299 221.21934344
0.69228495 416.78830346 221.15311947
0.69357104 416.35800366 221.08413190
0.69484234 415.92791856 221.01794159
0.69612843 415.51008207 220.94948666
0.69741452 415.10227125 220.86587035
0.69868582 414.72451602 220.76962414
0.69997191 414.37356573 220.66178033
0.70124322 413.98019600 220.52946024
0.70252931 413.52486510 220.38477289
0.70380061 413.07372840 220.26391000
0.70508670 412.66364022 220.17396485
0.70635801 412.26324657 220.09768328
0.70764409 411.85387402 220.03486725
0.70893018 411.44380684 219.99441011
0.71020149 411.04366681 219.98424227
0.71148758 410.67090609 220.00862270
0.71275888 410.33036209 220.05732828
0.71404497 410.03203262 220.11276907
0.71531627 409.84335674 220.17742958
0.71660236 409.74519357 220.22630418
0.71787367 409.61159615 220.21950189
0.71915976 409.40921955 220.17644115
0.72043106 409.17158307 220.12875177
0.72171715 408.92393144 220.08883006
0.72298845 408.68204919 220.06009483
0.72427454 408.46290591 220.04371963
0.72554585 408.27046564 220.03769429
0.72683194 408.09458326 220.04829100
0.72810324 407.89441204 220.07185510
0.72938933 407.65714686 220.11608964
0.73066064 407.44303085 220.20140286
0.73194672 407.29883286 220.32362315
0.73321803 407.23536372 220.46631003
0.73450412 407.23144899 220.60586264
0.73577542 407.24366718 220.72591222
0.73706151 407.24970174 220.82646121
0.73833282 407.25077717 220.91651082
0.73961890 407.24994557 221.00226887
0.74089021 407.24851853 221.08911072
0.74217630 407.24798402 221.18158696
0.74344760 407.25120612 221.28370784
0.74473369 407.26074418 221.39944819
0.74600500 407.28287944 221.53006432
0.74729108 407.32743603 221.67568731
0.74856239 407.39998549 221.83223106
0.74984848 407.49741070 221.99172355
0.75111978 407.61042278 222.14558974
0.75240587 407.72884831 222.28719573
0.75367718 407.84420218 222.41234726
0.75496327 407.95000447 222.51874554
0.75623457 408.04197232 222.60552656
0.75752066 408.11778914 222.67285277
0.75879196 408.17561517 222.72100563
0.76007805 408.21520321 222.75089502
0.76134936 408.23694313 222.76277082
0.76263545 408.24226740 222.75690274
0.76390675 408.23215764 222.73163146
0.76517806 408.20537287 222.68336876
0.76646414 408.15966422 222.60643827
0.76773545 408.08939710 222.49357960
0.76902154 407.99832364 222.34574683
0.77029284 407.86733986 222.15969268
0.77157893 407.66375108 221.93580266
0.77285024 407.39044346 221.69152329
0.77413633 407.06723640 221.44536188
0.77540763 406.71182291 221.20978973
0.77669372 406.33843928 220.99331720
0.77796502 405.95542459 220.79999561
0.77923633 405.57123435 220.63214582
0.78052242 405.20788450 220.49404827
0.78179372 404.86783910 220.37689110
0.78307981 404.55411762 220.27248742
0.78435112 404.28108515 220.17629648
0.78563720 404.03283314 220.07385218
0.78690851 403.78787645 219.95584084
0.78817982 403.53938991 219.82113300
0.78946590 403.28462198 219.67042127
0.79073721 403.02106004 219.50400603
0.79202330 402.74440861 219.32259537
0.79329460 402.45283790 219.12873702
0.79458069 402.14448738 218.92564325
0.79585200 401.81436487 218.71649136
0.79712330 401.46635849 218.50796580
0.79840939 401.11006679 218.30799403
0.79968070 400.74913012 218.12033647
0.80096678 400.39014049 217.94988563
0.80223809 400.03960585 217.79740171
0.80350939 399.70291893 217.66044308
0.80479548 399.39130197 217.53429550
0.80606679 399.11224897 217.41276128
0.80735288 398.84867608 217.28171906
0.80862418 398.57671585 217.12934465
0.80989549 398.29063224 216.95685947
0.81118157 397.98504486 216.76169944
0.81245288 397.66186866 216.54366716
0.81373897 397.33138743 216.30671995
0.81501027 396.97838677 216.04651824
0.81628158 396.58235698 215.76357082
0.81756767 396.14911069 215.46905797
0.81883897 395.68773071 215.17320268
0.82012506 395.20580890 214.88514019
0.82139637 394.71938423 214.61900527
0.82266767 394.22183741 214.37817355
0.82395376 393.71653531 214.16244496
0.82522507 393.26061332 213.98584733
0.82651115 392.88200322 213.83826641
0.82778246 392.54435846 213.68717933
0.82905376 392.20654458 213.51112225
0.83033985 391.84677190 213.30356718
0.83161116 391.45206115 213.06383119
0.83288246 391.01919872 212.79517940
0.83416855 390.54895342 212.50345493
0.83543986 390.04083003 212.19405575
0.83672594 389.49734027 211.87410089
0.83799725 388.92622843 211.55235556
0.83926856 388.33626470 211.23731785
0.84055464 387.73701773 210.93648249
0.84182595 387.13778599 210.65722674
0.84309725 386.54801214 210.40491622
0.84438334 385.97977883 210.18347678
0.84565465 385.44738752 209.99404453
0.84692595 384.96095965 209.82979645
0.84821204 384.52014172 209.67578297
0.84948335 384.13260531 209.52106623
0.85076944 383.79120402 209.35258167
0.85204074 383.44628866 209.15275818
0.85331205 383.05861215 208.92021784
0.85459813 382.62972966 208.66970057
0.85586944 382.17783147 208.41942869
0.85714075 381.71346483 208.17820241
0.85842683 381.24541662 207.95420629
0.85969814 380.78660478 207.75330564
0.86096944 380.34786771 207.57832846
0.86225553 379.93391216 207.42024100
0.86352684 379.55952588 207.26927379
0.86479814 379.23500332 207.10842284
0.86608423 378.94144952 206.90658931
0.86735554 378.64174603 206.64408222
0.86862684 378.27933939 206.30610777
0.86991293 377.82525656 205.89934193
0.87118424 377.28249957 205.44681813
0.87245554 376.66602916 204.97323832
0.87374163 375.99703334 204.50161957
0.87501293 375.29078302 204.05292061
0.87628424 374.56554409 203.64596289
0.87757033 373.84074329 203.29541029
0.87884163 373.13685754 203.01318252
0.88011294 372.47778751 202.80603041
0.88138424 371.88503357 202.67540104
0.88267033 371.37170123 202.61493902
0.88394164 370.94761286 202.61756784
0.88521294 370.60635949 202.66760862
0.88649903 370.32321676 202.74169460
0.88777034 370.10628626 202.83392544
0.88904164 369.95804988 202.93359465
0.89032773 369.83317640 203.01673528
0.89159904 369.70611564 203.07615707
0.89287034 369.58060315 203.11604177
0.89415643 369.45929571 203.13770379
0.89542774 369.33489539 203.13920378
0.89669904 369.19597811 203.12003195
0.89797035 369.03702990 203.08357278
0.89925643 368.85932437 203.03583057
0.90052774 368.66481743 202.98203577
0.90179905 368.45724669 202.92774443
0.90308513 368.24109105 202.87950939
0.90435644 368.01886395 202.84283315
0.90562774 367.79487969 202.82408906
0.90691383 367.57864647 202.83081612
0.90818514 367.37637340 202.86707941
0.90945644 367.19726075 202.93509301
0.91072775 367.05431666 203.03428763
0.91201384 366.96126582 203.16155952
0.91328514 366.92209919 203.30615252
0.91455645 366.92339563 203.45142714
0.91582775 366.95336183 203.58521807
0.91711384 367.00061665 203.69598242
0.91838515 367.04830474 203.77273482
0.91965645 367.07948886 203.80685604
0.92094254 367.08323323 203.79780418
0.92221385 367.05110858 203.75100697
0.92348515 366.96250978 203.67140221
0.92475646 366.80661624 203.57224859
0.92604254 366.60745811 203.47394663
0.92731385 366.39856685 203.39152145
0.92858516 366.20217808 203.32930223
0.92985646 366.02337553 203.28471606
0.93114255 365.86485635 203.25502659
0.93241385 365.71889595 203.23303569
0.93368516 365.57843222 203.21001594
0.93495647 365.46992004 203.19037992
0.93624255 365.39094231 203.16478421
0.93751386 365.28592032 203.09887656
0.93878516 365.16454606 202.99476559
0.94005647 365.05858543 202.86326243
0.94134256 364.90265437 202.68005417
0.94261386 364.64998558 202.44626413
0.94388517 364.32358358 202.19063928
0.94515647 363.95083589 201.93339742
0.94644256 363.55036865 201.68643448
0.94771387 363.13059019 201.45802557
0.94898517 362.69965667 201.25484445
0.95025648 362.27354367 201.08651058
0.95154257 361.87214857 200.96331809
0.95281387 361.50223782 200.88539532
0.95408518 361.16813976 200.84987526
0.95535648 360.89946152 200.85293841
0.95664257 360.71875546 200.87897994
0.95791388 360.62628652 200.90179536
0.95918518 360.58646103 200.88937948
0.96045649 360.51848866 200.81199393
0.96174258 360.37051357 200.66619507
0.96301388 360.14807282 200.47159603
0.96428519 359.87286378 200.24939424
0.96555649 359.54690107 200.00940125
0.96682780 359.16979465 199.76032669
0.96811389 358.75644570 199.51943596
0.96938519 358.32521657 199.30024412
0.97065650 357.89615199 199.11327577
0.97192780 357.48702771 198.96434313
0.97321389 357.10737107 198.85313577
0.97448520 356.76395312 198.77727051
0.97575650 356.46258067 198.73037127
0.97702781 356.20404815 198.70318976
0.97829911 355.98605475 198.68548950
0.97958520 355.79931252 198.66567285
0.98085651 355.62659791 198.63307430
0.98212781 355.45142509 198.58189122
0.98339912 355.26191851 198.51070355
0.98468520 355.05521534 198.42275198
0.98595651 354.83111013 198.32204350
0.98722781 354.59188325 198.21367590
0.98849912 354.34148192 198.10394188
0.98977043 354.08049998 197.99705745
0.99105651 353.81775951 197.90038194
0.99232782 353.55805914 197.81636568
0.99359912 353.31178898 197.75147667
0.99487043 353.08791466 197.71095939
0.99614174 352.87401642 197.69005944
