# s/c   M_is_mean    M_is_std
0.07796355 0.21418401 0.00030830
0.07926442 0.21674678 0.00030814
0.08056529 0.21933068 0.00030819
0.08185138 0.22193642 0.00030846
0.08315225 0.22456461 0.00030897
0.08445312 0.22721582 0.00030975
0.08575399 0.22989058 0.00031082
0.08704008 0.23258933 0.00031219
0.08834095 0.23531247 0.00031389
0.08964182 0.23806034 0.00031593
0.09094269 0.24083322 0.00031833
0.09224356 0.24363136 0.00032109
0.09352965 0.24645492 0.00032422
0.09483052 0.24930405 0.00032775
0.09613139 0.25217883 0.00033166
0.09743226 0.25507930 0.00033598
0.09871835 0.25800544 0.00034070
0.10001922 0.26095721 0.00034583
0.10132009 0.26393452 0.00035137
0.10260618 0.26693722 0.00035732
0.10390705 0.26996515 0.00036367
0.10520792 0.27301810 0.00037042
0.10650879 0.27609582 0.00037757
0.10779488 0.27919803 0.00038512
0.10909575 0.28232443 0.00039305
0.11039662 0.28547468 0.00040136
0.11169749 0.28864839 0.00041003
0.11298358 0.29184519 0.00041907
0.11428445 0.29506464 0.00042845
0.11558532 0.29830629 0.00043817
0.11687141 0.30156969 0.00044822
0.11817228 0.30485434 0.00045858
0.11947315 0.30815972 0.00046923
0.12075924 0.31148532 0.00048018
0.12206011 0.31483059 0.00049139
0.12336098 0.31819497 0.00050286
0.12466185 0.32157788 0.00051456
0.12594794 0.32497875 0.00052650
0.12724881 0.32839696 0.00053864
0.12854968 0.33183192 0.00055098
0.12983577 0.33714343 0.00057979
0.13113664 0.34079413 0.00060165
0.13243751 0.34441808 0.00062123
0.13372359 0.34803511 0.00063666
0.13502447 0.35165527 0.00064897
0.13632534 0.35527094 0.00066048
0.13761142 0.35887604 0.00067086
0.13891229 0.36247386 0.00068200
0.14019838 0.36610444 0.00069526
0.14149925 0.36983877 0.00070541
0.14280012 0.37369711 0.00070931
0.14408621 0.37760825 0.00071454
0.14538708 0.38144813 0.00073671
0.14668795 0.38515280 0.00076688
0.14797404 0.38873656 0.00079020
0.14927491 0.39224158 0.00080773
0.15056100 0.39573503 0.00081786
0.15186187 0.39925560 0.00082025
0.15316274 0.40276944 0.00082284
0.15444883 0.40623034 0.00083148
0.15574970 0.40965278 0.00083959
0.15703579 0.41308381 0.00084171
0.15833666 0.41650625 0.00084135
0.15963753 0.41986722 0.00084370
0.16092362 0.42315607 0.00085331
0.16222449 0.42649127 0.00085837
0.16351058 0.43002813 0.00084121
0.16481145 0.43374271 0.00081340
0.16611232 0.43750897 0.00080210
0.16739841 0.44122619 0.00081922
0.16869928 0.44485655 0.00085116
0.16998537 0.44840823 0.00088365
0.17128624 0.45189401 0.00091299
0.17257232 0.45532871 0.00093689
0.17387319 0.45872546 0.00095579
0.17517407 0.46209677 0.00097031
0.17646015 0.46545327 0.00098123
0.17776102 0.46880233 0.00098945
0.17904711 0.47214597 0.00099626
0.18034798 0.47548756 0.00100213
0.18163407 0.47883134 0.00100765
0.18293494 0.48219529 0.00101183
0.18422103 0.48561541 0.00101154
0.18552190 0.48911316 0.00100217
0.18680799 0.49266686 0.00098737
0.18810886 0.49619859 0.00098547
0.18939495 0.49963541 0.00100319
0.19069582 0.50298763 0.00103027
0.19199669 0.50637732 0.00104876
0.19328278 0.50996385 0.00103516
0.19458365 0.51373633 0.00100082
0.19586974 0.51758024 0.00097940
0.19717061 0.52143467 0.00098409
0.19845669 0.52528575 0.00100580
0.19975757 0.52916427 0.00102590
0.20104365 0.53307109 0.00104209
0.20234452 0.53694900 0.00106577
0.20363061 0.54075849 0.00109940
0.20493148 0.54447849 0.00113965
0.20621757 0.54818998 0.00117516
0.20750366 0.55206287 0.00118520
0.20880453 0.55612388 0.00117336
0.21009062 0.56029367 0.00116141
0.21139149 0.56449303 0.00116985
0.21267758 0.56868091 0.00119752
0.21397845 0.57288043 0.00122960
0.21526454 0.57712458 0.00125999
0.21656541 0.58143278 0.00128491
0.21785149 0.58581179 0.00130548
0.21915236 0.59025314 0.00132468
0.22043845 0.59473830 0.00134492
0.22173932 0.59924094 0.00136957
0.22302541 0.60374455 0.00139923
0.22432628 0.60824632 0.00143317
0.22561237 0.61277010 0.00146781
0.22689846 0.61736246 0.00149432
0.22819933 0.62203339 0.00151168
0.22948542 0.62676108 0.00152557
0.23078629 0.63152103 0.00154187
0.23207238 0.63628681 0.00156634
0.23337325 0.64103295 0.00160066
0.23465933 0.64573614 0.00164180
0.23594542 0.65037825 0.00168673
0.23724629 0.65495577 0.00173313
0.23853238 0.65948548 0.00177782
0.23983325 0.66399427 0.00181957
0.24111934 0.66850521 0.00185799
0.24240543 0.67302625 0.00189222
0.24370630 0.67754630 0.00192309
0.24499239 0.68204670 0.00195124
0.24629326 0.68651590 0.00197742
0.24757935 0.69094404 0.00200480
0.24886543 0.69531625 0.00203665
0.25016630 0.69962688 0.00207282
0.25145239 0.70387415 0.00211090
0.25275326 0.70806062 0.00214745
0.25403935 0.71220331 0.00217725
0.25532544 0.71631220 0.00219958
0.25662631 0.72038714 0.00221636
0.25791240 0.72442044 0.00223065
0.25919849 0.72839231 0.00224920
0.26049936 0.73228263 0.00227649
0.26178545 0.73607868 0.00231047
0.26307153 0.73978017 0.00234714
0.26437240 0.74340061 0.00238342
0.26565849 0.74698776 0.00241195
0.26695936 0.75060947 0.00242632
0.26824545 0.75428322 0.00242577
0.26953154 0.75796707 0.00242165
0.27083241 0.76158447 0.00243175
0.27211850 0.76505367 0.00245949
0.27340459 0.76834783 0.00250164
0.27470546 0.77149868 0.00254798
0.27599154 0.77458033 0.00258074
0.27727763 0.77766188 0.00259499
0.27857850 0.78075997 0.00259422
0.27986459 0.78385401 0.00258919
0.28115068 0.78690092 0.00259865
0.28243677 0.78982756 0.00262554
0.28373764 0.79256836 0.00266308
0.28502373 0.79515380 0.00270022
0.28630981 0.79766686 0.00272176
0.28761068 0.80018616 0.00272383
0.28889677 0.80271933 0.00271411
0.29018286 0.80517295 0.00270910
0.29148373 0.80745898 0.00271976
0.29276982 0.80956220 0.00274080
0.29405591 0.81150974 0.00276515
0.29534200 0.81334905 0.00278516
0.29664287 0.81513955 0.00279130
0.29792895 0.81689803 0.00278476
0.29921504 0.81859630 0.00277133
0.30051591 0.82018532 0.00275812
0.30180200 0.82161756 0.00275249
0.30308809 0.82288736 0.00275319
0.30437418 0.82403592 0.00275284
0.30567505 0.82512428 0.00274594
0.30696114 0.82620761 0.00273068
0.30824722 0.82729937 0.00270795
0.30953331 0.82837177 0.00268043
0.31083418 0.82937727 0.00265089
0.31212027 0.83028162 0.00262368
0.31340636 0.83108130 0.00260421
0.31469245 0.83177909 0.00259326
0.31599332 0.83236447 0.00259164
0.31727941 0.83282117 0.00259635
0.31856549 0.83315757 0.00260041
0.31985158 0.83341228 0.00259942
0.32115245 0.83362976 0.00259206
0.32243854 0.83385753 0.00257706
0.32372463 0.83414477 0.00254921
0.32501072 0.83450698 0.00250787
0.32629681 0.83492621 0.00245859
0.32759768 0.83537169 0.00240996
0.32888376 0.83580658 0.00237228
0.33016985 0.83619810 0.00235132
0.33145594 0.83653165 0.00234391
0.33275681 0.83680856 0.00234525
0.33404290 0.83704539 0.00234679
0.33532899 0.83726988 0.00233794
0.33661508 0.83749502 0.00231923
0.33790116 0.83772010 0.00229510
0.33918725 0.83794292 0.00227129
0.34048812 0.83816808 0.00225259
0.34177421 0.83840556 0.00223958
0.34306030 0.83866758 0.00223003
0.34434639 0.83896602 0.00222073
0.34563247 0.83930448 0.00220873
0.34693335 0.83967975 0.00218761
0.34821943 0.84006958 0.00215917
0.34950552 0.84045396 0.00212620
0.35079161 0.84082700 0.00208990
0.35207770 0.84116762 0.00206286
0.35336379 0.84146508 0.00205022
0.35466466 0.84174096 0.00204685
0.35595074 0.84203007 0.00204677
0.35723683 0.84236151 0.00204230
0.35852292 0.84274070 0.00203041
0.35980901 0.84315809 0.00201259
0.36109510 0.84361141 0.00198991
0.36238118 0.84410053 0.00196375
0.36368206 0.84460826 0.00193775
0.36496814 0.84509873 0.00191861
0.36625423 0.84554184 0.00191017
0.36754032 0.84593409 0.00191089
0.36882641 0.84630295 0.00191413
0.37011250 0.84669508 0.00190916
0.37139858 0.84713905 0.00189003
0.37269945 0.84762190 0.00185819
0.37398554 0.84811667 0.00182109
0.37527163 0.84861083 0.00178547
0.37655772 0.84910460 0.00175690
0.37784381 0.84960964 0.00174243
0.37912989 0.85014307 0.00174092
0.38041598 0.85069900 0.00174816
0.38170207 0.85123699 0.00176366
0.38298816 0.85172025 0.00178499
0.38428903 0.85215327 0.00180580
0.38557512 0.85256560 0.00181891
0.38686121 0.85298483 0.00181999
0.38814729 0.85343082 0.00181105
0.38943338 0.85391729 0.00179492
0.39071947 0.85444765 0.00177408
0.39200556 0.85501307 0.00175234
0.39329165 0.85560661 0.00173167
0.39457773 0.85623448 0.00171129
0.39586382 0.85690600 0.00169154
0.39714991 0.85762711 0.00167097
0.39843600 0.85837080 0.00165048
0.39973687 0.85906099 0.00164164
0.40102296 0.85962973 0.00165321
0.40230905 0.86007218 0.00168105
0.40359513 0.86046018 0.00170467
0.40488122 0.86087074 0.00171003
0.40616731 0.86133314 0.00170112
0.40745340 0.86184074 0.00168514
0.40873949 0.86234218 0.00167509
0.41002557 0.86278721 0.00168172
0.41131166 0.86318786 0.00169955
0.41259775 0.86358885 0.00171864
0.41388384 0.86400835 0.00173718
0.41516993 0.86443781 0.00175744
0.41645601 0.86492498 0.00177076
0.41774210 0.86557339 0.00175689
0.41902819 0.86644908 0.00170710
0.42031428 0.86747447 0.00164167
0.42160037 0.86847806 0.00159923
0.42288645 0.86938655 0.00159335
0.42417254 0.87022373 0.00160789
0.42545863 0.87103455 0.00162276
0.42674472 0.87184071 0.00163386
0.42803081 0.87263739 0.00164760
0.42931690 0.87342837 0.00166450
0.43060298 0.87423197 0.00167959
0.43188907 0.87507239 0.00168539
0.43317516 0.87595891 0.00168117
0.43446125 0.87688742 0.00167020
0.43574734 0.87785368 0.00165514
0.43703342 0.87885582 0.00163776
0.43831951 0.87988641 0.00162052
0.43960560 0.88093935 0.00160561
0.44089169 0.88199586 0.00159669
0.44217778 0.88301772 0.00160005
0.44346386 0.88397755 0.00162052
0.44474995 0.88488925 0.00165225
0.44603604 0.88583436 0.00166943
0.44732213 0.88691517 0.00164829
0.44860822 0.88818041 0.00158715
0.44989430 0.88956046 0.00150798
0.45118039 0.89088495 0.00145443
0.45246648 0.89208226 0.00144234
0.45375257 0.89318877 0.00145074
0.45503866 0.89422765 0.00146416
0.45632474 0.89518753 0.00148776
0.45761083 0.89601806 0.00153902
0.45889692 0.89669991 0.00162125
0.46018301 0.89730290 0.00170799
0.46146910 0.89793028 0.00177019
0.46275519 0.89868920 0.00179312
0.46404127 0.89958018 0.00178458
0.46532736 0.90045619 0.00178204
0.46661345 0.90123964 0.00180403
0.46789954 0.90195270 0.00184009
0.46917084 0.90265777 0.00186628
0.47045693 0.90342005 0.00186554
0.47174302 0.90424726 0.00184219
0.47302911 0.90511063 0.00180763
0.47431520 0.90596829 0.00177819
0.47560128 0.90677892 0.00176698
0.47688737 0.90752623 0.00177528
0.47817346 0.90821979 0.00179756
0.47945955 0.90889229 0.00182188
0.48074564 0.90958176 0.00183715
0.48203172 0.91031944 0.00183703
0.48331781 0.91110543 0.00182207
0.48460390 0.91189330 0.00180622
0.48587521 0.91264596 0.00179990
0.48716129 0.91335207 0.00180497
0.48844738 0.91401479 0.00181916
0.48973347 0.91464928 0.00183579
0.49101956 0.91527243 0.00184804
0.49230565 0.91589698 0.00185331
0.49359173 0.91653314 0.00185079
0.49487782 0.91719025 0.00183965
0.49616391 0.91787045 0.00182115
0.49743522 0.91856981 0.00179748
0.49872130 0.91927826 0.00177178
0.50000739 0.91998060 0.00174774
0.50129348 0.92066204 0.00172854
0.50257957 0.92131107 0.00171661
0.50386566 0.92192063 0.00171242
0.50515174 0.92249624 0.00171313
0.50643783 0.92306034 0.00171202
0.50770914 0.92363104 0.00170476
0.50899523 0.92421450 0.00169110
0.51028131 0.92480068 0.00167445
0.51156740 0.92535964 0.00166320
0.51285349 0.92586922 0.00166223
0.51413958 0.92632060 0.00167207
0.51542567 0.92671899 0.00168957
0.51669697 0.92709108 0.00170668
0.51798306 0.92747417 0.00171466
0.51926915 0.92790461 0.00170749
0.52055524 0.92840201 0.00168416
0.52184132 0.92896392 0.00164952
0.52312741 0.92954886 0.00161453
0.52439872 0.93008160 0.00159266
0.52568480 0.93051425 0.00159231
0.52697089 0.93083918 0.00161235
0.52825698 0.93108916 0.00164297
0.52954307 0.93134204 0.00166923
0.53082916 0.93166074 0.00168071
0.53210046 0.93205953 0.00167844
0.53338655 0.93249003 0.00167223
0.53467264 0.93287555 0.00167422
0.53595873 0.93318423 0.00168851
0.53724481 0.93343384 0.00170930
0.53853090 0.93368525 0.00172829
0.53980221 0.93400877 0.00173537
0.54108830 0.93442514 0.00172721
0.54237438 0.93490420 0.00171135
0.54366047 0.93539498 0.00169712
0.54494656 0.93585665 0.00168715
0.54621787 0.93626639 0.00168170
0.54750395 0.93663535 0.00168151
0.54879004 0.93701420 0.00168049
0.55007613 0.93743942 0.00167498
0.55134744 0.93792769 0.00166636
0.55263352 0.93846881 0.00165558
0.55391961 0.93901605 0.00164505
0.55520570 0.93953032 0.00163640
0.55649179 0.94000228 0.00162944
0.55776309 0.94045251 0.00162382
0.55904918 0.94092646 0.00161867
0.56033527 0.94145578 0.00161275
0.56162136 0.94204091 0.00160627
0.56289266 0.94266142 0.00160006
0.56417875 0.94328244 0.00159462
0.56546484 0.94387698 0.00158978
0.56675093 0.94442756 0.00158539
0.56803702 0.94492111 0.00158008
0.56930832 0.94535315 0.00157386
0.57059441 0.94573613 0.00157034
0.57188050 0.94609901 0.00157057
0.57316659 0.94647141 0.00157441
0.57443789 0.94688030 0.00158005
0.57572398 0.94735121 0.00158484
0.57701007 0.94789729 0.00158759
0.57829616 0.94851636 0.00158904
0.57956746 0.94918226 0.00159104
0.58085355 0.94984103 0.00159000
0.58213964 0.95045040 0.00158230
0.58341094 0.95099399 0.00156609
0.58469703 0.95147245 0.00154269
0.58598312 0.95190401 0.00151895
0.58726921 0.95231823 0.00149961
0.58854051 0.95273761 0.00148531
0.58982660 0.95317230 0.00147690
0.59111269 0.95361183 0.00147058
0.59239878 0.95401986 0.00145813
0.59367008 0.95437285 0.00143859
0.59495617 0.95467845 0.00141528
0.59624226 0.95497048 0.00139433
0.59751356 0.95528947 0.00138114
0.59879965 0.95566201 0.00137499
0.60008574 0.95609978 0.00137470
0.60137183 0.95660104 0.00138011
0.60264313 0.95714555 0.00139103
0.60392922 0.95768779 0.00140064
0.60521531 0.95818780 0.00140330
0.60648661 0.95861886 0.00139372
0.60777270 0.95896716 0.00136646
0.60905879 0.95925889 0.00133277
0.61033010 0.95953626 0.00130189
0.61161618 0.95982980 0.00127523
0.61290227 0.96015422 0.00125380
0.61417358 0.96050439 0.00123396
0.61545967 0.96086598 0.00121307
0.61674575 0.96123211 0.00119271
0.61801706 0.96160406 0.00117449
0.61930315 0.96197989 0.00115893
0.62058924 0.96236055 0.00114691
0.62187532 0.96276002 0.00114131
0.62314663 0.96319488 0.00114528
0.62443272 0.96367516 0.00115913
0.62571880 0.96419570 0.00117974
0.62699011 0.96472381 0.00119767
0.62827620 0.96521024 0.00119957
0.62954750 0.96562410 0.00117758
0.63083359 0.96596001 0.00113388
0.63211968 0.96622055 0.00107245
0.63339099 0.96641583 0.00099895
0.63467707 0.96656840 0.00092422
0.63596316 0.96670053 0.00085408
0.63723447 0.96683363 0.00079133
0.63852056 0.96699492 0.00074074
0.63980664 0.96720558 0.00070453
0.64107795 0.96747448 0.00068316
0.64236404 0.96779758 0.00067511
0.64365012 0.96816280 0.00067634
0.64492143 0.96856220 0.00068592
0.64620752 0.96899028 0.00070397
0.64749361 0.96943917 0.00072863
0.64876491 0.96990121 0.00075836
0.65005100 0.97036750 0.00079079
0.65132231 0.97082882 0.00082349
0.65260839 0.97127494 0.00085327
0.65389448 0.97169545 0.00087732
0.65516579 0.97208095 0.00089309
0.65645188 0.97242508 0.00089957
0.65772318 0.97272828 0.00089961
0.65900927 0.97299522 0.00089655
0.66029536 0.97322323 0.00089088
0.66156666 0.97339659 0.00087930
0.66285275 0.97350490 0.00086169
0.66413884 0.97355142 0.00084262
0.66541014 0.97355743 0.00082877
0.66669623 0.97355918 0.00082630
0.66796754 0.97358448 0.00083569
0.66925363 0.97365232 0.00085493
0.67053971 0.97376996 0.00088247
0.67181102 0.97393199 0.00091601
0.67309711 0.97411567 0.00095226
0.67436841 0.97427446 0.00098698
0.67565450 0.97437607 0.00101651
0.67692581 0.97441471 0.00103992
0.67821189 0.97439214 0.00105834
0.67949798 0.97431048 0.00107339
0.68076929 0.97416940 0.00108677
0.68205538 0.97396835 0.00110181
0.68332668 0.97371783 0.00112244
0.68461277 0.97344844 0.00114840
0.68589886 0.97319739 0.00117455
0.68717016 0.97298010 0.00119760
0.68845625 0.97278506 0.00121887
0.68972756 0.97259790 0.00123885
0.69101364 0.97241198 0.00125713
0.69228495 0.97222243 0.00127408
0.69357104 0.97202665 0.00129022
0.69484234 0.97183095 0.00130490
0.69612843 0.97164555 0.00131761
0.69741452 0.97148546 0.00132730
0.69868582 0.97136122 0.00133301
0.69997191 0.97126495 0.00133802
0.70124322 0.97117441 0.00134672
0.70252931 0.97106409 0.00136100
0.70380061 0.97092637 0.00137938
0.70508670 0.97076734 0.00139858
0.70635801 0.97059223 0.00141660
0.70764409 0.97039997 0.00143440
0.70893018 0.97018631 0.00145274
0.71020149 0.96994572 0.00147294
0.71148758 0.96967607 0.00149556
0.71275888 0.96939404 0.00151543
0.71404497 0.96912506 0.00152758
0.71531627 0.96889445 0.00152889
0.71660236 0.96871148 0.00152213
0.71787367 0.96856210 0.00151492
0.71915976 0.96842994 0.00151136
0.72043106 0.96830415 0.00151336
0.72171715 0.96818041 0.00152023
0.72298845 0.96805810 0.00153016
0.72427454 0.96793676 0.00154160
0.72554585 0.96781165 0.00155312
0.72683194 0.96766987 0.00156661
0.72810324 0.96749977 0.00158430
0.72938933 0.96729729 0.00160700
0.73066064 0.96706988 0.00163162
0.73194672 0.96683732 0.00165066
0.73321803 0.96661529 0.00166178
0.73450412 0.96641044 0.00166533
0.73577542 0.96622356 0.00166304
0.73706151 0.96605134 0.00165823
0.73833282 0.96589096 0.00165273
0.73961890 0.96574018 0.00164798
0.74089021 0.96559648 0.00164519
0.74217630 0.96545750 0.00164526
0.74344760 0.96532060 0.00164894
0.74473369 0.96518221 0.00165763
0.74600500 0.96504112 0.00167144
0.74729108 0.96489852 0.00168948
0.74856239 0.96475756 0.00171035
0.74984848 0.96462297 0.00173204
0.75111978 0.96449904 0.00175306
0.75240587 0.96438876 0.00177242
0.75367718 0.96429369 0.00178965
0.75496327 0.96421457 0.00180470
0.75623457 0.96415107 0.00181779
0.75752066 0.96410236 0.00182930
0.75879196 0.96406741 0.00183963
0.76007805 0.96404497 0.00184926
0.76134936 0.96403421 0.00185864
0.76263545 0.96403499 0.00186801
0.76390675 0.96404829 0.00187746
0.76517806 0.96407668 0.00188672
0.76646414 0.96412566 0.00189497
0.76773545 0.96420266 0.00190098
0.76902154 0.96431188 0.00190411
0.77029284 0.96444877 0.00190652
0.77157893 0.96459986 0.00191193
0.77285024 0.96475071 0.00192202
0.77413633 0.96489141 0.00193681
0.77540763 0.96501443 0.00195567
0.77669372 0.96511317 0.00197787
0.77796502 0.96518257 0.00200271
0.77923633 0.96521961 0.00202970
0.78052242 0.96522471 0.00205767
0.78179372 0.96520422 0.00208451
0.78307981 0.96516812 0.00210848
0.78435112 0.96512488 0.00212827
0.78563720 0.96507990 0.00214380
0.78690851 0.96503599 0.00215585
0.78817982 0.96499525 0.00216513
0.78946590 0.96495987 0.00217244
0.79073721 0.96493148 0.00217864
0.79202330 0.96491106 0.00218449
0.79329460 0.96489785 0.00219089
0.79458069 0.96488917 0.00219848
0.79585200 0.96488020 0.00220785
0.79712330 0.96486335 0.00221997
0.79840939 0.96483220 0.00223445
0.79968070 0.96478240 0.00225068
0.80096678 0.96470998 0.00226862
0.80223809 0.96461371 0.00228762
0.80350939 0.96449474 0.00230721
0.80479548 0.96435841 0.00232595
0.80606679 0.96421477 0.00234073
0.80735288 0.96407033 0.00235024
0.80862418 0.96392862 0.00235436
0.80989549 0.96379200 0.00235361
0.81118157 0.96366310 0.00234888
0.81245288 0.96354620 0.00234042
0.81373897 0.96344288 0.00232908
0.81501027 0.96335004 0.00231637
0.81628158 0.96326178 0.00230414
0.81756767 0.96317250 0.00229327
0.81883897 0.96307804 0.00228413
0.82012506 0.96297472 0.00227721
0.82139637 0.96285597 0.00227348
0.82266767 0.96271359 0.00227503
0.82395376 0.96254177 0.00228341
0.82522507 0.96234365 0.00229719
0.82651115 0.96213190 0.00231244
0.82778246 0.96191989 0.00232536
0.82905376 0.96171599 0.00233341
0.83033985 0.96152120 0.00233640
0.83161116 0.96133365 0.00233485
0.83288246 0.96115106 0.00232908
0.83416855 0.96096984 0.00231983
0.83543986 0.96078581 0.00230782
0.83672594 0.96059394 0.00229399
0.83799725 0.96038926 0.00227913
0.83926856 0.96016710 0.00226384
0.84055464 0.95992316 0.00224867
0.84182595 0.95965363 0.00223423
0.84309725 0.95935566 0.00222108
0.84438334 0.95902946 0.00220965
0.84565465 0.95867956 0.00219987
0.84692595 0.95831515 0.00219139
0.84821204 0.95795190 0.00218237
0.84948335 0.95760428 0.00217118
0.85076944 0.95727869 0.00215740
0.85204074 0.95697057 0.00214192
0.85331205 0.95666517 0.00212756
0.85459813 0.95635250 0.00211447
0.85586944 0.95602606 0.00210251
0.85714075 0.95567907 0.00209233
0.85842683 0.95530681 0.00208435
0.85969814 0.95490736 0.00207861
0.86096944 0.95448183 0.00207529
0.86225553 0.95403655 0.00207344
0.86352684 0.95358967 0.00206794
0.86479814 0.95315934 0.00205539
0.86608423 0.95276001 0.00203309
0.86735554 0.95240318 0.00199882
0.86862684 0.95209065 0.00195466
0.86991293 0.95181472 0.00190550
0.87118424 0.95156116 0.00185736
0.87245554 0.95131275 0.00181456
0.87374163 0.95105332 0.00177856
0.87501293 0.95076934 0.00174958
0.87628424 0.95044883 0.00172727
0.87757033 0.95008361 0.00171109
0.87884163 0.94966944 0.00170064
0.88011294 0.94920619 0.00169558
0.88138424 0.94869709 0.00169570
0.88267033 0.94814742 0.00170057
0.88394164 0.94756517 0.00170904
0.88521294 0.94695571 0.00172047
0.88649903 0.94632556 0.00173390
0.88777034 0.94568685 0.00174556
0.88904164 0.94505152 0.00175141
0.89032773 0.94442885 0.00174933
0.89159904 0.94382409 0.00173994
0.89287034 0.94324052 0.00172506
0.89415643 0.94268076 0.00170604
0.89542774 0.94214445 0.00168448
0.89669904 0.94162841 0.00166168
0.89797035 0.94112785 0.00163892
0.89925643 0.94063753 0.00161717
0.90052774 0.94015288 0.00159646
0.90179905 0.93966943 0.00157719
0.90308513 0.93918228 0.00156023
0.90435644 0.93868624 0.00154651
0.90562774 0.93817668 0.00153707
0.90691383 0.93764950 0.00153306
0.90818514 0.93710281 0.00153483
0.90945644 0.93653750 0.00154229
0.91072775 0.93595777 0.00155384
0.91201384 0.93537335 0.00156519
0.91328514 0.93479351 0.00157424
0.91455645 0.93422677 0.00157889
0.91582775 0.93368260 0.00157669
0.91711384 0.93316976 0.00156604
0.91838515 0.93269437 0.00154590
0.91965645 0.93225987 0.00151578
0.92094254 0.93186440 0.00147624
0.92221385 0.93149424 0.00143259
0.92348515 0.93113385 0.00139015
0.92475646 0.93077104 0.00135274
0.92604254 0.93039831 0.00132225
0.92731385 0.93001433 0.00129776
0.92858516 0.92961914 0.00127805
0.92985646 0.92921299 0.00126196
0.93114255 0.92879541 0.00124891
0.93241385 0.92836588 0.00123846
0.93368516 0.92792636 0.00122913
0.93495647 0.92748405 0.00121668
0.93624255 0.92705132 0.00119518
0.93751386 0.92664243 0.00115995
0.93878516 0.92626979 0.00110878
0.94005647 0.92593651 0.00104448
0.94134256 0.92563186 0.00097489
0.94261386 0.92534021 0.00090758
0.94388517 0.92505011 0.00084636
0.94515647 0.92475449 0.00079215
0.94644256 0.92444772 0.00074538
0.94771387 0.92412407 0.00070641
0.94898517 0.92377923 0.00067479
0.95025648 0.92340970 0.00064999
0.95154257 0.92301210 0.00063230
0.95281387 0.92258320 0.00062279
0.95408518 0.92212350 0.00062263
0.95535648 0.92164532 0.00062944
0.95664257 0.92117171 0.00063569
0.95791388 0.92072780 0.00063208
0.95918518 0.92032626 0.00061456
0.96045649 0.91996222 0.00058649
0.96174258 0.91962411 0.00055320
0.96301388 0.91930238 0.00051809
0.96428519 0.91899036 0.00048342
0.96555649 0.91868076 0.00045166
0.96682780 0.91836470 0.00042505
0.96811389 0.91803348 0.00040458
0.96938519 0.91768157 0.00038934
0.97065650 0.91730695 0.00037786
0.97192780 0.91691008 0.00036924
0.97321389 0.91649292 0.00036363
0.97448520 0.91605951 0.00036183
0.97575650 0.91561720 0.00036335
0.97702781 0.91517416 0.00036723
0.97829911 0.91473870 0.00037162
0.97958520 0.91431693 0.00037442
0.98085651 0.91391128 0.00037479
0.98212781 0.91352128 0.00037270
0.98339912 0.91314326 0.00036893
0.98468520 0.91277358 0.00036434
0.98595651 0.91240861 0.00035969
0.98722781 0.91204385 0.00035600
0.98849912 0.91167509 0.00035430
0.98977043 0.91129861 0.00035560
0.99105651 0.91091206 0.00036048
0.99232782 0.91051452 0.00036915
0.99359912 0.91010570 0.00038166
0.99487043 0.90968541 0.00039810
