# s/c   M_is_mean    M_is_std
0.23337325 0.63424932 0.00165649
0.23465933 0.63886627 0.00169719
0.23594542 0.64342302 0.00174182
0.23724629 0.64791613 0.00178809
0.23853238 0.65236185 0.00183296
0.23983325 0.65678626 0.00187496
0.24111934 0.66121172 0.00191354
0.24240543 0.66564565 0.00194806
0.24370630 0.67007716 0.00197919
0.24499239 0.67448785 0.00200753
0.24629326 0.67886660 0.00203391
0.24757935 0.68320409 0.00206144
0.24886543 0.68748587 0.00209347
0.25016630 0.69170679 0.00212996
0.25145239 0.69586507 0.00216838
0.25275326 0.69996261 0.00220539
0.25403935 0.70401579 0.00223569
0.25532544 0.70803384 0.00225853
0.25662631 0.71201652 0.00227578
0.25791240 0.71595685 0.00229051
0.25919849 0.71983612 0.00230939
0.26049936 0.72363522 0.00233694
0.26178545 0.72734214 0.00237130
0.26307153 0.73095659 0.00240858
0.26437240 0.73449121 0.00244563
0.26565849 0.73799152 0.00247506
0.26695936 0.74152218 0.00249025
0.26824545 0.74510032 0.00249045
0.26953154 0.74868598 0.00248691
0.27083241 0.75220551 0.00249684
0.27211850 0.75558079 0.00252433
0.27340459 0.75878602 0.00256648
0.27470546 0.76185164 0.00261313
0.27599154 0.76484851 0.00264638
0.27727763 0.76784184 0.00266121
0.27857850 0.77084758 0.00266099
0.27986459 0.77384706 0.00265638
0.28115068 0.77679988 0.00266569
0.28243677 0.77963596 0.00269214
0.28373764 0.78229106 0.00272945
0.28502373 0.78479401 0.00276634
0.28630981 0.78722405 0.00278797
0.28761068 0.78965707 0.00279048
0.28889677 0.79210120 0.00278121
0.29018286 0.79446672 0.00277615
0.29148373 0.79666906 0.00278670
0.29276982 0.79869419 0.00280782
0.29405591 0.80056835 0.00283239
0.29534200 0.80233673 0.00285297
0.29664287 0.80405615 0.00285994
0.29792895 0.80574167 0.00285423
0.29921504 0.80736616 0.00284166
0.30051591 0.80888303 0.00282920
0.30180200 0.81024672 0.00282420
0.30308809 0.81145204 0.00282557
0.30437418 0.81253893 0.00282604
0.30567505 0.81356607 0.00282004
0.30696114 0.81458624 0.00280577
0.30824722 0.81561243 0.00278401
0.30953331 0.81661823 0.00275749
0.31083418 0.81755776 0.00272892
0.31212027 0.81839832 0.00270264
0.31340636 0.81913745 0.00268371
0.31469245 0.81977882 0.00267310
0.31599332 0.82031284 0.00267184
0.31727941 0.82072403 0.00267709
0.31856549 0.82102040 0.00268218
0.31985158 0.82123871 0.00268297
0.32115245 0.82142084 0.00267767
0.32243854 0.82161164 0.00266450
0.32372463 0.82185629 0.00263897
0.32501072 0.82216944 0.00260011
0.32629681 0.82253471 0.00255316
0.32759768 0.82292321 0.00250662
0.32888376 0.82330083 0.00247016
0.33016985 0.82363685 0.00244975
0.33145594 0.82391797 0.00244238
0.33275681 0.82414543 0.00244349
0.33404290 0.82433451 0.00244507
0.33532899 0.82451137 0.00243664
0.33661508 0.82468754 0.00241872
0.33790116 0.82486246 0.00239575
0.33918725 0.82503536 0.00237304
0.34048812 0.82521126 0.00235527
0.34177421 0.82540018 0.00234318
0.34306030 0.82561416 0.00233462
0.34434639 0.82586389 0.00232649
0.34563247 0.82615171 0.00231576
0.34693335 0.82647311 0.00229632
0.34821943 0.82680569 0.00226988
0.34950552 0.82713017 0.00223892
0.35079161 0.82744190 0.00220475
0.35207770 0.82772239 0.00217924
0.35336379 0.82796251 0.00216732
0.35466466 0.82818358 0.00216438
0.35595074 0.82841900 0.00216477
0.35723683 0.82869539 0.00216109
0.35852292 0.82901680 0.00215018
0.35980901 0.82937300 0.00213372
0.36109510 0.82976144 0.00211271
0.36238118 0.83018264 0.00208824
0.36368206 0.83062050 0.00206384
0.36496814 0.83104108 0.00204581
0.36625423 0.83141623 0.00203796
0.36754032 0.83174264 0.00203880
0.36882641 0.83204632 0.00204217
0.37011250 0.83237133 0.00203765
0.37139858 0.83274337 0.00201979
0.37269945 0.83314948 0.00198990
0.37398554 0.83356472 0.00195510
0.37527163 0.83397785 0.00192159
0.37655772 0.83439041 0.00189458
0.37784381 0.83481484 0.00188058
0.37912989 0.83526854 0.00187852
0.38041598 0.83574612 0.00188453
0.38170207 0.83620825 0.00189836
0.38298816 0.83661866 0.00191790
0.38428903 0.83698060 0.00193703
0.38557512 0.83732138 0.00194877
0.38686121 0.83766633 0.00194939
0.38814729 0.83803435 0.00194070
0.38943338 0.83843889 0.00192538
0.39071947 0.83888337 0.00190581
0.39200556 0.83935948 0.00188553
0.39329165 0.83986093 0.00186642
0.39457773 0.84039413 0.00184766
0.39586382 0.84096836 0.00182950
0.39714991 0.84158975 0.00181052
0.39843600 0.84223239 0.00179144
0.39973687 0.84282298 0.00178308
0.40102296 0.84329597 0.00179377
0.40230905 0.84364680 0.00181965
0.40359513 0.84394483 0.00184087
0.40488122 0.84426409 0.00184444
0.40616731 0.84463242 0.00183450
0.40745340 0.84504358 0.00181771
0.40873949 0.84544860 0.00180630
0.41002557 0.84579942 0.00181049
0.41131166 0.84610803 0.00182486
0.41259775 0.84641769 0.00183987
0.41388384 0.84674552 0.00185413
0.41516993 0.84708226 0.00187022
0.41645601 0.84747236 0.00188023
0.41774210 0.84801431 0.00186494
0.41902819 0.84877069 0.00181614
0.42031428 0.84966652 0.00175366
0.42160037 0.85053730 0.00171433
0.42288645 0.85131352 0.00171047
0.42417254 0.85201911 0.00172572
0.42545863 0.85269801 0.00174003
0.42674472 0.85337163 0.00175003
0.42803081 0.85403566 0.00176221
0.42931690 0.85469359 0.00177719
0.43060298 0.85536212 0.00179040
0.43188907 0.85606359 0.00179457
0.43317516 0.85680612 0.00178951
0.43446125 0.85758566 0.00177841
0.43574734 0.85839847 0.00176362
0.43703342 0.85924313 0.00174677
0.43831951 0.86011353 0.00173000
0.43960560 0.86100437 0.00171528
0.44089169 0.86189798 0.00170599
0.44217778 0.86275780 0.00170804
0.44346386 0.86355697 0.00172636
0.44474995 0.86430802 0.00175558
0.44603604 0.86508802 0.00177102
0.44732213 0.86599519 0.00175002
0.44860822 0.86707666 0.00169120
0.44989430 0.86826533 0.00161604
0.45118039 0.86939869 0.00156652
0.45246648 0.87040941 0.00155700
0.45375257 0.87133331 0.00156611
0.45503866 0.87219361 0.00157808
0.45632474 0.87298075 0.00159771
0.45761083 0.87364709 0.00164240
0.45889692 0.87417447 0.00171562
0.46018301 0.87463013 0.00179192
0.46146910 0.87511159 0.00184401
0.46275519 0.87572003 0.00185840
0.46404127 0.87645481 0.00184324
0.46532736 0.87717391 0.00183521
0.46661345 0.87780329 0.00185204
0.46789954 0.87836429 0.00188326
0.46917084 0.87891621 0.00190504
0.47045693 0.87952139 0.00190101
0.47174302 0.88018733 0.00187568
0.47302911 0.88088714 0.00183976
0.47431520 0.88158175 0.00180898
0.47560128 0.88223315 0.00179563
0.47688737 0.88282669 0.00180051
0.47817346 0.88337175 0.00181825
0.47945955 0.88389975 0.00183732
0.48074564 0.88444649 0.00184712
0.48203172 0.88504140 0.00184166
0.48331781 0.88568419 0.00182169
0.48460390 0.88632991 0.00180116
0.48587521 0.88694315 0.00179034
0.48716129 0.88751292 0.00179104
0.48844738 0.88804193 0.00180105
0.48973347 0.88854465 0.00181358
0.49101956 0.88903703 0.00182187
0.49230565 0.88953113 0.00182343
0.49359173 0.89003665 0.00181753
0.49487782 0.89056248 0.00180338
0.49616391 0.89111079 0.00178216
0.49743522 0.89167794 0.00175597
0.49872130 0.89225441 0.00172795
0.50000739 0.89282617 0.00170155
0.50129348 0.89337935 0.00167990
0.50257957 0.89390327 0.00166549
0.50386566 0.89439140 0.00165877
0.50515174 0.89484909 0.00165674
0.50643783 0.89529810 0.00165236
0.50770914 0.89575553 0.00164103
0.50899523 0.89622734 0.00162244
0.51028131 0.89670430 0.00160008
0.51156740 0.89715784 0.00158290
0.51285349 0.89756694 0.00157616
0.51413958 0.89792312 0.00158055
0.51542567 0.89823075 0.00159281
0.51669697 0.89851443 0.00160429
0.51798306 0.89880928 0.00160534
0.51926915 0.89914970 0.00158953
0.52055524 0.89955407 0.00155581
0.52184132 0.90002030 0.00150844
0.52312741 0.90050934 0.00145941
0.52439872 0.90095074 0.00142466
0.52568480 0.90129984 0.00141559
0.52697089 0.90154979 0.00143134
0.52825698 0.90173202 0.00145779
0.52954307 0.90191991 0.00147678
0.53082916 0.90217250 0.00147565
0.53210046 0.90250266 0.00145564
0.53338655 0.90286371 0.00143128
0.53467264 0.90318335 0.00141800
0.53595873 0.90343136 0.00142212
0.53724481 0.90362375 0.00143729
0.53853090 0.90381707 0.00144864
0.53980221 0.90407710 0.00144158
0.54108830 0.90442256 0.00141416
0.54237438 0.90482394 0.00137677
0.54366047 0.90523346 0.00134185
0.54494656 0.90561323 0.00131553
0.54621787 0.90594203 0.00130022
0.54750395 0.90623081 0.00129375
0.54879004 0.90652794 0.00128400
0.55007613 0.90686764 0.00126507
0.55134744 0.90726586 0.00123807
0.55263352 0.90771325 0.00120609
0.55391961 0.90816569 0.00117686
0.55520570 0.90858736 0.00115465
0.55649179 0.90896974 0.00113929
0.55776309 0.90933147 0.00112762
0.55904918 0.90971489 0.00111285
0.56033527 0.91014932 0.00109047
0.56162136 0.91063420 0.00106194
0.56289266 0.91114995 0.00103121
0.56417875 0.91166452 0.00100223
0.56546484 0.91215284 0.00097762
0.56675093 0.91259862 0.00095853
0.56803702 0.91299000 0.00094465
0.56930832 0.91332307 0.00093546
0.57059441 0.91360942 0.00093086
0.57188050 0.91387634 0.00092832
0.57316659 0.91415131 0.00092480
0.57443789 0.91445909 0.00091772
0.57572398 0.91482305 0.00090515
0.57701007 0.91525515 0.00088672
0.57829616 0.91575328 0.00086443
0.57956746 0.91629285 0.00084235
0.58085355 0.91682483 0.00082136
0.58213964 0.91731048 0.00080081
0.58341094 0.91773445 0.00077904
0.58469703 0.91809786 0.00075629
0.58598312 0.91841755 0.00073629
0.58726921 0.91872111 0.00071955
0.58854051 0.91902931 0.00070479
0.58982660 0.91935139 0.00069245
0.59111269 0.91967778 0.00068118
0.59239878 0.91997438 0.00066806
0.59367008 0.92021967 0.00065377
0.59495617 0.92042061 0.00064032
0.59624226 0.92060709 0.00062938
0.59751356 0.92081597 0.00061973
0.59879965 0.92107087 0.00060827
0.60008574 0.92138192 0.00059472
0.60137183 0.92174773 0.00058119
0.60264313 0.92214991 0.00057167
0.60392922 0.92254707 0.00056518
0.60521531 0.92290330 0.00055849
0.60648661 0.92319480 0.00054648
0.60777270 0.92340970 0.00052391
0.60905879 0.92357227 0.00049901
0.61033010 0.92372142 0.00047743
0.61161618 0.92388490 0.00045850
0.61290227 0.92407554 0.00044217
0.61417358 0.92428820 0.00042569
0.61545967 0.92450900 0.00040766
0.61674575 0.92473148 0.00038970
0.61801706 0.92495662 0.00037315
0.61930315 0.92518241 0.00035850
0.62058924 0.92540978 0.00034666
0.62187532 0.92565200 0.00034034
0.62314663 0.92592444 0.00034334
0.62443272 0.92623666 0.00035804
0.62571880 0.92658441 0.00038324
0.62699011 0.92693791 0.00040972
0.62827620 0.92725322 0.00042342
0.62954750 0.92750273 0.00041561
0.63083359 0.92768192 0.00038758
0.63211968 0.92779358 0.00034288
0.63339099 0.92784705 0.00028664
0.63467707 0.92786309 0.00022914
0.63596316 0.92786176 0.00017618
0.63723447 0.92786205 0.00013127
0.63852056 0.92788813 0.00010100
0.63980664 0.92795844 0.00008985
0.64107795 0.92808016 0.00009778
0.64236404 0.92824898 0.00011983
0.64365012 0.92845354 0.00015018
0.64492143 0.92868664 0.00018622
0.64620752 0.92894356 0.00022679
0.64749361 0.92921752 0.00027027
0.64876491 0.92950203 0.00031528
0.65005100 0.92978953 0.00036032
0.65132231 0.93007228 0.00040381
0.65260839 0.93034160 0.00044397
0.65389448 0.93058865 0.00047922
0.65516579 0.93080540 0.00050841
0.65645188 0.93098673 0.00053180
0.65772318 0.93113369 0.00055106
0.65900927 0.93125088 0.00056791
0.66029536 0.93133606 0.00058263
0.66156666 0.93137476 0.00059458
0.66285275 0.93135742 0.00060551
0.66413884 0.93128673 0.00061854
0.66541014 0.93118153 0.00063538
0.66669623 0.93107463 0.00065448
0.66796754 0.93099069 0.00067279
0.66925363 0.93094667 0.00068831
0.67053971 0.93094907 0.00070229
0.67181102 0.93099313 0.00071621
0.67309711 0.93105878 0.00073100
0.67436841 0.93110364 0.00074891
0.67565450 0.93109915 0.00076852
0.67692581 0.93104089 0.00078727
0.67821189 0.93093081 0.00080484
0.67949798 0.93077123 0.00082181
0.68076929 0.93056182 0.00083952
0.68205538 0.93030201 0.00086105
0.68332668 0.93000140 0.00088884
0.68461277 0.92968736 0.00091991
0.68589886 0.92939299 0.00094672
0.68717016 0.92913190 0.00096588
0.68845625 0.92889232 0.00098064
0.68972756 0.92866080 0.00099278
0.69101364 0.92843159 0.00100259
0.69228495 0.92820013 0.00101099
0.69357104 0.92796424 0.00101867
0.69484234 0.92772937 0.00102497
0.69612843 0.92750480 0.00102900
0.69741452 0.92730422 0.00102932
0.69868582 0.92713713 0.00102484
0.69997191 0.92699638 0.00101923
0.70124322 0.92686170 0.00101785
0.70252931 0.92671051 0.00102309
0.70380061 0.92653619 0.00103359
0.70508670 0.92634413 0.00104574
0.70635801 0.92613897 0.00105714
0.70764409 0.92591934 0.00106868
0.70893018 0.92568115 0.00108113
0.71020149 0.92541943 0.00109585
0.71148758 0.92513221 0.00111344
0.71275888 0.92483463 0.00112859
0.71404497 0.92454986 0.00113604
0.71531627 0.92430074 0.00113232
0.71660236 0.92409514 0.00112003
0.71787367 0.92391970 0.00110681
0.71915976 0.92375944 0.00109706
0.72043106 0.92360482 0.00109264
0.72171715 0.92345192 0.00109297
0.72298845 0.92330049 0.00109648
0.72427454 0.92315042 0.00110136
0.72554585 0.92299768 0.00110648
0.72683194 0.92283074 0.00111398
0.72810324 0.92263886 0.00112607
0.72938933 0.92241850 0.00114367
0.73066064 0.92217659 0.00116357
0.73194672 0.92193104 0.00117841
0.73321803 0.92169596 0.00118582
0.73450412 0.92147714 0.00118596
0.73577542 0.92127493 0.00118049
0.73706151 0.92108604 0.00117262
0.73833282 0.92090773 0.00116408
0.73961890 0.92073778 0.00115621
0.74089021 0.92057383 0.00115009
0.74217630 0.92041362 0.00114654
0.74344760 0.92025457 0.00114628
0.74473369 0.92009344 0.00115060
0.74600500 0.91992912 0.00115953
0.74729108 0.91976258 0.00117223
0.74856239 0.91959658 0.00118735
0.74984848 0.91943552 0.00120300
0.75111978 0.91928328 0.00121769
0.75240587 0.91914246 0.00123054
0.75367718 0.91901454 0.00124120
0.75496327 0.91890010 0.00124965
0.75623457 0.91879882 0.00125614
0.75752066 0.91870994 0.00126106
0.75879196 0.91863257 0.00126482
0.76007805 0.91856559 0.00126791
0.76134936 0.91850815 0.00127075
0.76263545 0.91846019 0.00127355
0.76390675 0.91842260 0.00127635
0.76517806 0.91839767 0.00127886
0.76646414 0.91839038 0.00128011
0.76773545 0.91840742 0.00127884
0.76902154 0.91845266 0.00127429
0.77029284 0.91852212 0.00126859
0.77157893 0.91860367 0.00126552
0.77285024 0.91868472 0.00126682
0.77413633 0.91875686 0.00127259
0.77540763 0.91881366 0.00128233
0.77669372 0.91884963 0.00129552
0.77796502 0.91886064 0.00131156
0.77923633 0.91884431 0.00133000
0.78052242 0.91880130 0.00135006
0.78179372 0.91873754 0.00136984
0.78307981 0.91866210 0.00138742
0.78435112 0.91858258 0.00140161
0.78563720 0.91850352 0.00141233
0.78690851 0.91842718 0.00142011
0.78817982 0.91835512 0.00142558
0.78946590 0.91828896 0.00142932
0.79073721 0.91822985 0.00143201
0.79202330 0.91817837 0.00143426
0.79329460 0.91813365 0.00143682
0.79458069 0.91809332 0.00144024
0.79585200 0.91805285 0.00144518
0.79712330 0.91800565 0.00145264
0.79840939 0.91794644 0.00146238
0.79968070 0.91787169 0.00147397
0.80096678 0.91777815 0.00148753
0.80223809 0.91766496 0.00150259
0.80350939 0.91753340 0.00151883
0.80479548 0.91738851 0.00153492
0.80606679 0.91723952 0.00154803
0.80735288 0.91709219 0.00155687
0.80862418 0.91694963 0.00156115
0.80989549 0.91681369 0.00156143
0.81118157 0.91668624 0.00155839
0.81245288 0.91657070 0.00155204
0.81373897 0.91646820 0.00154308
0.81501027 0.91637581 0.00153286
0.81628158 0.91628781 0.00152320
0.81756767 0.91619929 0.00151480
0.81883897 0.91610676 0.00150810
0.82012506 0.91600670 0.00150353
0.82139637 0.91589313 0.00150193
0.82266767 0.91575855 0.00150525
0.82395376 0.91559755 0.00151492
0.82522507 0.91541320 0.00152973
0.82651115 0.91521745 0.00154600
0.82778246 0.91502280 0.00156009
0.82905376 0.91483727 0.00156978
0.83033985 0.91466187 0.00157489
0.83161116 0.91449492 0.00157595
0.83288246 0.91433450 0.00157339
0.83416855 0.91417736 0.00156795
0.83543986 0.91401977 0.00156038
0.83672594 0.91385721 0.00155160
0.83799725 0.91368520 0.00154239
0.83926856 0.91349951 0.00153333
0.84055464 0.91329622 0.00152496
0.84182595 0.91307183 0.00151778
0.84309725 0.91282371 0.00151239
0.84438334 0.91255170 0.00150919
0.84565465 0.91225956 0.00150790
0.84692595 0.91195529 0.00150801
0.84821204 0.91165256 0.00150749
0.84948335 0.91136390 0.00150437
0.85076944 0.91109483 0.00149809
0.85204074 0.91084130 0.00148962
0.85331205 0.91058991 0.00148180
0.85459813 0.91033233 0.00147507
0.85586944 0.91006321 0.00146950
0.85714075 0.90977659 0.00146586
0.85842683 0.90946858 0.00146471
0.85969814 0.90913745 0.00146620
0.86096944 0.90878436 0.00147060
0.86225553 0.90841501 0.00147699
0.86352684 0.90804543 0.00148036
0.86479814 0.90769195 0.00147724
0.86608423 0.90736743 0.00146476
0.86735554 0.90708191 0.00144058
0.86862684 0.90683654 0.00140655
0.86991293 0.90662388 0.00136735
0.87118424 0.90643074 0.00132880
0.87245554 0.90624127 0.00129513
0.87374163 0.90604143 0.00126784
0.87501293 0.90581941 0.00124711
0.87628424 0.90556471 0.00123265
0.87757033 0.90527040 0.00122387
0.87884163 0.90493291 0.00122044
0.88011294 0.90455234 0.00122220
0.88138424 0.90413184 0.00122902
0.88267033 0.90367633 0.00124053
0.88394164 0.90319313 0.00125563
0.88521294 0.90268703 0.00127367
0.88649903 0.90216377 0.00129361
0.88777034 0.90163454 0.00131171
0.88904164 0.90110988 0.00132411
0.89032773 0.90059771 0.00132874
0.89159904 0.90010209 0.00132613
0.89287034 0.89962511 0.00131792
0.89415643 0.89916851 0.00130536
0.89542774 0.89873152 0.00128987
0.89669904 0.89831120 0.00127276
0.89797035 0.89790313 0.00125535
0.89925643 0.89750290 0.00123843
0.90052774 0.89710681 0.00122223
0.90179905 0.89671104 0.00120725
0.90308513 0.89631145 0.00119420
0.90435644 0.89590365 0.00118407
0.90562774 0.89548363 0.00117780
0.90691383 0.89504785 0.00117646
0.90818514 0.89459465 0.00118042
0.90945644 0.89412480 0.00118959
0.91072775 0.89364212 0.00120254
0.91201384 0.89315518 0.00121543
0.91328514 0.89267195 0.00122631
0.91455645 0.89219990 0.00123325
0.91582775 0.89174716 0.00123405
0.91711384 0.89132126 0.00122721
0.91838515 0.89092741 0.00121178
0.91965645 0.89056864 0.00118729
0.92094254 0.89024338 0.00115429
0.92221385 0.88993935 0.00111769
0.92348515 0.88964305 0.00108236
0.92475646 0.88934384 0.00105179
0.92604254 0.88903522 0.00102763
0.92731385 0.88871629 0.00100899
0.92858516 0.88838729 0.00099474
0.92985646 0.88804866 0.00098383
0.93114255 0.88770011 0.00097580
0.93241385 0.88734130 0.00097034
0.93368516 0.88697416 0.00096623
0.93495647 0.88660543 0.00095969
0.93624255 0.88624636 0.00094539
0.93751386 0.88590967 0.00091909
0.93878516 0.88560597 0.00087879
0.94005647 0.88533751 0.00082701
0.94134256 0.88509427 0.00077088
0.94261386 0.88486163 0.00071741
0.94388517 0.88462961 0.00066969
0.94515647 0.88439227 0.00062837
0.94644256 0.88414452 0.00059375
0.94771387 0.88388143 0.00056589
0.94898517 0.88359923 0.00054426
0.95025648 0.88329478 0.00052834
0.95154257 0.88296500 0.00051834
0.95281387 0.88260680 0.00051533
0.95408518 0.88222036 0.00052062
0.95535648 0.88181679 0.00053219
0.95664257 0.88141707 0.00054332
0.95791388 0.88104402 0.00054548
0.95918518 0.88070907 0.00053492
0.96045649 0.88040766 0.00051473
0.96174258 0.88012915 0.00048978
0.96301388 0.87986513 0.00046297
0.96428519 0.87960973 0.00043625
0.96555649 0.87935635 0.00041173
0.96682780 0.87909692 0.00039133
0.96811389 0.87882349 0.00037605
0.96938519 0.87853099 0.00036525
0.97065650 0.87821764 0.00035790
0.97192780 0.87788376 0.00035334
0.97321389 0.87753113 0.00035179
0.97448520 0.87716344 0.00035371
0.97575650 0.87678714 0.00035838
0.97702781 0.87640965 0.00036469
0.97829911 0.87603843 0.00037080
0.97958520 0.87567893 0.00037483
0.98085651 0.87533330 0.00037615
0.98212781 0.87500101 0.00037481
0.98339912 0.87467890 0.00037163
0.98468520 0.87436375 0.00036737
0.98595651 0.87405236 0.00036272
0.98722781 0.87374081 0.00035859
0.98849912 0.87342538 0.00035588
0.98977043 0.87310282 0.00035542
0.99105651 0.87277107 0.00035764
0.99232782 0.87242943 0.00036256
0.99359912 0.87207775 0.00037009
0.99487043 0.87171593 0.00038019
