# s/c    M_iso_mean    M_iso_std
0.99232782 1.15057087 0.00609263
0.99359912 1.15077623 0.00616299
0.99487043 1.15095806 0.00623316
0.99614174 1.15111260 0.00630247
0.99742782 1.15123526 0.00636939
0.99869913 1.15132223 0.00643246
0.99997043 1.15137333 0.00649181
1.00124174 1.15139110 0.00654858
1.00251305 1.15137998 0.00660452
1.00378435 1.15134495 0.00666133
1.00507044 1.15128948 0.00671985
1.00634174 1.15121521 0.00678006
1.00761305 1.15112261 0.00684158
1.00888436 1.15101187 0.00690410
1.01015566 1.15088329 0.00696748
1.01144175 1.15073737 0.00703176
1.01271305 1.15057485 0.00709715
1.01398436 1.15039665 0.00716395
1.01525567 1.15020404 0.00723260
1.01652697 1.14999853 0.00730371
1.01779828 1.14978188 0.00737797
1.01908436 1.14955541 0.00745589
1.02035567 1.14931943 0.00753751
1.02162698 1.14907223 0.00762187
1.02289828 1.14880875 0.00770624
1.02416959 1.14852219 0.00778741
1.02545567 1.14820626 0.00786248
1.02672698 1.14785786 0.00793017
1.02799829 1.14747808 0.00799125
1.02926959 1.14707029 0.00804731
1.03054090 1.14663868 0.00810036
1.03181220 1.14618711 0.00815209
1.03309829 1.14572011 0.00820437
1.03436960 1.14524294 0.00825953
1.03564090 1.14476071 0.00831980
1.03691221 1.14427616 0.00838641
1.03818351 1.14378930 0.00845949
1.03945482 1.14329860 0.00853883
1.04072612 1.14280111 0.00862342
1.04201221 1.14229429 0.00871278
1.04328352 1.14177556 0.00880669
1.04455482 1.14124192 0.00890445
1.04582613 1.14069046 0.00900541
1.04709743 1.14011800 0.00910865
1.04836874 1.13952208 0.00921354
1.04965483 1.13890112 0.00931985
1.05092613 1.13825548 0.00942803
1.05219744 1.13758829 0.00954020
1.05346874 1.13690402 0.00965891
1.05474005 1.13620810 0.00978696
1.05601135 1.13550696 0.00992778
1.05728266 1.13480793 0.01008501
1.05856875 1.13411956 0.01026296
1.05984005 1.13344834 0.01046462
1.06111136 1.13279663 0.01069151
1.06238266 1.13216127 0.01094244
1.06365397 1.13153344 0.01121341
1.06492527 1.13090646 0.01150217
1.06619658 1.13027600 0.01180661
1.06746788 1.12963678 0.01212404
1.06875397 1.12898304 0.01245173
1.07002528 1.12830819 0.01278624
1.07129658 1.12760615 0.01312381
1.07256789 1.12687147 0.01346087
1.07383919 1.12609982 0.01379464
1.07511050 1.12528749 0.01412354
1.07638181 1.12443249 0.01444767
1.07766789 1.12353971 0.01476954
1.07893920 1.12262142 0.01509500
1.08021050 1.12169526 0.01543102
1.08148181 1.12077582 0.01578245
1.08275312 1.11986483 0.01614995
1.08402442 1.11895487 0.01653063
1.08529573 1.11803800 0.01692132
1.08656703 1.11710795 0.01731951
1.08783834 1.11615886 0.01772244
1.08912443 1.11518533 0.01812767
1.09039573 1.11418211 0.01853289
1.09166704 1.11314419 0.01893569
1.09293834 1.11206739 0.01933398
1.09420965 1.11094810 0.01972576
1.09548095 1.10978308 0.02010939
1.09675226 1.10856934 0.02048318
1.09802356 1.10730459 0.02084608
1.09930965 1.10598708 0.02119724
1.10058096 1.10461641 0.02153559
1.10185226 1.10319391 0.02186159
1.10312357 1.10172117 0.02217539
1.10439487 1.10020042 0.02247719
1.10566618 1.09863459 0.02276789
1.10693748 1.09702691 0.02304837
1.10820879 1.09538130 0.02331999
1.10948010 1.09370262 0.02358434
1.11075140 1.09199675 0.02384337
1.11203749 1.09027052 0.02409931
1.11330879 1.08853140 0.02435459
1.11458010 1.08678730 0.02461176
1.11585141 1.08504601 0.02487327
1.11712271 1.08331510 0.02514148
1.11839402 1.08159974 0.02541799
1.11966532 1.07990202 0.02570449
1.12093663 1.07821712 0.02600301
1.12220793 1.07652939 0.02631533
1.12347924 1.07482071 0.02664582
1.12475054 1.07307761 0.02699922
1.12603663 1.07129745 0.02737780
1.12730794 1.06948738 0.02778234
1.12857924 1.06765810 0.02821336
1.12985055 1.06582050 0.02867104
1.13112185 1.06398570 0.02915537
1.13239316 1.06216677 0.02966521
1.13366446 1.06037548 0.03019844
1.13493577 1.05862183 0.03075223
1.13620707 1.05691523 0.03132269
1.13747838 1.05526064 0.03190117
1.13874969 1.05365567 0.03248205
1.14002099 1.05208618 0.03306817
1.14130708 1.05053563 0.03367239
1.14257838 1.04899582 0.03430399
1.14384969 1.04745730 0.03496547
1.14512100 1.04591011 0.03566095
1.14639230 1.04435753 0.03639579
1.14766361 1.04281599 0.03716463
1.14893491 1.04129452 0.03796218
1.15020622 1.03978474 0.03878135
1.15147752 1.03827006 0.03961222
1.15274883 1.03674065 0.04045504
1.15402013 1.03518398 0.04130419
1.15529144 1.03371753 0.04211019
1.15656274 1.03223251 0.04291142
1.15783405 1.03076401 0.04370709
1.15912014 1.02931221 0.04449504
1.16039144 1.02787726 0.04527311
1.16166275 1.02645927 0.04603919
1.16293405 1.02505830 0.04679116
1.16420536 1.02367435 0.04752696
1.16547667 1.02230740 0.04824454
1.16674797 1.02095737 0.04894189
1.16801928 1.01962413 0.04961703
1.16929058 1.01830752 0.05026802
1.17056189 1.01700734 0.05089297
1.17183319 1.01572332 0.05149001
1.17310450 1.01445519 0.05205734
1.17437580 1.01320259 0.05259318
1.17564711 1.01196516 0.05309581
1.17691841 1.01074248 0.05356356
1.17818972 1.00953410 0.05399482
1.17946103 1.00833952 0.05438800
1.18074711 1.00715821 0.05474161
1.18201842 1.00598961 0.05505419
1.18328972 1.00483313 0.05532434
1.18456103 1.00368812 0.05555073
1.18583234 1.00255393 0.05573210
1.18710364 1.00142986 0.05586723
1.18837495 1.00031519 0.05595500
1.18964625 0.99920916 0.05599435
1.19091756 0.99811101 0.05598427
1.19218886 0.99701992 0.05592387
1.19346017 0.99593509 0.05581231
1.19473147 0.99485566 0.05564882
1.19600278 0.99378078 0.05543275
1.19727408 0.99270958 0.05516350
1.19854539 0.99164115 0.05484058
1.19981670 0.99057460 0.05446358
1.20108800 0.98950901 0.05403221
1.20235931 0.98844347 0.05354623
1.20363061 0.98737704 0.05300556
1.20490192 0.98630881 0.05241017
1.20617322 0.98523783 0.05176017
1.20744453 0.98416319 0.05105576
1.20873062 0.98308396 0.05029727
1.21000192 0.98199924 0.04948515
1.21127323 0.98090811 0.04861994
1.21254453 0.97980968 0.04770233
1.21381584 0.97870309 0.04673312
1.21508714 0.97758748 0.04571327
1.21635845 0.97646201 0.04464383
1.21762975 0.97532588 0.04352603
1.21890106 0.97417830 0.04236121
1.22017237 0.97301855 0.04115086
1.22144367 0.97184589 0.03989665
1.22271498 0.97065967 0.03860036
1.22398628 0.96945924 0.03726396
1.22525759 0.96824403 0.03588957
1.22652889 0.96701351 0.03447947
1.22780020 0.96576718 0.03303614
1.22907150 0.96450462 0.03156220
1.23034281 0.96322547 0.03006049
1.23161411 0.96192943 0.02853402
1.23288542 0.96061627 0.02698602
1.23415673 0.95928583 0.02541989
1.23542803 0.95793803 0.02383930
1.23669934 0.95657287 0.02224812
1.23797064 0.95519043 0.02065048
1.23924195 0.95379089 0.01905080
1.24051325 0.95237452 0.01745380
1.24178456 0.95094168 0.01586458
1.24305586 0.94949285 0.01428866
1.24432717 0.94802860 0.01273214
1.24559847 0.94654963 0.01120192
1.24686978 0.94505674 0.00970604
1.24814109 0.94355087 0.00825438
1.24941239 0.94203307 0.00686015
1.25068370 0.94050452 0.00554289
1.25195500 0.93896657 0.00433581
1.25322631 0.93742068 0.00330315
1.25449761 0.93586846 0.00257465
1.25576892 0.93431168 0.00234015
1.25704022 0.93275227 0.00263346
1.25831153 0.93119233 0.00323319
1.25958283 0.92963410 0.00393138
1.26085414 0.92808004 0.00462094
1.26212545 0.92653274 0.00524953
1.26339675 0.92499502 0.00578766
1.26466806 0.92346986 0.00621558
1.26593936 0.92196045 0.00651793
1.26721067 0.92047019 0.00668144
1.26848197 0.91900268 0.00669384
1.26975328 0.91756173 0.00654331
1.27102458 0.91615140 0.00621819
1.27229589 0.91477593 0.00570681
1.27356719 0.91343985 0.00499746
1.27483850 0.91214788 0.00407843
1.27610981 0.91090502 0.00293858
1.27738111 0.90971652 0.00157148
1.27865242 0.90858786 0.00029506
1.27992372 0.90752482 0.00199153
1.28119503 0.90653345 0.00414565
-0.96316762 0.90948240 0.00250362
-0.96189631 0.91283213 0.00277529
-0.96062353 0.91424814 0.00282584
-0.95934927 0.91537883 0.00299154
-0.95807353 0.91658371 0.00325264
-0.95679779 0.91847806 0.00360396
-0.95551909 0.92212391 0.00459669
-0.95423744 0.92950845 0.00841255
-0.95295431 0.94941546 0.01782997
-0.95167118 0.97555556 0.02533393
-0.95038804 0.97560274 0.02433892
-0.94910048 0.94729432 0.02049584
-0.94781143 0.91956143 0.01770679
-0.94651943 0.90178783 0.01577840
-0.94522743 0.88942485 0.01448287
-0.94393247 0.87993270 0.01339765
-0.94263604 0.87139060 0.01253761
-0.94133960 0.86329832 0.01177821
-0.94004021 0.85546379 0.01110177
-0.93873934 0.84803984 0.01051410
-0.93743699 0.84109782 0.01000340
-0.93613316 0.83461340 0.00954896
-0.93482786 0.82851208 0.00914622
-0.93351959 0.82274648 0.00878190
-0.93221133 0.81726961 0.00844620
-0.93090011 0.81205172 0.00814331
-0.92958890 0.80705366 0.00786074
-0.92827472 0.80224923 0.00759899
-0.92695907 0.79761876 0.00736136
-0.92564341 0.79314587 0.00713614
-0.92432480 0.78880462 0.00692295
-0.92300472 0.78459477 0.00672611
-0.92168315 0.78049687 0.00653770
-0.92036010 0.77650436 0.00635739
-0.91903410 0.77261706 0.00618512
-0.91770810 0.76882526 0.00602087
-0.91638062 0.76514809 0.00586460
-0.91505167 0.76157908 0.00571599
-0.91371975 0.75809570 0.00557533
-0.91238784 0.75468826 0.00544261
-0.91105297 0.75131174 0.00531404
-0.90971810 0.74798213 0.00519341
-0.90838027 0.74468972 0.00507284
-0.90704096 0.74143123 0.00496045
-0.90570166 0.73821304 0.00485214
-0.90435940 0.73502866 0.00474767
-0.90301565 0.73187160 0.00464323
-0.90167044 0.72875147 0.00454669
-0.90032374 0.72565534 0.00445038
-0.89897556 0.72258639 0.00435770
-0.89762591 0.71953810 0.00427335
-0.89627478 0.71651690 0.00418472
-0.89492217 0.71351952 0.00410420
-0.89356808 0.71053944 0.00402367
-0.89221251 0.70757985 0.00394718
-0.89085547 0.70464072 0.00387048
-0.88949695 0.70171552 0.00379395
-0.88813547 0.69881068 0.00372514
-0.88677399 0.69591645 0.00365244
-0.88541103 0.69304251 0.00358376
-0.88404659 0.69017581 0.00352302
-0.88267920 0.68732609 0.00345428
-0.88131181 0.68449003 0.00338940
-0.87994294 0.68166107 0.00333247
-0.87857259 0.67884570 0.00326768
-0.87719928 0.67604386 0.00321476
-0.87582598 0.67324900 0.00315379
-0.87445120 0.67046103 0.00310080
-0.87307345 0.66768649 0.00304369
-0.87169571 0.66491548 0.00299471
-0.87031650 0.66215780 0.00294159
-0.86893580 0.65940686 0.00288842
-0.86755215 0.65666257 0.00284327
-0.86616849 0.65391832 0.00279411
-0.86478336 0.65119053 0.00274489
-0.86339675 0.64846267 0.00269550
-0.86200866 0.64573796 0.00265429
-0.86061762 0.64302630 0.00260890
-0.85922657 0.64031438 0.00256759
-0.85783405 0.63760547 0.00252211
-0.85644005 0.63490281 0.00248473
-0.85504457 0.63220305 0.00243923
-0.85364761 0.62950610 0.00240168
-0.85224918 0.62681528 0.00236010
-0.85084926 0.62412381 0.00232260
-0.84944787 0.62143499 0.00228912
-0.84804648 0.61874876 0.00225145
-0.84664213 0.61606169 0.00221788
-0.84523630 0.61337709 0.00218010
-0.84382899 0.61069150 0.00214643
-0.84242169 0.60800823 0.00211683
-0.84101143 0.60532384 0.00208306
-0.83960116 0.60263145 0.00205340
-0.83818795 0.59994117 0.00202370
-0.83677473 0.59724268 0.00199813
-0.83536003 0.59454614 0.00196834
-0.83394238 0.59184462 0.00193851
-0.83252472 0.58913459 0.00191703
-0.83110559 0.58642281 0.00189130
-0.82968498 0.58370573 0.00186977
-0.82826289 0.58098327 0.00184397
-0.82684081 0.57826219 0.00182236
-0.82541576 0.57553898 0.00180494
-0.82398924 0.57281701 0.00178327
-0.82256272 0.57009969 0.00176154
-0.82113324 0.56739045 0.00174403
-0.81970376 0.56468227 0.00172221
-0.81827280 0.56198558 0.00170891
-0.81684036 0.55930390 0.00168700
-0.81540645 0.55664075 0.00166499
-0.81397106 0.55399266 0.00164729
-0.81253418 0.55137377 0.00162948
-0.81109584 0.54877714 0.00160723
-0.80965749 0.54620640 0.00158935
-0.80821618 0.54366878 0.00156252
-0.80677488 0.54116085 0.00154447
-0.80533209 0.53868635 0.00151740
-0.80388783 0.53624186 0.00149462
-0.80244209 0.53382395 0.00147174
-0.80099487 0.53143274 0.00144875
-0.79954765 0.52907196 0.00142554
-0.79809748 0.52673455 0.00140233
-0.79664730 0.52440976 0.00138340
-0.79519565 0.52210490 0.00135544
-0.79374252 0.51981275 0.00133635
-0.79228791 0.51752245 0.00131271
-0.79083182 0.51524490 0.00129346
-0.78937573 0.51295818 0.00127419
-0.78791669 0.51068052 0.00125487
-0.78645764 0.50839354 0.00123548
-0.78499712 0.50610451 0.00121611
-0.78353512 0.50380223 0.00120121
-0.78207164 0.50148658 0.00119078
-0.78060816 0.49915366 0.00118036
-0.77914320 0.49679956 0.00116545
-0.77767528 0.49443153 0.00115503
-0.77620885 0.49204564 0.00114460
-0.77473946 0.48963417 0.00113870
-0.77326859 0.48721946 0.00112807
-0.77179771 0.48478628 0.00112671
-0.77032537 0.48235340 0.00112082
-0.76885154 0.47991315 0.00111003
-0.76737623 0.47747683 0.00110410
-0.76590093 0.47504824 0.00110278
-0.76442266 0.47262743 0.00109672
-0.76294440 0.47022209 0.00109064
-0.76146466 0.46783618 0.00107980
-0.75998492 0.46547370 0.00107370
-0.75850222 0.46313483 0.00106280
-0.75701953 0.46082753 0.00105662
-0.75553535 0.45855205 0.00104564
-0.75405118 0.45632043 0.00103452
-0.75256405 0.45412514 0.00102807
-0.75107691 0.45196649 0.00101199
-0.74958830 0.44985269 0.00099566
-0.74809822 0.44777218 0.00098414
-0.74660813 0.44573320 0.00097251
-0.74511656 0.44372409 0.00095566
-0.74362352 0.44174908 0.00094368
-0.74212899 0.43980041 0.00092663
-0.74063447 0.43787422 0.00091447
-0.73913847 0.43595856 0.00089733
-0.73764099 0.43406159 0.00088497
-0.73614351 0.43216716 0.00087261
-0.73464307 0.43027936 0.00086020
-0.73314412 0.42838590 0.00085285
-0.73164220 0.42648674 0.00084039
-0.73014029 0.42456940 0.00083801
-0.72863542 0.42263783 0.00083052
-0.72713202 0.42068356 0.00082818
-0.72562567 0.41869385 0.00082574
-0.72411933 0.41667251 0.00082335
-0.72261150 0.41464849 0.00081581
-0.72110367 0.41264275 0.00080824
-0.71959436 0.41067653 0.00079546
-0.71808358 0.40875017 0.00078775
-0.71657132 0.40685132 0.00077997
-0.71505906 0.40497597 0.00077211
-0.71354532 0.40312430 0.00076416
-0.71203158 0.40129224 0.00076142
-0.71051488 0.39947137 0.00074811
-0.70899966 0.39767037 0.00074000
-0.70748148 0.39587211 0.00073182
-0.70596331 0.39408961 0.00072358
-0.70444366 0.39232300 0.00072063
-0.70292400 0.39055932 0.00070694
-0.70140287 0.38880293 0.00069857
-0.69988026 0.38705388 0.00069548
-0.69835765 0.38532107 0.00068697
-0.69683356 0.38358690 0.00067849
-0.69530800 0.38186022 0.00067528
-0.69378243 0.38014556 0.00066120
-0.69225538 0.37843404 0.00065792
-0.69072834 0.37672569 0.00064915
-0.68919982 0.37502952 0.00065146
-0.68766982 0.37333660 0.00064262
-0.68613981 0.37164238 0.00063922
-0.68460833 0.36996507 0.00063026
-0.68307685 0.36828196 0.00062126
-0.68154390 0.36661588 0.00061787
-0.68001094 0.36494399 0.00061448
-0.67847650 0.36328930 0.00061089
-0.67694059 0.36163342 0.00060745
-0.67540467 0.35998099 0.00060383
-0.67386728 0.35834134 0.00060033
-0.67232841 0.35670054 0.00059101
-0.67078954 0.35507266 0.00058727
-0.66925067 0.35345309 0.00058352
-0.66771032 0.35183245 0.00057990
-0.66616849 0.35022019 0.00057627
-0.66462666 0.34862116 0.00057228
-0.66308484 0.34702591 0.00056855
-0.66154005 0.34543926 0.00056480
-0.65999675 0.34386129 0.00056672
-0.65845049 0.34229692 0.00055693
-0.65690570 0.34073656 0.00055306
-0.65535796 0.33919485 0.00054904
-0.65381022 0.33766221 0.00054500
-0.65226248 0.33613870 0.00054095
-0.65071326 0.33463428 0.00053084
-0.64916404 0.33314912 0.00052670
-0.64761335 0.33168341 0.00052248
-0.64606265 0.33024235 0.00051219
-0.64451047 0.32882614 0.00050781
-0.64295830 0.32742504 0.00050347
-0.64140464 0.32601905 0.00049914
-0.63985099 0.32462327 0.00049480
-0.63829586 0.32321244 0.00049656
-0.63674073 0.32179149 0.00049225
-0.63518412 0.32037560 0.00048766
-0.63362751 0.31895969 0.00048329
-0.63207090 0.31753346 0.00047866
-0.63051133 0.31611741 0.00048071
-0.62895324 0.31470649 0.00047575
-0.62739368 0.31329551 0.00047776
-0.62583411 0.31189492 0.00047301
-0.62427306 0.31049956 0.00047478
-0.62271202 0.30910950 0.00047025
-0.62114950 0.30773004 0.00047176
-0.61958697 0.30635601 0.00046696
-0.61802445 0.30499808 0.00046227
-0.61646045 0.30364040 0.00046400
-0.61489497 0.30228834 0.00045929
-0.61333097 0.30095268 0.00045417
-0.61176401 0.29962821 0.00045586
-0.61019853 0.29830962 0.00045098
-0.60863157 0.29700784 0.00045264
-0.60706461 0.29570668 0.00044759
-0.60549618 0.29442257 0.00044259
-0.60392774 0.29315017 0.00044414
-0.60235783 0.29188963 0.00043904
-0.60078939 0.29062997 0.00044065
-0.59921800 0.28938788 0.00043544
-0.59764808 0.28815237 0.00043703
-0.59607669 0.28694032 0.00043177
-0.59450530 0.28572949 0.00043334
-0.59293243 0.28452554 0.00042109
-0.59135956 0.28333982 0.00042260
-0.58978669 0.28216119 0.00041715
-0.58821234 0.28098400 0.00041865
-0.58663799 0.27983116 0.00041316
-0.58506364 0.27867994 0.00041463
-0.58348781 0.27754189 0.00040199
-0.58191198 0.27639979 0.00040343
-0.58033616 0.27527679 0.00039772
-0.57875885 0.27416144 0.00039912
-0.57718302 0.27305384 0.00039340
-0.57560424 0.27195404 0.00038758
-0.57402693 0.27085625 0.00038177
-0.57244815 0.26976637 0.00038330
-0.57086937 0.26869042 0.00037727
-0.56929058 0.26760474 0.00037860
-0.56771032 0.26653310 0.00037993
-0.56613006 0.26546966 0.00037406
-0.56454980 0.26439647 0.00036791
-0.56296805 0.26333150 0.00036921
-0.56138779 0.26226879 0.00037083
-0.55980605 0.26120229 0.00036455
-0.55822283 0.26014413 0.00036586
-0.55664109 0.25908216 0.00036718
-0.55505787 0.25801021 0.00037621
-0.55347466 0.25693433 0.00037030
-0.55189144 0.25585445 0.00037126
-0.55030822 0.25476431 0.00038013
-0.54872352 0.25367005 0.00037387
-0.54713882 0.25256533 0.00037532
-0.54555413 0.25146886 0.00037676
-0.54396943 0.25039965 0.00037054
-0.54238325 0.24935799 0.00037192
-0.54079708 0.24834419 0.00036542
-0.53921090 0.24735217 0.00036672
-0.53762473 0.24637577 0.00036802
-0.53603855 0.24540233 0.00036155
-0.53445090 0.24445761 0.00036279
-0.53286472 0.24352254 0.00035605
-0.53127707 0.24259073 0.00035727
-0.52968942 0.24166221 0.00035062
-0.52810029 0.24075658 0.00035971
-0.52651263 0.23984135 0.00035301
-0.52492498 0.23894925 0.00034606
-0.52333585 0.23804754 0.00035539
-0.52174671 0.23715602 0.00034040
-0.52015758 0.23627471 0.00034958
-0.51856845 0.23539045 0.00034258
-0.51697932 0.23452322 0.00034384
-0.51538871 0.23365310 0.00033669
-0.51379958 0.23278676 0.00033782
-0.51220897 0.23191750 0.00033897
-0.51061836 0.23105884 0.00033179
-0.50902775 0.23020406 0.00033290
-0.50743714 0.22934640 0.00033403
-0.50584653 0.22849951 0.00033528
-0.50425592 0.22765663 0.00033640
-0.50266383 0.22681090 0.00033754
-0.50107322 0.22597613 0.00033011
-0.49948261 0.22514547 0.00033122
-0.49789052 0.22431202 0.00033234
-0.49629843 0.22348273 0.00032502
-0.49470782 0.22265760 0.00033459
-0.49311573 0.22184376 0.00032721
-0.49152364 0.22103422 0.00033683
-0.48993156 0.22022197 0.00033825
-0.48833947 0.21942828 0.00033050
-0.48674738 0.21863194 0.00033204
-0.48515529 0.21784009 0.00033314
-0.48356320 0.21705995 0.00032521
-0.48196964 0.21628441 0.00032628
-0.48037755 0.21552075 0.00032796
-0.47878546 0.21476183 0.00032902
-0.47719337 0.21401499 0.00032084
-0.47559980 0.21327302 0.00032187
-0.47400772 0.21255791 0.00031431
-0.47241563 0.21184792 0.00030594
-0.47082206 0.21115041 0.00031623
-0.46922997 0.21048031 0.00030777
-0.46763788 0.20982302 0.00030003
-0.46604432 0.20917865 0.00030088
-0.46445223 0.20853245 0.00030174
-0.46286014 0.20789186 0.00030187
-0.46126658 0.20723449 0.00029338
-0.45967449 0.20657517 0.00029480
-0.45808240 0.20591390 0.00030455
-0.45649031 0.20525068 0.00029600
-0.45489822 0.20459303 0.00029688
-0.45330613 0.20393342 0.00029777
-0.45171257 0.20327945 0.00028957
-0.45012048 0.20261588 0.00029045
-0.44852839 0.20196563 0.00028170
-0.44693778 0.20130572 0.00029220
-0.44534569 0.20065922 0.00029308
-0.44375360 0.20001853 0.00028486
-0.44216151 0.19937592 0.00028509
-0.44057090 0.19873915 0.00028656
-0.43897882 0.19810049 0.00027752
-0.43738821 0.19746773 0.00027835
-0.43579612 0.19684090 0.00028913
-0.43420551 0.19622011 0.00027999
-0.43261490 0.19560537 0.00028081
-0.43102429 0.19498882 0.00028164
-0.42943368 0.19437044 0.00028247
-0.42784307 0.19376616 0.00028417
-0.42625394 0.19316809 0.00028499
-0.42466333 0.19256829 0.00028582
-0.42307419 0.19198282 0.00027633
-0.42148358 0.19139567 0.00027828
-0.41989445 0.19080684 0.00026861
-0.41830532 0.19023248 0.00027987
-0.41671619 0.18966464 0.00027012
-0.41512853 0.18909518 0.00028028
-0.41353940 0.18852414 0.00027068
-0.41195175 0.18797604 0.00027239
-0.41036262 0.18741001 0.00027316
-0.40877496 0.18686708 0.00027390
-0.40718731 0.18632268 0.00027465
-0.40560114 0.18578507 0.00026602
-0.40401348 0.18524598 0.00026547
-0.40242731 0.18471375 0.00026747
-0.40084113 0.18418842 0.00026818
-0.39925496 0.18367844 0.00025799
-0.39766878 0.18315032 0.00025868
-0.39608261 0.18264601 0.00025936
-0.39449791 0.18214040 0.00026003
-0.39291321 0.18163346 0.00026072
-0.39132851 0.18113368 0.00025186
-0.38974382 0.18064959 0.00025249
-0.38816060 0.18015577 0.00024200
-0.38657738 0.17966920 0.00024261
-0.38499416 0.17918139 0.00024324
-0.38341094 0.17871809 0.00024383
-0.38182920 0.17823645 0.00023485
-0.38024598 0.17777083 0.00023543
-0.37866424 0.17730406 0.00023602
-0.37708398 0.17684481 0.00023502
-0.37550224 0.17639312 0.00023717
-0.37392198 0.17594035 0.00022629
-0.37234172 0.17549520 0.00022683
-0.37076145 0.17504898 0.00022738
-0.36918267 0.17460169 0.00022793
-0.36760388 0.17415331 0.00022849
-0.36602510 0.17372149 0.00021753
-0.36444780 0.17327979 0.00022957
-0.36286901 0.17284591 0.00021857
-0.36129171 0.17241098 0.00022087
-0.35971588 0.17196610 0.00021963
-0.35814005 0.17153800 0.00022015
-0.35656422 0.17110887 0.00022067
-0.35498840 0.17067873 0.00022120
-0.35341405 0.17025656 0.00021163
-0.35183970 0.16982437 0.00021215
-0.35026535 0.16940018 0.00020282
-0.34869248 0.16897497 0.00020129
-0.34711961 0.16856690 0.00020175
-0.34554674 0.16814879 0.00020425
-0.34397534 0.16773881 0.00020472
-0.34240395 0.16731875 0.00019305
-0.34083256 0.16691600 0.00019176
-0.33926264 0.16652151 0.00019393
-0.33769273 0.16610771 0.00019439
-0.33612429 0.16571141 0.00018266
-0.33455586 0.16532343 0.00018307
-0.33298742 0.16491604 0.00019572
-0.33142046 0.16453558 0.00018622
-0.32985350 0.16415428 0.00018431
-0.32828655 0.16376280 0.00018473
-0.32672107 0.16337978 0.00017493
-0.32515559 0.16299591 0.00017332
-0.32359159 0.16262056 0.00017571
-0.32202758 0.16224439 0.00016359
-0.32046358 0.16187682 0.00016394
-0.31890106 0.16150845 0.00016430
-0.31734002 0.16115824 0.00015218
-0.31577749 0.16078830 0.00015251
-0.31421793 0.16044609 0.00015282
-0.31265688 0.16009367 0.00014078
-0.31109731 0.15975004 0.00014106
-0.30953923 0.15940571 0.00014136
-0.30798114 0.15906067 0.00014165
-0.30642305 0.15873415 0.00012968
-0.30486644 0.15840697 0.00014156
-0.30330983 0.15806950 0.00013021
-0.30175470 0.15775068 0.00013046
-0.30019957 0.15741187 0.00013074
-0.29864591 0.15706264 0.00013101
-0.29709226 0.15670294 0.00013129
-0.29554008 0.15633270 0.00013160
-0.29398791 0.15596162 0.00011974
-0.29243721 0.15558969 0.00012082
-0.29088651 0.15520708 0.00012110
-0.28933730 0.15482357 0.00012139
-0.28778808 0.15443915 0.00012168
-0.28623886 0.15405381 0.00012197
-0.28469112 0.15365763 0.00012146
-0.28314485 0.15326047 0.00010981
-0.28159859 0.15286231 0.00012288
-0.28005381 0.15246316 0.00012237
-0.27850902 0.15206302 0.00011064
-0.27696572 0.15166185 0.00012382
-0.27542241 0.15124961 0.00011121
-0.27388059 0.15084636 0.00012446
-0.27234024 0.15043198 0.00011179
-0.27079989 0.15003678 0.00011207
-0.26925954 0.14962023 0.00011421
-0.26772067 0.14921277 0.00011267
-0.26618327 0.14879401 0.00011482
-0.26464588 0.14838437 0.00011327
-0.26310997 0.14796336 0.00011544
-0.26157405 0.14755151 0.00011389
-0.26003962 0.14712821 0.00011607
-0.25850518 0.14671410 0.00011451
-0.25697222 0.14627807 0.00011484
-0.25544074 0.14586166 0.00010321
-0.25390926 0.14543362 0.00011548
-0.25237926 0.14500437 0.00011770
-0.25084926 0.14457391 0.00010410
-0.24932074 0.14414220 0.00011648
-0.24779369 0.14369867 0.00011682
-0.24626665 0.14325381 0.00011717
-0.24474108 0.14280762 0.00011752
-0.24321552 0.14233873 0.00013072
-0.24169143 0.14187908 0.00011826
-0.24016882 0.14140722 0.00013155
-0.23864621 0.14093386 0.00011902
-0.23712508 0.14044814 0.00011941
-0.23560542 0.13999334 0.00011979
-0.23408577 0.13955887 0.00010658
-0.23256759 0.13916672 0.00010687
-0.23104942 0.13879539 0.00009408
-0.22953272 0.13843404 0.00009432
-0.22801750 0.13810476 0.00009453
-0.22650376 0.13777471 0.00009475
-0.22499002 0.13744390 0.00009497
-0.22347628 0.13711232 0.00009520
-0.22196550 0.13679106 0.00008150
-0.22045471 0.13646907 0.00008319
-0.21894541 0.13614632 0.00009585
-0.21743610 0.13583402 0.00008357
-0.21592827 0.13549863 0.00008377
-0.21442193 0.13516244 0.00008397
-0.21291705 0.13482544 0.00008417
-0.21141218 0.13449889 0.00008879
-0.20990879 0.13416027 0.00008900
-0.20840540 0.13382083 0.00008922
-0.20690496 0.13346919 0.00008500
-0.20540453 0.13311666 0.00007381
-0.20390557 0.13277463 0.00007399
-0.20240661 0.13242030 0.00009013
-0.20090913 0.13205358 0.00007438
-0.19941313 0.13168587 0.00008138
-0.19791861 0.13132870 0.00007478
-0.19642408 0.13094745 0.00007499
-0.19493104 0.13056511 0.00007520
-0.19343947 0.13018169 0.00007542
-0.19194791 0.12979717 0.00007564
-0.19045930 0.12941155 0.00007585
-0.18897069 0.12902480 0.00007607
-0.18748355 0.12862517 0.00006660
-0.18599642 0.12823612 0.00006680
-0.18451077 0.12784593 0.00006700
-0.18302659 0.12745457 0.00006720
