# s/c   cf_mean    cf_std
0.74600500 0.06558863 0.03551366
0.74729108 0.06551646 0.03549134
0.74856239 0.06545383 0.03547207
0.74984848 0.06540591 0.03545767
0.75111978 0.06537359 0.03544813
0.75240587 0.06535556 0.03544249
0.75367718 0.06534909 0.03543954
0.75496327 0.06535151 0.03543837
0.75623457 0.06536032 0.03543806
0.75752066 0.06537310 0.03543792
0.75879196 0.06538791 0.03543732
0.76007805 0.06540328 0.03543583
0.76134936 0.06541881 0.03543328
0.76263545 0.06543530 0.03542990
0.76390675 0.06545492 0.03542619
0.76517806 0.06548147 0.03542312
0.76646414 0.06552097 0.03542251
0.76773545 0.06557986 0.03542607
0.76902154 0.06566018 0.03543402
0.77029284 0.06574983 0.03544089
0.77157893 0.06582594 0.03543992
0.77285024 0.06587387 0.03542951
0.77413633 0.06589060 0.03541194
0.77540763 0.06587662 0.03538978
0.77669372 0.06583312 0.03536448
0.77796502 0.06576024 0.03533670
0.77923633 0.06566284 0.03530827
0.78052242 0.06554864 0.03528258
0.78179372 0.06542872 0.03526233
0.78307981 0.06531321 0.03524932
0.78435112 0.06521277 0.03524497
0.78563720 0.06513138 0.03524763
0.78690851 0.06506223 0.03525300
0.78817982 0.06500244 0.03525903
0.78946590 0.06495060 0.03526469
0.79073721 0.06490627 0.03526921
0.79202330 0.06486806 0.03527192
0.79329460 0.06483364 0.03527206
0.79458069 0.06479875 0.03526883
0.79585200 0.06475698 0.03526087
0.79712330 0.06470415 0.03524916
0.79840939 0.06463717 0.03523501
0.79968070 0.06455267 0.03521876
0.80096678 0.06445014 0.03520135
0.80223809 0.06433135 0.03518319
0.80350939 0.06420567 0.03516815
0.80479548 0.06408540 0.03516094
0.80606679 0.06398143 0.03516513
0.80735288 0.06389461 0.03517941
0.80862418 0.06381715 0.03519777
0.80989549 0.06374575 0.03521728
0.81118157 0.06368112 0.03523668
0.81245288 0.06362813 0.03525652
0.81373897 0.06359022 0.03527793
0.81501027 0.06355976 0.03529742
0.81628158 0.06352312 0.03531102
0.81756767 0.06347358 0.03531793
0.81883897 0.06340989 0.03531882
0.82012506 0.06332882 0.03531265
0.82139637 0.06322556 0.03529741
0.82266767 0.06309189 0.03526864
0.82395376 0.06293121 0.03522830
0.82522507 0.06277059 0.03519156
0.82651115 0.06263830 0.03517279
0.82778246 0.06253845 0.03517212
0.82905376 0.06246145 0.03518356
0.83033985 0.06239831 0.03520275
0.83161116 0.06234049 0.03522553
0.83288246 0.06228289 0.03525003
