# y/t    Temp_mean   Temp_std
0.92462312 0.79833417 0.00144655
0.92964824 0.79857541 0.00148541
0.93467337 0.79880803 0.00150489
0.93969849 0.79907856 0.00152720
0.94472362 0.79930452 0.00152346
0.94974874 0.79951896 0.00151765
0.95477387 0.79973726 0.00150705
0.95979899 0.79996954 0.00149264
0.96482412 0.80020819 0.00147868
0.96984925 0.80050878 0.00147115
0.97487437 0.80082819 0.00146579
0.97989950 0.80114941 0.00146155
0.98492462 0.80151402 0.00146385
0.98994975 0.80187898 0.00146619
0.99497487 0.80167033 0.00147044
1.00000000 0.79858889 0.00148524
