# s/c   P_w_mean    P_w_std
0.08704008 0.96231512 0.00004227
0.08834095 0.96144407 0.00004330
0.08964182 0.96055604 0.00004445
0.09094269 0.95965072 0.00004570
0.09224356 0.95872786 0.00004706
0.09352965 0.95778719 0.00004853
0.09483052 0.95682848 0.00005009
0.09613139 0.95585150 0.00005175
0.09743226 0.95485602 0.00005351
0.09871835 0.95384184 0.00005535
0.10001922 0.95280879 0.00005727
0.10132009 0.95175668 0.00005928
0.10260618 0.95068536 0.00006138
0.10390705 0.94959469 0.00006355
0.10520792 0.94848454 0.00006579
0.10650879 0.94735480 0.00006811
0.10779488 0.94620537 0.00007051
0.10909575 0.94503617 0.00007297
0.11039662 0.94384714 0.00007551
0.11169749 0.94263822 0.00007812
0.11298358 0.94140939 0.00008080
0.11428445 0.94016061 0.00008355
0.11558532 0.93889190 0.00008636
0.11687141 0.93760325 0.00008924
0.11817228 0.93629470 0.00009219
0.11947315 0.93496628 0.00009520
0.12075924 0.93361807 0.00009827
0.12206011 0.93225011 0.00010140
0.12336098 0.93086251 0.00010460
0.12466185 0.92945536 0.00010785
0.12594794 0.92802877 0.00011115
0.12724881 0.92658287 0.00011451
0.12854968 0.92511781 0.00011792
0.12983577 0.92360266 0.00012137
0.13113664 0.92202175 0.00012863
0.13243751 0.92043226 0.00013440
0.13372359 0.91883237 0.00013904
0.13502447 0.91721803 0.00014282
0.13632534 0.91559134 0.00014614
0.13761142 0.91395428 0.00014881
0.13891229 0.91230504 0.00015116
0.14019838 0.91062961 0.00015412
0.14149925 0.90890575 0.00015890
0.14280012 0.90712324 0.00016510
0.14408621 0.90530315 0.00017305
0.14538708 0.90348917 0.00018365
0.14668795 0.90170841 0.00019251
0.14797404 0.89996296 0.00019715
0.14927491 0.89824101 0.00019905
0.15056100 0.89651885 0.00019918
0.15186187 0.89478086 0.00019862
0.15316274 0.89303584 0.00019838
0.15444883 0.89130077 0.00019872
0.15574970 0.88957355 0.00019829
0.15703579 0.88783674 0.00019664
0.15833666 0.88609454 0.00019422
0.15963753 0.88436462 0.00019099
0.16092362 0.88265252 0.00018725
0.16222449 0.88091650 0.00018246
0.16351058 0.87909412 0.00017849
0.16481145 0.87718978 0.00017889
0.16611232 0.87524636 0.00018694
0.16739841 0.87330056 0.00020113
0.16869928 0.87137405 0.00021352
0.16998537 0.86946951 0.00022181
0.17128624 0.86758473 0.00022714
0.17257232 0.86571627 0.00022984
0.17387319 0.86385991 0.00023074
0.17517407 0.86201127 0.00023023
0.17646015 0.86016556 0.00022858
0.17776102 0.85831844 0.00022594
0.17904711 0.85646707 0.00022254
0.18034798 0.85460810 0.00021848
0.18163407 0.85273838 0.00021402
0.18293494 0.85085052 0.00020978
0.18422103 0.84893055 0.00020663
0.18552190 0.84697038 0.00020436
0.18680799 0.84497719 0.00020320
0.18810886 0.84297943 0.00020325
0.18939495 0.84100511 0.00020100
0.19069582 0.83905392 0.00019551
0.19199669 0.83708026 0.00018895
0.19328278 0.83501703 0.00018221
0.19458365 0.83286421 0.00017861
0.19586974 0.83066182 0.00018331
0.19717061 0.82843292 0.00019475
0.19845669 0.82618869 0.00020596
0.19975757 0.82392024 0.00021537
0.20104365 0.82162722 0.00022335
0.20234452 0.81933088 0.00022743
0.20363061 0.81704901 0.00022554
0.20493148 0.81479322 0.00021870
0.20621757 0.81252932 0.00021161
0.20750366 0.81018711 0.00020638
0.20880453 0.80775022 0.00020399
0.21009062 0.80524585 0.00020707
0.21139149 0.80270871 0.00021621
0.21267758 0.80016040 0.00022631
0.21397845 0.79759300 0.00023440
0.21526454 0.79498974 0.00024150
0.21656541 0.79234084 0.00024882
0.21785149 0.78964270 0.00025743
0.21915236 0.78689927 0.00026764
0.22043845 0.78411946 0.00027924
0.22173932 0.78131420 0.00029093
0.22302541 0.77849209 0.00030185
0.22432628 0.77565618 0.00031190
0.22561237 0.77279611 0.00032193
0.22689846 0.76989208 0.00033328
0.22819933 0.76693840 0.00034691
0.22948542 0.76394493 0.00036399
0.23078629 0.76092689 0.00038417
0.23207238 0.75789733 0.00040535
0.23337325 0.75486471 0.00042555
0.23465933 0.75183693 0.00044293
0.23594542 0.74882369 0.00045719
0.23724629 0.74583390 0.00046911
0.23853238 0.74286823 0.00047928
0.23983325 0.73991846 0.00048819
0.24111934 0.73697163 0.00049641
0.24240543 0.73401711 0.00050484
0.24370630 0.73105328 0.00051406
0.24499239 0.72808905 0.00052413
0.24629326 0.72513718 0.00053504
0.24757935 0.72220845 0.00054611
0.24886543 0.71931099 0.00055590
0.25016630 0.71644618 0.00056395
0.25145239 0.71361037 0.00057036
0.25275326 0.71079977 0.00057585
0.25403935 0.70801203 0.00058151
0.25532544 0.70524789 0.00058782
0.25662631 0.70250935 0.00059442
0.25791240 0.69980148 0.00060095
0.25919849 0.69713447 0.00060717
0.26049936 0.69451698 0.00061188
0.26178545 0.69195259 0.00061393
0.26307153 0.68943607 0.00061349
0.26437240 0.68696009 0.00061216
0.26565849 0.68451053 0.00061102
0.26695936 0.68206249 0.00061078
0.26824545 0.67960644 0.00061124
0.26953154 0.67715003 0.00061361
0.27083241 0.67471851 0.00061910
0.27211850 0.67235450 0.00062371
0.27340459 0.67007851 0.00062539
0.27470546 0.66788240 0.00062459
0.27599154 0.66573633 0.00062143
0.27727763 0.66360806 0.00061862
0.27857850 0.66149513 0.00061681
0.27986459 0.65940838 0.00061580
0.28115068 0.65736249 0.00061694
0.28243677 0.65536872 0.00061632
0.28373764 0.65343483 0.00061118
0.28502373 0.65157784 0.00060736
0.28630981 0.64979084 0.00060726
0.28761068 0.64805218 0.00060556
0.28889677 0.64633440 0.00060158
0.29018286 0.64464206 0.00059815
0.29148373 0.64302534 0.00059377
0.29276982 0.64151078 0.00058671
0.29405591 0.64009639 0.00057606
0.29534200 0.63876069 0.00056191
0.29664287 0.63747289 0.00054638
0.29792895 0.63621504 0.00053104
0.29921504 0.63499325 0.00051722
0.30051591 0.63382957 0.00050510
0.30180200 0.63274997 0.00049227
0.30308809 0.63176609 0.00047695
0.30437418 0.63086994 0.00045938
0.30567505 0.63003901 0.00044029
0.30696114 0.62924138 0.00042177
0.30824722 0.62845618 0.00040633
0.30953331 0.62768056 0.00039544
0.31083418 0.62692812 0.00038842
0.31212027 0.62622562 0.00038345
0.31340636 0.62559547 0.00037743
0.31469245 0.62504172 0.00036556
0.31599332 0.62455652 0.00034526
0.31727941 0.62413781 0.00031752
0.31856549 0.62378927 0.00028409
0.31985158 0.62350031 0.00024828
0.32115245 0.62324658 0.00021393
0.32243854 0.62299990 0.00018648
0.32372463 0.62273242 0.00017420
0.32501072 0.62243253 0.00018061
0.32629681 0.62210537 0.00020227
0.32759768 0.62176313 0.00023245
0.32888376 0.62142298 0.00026235
0.33016985 0.62110240 0.00028564
0.33145594 0.62080944 0.00030116
0.33275681 0.62054420 0.00031112
0.33404290 0.62029872 0.00032027
0.33532899 0.62006024 0.00033371
0.33661508 0.61982303 0.00035347
0.33790116 0.61959170 0.00037697
0.33918725 0.61937251 0.00040028
0.34048812 0.61916313 0.00042212
0.34177421 0.61895540 0.00044239
0.34306030 0.61873781 0.00046195
0.34434639 0.61849689 0.00048213
0.34563247 0.61822224 0.00050463
0.34693335 0.61790966 0.00053187
0.34821943 0.61756843 0.00056288
0.34950552 0.61721998 0.00059591
0.35079161 0.61688295 0.00062918
0.35207770 0.61657042 0.00065848
0.35336379 0.61628835 0.00068256
0.35466466 0.61602996 0.00070319
0.35595074 0.61577474 0.00072311
0.35723683 0.61549720 0.00074555
0.35852292 0.61518197 0.00077176
0.35980901 0.61483220 0.00080064
0.36109510 0.61445992 0.00083082
0.36238118 0.61406909 0.00086227
0.36368206 0.61366351 0.00089397
0.36496814 0.61325523 0.00092419
0.36625423 0.61286070 0.00095077
0.36754032 0.61249007 0.00097388
0.36882641 0.61213816 0.00099586
0.37011250 0.61178419 0.00102024
0.37139858 0.61140188 0.00105229
0.37269945 0.61098858 0.00109096
0.37398554 0.61056268 0.00113188
0.37527163 0.61013828 0.00117292
0.37655772 0.60972244 0.00121158
0.37784381 0.60931653 0.00124568
0.37912989 0.60890906 0.00127450
0.38041598 0.60848587 0.00129888
0.38170207 0.60804756 0.00131989
0.38298816 0.60761011 0.00133815
0.38428903 0.60718771 0.00135578
0.38557512 0.60677812 0.00137615
0.38686121 0.60637207 0.00140109
0.38814729 0.60596154 0.00143077
0.38943338 0.60553805 0.00146439
0.39071947 0.60509385 0.00150113
0.39200556 0.60462620 0.00153986
0.39329165 0.60413837 0.00157907
0.39457773 0.60363365 0.00161797
0.39586382 0.60310957 0.00165662
0.39714991 0.60256169 0.00169469
0.39843600 0.60198840 0.00173243
0.39973687 0.60140465 0.00176894
0.40102296 0.60084506 0.00180131
0.40230905 0.60034432 0.00182680
0.40359513 0.59990566 0.00184759
0.40488122 0.59949384 0.00187355
0.40616731 0.59907531 0.00190821
0.40745340 0.59863678 0.00194765
0.40873949 0.59818307 0.00198739
0.41002557 0.59773683 0.00202322
0.41131166 0.59731761 0.00205359
0.41259775 0.59691948 0.00208113
0.41388384 0.59651701 0.00211097
0.41516993 0.59609330 0.00214346
0.41645601 0.59564392 0.00217839
0.41774210 0.59514209 0.00222000
0.41902819 0.59454908 0.00227040
0.42031428 0.59384185 0.00232925
0.42160037 0.59305386 0.00238959
0.42288645 0.59226637 0.00244076
0.42417254 0.59151593 0.00248010
0.42545863 0.59079621 0.00251326
0.42674472 0.59009302 0.00254744
0.42803081 0.58939421 0.00258317
0.42931690 0.58869420 0.00261939
0.43060298 0.58798286 0.00265818
0.43188907 0.58724829 0.00270140
0.43317516 0.58648397 0.00274987
0.43446125 0.58569104 0.00280223
0.43574734 0.58487279 0.00285712
0.43703342 0.58403212 0.00291360
0.43831951 0.58317233 0.00297056
0.43960560 0.58229634 0.00302710
0.44089169 0.58140670 0.00308297
0.44217778 0.58050810 0.00313829
0.44346386 0.57961170 0.00319204
0.44474995 0.57872637 0.00324343
0.44603604 0.57784767 0.00329394
0.44732213 0.57694783 0.00335093
0.44860822 0.57598526 0.00342201
0.44989430 0.57493489 0.00350794
0.45118039 0.57382588 0.00360056
0.45246648 0.57273853 0.00368275
0.45375257 0.57170851 0.00374891
0.45503866 0.57072764 0.00380566
0.45632474 0.56979592 0.00385636
0.45761083 0.56891609 0.00390073
0.45889692 0.56810510 0.00393380
0.46018301 0.56736319 0.00395751
0.46146910 0.56665292 0.00398387
0.46275519 0.56592874 0.00402213
0.46404127 0.56514256 0.00407756
0.46532736 0.56429428 0.00414509
0.46661345 0.56344632 0.00420989
0.46789954 0.56263362 0.00426661
0.46917084 0.56185062 0.00431924
0.47045693 0.56107130 0.00437787
0.47174302 0.56026847 0.00444857
0.47302911 0.55944138 0.00452750
0.47431520 0.55860639 0.00460871
0.47560128 0.55778285 0.00468613
0.47688737 0.55698691 0.00475667
0.47817346 0.55622293 0.00482113
0.47945955 0.55548428 0.00488259
0.48074564 0.55475673 0.00494507
0.48203172 0.55402333 0.00501185
0.48331781 0.55326931 0.00508544
0.48460390 0.55249446 0.00516518
0.48587521 0.55171782 0.00524552
0.48716129 0.55095660 0.00532242
0.48844738 0.55021861 0.00539473
0.48973347 0.54950387 0.00546328
0.49101956 0.54880638 0.00553077
0.49230565 0.54811909 0.00559980
0.49359173 0.54743562 0.00567154
0.49487782 0.54675065 0.00574653
0.49616391 0.54605977 0.00582527
0.49743522 0.54536166 0.00590719
0.49872130 0.54465825 0.00599143
0.50000739 0.54395434 0.00607664
0.50129348 0.54325711 0.00616100
0.50257957 0.54257436 0.00624333
0.50386566 0.54191235 0.00632236
0.50515174 0.54127524 0.00639745
0.50643783 0.54066169 0.00646986
0.50770914 0.54006295 0.00654223
0.50899523 0.53947077 0.00661661
0.51028131 0.53888213 0.00669338
0.51156740 0.53830154 0.00677056
0.51285349 0.53773998 0.00684484
0.51413958 0.53720597 0.00691471
0.51542567 0.53670327 0.00697984
0.51669697 0.53623028 0.00704097
0.51798306 0.53577769 0.00710108
0.51926915 0.53533021 0.00716414
0.52055524 0.53487037 0.00723284
0.52184132 0.53438927 0.00730725
0.52312741 0.53388739 0.00738599
0.52439872 0.53338192 0.00746406
0.52568480 0.53290902 0.00753352
0.52697089 0.53249256 0.00758826
0.52825698 0.53213715 0.00762893
0.52954307 0.53182934 0.00766327
0.53082916 0.53153239 0.00770040
0.53210046 0.53121634 0.00774638
0.53338655 0.53087135 0.00780082
0.53467264 0.53051512 0.00785616
0.53595873 0.53018286 0.00790466
0.53724481 0.52988945 0.00794288
0.53853090 0.52962783 0.00797280
0.53980221 0.52937220 0.00800391
0.54108830 0.52908789 0.00804395
0.54237438 0.52876252 0.00809204
0.54366047 0.52840904 0.00814291
0.54494656 0.52804906 0.00819091
0.54621787 0.52770190 0.00823118
0.54750395 0.52738089 0.00826122
0.54879004 0.52708247 0.00828483
0.55007613 0.52678421 0.00830809
0.55134744 0.52646784 0.00833459
0.55263352 0.52612338 0.00836534
0.55391961 0.52575405 0.00839765
0.55520570 0.52537928 0.00842649
0.55649179 0.52501774 0.00844826
0.55776309 0.52467394 0.00846314
0.55904918 0.52433722 0.00847486
0.56033527 0.52398693 0.00848950
0.56162136 0.52360895 0.00850941
0.56289266 0.52320231 0.00853350
0.56417875 0.52277538 0.00855957
0.56546484 0.52234563 0.00858323
0.56675093 0.52192673 0.00860198
0.56803702 0.52152771 0.00861507
0.56930832 0.52115640 0.00862121
0.57059441 0.52081582 0.00862072
0.57188050 0.52050082 0.00861712
0.57316659 0.52019826 0.00861412
0.57443789 0.51989307 0.00861462
0.57572398 0.51957067 0.00861986
0.57701007 0.51921755 0.00862993
0.57829616 0.51882640 0.00864391
0.57956746 0.51839771 0.00866088
0.58085355 0.51794330 0.00867912
0.58213964 0.51748884 0.00869271
0.58341094 0.51705617 0.00869829
0.58469703 0.51665567 0.00869431
0.58598312 0.51629040 0.00868134
0.58726921 0.51595419 0.00866370
0.58854051 0.51563387 0.00864450
0.58982660 0.51531943 0.00862607
0.59111269 0.51500605 0.00860911
0.59239878 0.51469790 0.00859108
0.59367008 0.51440789 0.00856841
0.59495617 0.51414364 0.00853957
0.59624226 0.51389846 0.00850743
0.59751356 0.51365564 0.00847717
0.59879965 0.51339952 0.00845173
0.60008574 0.51311816 0.00843223
0.60137183 0.51280492 0.00841834
0.60264313 0.51246118 0.00840872
0.60392922 0.51209808 0.00840023
0.60521531 0.51173603 0.00838749
0.60648661 0.51139668 0.00836669
0.60777270 0.51109807 0.00833361
0.60905879 0.51084462 0.00828805
0.61033010 0.51062129 0.00823699
0.61161618 0.51040704 0.00818623
0.61290227 0.51018376 0.00813858
0.61417358 0.50994082 0.00809482
0.61545967 0.50967740 0.00805374
0.61674575 0.50939757 0.00801421
0.61801706 0.50910429 0.00797599
0.61930315 0.50879946 0.00793881
0.62058924 0.50848568 0.00790233
0.62187532 0.50816318 0.00786663
0.62314663 0.50782870 0.00783198
0.62443272 0.50747440 0.00779977
0.62571880 0.50709479 0.00777012
0.62699011 0.50669161 0.00774178
0.62827620 0.50627769 0.00771190
0.62954750 0.50587775 0.00767425
0.63083359 0.50550782 0.00762652
0.63211968 0.50517209 0.00756977
0.63339099 0.50487211 0.00750501
0.63467707 0.50460361 0.00743516
0.63596316 0.50435489 0.00736389
0.63723447 0.50411309 0.00729446
0.63852056 0.50386397 0.00722941
0.63980664 0.50359082 0.00717097
0.64107795 0.50328032 0.00712051
0.64236404 0.50292670 0.00707749
0.64365012 0.50253236 0.00704009
0.64492143 0.50210216 0.00700680
0.64620752 0.50164106 0.00697632
0.64749361 0.50115332 0.00694803
0.64876491 0.50064317 0.00692144
0.65005100 0.50011577 0.00689574
0.65132231 0.49957662 0.00687012
0.65260839 0.49903209 0.00684356
0.65389448 0.49848879 0.00681489
0.65516579 0.49795336 0.00678283
0.65645188 0.49743258 0.00674621
0.65772318 0.49692917 0.00670546
0.65900927 0.49644267 0.00666189
0.66029536 0.49597169 0.00661691
0.66156666 0.49551704 0.00657106
0.66285275 0.49508427 0.00652294
0.66413884 0.49467717 0.00647106
0.66541014 0.49429328 0.00641610
0.66669623 0.49392066 0.00636260
0.66796754 0.49354341 0.00631533
0.66925363 0.49315050 0.00627652
0.67053971 0.49273551 0.00624691
0.67181102 0.49229607 0.00622554
0.67309711 0.49183456 0.00621144
0.67436841 0.49136149 0.00620169
0.67565450 0.49089678 0.00618985
0.67692581 0.49045803 0.00617247
0.67821189 0.49005169 0.00614919
0.67949798 0.48967988 0.00612024
0.68076929 0.48934510 0.00608609
0.68205538 0.48904938 0.00604621
0.68332668 0.48879224 0.00600092
0.68461277 0.48856316 0.00595407
0.68589886 0.48834016 0.00591309
0.68717016 0.48810431 0.00588328
0.68845625 0.48785069 0.00586442
0.68972756 0.48758500 0.00585369
0.69101364 0.48731567 0.00584773
0.69228495 0.48704715 0.00584506
0.69357104 0.48678244 0.00584507
0.69484234 0.48652412 0.00584671
0.69612843 0.48627027 0.00585077
0.69741452 0.48601689 0.00585853
0.69868582 0.48575841 0.00587119
0.69997191 0.48549187 0.00588933
0.70124322 0.48522125 0.00591106
0.70252931 0.48495546 0.00593335
0.70380061 0.48470236 0.00595395
0.70508670 0.48446078 0.00597403
0.70635801 0.48422799 0.00599451
0.70764409 0.48400534 0.00601409
0.70893018 0.48379539 0.00603131
0.71020149 0.48360136 0.00604477
0.71148758 0.48342632 0.00605323
0.71275888 0.48327167 0.00605625
0.71404497 0.48313169 0.00605705
0.71531627 0.48299587 0.00605968
0.71660236 0.48285208 0.00606801
0.71787367 0.48269484 0.00608275
0.71915976 0.48253008 0.00609974
0.72043106 0.48236539 0.00611565
0.72171715 0.48220587 0.00612884
0.72298845 0.48205382 0.00613898
0.72427454 0.48190845 0.00614700
0.72554585 0.48176880 0.00615349
0.72683194 0.48163592 0.00615836
0.72810324 0.48151467 0.00615946
0.72938933 0.48141125 0.00615383
0.73066064 0.48132814 0.00614050
0.73194672 0.48126277 0.00612092
0.73321803 0.48120798 0.00609846
0.73450412 0.48115669 0.00607578
0.73577542 0.48110535 0.00605371
0.73706151 0.48105346 0.00603168
0.73833282 0.48100196 0.00600860
0.73961890 0.48095199 0.00598361
0.74089021 0.48090464 0.00595604
0.74217630 0.48086108 0.00592535
0.74344760 0.48082318 0.00589072
0.74473369 0.48079250 0.00585165
0.74600500 0.48076970 0.00580811
0.74729108 0.48075429 0.00576054
0.74856239 0.48074397 0.00571011
0.74984848 0.48073539 0.00565824
0.75111978 0.48072501 0.00560619
0.75240587 0.48070988 0.00555480
0.75367718 0.48068783 0.00550450
0.75496327 0.48065729 0.00545549
0.75623457 0.48061728 0.00540775
0.75752066 0.48056715 0.00536118
0.75879196 0.48050659 0.00531559
0.76007805 0.48043537 0.00527081
0.76134936 0.48035328 0.00522667
0.76263545 0.48025976 0.00518316
0.76390675 0.48015360 0.00514043
0.76517806 0.48003299 0.00509881
0.76646414 0.47989482 0.00505915
0.76773545 0.47973522 0.00502241
0.76902154 0.47955073 0.00498943
0.77029284 0.47934072 0.00496011
0.77157893 0.47910854 0.00493307
0.77285024 0.47886045 0.00490629
0.77413633 0.47860396 0.00487774
0.77540763 0.47834428 0.00484668
0.77669372 0.47808571 0.00481268
0.77796502 0.47783245 0.00477528
0.77923633 0.47758734 0.00473435
0.78052242 0.47735139 0.00469047
0.78179372 0.47712378 0.00464466
0.78307981 0.47690220 0.00459804
0.78435112 0.47668209 0.00455269
0.78563720 0.47645985 0.00450980
0.78690851 0.47623322 0.00446957
0.78817982 0.47600078 0.00443199
0.78946590 0.47576179 0.00439674
0.79073721 0.47551538 0.00436348
0.79202330 0.47526111 0.00433180
0.79329460 0.47499874 0.00430123
0.79458069 0.47472899 0.00427103
0.79585200 0.47445393 0.00424037
0.79712330 0.47417604 0.00420851
0.79840939 0.47389797 0.00417500
0.79968070 0.47362268 0.00413954
0.80096678 0.47335297 0.00410185
0.80223809 0.47309099 0.00406177
0.80350939 0.47283639 0.00402005
0.80479548 0.47258648 0.00397775
0.80606679 0.47233670 0.00393648
0.80735288 0.47208098 0.00389865
0.80862418 0.47181702 0.00386416
0.80989549 0.47154470 0.00383243
0.81118157 0.47126308 0.00380347
0.81245288 0.47097081 0.00377708
0.81373897 0.47066578 0.00375352
0.81501027 0.47034722 0.00373255
0.81628158 0.47001687 0.00371324
0.81756767 0.46967843 0.00369419
0.81883897 0.46933537 0.00367454
0.82012506 0.46899098 0.00365355
0.82139637 0.46865044 0.00362945
0.82266767 0.46831951 0.00360091
0.82395376 0.46800264 0.00356685
0.82522507 0.46769934 0.00352820
0.82651115 0.46740172 0.00348880
0.82778246 0.46709972 0.00345225
0.82905376 0.46678663 0.00342031
0.83033985 0.46645936 0.00339332
0.83161116 0.46611707 0.00337111
0.83288246 0.46576057 0.00335301
0.83416855 0.46539171 0.00333836
0.83543986 0.46501321 0.00332637
0.83672594 0.46462857 0.00331610
0.83799725 0.46424168 0.00330656
0.83926856 0.46385642 0.00329684
0.84055464 0.46347662 0.00328606
0.84182595 0.46310601 0.00327341
0.84309725 0.46274791 0.00325814
0.84438334 0.46240502 0.00323958
0.84565465 0.46207833 0.00321777
0.84692595 0.46176591 0.00319351
0.84821204 0.46146276 0.00316836
0.84948335 0.46116075 0.00314479
0.85076944 0.46085119 0.00312505
0.85204074 0.46052961 0.00310984
0.85331205 0.46019768 0.00309804
0.85459813 0.45986082 0.00308751
0.85586944 0.45952464 0.00307676
0.85714075 0.45919335 0.00306487
0.85842683 0.45887013 0.00305106
0.85969814 0.45855764 0.00303458
0.86096944 0.45825657 0.00301540
0.86225553 0.45796542 0.00299386
0.86352684 0.45767951 0.00297148
0.86479814 0.45738713 0.00295273
0.86608423 0.45707507 0.00294136
0.86735554 0.45673500 0.00293967
0.86862684 0.45636428 0.00294802
0.86991293 0.45596622 0.00296422
0.87118424 0.45554788 0.00298532
0.87245554 0.45511735 0.00300856
0.87374163 0.45468310 0.00303163
0.87501293 0.45425543 0.00305175
0.87628424 0.45384362 0.00306657
0.87757033 0.45345506 0.00307427
0.87884163 0.45309607 0.00307323
0.88011294 0.45277061 0.00306277
0.88138424 0.45248005 0.00304314
0.88267033 0.45222339 0.00301562
0.88394164 0.45199798 0.00298195
0.88521294 0.45180009 0.00294432
0.88649903 0.45162482 0.00290514
0.88777034 0.45146555 0.00286704
0.88904164 0.45131496 0.00283316
0.89032773 0.45116841 0.00280492
0.89159904 0.45102405 0.00278191
0.89287034 0.45088015 0.00276347
0.89415643 0.45073409 0.00274929
0.89542774 0.45058351 0.00273907
0.89669904 0.45042752 0.00273213
0.89797035 0.45026703 0.00272758
0.89925643 0.45010365 0.00272464
0.90052774 0.44993936 0.00272270
0.90179905 0.44977700 0.00272091
0.90308513 0.44961907 0.00271855
0.90435644 0.44946842 0.00271514
0.90562774 0.44932826 0.00270977
0.90691383 0.44920145 0.00270162
0.90818514 0.44909068 0.00269008
0.90945644 0.44899736 0.00267484
0.91072775 0.44892164 0.00265623
0.91201384 0.44886153 0.00263530
0.91328514 0.44881199 0.00261394
0.91455645 0.44876783 0.00259376
0.91582775 0.44872349 0.00257607
0.91711384 0.44867269 0.00256205
0.91838515 0.44860963 0.00255254
0.91965645 0.44852921 0.00254798
0.92094254 0.44842877 0.00254834
0.92221385 0.44830842 0.00255305
0.92348515 0.44817278 0.00256025
0.92475646 0.44803042 0.00256713
0.92604254 0.44788854 0.00257166
0.92731385 0.44775102 0.00257304
0.92858516 0.44761913 0.00257150
0.92985646 0.44749263 0.00256776
0.93114255 0.44737096 0.00256245
0.93241385 0.44725335 0.00255640
0.93368516 0.44713825 0.00255058
0.93495647 0.44702213 0.00254662
0.93624255 0.44690102 0.00254652
0.93751386 0.44677115 0.00255112
0.93878516 0.44662764 0.00256097
0.94005647 0.44646386 0.00257720
0.94134256 0.44627592 0.00259965
0.94261386 0.44606799 0.00262584
0.94388517 0.44584791 0.00265290
0.94515647 0.44562212 0.00267918
0.94644256 0.44539606 0.00270350
0.94771387 0.44517440 0.00272484
0.94898517 0.44496156 0.00274248
0.95025648 0.44476179 0.00275539
0.95154257 0.44457881 0.00276277
0.95281387 0.44441593 0.00276380
0.95408518 0.44427511 0.00275789
0.95535648 0.44415362 0.00274674
0.95664257 0.44404235 0.00273439
0.95791388 0.44392728 0.00272613
0.95918518 0.44379414 0.00272634
0.96045649 0.44363553 0.00273617
0.96174258 0.44345286 0.00275388
0.96301388 0.44325141 0.00277729
0.96428519 0.44303639 0.00280499
0.96555649 0.44281340 0.00283539
0.96682780 0.44258831 0.00286683
0.96811389 0.44236708 0.00289751
0.96938519 0.44215527 0.00292590
0.97065650 0.44195683 0.00295098
0.97192780 0.44177418 0.00297234
0.97321389 0.44160846 0.00299008
0.97448520 0.44145946 0.00300443
0.97575650 0.44132506 0.00301649
0.97702781 0.44120179 0.00302760
0.97829911 0.44108467 0.00303939
0.97958520 0.44096798 0.00305359
0.98085651 0.44084708 0.00307129
0.98212781 0.44071927 0.00309292
0.98339912 0.44058415 0.00311821
0.98468520 0.44044268 0.00314673
0.98595651 0.44029655 0.00317816
0.98722781 0.44014845 0.00321170
0.98849912 0.44000123 0.00324669
0.98977043 0.43985807 0.00328268
0.99105651 0.43972203 0.00331901
0.99232782 0.43959544 0.00335536
0.99359912 0.43948011 0.00339177
0.99487043 0.43937780 0.00342816
