# s/c    cf
-0.20390557 0.00572826
-0.20540453 0.00572099
-0.20690496 0.00571337
-0.20840540 0.00570553
-0.20990879 0.00569757
-0.21141218 0.00568964
-0.21291705 0.00568189
-0.21442193 0.00567451
-0.21592827 0.00566772
-0.21743610 0.00566182
-0.21894541 0.00565715
-0.22045471 0.00565418
-0.22196550 0.00565350
-0.22347628 0.00565586
-0.22499002 0.00566227
-0.22650376 0.00567405
-0.22801750 0.00569302
-0.22953272 0.00572167
-0.23104942 0.00576342
-0.23256759 0.00582389
-0.23408577 0.00591053
-0.23560542 0.00602256
-0.23712508 0.00613386
-0.23864621 0.00621463
-0.24016882 0.00626576
-0.24169143 0.00630161
-0.24321552 0.00632861
-0.24474108 0.00634956
-0.24626665 0.00636658
-0.24779369 0.00638086
-0.24932074 0.00639333
-0.25084926 0.00640456
-0.25237926 0.00641500
-0.25390926 0.00642494
-0.25544074 0.00643458
-0.25697222 0.00644407
-0.25850518 0.00645351
-0.26003962 0.00646296
-0.26157405 0.00647245
-0.26310997 0.00648198
-0.26464588 0.00649155
-0.26618327 0.00650115
-0.26772067 0.00651073
-0.26925954 0.00652025
-0.27079989 0.00652966
-0.27234024 0.00653889
-0.27388059 0.00654788
-0.27542241 0.00655653
-0.27696572 0.00656477
-0.27850902 0.00657250
-0.28005381 0.00657959
-0.28159859 0.00658595
-0.28314485 0.00659142
-0.28469112 0.00659588
-0.28623886 0.00659915
-0.28778808 0.00660105
-0.28933730 0.00660136
-0.29088651 0.00659987
-0.29243721 0.00659626
-0.29398791 0.00659023
-0.29554008 0.00658120
-0.29709226 0.00656865
-0.29864591 0.00655204
-0.30019957 0.00653089
-0.30175470 0.00650515
-0.30330983 0.00647988
-0.30486644 0.00646465
-0.30642305 0.00646224
-0.30798114 0.00646825
-0.30953923 0.00647915
-0.31109731 0.00649349
-0.31265688 0.00651034
-0.31421793 0.00652910
-0.31577749 0.00654935
-0.31734002 0.00657082
-0.31890106 0.00659328
-0.32046358 0.00661658
-0.32202758 0.00664062
-0.32359159 0.00666529
-0.32515559 0.00669054
-0.32672107 0.00671630
-0.32828655 0.00674255
-0.32985350 0.00676924
-0.33142046 0.00679636
-0.33298742 0.00682386
-0.33455586 0.00685174
-0.33612429 0.00687996
-0.33769273 0.00690851
-0.33926264 0.00693735
-0.34083256 0.00696647
-0.34240395 0.00699585
-0.34397534 0.00702547
-0.34554674 0.00705531
-0.34711961 0.00708534
-0.34869248 0.00711554
-0.35026535 0.00714586
-0.35183970 0.00717627
-0.35341405 0.00720674
-0.35498840 0.00723720
-0.35656422 0.00726760
-0.35814005 0.00729789
-0.35971588 0.00732796
-0.36129171 0.00735774
-0.36286901 0.00738708
-0.36444780 0.00741587
-0.36602510 0.00744385
-0.36760388 0.00747080
-0.36918267 0.00749683
-0.37076145 0.00752366
-0.37234172 0.00755364
-0.37392198 0.00758694
-0.37550224 0.00762241
-0.37708398 0.00765946
-0.37866424 0.00769785
-0.38024598 0.00773739
-0.38182920 0.00777799
-0.38341094 0.00781956
-0.38499416 0.00786205
-0.38657738 0.00790542
-0.38816060 0.00794965
-0.38974382 0.00799470
-0.39132851 0.00804057
-0.39291321 0.00808723
-0.39449791 0.00813466
-0.39608261 0.00818287
-0.39766878 0.00823182
-0.39925496 0.00828152
-0.40084113 0.00833194
-0.40242731 0.00838307
-0.40401348 0.00843491
-0.40560114 0.00848743
-0.40718731 0.00854062
-0.40877496 0.00859445
-0.41036262 0.00864893
-0.41195175 0.00870401
-0.41353940 0.00875969
-0.41512853 0.00881593
-0.41671619 0.00887272
-0.41830532 0.00893003
-0.41989445 0.00898783
-0.42148358 0.00904609
-0.42307419 0.00910477
-0.42466333 0.00916383
-0.42625394 0.00922325
-0.42784307 0.00928297
-0.42943368 0.00934294
-0.43102429 0.00940313
-0.43261490 0.00946347
-0.43420551 0.00952390
-0.43579612 0.00958437
-0.43738821 0.00964479
-0.43897882 0.00970509
-0.44057090 0.00976517
-0.44216151 0.00982495
-0.44375360 0.00988431
-0.44534569 0.00994312
-0.44693778 0.01000120
-0.44852839 0.01005850
-0.45012048 0.01011470
-0.45171257 0.01016960
-0.45330613 0.01022300
-0.45489822 0.01027450
-0.45649031 0.01032370
-0.45808240 0.01037000
-0.45967449 0.01041290
-0.46126658 0.01045120
-0.46286014 0.01048300
-0.46445223 0.01050780
-0.46604432 0.01053470
-0.46763788 0.01058040
-0.46922997 0.01065270
-0.47082206 0.01074300
-0.47241563 0.01084140
-0.47400772 0.01094340
-0.47559980 0.01104690
-0.47719337 0.01115060
-0.47878546 0.01125350
-0.48037755 0.01135510
-0.48196964 0.01145530
-0.48356320 0.01155390
-0.48515529 0.01165070
-0.48674738 0.01174570
-0.48833947 0.01183910
-0.48993156 0.01193100
-0.49152364 0.01202130
-0.49311573 0.01211010
-0.49470782 0.01219770
-0.49629843 0.01228410
-0.49789052 0.01236940
-0.49948261 0.01245380
-0.50107322 0.01253730
-0.50266383 0.01262010
-0.50425592 0.01270230
-0.50584653 0.01278410
-0.50743714 0.01286550
-0.50902775 0.01294670
-0.51061836 0.01302780
-0.51220897 0.01310910
-0.51379958 0.01319060
-0.51538871 0.01327250
-0.51697932 0.01335500
-0.51856845 0.01343830
-0.52015758 0.01352270
-0.52174671 0.01360830
-0.52333585 0.01369550
-0.52492498 0.01378460
-0.52651263 0.01387590
-0.52810029 0.01397000
-0.52968942 0.01406720
-0.53127707 0.01416820
-0.53286472 0.01427380
-0.53445090 0.01438470
-0.53603855 0.01450200
-0.53762473 0.01462710
-0.53921090 0.01476170
-0.54079708 0.01490810
-0.54238325 0.01506990
-0.54396943 0.01525160
-0.54555413 0.01545140
-0.54713882 0.01564330
-0.54872352 0.01579450
-0.55030822 0.01590620
-0.55189144 0.01599830
-0.55347466 0.01608200
-0.55505787 0.01616130
-0.55664109 0.01623910
-0.55822283 0.01631700
-0.55980605 0.01639610
-0.56138779 0.01647690
-0.56296805 0.01656010
-0.56454980 0.01664590
-0.56613006 0.01673450
-0.56771032 0.01682620
-0.56929058 0.01692100
-0.57086937 0.01701910
-0.57244815 0.01712040
-0.57402693 0.01722500
-0.57560424 0.01733290
-0.57718302 0.01744410
-0.57875885 0.01755870
-0.58033616 0.01767650
-0.58191198 0.01779760
-0.58348781 0.01792190
-0.58506364 0.01804940
-0.58663799 0.01818000
-0.58821234 0.01831360
-0.58978669 0.01845010
-0.59135956 0.01858950
-0.59293243 0.01873170
-0.59450530 0.01887650
-0.59607669 0.01902390
-0.59764808 0.01917360
-0.59921800 0.01932570
-0.60078939 0.01947980
-0.60235783 0.01963590
-0.60392774 0.01979390
-0.60549618 0.01995340
-0.60706461 0.02011440
-0.60863157 0.02027670
-0.61019853 0.02044000
-0.61176401 0.02060410
-0.61333097 0.02076880
-0.61489497 0.02093390
-0.61646045 0.02109900
-0.61802445 0.02126410
-0.61958697 0.02142870
-0.62114950 0.02159250
-0.62271202 0.02175520
-0.62427306 0.02191640
-0.62583411 0.02207580
-0.62739368 0.02223280
-0.62895324 0.02238700
-0.63051133 0.02253760
-0.63207090 0.02268390
-0.63362751 0.02282510
-0.63518412 0.02295970
-0.63674073 0.02308560
-0.63829586 0.02319950
-0.63985099 0.02330050
-0.64140464 0.02339080
-0.64295830 0.02348610
-0.64451047 0.02361560
-0.64606265 0.02378760
-0.64761335 0.02398410
-0.64916404 0.02418940
-0.65071326 0.02439760
-0.65226248 0.02460620
-0.65381022 0.02481340
-0.65535796 0.02501870
-0.65690570 0.02522140
-0.65845049 0.02542160
-0.65999675 0.02561920
-0.66154005 0.02581420
-0.66308484 0.02600680
-0.66462666 0.02619720
-0.66616849 0.02638550
-0.66771032 0.02657190
-0.66925067 0.02675660
-0.67078954 0.02693970
-0.67232841 0.02712140
-0.67386728 0.02730180
-0.67540467 0.02748110
-0.67694059 0.02765940
-0.67847650 0.02783700
-0.68001094 0.02801390
-0.68154390 0.02819030
-0.68307685 0.02836630
-0.68460833 0.02854210
-0.68613981 0.02871780
-0.68766982 0.02889360
-0.68919982 0.02906980
-0.69072834 0.02924640
-0.69225538 0.02942360
-0.69378243 0.02960180
-0.69530800 0.02978110
-0.69683356 0.02996180
-0.69835765 0.03014420
-0.69988026 0.03032880
-0.70140287 0.03051580
-0.70292400 0.03070580
-0.70444366 0.03089930
-0.70596331 0.03109700
-0.70748148 0.03129970
-0.70899966 0.03150830
-0.71051488 0.03172400
-0.71203158 0.03194820
-0.71354532 0.03218280
-0.71505906 0.03243050
-0.71657132 0.03269390
-0.71808358 0.03297820
-0.71959436 0.03329090
-0.72110367 0.03363960
-0.72261150 0.03400400
-0.72411933 0.03431230
-0.72562567 0.03451480
-0.72713202 0.03464110
-0.72863542 0.03473740
-0.73014029 0.03482440
-0.73164220 0.03491150
-0.73314412 0.03500580
-0.73464307 0.03511200
-0.73614351 0.03523430
-0.73764099 0.03537600
-0.73913847 0.03554010
-0.74063447 0.03572930
-0.74212899 0.03594540
-0.74362352 0.03618990
-0.74511656 0.03646330
-0.74660813 0.03676550
-0.74809822 0.03709510
-0.74958830 0.03745000
-0.75107691 0.03782690
-0.75256405 0.03822170
-0.75405118 0.03863000
-0.75553535 0.03904640
-0.75701953 0.03946580
-0.75850222 0.03988320
-0.75998492 0.04029360
-0.76146466 0.04069290
-0.76294440 0.04107740
-0.76442266 0.04144420
-0.76590093 0.04179100
-0.76737623 0.04211620
-0.76885154 0.04241850
-0.77032537 0.04269730
-0.77179771 0.04295180
-0.77326859 0.04318150
-0.77473946 0.04338560
-0.77620885 0.04356200
-0.77767528 0.04371080
-0.77914320 0.04383790
-0.78060816 0.04395120
-0.78207164 0.04405630
-0.78353512 0.04415770
-0.78499712 0.04426080
-0.78645764 0.04437160
-0.78791669 0.04449340
-0.78937573 0.04462540
-0.79083182 0.04476850
-0.79228791 0.04492530
-0.79374252 0.04509810
-0.79519565 0.04528900
-0.79664730 0.04549980
-0.79809748 0.04573210
-0.79954765 0.04598680
-0.80099487 0.04626440
-0.80244209 0.04656450
-0.80388783 0.04688570
-0.80533209 0.04722600
-0.80677488 0.04758230
-0.80821618 0.04795100
-0.80965749 0.04832790
-0.81109584 0.04870860
-0.81253418 0.04908880
-0.81397106 0.04946440
-0.81540645 0.04983190
-0.81684036 0.05018840
-0.81827280 0.05053150
-0.81970376 0.05085990
-0.82113324 0.05117260
-0.82256272 0.05146930
-0.82398924 0.05175010
-0.82541576 0.05201550
-0.82684081 0.05226640
-0.82826289 0.05250340
-0.82968498 0.05272660
-0.83110559 0.05293530
-0.83252472 0.05313070
-0.83394238 0.05331690
-0.83536003 0.05349740
-0.83677473 0.05367400
-0.83818795 0.05384780
-0.83960116 0.05401930
-0.84101143 0.05418890
-0.84242169 0.05435660
-0.84382899 0.05452330
-0.84523630 0.05469060
-0.84664213 0.05485960
-0.84804648 0.05503000
-0.84944787 0.05520150
-0.85084926 0.05537410
-0.85224918 0.05554770
-0.85364761 0.05572240
-0.85504457 0.05589810
-0.85644005 0.05607490
-0.85783405 0.05625270
-0.85922657 0.05643170
-0.86061762 0.05661190
-0.86200866 0.05679320
-0.86339675 0.05697580
-0.86478336 0.05715980
-0.86616849 0.05734520
-0.86755215 0.05753220
-0.86893580 0.05772070
-0.87031650 0.05791100
-0.87169571 0.05810320
-0.87307345 0.05829730
-0.87445120 0.05849360
-0.87582598 0.05869220
-0.87719928 0.05889320
-0.87857259 0.05909690
-0.87994294 0.05930350
-0.88131181 0.05951310
-0.88267920 0.05972600
-0.88404659 0.05994250
-0.88541103 0.06016280
-0.88677399 0.06038730
-0.88813547 0.06061610
-0.88949695 0.06084980
-0.89085547 0.06108860
-0.89221251 0.06133300
-0.89356808 0.06158330
-0.89492217 0.06184010
-0.89627478 0.06210390
-0.89762591 0.06237510
-0.89897556 0.06265430
-0.90032374 0.06294220
-0.90167044 0.06323940
-0.90301565 0.06354650
-0.90435940 0.06386420
-0.90570166 0.06419340
-0.90704096 0.06453440
-0.90838027 0.06488810
-0.90971810 0.06525480
-0.91105297 0.06563290
-0.91238784 0.06601990
-0.91371975 0.06643150
-0.91505167 0.06692400
-0.91638062 0.06753450
-0.91770810 0.06822820
-0.91903410 0.06895420
-0.92036010 0.06969700
-0.92168315 0.07046220
-0.92300472 0.07125860
-0.92432480 0.07209600
-0.92564341 0.07298460
-0.92695907 0.07393530
-0.92827472 0.07495990
-0.92958890 0.07607110
-0.93090011 0.07728370
-0.93221133 0.07861490
-0.93351959 0.08008280
-0.93482786 0.08171330
-0.93613316 0.08351920
-0.93743699 0.08554160
-0.93873934 0.08776440
-0.94004021 0.09012670
-0.94133960 0.09214000
-0.94263604 0.09374400
-0.94393247 0.09553890
-0.94522743 0.10006000
-0.94651943 0.10827500
-0.94781143 0.12844200
-0.94910048 0.15390100
-0.95038804 0.13975600
-0.95167118 0.05876230
-0.95295431 0.01845030
-0.95423744 0.02742200
-0.95551909 0.01807620
-0.95679779 0.01548250
-0.95807353 0.01487520
-0.95934927 0.01725100
-0.96062353 0.02233500
-0.96189631 0.03059380
-0.96316762 0.03473380
