# s/c    cf
0.75879196 0.11134178
0.75752066 0.11133096
0.75623457 0.11132547
0.75496327 0.11132749
0.75367718 0.11134023
0.75240587 0.11136621
0.75111978 0.11140840
0.74984848 0.11146907
0.74856239 0.11154656
0.74729108 0.11163512
0.74600500 0.11172525
0.74473369 0.11180799
0.74344760 0.11188021
0.74217630 0.11194287
0.74089021 0.11199795
0.73961890 0.11204810
0.73833282 0.11209514
0.73706151 0.11214136
0.73577542 0.11218883
0.73450412 0.11224653
0.73321803 0.11233261
0.73194672 0.11246812
0.73066064 0.11264866
0.72938933 0.11285005
0.72810324 0.11303544
0.72683194 0.11316945
0.72554585 0.11326341
0.72427454 0.11334526
0.72298845 0.11342758
0.72171715 0.11350812
0.72043106 0.11357504
0.71915976 0.11362157
0.71787367 0.11364293
0.71660236 0.11364380
0.71531627 0.11367053
0.71404497 0.11378257
0.71275888 0.11398421
0.71148758 0.11421875
0.71020149 0.11444697
0.70893018 0.11465816
0.70764409 0.11484933
0.70635801 0.11502977
0.70508670 0.11520746
0.70380061 0.11539134
0.70252931 0.11555431
0.70124322 0.11565774
0.69997191 0.11569900
0.69868582 0.11572864
0.69741452 0.11580086
0.69612843 0.11592288
0.69484234 0.11608101
0.69357104 0.11625168
0.69228495 0.11642253
0.69101364 0.11658906
0.68972756 0.11674801
0.68845625 0.11690073
0.68717016 0.11705026
0.68589886 0.11724122
0.68461277 0.11754758
0.68332668 0.11795101
0.68205538 0.11836323
0.68076929 0.11874807
0.67949798 0.11911029
0.67821189 0.11945218
0.67692581 0.11976930
0.67565450 0.12004317
0.67436841 0.12021919
0.67309711 0.12027786
0.67181102 0.12027949
0.67053971 0.12029171
0.66925363 0.12034976
0.66796754 0.12047808
0.66669623 0.12070124
0.66541014 0.12101259
0.66413884 0.12137470
0.66285275 0.12173120
0.66156666 0.12203124
0.66029536 0.12227889
0.65900927 0.12250079
0.65772318 0.12271350
0.65645188 0.12291224
0.65516579 0.12307563
0.65389448 0.12319195
0.65260839 0.12326234
0.65132231 0.12329544
0.65005100 0.12329667
0.64876491 0.12327247
0.64749361 0.12322944
0.64620752 0.12317416
0.64492143 0.12311302
0.64365012 0.12305086
0.64236404 0.12299267
0.64107795 0.12294744
0.63980664 0.12294929
0.63852056 0.12303702
0.63723447 0.12321248
0.63596316 0.12345552
0.63467707 0.12375445
0.63339099 0.12409206
0.63211968 0.12443839
0.63083359 0.12475535
0.62954750 0.12501449
0.62827620 0.12516811
0.62699011 0.12518315
0.62571880 0.12510699
0.62443272 0.12502055
0.62314663 0.12497698
0.62187532 0.12499139
0.62058924 0.12504380
0.61930315 0.12510593
0.61801706 0.12517361
0.61674575 0.12524395
0.61545967 0.12531461
0.61417358 0.12537292
0.61290227 0.12542593
0.61161618 0.12552925
0.61033010 0.12571762
0.60905879 0.12599916
0.60777270 0.12632135
0.60648661 0.12658168
0.60521531 0.12672861
0.60392922 0.12675036
0.60264313 0.12667523
0.60137183 0.12656156
0.60008574 0.12647085
0.59879965 0.12644446
0.59751356 0.12650918
0.59624226 0.12667899
0.59495617 0.12692834
0.59367008 0.12719033
0.59239878 0.12738868
0.59111269 0.12749092
0.58982660 0.12754712
0.58854051 0.12764816
0.58726921 0.12781793
0.58598312 0.12803227
0.58469703 0.12827958
0.58341094 0.12850569
0.58213964 0.12864046
0.58085355 0.12863845
0.57956746 0.12852318
0.57829616 0.12835838
0.57701007 0.12821153
0.57572398 0.12813494
0.57443789 0.12814022
0.57316659 0.12823247
0.57188050 0.12840438
0.57059441 0.12864259
0.56930832 0.12890306
0.56803702 0.12912469
0.56675093 0.12927528
0.56546484 0.12935417
0.56417875 0.12935086
0.56289266 0.12926842
0.56162136 0.12914545
0.56033527 0.12904577
0.55904918 0.12903446
0.55776309 0.12913983
0.55649179 0.12929960
0.55520570 0.12941307
0.55391961 0.12943094
0.55263352 0.12934732
0.55134744 0.12923679
0.55007613 0.12920362
0.54879004 0.12928522
0.54750395 0.12945829
0.54621787 0.12967916
0.54494656 0.12982955
0.54366047 0.12982172
0.54237438 0.12974162
0.54108830 0.12963950
0.53980221 0.12956414
0.53853090 0.12969074
0.53724481 0.13000287
0.53595873 0.13032484
0.53467264 0.13054251
0.53338655 0.13060037
0.53210046 0.13053319
0.53082916 0.13051792
0.52954307 0.13070336
0.52825698 0.13106582
0.52697089 0.13150200
0.52568480 0.13187541
0.52439872 0.13207495
0.52312741 0.13208152
0.52184132 0.13198026
0.52055524 0.13190772
0.51926915 0.13192326
0.51798306 0.13203326
0.51669697 0.13225751
0.51542567 0.13253937
0.51413958 0.13281275
0.51285349 0.13304287
0.51156740 0.13319653
0.51028131 0.13328026
0.50899523 0.13333246
0.50770914 0.13340254
0.50643783 0.13352731
0.50515174 0.13369420
0.50386566 0.13386637
0.50257957 0.13400474
0.50129348 0.13409188
0.50000739 0.13413214
0.49872130 0.13413660
0.49743522 0.13411979
0.49616391 0.13409990
0.49487782 0.13409887
0.49359173 0.13413072
0.49230565 0.13419942
0.49101956 0.13430326
0.48973347 0.13443619
0.48844738 0.13459402
0.48716129 0.13474732
0.48587521 0.13484088
0.48460390 0.13482358
0.48331781 0.13472338
0.48203172 0.13462718
0.48074564 0.13461626
0.47945955 0.13472266
0.47817346 0.13489024
0.47688737 0.13505586
0.47560128 0.13515536
0.47431520 0.13514972
0.47302911 0.13503338
0.47174302 0.13486462
0.47045693 0.13474015
0.46917084 0.13476614
0.46789954 0.13496762
0.46661345 0.13519185
0.46532736 0.13522326
0.46404127 0.13500545
0.46275519 0.13473431
0.46146910 0.13472550
0.46018301 0.13505998
0.45889692 0.13551300
0.45761083 0.13588575
0.45632474 0.13607295
0.45503866 0.13615554
0.45375257 0.13625010
0.45246648 0.13635225
0.45118039 0.13626359
0.44989430 0.13579919
0.44860822 0.13513515
0.44732213 0.13460820
0.44603604 0.13439779
0.44474995 0.13439562
0.44346386 0.13440723
0.44217778 0.13431969
0.44089169 0.13413474
0.43960560 0.13389752
0.43831951 0.13363813
0.43703342 0.13337917
0.43574734 0.13312331
0.43446125 0.13287439
0.43317516 0.13263927
0.43188907 0.13243735
0.43060298 0.13230401
0.42931690 0.13223973
0.42803081 0.13218779
0.42674472 0.13211308
0.42545863 0.13205652
0.42417254 0.13206095
0.42288645 0.13210415
0.42160037 0.13196065
0.42031428 0.13143509
0.41902819 0.13070042
0.41774210 0.13017783
0.41645601 0.13001045
0.41516993 0.13000113
0.41388384 0.13000327
0.41259775 0.13002218
0.41131166 0.13017055
0.41002557 0.13036234
0.40873949 0.13042787
0.40745340 0.13036484
0.40616731 0.13030758
0.40488122 0.13036493
0.40359513 0.13059099
0.40230905 0.13095178
0.40102296 0.13127717
0.39973687 0.13138379
0.39843600 0.13127063
0.39714991 0.13109305
0.39586382 0.13093629
0.39457773 0.13081816
0.39329165 0.13072699
0.39200556 0.13064327
0.39071947 0.13055658
0.38943338 0.13049616
0.38814729 0.13049694
0.38686121 0.13056248
0.38557512 0.13068310
0.38428903 0.13085570
0.38298816 0.13103759
0.38170207 0.13113918
0.38041598 0.13112307
0.37912989 0.13108800
0.37784381 0.13111417
0.37655772 0.13116882
0.37527163 0.13120884
0.37398554 0.13121800
0.37269945 0.13118528
0.37139858 0.13114148
0.37011250 0.13117306
0.36882641 0.13133525
0.36754032 0.13156764
0.36625423 0.13176244
0.36496814 0.13185995
0.36368206 0.13186460
0.36238118 0.13183070
0.36109510 0.13180326
0.35980901 0.13180364
0.35852292 0.13181162
0.35723683 0.13183904
0.35595074 0.13196984
0.35466466 0.13221155
0.35336379 0.13249776
0.35207770 0.13275094
0.35079161 0.13293229
0.34950552 0.13307548
0.34821943 0.13318343
0.34693335 0.13325098
0.34563247 0.13331165
0.34434639 0.13341409
0.34306030 0.13357897
0.34177421 0.13380283
0.34048812 0.13407764
0.33918725 0.13437901
0.33790116 0.13469971
0.33661508 0.13504277
0.33532899 0.13541603
0.33404290 0.13585724
0.33275681 0.13635871
0.33145594 0.13684415
0.33016985 0.13726840
0.32888376 0.13762504
0.32759768 0.13789554
0.32629681 0.13811143
0.32501072 0.13835183
0.32372463 0.13870952
0.32243854 0.13922852
0.32115245 0.13990461
0.31985158 0.14070859
0.31856549 0.14159578
0.31727941 0.14250588
0.31599332 0.14334937
0.31469245 0.14411679
0.31340636 0.14486824
0.31212027 0.14558443
0.31083418 0.14619170
0.30953331 0.14667110
0.30824722 0.14710024
0.30696114 0.14760922
0.30567505 0.14827048
0.30437418 0.14908962
0.30308809 0.14998690
0.30180200 0.15082446
0.30051591 0.15149497
0.29921504 0.15200333
0.29792895 0.15243608
0.29664287 0.15289810
0.29534200 0.15348639
0.29405591 0.15418574
0.29276982 0.15488551
0.29148373 0.15546459
0.29018286 0.15582050
0.28889677 0.15589425
0.28761068 0.15593467
0.28630981 0.15624941
0.28502373 0.15671666
0.28373764 0.15715939
0.28243677 0.15746110
0.28115068 0.15746944
0.27986459 0.15731692
0.27857850 0.15718247
0.27727763 0.15710629
0.27599154 0.15716434
0.27470546 0.15739047
0.27340459 0.15764819
0.27211850 0.15774281
0.27083241 0.15759183
0.26953154 0.15719555
0.26824545 0.15668435
0.26695936 0.15626493
0.26565849 0.15603058
0.26437240 0.15592134
0.26307153 0.15580568
0.26178545 0.15563334
0.26049936 0.15541486
0.25919849 0.15510789
0.25791240 0.15472366
0.25662631 0.15430137
0.25532544 0.15386067
0.25403935 0.15342353
0.25275326 0.15298350
0.25145239 0.15251016
0.25016630 0.15198565
0.24886543 0.15140614
0.24757935 0.15076750
0.24629326 0.15006681
0.24499239 0.14931004
0.24370630 0.14848914
0.24240543 0.14761768
0.24111934 0.14675539
0.23983325 0.14594641
0.23853238 0.14518966
0.23724629 0.14444336
0.23594542 0.14363769
0.23465933 0.14272129
0.23337325 0.14168989
0.23207238 0.14057148
0.23078629 0.13937819
0.22948542 0.13811910
0.22819933 0.13682760
0.22689846 0.13557395
0.22561237 0.13440535
0.22432628 0.13329872
0.22302541 0.13218288
0.22173932 0.13099817
0.22043845 0.12975768
0.21915236 0.12848532
0.21785149 0.12720802
0.21656541 0.12595657
0.21526454 0.12476101
0.21397845 0.12363157
0.21267758 0.12256144
0.21139149 0.12144584
0.21009062 0.12016158
0.20880453 0.11876187
0.20750366 0.11747379
0.20621757 0.11648918
0.20493148 0.11575962
0.20363061 0.11500721
0.20234452 0.11406707
0.20104365 0.11302861
0.19975757 0.11197380
0.19845669 0.11096949
0.19717061 0.10996675
0.19586974 0.10883909
0.19458365 0.10753197
0.19328278 0.10623892
0.19199669 0.10526209
0.19069582 0.10459795
0.18939495 0.10397578
0.18810886 0.10316208
0.18680799 0.10217969
0.18552190 0.10118139
0.18422103 0.10027491
0.18293494 0.09945375
0.18163407 0.09867665
0.18034798 0.09792174
0.17904711 0.09717818
0.17776102 0.09645234
0.17646015 0.09575014
0.17517407 0.09507854
0.17387319 0.09443164
0.17257232 0.09379737
0.17128624 0.09316451
0.16998537 0.09251587
0.16869928 0.09182836
0.16739841 0.09104234
0.16611232 0.09007031
0.16481145 0.08886628
0.16351058 0.08764111
0.16222449 0.08670582
0.16092362 0.08607120
0.15963753 0.08544225
0.15833666 0.08467010
0.15703579 0.08387087
0.15574970 0.08314377
0.15444883 0.08247609
0.15316274 0.08171364
0.15186187 0.08086786
0.15056100 0.08008581
0.14927491 0.07941093
0.14797404 0.07876694
0.14668795 0.07807656
0.14538708 0.07723969
0.14408621 0.07618261
0.14280012 0.07499265
0.14149925 0.07386017
0.14019838 0.07287815
0.13891229 0.07196655
0.13761142 0.07106163
0.13632534 0.07013886
0.13502447 0.06920079
0.13372359 0.06826261
0.13243751 0.06734234
0.13113664 0.06640402
0.12983577 0.06539637
0.12854968 0.06495195
0.12724881 0.06406908
0.12594794 0.06318761
0.12466185 0.06230782
0.12336098 0.06143001
0.12206011 0.06055449
0.12075924 0.05968156
0.11947315 0.05881155
0.11817228 0.05794478
0.11687141 0.05708159
0.11558532 0.05622233
0.11428445 0.05536733
0.11298358 0.05451695
0.11169749 0.05367154
0.11039662 0.05283148
0.10909575 0.05199710
0.10779488 0.05116879
0.10650879 0.05034691
0.10520792 0.04953182
0.10390705 0.04872388
0.10260618 0.04792347
0.10132009 0.04713094
0.10001922 0.04634666
0.09871835 0.04557097
0.09743226 0.04480423
0.09613139 0.04404679
0.09483052 0.04329897
0.09352965 0.04256111
0.09224356 0.04183353
0.09094269 0.04111653
0.08964182 0.04041043
0.08834095 0.03971550
0.08704008 0.03903201
0.08575399 0.03836024
0.08445312 0.03770041
0.08315225 0.03705276
0.08185138 0.03641749
0.08056529 0.03579480
0.07926442 0.03518485
0.07796355 0.03458778
0.07666268 0.03400371
0.07536180 0.03343276
0.07407572 0.03287498
0.07277485 0.03233042
0.07147398 0.03179909
0.07017310 0.03128098
0.06887223 0.03077605
0.06757136 0.03028420
0.06628528 0.02980533
0.06498440 0.02933929
0.06368353 0.02888587
0.06238266 0.02844486
0.06108179 0.02801598
0.05978092 0.02759891
0.05849483 0.02719331
0.05719396 0.02679875
0.05589309 0.02641480
0.05459222 0.02604094
0.05329135 0.02567663
0.05199048 0.02532125
0.05068961 0.02497415
0.04940352 0.02463460
0.04810265 0.02430183
0.04680178 0.02397500
0.04550091 0.02365320
0.04420004 0.02333548
0.04289917 0.02302079
0.04159830 0.02270804
0.04029743 0.02239606
0.03901134 0.02208361
0.03771047 0.02176936
0.03640960 0.02145192
0.03510873 0.02112983
0.03380786 0.02080152
0.03250698 0.02046535
0.03120611 0.02011962
0.02990524 0.01976250
0.02860437 0.01939211
0.02730350 0.01900644
0.02600263 0.01860342
0.02470176 0.01818087
0.02341567 0.01773651
0.02211480 0.01726795
0.02081393 0.01677271
0.01951306 0.01624822
0.01821219 0.01569176
0.01691132 0.01510053
0.01561045 0.01447161
0.01430958 0.01380197
0.01300871 0.01308845
0.01170784 0.01232779
0.01040697 0.01151657
0.00910609 0.01065128
0.00780522 0.00972827
0.00650435 0.00874376
0.00520348 0.00769383
0.00390261 0.00657444
0.00260174 0.00538139
0.00130087 0.00411034
0.00000000 0.00275684
-0.00000000 0.00883136
-0.00130087 0.00751491
-0.00260335 0.00534432
-0.00390746 0.00440423
-0.00521317 0.00349241
-0.00652048 0.00280596
-0.00782941 0.00212075
-0.00913993 0.00150760
-0.01045207 0.00084904
-0.01176578 0.00035410
-0.01308110 0.00055479
-0.01439801 0.00125970
-0.01571644 0.00194461
-0.01703653 0.00266164
-0.01835824 0.00341457
-0.01968143 0.00420435
-0.02100625 0.00503262
-0.02233255 0.00589147
-0.02366047 0.00677446
-0.02499002 0.00767440
-0.02632105 0.00841829
-0.02765326 0.00862671
-0.02898739 0.00835957
-0.03032315 0.00808690
-0.03166038 0.00798178
-0.03299939 0.00796565
-0.03433973 0.00799207
-0.03568185 0.00804585
-0.03702529 0.00811962
-0.03837051 0.00821241
-0.03971706 0.00832662
-0.04106524 0.00847371
-0.04241504 0.00867523
-0.04376617 0.00887747
-0.04511893 0.00882885
-0.04647316 0.00847565
-0.04782902 0.00811541
-0.04918636 0.00789470
-0.05054518 0.00775799
-0.05190548 0.00766304
-0.05326740 0.00759461
-0.05463080 0.00754179
-0.05599568 0.00749963
-0.05736204 0.00746386
-0.05872988 0.00743259
-0.06009919 0.00740443
-0.06146998 0.00738052
-0.06284240 0.00736639
-0.06421615 0.00738336
-0.06559138 0.00744588
-0.06696823 0.00752437
-0.06834642 0.00758591
-0.06972608 0.00763272
-0.07110722 0.00767481
-0.07248984 0.00771413
-0.07387393 0.00775123
-0.07525951 0.00778663
-0.07664641 0.00782061
-0.07803480 0.00785342
-0.07942466 0.00788519
-0.08081600 0.00791607
-0.08220867 0.00794613
-0.08360282 0.00797545
-0.08499845 0.00800407
-0.08639541 0.00803205
-0.08779384 0.00805942
-0.08919376 0.00808620
-0.09059500 0.00811243
-0.09199772 0.00813814
-0.09340178 0.00816336
-0.09480731 0.00818811
-0.09621417 0.00821244
-0.09762236 0.00823641
-0.09903203 0.00826013
-0.10044304 0.00828374
-0.10185551 0.00830748
-0.10326932 0.00833176
-0.10468446 0.00835729
-0.10610108 0.00838550
-0.10751888 0.00841991
-0.10893816 0.00846208
-0.11035892 0.00850304
-0.11178086 0.00853387
-0.11320413 0.00855731
-0.11462888 0.00857842
-0.11605496 0.00859848
-0.11748222 0.00861775
-0.11891096 0.00863646
-0.12034104 0.00865473
-0.12177229 0.00867267
-0.12320502 0.00869036
-0.12463893 0.00870785
-0.12607433 0.00872520
-0.12751090 0.00874245
-0.12894881 0.00875965
-0.13038804 0.00877683
-0.13182846 0.00879402
-0.13327021 0.00881127
-0.13471344 0.00882861
-0.13615770 0.00884604
-0.13760344 0.00886362
-0.13905022 0.00888137
-0.14049847 0.00889931
-0.14194791 0.00891747
-0.14339867 0.00893587
-0.14485062 0.00895454
-0.14630375 0.00897349
-0.14775822 0.00899276
-0.14921430 0.00901235
-0.15067039 0.00903229
-0.15212944 0.00905261
-0.15358848 0.00907330
-0.15504900 0.00909440
-0.15651101 0.00911592
-0.15797449 0.00913786
-0.15943796 0.00916025
-0.16090440 0.00918308
-0.16237084 0.00920637
-0.16383875 0.00923014
-0.16530667 0.00925437
-0.16677754 0.00927910
-0.16824841 0.00930431
-0.16972223 0.00933002
-0.17119606 0.00935624
-0.17266989 0.00938297
-0.17414667 0.00941022
-0.17562346 0.00943801
-0.17710172 0.00946636
-0.17858146 0.00949530
-0.18006268 0.00952488
-0.18154390 0.00955511
-0.18302659 0.00958605
-0.18451077 0.00961777
-0.18599642 0.00965095
-0.18748355 0.00968600
-0.18897069 0.00972121
-0.19045930 0.00975333
-0.19194791 0.00978035
-0.19343947 0.00980314
-0.19493104 0.00982368
-0.19642408 0.00984291
-0.19791861 0.00986109
-0.19941313 0.00987838
-0.20090913 0.00989490
-0.20240661 0.00991076
-0.20390557 0.00992603
-0.20540453 0.00994080
-0.20690496 0.00995516
-0.20840540 0.00996919
-0.20990879 0.00998300
-0.21141218 0.00999668
-0.21291705 0.01001040
