# s/c    cf
1.01271305 0.02228380
1.01144175 0.02265767
1.01015566 0.02303113
1.00888436 0.02340408
1.00761305 0.02377681
1.00634174 0.02415016
1.00507044 0.02452569
1.00378435 0.02490574
1.00251305 0.02529240
1.00124174 0.02568536
0.99997043 0.02607960
0.99869913 0.02646661
0.99742782 0.02683639
0.99614174 0.02718124
0.99487043 0.02749644
0.99359912 0.02777919
0.99232782 0.02802932
0.99105651 0.02824676
0.98977043 0.02843266
0.98849912 0.02858657
0.98722781 0.02871276
0.98595651 0.02881661
0.98468520 0.02890467
0.98339912 0.02898678
0.98212781 0.02907142
0.98085651 0.02916921
0.97958520 0.02928955
0.97829911 0.02943861
0.97702781 0.02961463
0.97575650 0.02980889
0.97448520 0.03000766
0.97321389 0.03019891
0.97192780 0.03037136
0.97065650 0.03051731
0.96938519 0.03063248
0.96811389 0.03071176
0.96682780 0.03075633
0.96555649 0.03077012
0.96428519 0.03075942
0.96301388 0.03073144
0.96174258 0.03069331
0.96045649 0.03065587
0.95918518 0.03063986
0.95791388 0.03067370
0.95664257 0.03076887
0.95535648 0.03090686
0.95408518 0.03105600
0.95281387 0.03119255
0.95154257 0.03130309
0.95025648 0.03138145
0.94898517 0.03142567
0.94771387 0.03143276
0.94644256 0.03140461
0.94515647 0.03134402
0.94388517 0.03125553
0.94261386 0.03114583
0.94134256 0.03102397
0.94005647 0.03091367
0.93878516 0.03084814
0.93751386 0.03084263
0.93624255 0.03088460
0.93495647 0.03095308
0.93368516 0.03103115
0.93241385 0.03110802
0.93114255 0.03117766
0.92985646 0.03123769
0.92858516 0.03128692
0.92731385 0.03132305
0.92604254 0.03134212
0.92475646 0.03133759
0.92348515 0.03130512
0.92221385 0.03125208
0.92094254 0.03119940
0.91965645 0.03117365
0.91838515 0.03119418
0.91711384 0.03126934
0.91582775 0.03139941
0.91455645 0.03157912
0.91328514 0.03179824
0.91201384 0.03204674
0.91072775 0.03231068
0.90945644 0.03257606
0.90818514 0.03283097
0.90691383 0.03306575
0.90562774 0.03327701
0.90435644 0.03346436
0.90308513 0.03362867
0.90179905 0.03377428
0.90052774 0.03390578
0.89925643 0.03402731
0.89797035 0.03414534
0.89669904 0.03426622
0.89542774 0.03439979
0.89415643 0.03455635
0.89287034 0.03474446
0.89159904 0.03496732
0.89032773 0.03522544
0.88904164 0.03551977
0.88777034 0.03584793
0.88649903 0.03619837
0.88521294 0.03655419
0.88394164 0.03690298
0.88267033 0.03723410
0.88138424 0.03753607
0.88011294 0.03779577
0.87884163 0.03800096
0.87757033 0.03814183
0.87628424 0.03821096
0.87501293 0.03820585
0.87374163 0.03812886
0.87245554 0.03799040
0.87118424 0.03780605
0.86991293 0.03759833
0.86862684 0.03739844
0.86735554 0.03723652
0.86608423 0.03713864
0.86479814 0.03711092
0.86352684 0.03714534
0.86225553 0.03722241
0.86096944 0.03731575
0.85969814 0.03740657
0.85842683 0.03748121
0.85714075 0.03753405
0.85586944 0.03756186
0.85459813 0.03756543
0.85331205 0.03754874
0.85204074 0.03751955
0.85076944 0.03749574
0.84948335 0.03750198
0.84821204 0.03754953
0.84692595 0.03762881
0.84565465 0.03771826
0.84438334 0.03779967
0.84309725 0.03785994
0.84182595 0.03789185
0.84055464 0.03789382
0.83926856 0.03786634
0.83799725 0.03781284
0.83672594 0.03773732
0.83543986 0.03764606
0.83416855 0.03754655
0.83288246 0.03744756
0.83161116 0.03735672
0.83033985 0.03728212
0.82905376 0.03723195
0.82778246 0.03721193
0.82651115 0.03722170
0.82522507 0.03724362
0.82395376 0.03724816
0.82266767 0.03721350
0.82139637 0.03713909
0.82012506 0.03703337
0.81883897 0.03690355
0.81756767 0.03675590
0.81628158 0.03659469
0.81501027 0.03642627
0.81373897 0.03626187
0.81245288 0.03611517
0.81118157 0.03599388
0.80989549 0.03589644
0.80862418 0.03582345
0.80735288 0.03577561
0.80606679 0.03575580
0.80479548 0.03576046
0.80350939 0.03577310
0.80223809 0.03577821
0.80096678 0.03576336
0.79968070 0.03572291
0.79840939 0.03565453
0.79712330 0.03555949
0.79585200 0.03544244
0.79458069 0.03531275
0.79329460 0.03518118
0.79202330 0.03505638
0.79073721 0.03494420
0.78946590 0.03484772
0.78817982 0.03476808
0.78690851 0.03470612
0.78563720 0.03466137
0.78435112 0.03463467
0.78307981 0.03462450
0.78179372 0.03462295
0.78052242 0.03461461
0.77923633 0.03458304
0.77796502 0.03451651
0.77669372 0.03440814
0.77540763 0.03425704
0.77413633 0.03406343
0.77285024 0.03383057
0.77157893 0.03356436
0.77029284 0.03327871
0.76902154 0.03299926
0.76773545 0.03275047
0.76646414 0.03253988
0.76517806 0.03236285
0.76390675 0.03221236
0.76263545 0.03208292
0.76134936 0.03197145
0.76007805 0.03187630
0.75879196 0.03179758
0.75752066 0.03173644
0.75623457 0.03169463
0.75496327 0.03167399
0.75367718 0.03167618
0.75240587 0.03170231
0.75111978 0.03175224
0.74984848 0.03182372
0.74856239 0.03191138
0.74729108 0.03200698
0.74600500 0.03210148
0.74473369 0.03218889
0.74344760 0.03226739
0.74217630 0.03233925
0.74089021 0.03240799
0.73961890 0.03247718
0.73833282 0.03255152
0.73706151 0.03263508
0.73577542 0.03273475
0.73450412 0.03285846
0.73321803 0.03302043
0.73194672 0.03322216
0.73066064 0.03345405
0.72938933 0.03369775
0.72810324 0.03392581
0.72683194 0.03412457
0.72554585 0.03429322
0.72427454 0.03444388
0.72298845 0.03458210
0.72171715 0.03470547
0.72043106 0.03481072
0.71915976 0.03489845
0.71787367 0.03497502
0.71660236 0.03506203
0.71531627 0.03519748
0.71404497 0.03540603
0.71275888 0.03567214
0.71148758 0.03595916
0.71020149 0.03624373
0.70893018 0.03651692
0.70764409 0.03678023
0.70635801 0.03703847
0.70508670 0.03729433
0.70380061 0.03753876
0.70252931 0.03774298
0.70124322 0.03788671
0.69997191 0.03798232
0.69868582 0.03807284
0.69741452 0.03819767
0.69612843 0.03836493
0.69484234 0.03856202
0.69357104 0.03877168
0.69228495 0.03898394
0.69101364 0.03919343
0.68972756 0.03940217
0.68845625 0.03961496
0.68717016 0.03984478
0.68589886 0.04012942
0.68461277 0.04049672
0.68332668 0.04091542
0.68205538 0.04132801
0.68076929 0.04170400
0.67949798 0.04203389
0.67821189 0.04231302
0.67692581 0.04253556
0.67565450 0.04267689
0.67436841 0.04271786
0.67309711 0.04266128
0.67181102 0.04256027
0.67053971 0.04248253
0.66925363 0.04246362
0.66796754 0.04252744
0.66669623 0.04267635
0.66541014 0.04289232
0.66413884 0.04313241
0.66285275 0.04334902
0.66156666 0.04350942
0.66029536 0.04361049
0.65900927 0.04366418
0.65772318 0.04367916
0.65645188 0.04365132
0.65516579 0.04357166
0.65389448 0.04343730
0.65260839 0.04325101
0.65132231 0.04302206
0.65005100 0.04275926
0.64876491 0.04247190
0.64749361 0.04217199
0.64620752 0.04186780
0.64492143 0.04157044
0.64365012 0.04129021
0.64236404 0.04103479
0.64107795 0.04082404
0.63980664 0.04068926
0.63852056 0.04065473
0.63723447 0.04071596
0.63596316 0.04084788
0.63467707 0.04102549
0.63339099 0.04121538
0.63211968 0.04138230
0.63083359 0.04149263
0.62954750 0.04151763
0.62827620 0.04142397
0.62699011 0.04121005
0.62571880 0.04092952
0.62443272 0.04065420
0.62314663 0.04043874
0.62187532 0.04028763
0.62058924 0.04018142
0.61930315 0.04009581
0.61801706 0.04002172
0.61674575 0.03995530
0.61545967 0.03989182
0.61417358 0.03982956
0.61290227 0.03978904
0.61161618 0.03981594
0.61033010 0.03992839
0.60905879 0.04011229
0.60777270 0.04029977
0.60648661 0.04042043
0.60521531 0.04043321
0.60392922 0.04033387
0.60264313 0.04015579
0.60137183 0.03995642
0.60008574 0.03980715
0.59879965 0.03974906
0.59751356 0.03980262
0.59624226 0.03995925
0.59495617 0.04017803
0.59367008 0.04039177
0.59239878 0.04054533
0.59111269 0.04062692
0.58982660 0.04068939
0.58854051 0.04079011
0.58726921 0.04094496
0.58598312 0.04112729
0.58469703 0.04130191
0.58341094 0.04142526
0.58213964 0.04144166
0.58085355 0.04132898
0.57956746 0.04110423
0.57829616 0.04083554
0.57701007 0.04060607
0.57572398 0.04047049
0.57443789 0.04044932
0.57316659 0.04053337
0.57188050 0.04070065
0.57059441 0.04090963
0.56930832 0.04111070
0.56803702 0.04126384
0.56675093 0.04134444
0.56546484 0.04134982
0.56417875 0.04127618
0.56289266 0.04114155
0.56162136 0.04098953
0.56033527 0.04087846
0.55904918 0.04085861
0.55776309 0.04092721
0.55649179 0.04102136
0.55520570 0.04106802
0.55391961 0.04103198
0.55263352 0.04092360
0.55134744 0.04082367
0.55007613 0.04081085
0.54879004 0.04091055
0.54750395 0.04108297
0.54621787 0.04126364
0.54494656 0.04138074
0.54366047 0.04140099
0.54237438 0.04137506
0.54108830 0.04135777
0.53980221 0.04144015
0.53853090 0.04170197
0.53724481 0.04208108
0.53595873 0.04246295
0.53467264 0.04275378
0.53338655 0.04291872
0.53210046 0.04301980
0.53082916 0.04319321
0.52954307 0.04354463
0.52825698 0.04401781
0.52697089 0.04450532
0.52568480 0.04491365
0.52439872 0.04516038
0.52312741 0.04525179
0.52184132 0.04526659
0.52055524 0.04531374
0.51926915 0.04546043
0.51798306 0.04571502
0.51669697 0.04606011
0.51542567 0.04643984
0.51413958 0.04680713
0.51285349 0.04712320
0.51156740 0.04737173
0.51028131 0.04756207
0.50899523 0.04772919
0.50770914 0.04791652
0.50643783 0.04814129
0.50515174 0.04838752
0.50386566 0.04862177
0.50257957 0.04881805
0.50129348 0.04896192
0.50000739 0.04906076
0.49872130 0.04912589
0.49743522 0.04917547
0.49616391 0.04923343
0.49487782 0.04931843
0.49359173 0.04944278
0.49230565 0.04960689
0.49101956 0.04980230
0.48973347 0.05001813
0.48844738 0.05023715
0.48716129 0.05042834
0.48587521 0.05055395
0.48460390 0.05058595
0.48331781 0.05055349
0.48203172 0.05053351
0.48074564 0.05059571
0.47945955 0.05074802
0.47817346 0.05093906
0.47688737 0.05110481
0.47560128 0.05119963
0.47431520 0.05120086
0.47302911 0.05112601
0.47174302 0.05103793
0.47045693 0.05102357
0.46917084 0.05114848
0.46789954 0.05137884
0.46661345 0.05159046
0.46532736 0.05163410
0.46404127 0.05146912
0.46275519 0.05131712
0.46146910 0.05144859
0.46018301 0.05184829
0.45889692 0.05230538
0.45761083 0.05266268
0.45632474 0.05287265
0.45503866 0.05298319
0.45375257 0.05303685
0.45246648 0.05301455
0.45118039 0.05274604
0.44989430 0.05214821
0.44860822 0.05142048
0.44732213 0.05085943
0.44603604 0.05060269
0.44474995 0.05050696
0.44346386 0.05041212
0.44217778 0.05022491
0.44089169 0.04993572
0.43960560 0.04959099
0.43831951 0.04923044
0.43703342 0.04887750
0.43574734 0.04854087
0.43446125 0.04822669
0.43317516 0.04794383
0.43188907 0.04771157
0.43060298 0.04754743
0.42931690 0.04743865
0.42803081 0.04734692
0.42674472 0.04725973
0.42545863 0.04719211
0.42417254 0.04714862
0.42288645 0.04707114
0.42160037 0.04673145
0.42031428 0.04602720
0.41902819 0.04518925
0.41774210 0.04458468
0.41645601 0.04434032
0.41516993 0.04427549
0.41388384 0.04424865
0.41259775 0.04427458
0.41131166 0.04441654
0.41002557 0.04457823
0.40873949 0.04462955
0.40745340 0.04459102
0.40616731 0.04459405
0.40488122 0.04474132
0.40359513 0.04506807
0.40230905 0.04549131
0.40102296 0.04582518
0.39973687 0.04591595
0.39843600 0.04576795
0.39714991 0.04553028
0.39586382 0.04530928
0.39457773 0.04513588
0.39329165 0.04499979
0.39200556 0.04488026
0.39071947 0.04477749
0.38943338 0.04473002
0.38814729 0.04477174
0.38686121 0.04490208
0.38557512 0.04510337
0.38428903 0.04534109
0.38298816 0.04554557
0.38170207 0.04562004
0.38041598 0.04554348
0.37912989 0.04543225
0.37784381 0.04537852
0.37655772 0.04537419
0.37527163 0.04538149
0.37398554 0.04537149
0.37269945 0.04533283
0.37139858 0.04529761
0.37011250 0.04534037
0.36882641 0.04550401
0.36754032 0.04572735
0.36625423 0.04590157
0.36496814 0.04597324
0.36368206 0.04595091
0.36238118 0.04589052
0.36109510 0.04584447
0.35980901 0.04582851
0.35852292 0.04582459
0.35723683 0.04585064
0.35595074 0.04597527
0.35466466 0.04620141
0.35336379 0.04647101
0.35207770 0.04671606
0.35079161 0.04692180
0.34950552 0.04709289
0.34821943 0.04721429
0.34693335 0.04728614
0.34563247 0.04733859
0.34434639 0.04742553
0.34306030 0.04757286
0.34177421 0.04778927
0.34048812 0.04806945
0.33918725 0.04840589
0.33790116 0.04879112
0.33661508 0.04921773
0.33532899 0.04968415
0.33404290 0.05019981
0.33275681 0.05073487
0.33145594 0.05123409
0.33016985 0.05166050
0.32888376 0.05201266
0.32759768 0.05230573
0.32629681 0.05258042
0.32501072 0.05291763
0.32372463 0.05339601
0.32243854 0.05407134
0.32115245 0.05494225
0.31985158 0.05596448
0.31856549 0.05707621
0.31727941 0.05818357
0.31599332 0.05920219
0.31469245 0.06014533
0.31340636 0.06109047
0.31212027 0.06201673
0.31083418 0.06283546
0.30953331 0.06352749
0.30824722 0.06418744
0.30696114 0.06495979
0.30567505 0.06592062
0.30437418 0.06706098
0.30308809 0.06827953
0.30180200 0.06943481
0.30051591 0.07044531
0.29921504 0.07132614
0.29792895 0.07215617
0.29664287 0.07303686
0.29534200 0.07404617
0.29405591 0.07514757
0.29276982 0.07623242
0.29148373 0.07717700
0.29018286 0.07789710
0.28889677 0.07840348
0.28761068 0.07896098
0.28630981 0.07977843
0.28502373 0.08073110
0.28373764 0.08162231
0.28243677 0.08227080
0.28115068 0.08263739
0.27986459 0.08292629
0.27857850 0.08329021
0.27727763 0.08375681
0.27599154 0.08436406
0.27470546 0.08508325
0.27340459 0.08578303
0.27211850 0.08629272
0.27083241 0.08656490
0.26953154 0.08664120
0.26824545 0.08665156
0.26695936 0.08678462
0.26565849 0.08709526
0.26437240 0.08750983
0.26307153 0.08791504
0.26178545 0.08825300
0.26049936 0.08853115
0.25919849 0.08874949
0.25791240 0.08892960
0.25662631 0.08908979
0.25532544 0.08924770
0.25403935 0.08940630
0.25275326 0.08954558
0.25145239 0.08963008
0.25016630 0.08964740
0.24886543 0.08961393
0.24757935 0.08953507
0.24629326 0.08940912
0.24499239 0.08922431
0.24370630 0.08896750
0.24240543 0.08865628
0.24111934 0.08835699
0.23983325 0.08811550
0.23853238 0.08792154
0.23724629 0.08772015
0.23594542 0.08743055
0.23465933 0.08699976
0.23337325 0.08643103
0.23207238 0.08576370
0.23078629 0.08503310
0.22948542 0.08426100
0.22819933 0.08347111
0.22689846 0.08271361
0.22561237 0.08202633
0.22432628 0.08138472
0.22302541 0.08072190
0.22173932 0.07999557
0.22043845 0.07921265
0.21915236 0.07839936
0.21785149 0.07758563
0.21656541 0.07680341
0.21526454 0.07606852
0.21397845 0.07537997
0.21267758 0.07470238
0.21139149 0.07395650
0.21009062 0.07309800
0.20880453 0.07219145
0.20750366 0.07141945
0.20621757 0.07095227
0.20493148 0.07069019
0.20363061 0.07035830
0.20234452 0.06985506
0.20104365 0.06925501
0.19975757 0.06862444
0.19845669 0.06798740
0.19717061 0.06729931
0.19586974 0.06650290
0.19458365 0.06559478
0.19328278 0.06477901
0.19199669 0.06427243
0.19069582 0.06402332
0.18939495 0.06378217
0.18810886 0.06335468
0.18680799 0.06280727
0.18552190 0.06226044
0.18422103 0.06179500
0.18293494 0.06142155
0.18163407 0.06110460
0.18034798 0.06081876
0.17904711 0.06055437
0.17776102 0.06031682
0.17646015 0.06011443
0.17517407 0.05995073
0.17387319 0.05981605
0.17257232 0.05969208
0.17128624 0.05955382
0.16998537 0.05936832
0.16869928 0.05908573
0.16739841 0.05864367
0.16611232 0.05798438
0.16481145 0.05711946
0.16351058 0.05631258
0.16222449 0.05582364
0.16092362 0.05562651
0.15963753 0.05545646
0.15833666 0.05516378
0.15703579 0.05485359
0.15574970 0.05461576
0.15444883 0.05441290
0.15316274 0.05412395
0.15186187 0.05378563
0.15056100 0.05352529
0.14927491 0.05337422
0.14797404 0.05324248
0.14668795 0.05301607
0.14538708 0.05258026
0.14408621 0.05190643
0.14280012 0.05111398
0.14149925 0.05038394
0.14019838 0.04980952
0.13891229 0.04932520
0.13761142 0.04885597
0.13632534 0.04836713
0.13502447 0.04785943
0.13372359 0.04735102
0.13243751 0.04685009
0.13113664 0.04630872
0.12983577 0.04566688
0.12854968 0.04541178
0.12724881 0.04490199
0.12594794 0.04438816
0.12466185 0.04387052
0.12336098 0.04334932
0.12206011 0.04282482
0.12075924 0.04229732
0.11947315 0.04176711
0.11817228 0.04123451
0.11687141 0.04069985
0.11558532 0.04016347
0.11428445 0.03962573
0.11298358 0.03908702
0.11169749 0.03854771
0.11039662 0.03800820
0.10909575 0.03746891
0.10779488 0.03693024
0.10650879 0.03639263
0.10520792 0.03585651
0.10390705 0.03532232
0.10260618 0.03479052
0.10132009 0.03426155
0.10001922 0.03373587
0.09871835 0.03321394
0.09743226 0.03269622
0.09613139 0.03218318
0.09483052 0.03167526
0.09352965 0.03117293
0.09224356 0.03067665
0.09094269 0.03018685
0.08964182 0.02970399
0.08834095 0.02922848
0.08704008 0.02876077
0.08575399 0.02830125
0.08445312 0.02785033
0.08315225 0.02740838
0.08185138 0.02697579
0.08056529 0.02655290
0.07926442 0.02614003
0.07796355 0.02573751
0.07666268 0.02534560
0.07536180 0.02496458
0.07407572 0.02459468
0.07277485 0.02423610
0.07147398 0.02388901
0.07017310 0.02355355
0.06887223 0.02322983
0.06757136 0.02291792
0.06628528 0.02261784
0.06498440 0.02232957
0.06368353 0.02205306
0.06238266 0.02178821
0.06108179 0.02153487
0.05978092 0.02129282
0.05849483 0.02106181
0.05719396 0.02084153
0.05589309 0.02063161
0.05459222 0.02043161
0.05329135 0.02024105
0.05199048 0.02005936
0.05068961 0.01988590
0.04940352 0.01971999
0.04810265 0.01956085
0.04680178 0.01940762
0.04550091 0.01925938
0.04420004 0.01911512
0.04289917 0.01897373
0.04159830 0.01883403
0.04029743 0.01869475
0.03901134 0.01855452
0.03771047 0.01841186
0.03640960 0.01826522
0.03510873 0.01811291
0.03380786 0.01795317
0.03250698 0.01778411
0.03120611 0.01760373
0.02990524 0.01740992
0.02860437 0.01720044
0.02730350 0.01697294
0.02600263 0.01672494
0.02470176 0.01645381
0.02341567 0.01615683
0.02211480 0.01583111
0.02081393 0.01547363
0.01951306 0.01508122
0.01821219 0.01465058
0.01691132 0.01417825
0.01561045 0.01366060
0.01430958 0.01309387
0.01300871 0.01247412
0.01170784 0.01179724
0.01040697 0.01105898
0.00910609 0.01025487
0.00780522 0.00938031
0.00650435 0.00843049
0.00520348 0.00740042
0.00390261 0.00628492
0.00260174 0.00507862
0.00130087 0.00377595
0.00000000 0.00237115
-0.00000000 0.00879465
-0.00130087 0.00769765
-0.00260335 0.00528932
-0.00390746 0.00434259
-0.00521317 0.00336682
-0.00652048 0.00265369
-0.00782941 0.00193732
-0.00913993 0.00129091
-0.01045207 0.00064730
-0.01176578 0.00022369
-0.01308110 0.00050301
-0.01439801 0.00119709
-0.01571644 0.00190406
-0.01703653 0.00264657
-0.01835824 0.00341485
-0.01968143 0.00423378
-0.02100625 0.00508654
-0.02233255 0.00597698
-0.02366047 0.00688002
-0.02499002 0.00777453
-0.02632105 0.00845805
-0.02765326 0.00855689
-0.02898739 0.00815208
-0.03032315 0.00774345
-0.03166038 0.00752325
-0.03299939 0.00741531
-0.03433973 0.00736619
-0.03568185 0.00735613
-0.03702529 0.00737354
-0.03837051 0.00741580
-0.03971706 0.00748370
-0.04106524 0.00758878
-0.04241504 0.00774319
-0.04376617 0.00788057
-0.04511893 0.00775732
-0.04647316 0.00731115
-0.04782902 0.00683249
-0.04918636 0.00649903
-0.05054518 0.00627442
-0.05190548 0.00611390
-0.05326740 0.00599554
-0.05463080 0.00590273
-0.05599568 0.00582690
-0.05736204 0.00576140
-0.05872988 0.00570312
-0.06009919 0.00565003
-0.06146998 0.00560330
-0.06284240 0.00556988
-0.06421615 0.00556890
-0.06559138 0.00561366
-0.06696823 0.00568018
-0.06834642 0.00573517
-0.06972608 0.00577409
-0.07110722 0.00580447
-0.07248984 0.00582903
-0.07387393 0.00584912
-0.07525951 0.00586586
-0.07664641 0.00587994
-0.07803480 0.00589187
-0.07942466 0.00590200
-0.08081600 0.00591064
-0.08220867 0.00591801
-0.08360282 0.00592427
-0.08499845 0.00592956
-0.08639541 0.00593398
-0.08779384 0.00593764
-0.08919376 0.00594061
-0.09059500 0.00594296
-0.09199772 0.00594474
-0.09340178 0.00594598
-0.09480731 0.00594675
-0.09621417 0.00594712
-0.09762236 0.00594718
-0.09903203 0.00594706
-0.10044304 0.00594696
-0.10185551 0.00594718
-0.10326932 0.00594822
-0.10468446 0.00595093
-0.10610108 0.00595700
-0.10751888 0.00596949
-0.10893816 0.00598937
-0.11035892 0.00600921
-0.11178086 0.00602016
-0.11320413 0.00602266
-0.11462888 0.00602110
-0.11605496 0.00601744
-0.11748222 0.00601248
-0.11891096 0.00600675
-0.12034104 0.00600055
-0.12177229 0.00599411
-0.12320502 0.00598755
-0.12463893 0.00598098
-0.12607433 0.00597448
-0.12751090 0.00596810
-0.12894881 0.00596188
-0.13038804 0.00595587
-0.13182846 0.00595010
-0.13327021 0.00594460
-0.13471344 0.00593939
-0.13615770 0.00593449
-0.13760344 0.00592994
-0.13905022 0.00592576
-0.14049847 0.00592197
-0.14194791 0.00591858
-0.14339867 0.00591563
-0.14485062 0.00591314
-0.14630375 0.00591111
-0.14775822 0.00590956
-0.14921430 0.00590850
-0.15067039 0.00590795
-0.15212944 0.00590793
-0.15358848 0.00590844
-0.15504900 0.00590949
-0.15651101 0.00591110
-0.15797449 0.00591326
-0.15943796 0.00591599
-0.16090440 0.00591930
-0.16237084 0.00592318
-0.16383875 0.00592765
-0.16530667 0.00593269
-0.16677754 0.00593832
-0.16824841 0.00594453
-0.16972223 0.00595132
-0.17119606 0.00595869
-0.17266989 0.00596665
-0.17414667 0.00597521
-0.17562346 0.00598437
-0.17710172 0.00599415
-0.17858146 0.00600457
-0.18006268 0.00601568
-0.18154390 0.00602749
-0.18302659 0.00604010
-0.18451077 0.00605365
-0.18599642 0.00606861
-0.18748355 0.00608514
-0.18897069 0.00610168
-0.19045930 0.00611521
-0.19194791 0.00612354
-0.19343947 0.00612687
-0.19493104 0.00612679
-0.19642408 0.00612453
-0.19791861 0.00612066
-0.19941313 0.00611557
-0.20090913 0.00610950
-0.20240661 0.00610266
-0.20390557 0.00609521
-0.20540453 0.00608727
-0.20690496 0.00607897
-0.20840540 0.00607042
-0.20990879 0.00606175
-0.21141218 0.00605311
