# s/c    cf
0.30567505 0.14271555
0.30437418 0.14351807
0.30308809 0.14439485
0.30180200 0.14521460
0.30051591 0.14587525
0.29921504 0.14638157
0.29792895 0.14681418
0.29664287 0.14727354
0.29534200 0.14785150
0.29405591 0.14853411
0.29276982 0.14921766
0.29148373 0.14978643
0.29018286 0.15014254
0.28889677 0.15022961
0.28761068 0.15028491
0.28630981 0.15060252
0.28502373 0.15106476
0.28373764 0.15150137
0.28243677 0.15180005
0.28115068 0.15181862
0.27986459 0.15168597
0.27857850 0.15157185
0.27727763 0.15151295
0.27599154 0.15158019
0.27470546 0.15180547
0.27340459 0.15205941
0.27211850 0.15215773
0.27083241 0.15202227
0.26953154 0.15165316
0.26824545 0.15117441
0.26695936 0.15078282
0.26565849 0.15056674
0.26437240 0.15046851
0.26307153 0.15036260
0.26178545 0.15020233
0.26049936 0.14999764
0.25919849 0.14970938
0.25791240 0.14934797
0.25662631 0.14895004
0.25532544 0.14853398
0.25403935 0.14812045
0.25275326 0.14770271
0.25145239 0.14725151
0.25016630 0.14675091
0.24886543 0.14619725
0.24757935 0.14558745
0.24629326 0.14491826
0.24499239 0.14419477
0.24370630 0.14340897
0.24240543 0.14257389
0.24111934 0.14174674
0.23983325 0.14097022
0.23853238 0.14024381
0.23724629 0.13952693
0.23594542 0.13875297
0.23465933 0.13787235
0.23337325 0.13688155
0.23207238 0.13580753
0.23078629 0.13466216
0.22948542 0.13345432
0.22819933 0.13221489
0.22689846 0.13101074
0.22561237 0.12988666
0.22432628 0.12882102
0.22302541 0.12774656
0.22173932 0.12660570
0.22043845 0.12541162
0.21915236 0.12418702
0.21785149 0.12295676
0.21656541 0.12175128
0.21526454 0.12059881
0.21397845 0.11950904
0.21267758 0.11847627
0.21139149 0.11740055
0.21009062 0.11616402
0.20880453 0.11481700
0.20750366 0.11357603
0.20621757 0.11262399
0.20493148 0.11191513
0.20363061 0.11118483
0.20234452 0.11027530
0.20104365 0.10927204
0.19975757 0.10825364
0.19845669 0.10728382
0.19717061 0.10631589
0.19586974 0.10522866
0.19458365 0.10397019
0.19328278 0.10272492
0.19199669 0.10178154
0.19069582 0.10113725
0.18939495 0.10053309
0.18810886 0.09974622
0.18680799 0.09879842
0.18552190 0.09783556
0.18422103 0.09696076
0.18293494 0.09616739
0.18163407 0.09541616
0.18034798 0.09468633
0.17904711 0.09396735
0.17776102 0.09326558
0.17646015 0.09258676
0.17517407 0.09193757
0.17387319 0.09131230
0.17257232 0.09069931
0.17128624 0.09008780
0.16998537 0.08946125
0.16869928 0.08879763
0.16739841 0.08803986
0.16611232 0.08710396
0.16481145 0.08594603
0.16351058 0.08476752
0.16222449 0.08386610
0.16092362 0.08325249
0.15963753 0.08264432
0.15833666 0.08189899
0.15703579 0.08112752
0.15574970 0.08042529
0.15444883 0.07978000
0.15316274 0.07904386
0.15186187 0.07822775
0.15056100 0.07747248
0.14927491 0.07681984
0.14797404 0.07619689
0.14668795 0.07552938
0.14538708 0.07472128
0.14408621 0.07370187
0.14280012 0.07255481
0.14149925 0.07146260
0.14019838 0.07051461
0.13891229 0.06963413
0.13761142 0.06875981
0.13632534 0.06786821
0.13502447 0.06696181
0.13372359 0.06605522
0.13243751 0.06516574
0.13113664 0.06425868
0.12983577 0.06328486
0.12854968 0.06285548
0.12724881 0.06200248
0.12594794 0.06115081
0.12466185 0.06030074
0.12336098 0.05945256
0.12206011 0.05860655
0.12075924 0.05776302
0.11947315 0.05692229
0.11817228 0.05608467
0.11687141 0.05525048
0.11558532 0.05442006
0.11428445 0.05359374
0.11298358 0.05277186
0.11169749 0.05195477
0.11039662 0.05114281
0.10909575 0.05033634
0.10779488 0.04953571
0.10650879 0.04874127
0.10520792 0.04795338
0.10390705 0.04717239
0.10260618 0.04639866
0.10132009 0.04563253
0.10001922 0.04487435
0.09871835 0.04412448
0.09743226 0.04338324
0.09613139 0.04265097
0.09483052 0.04192800
0.09352965 0.04121465
0.09224356 0.04051123
0.09094269 0.03981803
0.08964182 0.03913536
0.08834095 0.03846349
0.08704008 0.03780268
0.08575399 0.03715319
0.08445312 0.03651525
0.08315225 0.03588908
0.08185138 0.03527489
0.08056529 0.03467285
0.07926442 0.03408313
0.07796355 0.03350588
0.07666268 0.03294120
0.07536180 0.03238921
0.07407572 0.03184996
0.07277485 0.03132350
0.07147398 0.03080984
0.07017310 0.03030898
0.06887223 0.02982086
0.06757136 0.02934541
0.06628528 0.02888251
0.06498440 0.02843202
0.06368353 0.02799376
0.06238266 0.02756750
0.06108179 0.02715299
0.05978092 0.02674991
0.05849483 0.02635792
0.05719396 0.02597663
0.05589309 0.02560560
0.05459222 0.02524434
0.05329135 0.02489233
0.05199048 0.02454896
0.05068961 0.02421360
0.04940352 0.02388555
0.04810265 0.02356406
0.04680178 0.02324832
0.04550091 0.02293744
0.04420004 0.02263051
0.04289917 0.02232651
0.04159830 0.02202437
0.04029743 0.02172298
0.03901134 0.02142111
0.03771047 0.02111750
0.03640960 0.02081079
0.03510873 0.02049955
0.03380786 0.02018227
0.03250698 0.01985738
0.03120611 0.01952319
0.02990524 0.01917797
0.02860437 0.01881985
0.02730350 0.01844693
0.02600263 0.01805716
0.02470176 0.01764845
0.02341567 0.01721858
0.02211480 0.01676524
0.02081393 0.01628602
0.01951306 0.01577841
0.01821219 0.01523979
0.01691132 0.01466745
0.01561045 0.01405855
0.01430958 0.01341015
0.01300871 0.01271918
0.01170784 0.01198247
0.01040697 0.01119672
0.00910609 0.01035852
0.00780522 0.00946432
0.00650435 0.00851045
0.00520348 0.00749312
0.00390261 0.00640840
0.00260174 0.00525221
0.00130087 0.00402036
0.00000000 0.00270850
-0.00000000 0.00860580
-0.00130087 0.00731989
-0.00260335 0.00521176
-0.00390746 0.00429703
-0.00521317 0.00341035
-0.00652048 0.00274292
-0.00782941 0.00207692
-0.00913993 0.00148044
-0.01045207 0.00084261
-0.01176578 0.00034609
-0.01308110 0.00052165
-0.01439801 0.00120683
-0.01571644 0.00187272
-0.01703653 0.00256931
-0.01835824 0.00330073
-0.01968143 0.00406765
-0.02100625 0.00487200
-0.02233255 0.00570569
-0.02366047 0.00656267
-0.02499002 0.00743593
-0.02632105 0.00815799
-0.02765326 0.00836251
-0.02898739 0.00810634
-0.03032315 0.00784179
-0.03166038 0.00773778
-0.03299939 0.00772046
-0.03433973 0.00774522
-0.03568185 0.00779672
-0.03702529 0.00786757
-0.03837051 0.00795678
-0.03971706 0.00806664
