# s/c    cf
0.79329460 0.09819717
0.79202330 0.09807721
0.79073721 0.09796561
0.78946590 0.09786818
0.78817982 0.09779005
0.78690851 0.09773464
0.78563720 0.09770685
0.78435112 0.09771607
0.78307981 0.09777732
0.78179372 0.09788355
0.78052242 0.09801031
0.77923633 0.09812661
0.77796502 0.09820155
0.77669372 0.09822112
0.77540763 0.09817940
0.77413633 0.09807204
0.77285024 0.09789218
0.77157893 0.09764005
0.77029284 0.09732945
0.76902154 0.09701034
0.76773545 0.09674371
0.76646414 0.09654739
0.76517806 0.09640717
0.76390675 0.09630635
0.76263545 0.09623423
0.76134936 0.09618192
0.76007805 0.09614487
0.75879196 0.09612185
0.75752066 0.09611348
0.75623457 0.09612302
0.75496327 0.09615402
0.75367718 0.09621170
0.75240587 0.09630080
0.75111978 0.09642709
0.74984848 0.09659284
0.74856239 0.09679320
0.74729108 0.09701475
0.74600500 0.09723711
0.74473369 0.09744162
0.74344760 0.09762092
0.74217630 0.09777640
0.74089021 0.09791177
0.73961890 0.09803245
0.73833282 0.09814255
0.73706151 0.09824658
0.73577542 0.09835132
0.73450412 0.09847497
0.73321803 0.09865583
0.73194672 0.09892261
0.73066064 0.09926923
0.72938933 0.09965275
0.72810324 0.10000620
0.72683194 0.10028322
0.72554585 0.10049415
0.72427454 0.10066941
0.72298845 0.10082577
0.72171715 0.10095537
0.72043106 0.10104064
0.71915976 0.10106768
0.71787367 0.10103059
0.71660236 0.10095102
0.71531627 0.10090957
0.71404497 0.10099906
0.71275888 0.10122109
0.71148758 0.10150082
0.71020149 0.10177766
0.70893018 0.10203447
0.70764409 0.10226451
0.70635801 0.10247990
0.70508670 0.10269755
0.70380061 0.10291705
0.70252931 0.10307541
0.70124322 0.10310549
0.69997191 0.10301395
0.69868582 0.10287959
0.69741452 0.10279147
0.69612843 0.10276791
0.69484234 0.10279070
0.69357104 0.10282817
0.69228495 0.10285696
0.69101364 0.10287139
0.68972756 0.10286705
0.68845625 0.10285193
0.68717016 0.10284211
0.68589886 0.10292487
0.68461277 0.10320688
0.68332668 0.10363625
0.68205538 0.10407969
0.68076929 0.10447612
0.67949798 0.10482295
0.67821189 0.10512123
0.67692581 0.10535882
0.67565450 0.10549237
0.67436841 0.10543551
0.67309711 0.10517254
0.67181102 0.10480151
0.67053971 0.10443275
0.66925363 0.10413897
0.66796754 0.10398529
0.66669623 0.10401223
0.66541014 0.10420784
0.66413884 0.10450585
0.66285275 0.10480538
0.66156666 0.10502776
0.66029536 0.10517246
0.65900927 0.10527176
0.65772318 0.10534777
0.65645188 0.10538628
0.65516579 0.10535489
0.65389448 0.10523997
0.65260839 0.10503955
0.65132231 0.10477020
0.65005100 0.10444237
0.64876491 0.10407003
0.64749361 0.10366712
0.64620752 0.10324512
0.64492143 0.10281860
0.64365012 0.10239625
0.64236404 0.10198784
0.64107795 0.10161919
0.63980664 0.10134890
0.63852056 0.10123429
0.63723447 0.10127872
0.63596316 0.10144942
0.63467707 0.10173157
0.63339099 0.10208602
0.63211968 0.10245404
0.63083359 0.10277690
0.62954750 0.10299338
0.62827620 0.10301514
0.62699011 0.10280133
0.62571880 0.10243403
0.62443272 0.10203470
0.62314663 0.10169794
0.62187532 0.10145532
0.62058924 0.10128566
0.61930315 0.10115038
0.61801706 0.10105556
0.61674575 0.10098433
0.61545967 0.10093232
0.61417358 0.10088337
0.61290227 0.10084498
0.61161618 0.10090697
0.61033010 0.10111802
0.60905879 0.10148367
0.60777270 0.10189682
0.60648661 0.10220307
0.60521531 0.10232228
0.60392922 0.10222711
0.60264313 0.10196954
0.60137183 0.10164848
0.60008574 0.10136396
0.59879965 0.10120089
0.59751356 0.10120709
0.59624226 0.10140992
0.59495617 0.10176274
0.59367008 0.10213695
0.59239878 0.10241574
0.59111269 0.10254328
0.58982660 0.10260209
0.58854051 0.10271514
0.58726921 0.10293266
0.58598312 0.10322426
0.58469703 0.10355566
0.58341094 0.10384300
0.58213964 0.10397301
0.58085355 0.10387888
0.57956746 0.10359281
0.57829616 0.10321620
0.57701007 0.10285046
0.57572398 0.10258389
0.57443789 0.10244352
0.57316659 0.10244247
0.57188050 0.10257855
0.57059441 0.10282538
0.56930832 0.10311121
0.56803702 0.10335290
0.56675093 0.10349799
0.56546484 0.10353692
0.56417875 0.10344596
0.56289266 0.10323586
0.56162136 0.10297408
0.56033527 0.10275444
0.55904918 0.10268907
0.55776309 0.10280022
0.55649179 0.10298422
0.55520570 0.10309611
0.55391961 0.10305150
0.55263352 0.10284790
0.55134744 0.10260355
0.55007613 0.10246343
0.54879004 0.10250071
0.54750395 0.10268215
0.54621787 0.10291642
0.54494656 0.10304548
0.54366047 0.10296076
0.54237438 0.10277275
0.54108830 0.10254691
0.53980221 0.10240510
0.53853090 0.10258147
0.53724481 0.10301776
0.53595873 0.10348003
0.53467264 0.10378322
0.53338655 0.10384002
0.53210046 0.10372508
0.53082916 0.10368630
0.52954307 0.10394253
0.52825698 0.10445519
0.52697089 0.10506048
0.52568480 0.10556407
0.52439872 0.10579135
0.52312741 0.10571998
0.52184132 0.10548304
0.52055524 0.10526875
0.51926915 0.10517632
0.51798306 0.10523832
0.51669697 0.10547671
0.51542567 0.10580967
0.51413958 0.10614824
0.51285349 0.10642853
0.51156740 0.10659480
0.51028131 0.10665533
0.50899523 0.10666566
0.50770914 0.10669744
0.50643783 0.10680451
0.50515174 0.10696712
0.50386566 0.10713124
0.50257957 0.10724277
0.50129348 0.10727388
0.50000739 0.10722752
0.49872130 0.10711974
0.49743522 0.10697393
0.49616391 0.10681988
0.49487782 0.10669328
0.49359173 0.10661682
0.49230565 0.10660437
0.49101956 0.10665460
0.48973347 0.10676357
0.48844738 0.10691868
0.48716129 0.10706416
0.48587521 0.10712009
0.48460390 0.10701565
0.48331781 0.10679694
0.48203172 0.10659113
0.48074564 0.10651192
0.47945955 0.10660271
0.47817346 0.10678325
0.47688737 0.10694952
0.47560128 0.10699868
0.47431520 0.10686694
0.47302911 0.10655766
0.47174302 0.10616844
0.47045693 0.10586602
0.46917084 0.10579868
0.46789954 0.10597120
0.46661345 0.10616502
0.46532736 0.10607831
0.46404127 0.10563765
0.46275519 0.10515935
0.46146910 0.10508887
0.46018301 0.10551423
0.45889692 0.10613061
0.45761083 0.10664104
0.45632474 0.10692031
0.45503866 0.10706805
0.45375257 0.10721763
0.45246648 0.10733623
0.45118039 0.10710278
0.44989430 0.10632651
0.44860822 0.10529494
0.44732213 0.10446333
0.44603604 0.10408375
0.44474995 0.10400502
0.44346386 0.10397617
0.44217778 0.10383499
0.44089169 0.10356152
0.43960560 0.10320768
0.43831951 0.10280955
0.43703342 0.10240020
0.43574734 0.10199031
0.43446125 0.10158812
0.43317516 0.10121513
0.43188907 0.10090729
0.43060298 0.10071829
0.42931690 0.10064599
0.42803081 0.10059801
0.42674472 0.10054821
0.42545863 0.10053596
0.42417254 0.10059771
0.42288645 0.10065272
0.42160037 0.10035589
0.42031428 0.09951265
0.41902819 0.09841200
0.41774210 0.09760872
0.41645601 0.09728754
0.41516993 0.09720503
0.41388384 0.09717192
0.41259775 0.09719853
0.41131166 0.09738828
0.41002557 0.09760182
0.40873949 0.09763439
0.40745340 0.09749637
0.40616731 0.09736940
0.40488122 0.09742375
0.40359513 0.09773170
0.40230905 0.09822097
0.40102296 0.09863832
0.39973687 0.09875078
0.39843600 0.09857896
0.39714991 0.09829973
0.39586382 0.09802543
0.39457773 0.09778963
0.39329165 0.09757680
0.39200556 0.09736017
0.39071947 0.09713625
0.38943338 0.09695019
0.38814729 0.09685323
0.38686121 0.09685939
0.38557512 0.09697059
0.38428903 0.09717739
0.38298816 0.09740532
0.38170207 0.09752398
0.38041598 0.09748587
0.37912989 0.09741515
0.37784381 0.09738257
0.37655772 0.09735200
0.37527163 0.09727611
0.37398554 0.09712777
0.37269945 0.09690536
0.37139858 0.09668805
0.37011250 0.09660894
0.36882641 0.09672056
0.36754032 0.09693189
0.36625423 0.09708683
0.36496814 0.09709387
0.36368206 0.09695825
0.36238118 0.09675461
0.36109510 0.09654370
0.35980901 0.09636149
0.35852292 0.09618903
0.35723683 0.09606966
0.35595074 0.09610791
0.35466466 0.09628803
0.35336379 0.09651407
0.35207770 0.09666421
0.35079161 0.09669463
0.34950552 0.09664135
0.34821943 0.09651242
0.34693335 0.09634028
0.34563247 0.09617341
0.34434639 0.09606510
0.34306030 0.09603887
0.34177421 0.09608189
0.34048812 0.09617532
0.33918725 0.09628169
0.33790116 0.09639062
0.33661508 0.09652022
0.33532899 0.09669588
0.33404290 0.09697699
0.33275681 0.09733464
0.33145594 0.09766111
0.33016985 0.09787166
0.32888376 0.09794257
0.32759768 0.09785464
0.32629681 0.09765567
0.32501072 0.09747353
0.32372463 0.09745101
0.32243854 0.09766529
0.32115245 0.09811538
0.31985158 0.09876773
0.31856549 0.09954770
0.31727941 0.10036296
0.31599332 0.10110313
0.31469245 0.10175221
0.31340636 0.10235703
0.31212027 0.10288309
0.31083418 0.10325095
0.30953331 0.10345524
0.30824722 0.10360033
0.30696114 0.10386669
0.30567505 0.10436402
0.30437418 0.10509371
0.30308809 0.10594469
0.30180200 0.10671670
0.30051591 0.10727642
0.29921504 0.10763534
0.29792895 0.10791652
0.29664287 0.10828344
0.29534200 0.10886529
0.29405591 0.10962838
0.29276982 0.11041231
0.29148373 0.11102425
0.29018286 0.11132681
0.28889677 0.11130460
0.28761068 0.11129699
0.28630981 0.11163081
0.28502373 0.11216233
0.28373764 0.11271030
0.28243677 0.11309505
0.28115068 0.11311313
0.27986459 0.11290481
0.27857850 0.11269064
0.27727763 0.11258188
0.27599154 0.11271081
0.27470546 0.11310396
0.27340459 0.11356981
0.27211850 0.11381641
0.27083241 0.11372208
0.26953154 0.11329871
0.26824545 0.11272627
0.26695936 0.11229326
0.26565849 0.11212804
0.26437240 0.11216088
0.26307153 0.11222962
0.26178545 0.11225763
0.26049936 0.11222382
0.25919849 0.11207368
0.25791240 0.11182962
0.25662631 0.11154088
0.25532544 0.11124612
0.25403935 0.11098162
0.25275326 0.11074376
0.25145239 0.11049619
0.25016630 0.11021013
0.24886543 0.10985905
0.24757935 0.10943261
0.24629326 0.10893066
0.24499239 0.10835933
0.24370630 0.10772001
0.24240543 0.10704241
0.24111934 0.10640109
0.23983325 0.10584943
0.23853238 0.10538574
0.23724629 0.10494732
0.23594542 0.10444598
0.23465933 0.10381294
0.23337325 0.10303472
0.23207238 0.10212863
0.23078629 0.10110209
0.22948542 0.09997875
0.22819933 0.09881715
0.22689846 0.09773056
0.22561237 0.09677818
0.22432628 0.09591644
0.22302541 0.09504655
0.22173932 0.09408233
0.22043845 0.09303636
0.21915236 0.09193906
0.21785149 0.09083462
0.21656541 0.08977228
0.21526454 0.08879167
0.21397845 0.08790803
0.21267758 0.08706838
0.21139149 0.08611060
0.21009062 0.08489610
0.20880453 0.08351840
0.20750366 0.08231187
0.20621757 0.08155794
0.20493148 0.08115650
0.20363061 0.08072041
0.20234452 0.08004269
0.20104365 0.07922389
0.19975757 0.07838224
0.19845669 0.07757658
0.19717061 0.07672287
0.19586974 0.07565598
0.19458365 0.07432510
0.19328278 0.07306479
0.19199669 0.07225655
0.19069582 0.07185668
0.18939495 0.07150327
0.18810886 0.07088385
0.18680799 0.07004076
0.18552190 0.06916677
0.18422103 0.06841016
0.18293494 0.06777400
0.18163407 0.06720880
0.18034798 0.06668582
0.17904711 0.06618611
0.17776102 0.06571896
0.17646015 0.06529467
0.17517407 0.06492400
0.17387319 0.06460163
0.17257232 0.06431582
0.17128624 0.06404750
0.16998537 0.06377193
0.16869928 0.06342367
0.16739841 0.06290664
0.16611232 0.06209839
0.16481145 0.06097893
0.16351058 0.05989222
0.16222449 0.05921211
0.16092362 0.05891291
0.15963753 0.05862878
0.15833666 0.05818234
0.15703579 0.05771406
0.15574970 0.05734677
0.15444883 0.05704107
0.15316274 0.05662220
0.15186187 0.05612986
0.15056100 0.05574155
0.14927491 0.05550728
0.14797404 0.05533069
0.14668795 0.05508631
0.14538708 0.05462661
0.14408621 0.05387118
0.14280012 0.05295832
0.14149925 0.05213370
0.14019838 0.05149350
0.13891229 0.05095257
0.13761142 0.05043233
0.13632534 0.04989164
0.13502447 0.04933415
0.13372359 0.04878255
0.13243751 0.04825333
0.13113664 0.04769594
0.12983577 0.04704033
0.12854968 0.04676373
0.12724881 0.04621252
0.12594794 0.04565915
0.12466185 0.04510376
0.12336098 0.04454650
0.12206011 0.04398754
0.12075924 0.04342706
0.11947315 0.04286529
0.11817228 0.04230245
0.11687141 0.04173879
0.11558532 0.04117456
0.11428445 0.04061007
0.11298358 0.04004559
0.11169749 0.03948145
0.11039662 0.03891797
0.10909575 0.03835550
0.10779488 0.03779439
0.10650879 0.03723501
0.10520792 0.03667774
0.10390705 0.03612297
0.10260618 0.03557109
0.10132009 0.03502253
0.10001922 0.03447768
0.09871835 0.03393697
0.09743226 0.03340083
0.09613139 0.03286968
0.09483052 0.03234395
0.09352965 0.03182408
0.09224356 0.03131049
0.09094269 0.03080361
0.08964182 0.03030387
0.08834095 0.02981169
0.08704008 0.02932747
0.08575399 0.02885163
0.08445312 0.02838455
0.08315225 0.02792661
0.08185138 0.02747820
0.08056529 0.02703965
0.07926442 0.02661130
0.07796355 0.02619348
0.07666268 0.02578647
0.07536180 0.02539054
0.07407572 0.02500594
0.07277485 0.02463289
0.07147398 0.02427158
0.07017310 0.02392217
0.06887223 0.02358477
0.06757136 0.02325947
0.06628528 0.02294633
0.06498440 0.02264534
0.06368353 0.02235647
0.06238266 0.02207965
0.06108179 0.02181472
0.05978092 0.02156152
0.05849483 0.02131981
0.05719396 0.02108929
0.05589309 0.02086961
0.05459222 0.02066035
0.05329135 0.02046105
0.05199048 0.02027114
0.05068961 0.02009002
0.04940352 0.01991699
0.04810265 0.01975129
0.04680178 0.01959207
0.04550091 0.01943840
0.04420004 0.01928927
0.04289917 0.01914357
0.04159830 0.01900010
0.04029743 0.01885759
0.03901134 0.01871463
0.03771047 0.01856973
0.03640960 0.01842130
0.03510873 0.01826763
0.03380786 0.01810691
0.03250698 0.01793719
0.03120611 0.01775642
0.02990524 0.01756244
0.02860437 0.01735292
0.02730350 0.01712544
0.02600263 0.01687742
0.02470176 0.01660617
0.02341567 0.01630882
0.02211480 0.01598238
0.02081393 0.01562372
0.01951306 0.01522951
0.01821219 0.01479631
0.01691132 0.01432050
0.01561045 0.01379829
0.01430958 0.01322572
0.01300871 0.01259866
0.01170784 0.01191279
0.01040697 0.01116363
0.00910609 0.01034648
0.00780522 0.00945648
0.00650435 0.00848854
0.00520348 0.00743740
0.00390261 0.00629758
0.00260174 0.00506338
0.00130087 0.00372889
0.00000000 0.00228801
-0.00000000 0.00884661
-0.00130087 0.00769633
-0.00260335 0.00530533
-0.00390746 0.00435487
-0.00521317 0.00337724
-0.00652048 0.00266615
-0.00782941 0.00195106
-0.00913993 0.00130970
-0.01045207 0.00065378
-0.01176578 0.00022990
-0.01308110 0.00051720
-0.01439801 0.00121441
-0.01571644 0.00191742
-0.01703653 0.00265911
-0.01835824 0.00343124
-0.01968143 0.00425255
-0.02100625 0.00510922
-0.02233255 0.00600230
-0.02366047 0.00690887
-0.02499002 0.00780893
-0.02632105 0.00850214
-0.02765326 0.00861020
-0.02898739 0.00820905
-0.03032315 0.00780117
-0.03166038 0.00758110
-0.03299939 0.00747337
-0.03433973 0.00742544
-0.03568185 0.00741749
-0.03702529 0.00743779
-0.03837051 0.00748354
-0.03971706 0.00755562
-0.04106524 0.00766617
-0.04241504 0.00782832
-0.04376617 0.00797648
-0.04511893 0.00786283
-0.04647316 0.00742095
-0.04782902 0.00694449
-0.04918636 0.00661414
-0.05054518 0.00639322
-0.05190548 0.00623652
-0.05326740 0.00612197
-0.05463080 0.00603285
-0.05599568 0.00596059
-0.05736204 0.00589858
-0.05872988 0.00584363
-0.06009919 0.00579365
-0.06146998 0.00574988
-0.06284240 0.00571932
-0.06421615 0.00572175
-0.06559138 0.00577108
-0.06696823 0.00584261
-0.06834642 0.00590195
-0.06972608 0.00594465
-0.07110722 0.00597866
-0.07248984 0.00600681
-0.07387393 0.00603050
-0.07525951 0.00605086
-0.07664641 0.00606855
-0.07803480 0.00608412
-0.07942466 0.00609792
-0.08081600 0.00611026
-0.08220867 0.00612135
-0.08360282 0.00613136
-0.08499845 0.00614041
-0.08639541 0.00614861
-0.08779384 0.00615605
-0.08919376 0.00616279
-0.09059500 0.00616890
-0.09199772 0.00617443
-0.09340178 0.00617944
-0.09480731 0.00618399
-0.09621417 0.00618816
-0.09762236 0.00619204
-0.09903203 0.00619576
-0.10044304 0.00619952
-0.10185551 0.00620363
-0.10326932 0.00620858
-0.10468446 0.00621522
-0.10610108 0.00622535
-0.10751888 0.00624217
-0.10893816 0.00626677
-0.11035892 0.00629135
-0.11178086 0.00630658
-0.11320413 0.00631306
-0.11462888 0.00631548
-0.11605496 0.00631590
-0.11748222 0.00631514
-0.11891096 0.00631374
-0.12034104 0.00631197
-0.12177229 0.00631005
-0.12320502 0.00630810
-0.12463893 0.00630622
-0.12607433 0.00630448
-0.12751090 0.00630294
-0.12894881 0.00630164
-0.13038804 0.00630061
-0.13182846 0.00629990
-0.13327021 0.00629954
-0.13471344 0.00629954
-0.13615770 0.00629995
-0.13760344 0.00630077
-0.13905022 0.00630203
-0.14049847 0.00630375
-0.14194791 0.00630596
-0.14339867 0.00630868
-0.14485062 0.00631192
-0.14630375 0.00631570
-0.14775822 0.00632005
-0.14921430 0.00632497
-0.15067039 0.00633047
-0.15212944 0.00633658
-0.15358848 0.00634331
-0.15504900 0.00635066
-0.15651101 0.00635864
-0.15797449 0.00636727
-0.15943796 0.00637656
-0.16090440 0.00638650
-0.16237084 0.00639710
-0.16383875 0.00640836
-0.16530667 0.00642029
-0.16677754 0.00643288
-0.16824841 0.00644614
-0.16972223 0.00646007
-0.17119606 0.00647467
-0.17266989 0.00648994
-0.17414667 0.00650590
-0.17562346 0.00652255
-0.17710172 0.00653992
-0.17858146 0.00655802
-0.18006268 0.00657689
-0.18154390 0.00659659
-0.18302659 0.00661720
-0.18451077 0.00663889
-0.18599642 0.00666220
-0.18748355 0.00668735
-0.18897069 0.00671265
-0.19045930 0.00673481
-0.19194791 0.00675144
-0.19343947 0.00676286
-0.19493104 0.00677091
-0.19642408 0.00677695
-0.19791861 0.00678158
-0.19941313 0.00678518
-0.20090913 0.00678799
-0.20240661 0.00679019
-0.20390557 0.00679193
-0.20540453 0.00679333
-0.20690496 0.00679449
-0.20840540 0.00679551
-0.20990879 0.00679652
-0.21141218 0.00679765
-0.21291705 0.00679905
