# s/c    cf
-0.21141218 0.00553256
-0.21291705 0.00552509
-0.21442193 0.00551798
-0.21592827 0.00551145
-0.21743610 0.00550577
-0.21894541 0.00550130
-0.22045471 0.00549847
-0.22196550 0.00549786
-0.22347628 0.00550018
-0.22499002 0.00550642
-0.22650376 0.00551785
-0.22801750 0.00553621
-0.22953272 0.00556390
-0.23104942 0.00560419
-0.23256759 0.00566247
-0.23408577 0.00574589
-0.23560542 0.00585377
-0.23712508 0.00596102
-0.23864621 0.00603905
-0.24016882 0.00608867
-0.24169143 0.00612359
-0.24321552 0.00614998
-0.24474108 0.00617051
-0.24626665 0.00618722
-0.24779369 0.00620125
-0.24932074 0.00621351
-0.25084926 0.00622454
-0.25237926 0.00623478
-0.25390926 0.00624452
-0.25544074 0.00625395
-0.25697222 0.00626323
-0.25850518 0.00627244
-0.26003962 0.00628165
-0.26157405 0.00629088
-0.26310997 0.00630015
-0.26464588 0.00630946
-0.26618327 0.00631877
-0.26772067 0.00632806
-0.26925954 0.00633730
-0.27079989 0.00634640
-0.27234024 0.00635530
-0.27388059 0.00636397
-0.27542241 0.00637233
-0.27696572 0.00638029
-0.27850902 0.00638776
-0.28005381 0.00639463
-0.28159859 0.00640080
-0.28314485 0.00640610
-0.28469112 0.00641041
-0.28623886 0.00641357
-0.28778808 0.00641540
-0.28933730 0.00641571
-0.29088651 0.00641426
-0.29243721 0.00641078
-0.29398791 0.00640497
-0.29554008 0.00639627
-0.29709226 0.00638418
-0.29864591 0.00636820
-0.30019957 0.00634785
-0.30175470 0.00632309
-0.30330983 0.00629877
-0.30486644 0.00628407
-0.30642305 0.00628167
-0.30798114 0.00628738
-0.30953923 0.00629780
-0.31109731 0.00631155
-0.31265688 0.00632774
-0.31421793 0.00634579
-0.31577749 0.00636530
-0.31734002 0.00638600
-0.31890106 0.00640767
-0.32046358 0.00643017
-0.32202758 0.00645338
-0.32359159 0.00647722
-0.32515559 0.00650163
-0.32672107 0.00652654
-0.32828655 0.00655193
-0.32985350 0.00657776
-0.33142046 0.00660399
-0.33298742 0.00663062
-0.33455586 0.00665760
-0.33612429 0.00668493
-0.33769273 0.00671257
-0.33926264 0.00674049
-0.34083256 0.00676870
-0.34240395 0.00679716
-0.34397534 0.00682585
-0.34554674 0.00685476
-0.34711961 0.00688385
-0.34869248 0.00691310
-0.35026535 0.00694248
-0.35183970 0.00697195
-0.35341405 0.00700147
-0.35498840 0.00703099
-0.35656422 0.00706046
-0.35814005 0.00708981
-0.35971588 0.00711897
-0.36129171 0.00714784
-0.36286901 0.00717629
-0.36444780 0.00720421
-0.36602510 0.00723137
-0.36760388 0.00725753
-0.36918267 0.00728281
-0.37076145 0.00730887
-0.37234172 0.00733794
-0.37392198 0.00737020
-0.37550224 0.00740456
-0.37708398 0.00744044
-0.37866424 0.00747762
-0.38024598 0.00751591
-0.38182920 0.00755523
-0.38341094 0.00759549
-0.38499416 0.00763665
-0.38657738 0.00767867
-0.38816060 0.00772151
-0.38974382 0.00776515
-0.39132851 0.00780959
-0.39291321 0.00785479
-0.39449791 0.00790075
-0.39608261 0.00794745
-0.39766878 0.00799488
-0.39925496 0.00804303
-0.40084113 0.00809188
-0.40242731 0.00814143
-0.40401348 0.00819166
-0.40560114 0.00824255
-0.40718731 0.00829409
-0.40877496 0.00834626
-0.41036262 0.00839905
-0.41195175 0.00845242
-0.41353940 0.00850637
-0.41512853 0.00856088
-0.41671619 0.00861591
-0.41830532 0.00867144
-0.41989445 0.00872744
-0.42148358 0.00878389
-0.42307419 0.00884074
-0.42466333 0.00889797
-0.42625394 0.00895553
-0.42784307 0.00901339
-0.42943368 0.00907150
-0.43102429 0.00912982
-0.43261490 0.00918828
-0.43420551 0.00924684
-0.43579612 0.00930542
-0.43738821 0.00936397
-0.43897882 0.00942240
-0.44057090 0.00948063
-0.44216151 0.00953856
-0.44375360 0.00959607
-0.44534569 0.00965306
-0.44693778 0.00970938
-0.44852839 0.00976488
-0.45012048 0.00981936
-0.45171257 0.00987260
-0.45330613 0.00992434
-0.45489822 0.00997427
-0.45649031 0.01002200
-0.45808240 0.01006700
-0.45967449 0.01010860
-0.46126658 0.01014590
-0.46286014 0.01017690
-0.46445223 0.01020130
-0.46604432 0.01022760
-0.46763788 0.01027200
-0.46922997 0.01034180
-0.47082206 0.01042900
-0.47241563 0.01052400
-0.47400772 0.01062250
-0.47559980 0.01072250
-0.47719337 0.01082270
-0.47878546 0.01092220
-0.48037755 0.01102060
-0.48196964 0.01111760
-0.48356320 0.01121290
-0.48515529 0.01130670
-0.48674738 0.01139880
-0.48833947 0.01148920
-0.48993156 0.01157820
-0.49152364 0.01166570
-0.49311573 0.01175180
-0.49470782 0.01183660
-0.49629843 0.01192030
-0.49789052 0.01200300
-0.49948261 0.01208470
-0.50107322 0.01216560
-0.50266383 0.01224580
-0.50425592 0.01232550
-0.50584653 0.01240470
-0.50743714 0.01248360
-0.50902775 0.01256220
-0.51061836 0.01264080
-0.51220897 0.01271950
-0.51379958 0.01279850
-0.51538871 0.01287780
-0.51697932 0.01295770
-0.51856845 0.01303840
-0.52015758 0.01312010
-0.52174671 0.01320300
-0.52333585 0.01328740
-0.52492498 0.01337370
-0.52651263 0.01346210
-0.52810029 0.01355320
-0.52968942 0.01364730
-0.53127707 0.01374500
-0.53286472 0.01384720
-0.53445090 0.01395440
-0.53603855 0.01406800
-0.53762473 0.01418890
-0.53921090 0.01431910
-0.54079708 0.01446050
-0.54238325 0.01461670
-0.54396943 0.01479200
-0.54555413 0.01498470
-0.54713882 0.01516990
-0.54872352 0.01531620
-0.55030822 0.01542460
-0.55189144 0.01551420
-0.55347466 0.01559550
-0.55505787 0.01567260
-0.55664109 0.01574810
-0.55822283 0.01582370
-0.55980605 0.01590020
-0.56138779 0.01597850
-0.56296805 0.01605900
-0.56454980 0.01614200
-0.56613006 0.01622770
-0.56771032 0.01631640
-0.56929058 0.01640800
-0.57086937 0.01650280
-0.57244815 0.01660060
-0.57402693 0.01670170
-0.57560424 0.01680600
-0.57718302 0.01691340
-0.57875885 0.01702410
-0.58033616 0.01713790
-0.58191198 0.01725490
-0.58348781 0.01737500
-0.58506364 0.01749810
-0.58663799 0.01762420
-0.58821234 0.01775320
-0.58978669 0.01788510
-0.59135956 0.01801980
-0.59293243 0.01815710
-0.59450530 0.01829700
-0.59607669 0.01843930
-0.59764808 0.01858390
-0.59921800 0.01873080
-0.60078939 0.01887960
-0.60235783 0.01903040
-0.60392774 0.01918290
-0.60549618 0.01933700
-0.60706461 0.01949240
-0.60863157 0.01964910
-0.61019853 0.01980670
-0.61176401 0.01996520
-0.61333097 0.02012420
-0.61489497 0.02028360
-0.61646045 0.02044310
-0.61802445 0.02060240
-0.61958697 0.02076130
-0.62114950 0.02091940
-0.62271202 0.02107650
-0.62427306 0.02123210
-0.62583411 0.02138590
-0.62739368 0.02153740
-0.62895324 0.02168610
-0.63051133 0.02183140
-0.63207090 0.02197260
-0.63362751 0.02210880
-0.63518412 0.02223870
-0.63674073 0.02236020
-0.63829586 0.02247020
-0.63985099 0.02256780
-0.64140464 0.02265510
-0.64295830 0.02274730
-0.64451047 0.02287210
-0.64606265 0.02303750
-0.64761335 0.02322650
-0.64916404 0.02342400
-0.65071326 0.02362450
-0.65226248 0.02382530
-0.65381022 0.02402500
-0.65535796 0.02422260
-0.65690570 0.02441800
-0.65845049 0.02461080
-0.65999675 0.02480120
-0.66154005 0.02498910
-0.66308484 0.02517470
-0.66462666 0.02535810
-0.66616849 0.02553960
-0.66771032 0.02571910
-0.66925067 0.02589700
-0.67078954 0.02607330
-0.67232841 0.02624820
-0.67386728 0.02642180
-0.67540467 0.02659440
-0.67694059 0.02676610
-0.67847650 0.02693690
-0.68001094 0.02710700
-0.68154390 0.02727670
-0.68307685 0.02744600
-0.68460833 0.02761500
-0.68613981 0.02778390
-0.68766982 0.02795300
-0.68919982 0.02812220
-0.69072834 0.02829190
-0.69225538 0.02846220
-0.69378243 0.02863340
-0.69530800 0.02880570
-0.69683356 0.02897920
-0.69835765 0.02915450
-0.69988026 0.02933170
-0.70140287 0.02951130
-0.70292400 0.02969370
-0.70444366 0.02987950
-0.70596331 0.03006930
-0.70748148 0.03026390
-0.70899966 0.03046410
-0.71051488 0.03067120
-0.71203158 0.03088640
-0.71354532 0.03111160
-0.71505906 0.03134920
-0.71657132 0.03160190
-0.71808358 0.03187460
-0.71959436 0.03217440
-0.72110367 0.03250850
-0.72261150 0.03285770
-0.72411933 0.03315320
-0.72562567 0.03334790
-0.72713202 0.03346940
-0.72863542 0.03356210
-0.73014029 0.03364560
-0.73164220 0.03372890
-0.73314412 0.03381890
-0.73464307 0.03392030
-0.73614351 0.03403690
-0.73764099 0.03417220
-0.73913847 0.03432890
-0.74063447 0.03450950
-0.74212899 0.03471600
-0.74362352 0.03494970
-0.74511656 0.03521120
-0.74660813 0.03550030
-0.74809822 0.03581570
-0.74958830 0.03615530
-0.75107691 0.03651610
-0.75256405 0.03689410
-0.75405118 0.03728500
-0.75553535 0.03768370
-0.75701953 0.03808530
-0.75850222 0.03848490
-0.75998492 0.03887780
-0.76146466 0.03925990
-0.76294440 0.03962790
-0.76442266 0.03997880
-0.76590093 0.04031040
-0.76737623 0.04062120
-0.76885154 0.04090990
-0.77032537 0.04117590
-0.77179771 0.04141850
-0.77326859 0.04163720
-0.77473946 0.04183110
-0.77620885 0.04199850
-0.77767528 0.04213950
-0.77914320 0.04225940
-0.78060816 0.04236580
-0.78207164 0.04246420
-0.78353512 0.04255900
-0.78499712 0.04265520
-0.78645764 0.04275880
-0.78791669 0.04287260
-0.78937573 0.04299620
-0.79083182 0.04313040
-0.79228791 0.04327760
-0.79374252 0.04344010
-0.79519565 0.04361970
-0.79664730 0.04381840
-0.79809748 0.04403760
-0.79954765 0.04427810
-0.80099487 0.04454050
-0.80244209 0.04482440
-0.80388783 0.04512840
-0.80533209 0.04545050
-0.80677488 0.04578790
-0.80821618 0.04613710
-0.80965749 0.04649410
-0.81109584 0.04685470
-0.81253418 0.04721470
-0.81397106 0.04757020
-0.81540645 0.04791770
-0.81684036 0.04825470
-0.81827280 0.04857870
-0.81970376 0.04888840
-0.82113324 0.04918300
-0.82256272 0.04946210
-0.82398924 0.04972590
-0.82541576 0.04997470
-0.82684081 0.05020940
-0.82826289 0.05043070
-0.82968498 0.05063860
-0.83110559 0.05083240
-0.83252472 0.05101340
-0.83394238 0.05118540
-0.83536003 0.05135160
-0.83677473 0.05151400
-0.83818795 0.05167340
-0.83960116 0.05183050
-0.84101143 0.05198550
-0.84242169 0.05213860
-0.84382899 0.05229040
-0.84523630 0.05244270
-0.84664213 0.05259630
-0.84804648 0.05275110
-0.84944787 0.05290680
-0.85084926 0.05306330
-0.85224918 0.05322070
-0.85364761 0.05337880
-0.85504457 0.05353780
-0.85644005 0.05369750
-0.85783405 0.05385810
-0.85922657 0.05401960
-0.86061762 0.05418200
-0.86200866 0.05434530
-0.86339675 0.05450960
-0.86478336 0.05467500
-0.86616849 0.05484160
-0.86755215 0.05500940
-0.86893580 0.05517840
-0.87031650 0.05534900
-0.87169571 0.05552100
-0.87307345 0.05569470
-0.87445120 0.05587020
-0.87582598 0.05604760
-0.87719928 0.05622710
-0.87857259 0.05640890
-0.87994294 0.05659300
-0.88131181 0.05677990
-0.88267920 0.05696950
-0.88404659 0.05716230
-0.88541103 0.05735840
-0.88677399 0.05755810
-0.88813547 0.05776170
-0.88949695 0.05796940
-0.89085547 0.05818180
-0.89221251 0.05839900
-0.89356808 0.05862160
-0.89492217 0.05884990
-0.89627478 0.05908430
-0.89762591 0.05932550
-0.89897556 0.05957380
-0.90032374 0.05982990
-0.90167044 0.06009430
-0.90301565 0.06036760
-0.90435940 0.06065050
-0.90570166 0.06094370
-0.90704096 0.06124750
-0.90838027 0.06156290
-0.90971810 0.06188980
-0.91105297 0.06222710
-0.91238784 0.06257220
-0.91371975 0.06293970
-0.91505167 0.06338200
-0.91638062 0.06393390
-0.91770810 0.06456250
-0.91903410 0.06522040
-0.92036010 0.06589300
-0.92168315 0.06658540
-0.92300472 0.06730550
-0.92432480 0.06806230
-0.92564341 0.06886500
-0.92695907 0.06972340
-0.92827472 0.07064830
-0.92958890 0.07165150
-0.93090011 0.07274610
-0.93221133 0.07394760
-0.93351959 0.07527180
-0.93482786 0.07674160
-0.93613316 0.07836800
-0.93743699 0.08018760
-0.93873934 0.08218380
-0.94004021 0.08429980
-0.94133960 0.08608160
-0.94263604 0.08747740
-0.94393247 0.08902610
-0.94522743 0.09305380
-0.94651943 0.10043000
-0.94781143 0.11872500
-0.94910048 0.14176800
-0.95038804 0.12892300
-0.95167118 0.05418320
-0.95295431 0.01607670
-0.95423744 0.02485240
-0.95551909 0.01676280
-0.95679779 0.01425680
-0.95807353 0.01372880
-0.95934927 0.01555020
-0.96062353 0.01992080
-0.96189631 0.02708690
-0.96316762 0.03208240
