# y/t    TKE_mean   TKE_std
0.54271357 0.10383095 0.01675228
0.54773869 0.10417410 0.01662113
0.55276382 0.10460787 0.01654685
0.55778894 0.10528761 0.01670757
0.56281407 0.10601858 0.01695875
0.56783920 0.10687925 0.01744882
0.57286432 0.10776207 0.01815811
0.57788945 0.10867522 0.01905612
0.58291457 0.10951393 0.02038696
0.58793970 0.11032139 0.02186675
0.59296482 0.11089844 0.02394087
0.59798995 0.11129138 0.02631301
0.60301508 0.11143998 0.02909136
0.60804020 0.11106160 0.03246082
0.61306533 0.11051872 0.03601846
0.61809045 0.10907498 0.04031125
0.62311558 0.10730450 0.04475104
0.62814070 0.10490280 0.04951194
0.63316583 0.10188635 0.05410551
0.63819095 0.09864217 0.05840451
0.64321608 0.09513252 0.06177796
0.64824121 0.09159082 0.06403003
0.65326633 0.08802417 0.06573838
0.65829146 0.08409235 0.06572048
0.66331658 0.07982948 0.06550409
0.66834171 0.07499918 0.06480236
0.67336683 0.06928023 0.06377372
0.67839196 0.06326051 0.06276853
0.68341709 0.05686296 0.06157010
0.68844221 0.05086164 0.05954858
0.69346734 0.04503281 0.05718091
0.69849246 0.04001709 0.05331502
0.70351759 0.03534211 0.04855934
0.70854271 0.03090439 0.04317910
0.71356784 0.02659914 0.03717629
0.71859296 0.02241113 0.03125335
0.72361809 0.01836753 0.02549121
0.72864322 0.01482542 0.02046785
0.73366834 0.01188204 0.01630042
0.73869347 0.00925833 0.01259230
0.74371859 0.00768078 0.01036205
0.74874372 0.00640482 0.00855770
0.75376884 0.00551401 0.00729713
0.75879397 0.00504941 0.00663944
0.76381910 0.00468371 0.00612178
0.76884422 0.00444359 0.00578186
0.77386935 0.00428684 0.00555977
0.77889447 0.00415640 0.00537492
0.78391960 0.00405776 0.00523494
0.78894472 0.00397777 0.00512161
0.79396985 0.00390432 0.00501756
0.79899497 0.00383959 0.00492651
0.80402010 0.00377542 0.00483674
0.80904523 0.00371283 0.00474933
0.81407035 0.00364715 0.00465691
0.81909548 0.00358127 0.00456419
0.82412060 0.00349827 0.00444709
0.82914573 0.00341094 0.00432394
0.83417085 0.00328466 0.00414551
0.83919598 0.00314284 0.00394512
0.84422111 0.00297960 0.00371450
0.84924623 0.00280595 0.00346919
0.85427136 0.00266547 0.00327094
0.85929648 0.00255639 0.00311709
0.86432161 0.00248229 0.00301264
0.86934673 0.00245058 0.00296789
0.87437186 0.00242171 0.00292711
0.87939698 0.00239709 0.00289215
0.88442211 0.00237269 0.00285734
0.88944724 0.00234769 0.00282163
0.89447236 0.00232488 0.00278874
0.89949749 0.00230389 0.00275841
0.90452261 0.00228412 0.00272971
0.90954774 0.00226701 0.00270483
0.91457286 0.00225057 0.00268094
0.91959799 0.00223460 0.00265790
0.92462312 0.00222331 0.00264159
0.92964824 0.00221668 0.00263194
0.93467337 0.00220072 0.00260955
0.93969849 0.00218122 0.00258221
0.94472362 0.00216202 0.00255523
0.94974874 0.00214468 0.00253094
0.95477387 0.00212859 0.00250846
0.95979899 0.00211244 0.00248592
0.96482412 0.00209593 0.00246273
0.96984925 0.00207876 0.00243854
0.97487437 0.00206154 0.00241431
0.97989950 0.00204402 0.00238938
0.98492462 0.00202569 0.00236269
0.98994975 0.00200735 0.00233600
0.99497487 0.00202423 0.00235933
1.00000000 0.00221619 0.00263123
