# s/c    M_is
-0.21141218 0.13255740
-0.21291705 0.13289102
-0.21442193 0.13322382
-0.21592827 0.13351897
-0.21743610 0.13385027
-0.21894541 0.13418077
-0.22045471 0.13447389
-0.22196550 0.13480291
-0.22347628 0.13513116
-0.22499002 0.13545864
-0.22650376 0.13574909
-0.22801750 0.13607513
-0.22953272 0.13643651
-0.23104942 0.13676097
-0.23256759 0.13712061
-0.23408577 0.13751516
-0.23560542 0.13794433
-0.23712508 0.13840782
-0.23864621 0.13886981
-0.24016882 0.13933033
-0.24169143 0.13978938
-0.24321552 0.14024698
-0.24474108 0.14070315
-0.24626665 0.14112296
-0.24779369 0.14157640
-0.24932074 0.14199372
-0.25084926 0.14244449
-0.25237926 0.14285937
-0.25390926 0.14327309
-0.25544074 0.14372000
-0.25697222 0.14413134
-0.25850518 0.14454155
-0.26003962 0.14495065
-0.26157405 0.14535864
-0.26310997 0.14576553
-0.26464588 0.14620510
-0.26618327 0.14660973
-0.26772067 0.14701329
-0.26925954 0.14741579
-0.27079989 0.14781723
-0.27234024 0.14821763
-0.27388059 0.14861699
-0.27542241 0.14901533
-0.27696572 0.14941264
-0.27850902 0.14980895
-0.28005381 0.15020424
-0.28159859 0.15059855
-0.28314485 0.15099186
-0.28469112 0.15138420
-0.28623886 0.15174299
-0.28778808 0.15213346
-0.28933730 0.15252298
-0.29088651 0.15291155
-0.29243721 0.15326691
-0.29398791 0.15365368
-0.29554008 0.15400740
-0.29709226 0.15436034
-0.29864591 0.15471251
-0.30019957 0.15506392
-0.30175470 0.15538272
-0.30330983 0.15570089
-0.30486644 0.15601845
-0.30642305 0.15633538
-0.30798114 0.15668331
-0.30953923 0.15699896
-0.31109731 0.15734548
-0.31265688 0.15765987
-0.31421793 0.15800500
-0.31577749 0.15834942
-0.31734002 0.15869312
-0.31890106 0.15906726
-0.32046358 0.15940948
-0.32202758 0.15978202
-0.32359159 0.16015373
-0.32515559 0.16049375
-0.32672107 0.16086389
-0.32828655 0.16126396
-0.32985350 0.16163242
-0.33142046 0.16200008
-0.33298742 0.16239748
-0.33455586 0.16276350
-0.33612429 0.16315913
-0.33769273 0.16355385
-0.33926264 0.16394766
-0.34083256 0.16434058
-0.34240395 0.16473261
-0.34397534 0.16512375
-0.34554674 0.16554399
-0.34711961 0.16593331
-0.34869248 0.16635161
-0.35026535 0.16676891
-0.35183970 0.16718522
-0.35341405 0.16760055
-0.35498840 0.16801491
-0.35656422 0.16842829
-0.35814005 0.16887014
-0.35971588 0.16928154
-0.36129171 0.16972128
-0.36286901 0.17013073
-0.36444780 0.17056840
-0.36602510 0.17100500
-0.36760388 0.17144055
-0.36918267 0.17187505
-0.37076145 0.17230851
-0.37234172 0.17274094
-0.37392198 0.17317236
-0.37550224 0.17363141
-0.37708398 0.17406073
-0.37866424 0.17451757
-0.38024598 0.17497329
-0.38182920 0.17542789
-0.38341094 0.17590968
-0.38499416 0.17636199
-0.38657738 0.17684138
-0.38816060 0.17731954
-0.38974382 0.17779649
-0.39132851 0.17827224
-0.39291321 0.17877467
-0.39449791 0.17927577
-0.39608261 0.17977555
-0.39766878 0.18027403
-0.39925496 0.18077122
-0.40084113 0.18129463
-0.40242731 0.18181662
-0.40401348 0.18233721
-0.40560114 0.18285640
-0.40718731 0.18337421
-0.40877496 0.18391780
-0.41036262 0.18445988
-0.41195175 0.18500046
-0.41353940 0.18553957
-0.41512853 0.18610406
-0.41671619 0.18666694
-0.41830532 0.18722824
-0.41989445 0.18778796
-0.42148358 0.18837267
-0.42307419 0.18895568
-0.42466333 0.18953701
-0.42625394 0.19011668
-0.42784307 0.19069469
-0.42943368 0.19129724
-0.43102429 0.19189802
-0.43261490 0.19249704
-0.43420551 0.19312026
-0.43579612 0.19374161
-0.43738821 0.19433533
-0.43897882 0.19497877
-0.44057090 0.19559461
-0.44216151 0.19620865
-0.44375360 0.19684637
-0.44534569 0.19748218
-0.44693778 0.19811610
-0.44852839 0.19877337
-0.45012048 0.19940346
-0.45171257 0.20005680
-0.45330613 0.20070817
-0.45489822 0.20135758
-0.45649031 0.20200505
-0.45808240 0.20265061
-0.45967449 0.20329426
-0.46126658 0.20393604
-0.46286014 0.20457595
-0.46445223 0.20521401
-0.46604432 0.20585024
-0.46763788 0.20648466
-0.46922997 0.20711728
-0.47082206 0.20777236
-0.47241563 0.20844968
-0.47400772 0.20914907
-0.47559980 0.20987031
-0.47719337 0.21058927
-0.47878546 0.21132983
-0.48037755 0.21206801
-0.48196964 0.21282753
-0.48356320 0.21358457
-0.48515529 0.21433915
-0.48674738 0.21511476
-0.48833947 0.21591121
-0.48993156 0.21668166
-0.49152364 0.21749608
-0.49311573 0.21828455
-0.49470782 0.21909351
-0.49629843 0.21989975
-0.49789052 0.22070329
-0.49948261 0.22152701
-0.50107322 0.22234795
-0.50266383 0.22316613
-0.50425592 0.22398159
-0.50584653 0.22481689
-0.50743714 0.22564938
-0.50902775 0.22647909
-0.51061836 0.22732835
-0.51220897 0.22817474
-0.51379958 0.22901830
-0.51538871 0.22985905
-0.51697932 0.23071903
-0.51856845 0.23157612
-0.52015758 0.23245222
-0.52174671 0.23330356
-0.52333585 0.23417382
-0.52492498 0.23506281
-0.52651263 0.23594879
-0.52810029 0.23683177
-0.52968942 0.23773324
-0.53127707 0.23863163
-0.53286472 0.23954829
-0.53445090 0.24046180
-0.53603855 0.24139334
-0.53762473 0.24234274
-0.53921090 0.24328881
-0.54079708 0.24427344
-0.54238325 0.24527536
-0.54396943 0.24629440
-0.54555413 0.24733037
-0.54713882 0.24842430
-0.54872352 0.24949344
-0.55030822 0.25057896
-0.55189144 0.25163995
-0.55347466 0.25271728
-0.55505787 0.25375012
-0.55664109 0.25479940
-0.55822283 0.25584487
-0.55980605 0.25688657
-0.56138779 0.25792456
-0.56296805 0.25897874
-0.56454980 0.26000936
-0.56613006 0.26105612
-0.56771032 0.26209920
-0.56929058 0.26315822
-0.57086937 0.26421353
-0.57244815 0.26526515
-0.57402693 0.26633251
-0.57560424 0.26739614
-0.57718302 0.26847533
-0.57875885 0.26956992
-0.58033616 0.27066065
-0.58191198 0.27174757
-0.58348781 0.27284970
-0.58506364 0.27396688
-0.58663799 0.27509895
-0.58821234 0.27622701
-0.58978669 0.27736980
-0.59135956 0.27852717
-0.59293243 0.27969898
-0.59450530 0.28086657
-0.59607669 0.28204844
-0.59764808 0.28324443
-0.59921800 0.28445441
-0.60078939 0.28565999
-0.60235783 0.28687941
-0.60392774 0.28813061
-0.60549618 0.28937720
-0.60706461 0.29061923
-0.60863157 0.29189256
-0.61019853 0.29316120
-0.61176401 0.29446073
-0.61333097 0.29575543
-0.61489497 0.29706299
-0.61646045 0.29838329
-0.61802445 0.29969868
-0.61958697 0.30104412
-0.62114950 0.30238452
-0.62271202 0.30371996
-0.62427306 0.30508500
-0.62583411 0.30644496
-0.62739368 0.30781702
-0.62895324 0.30920106
-0.63051133 0.31057997
-0.63207090 0.31195382
-0.63362751 0.31333955
-0.63518412 0.31472023
-0.63674073 0.31611268
-0.63829586 0.31750009
-0.63985099 0.31886591
-0.64140464 0.32022694
-0.64295830 0.32159976
-0.64451047 0.32295136
-0.64606265 0.32433115
-0.64761335 0.32573886
-0.64916404 0.32717420
-0.65071326 0.32862068
-0.65226248 0.33009435
-0.65381022 0.33156272
-0.65535796 0.33305797
-0.65690570 0.33456382
-0.65845049 0.33608019
-0.65999675 0.33762284
-0.66154005 0.33915988
-0.66308484 0.34069139
-0.66462666 0.34224884
-0.66616849 0.34381633
-0.66771032 0.34537818
-0.66925067 0.34695001
-0.67078954 0.34853172
-0.67232841 0.35012323
-0.67386728 0.35172445
-0.67540467 0.35331999
-0.67694059 0.35492518
-0.67847650 0.35652473
-0.68001094 0.35814904
-0.68154390 0.35976767
-0.68307685 0.36139573
-0.68460833 0.36301815
-0.68613981 0.36464997
-0.68766982 0.36629110
-0.68919982 0.36794147
-0.69072834 0.36960100
-0.69225538 0.37125488
-0.69378243 0.37291789
-0.69530800 0.37457530
-0.69683356 0.37625639
-0.69835765 0.37793185
-0.69988026 0.37963075
-0.70140287 0.38132398
-0.70292400 0.38302602
-0.70444366 0.38472246
-0.70596331 0.38644199
-0.70748148 0.38817014
-0.70899966 0.38990685
-0.71051488 0.39166623
-0.71203158 0.39343396
-0.71354532 0.39520999
-0.71505906 0.39700828
-0.71657132 0.39881467
-0.71808358 0.40065696
-0.71959436 0.40252096
-0.72110367 0.40443414
-0.72261150 0.40638225
-0.72411933 0.40835123
-0.72562567 0.41031350
-0.72713202 0.41224184
-0.72863542 0.41413664
-0.73014029 0.41599824
-0.73164220 0.41785404
-0.73314412 0.41969063
-0.73464307 0.42150822
-0.73614351 0.42333381
-0.73764099 0.42515400
-0.73913847 0.42698218
-0.74063447 0.42883160
-0.74212899 0.43068885
-0.74362352 0.43256710
-0.74511656 0.43446620
-0.74660813 0.43641226
-0.74809822 0.43837870
-0.74958830 0.44037842
-0.75107691 0.44242418
-0.75256405 0.44451559
-0.75405118 0.44663933
-0.75553535 0.44879515
-0.75701953 0.45099564
-0.75850222 0.45322761
-0.75998492 0.45547805
-0.76146466 0.45775955
-0.76294440 0.46007189
-0.76442266 0.46238951
-0.76590093 0.46473764
-0.76737623 0.46707836
-0.76885154 0.46942430
-0.77032537 0.47177549
-0.77179771 0.47411947
-0.77326859 0.47645637
-0.77473946 0.47878632
-0.77620885 0.48109708
-0.77767528 0.48338887
-0.77914320 0.48566191
-0.78060816 0.48791641
-0.78207164 0.49015257
-0.78353512 0.49237058
-0.78499712 0.49457064
-0.78645764 0.49675292
-0.78791669 0.49894176
-0.78937573 0.50111307
-0.79083182 0.50329105
-0.79228791 0.50547569
-0.79374252 0.50765504
-0.79519565 0.50984110
-0.79664730 0.51204578
-0.79809748 0.51425711
-0.79954765 0.51648693
-0.80099487 0.51873517
-0.80244209 0.52101353
-0.80388783 0.52332184
-0.80533209 0.52564822
-0.80677488 0.52801599
-0.80821618 0.53040158
-0.80965749 0.53282819
-0.81109584 0.53527237
-0.81253418 0.53775724
-0.81397106 0.54024785
-0.81540645 0.54276733
-0.81684036 0.54530402
-0.81827280 0.54785787
-0.81970376 0.55041735
-0.82113324 0.55299395
-0.82256272 0.55556478
-0.82398924 0.55815272
-0.82541576 0.56072365
-0.82684081 0.56331176
-0.82826289 0.56588306
-0.82968498 0.56846031
-0.83110559 0.57102100
-0.83252472 0.57358780
-0.83394238 0.57613827
-0.83536003 0.57868379
-0.83677473 0.58122444
-0.83818795 0.58376033
-0.83960116 0.58629153
-0.84101143 0.58881814
-0.84242169 0.59134024
-0.84382899 0.59385793
-0.84523630 0.59637127
-0.84664213 0.59889141
-0.84804648 0.60140733
-0.84944787 0.60390812
-0.85084926 0.60642688
-0.85224918 0.60893066
-0.85364761 0.61144150
-0.85504457 0.61395943
-0.85644005 0.61647356
-0.85783405 0.61898396
-0.85922657 0.62150159
-0.86061762 0.62401562
-0.86200866 0.62653697
-0.86339675 0.62905482
-0.86478336 0.63158008
-0.86616849 0.63410196
-0.86755215 0.63664215
-0.86893580 0.63916825
-0.87031650 0.64171271
-0.87169571 0.64425399
-0.87307345 0.64679217
-0.87445120 0.64934878
-0.87582598 0.65190238
-0.87719928 0.65446374
-0.87857259 0.65703290
-0.87994294 0.65960989
-0.88131181 0.66218406
-0.88267920 0.66477682
-0.88404659 0.66737752
-0.88541103 0.66997555
-0.88677399 0.67259223
-0.88813547 0.67521696
-0.88949695 0.67784978
-0.89085547 0.68050132
-0.89221251 0.68315041
-0.89356808 0.68582887
-0.89492217 0.68850497
-0.89627478 0.69121046
-0.89762591 0.69391368
-0.89897556 0.69664634
-0.90032374 0.69939789
-0.90167044 0.70215783
-0.90301565 0.70494726
-0.90435940 0.70775565
-0.90570166 0.71058306
-0.90704096 0.71344000
-0.90838027 0.71632649
-0.90971810 0.71923207
-0.91105297 0.72216725
-0.91238784 0.72513207
-0.91371975 0.72812655
-0.91505167 0.73117164
-0.91638062 0.73429873
-0.91770810 0.73750777
-0.91903410 0.74081963
-0.92036010 0.74420294
-0.92168315 0.74766815
-0.92300472 0.75122571
-0.92432480 0.75486522
-0.92564341 0.75859714
-0.92695907 0.76244237
-0.92827472 0.76640720
-0.92958890 0.77050526
-0.93090011 0.77475434
-0.93221133 0.77917538
-0.93351959 0.78379457
-0.93482786 0.78863710
-0.93613316 0.79374072
-0.93743699 0.79913912
-0.93873934 0.80488696
-0.94004021 0.81098705
-0.94133960 0.81735073
-0.94263604 0.82380186
-0.94393247 0.83048730
-0.94522743 0.83778622
-0.94651943 0.84748960
-0.94781143 0.86172419
-0.94910048 0.88469498
-0.95038804 0.90760686
-0.95167118 0.90433893
-0.95295431 0.88226390
-0.95423744 0.86883712
-0.95551909 0.86428906
-0.95679779 0.86168227
-0.95807353 0.85997970
-0.95934927 0.85880760
-0.96062353 0.85779491
-0.96189631 0.85629350
-0.96316762 0.85248102
