# s/c   P_w_mean    P_w_std
0.09613139 0.95688327 0.00008079
0.09743226 0.95590996 0.00008345
0.09871835 0.95491843 0.00008625
0.10001922 0.95390850 0.00008919
0.10132009 0.95287999 0.00009227
0.10260618 0.95183277 0.00009549
0.10390705 0.95076670 0.00009885
0.10520792 0.94968166 0.00010236
0.10650879 0.94857754 0.00010602
0.10779488 0.94745425 0.00010982
0.10909575 0.94631172 0.00011377
0.11039662 0.94514989 0.00011787
0.11169749 0.94396871 0.00012211
0.11298358 0.94276815 0.00012650
0.11428445 0.94154820 0.00013103
0.11558532 0.94030885 0.00013571
0.11687141 0.93905012 0.00014053
0.11817228 0.93777203 0.00014549
0.11947315 0.93647463 0.00015059
0.12075924 0.93515798 0.00015583
0.12206011 0.93382214 0.00016120
0.12336098 0.93246721 0.00016671
0.12466185 0.93109327 0.00017234
0.12594794 0.92970045 0.00017810
0.12724881 0.92828886 0.00018398
0.12854968 0.92685865 0.00018997
0.12983577 0.92537883 0.00019608
0.13113664 0.92383527 0.00020657
0.13243751 0.92228444 0.00021596
0.13372359 0.92072373 0.00022407
0.13502447 0.91914871 0.00023102
0.13632534 0.91756204 0.00023763
0.13761142 0.91596579 0.00024374
0.13891229 0.91435844 0.00025000
0.14019838 0.91272480 0.00025682
0.14149925 0.91103941 0.00026341
0.14280012 0.90929222 0.00026857
0.14408621 0.90750752 0.00027430
0.14538708 0.90573355 0.00028583
0.14668795 0.90399816 0.00029962
0.14797404 0.90230058 0.00031077
0.14927491 0.90062685 0.00031964
0.15056100 0.89895083 0.00032564
0.15186187 0.89725627 0.00032890
0.15316274 0.89555439 0.00033197
0.15444883 0.89386384 0.00033688
0.15574970 0.89218134 0.00034156
0.15703579 0.89048801 0.00034403
0.15833666 0.88878937 0.00034538
0.15963753 0.88710588 0.00034749
0.16092362 0.88544304 0.00035181
0.16222449 0.88375412 0.00035441
0.16351058 0.88197130 0.00034996
0.16481145 0.88010092 0.00034256
0.16611232 0.87819278 0.00034128
0.16739841 0.87628787 0.00035045
0.16869928 0.87440707 0.00036470
0.16998537 0.87255108 0.00037900
0.17128624 0.87071637 0.00039226
0.17257232 0.86889837 0.00040359
0.17387319 0.86709242 0.00041310
0.17517407 0.86529385 0.00042087
0.17646015 0.86349780 0.00042718
0.17776102 0.86169999 0.00043223
0.17904711 0.85989787 0.00043660
0.18034798 0.85808826 0.00044036
0.18163407 0.85626814 0.00044390
0.18293494 0.85442930 0.00044708
0.18422103 0.85255601 0.00044809
0.18552190 0.85063975 0.00044565
0.18680799 0.84868975 0.00044122
0.18810886 0.84673901 0.00044157
0.18939495 0.84481876 0.00044938
0.19069582 0.84292656 0.00046112
0.19199669 0.84101073 0.00047009
0.19328278 0.83899634 0.00046647
0.19458365 0.83688554 0.00045431
0.19586974 0.83472690 0.00044690
0.19717061 0.83254621 0.00044970
0.19845669 0.83035394 0.00045928
0.19975757 0.82813840 0.00046880
0.20104365 0.82589880 0.00047740
0.20234452 0.82366042 0.00048898
0.20363061 0.82144196 0.00050462
0.20493148 0.81925484 0.00052417
0.20621757 0.81706139 0.00054283
0.20750366 0.81478191 0.00055072
0.20880453 0.81240088 0.00054902
0.21009062 0.80995219 0.00054668
0.21139149 0.80747489 0.00055251
0.21267758 0.80499201 0.00056675
0.21397845 0.80249298 0.00058312
0.21526454 0.79995885 0.00059889
0.21656541 0.79737863 0.00061279
0.21785149 0.79474920 0.00062494
0.21915236 0.79207517 0.00063658
0.22043845 0.78936602 0.00064902
0.22173932 0.78663453 0.00066349
0.22302541 0.78388945 0.00068031
0.22432628 0.78113343 0.00069918
0.22561237 0.77835496 0.00071858
0.22689846 0.77553074 0.00073460
0.22819933 0.77265498 0.00074673
0.22948542 0.76973966 0.00075761
0.23078629 0.76680134 0.00076995
0.23207238 0.76385421 0.00078573
0.23337325 0.76090710 0.00080547
0.23465933 0.75796764 0.00082789
0.23594542 0.75504543 0.00085189
0.23724629 0.75214936 0.00087700
0.23853238 0.74927906 0.00090198
0.23983325 0.74642523 0.00092564
0.24111934 0.74357395 0.00094750
0.24240543 0.74071357 0.00096728
0.24370630 0.73784301 0.00098543
0.24499239 0.73497221 0.00100234
0.24629326 0.73211433 0.00101867
0.24757935 0.72928073 0.00103552
0.24886543 0.72648058 0.00105378
0.25016630 0.72371449 0.00107366
0.25145239 0.72097797 0.00109417
0.25275326 0.71826685 0.00111370
0.25403935 0.71557726 0.00113045
0.25532544 0.71291009 0.00114405
0.25662631 0.71026782 0.00115480
0.25791240 0.70765590 0.00116381
0.25919849 0.70508562 0.00117398
0.26049936 0.70256681 0.00118738
0.26178545 0.70010271 0.00120365
0.26307153 0.69768751 0.00122127
0.26437240 0.69531291 0.00123872
0.26565849 0.69296279 0.00125265
0.26695936 0.69061017 0.00126008
0.26824545 0.68824559 0.00126030
0.26953154 0.68587889 0.00125790
0.27083241 0.68353863 0.00126075
0.27211850 0.68127051 0.00127157
0.27340459 0.67909492 0.00128969
0.27470546 0.67700060 0.00131027
0.27599154 0.67495406 0.00132510
0.27727763 0.67292069 0.00133119
0.27857850 0.67089910 0.00132961
0.27986459 0.66890242 0.00132499
0.28115068 0.66694768 0.00132656
0.28243677 0.66504608 0.00133566
0.28373764 0.66320468 0.00134633
0.28502373 0.66144271 0.00135810
0.28630981 0.65975057 0.00136778
0.28761068 0.65810386 0.00136900
0.28889677 0.65647360 0.00136210
0.29018286 0.65486527 0.00135446
0.29148373 0.65333561 0.00135311
0.29276982 0.65191177 0.00135814
0.29405591 0.65058883 0.00136580
0.29534200 0.64934334 0.00137128
0.29664287 0.64814125 0.00137009
0.29792895 0.64696481 0.00136214
0.29921504 0.64582227 0.00135022
0.30051591 0.64473746 0.00133796
0.30180200 0.64373887 0.00132900
0.30308809 0.64283812 0.00132302
0.30437418 0.64202496 0.00131685
0.30567505 0.64127467 0.00130711
0.30696114 0.64055416 0.00129195
0.30824722 0.63984241 0.00127228
0.30953331 0.63913752 0.00125031
0.31083418 0.63845523 0.00122727
0.31212027 0.63782404 0.00120539
0.31340636 0.63726688 0.00118810
0.31469245 0.63678682 0.00117533
0.31599332 0.63637426 0.00116605
0.31727941 0.63602667 0.00115951
0.31856549 0.63574846 0.00115468
0.31985158 0.63552842 0.00114894
0.32115245 0.63534147 0.00114036
0.32243854 0.63515924 0.00112792
0.32372463 0.63495293 0.00110756
0.32501072 0.63471242 0.00107937
0.32629681 0.63444491 0.00104655
0.32759768 0.63416370 0.00101295
0.32888376 0.63388679 0.00098401
0.33016985 0.63363182 0.00096281
0.33145594 0.63340605 0.00094860
0.33275681 0.63320868 0.00093949
0.33404290 0.63303102 0.00093136
0.33532899 0.63285885 0.00091907
0.33661508 0.63268793 0.00090184
0.33790116 0.63252379 0.00088193
0.33918725 0.63237254 0.00086286
0.34048812 0.63223133 0.00084613
0.34177421 0.63209119 0.00083202
0.34306030 0.63193978 0.00081987
0.34434639 0.63176410 0.00080823
0.34563247 0.63155421 0.00079499
0.34693335 0.63130558 0.00077624
0.34821943 0.63103046 0.00075265
0.34950552 0.63075232 0.00072662
0.35079161 0.63048974 0.00070061
0.35207770 0.63025423 0.00067986
0.35336379 0.63005057 0.00066619
0.35466466 0.62987052 0.00065783
0.35595074 0.62969186 0.00065161
0.35723683 0.62948891 0.00064326
0.35852292 0.62924717 0.00063016
0.35980901 0.62897223 0.00061278
0.36109510 0.62867753 0.00059328
0.36238118 0.62836663 0.00057207
0.36368206 0.62804236 0.00055000
0.36496814 0.62771821 0.00053093
0.36625423 0.62741038 0.00051757
0.36754032 0.62712865 0.00051024
0.36882641 0.62686721 0.00050590
0.37011250 0.62660310 0.00049841
0.37139858 0.62631133 0.00048234
0.37269945 0.62599016 0.00045739
0.37398554 0.62565910 0.00042897
0.37527163 0.62533311 0.00040142
0.37655772 0.62501797 0.00037766
0.37784381 0.62471388 0.00036203
0.37912989 0.62440718 0.00035428
0.38041598 0.62408214 0.00035216
0.38170207 0.62374000 0.00035464
0.38298816 0.62339801 0.00036014
0.38428903 0.62307263 0.00036798
0.38557512 0.62276252 0.00037479
0.38686121 0.62245736 0.00037691
0.38814729 0.62214979 0.00037465
0.38943338 0.62183181 0.00036880
0.39071947 0.62149505 0.00035965
0.39200556 0.62113715 0.00034868
0.39329165 0.62076184 0.00033743
0.39457773 0.62037236 0.00032707
0.39586382 0.61996531 0.00031752
0.39714991 0.61953532 0.00030862
0.39843600 0.61907976 0.00030001
0.39973687 0.61861434 0.00029333
0.40102296 0.61817726 0.00029315
0.40230905 0.61780512 0.00030085
0.40359513 0.61749944 0.00031483
0.40488122 0.61721922 0.00033215
0.40616731 0.61692827 0.00034795
0.40745340 0.61661487 0.00036131
0.40873949 0.61628533 0.00037484
0.41002557 0.61596530 0.00039098
0.41131166 0.61567567 0.00041086
0.41259775 0.61540871 0.00043425
0.41388384 0.61513696 0.00045993
0.41516993 0.61484477 0.00048519
0.41645601 0.61452999 0.00050799
0.41774210 0.61416419 0.00052633
0.41902819 0.61370696 0.00053858
0.42031428 0.61313533 0.00054577
0.42160037 0.61248736 0.00055006
0.42288645 0.61185221 0.00055277
0.42417254 0.61126831 0.00055355
0.42545863 0.61072436 0.00055556
0.42674472 0.61020132 0.00056338
0.42803081 0.60968582 0.00057440
0.42931690 0.60917269 0.00058588
0.43060298 0.60865156 0.00059838
0.43188907 0.60811056 0.00061196
0.43317516 0.60754476 0.00062637
0.43446125 0.60695613 0.00064101
0.43574734 0.60634799 0.00065595
0.43703342 0.60572352 0.00067115
0.43831951 0.60508583 0.00068614
0.43960560 0.60443734 0.00070065
0.44089169 0.60377977 0.00071479
0.44217778 0.60311825 0.00072868
0.44346386 0.60246579 0.00074209
0.44474995 0.60183288 0.00075401
0.44603604 0.60121482 0.00076445
0.44732213 0.60057952 0.00077868
0.44860822 0.59987962 0.00080115
0.44989430 0.59908879 0.00083190
0.45118039 0.59824003 0.00086693
0.45246648 0.59742324 0.00089336
0.45375257 0.59667559 0.00090641
0.45503866 0.59598208 0.00091354
0.45632474 0.59534011 0.00091901
0.45761083 0.59475149 0.00092247
0.45889692 0.59423454 0.00091928
0.46018301 0.59378911 0.00091229
0.46146910 0.59337188 0.00091210
0.46275519 0.59293428 0.00092295
0.46404127 0.59242628 0.00094469
0.46532736 0.59184975 0.00097204
0.46661345 0.59127835 0.00099432
0.46789954 0.59075108 0.00100854
0.46917084 0.59025885 0.00101890
0.47045693 0.58977125 0.00103470
0.47174302 0.58925805 0.00105953
0.47302911 0.58871932 0.00108911
0.47431520 0.58817318 0.00111929
0.47560128 0.58764122 0.00114513
0.47688737 0.58713878 0.00116547
0.47817346 0.58666868 0.00118178
0.47945955 0.58622311 0.00119646
0.48074564 0.58578487 0.00121272
0.48203172 0.58533553 0.00123247
0.48331781 0.58485944 0.00125702
0.48460390 0.58435672 0.00128585
0.48587521 0.58385041 0.00131439
0.48716129 0.58335981 0.00133950
0.48844738 0.58289263 0.00136065
0.48973347 0.58244867 0.00137872
0.49101956 0.58202087 0.00139620
0.49230565 0.58160132 0.00141517
0.49359173 0.58118337 0.00143623
0.49487782 0.58076152 0.00145938
0.49616391 0.58033103 0.00148485
0.49743522 0.57989068 0.00151207
0.49872130 0.57944229 0.00154040
0.50000739 0.57899071 0.00156908
0.50129348 0.57854381 0.00159673
0.50257957 0.57810925 0.00162263
0.50386566 0.57769286 0.00164592
0.50515174 0.57729860 0.00166623
0.50643783 0.57692409 0.00168493
0.50770914 0.57655826 0.00170444
0.50899523 0.57619187 0.00172653
0.51028131 0.57582166 0.00175139
0.51156740 0.57545219 0.00177747
0.51285349 0.57509644 0.00180162
0.51413958 0.57476349 0.00182273
0.51542567 0.57445683 0.00184095
0.51669697 0.57417548 0.00185668
0.51798306 0.57390917 0.00187283
0.51926915 0.57364069 0.00189307
0.52055524 0.57335168 0.00191905
0.52184132 0.57303258 0.00195080
0.52312741 0.57268421 0.00198734
0.52439872 0.57232593 0.00202390
0.52568480 0.57199678 0.00205363
0.52697089 0.57172153 0.00207069
0.52825698 0.57150319 0.00207604
0.52954307 0.57132505 0.00207839
0.53082916 0.57114620 0.00208562
0.53210046 0.57093459 0.00210301
0.53338655 0.57068177 0.00212952
0.53467264 0.57040887 0.00215689
0.53595873 0.57015527 0.00217854
0.53724481 0.56993730 0.00219114
0.53853090 0.56974680 0.00219645
0.53980221 0.56955579 0.00220472
0.54108830 0.56932824 0.00222320
0.54237438 0.56905350 0.00225003
0.54366047 0.56874732 0.00228049
0.54494656 0.56843579 0.00230899
0.54621787 0.56814001 0.00233062
0.54750395 0.56787312 0.00234300
0.54879004 0.56763130 0.00234971
0.55007613 0.56738806 0.00235796
0.55134744 0.56712426 0.00237079
0.55263352 0.56683106 0.00238870
0.55391961 0.56651148 0.00240911
0.55520570 0.56618755 0.00242577
0.55649179 0.56587860 0.00243562
0.55776309 0.56558826 0.00243907
0.55904918 0.56530548 0.00243971
0.56033527 0.56500799 0.00244415
0.56162136 0.56468139 0.00245531
0.56289266 0.56432639 0.00247150
0.56417875 0.56395305 0.00248971
0.56546484 0.56357967 0.00250620
0.56675093 0.56322034 0.00251790
0.56803702 0.56288432 0.00252353
0.56930832 0.56257891 0.00252179
0.57059441 0.56230665 0.00251311
0.57188050 0.56206167 0.00250147
0.57316659 0.56182937 0.00249078
0.57443789 0.56159421 0.00248424
0.57572398 0.56134192 0.00248286
0.57701007 0.56105888 0.00248650
0.57829616 0.56073822 0.00249422
0.57956746 0.56038046 0.00250524
0.58085355 0.55999759 0.00251819
0.58213964 0.55961706 0.00252652
0.58341094 0.55926033 0.00252614
0.58469703 0.55893613 0.00251608
0.58598312 0.55864606 0.00249703
0.58726921 0.55838213 0.00247351
0.58854051 0.55812957 0.00245060
0.58982660 0.55787785 0.00243037
0.59111269 0.55762166 0.00241353
0.59239878 0.55736553 0.00239728
0.59367008 0.55712404 0.00237651
0.59495617 0.55690488 0.00235016
0.59624226 0.55670220 0.00232122
0.59751356 0.55649919 0.00229634
0.59879965 0.55628204 0.00227857
0.60008574 0.55604062 0.00226892
0.60137183 0.55576919 0.00226744
0.60264313 0.55546987 0.00227252
0.60392922 0.55515359 0.00228122
0.60521531 0.55484243 0.00228680
0.60648661 0.55455697 0.00228409
0.60777270 0.55431323 0.00226814
0.60905879 0.55411451 0.00223886
0.61033010 0.55394438 0.00220415
0.61161618 0.55378113 0.00217086
0.61290227 0.55360772 0.00214258
0.61417358 0.55341584 0.00211995
0.61545967 0.55320675 0.00210168
0.61674575 0.55298610 0.00208650
0.61801706 0.55275919 0.00207322
0.61930315 0.55252873 0.00206214
0.62058924 0.55229769 0.00205290
0.62187532 0.55206775 0.00204450
0.62314663 0.55183405 0.00203833
0.62443272 0.55158904 0.00203572
0.62571880 0.55132716 0.00203720
0.62699011 0.55104965 0.00204113
0.62827620 0.55077073 0.00204221
0.62954750 0.55051278 0.00203443
0.63083359 0.55029056 0.00201378
0.63211968 0.55010741 0.00198075
0.63339099 0.54996296 0.00193705
0.63467707 0.54985253 0.00188527
0.63596316 0.54976386 0.00183138
0.63723447 0.54968455 0.00177938
0.63852056 0.54960200 0.00173214
0.63980664 0.54950103 0.00169350
0.64107795 0.54937097 0.00166498
0.64236404 0.54920823 0.00164664
0.64365012 0.54901619 0.00163686
0.64492143 0.54880240 0.00163216
0.64620752 0.54857224 0.00163139
0.64749361 0.54832942 0.00163398
0.64876491 0.54807841 0.00163854
0.65005100 0.54782373 0.00164399
0.65132231 0.54757016 0.00164894
0.65260839 0.54732306 0.00165164
0.65389448 0.54708787 0.00165035
0.65516579 0.54686972 0.00164336
0.65645188 0.54667408 0.00162839
0.65772318 0.54650164 0.00160626
0.65900927 0.54635052 0.00157875
0.66029536 0.54621798 0.00154767
0.66156666 0.54610408 0.00151378
0.66285275 0.54601487 0.00147494
0.66413884 0.54595486 0.00142961
0.66541014 0.54592208 0.00137928
0.66669623 0.54590408 0.00133013
0.66796754 0.54588654 0.00128827
0.66925363 0.54585972 0.00125659
0.67053971 0.54581709 0.00123598
0.67181102 0.54575680 0.00122463
0.67309711 0.54568029 0.00122060
0.67436841 0.54559722 0.00121987
0.67565450 0.54552788 0.00121429
0.67692581 0.54548798 0.00119921
0.67821189 0.54548121 0.00117451
0.67949798 0.54550758 0.00114069
0.68076929 0.54556793 0.00109792
0.68205538 0.54566268 0.00104614
0.68332668 0.54579012 0.00098622
0.68461277 0.54593893 0.00092316
0.68589886 0.54608793 0.00086549
0.68717016 0.54621996 0.00081905
0.68845625 0.54633191 0.00078459
0.68972756 0.54643245 0.00075814
0.69101364 0.54653014 0.00073578
0.69228495 0.54662906 0.00071599
0.69357104 0.54673234 0.00069752
0.69484234 0.54684145 0.00067943
0.69612843 0.54695352 0.00066235
0.69741452 0.54706319 0.00064774
0.69868582 0.54716326 0.00063706
0.69997191 0.54725013 0.00063026
0.70124322 0.54732655 0.00062591
0.70252931 0.54740034 0.00062169
0.70380061 0.54747904 0.00061597
0.70508670 0.54756216 0.00060964
0.70635801 0.54764837 0.00060362
0.70764409 0.54773955 0.00059784
0.70893018 0.54783978 0.00059124
0.71020149 0.54795244 0.00058295
0.71148758 0.54808060 0.00057245
0.71275888 0.54822570 0.00055986
0.71404497 0.54838023 0.00054760
0.71531627 0.54853228 0.00053794
0.71660236 0.54866913 0.00053237
0.71787367 0.54878492 0.00053137
0.71915976 0.54888555 0.00053357
0.72043106 0.54897916 0.00053710
0.72171715 0.54906979 0.00054093
0.72298845 0.54915849 0.00054493
0.72427454 0.54924417 0.00054915
0.72554585 0.54932567 0.00055380
0.72683194 0.54940519 0.00055856
0.72810324 0.54948890 0.00056261
0.72938933 0.54958424 0.00056538
0.73066064 0.54969488 0.00056664
0.73194672 0.54981810 0.00056687
0.73321803 0.54994556 0.00056653
0.73450412 0.55007007 0.00056631
0.73577542 0.55018837 0.00056671
0.73706151 0.55029981 0.00056775
0.73833282 0.55040556 0.00056946
0.73961890 0.55050654 0.00057172
0.74089021 0.55060383 0.00057446
0.74217630 0.55069840 0.00057762
0.74344760 0.55079134 0.00058116
0.74473369 0.55088436 0.00058491
0.74600500 0.55097792 0.00058902
0.74729108 0.55107140 0.00059366
0.74856239 0.55116330 0.00059892
0.74984848 0.55125120 0.00060488
0.75111978 0.55133302 0.00061153
0.75240587 0.55140724 0.00061884
0.75367718 0.55147298 0.00062663
0.75496327 0.55152988 0.00063491
0.75623457 0.55157812 0.00064364
0.75752066 0.55161815 0.00065274
0.75879196 0.55165056 0.00066225
0.76007805 0.55167605 0.00067220
0.76134936 0.55169527 0.00068264
0.76263545 0.55170861 0.00069360
0.76390675 0.55171594 0.00070517
0.76517806 0.55171654 0.00071746
0.76646414 0.55170875 0.00073064
0.76773545 0.55168987 0.00074497
0.76902154 0.55165722 0.00076084
0.77029284 0.55161027 0.00077859
0.77157893 0.55155210 0.00079844
0.77285024 0.55148865 0.00081996
0.77413633 0.55142583 0.00084206
0.77540763 0.55136797 0.00086366
0.77669372 0.55131873 0.00088376
0.77796502 0.55128122 0.00090174
0.77923633 0.55125779 0.00091712
0.78052242 0.55124923 0.00092964
0.78179372 0.55125461 0.00093973
0.78307981 0.55127180 0.00094780
0.78435112 0.55129669 0.00095447
0.78563720 0.55132553 0.00096039
0.78690851 0.55135614 0.00096596
0.78817982 0.55138723 0.00097148
0.78946590 0.55141797 0.00097713
0.79073721 0.55144738 0.00098311
0.79202330 0.55147473 0.00098957
0.79329460 0.55149965 0.00099664
0.79458069 0.55152253 0.00100427
0.79585200 0.55154454 0.00101219
0.79712330 0.55156779 0.00102023
0.79840939 0.55159493 0.00102790
0.79968070 0.55162836 0.00103471
0.80096678 0.55167058 0.00104039
0.80223809 0.55172330 0.00104473
0.80350939 0.55178684 0.00104780
0.80479548 0.55185956 0.00104982
0.80606679 0.55193716 0.00105111
0.80735288 0.55201697 0.00105195
0.80862418 0.55209811 0.00105247
0.80989549 0.55217949 0.00105286
0.81118157 0.55226067 0.00105335
0.81245288 0.55234011 0.00105417
0.81373897 0.55241556 0.00105564
0.81501027 0.55248616 0.00105790
0.81628158 0.55255328 0.00106103
0.81756767 0.55261964 0.00106493
0.81883897 0.55268807 0.00106903
0.82012506 0.55276075 0.00107282
0.82139637 0.55284066 0.00107573
0.82266767 0.55293192 0.00107726
0.82395376 0.55303736 0.00107721
0.82522507 0.55315567 0.00107575
0.82651115 0.55328107 0.00107364
0.82778246 0.55340710 0.00107174
0.82905376 0.55352955 0.00107039
0.83033985 0.55364767 0.00106976
0.83161116 0.55376220 0.00106979
0.83288246 0.55387416 0.00107024
0.83416855 0.55398525 0.00107094
0.83543986 0.55409743 0.00107162
0.83672594 0.55421312 0.00107202
0.83799725 0.55433473 0.00107178
0.83926856 0.55446453 0.00107053
0.84055464 0.55460469 0.00106785
0.84182595 0.55475724 0.00106337
0.84309725 0.55492400 0.00105681
0.84438334 0.55510615 0.00104804
0.84565465 0.55530342 0.00103731
0.84692595 0.55551337 0.00102515
0.84821204 0.55573108 0.00101255
0.84948335 0.55594878 0.00100052
0.85076944 0.55615926 0.00098987
0.85204074 0.55635905 0.00098094
0.85331205 0.55655010 0.00097347
0.85459813 0.55673924 0.00096706
0.85586944 0.55693124 0.00096087
0.85714075 0.55712936 0.00095422
0.85842683 0.55733697 0.00094679
0.85969814 0.55755640 0.00093827
0.86096944 0.55778878 0.00092873
0.86225553 0.55803352 0.00091844
0.86352684 0.55828698 0.00090786
0.86479814 0.55853998 0.00089722
0.86608423 0.55878317 0.00088661
0.86735554 0.55901035 0.00087607
0.86862684 0.55921924 0.00086618
0.86991293 0.55941209 0.00085814
0.87118424 0.55959313 0.00085271
0.87245554 0.55976734 0.00084992
0.87374163 0.55994096 0.00084909
0.87501293 0.56012057 0.00084882
0.87628424 0.56031220 0.00084756
0.87757033 0.56052141 0.00084390
0.87884163 0.56075222 0.00083690
0.88011294 0.56100675 0.00082635
0.88138424 0.56128505 0.00081280
0.88267033 0.56158545 0.00079748
0.88394164 0.56190521 0.00078191
0.88521294 0.56224068 0.00076758
0.88649903 0.56258810 0.00075562
0.88777034 0.56294265 0.00074642
0.88904164 0.56329939 0.00073935
0.89032773 0.56365467 0.00073362
0.89159904 0.56400639 0.00072900
0.89287034 0.56435255 0.00072534
0.89415643 0.56469030 0.00072228
0.89542774 0.56501744 0.00071947
0.89669904 0.56533357 0.00071682
0.89797035 0.56563981 0.00071436
0.89925643 0.56593797 0.00071228
0.90052774 0.56623061 0.00071084
0.90179905 0.56652002 0.00070997
0.90308513 0.56680833 0.00070994
0.90435644 0.56709805 0.00071114
0.90562774 0.56739174 0.00071406
0.90691383 0.56769175 0.00071927
0.90818514 0.56800015 0.00072746
0.90945644 0.56831787 0.00073898
0.91072775 0.56864460 0.00075394
0.91201384 0.56897852 0.00077186
0.91328514 0.56931465 0.00079064
0.91455645 0.56964856 0.00080899
0.91582775 0.56997602 0.00082550
0.91711384 0.57029225 0.00083850
0.91838515 0.57059301 0.00084670
0.91965645 0.57087528 0.00084919
0.92094254 0.57113736 0.00084548
0.92221385 0.57138004 0.00083582
0.92348515 0.57160971 0.00082299
0.92475646 0.57183373 0.00080984
0.92604254 0.57205825 0.00079861
0.92731385 0.57228713 0.00079052
0.92858516 0.57252111 0.00078522
0.92985646 0.57276013 0.00078213
0.93114255 0.57300396 0.00078069
0.93241385 0.57325274 0.00078062
0.93368516 0.57350558 0.00078099
0.93495647 0.57376045 0.00078035
0.93624255 0.57401490 0.00077711
0.93751386 0.57426551 0.00076974
0.93878516 0.57450798 0.00075736
0.94005647 0.57473629 0.00073831
0.94134256 0.57494736 0.00071243
0.94261386 0.57514521 0.00068283
0.94388517 0.57533652 0.00065303
0.94515647 0.57552700 0.00062532
0.94644256 0.57572009 0.00060058
0.94771387 0.57591862 0.00057947
0.94898517 0.57612559 0.00056269
0.95025648 0.57634337 0.00055065
0.95154257 0.57657447 0.00054408
0.95281387 0.57682067 0.00054367
0.95408518 0.57708320 0.00055027
0.95535648 0.57736002 0.00056337
0.95664257 0.57764259 0.00057909
0.95791388 0.57791942 0.00059214
0.95918518 0.57818005 0.00059785
0.96045649 0.57841999 0.00059458
0.96174258 0.57864194 0.00058423
0.96301388 0.57885118 0.00056964
0.96428519 0.57905275 0.00055288
0.96555649 0.57925049 0.00053558
0.96682780 0.57944862 0.00051975
0.96811389 0.57965156 0.00050726
0.96938519 0.57986279 0.00049948
0.97065650 0.58008436 0.00049707
0.97192780 0.58031715 0.00050023
0.97321389 0.58056077 0.00050875
0.97448520 0.58081422 0.00052234
0.97575650 0.58107567 0.00054045
0.97702781 0.58134122 0.00056134
0.97829911 0.58160694 0.00058333
0.97958520 0.58186886 0.00060470
0.98085651 0.58212377 0.00062404
0.98212781 0.58237044 0.00064091
0.98339912 0.58260900 0.00065531
0.98468520 0.58284112 0.00066815
0.98595651 0.58306854 0.00068015
0.98722781 0.58329309 0.00069204
0.98849912 0.58351696 0.00070476
0.98977043 0.58374225 0.00071922
0.99105651 0.58397083 0.00073624
0.99232782 0.58420362 0.00075609
0.99359912 0.58444106 0.00077877
0.99487043 0.58468336 0.00080417
