# s/c   P_w_mean    P_w_std
0.21915236 0.79554658 0.00084614
0.22043845 0.79288919 0.00085965
0.22173932 0.79021020 0.00087560
0.22302541 0.78751791 0.00089460
0.22432628 0.78481495 0.00091636
0.22561237 0.78209046 0.00093881
0.22689846 0.77932200 0.00095699
0.22819933 0.77650433 0.00096999
0.22948542 0.77364898 0.00098070
0.23078629 0.77077181 0.00099234
0.23207238 0.76788651 0.00100780
0.23337325 0.76500132 0.00102810
0.23465933 0.76212362 0.00105234
0.23594542 0.75926279 0.00107932
0.23724629 0.75642745 0.00110827
0.23853238 0.75361730 0.00113757
0.23983325 0.75082358 0.00116570
0.24111934 0.74803278 0.00119182
0.24240543 0.74523371 0.00121538
0.24370630 0.74242543 0.00123675
0.24499239 0.73961757 0.00125643
0.24629326 0.73682290 0.00127537
0.24757935 0.73405228 0.00129491
0.24886543 0.73131473 0.00131652
0.25016630 0.72861061 0.00134056
0.25145239 0.72593557 0.00136563
0.25275326 0.72328590 0.00138979
0.25403935 0.72065793 0.00141060
0.25532544 0.71805279 0.00142759
0.25662631 0.71547302 0.00144113
0.25791240 0.71292369 0.00145269
0.25919849 0.71041546 0.00146562
0.26049936 0.70795757 0.00148277
0.26178545 0.70555302 0.00150395
0.26307153 0.70319620 0.00152729
0.26437240 0.70087929 0.00155065
0.26565849 0.69858703 0.00156985
0.26695936 0.69629408 0.00158112
0.26824545 0.69399131 0.00158372
0.26953154 0.69168784 0.00158267
0.27083241 0.68941077 0.00158691
0.27211850 0.68720372 0.00160072
0.27340459 0.68508626 0.00162386
0.27470546 0.68304781 0.00165051
0.27599154 0.68105655 0.00167099
0.27727763 0.67908003 0.00168118
0.27857850 0.67711702 0.00168228
0.27986459 0.67517956 0.00167970
0.28115068 0.67328336 0.00168356
0.28243677 0.67143877 0.00169622
0.28373764 0.66965278 0.00171166
0.28502373 0.66794464 0.00172820
0.28630981 0.66630546 0.00174180
0.28761068 0.66471205 0.00174638
0.28889677 0.66313636 0.00174196
0.29018286 0.66158306 0.00173596
0.29148373 0.66010627 0.00173767
0.29276982 0.65873183 0.00174736
0.29405591 0.65745523 0.00176072
0.29534200 0.65625434 0.00177237
0.29664287 0.65509670 0.00177664
0.29792895 0.65396563 0.00177320
0.29921504 0.65286899 0.00176506
0.30051591 0.65182929 0.00175625
0.30180200 0.65087385 0.00175144
0.30308809 0.65001376 0.00175053
0.30437418 0.64923924 0.00174990
0.30567505 0.64852670 0.00174563
0.30696114 0.64784456 0.00173539
0.30824722 0.64717238 0.00171980
0.30953331 0.64650790 0.00170115
0.31083418 0.64586622 0.00168102
0.31212027 0.64527451 0.00166217
0.31340636 0.64475456 0.00164854
0.31469245 0.64430904 0.00164060
0.31599332 0.64392844 0.00163726
0.31727941 0.64360991 0.00163759
0.31856549 0.64335769 0.00164036
0.31985158 0.64316140 0.00164253
0.32115245 0.64299739 0.00164159
0.32243854 0.64283875 0.00163587
0.32372463 0.64265887 0.00162136
0.32501072 0.64244809 0.00159808
0.32629681 0.64221291 0.00156941
0.32759768 0.64196572 0.00153945
0.32888376 0.64172316 0.00151373
0.33016985 0.64150168 0.00149617
0.33145594 0.64130786 0.00148609
0.33275681 0.64114094 0.00148148
0.33404290 0.64099296 0.00147822
0.33532899 0.64085043 0.00147055
0.33661508 0.64070981 0.00145790
0.33790116 0.64057644 0.00144271
0.33918725 0.64045557 0.00142829
0.34048812 0.64034415 0.00141636
0.34177421 0.64023330 0.00140718
0.34306030 0.64011093 0.00139989
0.34434639 0.63996480 0.00139299
0.34563247 0.63978596 0.00138437
0.34693335 0.63957047 0.00137002
0.34821943 0.63933070 0.00135072
0.34950552 0.63908939 0.00132903
0.35079161 0.63886409 0.00130757
0.35207770 0.63866503 0.00129129
0.35336379 0.63849623 0.00128211
0.35466466 0.63834948 0.00127819
0.35595074 0.63820347 0.00127630
0.35723683 0.63803400 0.00127217
0.35852292 0.63782757 0.00126293
0.35980901 0.63759002 0.00124962
0.36109510 0.63733458 0.00123443
0.36238118 0.63706452 0.00121756
0.36368206 0.63678226 0.00119989
0.36496814 0.63650048 0.00118498
0.36625423 0.63623437 0.00117543
0.36754032 0.63599326 0.00117150
0.36882641 0.63577193 0.00117028
0.37011250 0.63554864 0.00116582
0.37139858 0.63530043 0.00115307
0.37269945 0.63502568 0.00113191
0.37398554 0.63474255 0.00110758
0.37527163 0.63446527 0.00108390
0.37655772 0.63419872 0.00106348
0.37784381 0.63394245 0.00105006
0.37912989 0.63368285 0.00104346
0.38041598 0.63340447 0.00104173
0.38170207 0.63310860 0.00104384
0.38298816 0.63281211 0.00104870
0.38428903 0.63253147 0.00105545
0.38557512 0.63226638 0.00106037
0.38686121 0.63200726 0.00105987
0.38814729 0.63174729 0.00105446
0.38943338 0.63147880 0.00104486
0.39071947 0.63119357 0.00103133
0.39200556 0.63088915 0.00101537
0.39329165 0.63056888 0.00099872
0.39457773 0.63023573 0.00098255
0.39586382 0.62988626 0.00096657
0.39714991 0.62951514 0.00095084
0.39843600 0.62911966 0.00093477
0.39973687 0.62871491 0.00091964
0.40102296 0.62833772 0.00091095
0.40230905 0.62802340 0.00091280
0.40359513 0.62777348 0.00092272
0.40488122 0.62754866 0.00092925
0.40616731 0.62731426 0.00092646
0.40745340 0.62705873 0.00091776
0.40873949 0.62678778 0.00090819
0.41002557 0.62652595 0.00090409
0.41131166 0.62629317 0.00090866
0.41259775 0.62608185 0.00091933
0.41388384 0.62586591 0.00092977
0.41516993 0.62563071 0.00093811
0.41645601 0.62537476 0.00094382
0.41774210 0.62507143 0.00093973
0.41902819 0.62468225 0.00092096
0.42031428 0.62418533 0.00088651
0.42160037 0.62361700 0.00084460
0.42288645 0.62306275 0.00081316
0.42417254 0.62255906 0.00079837
0.42545863 0.62209473 0.00079528
0.42674472 0.62165126 0.00079763
0.42803081 0.62121543 0.00080129
0.42931690 0.62078233 0.00080554
0.43060298 0.62034247 0.00080807
0.43188907 0.61988477 0.00080562
0.43317516 0.61940499 0.00079746
0.43446125 0.61890515 0.00078520
0.43574734 0.61838818 0.00077052
0.43703342 0.61785691 0.00075478
0.43831951 0.61731394 0.00073936
0.43960560 0.61676127 0.00072531
0.44089169 0.61620031 0.00071290
0.44217778 0.61563593 0.00070273
0.44346386 0.61508091 0.00069669
0.44474995 0.61454574 0.00069579
0.44603604 0.61402648 0.00069816
0.44732213 0.61349240 0.00069510
0.44860822 0.61289777 0.00067539
0.44989430 0.61221708 0.00063663
0.45118039 0.61148187 0.00058821
0.45246648 0.61077806 0.00055038
0.45375257 0.61014074 0.00053027
0.45503866 0.60955510 0.00052319
0.45632474 0.60901792 0.00052828
0.45761083 0.60853041 0.00054383
0.45889692 0.60810996 0.00057348
0.46018301 0.60775651 0.00061636
0.46146910 0.60742885 0.00065900
0.46275519 0.60708107 0.00068912
0.46404127 0.60666593 0.00069886
0.46532736 0.60618546 0.00069203
0.46661345 0.60571054 0.00068589
0.46789954 0.60527863 0.00068856
0.46917084 0.60488112 0.00069723
0.47045693 0.60448902 0.00070376
0.47174302 0.60407309 0.00070086
0.47302911 0.60363304 0.00068999
0.47431520 0.60318581 0.00067738
0.47560128 0.60275144 0.00066942
0.47688737 0.60234411 0.00066890
0.47817346 0.60196626 0.00067576
0.47945955 0.60161053 0.00068752
0.48074564 0.60126040 0.00069914
0.48203172 0.60089854 0.00070670
0.48331781 0.60051019 0.00070758
0.48460390 0.60009555 0.00070231
0.48587521 0.59967707 0.00069609
0.48716129 0.59927320 0.00069255
0.48844738 0.59889142 0.00069302
0.48973347 0.59853169 0.00069742
0.49101956 0.59818719 0.00070396
0.49230565 0.59785038 0.00071071
0.49359173 0.59751493 0.00071612
0.49487782 0.59717553 0.00071933
0.49616391 0.59682758 0.00071997
0.49743522 0.59646986 0.00071832
0.49872130 0.59610399 0.00071514
0.50000739 0.59573456 0.00071153
0.50129348 0.59536895 0.00070876
0.50257957 0.59501436 0.00070787
0.50386566 0.59467618 0.00070919
0.50515174 0.59435811 0.00071279
0.50643783 0.59405792 0.00071841
0.50770914 0.59376475 0.00072450
0.50899523 0.59346983 0.00073028
0.51028131 0.59317006 0.00073575
0.51156740 0.59286957 0.00074126
0.51285349 0.59258100 0.00074764
0.51413958 0.59231312 0.00075547
0.51542567 0.59206941 0.00076488
0.51669697 0.59184918 0.00077541
0.51798306 0.59164292 0.00078681
0.51926915 0.59143413 0.00079836
0.52055524 0.59120534 0.00080868
0.52184132 0.59094737 0.00081759
0.52312741 0.59066093 0.00082649
0.52439872 0.59036432 0.00083612
0.52568480 0.59009424 0.00084612
0.52697089 0.58987404 0.00085434
0.52825698 0.58970650 0.00086119
0.52954307 0.58957566 0.00087035
0.53082916 0.58944276 0.00088157
0.53210046 0.58927759 0.00089454
0.53338655 0.58907250 0.00090888
0.53467264 0.58884798 0.00092166
0.53595873 0.58864148 0.00093258
0.53724481 0.58846862 0.00094072
0.53853090 0.58832212 0.00094586
0.53980221 0.58817580 0.00095300
0.54108830 0.58799575 0.00096374
0.54237438 0.58777214 0.00097584
0.54366047 0.58751999 0.00098858
0.54494656 0.58726417 0.00100116
0.54621787 0.58702429 0.00101090
0.54750395 0.58681252 0.00101624
0.54879004 0.58662513 0.00101981
0.55007613 0.58643676 0.00102471
0.55134744 0.58622933 0.00103192
0.55263352 0.58599427 0.00104212
0.55391961 0.58573444 0.00105384
0.55520570 0.58547072 0.00106324
0.55649179 0.58522108 0.00106851
0.55776309 0.58498909 0.00106985
0.55904918 0.58476468 0.00106962
0.56033527 0.58452684 0.00107219
0.56162136 0.58426229 0.00107933
0.56289266 0.58397200 0.00109017
0.56417875 0.58366548 0.00110288
0.56546484 0.58335978 0.00111492
0.56675093 0.58306804 0.00112406
0.56803702 0.58279901 0.00112918
0.56930832 0.58255935 0.00112911
0.57059441 0.58235137 0.00112399
0.57188050 0.58216959 0.00111707
0.57316659 0.58200007 0.00111131
0.57443789 0.58182829 0.00110910
0.57572398 0.58164104 0.00111101
0.57701007 0.58142570 0.00111676
0.57829616 0.58117590 0.00112574
0.57956746 0.58089218 0.00113753
0.58085355 0.58058596 0.00115120
0.58213964 0.58028245 0.00116144
0.58341094 0.58000156 0.00116461
0.58469703 0.57975153 0.00115962
0.58598312 0.57953365 0.00114704
0.58726921 0.57934047 0.00113087
0.58854051 0.57915796 0.00111567
0.58982660 0.57897639 0.00110292
0.59111269 0.57879090 0.00109344
0.59239878 0.57860555 0.00108476
0.59367008 0.57843426 0.00107183
0.59495617 0.57828437 0.00105391
0.59624226 0.57815058 0.00103377
0.59751356 0.57801766 0.00101713
0.59879965 0.57787318 0.00100670
0.60008574 0.57770776 0.00100340
0.60137183 0.57751623 0.00100735
0.60264313 0.57730043 0.00101737
0.60392922 0.57707015 0.00103112
0.60521531 0.57684594 0.00104239
0.60648661 0.57664651 0.00104635
0.60777270 0.57648626 0.00103840
0.60905879 0.57636798 0.00101823
0.61033010 0.57627646 0.00099311
0.61161618 0.57619155 0.00096951
0.61290227 0.57609758 0.00095062
0.61417358 0.57598725 0.00093711
0.61545967 0.57586189 0.00092768
0.61674575 0.57572714 0.00092091
0.61801706 0.57558803 0.00091598
0.61930315 0.57544688 0.00091319
0.62058924 0.57530645 0.00091211
0.62187532 0.57516828 0.00091192
0.62314663 0.57502752 0.00091397
0.62443272 0.57487711 0.00091960
0.62571880 0.57471172 0.00092950
0.62699011 0.57453228 0.00094221
0.62827620 0.57435198 0.00095263
0.62954750 0.57419095 0.00095501
0.63083359 0.57406255 0.00094537
0.63211968 0.57396988 0.00092412
0.63339099 0.57391231 0.00089282
0.63467707 0.57388549 0.00085378
0.63596316 0.57387806 0.00081274
0.63723447 0.57387874 0.00077340
0.63852056 0.57387618 0.00073851
0.63980664 0.57385676 0.00071175
0.64107795 0.57381111 0.00069457
0.64236404 0.57373610 0.00068718
0.64365012 0.57363511 0.00068789
0.64492143 0.57351535 0.00069339
0.64620752 0.57338154 0.00070276
0.64749361 0.57323688 0.00071539
0.64876491 0.57308531 0.00072996
0.65005100 0.57293072 0.00074544
0.65132231 0.57277726 0.00076050
0.65260839 0.57262958 0.00077353
0.65389448 0.57249238 0.00078288
0.65516579 0.57237017 0.00078701
0.65645188 0.57226770 0.00078389
0.65772318 0.57218531 0.00077428
0.65900927 0.57212115 0.00075991
0.66029536 0.57207244 0.00074251
0.66156666 0.57203923 0.00072274
0.66285275 0.57202725 0.00069853
0.66413884 0.57204079 0.00066861
0.66541014 0.57207813 0.00063450
0.66669623 0.57212799 0.00060155
0.66796754 0.57217725 0.00057516
0.66925363 0.57221700 0.00055784
0.67053971 0.57224125 0.00055026
0.67181102 0.57224838 0.00055093
0.67309711 0.57223956 0.00055806
0.67436841 0.57222345 0.00056811
0.67565450 0.57221884 0.00057422
0.67692581 0.57223986 0.00057246
0.67821189 0.57228957 0.00056270
0.67949798 0.57236781 0.00054557
0.68076929 0.57247524 0.00052162
0.68205538 0.57261223 0.00049140
0.68332668 0.57277722 0.00045673
0.68461277 0.57295992 0.00042255
0.68589886 0.57314111 0.00039482
0.68717016 0.57330518 0.00037600
0.68845625 0.57344970 0.00036511
0.68972756 0.57358316 0.00035935
0.69101364 0.57371334 0.00035620
0.69228495 0.57384388 0.00035440
0.69357104 0.57397772 0.00035330
0.69484234 0.57411622 0.00035270
0.69612843 0.57425676 0.00035261
0.69741452 0.57439441 0.00035343
0.69868582 0.57452256 0.00035534
0.69997191 0.57463799 0.00035817
0.70124322 0.57474322 0.00036201
0.70252931 0.57484554 0.00036690
0.70380061 0.57495172 0.00037228
0.70508670 0.57506121 0.00037752
0.70635801 0.57517285 0.00038231
0.70764409 0.57528845 0.00038677
0.70893018 0.57541180 0.00039100
0.71020149 0.57554597 0.00039491
0.71148758 0.57569376 0.00039885
0.71275888 0.57585643 0.00040329
0.71404497 0.57602711 0.00040786
0.71531627 0.57619485 0.00041158
0.71660236 0.57634799 0.00041323
0.71787367 0.57648147 0.00041314
0.71915976 0.57660101 0.00041334
0.72043106 0.57671415 0.00041508
0.72171715 0.57682455 0.00041844
0.72298845 0.57693313 0.00042302
0.72427454 0.57703893 0.00042815
0.72554585 0.57714069 0.00043322
0.72683194 0.57724025 0.00043783
0.72810324 0.57734329 0.00044240
0.72938933 0.57745663 0.00044782
0.73066064 0.57758353 0.00045449
0.73194672 0.57772141 0.00046164
0.73321803 0.57786259 0.00046726
0.73450412 0.57800047 0.00047080
0.73577542 0.57813215 0.00047241
0.73706151 0.57825728 0.00047254
0.73833282 0.57837705 0.00047213
0.73961890 0.57849243 0.00047160
0.74089021 0.57860450 0.00047143
0.74217630 0.57871425 0.00047194
0.74344760 0.57882274 0.00047339
0.74473369 0.57893160 0.00047620
0.74600500 0.57904131 0.00048047
0.74729108 0.57915131 0.00048607
0.74856239 0.57926021 0.00049261
0.74984848 0.57936586 0.00049947
0.75111978 0.57946631 0.00050618
0.75240587 0.57956013 0.00051238
0.75367718 0.57964658 0.00051782
0.75496327 0.57972532 0.00052248
0.75623457 0.57979653 0.00052642
0.75752066 0.57986060 0.00052974
0.75879196 0.57991808 0.00053265
0.76007805 0.57996960 0.00053534
0.76134936 0.58001577 0.00053800
0.76263545 0.58005696 0.00054076
0.76390675 0.58009305 0.00054373
0.76517806 0.58012334 0.00054690
0.76646414 0.58014633 0.00055021
0.76773545 0.58015954 0.00055358
0.76902154 0.58016051 0.00055714
0.77029284 0.58014879 0.00056140
0.77157893 0.58012714 0.00056727
0.77285024 0.58010094 0.00057533
0.77413633 0.58007547 0.00058514
0.77540763 0.58005435 0.00059597
0.77669372 0.58004083 0.00060696
0.77796502 0.58003747 0.00061748
0.77923633 0.58004623 0.00062711
0.78052242 0.58006766 0.00063546
0.78179372 0.58010072 0.00064253
0.78307981 0.58014343 0.00064848
0.78435112 0.58019193 0.00065343
0.78563720 0.58024282 0.00065759
0.78690851 0.58029429 0.00066124
0.78817982 0.58034528 0.00066458
0.78946590 0.58039518 0.00066780
0.79073721 0.58044325 0.00067110
0.79202330 0.58048898 0.00067464
0.79329460 0.58053215 0.00067856
0.79458069 0.58057323 0.00068295
0.79585200 0.58061337 0.00068767
0.79712330 0.58065428 0.00069275
0.79840939 0.58069852 0.00069787
0.79968070 0.58074811 0.00070263
0.80096678 0.58080502 0.00070693
0.80223809 0.58087071 0.00071062
0.80350939 0.58094537 0.00071379
0.80479548 0.58102731 0.00071649
0.80606679 0.58111250 0.00071852
0.80735288 0.58119837 0.00071993
0.80862418 0.58128407 0.00072079
0.80989549 0.58136894 0.00072123
0.81118157 0.58145261 0.00072150
0.81245288 0.58153381 0.00072173
0.81373897 0.58161074 0.00072212
0.81501027 0.58168271 0.00072286
0.81628158 0.58175107 0.00072418
0.81756767 0.58181849 0.00072617
0.81883897 0.58188747 0.00072857
0.82012506 0.58195996 0.00073102
0.82139637 0.58203885 0.00073312
0.82266767 0.58212792 0.00073463
0.82395376 0.58222984 0.00073552
0.82522507 0.58234336 0.00073589
0.82651115 0.58246290 0.00073607
0.82778246 0.58258231 0.00073634
0.82905376 0.58269757 0.00073671
0.83033985 0.58280794 0.00073726
0.83161116 0.58291405 0.00073794
0.83288246 0.58301681 0.00073866
0.83416855 0.58311776 0.00073939
0.83543986 0.58321870 0.00074006
0.83672594 0.58332181 0.00074061
0.83799725 0.58342932 0.00074084
0.83926856 0.58354331 0.00074053
0.84055464 0.58366575 0.00073939
0.84182595 0.58379852 0.00073715
0.84309725 0.58394332 0.00073360
0.84438334 0.58410125 0.00072871
0.84565465 0.58427225 0.00072266
0.84692595 0.58445415 0.00071587
0.84821204 0.58464260 0.00070903
0.84948335 0.58483067 0.00070263
0.85076944 0.58501201 0.00069695
0.85204074 0.58518352 0.00069210
0.85331205 0.58534697 0.00068796
0.85459813 0.58550873 0.00068455
0.85586944 0.58567285 0.00068135
0.85714075 0.58584211 0.00067795
0.85842683 0.58601950 0.00067420
0.85969814 0.58620705 0.00066999
0.86096944 0.58640570 0.00066542
0.86225553 0.58661489 0.00066075
0.86352684 0.58683128 0.00065619
0.86479814 0.58704643 0.00065131
0.86608423 0.58725190 0.00064550
0.86735554 0.58744212 0.00063837
0.86862684 0.58761519 0.00063046
0.86991293 0.58777358 0.00062327
0.87118424 0.58792140 0.00061806
0.87245554 0.58806333 0.00061531
0.87374163 0.58820523 0.00061474
0.87501293 0.58835283 0.00061527
0.87628424 0.58851144 0.00061547
0.87757033 0.58868605 0.00061418
0.87884163 0.58888007 0.00061045
0.88011294 0.58909535 0.00060409
0.88138424 0.58933176 0.00059569
0.88267033 0.58958768 0.00058638
0.88394164 0.58986046 0.00057758
0.88521294 0.59014676 0.00057058
0.88649903 0.59044313 0.00056624
0.88777034 0.59074507 0.00056452
0.88904164 0.59104808 0.00056442
0.89032773 0.59134900 0.00056493
0.89159904 0.59164619 0.00056564
0.89287034 0.59193819 0.00056637
0.89415643 0.59222269 0.00056668
0.89542774 0.59249800 0.00056627
0.89669904 0.59276387 0.00056512
0.89797035 0.59302134 0.00056339
0.89925643 0.59327224 0.00056143
0.90052774 0.59351870 0.00055955
0.90179905 0.59376261 0.00055787
0.90308513 0.59400593 0.00055672
0.90435644 0.59425076 0.00055648
0.90562774 0.59449939 0.00055769
0.90691383 0.59475383 0.00056090
0.90818514 0.59501594 0.00056675
0.90945644 0.59528651 0.00057558
0.91072775 0.59556528 0.00058748
0.91201384 0.59585056 0.00060198
0.91328514 0.59613789 0.00061720
0.91455645 0.59642338 0.00063186
0.91582775 0.59670328 0.00064467
0.91711384 0.59697342 0.00065413
0.91838515 0.59723008 0.00065902
0.91965645 0.59747062 0.00065853
0.92094254 0.59769355 0.00065223
0.92221385 0.59789953 0.00064040
0.92348515 0.59809442 0.00062567
0.92475646 0.59828469 0.00061075
0.92604254 0.59847581 0.00059771
0.92731385 0.59867122 0.00058766
0.92858516 0.59887140 0.00058021
0.92985646 0.59907620 0.00057483
0.93114255 0.59928532 0.00057094
0.93241385 0.59949879 0.00056832
0.93368516 0.59971571 0.00056612
0.93495647 0.59993409 0.00056301
0.93624255 0.60015164 0.00055757
0.93751386 0.60036530 0.00054844
0.93878516 0.60057131 0.00053487
0.94005647 0.60076446 0.00051545
0.94134256 0.60094211 0.00049009
0.94261386 0.60110803 0.00046179
0.94388517 0.60126855 0.00043393
0.94515647 0.60142865 0.00040846
0.94644256 0.60159136 0.00038605
0.94771387 0.60175926 0.00036718
0.94898517 0.60193497 0.00035211
0.95025648 0.60212060 0.00034081
0.95154257 0.60231847 0.00033357
0.95281387 0.60253020 0.00033067
0.95408518 0.60275700 0.00033282
0.95535648 0.60299701 0.00034001
0.95664257 0.60324231 0.00034945
0.95791388 0.60348231 0.00035693
0.95918518 0.60370746 0.00035849
0.96045649 0.60391374 0.00035264
0.96174258 0.60410371 0.00034110
0.96301388 0.60428235 0.00032647
0.96428519 0.60445416 0.00031053
0.96555649 0.60462262 0.00029469
0.96682780 0.60479163 0.00028053
0.96811389 0.60496529 0.00026919
0.96938519 0.60514674 0.00026120
0.97065650 0.60533788 0.00025651
0.97192780 0.60553946 0.00025497
0.97321389 0.60575116 0.00025644
0.97448520 0.60597205 0.00026109
0.97575650 0.60620040 0.00026901
0.97702781 0.60643274 0.00027933
0.97829911 0.60666549 0.00029098
0.97958520 0.60689501 0.00030261
0.98085651 0.60711841 0.00031294
0.98212781 0.60733459 0.00032144
0.98339912 0.60754368 0.00032801
0.98468520 0.60774720 0.00033329
0.98595651 0.60794669 0.00033783
0.98722781 0.60814380 0.00034216
0.98849912 0.60834047 0.00034702
0.98977043 0.60853861 0.00035315
0.99105651 0.60873985 0.00036122
0.99232782 0.60894502 0.00037145
0.99359912 0.60915442 0.00038381
0.99487043 0.60936822 0.00039820
