# y/t    Temp_mean   Temp_std
0.32160804 0.87429450 0.00010398
0.32663317 0.87443421 0.00010523
0.33165829 0.87457410 0.00010723
0.33668342 0.87472395 0.00010983
0.34170854 0.87487379 0.00011331
0.34673367 0.87502730 0.00011708
0.35175879 0.87518678 0.00012194
0.35678392 0.87534456 0.00012671
0.36180905 0.87551075 0.00013301
0.36683417 0.87568024 0.00014350
0.37185930 0.87585326 0.00015448
0.37688442 0.87605702 0.00018896
0.38190955 0.87626979 0.00023434
0.38693467 0.87658394 0.00034787
0.39195980 0.87694154 0.00050265
0.39698492 0.87755098 0.00079318
0.40201005 0.87824138 0.00114955
0.40703518 0.87931501 0.00159751
0.41206030 0.88050775 0.00212678
0.41708543 0.88200757 0.00259713
0.42211055 0.88363425 0.00310888
0.42713568 0.88534741 0.00335284
0.43216080 0.88709896 0.00352204
0.43718593 0.88880235 0.00327094
0.44221106 0.89049326 0.00292998
0.44723618 0.89203072 0.00234461
0.45226131 0.89356707 0.00183894
0.45728643 0.89482077 0.00153201
0.46231156 0.89609450 0.00156686
0.46733668 0.89705354 0.00183750
0.47236181 0.89798688 0.00222719
0.47738693 0.89870993 0.00258172
0.48241206 0.89937284 0.00292555
0.48743719 0.89991505 0.00321362
0.49246231 0.90039707 0.00346660
0.49748744 0.90081783 0.00368744
0.50251256 0.90118537 0.00386705
0.50753769 0.90152196 0.00402592
0.51256281 0.90181534 0.00414385
0.51758794 0.90209765 0.00425112
0.52261307 0.90234378 0.00432871
0.52763819 0.90258805 0.00440128
0.53266332 0.90281586 0.00446044
0.53768844 0.90304238 0.00451148
0.54271357 0.90326486 0.00455330
0.54773869 0.90348036 0.00458932
0.55276382 0.90369309 0.00462205
0.55778894 0.90389064 0.00465833
0.56281407 0.90408529 0.00469982
0.56783920 0.90425855 0.00475573
0.57286432 0.90441691 0.00483128
0.57788945 0.90455310 0.00492412
0.58291457 0.90464648 0.00506567
0.58793970 0.90471654 0.00522434
0.59296482 0.90470616 0.00546388
0.59798995 0.90463857 0.00575662
0.60301508 0.90448952 0.00611930
0.60804020 0.90421143 0.00659431
0.61306533 0.90388012 0.00710672
0.61809045 0.90334184 0.00778624
0.62311558 0.90271692 0.00851268
0.62814070 0.90194735 0.00933953
0.63316583 0.90105884 0.01014901
0.63819095 0.90015030 0.01088221
0.64321608 0.89926227 0.01135917
0.64824121 0.89843384 0.01155891
0.65326633 0.89763454 0.01161023
0.65829146 0.89678499 0.01133182
0.66331658 0.89583643 0.01103496
0.66834171 0.89472619 0.01069894
0.67336683 0.89336124 0.01039471
0.67839196 0.89193479 0.01018608
0.68341709 0.89044486 0.01004930
0.68844221 0.88915699 0.00979449
0.69346734 0.88794294 0.00948507
0.69849246 0.88700322 0.00884073
0.70351759 0.88612653 0.00802311
0.70854271 0.88529619 0.00708385
0.71356784 0.88445326 0.00605018
0.71859296 0.88361243 0.00503804
0.72361809 0.88278632 0.00405697
0.72864322 0.88204122 0.00320169
0.73366834 0.88139318 0.00248242
0.73869347 0.88079695 0.00183688
0.74371859 0.88036291 0.00142071
0.74874372 0.87997467 0.00106969
0.75376884 0.87964609 0.00080333
0.75879397 0.87938736 0.00063365
0.76381910 0.87914653 0.00049117
0.76884422 0.87893099 0.00038303
0.77386935 0.87873629 0.00030711
0.77889447 0.87855022 0.00024540
0.78391960 0.87837538 0.00020167
0.78894472 0.87820983 0.00017616
0.79396985 0.87804964 0.00016158
0.79899497 0.87789723 0.00015911
0.80402010 0.87775064 0.00016223
0.80904523 0.87760704 0.00016955
0.81407035 0.87746979 0.00017939
0.81909548 0.87733561 0.00019017
0.82412060 0.87720321 0.00020041
0.82914573 0.87707589 0.00021055
0.83417085 0.87694987 0.00022007
0.83919598 0.87682479 0.00022924
0.84422111 0.87670326 0.00023707
0.84924623 0.87658283 0.00024515
0.85427136 0.87646673 0.00025296
0.85929648 0.87635388 0.00025976
0.86432161 0.87624251 0.00026640
0.86934673 0.87613486 0.00027281
0.87437186 0.87602788 0.00027961
0.87939698 0.87592202 0.00028483
0.88442211 0.87581617 0.00029002
0.88944724 0.87570908 0.00029655
0.89447236 0.87560206 0.00030066
0.89949749 0.87549072 0.00030540
0.90452261 0.87537835 0.00030939
0.90954774 0.87526229 0.00031402
0.91457286 0.87514428 0.00031829
0.91959799 0.87503572 0.00032158
0.92462312 0.87492998 0.00032481
0.92964824 0.87484872 0.00032703
0.93467337 0.87479207 0.00032888
0.93969849 0.87472441 0.00033095
0.94472362 0.87463890 0.00033203
0.94974874 0.87455014 0.00033345
0.95477387 0.87445521 0.00033461
0.95979899 0.87435560 0.00033525
0.96482412 0.87425810 0.00033640
0.96984925 0.87417124 0.00033647
0.97487437 0.87408712 0.00033595
0.97989950 0.87400237 0.00033496
0.98492462 0.87391787 0.00033449
0.98994975 0.87383338 0.00033409
0.99497487 0.87391847 0.00033228
1.00000000 0.87484365 0.00032718
