# y/t    Temp_mean   Temp_std
0.31155779 0.83388235 0.00183349
0.31658291 0.83442222 0.00184258
0.32160804 0.83497036 0.00185103
0.32663317 0.83552182 0.00185881
0.33165829 0.83607367 0.00186622
0.33668342 0.83663522 0.00187254
0.34170854 0.83719677 0.00187886
0.34673367 0.83776100 0.00188385
0.35175879 0.83832852 0.00188821
0.35678392 0.83889522 0.00189169
0.36180905 0.83946683 0.00189514
0.36683417 0.84003509 0.00189798
0.37185930 0.84060484 0.00190041
0.37688442 0.84117279 0.00190098
0.38190955 0.84173891 0.00190108
0.38693467 0.84230996 0.00190757
0.39195980 0.84288229 0.00191694
0.39698492 0.84351259 0.00198681
0.40201005 0.84415629 0.00207374
0.40703518 0.84503924 0.00235061
0.41206030 0.84597436 0.00268046
0.41708543 0.84739028 0.00324676
0.42211055 0.84898181 0.00391399
0.42713568 0.85109001 0.00458608
0.43216080 0.85340930 0.00530979
0.43718593 0.85597766 0.00570460
0.44221106 0.85862181 0.00606308
0.44723618 0.86122412 0.00573564
0.45226131 0.86382913 0.00537832
0.45728643 0.86621501 0.00443646
0.46231156 0.86859465 0.00351682
0.46733668 0.87061445 0.00256791
0.47236181 0.87257083 0.00174293
0.47738693 0.87414738 0.00128707
0.48241206 0.87560090 0.00123796
0.48743719 0.87679697 0.00148804
0.49246231 0.87786335 0.00182177
0.49748744 0.87878434 0.00215022
0.50251256 0.87958545 0.00243710
0.50753769 0.88031339 0.00269896
0.51256281 0.88092806 0.00290323
0.51758794 0.88151583 0.00309296
0.52261307 0.88200277 0.00322464
0.52763819 0.88248089 0.00334475
0.53266332 0.88290466 0.00343227
0.53768844 0.88331319 0.00350915
0.54271357 0.88369622 0.00357262
0.54773869 0.88405777 0.00362500
0.55276382 0.88441281 0.00367115
0.55778894 0.88474310 0.00370275
0.56281407 0.88507552 0.00373097
0.56783920 0.88537719 0.00375428
0.57286432 0.88567611 0.00377919
0.57788945 0.88594802 0.00380692
0.58291457 0.88620149 0.00384806
0.58793970 0.88643074 0.00389694
0.59296482 0.88661614 0.00397614
0.59798995 0.88676963 0.00407508
0.60301508 0.88686578 0.00420371
0.60804020 0.88689290 0.00438752
0.61306533 0.88686512 0.00458937
0.61809045 0.88671053 0.00488983
0.62311558 0.88645969 0.00523902
0.62814070 0.88609428 0.00567377
0.63316583 0.88551273 0.00623894
0.63819095 0.88481302 0.00687912
0.64321608 0.88384705 0.00767661
0.64824121 0.88264239 0.00860281
0.65326633 0.88128566 0.00961389
0.65829146 0.87960647 0.01065186
0.66331658 0.87789455 0.01155026
0.66834171 0.87614181 0.01220492
0.67336683 0.87441041 0.01231220
0.67839196 0.87264331 0.01222127
0.68341709 0.87078348 0.01190498
0.68844221 0.86884030 0.01157773
0.69346734 0.86688915 0.01135565
0.69849246 0.86510535 0.01101275
0.70351759 0.86356514 0.01042255
0.70854271 0.86218508 0.00961425
0.71356784 0.86100000 0.00841589
0.71859296 0.85981934 0.00710000
0.72361809 0.85864430 0.00572966
0.72864322 0.85747789 0.00441438
0.73366834 0.85641067 0.00325322
0.73869347 0.85538203 0.00219798
0.74371859 0.85459230 0.00152550
0.74874372 0.85387174 0.00111818
0.75376884 0.85322056 0.00107941
0.75879397 0.85265187 0.00133189
0.76381910 0.85193945 0.00184934
0.76884422 0.85112144 0.00258227
0.77386935 0.84980235 0.00406139
0.77889447 0.84819457 0.00599557
0.78391960 0.84573934 0.00913277
0.78894472 0.84292670 0.01282589
0.79396985 0.83980214 0.01679751
0.79899497 0.83663384 0.02080824
0.80402010 0.83421378 0.02297218
0.80904523 0.83198482 0.02468170
0.81407035 0.82984335 0.02412122
0.81909548 0.82762829 0.02323563
0.82412060 0.82433049 0.02198227
0.82914573 0.82059934 0.02167281
0.83417085 0.81685012 0.02223608
0.83919598 0.81318660 0.02346583
0.84422111 0.81036898 0.02325026
0.84924623 0.80798502 0.02204713
0.85427136 0.80553621 0.01899244
0.85929648 0.80293104 0.01460722
0.86432161 0.80027297 0.00989189
0.86934673 0.79772807 0.00512638
0.87437186 0.79565978 0.00145546
0.87939698 0.79475070 0.00165129
0.88442211 0.79412806 0.00313118
0.88944724 0.79440824 0.00317469
0.89447236 0.79476348 0.00307721
0.89949749 0.79532014 0.00260449
0.90452261 0.79589617 0.00211458
0.90954774 0.79645667 0.00169412
0.91457286 0.79700795 0.00132919
0.91959799 0.79742290 0.00118329
0.92462312 0.79778655 0.00110521
0.92964824 0.79808129 0.00110452
0.93467337 0.79832706 0.00112997
0.93969849 0.79861269 0.00116290
0.94472362 0.79882568 0.00121032
0.94974874 0.79902573 0.00126211
0.95477387 0.79923051 0.00130560
0.95979899 0.79945151 0.00133623
0.96482412 0.79967871 0.00136582
0.96984925 0.79997434 0.00137748
0.97487437 0.80029116 0.00138348
0.97989950 0.80060899 0.00138904
0.98492462 0.80097155 0.00138303
0.98994975 0.80133450 0.00137717
0.99497487 0.80112943 0.00133136
1.00000000 0.79809286 0.00110704
