# s/c   cf_mean    cf_std
0.07926442 0.02735332 0.00470330
0.08056529 0.02781100 0.00479881
0.08185138 0.02827909 0.00489573
0.08315225 0.02875729 0.00499414
0.08445312 0.02924529 0.00509411
0.08575399 0.02974277 0.00519571
0.08704008 0.03024936 0.00529901
0.08834095 0.03076472 0.00540409
0.08964182 0.03128847 0.00551100
0.09094269 0.03182023 0.00561982
0.09224356 0.03235961 0.00573060
0.09352965 0.03290621 0.00584340
0.09483052 0.03345962 0.00595828
0.09613139 0.03401944 0.00607530
0.09743226 0.03458524 0.00619450
0.09871835 0.03515662 0.00631593
0.10001922 0.03573316 0.00643963
0.10132009 0.03631445 0.00656564
0.10260618 0.03690006 0.00669401
0.10390705 0.03748958 0.00682476
0.10520792 0.03808262 0.00695792
0.10650879 0.03867875 0.00709352
0.10779488 0.03927759 0.00723157
0.10909575 0.03987874 0.00737211
0.11039662 0.04048181 0.00751513
0.11169749 0.04108644 0.00766065
0.11298358 0.04169225 0.00780867
0.11428445 0.04229889 0.00795919
0.11558532 0.04290602 0.00811221
0.11687141 0.04351329 0.00826772
0.11817228 0.04412039 0.00842571
0.11947315 0.04472701 0.00858616
0.12075924 0.04533286 0.00874905
0.12206011 0.04593765 0.00891434
0.12336098 0.04654112 0.00908202
0.12466185 0.04714302 0.00925205
0.12594794 0.04774311 0.00942438
0.12724881 0.04834119 0.00959897
0.12854968 0.04893704 0.00977578
0.12983577 0.04952881 0.00995441
0.13113664 0.05018423 0.01014165
0.13243751 0.05080230 0.01033796
0.13372359 0.05142114 0.01053725
0.13502447 0.05204219 0.01073614
0.13632534 0.05264629 0.01093619
0.13761142 0.05323381 0.01113730
0.13891229 0.05383216 0.01133516
0.14019838 0.05450825 0.01152705
0.14149925 0.05532953 0.01171799
0.14280012 0.05621100 0.01190474
0.14408621 0.05697250 0.01208636
0.14538708 0.05751031 0.01227709
0.14668795 0.05787607 0.01249052
0.14797404 0.05817638 0.01271901
0.14927491 0.05850430 0.01294837
0.15056100 0.05893872 0.01317440
0.15186187 0.05944305 0.01339290
0.15316274 0.05988557 0.01359863
0.15444883 0.06023975 0.01380210
0.15574970 0.06063609 0.01401359
0.15703579 0.06110176 0.01422313
0.15833666 0.06154672 0.01442800
0.15963753 0.06186622 0.01462565
0.16092362 0.06220194 0.01481744
0.16222449 0.06282422 0.01501010
0.16351058 0.06374625 0.01518798
0.16481145 0.06469499 0.01533570
0.16611232 0.06542940 0.01547985
0.16739841 0.06596421 0.01564088
0.16869928 0.06637436 0.01582458
0.16998537 0.06671886 0.01602690
0.17128624 0.06703540 0.01623506
0.17257232 0.06734394 0.01644492
0.17387319 0.06765977 0.01665196
0.17517407 0.06799659 0.01685507
0.17646015 0.06836535 0.01705321
0.17776102 0.06876725 0.01724561
0.17904711 0.06920019 0.01743275
0.18034798 0.06966047 0.01761478
0.18163407 0.07015886 0.01779128
0.18293494 0.07071378 0.01796156
0.18422103 0.07135476 0.01812784
0.18552190 0.07207387 0.01829521
0.18680799 0.07276928 0.01845868
0.18810886 0.07331430 0.01861181
0.18939495 0.07368455 0.01876803
0.19069582 0.07409249 0.01893289
0.19199669 0.07478524 0.01910780
0.19328278 0.07579050 0.01927586
0.19458365 0.07684905 0.01941579
0.19586974 0.07775026 0.01954261
0.19717061 0.07852434 0.01967299
0.19845669 0.07926989 0.01982320
0.19975757 0.08004003 0.01999042
0.20104365 0.08079071 0.02016030
0.20234452 0.08144412 0.02033101
0.20363061 0.08192819 0.02049703
0.20493148 0.08238128 0.02067416
0.20621757 0.08307489 0.02086040
0.20750366 0.08408305 0.02103916
0.20880453 0.08521672 0.02120753
0.21009062 0.08624795 0.02135873
0.21139149 0.08710451 0.02150018
0.21267758 0.08788056 0.02165538
0.21397845 0.08870051 0.02182800
0.21526454 0.08960667 0.02200366
0.21656541 0.09057728 0.02217837
0.21785149 0.09157529 0.02234959
0.21915236 0.09256788 0.02251976
0.22043845 0.09352690 0.02269065
0.22173932 0.09442946 0.02286245
0.22302541 0.09526558 0.02303343
0.22432628 0.09609028 0.02320722
0.22561237 0.09697354 0.02338457
0.22689846 0.09795147 0.02356566
0.22819933 0.09897779 0.02374633
0.22948542 0.09995679 0.02392112
0.23078629 0.10085001 0.02409119
0.23207238 0.10166426 0.02426115
0.23337325 0.10241605 0.02443520
0.23465933 0.10309203 0.02461384
0.23594542 0.10366660 0.02479792
0.23724629 0.10414712 0.02498728
0.23853238 0.10458488 0.02518224
0.23983325 0.10504865 0.02538070
0.24111934 0.10557394 0.02557707
0.24240543 0.10615535 0.02576985
0.24370630 0.10674301 0.02596032
0.24499239 0.10727226 0.02614930
0.24629326 0.10771162 0.02633935
0.24757935 0.10806697 0.02652760
0.24886543 0.10835373 0.02671211
0.25016630 0.10860177 0.02689514
0.25145239 0.10884761 0.02708089
0.25275326 0.10908429 0.02726913
0.25403935 0.10929969 0.02745973
0.25532544 0.10949499 0.02765262
0.25662631 0.10966084 0.02784279
0.25791240 0.10977755 0.02802894
0.25919849 0.10981875 0.02820285
0.26049936 0.10977988 0.02836572
0.26178545 0.10971082 0.02853041
0.26307153 0.10963443 0.02869455
0.26437240 0.10957394 0.02885739
0.26565849 0.10959554 0.02902906
0.26695936 0.10973774 0.02920725
0.26824545 0.10997253 0.02938039
0.26953154 0.11017786 0.02953814
0.27083241 0.11021278 0.02967186
0.27211850 0.11001118 0.02979565
0.27340459 0.10963234 0.02992508
0.27470546 0.10926136 0.03007232
0.27599154 0.10902347 0.03024330
0.27727763 0.10890015 0.03041856
0.27857850 0.10880572 0.03058393
0.27986459 0.10866688 0.03072942
0.28115068 0.10846550 0.03084384
0.28243677 0.10818170 0.03095156
0.28373764 0.10779676 0.03107723
0.28502373 0.10729117 0.03121162
0.28630981 0.10675360 0.03135685
0.28761068 0.10635486 0.03152332
0.28889677 0.10609571 0.03168185
0.29018286 0.10575730 0.03179909
0.29148373 0.10517389 0.03189802
0.29276982 0.10440416 0.03199915
0.29405591 0.10359120 0.03210894
0.29534200 0.10286948 0.03223272
0.29664287 0.10228994 0.03236209
0.29792895 0.10179228 0.03248642
0.29921504 0.10126595 0.03259866
0.30051591 0.10061119 0.03269416
0.30180200 0.09979991 0.03277846
0.30308809 0.09888687 0.03286285
0.30437418 0.09798157 0.03295133
0.30567505 0.09718834 0.03304444
0.30696114 0.09655881 0.03313313
0.30824722 0.09606273 0.03320878
0.30953331 0.09562017 0.03327479
0.31083418 0.09511995 0.03333455
0.31212027 0.09446735 0.03338744
0.31340636 0.09367901 0.03343056
0.31469245 0.09285423 0.03347075
0.31599332 0.09204592 0.03351191
0.31727941 0.09120939 0.03354940
0.31856549 0.09034557 0.03359162
0.31985158 0.08953399 0.03363886
0.32115245 0.08885704 0.03368895
0.32243854 0.08834885 0.03373720
0.32372463 0.08800944 0.03378457
0.32501072 0.08779135 0.03383052
0.32629681 0.08761029 0.03386518
0.32759768 0.08739132 0.03388281
0.32888376 0.08709942 0.03388459
0.33016985 0.08674078 0.03388178
0.33145594 0.08632481 0.03387637
0.33275681 0.08589517 0.03387580
0.33404290 0.08551509 0.03389219
0.33532899 0.08519983 0.03392214
0.33661508 0.08490357 0.03395253
0.33790116 0.08459314 0.03397641
0.33918725 0.08427314 0.03399123
0.34048812 0.08397560 0.03399718
0.34177421 0.08373671 0.03399801
0.34306030 0.08358029 0.03399509
0.34434639 0.08351954 0.03399328
0.34563247 0.08354707 0.03399619
0.34693335 0.08361674 0.03400911
0.34821943 0.08364546 0.03402683
0.34950552 0.08357524 0.03404433
0.35079161 0.08340012 0.03405970
0.35207770 0.08313569 0.03406251
0.35336379 0.08282717 0.03405879
0.35466466 0.08254637 0.03405536
0.35595074 0.08236736 0.03405580
0.35723683 0.08234160 0.03406705
0.35852292 0.08240890 0.03407942
0.35980901 0.08246736 0.03408663
0.36109510 0.08250480 0.03409501
0.36238118 0.08253997 0.03410342
0.36368206 0.08256129 0.03410992
0.36496814 0.08251723 0.03410942
0.36625423 0.08237748 0.03410269
0.36754032 0.08217199 0.03409784
0.36882641 0.08198130 0.03409947
0.37011250 0.08190248 0.03411755
0.37139858 0.08194970 0.03414800
0.37269945 0.08201522 0.03417156
0.37398554 0.08201628 0.03418546
0.37527163 0.08195224 0.03419186
0.37655772 0.08184479 0.03418818
0.37784381 0.08173302 0.03417378
0.37912989 0.08167414 0.03415393
0.38041598 0.08169852 0.03413679
0.38170207 0.08172115 0.03412021
0.38298816 0.08164915 0.03410941
0.38428903 0.08151479 0.03411724
0.38557512 0.08138129 0.03414133
0.38686121 0.08127164 0.03417137
0.38814729 0.08119814 0.03420051
0.38943338 0.08117722 0.03422562
0.39071947 0.08121389 0.03424542
0.39200556 0.08127774 0.03425737
0.39329165 0.08134009 0.03426235
0.39457773 0.08140722 0.03426413
0.39586382 0.08150080 0.03426281
0.39714991 0.08163294 0.03425914
0.39843600 0.08177930 0.03425624
0.39973687 0.08184779 0.03425638
0.40102296 0.08169644 0.03425141
0.40230905 0.08133577 0.03424774
0.40359513 0.08093786 0.03426576
0.40488122 0.08067842 0.03430862
0.40616731 0.08058634 0.03435355
0.40745340 0.08058284 0.03438272
0.40873949 0.08057068 0.03439395
0.41002557 0.08044751 0.03438867
0.41131166 0.08022410 0.03437589
0.41259775 0.08004901 0.03437562
0.41388384 0.08001367 0.03438393
0.41516993 0.08004305 0.03438354
0.41645601 0.08013940 0.03438124
0.41774210 0.08040953 0.03438670
0.41902819 0.08096788 0.03439913
0.42031428 0.08167283 0.03440364
0.42160037 0.08217772 0.03437641
0.42288645 0.08230735 0.03432630
0.42417254 0.08220604 0.03429403
0.42545863 0.08210543 0.03428869
0.42674472 0.08204851 0.03429816
0.42803081 0.08201373 0.03430469
0.42931690 0.08201124 0.03430925
0.43060298 0.08207708 0.03432335
0.43188907 0.08221131 0.03434252
0.43317516 0.08238359 0.03435979
0.43446125 0.08257179 0.03437292
0.43574734 0.08276059 0.03438036
0.43703342 0.08294726 0.03438335
0.43831951 0.08312948 0.03438155
0.43960560 0.08330775 0.03437566
0.44089169 0.08347181 0.03436653
0.44217778 0.08360656 0.03435773
0.44346386 0.08368737 0.03435201
0.44474995 0.08369561 0.03434055
0.44603604 0.08370745 0.03433261
0.44732213 0.08388700 0.03435026
0.44860822 0.08435298 0.03438892
0.44989430 0.08495176 0.03442453
0.45118039 0.08536837 0.03442247
0.45246648 0.08542023 0.03438158
0.45375257 0.08524258 0.03434487
0.45503866 0.08503481 0.03433663
0.45632474 0.08480341 0.03434592
0.45761083 0.08447173 0.03434295
0.45889692 0.08402262 0.03432780
0.46018301 0.08356794 0.03432767
0.46146910 0.08326324 0.03435524
0.46275519 0.08326936 0.03441846
0.46404127 0.08352945 0.03448476
0.46532736 0.08375115 0.03452292
0.46661345 0.08372692 0.03452879
0.46789954 0.08351378 0.03451594
0.46917084 0.08331026 0.03452258
0.47045693 0.08325698 0.03456635
0.47174302 0.08333636 0.03462260
0.47302911 0.08343455 0.03466084
0.47431520 0.08346321 0.03467720
0.47560128 0.08339031 0.03467468
0.47688737 0.08323304 0.03466488
0.47817346 0.08304048 0.03465843
0.47945955 0.08286634 0.03465954
0.48074564 0.08276161 0.03467004
0.48203172 0.08277194 0.03469363
0.48331781 0.08287011 0.03472129
0.48460390 0.08297786 0.03474374
0.48587521 0.08300929 0.03475197
0.48716129 0.08293376 0.03474548
0.48844738 0.08279298 0.03473617
0.48973347 0.08263529 0.03473321
0.49101956 0.08249506 0.03473945
0.49230565 0.08238268 0.03475089
0.49359173 0.08230469 0.03476600
0.49487782 0.08226511 0.03478317
0.49616391 0.08225917 0.03480016
0.49743522 0.08227427 0.03481546
0.49872130 0.08228864 0.03482607
0.50000739 0.08228346 0.03483214
0.50129348 0.08224293 0.03483384
0.50257957 0.08215684 0.03483042
0.50386566 0.08202146 0.03482266
0.50515174 0.08185474 0.03481300
0.50643783 0.08169074 0.03480860
0.50770914 0.08156509 0.03481354
0.50899523 0.08149229 0.03482704
0.51028131 0.08144032 0.03484004
0.51156740 0.08136357 0.03484528
0.51285349 0.08123131 0.03484147
0.51413958 0.08104403 0.03483177
0.51542567 0.08081981 0.03482164
0.51669697 0.08058526 0.03481136
0.51798306 0.08039366 0.03481219
0.51926915 0.08030071 0.03482957
0.52055524 0.08030433 0.03485085
0.52184132 0.08039096 0.03487462
0.52312741 0.08050042 0.03489744
0.52439872 0.08050947 0.03489860
0.52568480 0.08033669 0.03486862
0.52697089 0.07999365 0.03481788
0.52825698 0.07959428 0.03476877
0.52954307 0.07926493 0.03474727
0.53082916 0.07910418 0.03475846
0.53210046 0.07913990 0.03479287
0.53338655 0.07923591 0.03482336
0.53467264 0.07923478 0.03482239
0.53595873 0.07908527 0.03479509
0.53724481 0.07883496 0.03475473
0.53853090 0.07859409 0.03472029
0.53980221 0.07850438 0.03472525
0.54108830 0.07860114 0.03475848
0.54237438 0.07874578 0.03477551
0.54366047 0.07885984 0.03478113
0.54494656 0.07889536 0.03477244
0.54621787 0.07878523 0.03473247
0.54750395 0.07859856 0.03468553
0.54879004 0.07843589 0.03465622
0.55007613 0.07835733 0.03464367
0.55134744 0.07839115 0.03464431
0.55263352 0.07850050 0.03464860
0.55391961 0.07859651 0.03463913
0.55520570 0.07860337 0.03460949
0.55649179 0.07852239 0.03456545
0.55776309 0.07840904 0.03452088
0.55904918 0.07834774 0.03449308
0.56033527 0.07838832 0.03448590
0.56162136 0.07851164 0.03448675
0.56289266 0.07865450 0.03448495
0.56417875 0.07875994 0.03447277
0.56546484 0.07878801 0.03444763
0.56675093 0.07873148 0.03441448
0.56803702 0.07860165 0.03437634
0.56930832 0.07840187 0.03433346
0.57059441 0.07816449 0.03429130
0.57188050 0.07794060 0.03426205
0.57316659 0.07777576 0.03424846
0.57443789 0.07769274 0.03424334
0.57572398 0.07769900 0.03424264
0.57701007 0.07779237 0.03424091
0.57829616 0.07795679 0.03423901
0.57956746 0.07814058 0.03423164
0.58085355 0.07827708 0.03421639
0.58213964 0.07830319 0.03418735
0.58341094 0.07819958 0.03414194
0.58469703 0.07800347 0.03409147
0.58598312 0.07777665 0.03404892
0.58726921 0.07756888 0.03402157
0.58854051 0.07740135 0.03400477
0.58982660 0.07729439 0.03399983
0.59111269 0.07722466 0.03399885
0.59239878 0.07712395 0.03398483
0.59367008 0.07695335 0.03395493
0.59495617 0.07675226 0.03392662
0.59624226 0.07657416 0.03391050
0.59751356 0.07646205 0.03391077
0.59879965 0.07643278 0.03392483
0.60008574 0.07647614 0.03394364
0.60137183 0.07657360 0.03396488
0.60264313 0.07668197 0.03398042
0.60392922 0.07674672 0.03398652
0.60521531 0.07671047 0.03397377
0.60648661 0.07654714 0.03394006
0.60777270 0.07627436 0.03389024
0.60905879 0.07595465 0.03383879
0.61033010 0.07568402 0.03380945
0.61161618 0.07550907 0.03379976
0.61290227 0.07542422 0.03380104
0.61417358 0.07540018 0.03380635
0.61545967 0.07538822 0.03380735
0.61674575 0.07536875 0.03380657
0.61801706 0.07534311 0.03380776
0.61930315 0.07530729 0.03380925
0.62058924 0.07526305 0.03381128
0.62187532 0.07521323 0.03381065
0.62314663 0.07518478 0.03381133
0.62443272 0.07520108 0.03381625
0.62571880 0.07525456 0.03382017
0.62699011 0.07530047 0.03381785
0.62827620 0.07527435 0.03379882
0.62954750 0.07513310 0.03375975
0.63083359 0.07489448 0.03371267
0.63211968 0.07459838 0.03366617
0.63339099 0.07427325 0.03362448
0.63467707 0.07395432 0.03359302
0.63596316 0.07367481 0.03357485
0.63723447 0.07345848 0.03356878
0.63852056 0.07331996 0.03357300
0.63980664 0.07327474 0.03358863
0.64107795 0.07331448 0.03361281
0.64236404 0.07339919 0.03363563
0.64365012 0.07349212 0.03365232
0.64492143 0.07357971 0.03366469
0.64620752 0.07365641 0.03367305
0.64749361 0.07371952 0.03367900
0.64876491 0.07376264 0.03368202
0.65005100 0.07378065 0.03368181
0.65132231 0.07376756 0.03367779
0.65260839 0.07371820 0.03366956
0.65389448 0.07362568 0.03365506
0.65516579 0.07348722 0.03363419
0.65645188 0.07330817 0.03360848
0.65772318 0.07310292 0.03358273
0.65900927 0.07289222 0.03356373
0.66029536 0.07267864 0.03355066
0.66156666 0.07245059 0.03354089
0.66285275 0.07218496 0.03352697
0.66413884 0.07188101 0.03350845
0.66541014 0.07157839 0.03349790
0.66669623 0.07132734 0.03350743
0.66796754 0.07115235 0.03353731
0.66925363 0.07104345 0.03357789
0.67053971 0.07098309 0.03361889
0.67181102 0.07095585 0.03365753
0.67309711 0.07093761 0.03369050
0.67436841 0.07087219 0.03371091
0.67565450 0.07070725 0.03370925
0.67692581 0.07045276 0.03369389
0.67821189 0.07014895 0.03367918
0.67949798 0.06981722 0.03366668
0.68076929 0.06945992 0.03365368
0.68205538 0.06907415 0.03363388
0.68332668 0.06868262 0.03361189
0.68461277 0.06834591 0.03360495
0.68589886 0.06812495 0.03362964
0.68717016 0.06800264 0.03367398
0.68845625 0.06790790 0.03371619
0.68972756 0.06780070 0.03375018
0.69101364 0.06767674 0.03377930
0.69228495 0.06753698 0.03380390
0.69357104 0.06738424 0.03382464
0.69484234 0.06722579 0.03384150
0.69612843 0.06707885 0.03385747
0.69741452 0.06696235 0.03387468
0.69868582 0.06688977 0.03389508
0.69997191 0.06685133 0.03391478
0.70124322 0.06680139 0.03392100
0.70252931 0.06671664 0.03391462
0.70380061 0.06661070 0.03390807
0.70508670 0.06650239 0.03391000
0.70635801 0.06638934 0.03391803
0.70764409 0.06625749 0.03392617
0.70893018 0.06610225 0.03393276
0.71020149 0.06592022 0.03393665
0.71148758 0.06571665 0.03393876
0.71275888 0.06550324 0.03394010
0.71404497 0.06531421 0.03394786
0.71531627 0.06519597 0.03397182
0.71660236 0.06515517 0.03400599
0.71787367 0.06514642 0.03403308
0.71915976 0.06512696 0.03404476
0.72043106 0.06508728 0.03404415
0.72171715 0.06503216 0.03403611
0.72298845 0.06497264 0.03402590
0.72427454 0.06491915 0.03401904
0.72554585 0.06487367 0.03401834
0.72683194 0.06481788 0.03401962
0.72810324 0.06472476 0.03401635
0.72938933 0.06458341 0.03400464
0.73066064 0.06441643 0.03399342
0.73194672 0.06425923 0.03399098
0.73321803 0.06413481 0.03400072
0.73450412 0.06404792 0.03401968
0.73577542 0.06398553 0.03403912
0.73706151 0.06393343 0.03405485
0.73833282 0.06388487 0.03406529
0.73961890 0.06383678 0.03407073
0.74089021 0.06378702 0.03407112
0.74217630 0.06373293 0.03406618
0.74344760 0.06367284 0.03405586
0.74473369 0.06360588 0.03404031
0.74600500 0.06353423 0.03402100
0.74729108 0.06346480 0.03400140
0.74856239 0.06340479 0.03398475
0.74984848 0.06335921 0.03397287
0.75111978 0.06332910 0.03396590
0.75240587 0.06331318 0.03396290
0.75367718 0.06330878 0.03396269
0.75496327 0.06331326 0.03396434
0.75623457 0.06332410 0.03396691
0.75752066 0.06333891 0.03396972
0.75879196 0.06335574 0.03397210
0.76007805 0.06337314 0.03397361
0.76134936 0.06339068 0.03397407
0.76263545 0.06340916 0.03397373
0.76390675 0.06343068 0.03397306
0.76517806 0.06345897 0.03397308
0.76646414 0.06349993 0.03397558
0.76773545 0.06355983 0.03398227
0.76902154 0.06364061 0.03399322
0.77029284 0.06373059 0.03400310
0.77157893 0.06380748 0.03400506
0.77285024 0.06385655 0.03399737
0.77413633 0.06387463 0.03398217
0.77540763 0.06386203 0.03396193
0.77669372 0.06381986 0.03393814
0.77796502 0.06374835 0.03391150
0.77923633 0.06365226 0.03388395
0.78052242 0.06353912 0.03385886
0.78179372 0.06341993 0.03383912
0.78307981 0.06330447 0.03382647
0.78435112 0.06320370 0.03382256
0.78563720 0.06312163 0.03382579
0.78690851 0.06305164 0.03383194
0.78817982 0.06299123 0.03383907
0.78946590 0.06293873 0.03384600
0.79073721 0.06289379 0.03385201
0.79202330 0.06285492 0.03385633
0.79329460 0.06281986 0.03385817
0.79458069 0.06278432 0.03385666
0.79585200 0.06274214 0.03385045
0.79712330 0.06268918 0.03384034
0.79840939 0.06262215 0.03382762
0.79968070 0.06253783 0.03381266
0.80096678 0.06243564 0.03379634
0.80223809 0.06231735 0.03377923
0.80350939 0.06219210 0.03376519
0.80479548 0.06207193 0.03375896
0.80606679 0.06196765 0.03376418
0.80735288 0.06187997 0.03377951
0.80862418 0.06180168 0.03379918
0.80989549 0.06172962 0.03382029
0.81118157 0.06166438 0.03384151
0.81245288 0.06161080 0.03386343
0.81373897 0.06157198 0.03388695
0.81501027 0.06154068 0.03390872
0.81628158 0.06150350 0.03392470
0.81756767 0.06145366 0.03393395
0.81883897 0.06138994 0.03393711
0.82012506 0.06130883 0.03393297
0.82139637 0.06120581 0.03391962
0.82266767 0.06107309 0.03389279
0.82395376 0.06091398 0.03385443
0.82522507 0.06075472 0.03381948
0.82651115 0.06062251 0.03380204
0.82778246 0.06052207 0.03380265
0.82905376 0.06044439 0.03381566
0.83033985 0.06038042 0.03383657
0.83161116 0.06032179 0.03386121
0.83288246 0.06026342 0.03388769
0.83416855 0.06020044 0.03391400
0.83543986 0.06012803 0.03393821
0.83672594 0.06004180 0.03395855
0.83799725 0.05993926 0.03397430
0.83926856 0.05981896 0.03398517
0.84055464 0.05967987 0.03399080
0.84182595 0.05952123 0.03399100
0.84309725 0.05934344 0.03398525
0.84438334 0.05915003 0.03397486
0.84565465 0.05894920 0.03396165
0.84692595 0.05875333 0.03394914
0.84821204 0.05858008 0.03394259
0.84948335 0.05844723 0.03394667
0.85076944 0.05836060 0.03396339
0.85204074 0.05829776 0.03398322
0.85331205 0.05823274 0.03399939
0.85459813 0.05815100 0.03400988
0.85586944 0.05804719 0.03401489
0.85714075 0.05792220 0.03401649
0.85842683 0.05777432 0.03401403
0.85969814 0.05760641 0.03400898
0.86096944 0.05742354 0.03400244
0.86225553 0.05723817 0.03399856
0.86352684 0.05707129 0.03400412
0.86479814 0.05694901 0.03402852
0.86608423 0.05688495 0.03407551
0.86735554 0.05687060 0.03413851
0.86862684 0.05688293 0.03420450
0.86991293 0.05689886 0.03426118
0.87118424 0.05690252 0.03430263
0.87245554 0.05688242 0.03432758
0.87374163 0.05682926 0.03433635
0.87501293 0.05673518 0.03432950
0.87628424 0.05659582 0.03430827
0.87757033 0.05641067 0.03427419
0.87884163 0.05618429 0.03423028
0.88011294 0.05592598 0.03418082
0.88138424 0.05564818 0.03413103
0.88267033 0.05536358 0.03408575
0.88394164 0.05508299 0.03404823
0.88521294 0.05481386 0.03402036
0.88649903 0.05456167 0.03400298
0.88777034 0.05433678 0.03400077
0.88904164 0.05414596 0.03401517
0.89032773 0.05398192 0.03403800
0.89159904 0.05383762 0.03406229
0.89287034 0.05371468 0.03408639
0.89415643 0.05361581 0.03411091
0.89542774 0.05353751 0.03413455
0.89669904 0.05347182 0.03415565
0.89797035 0.05340993 0.03417264
0.89925643 0.05334634 0.03418590
0.90052774 0.05327725 0.03419564
0.90179905 0.05319920 0.03420186
0.90308513 0.05310969 0.03420483
0.90435644 0.05300526 0.03420366
0.90562774 0.05288381 0.03419824
0.90691383 0.05274431 0.03418839
0.90818514 0.05258796 0.03417461
0.90945644 0.05241833 0.03415784
0.91072775 0.05224571 0.03414177
0.91201384 0.05208202 0.03412993
0.91328514 0.05193831 0.03412492
0.91455645 0.05182204 0.03412775
0.91582775 0.05173654 0.03413762
0.91711384 0.05168605 0.03415492
0.91838515 0.05166993 0.03417854
0.91965645 0.05168610 0.03420778
0.92094254 0.05172541 0.03424029
0.92221385 0.05177309 0.03427232
0.92348515 0.05180497 0.03429634
0.92475646 0.05180163 0.03430679
0.92604254 0.05176338 0.03430578
0.92731385 0.05169977 0.03429828
0.92858516 0.05162224 0.03428933
0.92985646 0.05153648 0.03428118
0.93114255 0.05144448 0.03427412
0.93241385 0.05134803 0.03426907
0.93368516 0.05125176 0.03426789
0.93495647 0.05116721 0.03427723
0.93624255 0.05109974 0.03429691
0.93751386 0.05104853 0.03432154
0.93878516 0.05102824 0.03435385
0.94005647 0.05104966 0.03439571
0.94134256 0.05109148 0.03443684
0.94261386 0.05111848 0.03446424
0.94388517 0.05111950 0.03447764
0.94515647 0.05109601 0.03448036
0.94644256 0.05104813 0.03447443
0.94771387 0.05097592 0.03446032
0.94898517 0.05087761 0.03443791
0.95025648 0.05075478 0.03440775
0.95154257 0.05060861 0.03437013
0.95281387 0.05043804 0.03432282
0.95408518 0.05025068 0.03426884
0.95535648 0.05006805 0.03421788
0.95664257 0.04992400 0.03418555
0.95791388 0.04984614 0.03418207
0.95918518 0.04983447 0.03420352
0.96045649 0.04986129 0.03423554
0.96174258 0.04989241 0.03426458
0.96301388 0.04991406 0.03428733
0.96428519 0.04992205 0.03430370
0.96555649 0.04991052 0.03431194
0.96682780 0.04987267 0.03430828
0.96811389 0.04980476 0.03429195
0.96938519 0.04970885 0.03426448
0.97065650 0.04958998 0.03422883
0.97192780 0.04945540 0.03418826
0.97321389 0.04931128 0.03414514
0.97448520 0.04916505 0.03410216
0.97575650 0.04902428 0.03406179
0.97702781 0.04889835 0.03402717
0.97829911 0.04879598 0.03400112
0.97958520 0.04871973 0.03398367
0.98085651 0.04866722 0.03397338
0.98212781 0.04863002 0.03396645
0.98339912 0.04860053 0.03396052
0.98468520 0.04857227 0.03395380
0.98595651 0.04854007 0.03394500
0.98722781 0.04850063 0.03393368
0.98849912 0.04845021 0.03391879
0.98977043 0.04838638 0.03389975
0.99105651 0.04830931 0.03387709
0.99232782 0.04822168 0.03385248
0.99359912 0.04812703 0.03382792
0.99487043 0.04802624 0.03380392
0.99614174 0.04791524 0.03377755
