# s/c   cf_mean    cf_std
0.80862418 0.08791358 0.03899302
0.80989549 0.08800456 0.03899637
0.81118157 0.08811072 0.03899930
0.81245288 0.08823672 0.03900214
0.81373897 0.08838660 0.03900655
0.81501027 0.08854855 0.03900930
0.81628158 0.08870138 0.03900613
0.81756767 0.08883312 0.03899728
0.81883897 0.08893864 0.03898334
0.82012506 0.08901172 0.03896478
0.82139637 0.08904042 0.03893891
0.82266767 0.08900996 0.03890176
0.82395376 0.08892829 0.03885748
0.82522507 0.08884371 0.03882164
0.82651115 0.08881016 0.03880753
0.82778246 0.08884324 0.03881257
0.82905376 0.08893048 0.03882914
0.83033985 0.08905440 0.03885089
0.83161116 0.08920074 0.03887480
0.83288246 0.08935729 0.03889894
0.83416855 0.08951255 0.03892173
0.83543986 0.08965518 0.03894176
0.83672594 0.08977448 0.03895758
0.83799725 0.08986349 0.03896906
0.83926856 0.08991757 0.03897617
0.84055464 0.08993318 0.03897916
0.84182595 0.08990798 0.03897765
0.84309725 0.08984180 0.03897212
0.84438334 0.08974032 0.03896347
0.84565465 0.08961641 0.03895400
0.84692595 0.08949183 0.03894772
0.84821204 0.08939606 0.03894894
0.84948335 0.08935956 0.03896291
0.85076944 0.08939245 0.03898925
0.85204074 0.08946641 0.03901824
0.85331205 0.08953981 0.03904107
0.85459813 0.08958958 0.03905637
0.85586944 0.08960789 0.03906496
0.85714075 0.08959288 0.03906842
0.85842683 0.08954466 0.03906694
0.85969814 0.08946796 0.03906163
0.86096944 0.08937252 0.03905351
0.86225553 0.08928090 0.03904765
0.86352684 0.08922987 0.03905147
0.86479814 0.08926237 0.03907526
0.86608423 0.08940528 0.03912382
0.86735554 0.08964158 0.03918903
0.86862684 0.08992468 0.03925709
0.86991293 0.09020600 0.03931409
0.87118424 0.09045357 0.03935527
0.87245554 0.09064388 0.03937946
0.87374163 0.09076262 0.03938890
0.87501293 0.09079837 0.03938528
0.87628424 0.09074172 0.03936888
0.87757033 0.09059468 0.03934231
0.87884163 0.09036490 0.03930816
0.88011294 0.09006829 0.03927126
0.88138424 0.08972594 0.03923715
0.88267033 0.08935954 0.03921097
0.88394164 0.08898878 0.03919608
0.88521294 0.08862762 0.03919335
0.88649903 0.08829107 0.03920393
0.88777034 0.08800088 0.03923335
0.88904164 0.08776809 0.03928246
0.89032773 0.08757762 0.03934033
0.89159904 0.08741221 0.03939738
0.89287034 0.08727301 0.03945179
0.89415643 0.08716464 0.03950402
0.89542774 0.08708441 0.03955297
0.89669904 0.08702116 0.03959671
0.89797035 0.08696389 0.03963463
0.89925643 0.08690281 0.03966728
0.90052774 0.08683274 0.03969544
0.90179905 0.08674725 0.03971978
0.90308513 0.08664025 0.03973978
0.90435644 0.08650724 0.03975529
0.90562774 0.08634269 0.03976614
0.90691383 0.08614538 0.03977221
0.90818514 0.08591652 0.03977412
0.90945644 0.08566192 0.03977294
0.91072775 0.08539764 0.03977262
0.91201384 0.08514273 0.03977699
0.91328514 0.08491585 0.03978824
0.91455645 0.08473096 0.03980612
0.91582775 0.08459602 0.03982916
0.91711384 0.08451988 0.03985662
0.91838515 0.08450482 0.03988680
0.91965645 0.08454769 0.03991814
0.92094254 0.08463692 0.03994932
0.92221385 0.08474538 0.03997620
0.92348515 0.08483592 0.03999301
0.92475646 0.08487783 0.03999483
0.92604254 0.08486692 0.03998413
0.92731385 0.08482041 0.03996844
0.92858516 0.08475443 0.03995263
0.92985646 0.08467956 0.03993983
0.93114255 0.08460002 0.03993083
0.93241385 0.08452040 0.03992685
0.93368516 0.08444962 0.03993139
0.93495647 0.08440637 0.03995210
0.93624255 0.08439925 0.03998909
0.93751386 0.08442480 0.04003219
0.93878516 0.08450197 0.04008088
0.94005647 0.08464780 0.04013680
0.94134256 0.08482839 0.04018684
0.94261386 0.08499051 0.04021925
0.94388517 0.08511068 0.04023542
0.94515647 0.08518873 0.04024111
0.94644256 0.08522263 0.04023896
0.94771387 0.08520854 0.04022969
0.94898517 0.08514436 0.04021384
0.95025648 0.08503070 0.04019271
0.95154257 0.08486957 0.04016594
0.95281387 0.08466188 0.04013267
0.95408518 0.08442093 0.04009542
0.95535648 0.08418392 0.04006652
0.95664257 0.08400901 0.04006372
0.95791388 0.08394129 0.04009530
0.95918518 0.08398841 0.04015586
0.96045649 0.08410756 0.04022707
0.96174258 0.08424399 0.04029552
0.96301388 0.08436971 0.04035804
0.96428519 0.08447437 0.04041637
0.96555649 0.08454622 0.04046800
0.96682780 0.08456979 0.04050860
0.96811389 0.08453800 0.04053847
0.96938519 0.08445003 0.04055965
0.97065650 0.08431301 0.04057611
0.97192780 0.08413750 0.04059048
0.97321389 0.08393479 0.04060560
0.97448520 0.08371662 0.04062340
0.97575650 0.08349903 0.04064636
0.97702781 0.08330005 0.04067706
0.97829911 0.08313538 0.04071682
0.97958520 0.08301431 0.04076536
0.98085651 0.08293407 0.04082003
0.98212781 0.08288299 0.04087745
0.98339912 0.08284742 0.04093547
0.98468520 0.08281488 0.04099302
0.98595651 0.08277670 0.04105038
0.98722781 0.08272431 0.04110782
0.98849912 0.08264907 0.04116434
0.98977043 0.08254522 0.04122006
0.99105651 0.08241062 0.04127606
0.99232782 0.08224765 0.04133398
